
[00:00:00.000 --> 00:00:02.000]   Oh
[00:27:06.940 --> 00:27:11.180]   I'm telling you there's so much crafty
[00:27:11.700 --> 00:27:18.380]   Weird false teaching out there that if you are not a student of this book, I really don't know how you're gonna make it
[00:27:18.380 --> 00:27:22.380]   I really don't know how you're gonna get to what is true and what is actually
[00:27:22.380 --> 00:27:24.900]   emphasized in this book
[00:27:24.900 --> 00:27:33.340]   See Paul's talking about the end times here he says in the in the end times it's it's gonna get crazy and
[00:27:33.340 --> 00:27:40.500]   The issue isn't that these scholars are really coming up with these things and that it's really true
[00:27:40.500 --> 00:27:44.340]   The issue is the same issue. It's always been it's about their passions
[00:27:44.340 --> 00:27:50.740]   It's about sin and how sin is gonna creep itself into the church
[00:27:50.740 --> 00:27:54.860]   in fact in in 2nd Timothy 3
[00:27:54.860 --> 00:27:59.780]   He says this he says but understand this
[00:27:59.780 --> 00:28:05.460]   verse 1 that in the last days there will come times of
[00:28:05.460 --> 00:28:08.220]   difficulty
[00:28:08.220 --> 00:28:12.220]   He goes in the last days, which I think most of us believe we're in
[00:28:12.220 --> 00:28:17.260]   The last days he says it's it's gonna be times of difficulty
[00:28:17.260 --> 00:28:21.740]   The the term there some of your Bibles may say terrible
[00:28:21.740 --> 00:28:25.940]   Like there's just gonna be these terrible times in the end
[00:28:25.940 --> 00:28:30.100]   See times are changing
[00:28:30.100 --> 00:28:37.300]   And if you go to other countries you see just how bad it is for believers
[00:28:37.900 --> 00:28:40.260]   And we're heading more and more that way man
[00:28:40.260 --> 00:28:45.220]   It used to be when I grew up here in America. It used to be that I could just go to Sunday school
[00:28:45.220 --> 00:28:49.380]   Right, just go to Sunday school class learn the Bible, you know
[00:28:49.380 --> 00:28:55.420]   and then and then I can go to a youth group and have you know pizza nights and stuff and do good stuff with all
[00:28:55.420 --> 00:28:58.740]   My little Christians in my youth group and then you know
[00:28:58.740 --> 00:29:04.380]   And then after that I can go to a college group and you know go hang out with the cause group and then I can
[00:29:04.380 --> 00:29:10.740]   Go to a singles ministry, you know like this not this massive, but you know singles ministry, you know
[00:29:10.740 --> 00:29:18.020]   And and have something like that then then maybe one day, you know be part of a small group Bible study whether it's singles or
[00:29:18.020 --> 00:29:25.540]   couples or whoever kind of raise our kids and start the process all over again and kind of keep these little safe
[00:29:25.540 --> 00:29:31.140]   Environments going going going going but I think we all know that's not the future
[00:29:31.860 --> 00:29:33.860]   That
[00:29:33.860 --> 00:29:39.220]   It's gonna get hard really hard to take a stand on anything
[00:29:39.220 --> 00:29:41.620]   and
[00:29:41.620 --> 00:29:45.340]   Living in San Francisco. I see the future of Dallas
[00:29:45.340 --> 00:29:50.260]   We're not gonna become more like you
[00:29:50.260 --> 00:29:53.300]   the world's going more and more the
[00:29:53.300 --> 00:29:56.260]   way my city is and
[00:29:56.980 --> 00:30:02.940]   It's it's a scary time the things my kids have to put up with no youth groups gonna help them
[00:30:02.940 --> 00:30:10.380]   The things my kids are going through high school group. It's not enough not even close
[00:30:10.380 --> 00:30:17.540]   They better deeply know this book and the Holy Spirit better be in them
[00:30:17.540 --> 00:30:21.740]   Because you used to be able to live a moral life without the Holy Spirit
[00:30:21.740 --> 00:30:25.100]   It's just because that's the majority of the culture
[00:30:26.140 --> 00:30:30.060]   But now it's like man if you want to live a holy life
[00:30:30.060 --> 00:30:33.940]   Man, it better be coming from within it better be that
[00:30:33.940 --> 00:30:40.700]   Ezekiel miracle where the Spirit of God enters in you and now you're a slave to what is right because everything out there is gonna
[00:30:40.700 --> 00:30:42.700]   bombard you with lies and
[00:30:42.700 --> 00:30:51.700]   What second Timothy 3 is talking about these terrible lot these terrible times he's talking about even inside the church
[00:30:52.220 --> 00:30:57.620]   And you'll see this in the next few verses he explains why it's gonna be terrible verse 2
[00:30:57.620 --> 00:31:00.580]   He says for peeper peeper peeper
[00:31:00.580 --> 00:31:05.020]   Sorry if I English for peeper
[00:31:05.020 --> 00:31:17.180]   Okay for people
[00:31:17.820 --> 00:31:19.820]   I
[00:31:19.820 --> 00:31:29.460]   Love how I can just ruin a moment. Okay, just all on fire like yeah for people
[00:31:29.460 --> 00:31:33.460]   Will be lovers of self
[00:31:33.460 --> 00:31:36.140]   lovers of money
[00:31:36.140 --> 00:31:37.780]   proud
[00:31:37.780 --> 00:31:39.100]   arrogant
[00:31:39.100 --> 00:31:40.460]   abusive
[00:31:40.460 --> 00:31:42.460]   disobedient to their parents
[00:31:42.460 --> 00:31:44.300]   ungrateful
[00:31:44.300 --> 00:31:45.660]   unholy
[00:31:45.660 --> 00:31:47.140]   heartless
[00:31:47.140 --> 00:31:49.140]   unappeasable
[00:31:49.140 --> 00:31:51.300]   slanderous without self-control
[00:31:51.300 --> 00:31:54.820]   Brutal not loving good
[00:31:54.820 --> 00:31:57.780]   treacherous reckless
[00:31:57.780 --> 00:32:00.340]   swollen with conceit
[00:32:00.340 --> 00:32:04.460]   lovers of pleasure rather than lovers of God
[00:32:04.460 --> 00:32:10.860]   Having the appearance of godliness, but denying its power
[00:32:10.860 --> 00:32:13.780]   avoid such people
[00:32:16.100 --> 00:32:19.620]   Okay, see even that last phrase, you know
[00:32:19.620 --> 00:32:24.700]   They having the appearance of godliness, but denying its power
[00:32:24.700 --> 00:32:31.460]   They have the appearance of godliness, but they deny its power. He's talking about people in the church
[00:32:31.460 --> 00:32:34.260]   He's not talking about atheists here
[00:32:34.260 --> 00:32:38.860]   Hey, it's all about people who actually claim the name of Christ
[00:32:38.860 --> 00:32:46.900]   But deny the power that Christ can have in an individual denying the power of the Holy Spirit to put to death the deeds of
[00:32:46.900 --> 00:32:47.980]   the flesh
[00:32:47.980 --> 00:32:53.860]   It's like oh you're just stuck with that. Oh you grew up with that. You you can't get rid of that. Oh
[00:32:53.860 --> 00:33:02.460]   You don't have power to change other people's lives, you know, not everyone has a spiritual gift that's gonna change the church
[00:33:03.060 --> 00:33:07.820]   It's this idea of having some form of godliness. It's about the person who goes
[00:33:07.820 --> 00:33:12.440]   Attends the church maybe even calls himself or herself a believer
[00:33:12.440 --> 00:33:20.440]   He's these things are about the church that's why Paul tells Timothy in chapter 4, okay
[00:33:20.440 --> 00:33:22.300]   This is the way it's gonna be in the end
[00:33:22.300 --> 00:33:27.260]   They're gonna look for teachers that'll tell them what they want to hear why it's okay to stay in their sin
[00:33:27.260 --> 00:33:34.660]   They don't really love him. They actually love pleasure. In fact, sometimes they'll go into buildings looking for pleasure
[00:33:34.660 --> 00:33:40.320]   And maybe God's a way that can lead me to that. We've got many churches teaching that today
[00:33:40.320 --> 00:33:46.660]   Hey, if you follow him, you can have this and this and this and this so you're not really after him
[00:33:46.660 --> 00:33:55.260]   You're after the things that you think would please you and he's like a genie who just might give that to you
[00:33:56.460 --> 00:34:04.300]   Paul says this is the way it's gonna be at the end because the truth is that first phrase people will be lovers of self. I
[00:34:04.300 --> 00:34:11.860]   Read one commentary that says that that because right there he names 19 different characteristics
[00:34:11.860 --> 00:34:14.500]   of
[00:34:14.500 --> 00:34:16.500]   people
[00:34:16.500 --> 00:34:22.060]   Of the majority of people and how it's gonna creep into the church those 19 characteristics, but I read one commentary
[00:34:22.060 --> 00:34:26.060]   I love what it said. It says that first one people will be lovers of self
[00:34:26.060 --> 00:34:31.600]   He says that's really the sewer pipe from which all the other garbage flows
[00:34:31.600 --> 00:34:35.780]   Okay, it starts off with being a lover of
[00:34:35.780 --> 00:34:39.300]   Self and
[00:34:39.300 --> 00:34:43.740]   This is a doctrine that has crept into the church
[00:34:43.740 --> 00:34:49.900]   Where I hear I've heard it for years well Bible says love your neighbor as yourself
[00:34:50.900 --> 00:34:52.900]   What if I don't love myself? I
[00:34:52.900 --> 00:34:55.860]   Need to spend more time loving myself
[00:34:55.860 --> 00:35:00.500]   So help me love myself. I don't love myself and
[00:35:00.500 --> 00:35:05.660]   Let's get together and talk about me and how I can love myself more
[00:35:05.660 --> 00:35:12.020]   And the truth is is the majority of people that make those comments really are obsessed with themselves
[00:35:12.020 --> 00:35:14.380]   They can't stop talking about themselves
[00:35:14.380 --> 00:35:20.280]   Let's come over come to my house and talk about my problems and why I don't like me
[00:35:21.240 --> 00:35:25.400]   It's me me me and I'm telling you some of the most
[00:35:25.400 --> 00:35:30.320]   Depressed people are also some of the most self-centered people
[00:35:30.320 --> 00:35:34.680]   It's it's it's this I can't stop thinking about myself
[00:35:34.680 --> 00:35:40.920]   And why things are not working out for me and yet the truth is is
[00:35:40.920 --> 00:35:45.360]   Being a lover of self is actually the opposite of love
[00:35:47.600 --> 00:35:52.800]   When the Bible's emphasis is about loving the Lord your God with all your heart and soul and mind
[00:35:52.800 --> 00:35:55.640]   it's about loving your neighbor as
[00:35:55.640 --> 00:35:58.760]   Yourself
[00:35:58.760 --> 00:36:00.640]   Because the self part is easy
[00:36:00.640 --> 00:36:06.360]   It's just that we can get consumed and I'm telling you any of us who thinks about himself or herself
[00:36:06.360 --> 00:36:08.640]   Too much it's gonna get depressed
[00:36:08.640 --> 00:36:11.880]   Man, if I just stare at me
[00:36:14.440 --> 00:36:18.200]   Now bum myself out I just will
[00:36:18.200 --> 00:36:24.180]   That's not what we're here for. We're here to stare at him and gaze at him and go man
[00:36:24.180 --> 00:36:27.440]   You're gonna adopt me like everything like everything
[00:36:27.440 --> 00:36:33.240]   I just get everything that you gave Jesus like everything Jesus has us. Are you kidding me? That's my feet
[00:36:33.240 --> 00:36:37.800]   That's what we're supposed to stare at man. I love you. I love you. I love you
[00:36:37.800 --> 00:36:42.560]   Man let me let me make a page. It's about you
[00:36:42.840 --> 00:36:46.840]   Rather than a page that's all about me. Look at me. Look at me. Look what I have to say
[00:36:46.840 --> 00:36:54.720]   But in the end times people are just gonna be about themselves loving themselves
[00:36:54.720 --> 00:37:00.760]   See and this is what the Holy Spirit can rescue you from
[00:37:00.760 --> 00:37:04.520]   Listen, I I'm not like
[00:37:04.520 --> 00:37:08.240]   What are you what do you call that
[00:37:11.760 --> 00:37:13.760]   I'm
[00:37:13.760 --> 00:37:16.480]   Not that okay, I'm not
[00:37:16.480 --> 00:37:22.680]   Like distanced oblivious like it's not beyond me what
[00:37:22.680 --> 00:37:26.720]   Not naive
[00:37:26.720 --> 00:37:30.040]   Ignorant beyond that. Yeah, I know but that's not a good word
[00:37:30.040 --> 00:37:34.040]   No, I'm not in denial. No
[00:37:34.040 --> 00:37:38.200]   It's a really easy word
[00:37:40.320 --> 00:37:42.320]   What
[00:37:42.320 --> 00:37:50.680]   Aloof no oblivious. No, it's like when it doesn't touch you like
[00:37:50.680 --> 00:37:57.000]   Immune yeah, okay. Yes
[00:37:57.000 --> 00:38:09.800]   Thank you people I am NOT
[00:38:09.800 --> 00:38:11.800]   It's not like it's part of getting old no, but I'm not like immune
[00:38:11.800 --> 00:38:28.720]   Just in case you're wondering I'm not immune to
[00:38:28.720 --> 00:38:32.920]   To selfishness, you know to waking up and thinking about me
[00:38:33.760 --> 00:38:40.400]   Right, it isn't it's it's a struggle for all of us you wake up and you think me. What does me want to eat?
[00:38:40.400 --> 00:38:44.600]   What is you know, it's it's just it's me me me. Let me look at me in the mirror
[00:38:44.600 --> 00:38:50.600]   Okay, you know, but these are the things that this is why this is what the Holy Spirit can do for you though
[00:38:50.600 --> 00:38:57.760]   It's it's like he he gives you the power to change that because we grow up man every child
[00:38:57.760 --> 00:39:04.240]   We've had we've had a lot every child we have man. They just naturally think about themselves
[00:39:04.240 --> 00:39:07.960]   Mine, that's one of the first words you guys learn
[00:39:07.960 --> 00:39:10.520]   mine, no
[00:39:10.520 --> 00:39:14.220]   Me. Yeah, you know, it's like
[00:39:14.220 --> 00:39:19.520]   Everyone's was a cater to me, you know, it's just that's the way we are
[00:39:19.520 --> 00:39:24.000]   But you got to understand there is something the Holy Spirit can do in your life
[00:39:24.000 --> 00:39:26.920]   Okay
[00:39:26.920 --> 00:39:29.920]   For those of you man, I don't mean to be little, you know
[00:39:29.920 --> 00:39:34.000]   Some of your problems when you just stare in that mirror and you do depress yourself
[00:39:34.000 --> 00:39:38.320]   You just feel like I'm not matching up. I thought I'd be further along in life. I thought I
[00:39:38.320 --> 00:39:43.760]   This is something the Holy Spirit can deliver you from I
[00:39:43.760 --> 00:39:47.880]   Hate how much I think about myself
[00:39:47.880 --> 00:39:54.440]   But when I seriously pray about it and say God, I just want to think about you, you know
[00:39:54.440 --> 00:39:56.440]   Let me let me just dwell on you. It's work
[00:39:57.360 --> 00:39:59.680]   to think about someone else and
[00:39:59.680 --> 00:40:04.400]   That's why I think sometimes we love it when we're in other countries
[00:40:04.400 --> 00:40:11.000]   I we love these mission trips where we're surrounded with people who who have much deeper needs than us and
[00:40:11.000 --> 00:40:13.800]   It feels good because you're not thinking about yourself
[00:40:13.800 --> 00:40:18.520]   You're not thinking about what you're wearing in the middle of you know, some village in Africa
[00:40:18.520 --> 00:40:25.720]   You're not thinking about how you look or how you're suddenly consumed with their need you're thinking about other people you're loving
[00:40:26.240 --> 00:40:27.280]   and
[00:40:27.280 --> 00:40:29.200]   There's something so great about that
[00:40:29.200 --> 00:40:35.680]   That's a work that the Holy Spirit wants to do in you where you're just focusing on him and thanking him
[00:40:35.680 --> 00:40:40.440]   Because it's it's that love of self really that does add to everything else in that list
[00:40:40.440 --> 00:40:43.600]   Lovers of money. Why do you love money?
[00:40:43.600 --> 00:40:48.360]   So you can spend it on you because you love you and money is good for you
[00:40:48.360 --> 00:40:51.360]   the lovers of money
[00:40:51.360 --> 00:40:53.640]   They're proud why?
[00:40:54.520 --> 00:40:56.520]   You're thinking about yourself
[00:40:56.520 --> 00:40:59.160]   Arrogant
[00:40:59.160 --> 00:41:05.280]   Abusive why because you're you're you know looking at the other person so you can abuse them
[00:41:05.280 --> 00:41:11.280]   For your own gain, you know, I was told you know, every every man is is either a
[00:41:11.280 --> 00:41:15.680]   Predator or a protector
[00:41:15.680 --> 00:41:19.080]   You're either a predator or a protector
[00:41:19.080 --> 00:41:24.200]   Either preying on women or you're protecting the women
[00:41:25.200 --> 00:41:32.680]   You know, that's what God can change your heart from just you you you abusive why because it's all about you
[00:41:32.680 --> 00:41:37.040]   He can change that's why I sing. That's the sewer pipe that love of self, man
[00:41:37.040 --> 00:41:41.240]   I remember when I was a you know, and like I think it was junior high or high school
[00:41:41.240 --> 00:41:46.520]   Man, this song came out by Whitney Houston. We used to slow dance to it all the time, you know
[00:41:46.520 --> 00:41:49.960]   Just I
[00:41:50.000 --> 00:41:55.880]   Believe the children are future, you know and that the whole song but but it was called the greatest love
[00:41:55.880 --> 00:41:59.400]   The greatest
[00:41:59.400 --> 00:42:01.480]   You know that one
[00:42:01.480 --> 00:42:06.600]   Love of all it's and and the phrase is learning to love yourself
[00:42:06.600 --> 00:42:10.840]   Is the greatest love of all I?
[00:42:10.840 --> 00:42:13.760]   remember singing that
[00:42:13.760 --> 00:42:19.360]   You know while you're hugging a girl grabbing her. It's just the greatest junior high high school
[00:42:19.360 --> 00:42:22.600]   Silly is before I was a Christian it you know, it's just
[00:42:22.600 --> 00:42:31.300]   It's this whole idea but it's just the same mindset goes in the end times this is the way people are gonna think it's about me
[00:42:31.300 --> 00:42:34.400]   The church is a consumer thing about me
[00:42:34.400 --> 00:42:40.120]   Let me come in and see if I like it what church is gonna please me the most because I love me
[00:42:40.840 --> 00:42:46.640]   You don't come in thinking God's given me a spiritual gift for the common good
[00:42:46.640 --> 00:42:53.960]   To come in and say God, I don't want tonight to be about me. I don't want to walk away. I don't want God
[00:42:53.960 --> 00:42:57.880]   I don't want to walk off the stage and have people think about me
[00:42:57.880 --> 00:43:01.080]   I don't want to walk off the stage and go. Oh good. They liked me
[00:43:01.080 --> 00:43:04.680]   Man, I wanted to be about you
[00:43:05.840 --> 00:43:09.160]   Like how can I how can I show them how great you are?
[00:43:09.160 --> 00:43:12.720]   How can I just show them how great your word is by just reading it to them?
[00:43:12.720 --> 00:43:16.920]   Don't you see all the truth that's coming out of these words. I mean, this is God
[00:43:16.920 --> 00:43:20.440]   He said look, this is the way it's gonna be in the end and it's gonna creep into the church
[00:43:20.440 --> 00:43:24.280]   They're gonna be self-centered they're gonna love themselves
[00:43:24.280 --> 00:43:30.040]   Abusive disobedient to their parents man, that's the norm
[00:43:30.040 --> 00:43:35.280]   Go work in the kids ministry, you know, you'll see
[00:43:36.120 --> 00:43:39.480]   Man, it's crazy the way kids talk to their parents
[00:43:39.480 --> 00:43:42.920]   ungrateful
[00:43:42.920 --> 00:43:52.000]   That's the opposite of a spirit-filled person in Ephesians 5 it talks about how they give thanks to God always in Christ Jesus in every
[00:43:52.000 --> 00:43:53.600]   situation
[00:43:53.600 --> 00:43:58.000]   Spiritful persons constantly. Oh god. Thank you for this. Thank you for this. Thank you for this
[00:43:58.000 --> 00:44:03.960]   And you know at the end times everyone's just complain about everything that's wrong
[00:44:04.840 --> 00:44:08.160]   Why can the church be more like this? Why can't my husband be more like this?
[00:44:08.160 --> 00:44:12.200]   Why can't our singles group be more like this? Why can't the preacher be more like this?
[00:44:12.200 --> 00:44:14.320]   Why can't the band be more like this what I?
[00:44:14.320 --> 00:44:16.960]   said just gratitude
[00:44:16.960 --> 00:44:19.400]   God life is great
[00:44:19.400 --> 00:44:26.800]   Everything everything that you own is mine. I'm your child. My whole future is set. Thank you. Thank you
[00:44:26.800 --> 00:44:27.960]   Thank you. Thank you
[00:44:27.960 --> 00:44:33.520]   And now you've given me some sort of spiritual gift where I can use it to bless others and bring them closer
[00:44:33.720 --> 00:44:38.920]   I'm a servant of are you kidding me a servant of God I get to work for him. That's what my life is about
[00:44:38.920 --> 00:44:42.680]   Thank you. Thank you. Thank you. Thank you
[00:44:42.680 --> 00:44:46.520]   Be ungrateful
[00:44:46.520 --> 00:44:49.600]   Unholy, I don't think I need to explain that
[00:44:49.600 --> 00:44:52.400]   heartless
[00:44:52.400 --> 00:44:54.400]   Unappeasable slanderous
[00:44:54.400 --> 00:44:59.120]   Then God's not allowed to do this. He's not allowed to punish. He's not allowed to
[00:45:01.520 --> 00:45:06.640]   Saying everything that God's not allowed to do without self-control
[00:45:06.640 --> 00:45:15.440]   Brutal not loving good treacherous reckless swollen with conceit
[00:45:15.440 --> 00:45:18.960]   lovers of pleasure rather than lovers of God
[00:45:18.960 --> 00:45:22.480]   Having the appearance of godliness but denying its power
[00:45:22.480 --> 00:45:25.360]   avoid such people
[00:45:25.360 --> 00:45:28.360]   This is what we're up against
[00:45:28.360 --> 00:45:31.320]   This is what you're up against
[00:45:32.320 --> 00:45:37.360]   Some of you may already have children and if you're anything like me you're
[00:45:37.360 --> 00:45:41.920]   Concerned about the future gone man if it's this bad now
[00:45:41.920 --> 00:45:49.920]   Man I could tell you stories of things that my kids have had to go go through in the public school where I just go
[00:45:49.920 --> 00:45:52.280]   You've got to be kidding me
[00:45:52.280 --> 00:45:53.720]   Really?
[00:45:53.720 --> 00:45:55.720]   That's what it's come to already
[00:45:58.240 --> 00:46:03.800]   And others of you that maybe you will get married and have kids you can be freaked out about their future
[00:46:03.800 --> 00:46:09.000]   But this isn't this isn't so that we get terrified of it
[00:46:09.000 --> 00:46:17.600]   It's so that we're honest about what we're up against and what may creep into the church, but Paul tells Timothy
[00:46:17.600 --> 00:46:23.920]   Chapter 4 2nd Timothy 4 verse 1 but I charge you in the presence of God and of Christ Jesus
[00:46:23.920 --> 00:46:27.480]   Who is to judge the living and the dead?
[00:46:28.440 --> 00:46:35.360]   Okay, he is coming to judge. I know that's not a popular belief anymore that God judges
[00:46:35.360 --> 00:46:37.520]   But I'm saying you really need to read this book
[00:46:37.520 --> 00:46:43.640]   Okay, because you you'll probably get to the second page and go. Oh he killed everyone
[00:46:43.640 --> 00:46:55.280]   And you'll have some Hebrew scholar that'll pick up some other verse somewhere out there at all God's not a good I'm just saying read it
[00:46:56.240 --> 00:46:58.240]   to drown everyone on earth
[00:46:58.240 --> 00:47:04.200]   To kill the firstborn of a whole city
[00:47:04.200 --> 00:47:09.540]   The whole nation the firstborn go I'm gonna do this and he does it
[00:47:09.540 --> 00:47:19.160]   Man did to have the earth open up and just swallow people alive to have snakes come out and and and just you know
[00:47:19.160 --> 00:47:21.240]   Start killing people
[00:47:21.320 --> 00:47:28.720]   To have fire come down from heaven and consume me. I mean read it. It's page after page you're gone, but that's Old Testament
[00:47:28.720 --> 00:47:32.720]   Yeah, cuz by Revelation he really mellows out
[00:47:32.720 --> 00:47:42.880]   He's like a little puppy at the end, huh?
[00:47:42.880 --> 00:47:46.880]   I'm just saying read it
[00:47:48.320 --> 00:47:56.000]   Okay, and here's Paul telling Timothy 2nd Timothy 4 verse 1 I charge you in the presence of God
[00:47:56.000 --> 00:48:01.320]   and of Christ Jesus who is to judge the living and the dead and
[00:48:01.320 --> 00:48:07.120]   By his appearing and his kingdom preach the word
[00:48:07.120 --> 00:48:11.160]   Be ready in season out of season reprove
[00:48:11.160 --> 00:48:13.760]   rebuke and
[00:48:13.760 --> 00:48:21.400]   Exhort with complete patience and teaching for the time is coming when people will not endure sound teaching
[00:48:21.400 --> 00:48:28.480]   But having itching ears they'll accumulate for themselves teachers to suit their own passions and they'll turn away from
[00:48:28.480 --> 00:48:33.600]   Listening to the truth and wander off into myths as for you
[00:48:33.600 --> 00:48:37.360]   Always be sober minded
[00:48:37.360 --> 00:48:39.440]   endure
[00:48:39.440 --> 00:48:43.160]   suffering do the work of an evangelist
[00:48:43.880 --> 00:48:45.880]   fulfill your ministry
[00:48:45.880 --> 00:48:52.040]   From already being poured out as a drink offering and the time of my departure has come
[00:48:52.040 --> 00:48:56.240]   I love this part. He goes. I've fought the good fight. I
[00:48:56.240 --> 00:49:02.280]   Have finished the race I have kept the faith
[00:49:02.280 --> 00:49:06.960]   Henceforth there is laid up for me the crown of righteousness
[00:49:06.960 --> 00:49:09.880]   which the Lord
[00:49:09.880 --> 00:49:13.320]   The righteous judge will award to me on that day
[00:49:13.320 --> 00:49:19.600]   And not only to me but also to all who have loved his appearing
[00:49:19.600 --> 00:49:24.440]   See, why does Paul warn Timothy of all this stuff not to freak him out?
[00:49:24.440 --> 00:49:27.720]   He says this is the way it's gonna be at the end. He goes but not you
[00:49:27.720 --> 00:49:35.500]   Okay, so that's the way everyone else is gonna be but as for you, I mean, I love that phrase
[00:49:35.500 --> 00:49:39.320]   He uses it often. He goes but but but not you but you man of God
[00:49:40.320 --> 00:49:44.560]   This is what everyone else is gonna do but you what are you gonna do?
[00:49:44.560 --> 00:49:50.560]   He goes you you confront it you exhort it you rebuke it you
[00:49:50.560 --> 00:49:55.160]   Patiently just teach it over and over and over do the work of an evangelist
[00:49:55.160 --> 00:50:00.520]   Tell them the truth about the judgment that's coming and he says, you know what and endure the suffering that's gonna come your way
[00:50:00.520 --> 00:50:07.920]   You're gonna suffer and what does Paul say at the end? He says look I've done it Paul says the time I
[00:50:08.520 --> 00:50:10.520]   Don't know how he knew
[00:50:10.520 --> 00:50:12.800]   But somehow he knew
[00:50:12.800 --> 00:50:16.040]   He says the time of my departure has come
[00:50:16.040 --> 00:50:25.280]   That's always puzzled me like housing how he knew maybe it was just the situation was so bad everything else
[00:50:25.280 --> 00:50:28.360]   But he was in so many difficult situations, but I don't know
[00:50:28.360 --> 00:50:32.400]   I've heard of people just kind of knowing at the end that we're close to God. Okay, it's time
[00:50:32.400 --> 00:50:36.560]   Other times I knew I was gonna make it through this time. No, no, it's
[00:50:37.240 --> 00:50:39.240]   Something's confirmed
[00:50:39.240 --> 00:50:46.960]   Just like two months ago I had like what I think might have been a heart attack
[00:50:46.960 --> 00:50:51.840]   I didn't know though like it was one of those things where suddenly, you know, I was in the morning
[00:50:51.840 --> 00:50:54.120]   I'm changing a diaper and I
[00:50:54.120 --> 00:51:00.180]   felt like these hands went inside of my ribcage and like grabbed my lungs like
[00:51:00.180 --> 00:51:06.080]   And I was just like kind of stuck just holding on this table and so much pain and my mind
[00:51:06.080 --> 00:51:09.440]   Just go I think this is what they I've never had any problems in that, you know
[00:51:09.440 --> 00:51:14.040]   So it's just this weird feeling. I don't even know how to describe it. I'm like, oh man. I think this is it
[00:51:14.040 --> 00:51:19.680]   I think this is a heart attack. You know, this is what I hear about and and I can barely breathe
[00:51:19.680 --> 00:51:24.600]   I'm just holding on I'm thinking okay. Do I yell for Lisa? No, I don't wake her up
[00:51:24.600 --> 00:51:28.960]   You know just like like this. I'm just telling you what's going on in my mind
[00:51:28.960 --> 00:51:32.720]   You know, I wasn't afraid but I just I remember thinking
[00:51:35.280 --> 00:51:39.560]   This might be it but that doesn't seem like this is how I would go
[00:51:39.560 --> 00:51:44.080]   You know, I seriously thought that cuz I thought about this past I thought
[00:51:44.080 --> 00:51:51.480]   Really after everything he's shown me. I'm gonna die changing a diaper, you know, like it just didn't fit, you know
[00:51:51.480 --> 00:51:55.440]   But you know, I I came out of experience, you know
[00:51:55.440 --> 00:52:00.220]   I did the treadmill thing and all that others all the stress tests and that we still don't know what happened. But
[00:52:01.040 --> 00:52:07.080]   What's so cool is to not fear death, you know, it's just kind of one of those things like death has lost its sting
[00:52:07.080 --> 00:52:12.440]   It's just cool. It's like well, maybe this is it but it'd be weird if this is it
[00:52:12.440 --> 00:52:16.620]   I thought it'd be more dramatic than you know, like I want to go out like something cool
[00:52:16.620 --> 00:52:25.500]   You know, but but Paul somehow knew he goes this is the end but what he says at the end was he goes
[00:52:25.500 --> 00:52:27.500]   I fought the good fight
[00:52:29.400 --> 00:52:36.060]   This is a fight you guys okay make no mistake about it. I think we all understand this. I hope we understand this
[00:52:36.060 --> 00:52:40.800]   What Paul was telling Timothy in these last times it's gonna be terrible times
[00:52:40.800 --> 00:52:48.360]   But Paul says I'm done. I did my part. I fought the fight and when you read about what Paul went through it was a fight
[00:52:48.360 --> 00:52:51.080]   And he says I finished the race. I
[00:52:51.080 --> 00:52:58.440]   Did it all and I kept the faith and he says so now I'm just waiting for my award my reward
[00:52:59.160 --> 00:53:04.040]   You know, it's that picture of like when you see in the Olympics, you know someone won their event and
[00:53:04.040 --> 00:53:12.440]   After all the work all the effort they win and now they're just waiting to be on that stand and get their medal
[00:53:12.440 --> 00:53:17.100]   Like you ever see their faces when they just know like that, you know the gymnast, you know
[00:53:17.100 --> 00:53:19.580]   it's just like they know, you know, or the
[00:53:19.580 --> 00:53:22.640]   SaoCao, you know ice skater or whatever and
[00:53:22.640 --> 00:53:24.520]   and
[00:53:24.520 --> 00:53:30.240]   They're about to get their award. You just see their face beaming like this is is everything I ever worked for
[00:53:30.240 --> 00:53:37.800]   Like that's the picture that Paul's painting there. It's like man. This is it. I'm dying. This is it
[00:53:37.800 --> 00:53:44.520]   I I did it. I fought the fight man. I put up with all the and he's telling Timothy look at my face
[00:53:44.520 --> 00:53:50.800]   You know, I wish you could see me right now. It's a these are good times. I'm about to get my reward
[00:53:50.800 --> 00:53:53.740]   Man, I hope this is the goal of your life
[00:53:54.220 --> 00:53:56.220]   you
[00:53:56.220 --> 00:54:01.860]   Know my wife and I were speaking a marriage conference once I'll close with this but she made the comment
[00:54:01.860 --> 00:54:05.160]   She you know, she she says, you know ever watch that show the amazing race
[00:54:05.160 --> 00:54:12.900]   where you know you find a partner and you're just race around the world with all these people and and and she's she just loves
[00:54:12.900 --> 00:54:17.940]   that show because you know, the whole idea is you see the couples that start fighting with each other and
[00:54:18.460 --> 00:54:24.380]   They start losing the races to start yelling each other and and and you know, and they try to get to these checkpoint
[00:54:24.380 --> 00:54:26.380]   I don't know how it works, but you win money at the end and
[00:54:26.380 --> 00:54:33.980]   And she says, you know, I feel like our marriage our life has been like a giant episode of the amazing race
[00:54:33.980 --> 00:54:37.140]   Like we don't have time to fight
[00:54:37.140 --> 00:54:39.340]   Okay
[00:54:39.340 --> 00:54:43.300]   We got to get to the next station and we don't have time to really celebrate
