
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:15:30.280 --> 00:15:32.440]   That's God.
[00:15:32.440 --> 00:15:37.280]   In 2 Maccabees, an evil ruler over the Jews,
[00:15:37.280 --> 00:15:40.400]   Antiochus Epiphanes claimed to rule the sea,
[00:15:40.400 --> 00:15:41.580]   and the Jews revolted against him.
[00:15:41.580 --> 00:15:42.640]   They said, "That's blasphemy,
[00:15:42.640 --> 00:15:44.760]   "'cause only God controls the sea."
[00:15:44.760 --> 00:15:48.120]   And here Jesus is calling the sea what to do.
[00:15:48.120 --> 00:15:49.500]   Why?
[00:15:49.500 --> 00:15:51.440]   Because he's God.
[00:15:51.440 --> 00:15:53.160]   He's the Son of God.
[00:15:53.160 --> 00:15:54.560]   Who does this?
[00:15:54.560 --> 00:15:57.560]   Not a moral teacher, not a prophet.
[00:15:57.560 --> 00:16:02.000]   Your Lord and your hero and your King, Jesus.
[00:16:02.000 --> 00:16:04.680]   And did you notice, he doesn't conjure.
[00:16:04.680 --> 00:16:06.920]   He doesn't pray, he doesn't cast a spell,
[00:16:06.920 --> 00:16:08.960]   he doesn't need to call in any other powers,
[00:16:08.960 --> 00:16:10.080]   he doesn't pull a wand out and go,
[00:16:10.080 --> 00:16:11.880]   "Expelliarmus!" and anything like that.
[00:16:11.880 --> 00:16:12.960]   (audience laughing)
[00:16:12.960 --> 00:16:15.200]   It's out of his own power,
[00:16:15.200 --> 00:16:18.880]   he rules the most chaotic situation you can be in.
[00:16:18.880 --> 00:16:21.400]   And do you know what that does for us?
[00:16:23.120 --> 00:16:27.640]   That eliminates the possibility of us in this room
[00:16:27.640 --> 00:16:30.480]   listening to the words of Jesus,
[00:16:30.480 --> 00:16:32.040]   and then trying to figure out
[00:16:32.040 --> 00:16:34.360]   whether or not we wanna take his advice.
[00:16:34.360 --> 00:16:38.640]   When this guy rules reality,
[00:16:38.640 --> 00:16:42.740]   and he tells you this is how the world works,
[00:16:42.740 --> 00:16:43.960]   that's not just some advice,
[00:16:43.960 --> 00:16:47.560]   you go, "Well, maybe it is, maybe it isn't in 2014."
[00:16:47.560 --> 00:16:51.040]   No, he's telling you how the world is.
[00:16:51.040 --> 00:16:54.560]   And part of how it is, is he is the Lord.
[00:16:54.560 --> 00:16:58.640]   He is your authority, whether you like it or not.
[00:16:58.640 --> 00:17:02.240]   And did you see what happened to the disciples?
[00:17:02.240 --> 00:17:04.860]   How does that make them feel to hear that?
[00:17:04.860 --> 00:17:07.520]   How does it make them feel to see that?
[00:17:07.520 --> 00:17:09.560]   Did they get encouraged?
[00:17:09.560 --> 00:17:12.240]   Did it say they went, "That Jesus."
[00:17:12.240 --> 00:17:13.280]   (audience laughing)
[00:17:13.280 --> 00:17:16.200]   When Jesus is in the boat, he makes everything okay.
[00:17:16.200 --> 00:17:17.480]   Did you guys see that?
[00:17:17.480 --> 00:17:19.520]   We were going crazy and he just took the wheel.
[00:17:19.520 --> 00:17:21.120]   ♪ He took it from my hands ♪
[00:17:21.120 --> 00:17:22.120]   Like, is that what they said?
[00:17:22.120 --> 00:17:24.480]   (audience laughing)
[00:17:24.480 --> 00:17:26.000]   No, what does it say?
[00:17:26.000 --> 00:17:28.240]   It says they were afraid of the storm,
[00:17:28.240 --> 00:17:29.840]   and then after Jesus calmed it,
[00:17:29.840 --> 00:17:32.440]   it said they were greatly afraid.
[00:17:32.440 --> 00:17:34.260]   They're even more afraid,
[00:17:34.260 --> 00:17:36.400]   'cause there's only one thing scarier
[00:17:36.400 --> 00:17:38.320]   than a storm that can kill you,
[00:17:38.320 --> 00:17:42.140]   and that's a guy that can control storms that can kill you.
[00:17:42.140 --> 00:17:43.800]   (audience laughing)
[00:17:43.800 --> 00:17:46.360]   And they look at him and they're terrified.
[00:17:46.360 --> 00:17:48.320]   Because like many of us, let's be honest,
[00:17:48.320 --> 00:17:50.440]   when you hit situations that are out of control,
[00:17:50.440 --> 00:17:51.920]   you get sick, a friend gets sick,
[00:17:51.920 --> 00:17:53.200]   something goes down in your life
[00:17:53.200 --> 00:17:55.920]   and you realize, "I can't control this, I can't fix this.
[00:17:55.920 --> 00:17:58.000]   "All my gifts, abilities, money, influence,
[00:17:58.000 --> 00:18:00.540]   "I can't handle this, that's scary."
[00:18:00.540 --> 00:18:03.240]   But then when you have somebody else
[00:18:03.240 --> 00:18:06.160]   that does have that power over your life,
[00:18:06.160 --> 00:18:08.480]   that can pull the strings in your life,
[00:18:08.480 --> 00:18:09.980]   that's a scary person.
[00:18:09.980 --> 00:18:14.200]   And what you see here is they're terrified of him
[00:18:14.200 --> 00:18:17.480]   because in the most out of control places in my life,
[00:18:17.480 --> 00:18:19.760]   he is in complete control.
[00:18:19.760 --> 00:18:21.720]   He rules me.
[00:18:21.720 --> 00:18:24.260]   He's your authority, whether you like it or not.
[00:18:24.260 --> 00:18:27.640]   And I say this, and some of you maybe were here last week
[00:18:27.640 --> 00:18:29.360]   when I was hammering that and you go,
[00:18:29.360 --> 00:18:30.540]   "God, I just don't like that.
[00:18:30.540 --> 00:18:32.880]   "Like I don't like you saying that.
[00:18:32.880 --> 00:18:35.060]   "Like Jesus is your authority, he runs your life,
[00:18:35.060 --> 00:18:35.900]   "whether you like it or not.
[00:18:35.900 --> 00:18:37.120]   "Like I don't like to hear that."
[00:18:37.120 --> 00:18:39.240]   And let me just say why I think some of us
[00:18:39.240 --> 00:18:41.240]   don't like to hear that.
[00:18:41.240 --> 00:18:42.880]   And I don't know that I'm talking to everybody,
[00:18:42.880 --> 00:18:44.280]   but I think for a lot of people in here,
[00:18:44.280 --> 00:18:47.760]   the reason why the idea of somebody else ruling your life
[00:18:47.760 --> 00:18:51.040]   is really scary to you is because somebody had authority
[00:18:51.040 --> 00:18:54.400]   in your life at some point and they abused it.
[00:18:54.400 --> 00:18:57.080]   And they abused you.
[00:18:57.080 --> 00:19:02.060]   And some of you in here, let's be honest,
[00:19:02.060 --> 00:19:05.440]   maybe it was your parents and your dad
[00:19:05.440 --> 00:19:06.980]   just wasn't a great dad.
[00:19:06.980 --> 00:19:10.700]   He took that role and he didn't fill it right.
[00:19:10.700 --> 00:19:13.160]   And you can spend your whole life bitter at him,
[00:19:13.160 --> 00:19:15.000]   you need to forgive him, but at the end of the day,
[00:19:15.000 --> 00:19:16.640]   you can just assess it and go,
[00:19:16.640 --> 00:19:18.920]   "My parents failed me in some key areas."
[00:19:18.920 --> 00:19:20.320]   Or maybe it was some teachers,
[00:19:20.320 --> 00:19:22.000]   or maybe it was someone that was just physically bigger
[00:19:22.000 --> 00:19:25.080]   than you or somebody, some guy, some person
[00:19:25.080 --> 00:19:27.880]   had authority in your life, had power in your life,
[00:19:27.880 --> 00:19:30.600]   and they took that power and they hurt you with it.
[00:19:30.600 --> 00:19:33.840]   And they abused you with it.
[00:19:33.840 --> 00:19:34.960]   And so I'm sitting here talking about
[00:19:34.960 --> 00:19:37.440]   how Jesus is your authority, Jesus has power over you
[00:19:37.440 --> 00:19:39.720]   right now, whether you submit to it or not.
[00:19:39.720 --> 00:19:41.440]   He runs your life, and you don't like that
[00:19:41.440 --> 00:19:43.200]   because you're scared, because you go,
[00:19:43.200 --> 00:19:45.540]   "Someone else had power over me once and they hurt me,
[00:19:45.540 --> 00:19:48.280]   "and I never wanna be out of control again."
[00:19:48.280 --> 00:19:52.040]   And can I just affirm something to you?
[00:19:52.040 --> 00:19:57.240]   Power alone is terrifying, it is.
[00:19:57.240 --> 00:20:01.900]   But power in the service of love
[00:20:01.900 --> 00:20:04.140]   is a deeply comforting thing.
[00:20:04.140 --> 00:20:09.120]   So I grew up in Houston, Texas,
[00:20:09.120 --> 00:20:13.000]   and we used to go to the Houston Livestock Show and Rodeo.
[00:20:13.000 --> 00:20:16.600]   And part of that, we used to go to the Chili Cook-Off
[00:20:16.600 --> 00:20:20.000]   before the rodeo because my dad's friend had a booth there.
[00:20:20.000 --> 00:20:21.320]   And I don't know if you've ever been to that,
[00:20:21.320 --> 00:20:23.320]   anybody from Houston ever heard of a rodeo?
[00:20:23.320 --> 00:20:24.160]   Or are you sitting there?
[00:20:24.160 --> 00:20:26.240]   Okay, all right, so all right.
[00:20:26.240 --> 00:20:27.520]   We used to go to the Chili Cook-Off,
[00:20:27.520 --> 00:20:29.680]   and when I was a kid, it was guys that would go out there
[00:20:29.680 --> 00:20:31.440]   and make their best chili from all over Texas,
[00:20:31.440 --> 00:20:32.760]   and people would try it and kind of rake it,
[00:20:32.760 --> 00:20:34.240]   and you'd get a little ribbon if you had the best chili,
[00:20:34.240 --> 00:20:36.240]   you know, it was just real sweet, family fun kind of deal.
[00:20:36.240 --> 00:20:37.420]   And so we used to go as kids,
[00:20:37.420 --> 00:20:40.400]   and we would go to my dad's friend's booth and eat chili,
[00:20:40.400 --> 00:20:42.000]   and on we would go.
[00:20:42.000 --> 00:20:43.440]   But then as time went on,
[00:20:43.440 --> 00:20:44.680]   there was kind of this progression
[00:20:44.680 --> 00:20:46.920]   of people would go to eat chili, chili is hot,
[00:20:46.920 --> 00:20:49.000]   you need something to cool off your mouth,
[00:20:49.000 --> 00:20:50.240]   beer is a great option.
[00:20:50.240 --> 00:20:52.880]   And then as time went on, it became more about the beer,
[00:20:52.880 --> 00:20:53.760]   less about the chili,
[00:20:53.760 --> 00:20:55.640]   and then it was increasingly about the beer
[00:20:55.640 --> 00:20:57.360]   and about higher quantities of beer.
[00:20:57.360 --> 00:20:58.960]   And so over the years, as I grew up,
[00:20:58.960 --> 00:21:00.040]   I just watched the Chili Cook-Off
[00:21:00.040 --> 00:21:02.520]   get a little bit crazier and crazier.
[00:21:02.520 --> 00:21:03.360]   So when I was a kid,
[00:21:03.360 --> 00:21:05.000]   it used to be just a couple dudes out there.
[00:21:05.000 --> 00:21:06.720]   Now it was like thousands of people,
[00:21:06.720 --> 00:21:10.100]   and they began to put fences around their cooking areas
[00:21:10.100 --> 00:21:11.380]   to keep the crazies out.
[00:21:11.380 --> 00:21:15.260]   And then I remember I showed up in high school,
[00:21:15.260 --> 00:21:18.700]   and my dad's friend has his barricade out,
[00:21:18.700 --> 00:21:21.660]   and a massive bouncer standing in front of it.
[00:21:21.660 --> 00:21:24.900]   And I remember walking up and I'm like,
[00:21:24.900 --> 00:21:27.380]   oh, like, we're not getting in.
[00:21:27.380 --> 00:21:30.620]   This guy does not look happy to see me and my brother.
[00:21:30.620 --> 00:21:32.580]   And so we're like, oh, I swear I know that guy.
[00:21:32.580 --> 00:21:34.260]   And like someone in there sees us and goes,
[00:21:34.260 --> 00:21:35.540]   no, they're cool, and lets us in.
[00:21:35.540 --> 00:21:37.040]   And we're like, okay, thanks, all right.
[00:21:37.040 --> 00:21:38.920]   Just trying to get around this guy.
[00:21:38.920 --> 00:21:41.160]   So my brother and I go in there, we get our chili,
[00:21:41.160 --> 00:21:43.120]   we sit down, and right as we start eating,
[00:21:43.120 --> 00:21:48.120]   this shadow comes over us, and it's him, right?
[00:21:48.120 --> 00:21:53.440]   And I remember he said, can I sit there?
[00:21:53.440 --> 00:21:56.520]   And we were like, I think you can do whatever you want.
[00:21:56.520 --> 00:21:59.880]   It's how I picture you dealing with the world.
[00:21:59.880 --> 00:22:03.960]   So he sits down and starts visiting with us,
[00:22:03.960 --> 00:22:06.340]   and starts asking what we do.
[00:22:06.340 --> 00:22:07.980]   We tell him we play football, he's like, so do my kids,
[00:22:07.980 --> 00:22:08.900]   and he shows us pictures of kids,
[00:22:08.900 --> 00:22:11.180]   and we're like, look at that fine looking boy.
[00:22:11.180 --> 00:22:13.380]   On we go, and so after a while we visit,
[00:22:13.380 --> 00:22:15.000]   it's actually cool, and at the end of it,
[00:22:15.000 --> 00:22:16.580]   I remember he just kind of claps me on the arm,
[00:22:16.580 --> 00:22:17.780]   and he's like, I like you.
[00:22:17.780 --> 00:22:19.780]   And I remember I was like, I'm so glad.
[00:22:19.780 --> 00:22:20.820]   (audience laughing)
[00:22:20.820 --> 00:22:21.660]   Good, right?
[00:22:21.660 --> 00:22:24.700]   And he leaves, and after a while we're there,
[00:22:24.700 --> 00:22:26.460]   and my brother's there, and some of his buddies are there,
[00:22:26.460 --> 00:22:28.620]   and some of his friends decide to leave
[00:22:28.620 --> 00:22:31.360]   the safety of our little compound.
[00:22:32.420 --> 00:22:34.760]   And so they go out, and I'm waiting for them to come back,
[00:22:34.760 --> 00:22:36.080]   I'm not seeing them, and so after a while,
[00:22:36.080 --> 00:22:39.360]   I decide to venture forth to see if I can find them.
[00:22:39.360 --> 00:22:42.220]   And literally, as soon as I walk out of the safety
[00:22:42.220 --> 00:22:43.600]   of this controlled environment,
[00:22:43.600 --> 00:22:46.480]   out into the streets of this area,
[00:22:46.480 --> 00:22:49.120]   they come running back up, my brother's buddies,
[00:22:49.120 --> 00:22:50.360]   and their clothes are all ripped,
[00:22:50.360 --> 00:22:52.900]   and one of them's face is covered in blood.
[00:22:52.900 --> 00:22:55.680]   And what I can pick up in all the screaming
[00:22:55.680 --> 00:22:58.360]   is that a fight broke out that didn't necessarily
[00:22:58.360 --> 00:22:59.400]   go well for them.
[00:22:59.400 --> 00:23:01.000]   (audience laughing)
[00:23:01.000 --> 00:23:02.580]   But they're gearing up for round two,
[00:23:02.580 --> 00:23:04.400]   'cause it's coming, right?
[00:23:04.400 --> 00:23:06.620]   And so they're there yelling, and everyone's crazy,
[00:23:06.620 --> 00:23:08.020]   and I step out into the crazy,
[00:23:08.020 --> 00:23:09.820]   and these guys are coming, and these guys are here,
[00:23:09.820 --> 00:23:11.660]   and I realize, for the first time in my life,
[00:23:11.660 --> 00:23:14.660]   I'm like, I'm in that moment that every guy thinks is coming
[00:23:14.660 --> 00:23:17.420]   and you're like, okay, how am I gonna do?
[00:23:17.420 --> 00:23:20.060]   Like, here we go, been in a fight, let's do this, all right?
[00:23:20.060 --> 00:23:21.900]   And I'm just kinda waiting for it,
[00:23:21.900 --> 00:23:25.140]   but I never get to find out!
[00:23:25.140 --> 00:23:27.340]   'Cause as soon as all craziness breaks loose,
[00:23:27.340 --> 00:23:29.460]   I just see this arm slide around me
[00:23:29.460 --> 00:23:31.340]   and lift me up off my feet.
[00:23:31.340 --> 00:23:33.540]   (audience laughing)
[00:23:33.540 --> 00:23:35.660]   And it's the bouncer.
[00:23:35.660 --> 00:23:38.800]   And no kidding, he's got me tucked in one arm like this,
[00:23:38.800 --> 00:23:40.740]   and he's got the other one out like this,
[00:23:40.740 --> 00:23:41.940]   and he's doing this.
[00:23:41.940 --> 00:23:44.740]   (audience laughing)
[00:23:44.740 --> 00:23:46.500]   And he says, are you okay, little man?
[00:23:46.500 --> 00:23:47.620]   (audience laughing)
[00:23:47.620 --> 00:23:50.220]   And I looked and I was like, yeah.
[00:23:50.220 --> 00:23:51.640]   (audience laughing)
[00:23:51.640 --> 00:23:52.820]   Yeah, I think I'm good.
[00:23:52.820 --> 00:23:59.380]   Because power alone is a terrifying thing.
[00:23:59.380 --> 00:24:00.220]   It totally is.
[00:24:00.220 --> 00:24:03.340]   But power in the service of love
[00:24:03.340 --> 00:24:05.780]   is a deeply comforting thing.
[00:24:05.780 --> 00:24:08.140]   And some of you, I keep talking about
[00:24:08.140 --> 00:24:09.380]   how you don't run your life,
[00:24:09.380 --> 00:24:10.900]   whether you like to think you do or not,
[00:24:10.900 --> 00:24:14.820]   Jesus does, the Son of God rules when you live or die
[00:24:14.820 --> 00:24:16.640]   or however your life is gonna work out.
[00:24:16.640 --> 00:24:17.480]   He's your authority.
[00:24:17.480 --> 00:24:18.300]   You go, I don't like that.
[00:24:18.300 --> 00:24:21.460]   Well, before you just push him away, he is power,
[00:24:21.460 --> 00:24:23.380]   but let me show you the purposes
[00:24:23.380 --> 00:24:26.700]   he puts that power behind, and that's the second point.
[00:24:26.700 --> 00:24:29.040]   And you see it in that second moment.
[00:24:29.040 --> 00:24:30.780]   It says they came to the other side of the sea,
[00:24:30.780 --> 00:24:32.740]   so they're in this crazy boat ride,
[00:24:32.740 --> 00:24:35.140]   and they come to the country of the Gerasenes,
[00:24:35.140 --> 00:24:36.300]   and when Jesus stepped out of the boat,
[00:24:36.300 --> 00:24:38.160]   immediately there met him out of the tombs,
[00:24:38.160 --> 00:24:39.580]   a man with an unclean spirit.
[00:24:39.580 --> 00:24:41.040]   So he catches, they're in this boat ride
[00:24:41.040 --> 00:24:42.300]   where they almost die, which,
[00:24:42.300 --> 00:24:44.660]   if you're one of his disciples, that's the story.
[00:24:44.660 --> 00:24:46.220]   You know, like when you get home with your buddies later,
[00:24:46.220 --> 00:24:47.920]   like, dude, we're on this boat ride,
[00:24:47.920 --> 00:24:49.220]   we thought we were all gonna die, it's crazy.
[00:24:49.220 --> 00:24:50.900]   Like, that's the story.
[00:24:50.900 --> 00:24:52.100]   And yet they get done with the boat
[00:24:52.100 --> 00:24:53.460]   and they're on the shore, like, this is nuts,
[00:24:53.460 --> 00:24:55.340]   and it's as soon as they land on the shore,
[00:24:55.340 --> 00:24:57.780]   a guy filled with demons is running at them.
[00:24:57.780 --> 00:24:59.580]   And the other gospels tell us he's naked,
[00:24:59.580 --> 00:25:01.180]   and so they're literally like, oh, we almost died.
[00:25:01.180 --> 00:25:02.420]   Just, ah, you know, and like,
[00:25:02.420 --> 00:25:05.780]   here comes this naked demon man coming at 'em
[00:25:05.780 --> 00:25:09.640]   because a life with Jesus is never boring.
[00:25:09.640 --> 00:25:14.900]   And he's coming, and the way it's set up,
[00:25:14.900 --> 00:25:16.760]   it sounds like it's gonna be another story
[00:25:16.760 --> 00:25:18.220]   about the power of Jesus, right?
[00:25:18.220 --> 00:25:21.340]   Jesus has the Holy Spirit, this guy has an unholy spirit,
[00:25:21.340 --> 00:25:23.260]   it's about to be like a spiritual throwdown
[00:25:23.260 --> 00:25:26.900]   and that kind of deal, but it doesn't play like that at all.
[00:25:26.900 --> 00:25:30.020]   There's no lightsabers come out, there's no fight.
[00:25:30.020 --> 00:25:32.180]   As soon as the guy gets to Jesus, what does he do?
[00:25:32.180 --> 00:25:34.300]   He just falls in his face at his feet.
[00:25:34.300 --> 00:25:37.540]   There's no debate, can Jesus win
[00:25:37.540 --> 00:25:39.940]   against the dark things in the world?
[00:25:39.940 --> 00:25:41.860]   It's no contest.
[00:25:41.860 --> 00:25:43.880]   He rules this place.
[00:25:43.880 --> 00:25:45.080]   You can't mess with him.
[00:25:45.080 --> 00:25:48.700]   And he falls at his feet, and what you see in this story
[00:25:48.700 --> 00:25:50.780]   is the story's not really about the power of Jesus.
[00:25:50.780 --> 00:25:54.660]   Mark zooms in on the estate of this man
[00:25:54.660 --> 00:25:55.900]   that Jesus is dealing with,
[00:25:55.900 --> 00:25:57.580]   and as he explains his estate,
[00:25:57.580 --> 00:26:01.780]   it's made me think about a lot of us in some ways,
[00:26:01.780 --> 00:26:04.740]   because that word unclean spirit,
[00:26:04.740 --> 00:26:06.500]   this guy's got an unclean spirit,
[00:26:06.500 --> 00:26:09.740]   that word means to be violated.
[00:26:09.740 --> 00:26:13.320]   It means to be defiled.
[00:26:13.320 --> 00:26:18.660]   If something got into his life that violated him
[00:26:18.660 --> 00:26:22.580]   and defiled him, and he is not clean anymore.
[00:26:22.580 --> 00:26:25.600]   And then Mark just begins to describe him.
[00:26:25.600 --> 00:26:28.100]   He says he lives among the tombs.
[00:26:28.100 --> 00:26:30.140]   He's among dead things.
[00:26:30.140 --> 00:26:33.340]   There's not a vibrancy to his life anymore.
[00:26:33.340 --> 00:26:36.780]   And then it says, and no one could bind him anymore.
[00:26:36.780 --> 00:26:39.540]   That means they used to be able to.
[00:26:39.540 --> 00:26:44.500]   That means that this guy got into some stuff
[00:26:44.500 --> 00:26:47.140]   that he thought he could control,
[00:26:47.140 --> 00:26:49.820]   and it ended up controlling him.
[00:26:49.820 --> 00:26:51.620]   That he started to dabble in some things,
[00:26:51.620 --> 00:26:53.540]   and he says, no, I got a handle on this,
[00:26:53.540 --> 00:26:56.120]   but as time went on, it had a handle on him,
[00:26:56.120 --> 00:26:58.640]   and now he can't get out, he can't control it.
[00:26:58.640 --> 00:27:01.080]   It's running his life, and by the time you reach him,
[00:27:01.080 --> 00:27:03.040]   it says that night and day,
[00:27:03.040 --> 00:27:06.040]   he's on the tombs and the mountains, and he's crying.
[00:27:06.040 --> 00:27:08.320]   There's sadness in his life, there's torment in his life,
[00:27:08.320 --> 00:27:10.800]   there's no peace in his life, there's chaos in his life.
[00:27:10.800 --> 00:27:12.840]   And it says, and he's cutting himself.
[00:27:12.840 --> 00:27:16.520]   He's become self-destructive, lifeless, hopeless,
[00:27:16.520 --> 00:27:18.960]   chaotic, self-destructive life.
[00:27:18.960 --> 00:27:20.240]   That's where this man is.
[00:27:21.760 --> 00:27:23.780]   And he's a real guy, but he's a picture to us
[00:27:23.780 --> 00:27:26.260]   of all of us, apart from God.
[00:27:26.260 --> 00:27:29.500]   The Bible says that we're all children of the devil,
[00:27:29.500 --> 00:27:30.860]   held captive to do his will.
[00:27:30.860 --> 00:27:33.380]   All of us are so far from what we're meant to be under God,
[00:27:33.380 --> 00:27:37.540]   but just reading this, I think some of us really feel this,
[00:27:37.540 --> 00:27:39.780]   because just to be honest, I think there's a lot of us
[00:27:39.780 --> 00:27:42.140]   in this room that we've gotten into some things
[00:27:42.140 --> 00:27:46.320]   that we thought would be life-enhancing,
[00:27:46.320 --> 00:27:47.900]   and they've become life-taking.
[00:27:47.900 --> 00:27:51.060]   That you thought, I'm gonna dabble in some things.
[00:27:51.060 --> 00:27:52.600]   I wanna experience some things.
[00:27:52.600 --> 00:27:53.680]   I wanna know about some things.
[00:27:53.680 --> 00:27:55.640]   I wanna be a part of some circles,
[00:27:55.640 --> 00:27:56.980]   and I'm gonna get into some stuff
[00:27:56.980 --> 00:28:00.840]   that I think will be good for me, and I can control it.
[00:28:00.840 --> 00:28:01.880]   And it's got you.
[00:28:01.880 --> 00:28:05.240]   And you've started playing with some substances.
[00:28:05.240 --> 00:28:07.420]   You've started playing with a scene.
[00:28:07.420 --> 00:28:10.180]   You've got into some relationships with a guy, with a girl.
[00:28:10.180 --> 00:28:12.120]   You got into some things online
[00:28:12.120 --> 00:28:14.800]   that you started playing in some worlds
[00:28:14.800 --> 00:28:17.120]   that even if you're sitting in here and saying,
[00:28:17.120 --> 00:28:20.720]   I'm a Christian, everything we're singing about in here
[00:28:20.720 --> 00:28:23.020]   and all that is not what dominates your reality
[00:28:23.020 --> 00:28:24.320]   on a day-to-day basis.
[00:28:24.320 --> 00:28:27.140]   What dominates your reality on a day-to-day basis
[00:28:27.140 --> 00:28:28.560]   is there's some things in your life,
[00:28:28.560 --> 00:28:31.640]   some deep brokenness in you that you feed,
[00:28:31.640 --> 00:28:36.600]   and it's ugly, and it's defiling, and it's unclean,
[00:28:36.600 --> 00:28:40.000]   and you cry in the night 'cause you deal with it alone.
[00:28:40.000 --> 00:28:45.120]   And the question is, what does Jesus do with people like us?
[00:28:45.120 --> 00:28:47.560]   Does he destroy this guy?
[00:28:47.560 --> 00:28:49.960]   No.
[00:28:50.880 --> 00:28:54.400]   How does Jesus use his power when he comes in contact
[00:28:54.400 --> 00:28:56.360]   with the defiled among us?
[00:28:56.360 --> 00:29:01.080]   He uses his power to set us free.
[00:29:01.080 --> 00:29:03.840]   That's what he does.
[00:29:03.840 --> 00:29:06.280]   It's power in the service of love.
[00:29:06.280 --> 00:29:08.600]   And my prayer as I was coming up here to Dallas
[00:29:08.600 --> 00:29:10.320]   for many of you is I was just praying
[00:29:10.320 --> 00:29:12.560]   that hope would rise in your heart,
[00:29:12.560 --> 00:29:15.200]   that there's some things that have held you captive
[00:29:15.200 --> 00:29:18.440]   and made you feel dirty, made you feel ashamed,
[00:29:18.440 --> 00:29:21.480]   made you feel violated, and has stolen life from you,
[00:29:21.480 --> 00:29:24.280]   and to be honest, stolen you from us.
[00:29:24.280 --> 00:29:26.720]   We don't get all of you 'cause there's some shame
[00:29:26.720 --> 00:29:29.320]   that has just got you locked up,
[00:29:29.320 --> 00:29:32.000]   and I'm prayer tonight is that you'll begin to believe
[00:29:32.000 --> 00:29:34.240]   that Jesus is as strong as he says he was,
[00:29:34.240 --> 00:29:36.680]   and he uses that power in the service of his love
[00:29:36.680 --> 00:29:38.480]   to set you free.
[00:29:38.480 --> 00:29:43.200]   And he takes this man that was tormented and ruined,
[00:29:43.200 --> 00:29:46.280]   and by the end of it, it says he's seated, he's at peace.
[00:29:46.280 --> 00:29:51.000]   He's closed, no more shame, and he's in his right mind.
[00:29:51.000 --> 00:29:52.880]   He's got clarity again.
[00:29:52.880 --> 00:29:54.800]   And my prayer is some of you will understand
[00:29:54.800 --> 00:29:58.800]   power alone is terrifying, but power in the service of love
[00:29:58.800 --> 00:30:00.720]   is a liberating thing.
[00:30:00.720 --> 00:30:04.880]   So back when we played kickball,
[00:30:04.880 --> 00:30:08.920]   I remember we were out there and there was one day
[00:30:08.920 --> 00:30:10.640]   we were playing kickball like we always do,
[00:30:10.640 --> 00:30:13.560]   and I went inside to go get like a drink or something,
[00:30:13.560 --> 00:30:16.080]   and I came back out and everybody had stopped
[00:30:16.080 --> 00:30:18.720]   playing kickball, and they were sitting in my front yard,
[00:30:18.720 --> 00:30:19.680]   and I'm like, what are y'all doing?
[00:30:19.680 --> 00:30:20.520]   Like, what's going on here?
[00:30:20.520 --> 00:30:22.280]   And they had run up to my front door
[00:30:22.280 --> 00:30:24.360]   like breathless waiting for me.
[00:30:24.360 --> 00:30:25.520]   I'm like, what's going on with y'all?
[00:30:25.520 --> 00:30:26.360]   And they started telling me, you know,
[00:30:26.360 --> 00:30:27.720]   we were playing kickball like normal,
[00:30:27.720 --> 00:30:30.460]   and then they said, Ben, he came out.
[00:30:30.460 --> 00:30:34.320]   And I knew who they were talking about.
[00:30:34.320 --> 00:30:35.840]   It was this guy at the end of the street
[00:30:35.840 --> 00:30:40.640]   that he was a grown man, but he was a bully.
[00:30:41.600 --> 00:30:43.600]   He just used to like to pick on little kids.
[00:30:43.600 --> 00:30:45.400]   It was weird, and he was bigger than us.
[00:30:45.400 --> 00:30:48.640]   He's an adult, so he'd make fun of us and embarrass us
[00:30:48.640 --> 00:30:50.980]   and shame us and humiliate us,
[00:30:50.980 --> 00:30:52.520]   and that was kind of his thing.
[00:30:52.520 --> 00:30:54.880]   And they said, Ben, he had come out
[00:30:54.880 --> 00:30:57.040]   and he wanted to play like volleyball down there
[00:30:57.040 --> 00:30:58.480]   with some friends, and so he just starts
[00:30:58.480 --> 00:30:59.760]   making fun of us, whatever, and they're like,
[00:30:59.760 --> 00:31:01.880]   and then, Ben, he grabbed our ball
[00:31:01.880 --> 00:31:04.720]   and just threw it in his trunk and locked the trunk.
[00:31:04.720 --> 00:31:07.120]   And he's just mocking us, and we're powerless
[00:31:07.120 --> 00:31:08.200]   in front of a guy like that.
[00:31:08.200 --> 00:31:10.880]   We got no resources, and it's just,
[00:31:10.880 --> 00:31:12.280]   we're powerless, that's us.
[00:31:12.280 --> 00:31:14.960]   And that's a common story.
[00:31:14.960 --> 00:31:17.200]   We lived that story, and they said, Ben,
[00:31:17.200 --> 00:31:18.400]   that was happening, and they said,
[00:31:18.400 --> 00:31:19.920]   but something happened today.
[00:31:19.920 --> 00:31:25.040]   They said, your dad drove up, and he saw him.
[00:31:25.040 --> 00:31:29.660]   And he said, Ben, your dad got out of the car,
[00:31:29.660 --> 00:31:32.500]   and he just started to walk towards that man.
[00:31:32.500 --> 00:31:35.800]   They said, and Ben, veins started to pop out on him
[00:31:35.800 --> 00:31:37.800]   that I've never seen, and they said,
[00:31:37.800 --> 00:31:39.140]   and your dad, my dad's not a screamer.
[00:31:39.140 --> 00:31:40.880]   Like, he didn't scream, but your dad just came up
[00:31:40.880 --> 00:31:42.860]   on this guy, and it was something like,
