
[00:00:00.000 --> 00:00:02.760]   (birds chirping)
[00:17:08.100 --> 00:17:10.500]   This one is not about action, not about situation,
[00:17:10.500 --> 00:17:11.380]   not about distinction.
[00:17:11.380 --> 00:17:14.020]   This one's all about motivation.
[00:17:14.020 --> 00:17:16.860]   So it could be that even though you would never admit it,
[00:17:16.860 --> 00:17:20.680]   you're actually ashamed of the reason you have that job
[00:17:20.680 --> 00:17:23.800]   or you date that girl or you hang out with those friends
[00:17:23.800 --> 00:17:25.640]   or you buy nice things.
[00:17:25.640 --> 00:17:28.420]   And that's because your motivation
[00:17:28.420 --> 00:17:30.360]   isn't as innocent as you'd like.
[00:17:30.360 --> 00:17:34.400]   It could be that your motivation for having that job
[00:17:34.400 --> 00:17:36.900]   is just because it makes you feel powerful,
[00:17:36.900 --> 00:17:41.220]   not because it's actually doing good or serving people.
[00:17:41.220 --> 00:17:42.980]   It could be that you're dating that girl,
[00:17:42.980 --> 00:17:44.740]   you're dating that guy just because it feels good
[00:17:44.740 --> 00:17:47.620]   to be needed and you get approval from them.
[00:17:47.620 --> 00:17:50.620]   That's a very selfish reason to be in a relationship.
[00:17:50.620 --> 00:17:52.740]   It could be that you buy nice things
[00:17:52.740 --> 00:17:54.580]   because it just makes you feel important
[00:17:54.580 --> 00:17:57.220]   and it actually makes you feel better than other people.
[00:17:57.220 --> 00:18:01.940]   All of these are not good reasons to do what you do.
[00:18:01.940 --> 00:18:04.340]   And so a helpful question just to diagnose, man,
[00:18:04.340 --> 00:18:06.500]   like, is this my personal insecurity?
[00:18:06.500 --> 00:18:11.500]   The root of so much of my low self-esteem
[00:18:13.740 --> 00:18:17.220]   would be what area of my life do I justify most?
[00:18:17.220 --> 00:18:21.220]   What area of your life do you justify most?
[00:18:21.220 --> 00:18:23.580]   If you have to justify it,
[00:18:23.580 --> 00:18:27.180]   you probably don't have a very good reason for doing it.
[00:18:27.180 --> 00:18:28.380]   See how that works?
[00:18:28.380 --> 00:18:30.340]   Again, these questions,
[00:18:30.340 --> 00:18:32.660]   they don't help us solve our insecurities,
[00:18:32.660 --> 00:18:34.460]   but they do help us understand them, man.
[00:18:34.460 --> 00:18:35.740]   Like, where do they come from?
[00:18:35.740 --> 00:18:38.740]   And as we actually understand our insecurities,
[00:18:38.740 --> 00:18:41.980]   what we realize is insecurity ain't cute.
[00:18:43.260 --> 00:18:46.140]   Like, it's easy just to talk about insecurities
[00:18:46.140 --> 00:18:47.260]   'cause everybody's got them,
[00:18:47.260 --> 00:18:50.300]   but insecurities are not cute, they're dangerous.
[00:18:50.300 --> 00:18:54.460]   Like really, insecurity is an attack on self.
[00:18:54.460 --> 00:18:56.460]   And so a good word for insecurity,
[00:18:56.460 --> 00:18:59.020]   a synonymous description is insecurity
[00:18:59.020 --> 00:19:01.780]   is basically the same as self-hate,
[00:19:01.780 --> 00:19:05.100]   that there's something in you you do not like.
[00:19:05.100 --> 00:19:07.980]   And so you are willing to do whatever it takes
[00:19:07.980 --> 00:19:10.940]   to change that part of yourself.
[00:19:10.940 --> 00:19:13.460]   Sure, maybe it's 'cause you think you'll be better,
[00:19:13.460 --> 00:19:16.940]   but ultimately it's because you think you couldn't get worse.
[00:19:16.940 --> 00:19:23.740]   We have to understand what God has to say about self-hate.
[00:19:23.740 --> 00:19:27.420]   And so to help us figure it out,
[00:19:27.420 --> 00:19:29.060]   we're gonna look at Psalm 139,
[00:19:29.060 --> 00:19:32.540]   because although your problem may be self-hate,
[00:19:32.540 --> 00:19:36.660]   your perspective can be self-forgetfulness.
[00:19:36.660 --> 00:19:39.140]   It can be self-forgetfulness,
[00:19:39.140 --> 00:19:41.060]   which I know probably catches you off guard a little bit.
[00:19:41.060 --> 00:19:41.900]   You're like, wait, hold on.
[00:19:41.900 --> 00:19:44.540]   So the solution to self-hate is self-forgetfulness?
[00:19:44.540 --> 00:19:46.020]   Wouldn't it naturally be the opposite of hate?
[00:19:46.020 --> 00:19:47.420]   Wouldn't it be self-love?
[00:19:47.420 --> 00:19:50.700]   Like, shouldn't I just book a couple 60-minute massages,
[00:19:50.700 --> 00:19:52.820]   get some mimosas with the girls at brunch,
[00:19:52.820 --> 00:19:54.620]   make sure that I'm taking naps in front of the TV
[00:19:54.620 --> 00:19:57.900]   as it washes over me on Sundays and football is playing?
[00:19:57.900 --> 00:20:00.420]   There, should I just book my next trip
[00:20:00.420 --> 00:20:03.660]   and explore whatever my next national park is?
[00:20:03.660 --> 00:20:06.620]   Like, shouldn't I do something that takes the pressure off,
[00:20:06.620 --> 00:20:08.140]   that makes me feel good?
[00:20:08.860 --> 00:20:09.700]   No.
[00:20:09.700 --> 00:20:13.500]   I mean, there's nothing intrinsically wrong with that stuff,
[00:20:13.500 --> 00:20:17.900]   but that is not going to deliver you from self-hate.
[00:20:17.900 --> 00:20:21.620]   You see, the path out of self-hate isn't self-love,
[00:20:21.620 --> 00:20:23.740]   it's self-forgetfulness.
[00:20:23.740 --> 00:20:28.740]   It's realizing I don't need to give myself more attention.
[00:20:28.740 --> 00:20:33.100]   I need to give God more attention.
[00:20:33.100 --> 00:20:35.100]   And as I set my eyes upon him,
[00:20:35.100 --> 00:20:37.900]   he who is worthy, he who is better,
[00:20:37.900 --> 00:20:40.740]   he who is infinitely good,
[00:20:40.740 --> 00:20:43.540]   I actually begin to see myself a little bit differently.
[00:20:43.540 --> 00:20:46.860]   Because as I see God rightly,
[00:20:46.860 --> 00:20:49.180]   I see myself rightly in response.
[00:20:49.180 --> 00:20:52.020]   That's what John Calvin said.
[00:20:52.020 --> 00:20:54.460]   In a quote, he says, "It is certain
[00:20:54.460 --> 00:20:58.660]   "that man never achieves a clear knowledge of himself
[00:20:58.660 --> 00:21:01.340]   "unless he has first looked upon God's face."
[00:21:03.500 --> 00:21:05.820]   And then, after doing so,
[00:21:05.820 --> 00:21:07.620]   he descends from contemplating him
[00:21:07.620 --> 00:21:08.820]   to scrutinizing himself.
[00:21:08.820 --> 00:21:10.100]   Scrutinize feels like a harsh word,
[00:21:10.100 --> 00:21:13.060]   but that's just evaluating yourself.
[00:21:13.060 --> 00:21:14.700]   So it raises the question for us.
[00:21:14.700 --> 00:21:16.500]   If the goal is to see God
[00:21:16.500 --> 00:21:18.420]   so that we can see ourselves,
[00:21:18.420 --> 00:21:22.300]   what will we see when we actually put our eyes upon him?
[00:21:22.300 --> 00:21:24.620]   Well, that's what Psalm 139 is all about.
[00:21:24.620 --> 00:21:27.900]   And so we're going to take it verse by verse by verse.
[00:21:27.900 --> 00:21:29.180]   You're going to get four points out of this,
[00:21:29.180 --> 00:21:30.860]   and each of those points corresponds
[00:21:30.860 --> 00:21:34.780]   to one of the four categories we just talked about.
[00:21:34.780 --> 00:21:37.420]   And so we're just going to pick it up from the beginning.
[00:21:37.420 --> 00:21:38.780]   And as we do, what we're going to see
[00:21:38.780 --> 00:21:41.020]   is David is going to help us see four things
[00:21:41.020 --> 00:21:44.060]   about who God is that informs who we are.
[00:21:44.060 --> 00:21:45.100]   Got that?
[00:21:45.100 --> 00:21:46.940]   All right, look at verse one.
[00:21:46.940 --> 00:21:52.620]   He says this, "O Lord, you've searched me.
[00:21:52.620 --> 00:21:53.660]   "You know me.
[00:21:53.660 --> 00:21:55.940]   "You know when I sit down and when I rise up.
[00:21:55.940 --> 00:21:57.360]   "You discern my thoughts from afar.
[00:21:57.360 --> 00:21:59.800]   "You search out my path and my lying down.
[00:21:59.800 --> 00:22:01.740]   "You're acquainted with all my ways,
[00:22:01.740 --> 00:22:04.500]   "even before a word is on my tongue.
[00:22:04.500 --> 00:22:07.120]   "Behold, you know it all together, Lord.
[00:22:07.120 --> 00:22:09.300]   "You him me in, behind, and before,
[00:22:09.300 --> 00:22:11.040]   "and you lay a hand upon me.
[00:22:11.040 --> 00:22:14.000]   "Such knowledge is too wonderful for me.
[00:22:14.000 --> 00:22:15.220]   "It's high.
[00:22:15.220 --> 00:22:17.140]   "I cannot attain it."
[00:22:17.140 --> 00:22:18.700]   What's David saying right here?
[00:22:18.700 --> 00:22:22.140]   He's saying very simply, if you look at the verbs,
[00:22:22.140 --> 00:22:24.100]   God knows everything.
[00:22:24.100 --> 00:22:26.260]   Like he knows everything.
[00:22:26.260 --> 00:22:29.540]   He is full of knowledge on every single topic
[00:22:29.540 --> 00:22:31.380]   in the cosmos.
[00:22:31.380 --> 00:22:34.340]   Another way of describing this is what theologians call
[00:22:34.340 --> 00:22:35.700]   omniscience.
[00:22:35.700 --> 00:22:37.460]   God is omniscient.
[00:22:37.460 --> 00:22:38.300]   What's that mean?
[00:22:38.300 --> 00:22:40.300]   Well, a good definition for omniscience
[00:22:40.300 --> 00:22:44.420]   is that God knows everything actual and possible
[00:22:44.420 --> 00:22:47.300]   in one simple and eternal act.
[00:22:47.300 --> 00:22:48.480]   That feels like a lot of words,
[00:22:48.480 --> 00:22:49.940]   so I'm gonna help you understand what it actually means,
[00:22:49.940 --> 00:22:51.940]   'cause it's profound when you really get down
[00:22:51.940 --> 00:22:53.100]   to the bottom of it.
[00:22:53.100 --> 00:22:56.140]   So God knows everything actual,
[00:22:56.140 --> 00:23:01.140]   meaning he knows all that exists.
[00:23:01.140 --> 00:23:02.260]   Everything.
[00:23:02.260 --> 00:23:04.420]   All that exists within the world right now,
[00:23:04.420 --> 00:23:05.640]   he knows it.
[00:23:05.640 --> 00:23:07.980]   He knows the big things, and he knows the small things.
[00:23:07.980 --> 00:23:10.180]   We see that in the Gospel of Matthew.
[00:23:10.180 --> 00:23:12.500]   It says this in chapter 10,
[00:23:12.500 --> 00:23:16.460]   "Are not two sparrows sold for a penny?"
[00:23:16.460 --> 00:23:17.300]   What's a sparrow?
[00:23:17.300 --> 00:23:20.200]   A sparrow is the cheapest offering someone could buy
[00:23:20.200 --> 00:23:21.520]   to give to God,
[00:23:21.520 --> 00:23:24.620]   meaning it is relatively valueless,
[00:23:24.620 --> 00:23:28.700]   and yet not one of them will fall to the ground
[00:23:28.700 --> 00:23:30.140]   apart from your father.
[00:23:30.140 --> 00:23:32.100]   He knows the smallest thing.
[00:23:32.100 --> 00:23:33.260]   It says in the next verse,
[00:23:33.260 --> 00:23:35.680]   "But even the hairs of your head, they're all numbered,"
[00:23:35.680 --> 00:23:37.740]   which for some of you isn't hard for God to count,
[00:23:37.740 --> 00:23:39.680]   but for others of you, you've got a lot of hair,
[00:23:39.680 --> 00:23:41.300]   and God's really working that out.
[00:23:41.300 --> 00:23:42.500]   He knows all things,
[00:23:42.500 --> 00:23:45.620]   but it's not just that he knows all that does exist.
[00:23:45.620 --> 00:23:49.820]   He also knows all that will exist.
[00:23:49.820 --> 00:23:50.940]   I love this one.
[00:23:50.940 --> 00:23:53.560]   Isaiah 46, it says in verse nine,
[00:23:53.560 --> 00:23:57.140]   "For I am God, there's no one else.
[00:23:57.140 --> 00:23:59.860]   I am God, there's none like me,
[00:23:59.860 --> 00:24:02.580]   declaring the end from the beginning
[00:24:02.580 --> 00:24:05.220]   and from ancient times, things not yet done,
[00:24:05.220 --> 00:24:07.300]   saying, 'My counsel shall stand,
[00:24:07.300 --> 00:24:08.840]   and I will accomplish all my purpose.'"
[00:24:08.840 --> 00:24:09.680]   What is that verse saying?
[00:24:09.680 --> 00:24:11.420]   It's saying God calls his shot,
[00:24:11.420 --> 00:24:13.860]   and he makes it every single time.
[00:24:13.860 --> 00:24:17.440]   Like he knows exactly what's going to happen,
[00:24:17.440 --> 00:24:20.820]   not yet what has, but what will.
[00:24:20.820 --> 00:24:22.660]   He knows all that actually exists.
[00:24:22.660 --> 00:24:23.760]   That's the first part of that definition.
[00:24:23.760 --> 00:24:25.220]   Second part is that he also knows
[00:24:25.220 --> 00:24:28.500]   all that could possibly exist,
[00:24:28.500 --> 00:24:33.500]   meaning he knows completely about what could,
[00:24:33.500 --> 00:24:35.800]   but won't happen.
[00:24:35.800 --> 00:24:37.420]   Isn't that crazy?
[00:24:37.420 --> 00:24:40.180]   Matthew 11, Jesus says, "Woe to you, Corzine!
[00:24:40.180 --> 00:24:41.580]   Woe to you, Bethsaida!
[00:24:41.580 --> 00:24:43.140]   For if the mighty works done in you
[00:24:43.140 --> 00:24:44.860]   had been done in Tyre and Sidon,
[00:24:44.860 --> 00:24:48.400]   they would have repented long ago in sackcloth and ashes."
[00:24:48.400 --> 00:24:49.580]   You hear it?
[00:24:49.580 --> 00:24:50.820]   They would have.
[00:24:50.820 --> 00:24:52.860]   They didn't, but they would have.
[00:24:52.860 --> 00:24:57.140]   Jesus is able to look at a possibility
[00:24:57.140 --> 00:24:59.300]   and tell you exactly what would have happened
[00:24:59.300 --> 00:25:02.000]   because he knows not just what is actual,
[00:25:02.000 --> 00:25:04.180]   but also what is possible.
[00:25:04.180 --> 00:25:07.580]   Meaning he knows how things would have played out
[00:25:07.580 --> 00:25:09.960]   if you would have asked her on a date,
[00:25:09.960 --> 00:25:11.580]   even though you never will.
[00:25:11.580 --> 00:25:13.180]   He knows how good the Mavs would have been
[00:25:13.180 --> 00:25:14.340]   if we hadn't traded Luke off
[00:25:14.340 --> 00:25:16.100]   and we could have paired him with Cooper Flag.
[00:25:16.100 --> 00:25:17.300]   (congregation applauding)
[00:25:17.300 --> 00:25:19.100]   And yet we never will.
[00:25:19.100 --> 00:25:22.180]   He knows what the Bachelorette season 22
[00:25:22.180 --> 00:25:24.220]   would have been like without Taylor Frankie Paul
[00:25:24.220 --> 00:25:28.140]   as the primary contestant, even though we never will.
[00:25:28.140 --> 00:25:30.980]   He knows all that could possibly exist.
[00:25:30.980 --> 00:25:33.700]   And that's so hard to wrap your mind around.
[00:25:33.700 --> 00:25:35.220]   Like, think about it.
[00:25:35.220 --> 00:25:37.600]   Think about how many different variations
[00:25:37.600 --> 00:25:39.600]   there could be to the way things play out.
[00:25:39.600 --> 00:25:43.460]   The thousands upon thousands upon thousands of variations
[00:25:43.460 --> 00:25:45.420]   that could be true in our world.
[00:25:45.420 --> 00:25:48.220]   Like, there are animators
[00:25:48.220 --> 00:25:50.420]   that have come up with creatures in movies
[00:25:50.420 --> 00:25:52.340]   that don't exist in the real world.
[00:25:52.340 --> 00:25:54.460]   But God's like, I knew about that one.
[00:25:54.460 --> 00:25:55.300]   Knew about that one too.
[00:25:55.300 --> 00:25:58.540]   Like, he knows about things we've never even thought about.
[00:25:58.540 --> 00:26:02.100]   God has an infinite imagination
[00:26:02.100 --> 00:26:06.100]   in everything that could be all that he thinks about.
[00:26:06.100 --> 00:26:09.020]   He knows it completely.
[00:26:09.020 --> 00:26:10.560]   He's omniscient.
[00:26:10.560 --> 00:26:13.900]   And what's even crazier,
[00:26:13.900 --> 00:26:15.900]   this is the craziest thing for me,
[00:26:17.900 --> 00:26:20.100]   is that it's not even hard for him to do it.
[00:26:20.100 --> 00:26:24.860]   That's what it means when it says that it is a simple act.
[00:26:24.860 --> 00:26:27.460]   It means that he knows everything
[00:26:27.460 --> 00:26:29.740]   without ever trying to break a sweat to remember it.
[00:26:29.740 --> 00:26:31.980]   He's not ever looking at Gabriel and being like,
[00:26:31.980 --> 00:26:32.940]   hey, tell me about that thing
[00:26:32.940 --> 00:26:34.140]   that we talked about that one time.
[00:26:34.140 --> 00:26:37.080]   He's not calling up the archangel Michael and being like,
[00:26:37.080 --> 00:26:39.180]   hey, you're gonna have to remind me from time to time.
[00:26:39.180 --> 00:26:41.580]   No, like he doesn't need anybody to help him out.
[00:26:41.580 --> 00:26:45.100]   Like, things just instinctively, intuitively come to him
[00:26:45.100 --> 00:26:46.260]   because he's omniscient.
[00:26:46.260 --> 00:26:48.980]   It's simple and it's eternal,
[00:26:48.980 --> 00:26:52.420]   which just means he's never gonna learn anything
[00:26:52.420 --> 00:26:54.140]   that he doesn't already know.
[00:26:54.140 --> 00:26:55.880]   He knows it all right now.
[00:26:55.880 --> 00:26:59.440]   Okay, that's how big God is.
[00:26:59.440 --> 00:27:01.540]   We should get our eyes on his omniscience,
[00:27:01.540 --> 00:27:04.460]   the fact that he knows everything.
[00:27:04.460 --> 00:27:08.420]   But here's the amazing thing.
[00:27:08.420 --> 00:27:14.500]   David, he knows God's not just omniscient universally.
[00:27:14.500 --> 00:27:19.500]   He's omniscient personally.
[00:27:19.500 --> 00:27:24.500]   He knows everything about everything.
[00:27:24.500 --> 00:27:26.900]   And he knows everything about me,
[00:27:26.900 --> 00:27:31.280]   which tells us the first thing you've gotta know
[00:27:31.280 --> 00:27:33.700]   if you wanna overcome self-hate,
[00:27:33.700 --> 00:27:38.700]   that God knows all about you.
[00:27:38.700 --> 00:27:40.780]   He knows all about you.
[00:27:40.780 --> 00:27:44.060]   Like David says, God has searched him.
[00:27:44.060 --> 00:27:45.340]   Isn't that interesting?
[00:27:45.340 --> 00:27:46.780]   I thought God couldn't learn anything.
[00:27:46.780 --> 00:27:48.980]   What's he doing searching you, investigating you,
[00:27:48.980 --> 00:27:52.000]   literally digging into you to uncover something?
[00:27:52.000 --> 00:27:56.060]   Well, that language is actually really beautiful
[00:27:56.060 --> 00:27:58.900]   because it wouldn't be wrong to be like, God knows me,
[00:27:58.900 --> 00:28:00.060]   because that's true.
[00:28:00.060 --> 00:28:02.240]   But when he says God has searched me,
[00:28:02.240 --> 00:28:05.660]   he's not just saying God knows me.
[00:28:05.660 --> 00:28:08.220]   He's saying God has gotten to know me.
[00:28:08.220 --> 00:28:10.940]   That's a relational type of language.
[00:28:10.940 --> 00:28:15.900]   It's a language that says God cares to spend time,
[00:28:15.900 --> 00:28:18.880]   to go slow, to learn about who I am,
[00:28:18.880 --> 00:28:20.260]   even though he doesn't even need to learn it
[00:28:20.260 --> 00:28:21.660]   because he knows it already.
[00:28:21.660 --> 00:28:26.820]   It's an incredible idea that God,
[00:28:26.820 --> 00:28:29.060]   he is aware of all of you,
[00:28:29.060 --> 00:28:32.180]   and he has taken time to make it clear to you.
[00:28:32.180 --> 00:28:34.100]   And that's really important
[00:28:34.100 --> 00:28:36.340]   when we deal with our insecurities,
[00:28:36.340 --> 00:28:38.740]   because the same God that has gotten to know you
[00:28:40.540 --> 00:28:42.220]   has not forgotten about you.
[00:28:42.220 --> 00:28:45.780]   Like no matter how overlooked or unimportant
[00:28:45.780 --> 00:28:48.720]   or undervalued or insignificant you feel in life,
[00:28:48.720 --> 00:28:50.100]   God knows you.
[00:28:50.100 --> 00:28:54.260]   He knows the most secret things in your life.
[00:28:54.260 --> 00:28:57.460]   Like go down into whatever's most secret within you.
[00:28:57.460 --> 00:29:00.740]   God is deeper than even that.
[00:29:00.740 --> 00:29:04.300]   Like God knows the thoughts you think about yourself
[00:29:04.300 --> 00:29:06.960]   that you would never admit to the open world.
[00:29:06.960 --> 00:29:10.920]   God knows the words you whisper under your breath
[00:29:10.920 --> 00:29:14.880]   so that no one would ever hear them, yet he has.
[00:29:14.880 --> 00:29:17.440]   God knows the very thing that
[00:29:17.440 --> 00:29:21.760]   you are fully intending to take to the grave with you.
[00:29:21.760 --> 00:29:24.280]   And yet he wants you to know
[00:29:24.280 --> 00:29:26.800]   he went to the grave for that thing too.
[00:29:26.800 --> 00:29:31.080]   He knows everything about you.
[00:29:31.080 --> 00:29:33.440]   He knows the answer to that first question.
[00:29:33.440 --> 00:29:34.440]   What's your biggest regret?
[00:29:34.440 --> 00:29:37.600]   He knows it because he was there for it.
[00:29:37.600 --> 00:29:40.920]   And he died for it.
[00:29:40.920 --> 00:29:43.160]   Why would God do that?
[00:29:43.160 --> 00:29:45.360]   Why would an all-knowing God do this?
[00:29:45.360 --> 00:29:47.840]   So you can have confidence,
[00:29:47.840 --> 00:29:52.400]   so I can have confidence that God knew he was purchasing
[00:29:52.400 --> 00:29:55.080]   when he died on the cross for your sins.
[00:29:55.080 --> 00:29:57.400]   That there's nothing about you he's ever gonna uncover
[00:29:57.400 --> 00:29:58.960]   and think to himself,
[00:29:58.960 --> 00:30:02.440]   "Oh boy, I didn't know that was gonna happen.
[00:30:02.440 --> 00:30:04.400]   He's never gonna second guess whether or not
[00:30:04.400 --> 00:30:05.320]   that was a good decision,
[00:30:05.320 --> 00:30:08.480]   calling you to salvation through faith in his son.
[00:30:08.480 --> 00:30:11.040]   Like he's never going to wonder,
[00:30:11.040 --> 00:30:13.560]   "Man, did I make a good call or would I take it back?"
[00:30:13.560 --> 00:30:16.680]   No, he knows everything about you.
[00:30:16.680 --> 00:30:19.600]   And yet he chose to die for you anyways.
[00:30:19.600 --> 00:30:22.360]   He chose to rise for you anyways.
[00:30:22.360 --> 00:30:27.360]   That gives you in the face of insecurity, great security.
[00:30:27.360 --> 00:30:31.600]   Because you can know I am fully known
[00:30:31.600 --> 00:30:34.520]   the best parts of me and the worst parts of me.
[00:30:34.520 --> 00:30:39.000]   And yet I'm still fully loved.
[00:30:39.000 --> 00:30:40.440]   That's the first thing.
[00:30:40.440 --> 00:30:41.280]   Let's keep going.
[00:30:41.280 --> 00:30:43.800]   Second thing, we're gonna pick it up in verse seven.
[00:30:43.800 --> 00:30:47.560]   He says, "Where shall I go from your spirit?
[00:30:47.560 --> 00:30:49.440]   Or where shall I flee from your presence?
[00:30:49.440 --> 00:30:52.680]   If I ascend to heaven, you're there.
[00:30:52.680 --> 00:30:55.760]   If I make my bed in Sheol, you're there.
[00:30:55.760 --> 00:30:58.200]   If I take the wings of the morning or the dawn
[00:30:58.200 --> 00:31:00.360]   and I dwell in the uttermost parts of the sea,
[00:31:00.360 --> 00:31:03.240]   even there, your hand shall lead me.
[00:31:03.240 --> 00:31:04.840]   Your right hand shall hold me.
[00:31:04.840 --> 00:31:07.800]   If I say, 'Surely the darkness shall cover me
[00:31:07.800 --> 00:31:09.840]   and the light about me be night,'
[00:31:09.840 --> 00:31:14.600]   even the darkness is not dark to you.
[00:31:14.600 --> 00:31:18.640]   The night is bright as the day,
[00:31:18.640 --> 00:31:21.400]   for darkness is as light with you."
[00:31:21.400 --> 00:31:25.720]   What's David saying this time?
[00:31:25.720 --> 00:31:27.360]   It's pretty clear, right?
[00:31:27.360 --> 00:31:29.040]   God's everywhere.
[00:31:29.040 --> 00:31:31.160]   He is everywhere.
[00:31:31.160 --> 00:31:36.680]   Or another way of saying it is he is omnipresent.
[00:31:36.680 --> 00:31:38.680]   He's omnipresent.
[00:31:38.680 --> 00:31:40.200]   What does that mean?
[00:31:40.200 --> 00:31:43.640]   It means God is present in all places
[00:31:43.640 --> 00:31:46.320]   with every part of his being.
[00:31:46.320 --> 00:31:48.560]   He is present in all places,
[00:31:48.560 --> 00:31:50.760]   which means you should never play hide and seek
[00:31:50.760 --> 00:31:51.600]   with the big guy.
[00:31:51.600 --> 00:31:52.520]   Like you're not gonna go somewhere
[00:31:52.520 --> 00:31:53.520]   where he doesn't know where you're at.
[00:31:53.520 --> 00:31:55.240]   He's already there right now.
[00:31:55.240 --> 00:31:57.000]   That's what Jeremiah 23 says.
[00:31:57.000 --> 00:31:59.440]   It says, "Am I a God at hand, declares the Lord,
[00:31:59.440 --> 00:32:01.240]   and not a God far away?
[00:32:01.240 --> 00:32:03.080]   Can a man hide himself in secret places
[00:32:03.080 --> 00:32:04.360]   so that I cannot see him?
[00:32:04.360 --> 00:32:09.440]   Do I not fill heaven and earth, declares the Lord?"
[00:32:09.440 --> 00:32:12.160]   Like, that is astounding.
[00:32:12.160 --> 00:32:14.720]   There's nowhere you could ever go
[00:32:14.720 --> 00:32:18.280]   where God will not be there.
[00:32:18.280 --> 00:32:20.520]   David, he unpacks five different descriptors
[00:32:20.520 --> 00:32:24.040]   of where he might go, and yet God is there too.
[00:32:24.040 --> 00:32:26.800]   He says, "If I ascend to the heights of heaven,"
[00:32:26.800 --> 00:32:28.360]   meaning if I go to the land of the living,
[00:32:28.360 --> 00:32:30.640]   "If I descend to the depths of Sheol,"
[00:32:30.640 --> 00:32:33.360]   that place of the dead, God, you're there.
[00:32:33.360 --> 00:32:36.040]   He says, "If I rise up on the wings of the morning,"
[00:32:36.040 --> 00:32:38.520]   the dawn, where's the sunrise?
[00:32:38.520 --> 00:32:39.480]   In what direction?
[00:32:39.480 --> 00:32:45.000]   In the east, meaning if you go as far east as possible.
[00:32:45.000 --> 00:32:49.760]   Or if I go to the uttermost parts of the sea,
[00:32:49.760 --> 00:32:51.720]   which from David's vantage point in Israel
[00:32:51.720 --> 00:32:53.340]   would be which direction?
[00:32:53.340 --> 00:32:54.240]   West.
[00:32:54.240 --> 00:32:56.440]   No matter how far east I go,
[00:32:56.440 --> 00:33:00.800]   no matter how far west I go, you're there too.
[00:33:00.800 --> 00:33:02.240]   And even God,
[00:33:02.240 --> 00:33:06.920]   "If I try to conceal myself within the dark,
[00:33:06.920 --> 00:33:11.920]   where none can find me, the darkness is like light to you."
[00:33:11.920 --> 00:33:16.080]   David is saying, "You are omnipresent.
[00:33:16.080 --> 00:33:17.000]   You're everywhere.
[00:33:17.000 --> 00:33:19.520]   You are omnipresent universally."
[00:33:19.520 --> 00:33:24.160]   And you're omnipresent personally.
[00:33:24.160 --> 00:33:27.000]   You're omnipresent personally.
[00:33:27.000 --> 00:33:28.780]   God wants to be with you.
[00:33:28.780 --> 00:33:32.960]   That's why he says, "Your hand will lead me.
[00:33:32.960 --> 00:33:34.800]   Your right hand will hold me."
[00:33:34.800 --> 00:33:38.440]   Again, that's relational language right there.
[00:33:38.440 --> 00:33:41.200]   Like God doesn't have us all on find my friends.
[00:33:41.200 --> 00:33:42.360]   Like, "Oh, look, there they are.
[00:33:42.360 --> 00:33:43.240]   Like, where are they going?
[00:33:43.240 --> 00:33:44.120]   What are they doing out there?"
[00:33:44.120 --> 00:33:45.800]   Like, that's not how God treats you.
[00:33:45.800 --> 00:33:46.840]   He doesn't have you on find my friends.
[00:33:46.840 --> 00:33:48.380]   He's with his friends.
[00:33:48.380 --> 00:33:50.740]   He's with you wherever it is you are.
[00:33:50.740 --> 00:33:52.180]   This is the second point you gotta know.
[00:33:52.180 --> 00:33:54.320]   God is always with you.
[00:33:54.320 --> 00:33:57.240]   He's always with you.
[00:33:57.240 --> 00:34:01.880]   Which is why I regularly say to our online audience,
[00:34:01.880 --> 00:34:03.520]   and I'll say it to you again,
[00:34:03.520 --> 00:34:05.720]   we believe that God can meet with any person,
[00:34:05.720 --> 00:34:08.320]   anytime and in any place,
[00:34:08.320 --> 00:34:12.180]   because he is as much here as he is anywhere.
[00:34:12.180 --> 00:34:14.640]   He's wherever we are.
[00:34:14.640 --> 00:34:16.720]   Now, let me be really clear.
[00:34:16.720 --> 00:34:19.920]   I've had some stunning encounters,
[00:34:19.920 --> 00:34:21.960]   some powerful moments with God,
[00:34:21.960 --> 00:34:23.180]   in awesome places,
[00:34:23.180 --> 00:34:25.480]   like at the summit of a 14er,
[00:34:25.480 --> 00:34:28.160]   or in the Christian catacombs of Rome,
[00:34:28.160 --> 00:34:31.000]   or singing amongst thousands of believers,
[00:34:31.000 --> 00:34:34.100]   young adults just like myself in this room here tonight.
[00:34:34.100 --> 00:34:38.760]   And yet some of the most powerful moments with God
[00:34:38.760 --> 00:34:41.340]   have not been in the most stunning of places,
[00:34:41.340 --> 00:34:44.520]   but in the most simple,
[00:34:44.520 --> 00:34:46.320]   because he doesn't just meet you in the extraordinary,
[00:34:46.320 --> 00:34:47.720]   he meets you in the ordinary.
[00:34:47.720 --> 00:34:52.720]   For me, God has had some powerful encounters with me
[00:34:52.720 --> 00:34:55.400]   on the corner of my couch early in the morning.
[00:34:55.400 --> 00:34:57.760]   He's had some powerful encounters with me
[00:34:57.760 --> 00:35:00.400]   sitting in the driveway of my house in Houston.
[00:35:00.400 --> 00:35:01.720]   Some powerful encounters with me
[00:35:01.720 --> 00:35:05.740]   as just a college sophomore on the floor of his bedroom,
[00:35:05.740 --> 00:35:07.840]   trying to figure this stuff all out.
[00:35:07.840 --> 00:35:13.600]   You see, it's not where you meet with God
