
[00:00:00.000 --> 00:00:22.020]  好 各位網友大家好 今天我們會來看從聖經看如何面對大時代的轉變
[00:24:02.960 --> 00:24:06.040]  我剛才說的第33章 其實他是
[00:24:06.300 --> 00:24:12.440]  目睹或耳聞耶路撒冷淪陷的所有前因後果
[00:24:12.440 --> 00:24:16.540]  所以在第34章他在說復興的經文之前
[00:24:16.540 --> 00:24:21.140]  即是在第34章1至10節前的部分
[00:24:21.140 --> 00:24:22.160]  其實
[00:24:22.160 --> 00:24:26.000]  以色列仍然是在關注
[00:24:26.000 --> 00:24:32.140]  耶路撒冷之所以淪陷 是跟以色列領袖的敗壞有關
[00:24:32.860 --> 00:24:36.960]  而以色列領袖的敗壞正正就是在導致
[00:24:36.960 --> 00:24:40.040]  耶路撒冷的淪陷
[00:24:40.040 --> 00:24:44.640]  但是第34章1至10節根本就不夠後
[00:24:44.640 --> 00:24:47.460]  讓我們去明白究竟這班領袖
[00:24:47.460 --> 00:24:50.020]  或是我們這樣想
[00:24:50.020 --> 00:24:57.440]  那些牧人沒有帶羊去吃東西 只是到處流落
[00:24:57.440 --> 00:25:01.800]  放地 也要亡國
[00:25:02.060 --> 00:25:04.880]  但是如果我們再看
[00:25:04.880 --> 00:25:06.420]  其實審判
[00:25:06.420 --> 00:25:07.440]  的那一章
[00:25:07.440 --> 00:25:10.260]  即是第1至32章的經文的時候
[00:25:10.260 --> 00:25:12.040]  我們就會發現
[00:25:12.040 --> 00:25:17.160]  原來在以色列的第22章裏面
[00:25:17.160 --> 00:25:19.480]  是很具體的
[00:25:19.480 --> 00:25:22.040]  是很具體已經描述了
[00:25:22.040 --> 00:25:26.380]  其實以色列的領袖是怎樣敗壞
[00:25:26.380 --> 00:25:29.960]  而這種敗壞是怎樣聯繫到
[00:25:29.960 --> 00:25:32.020]  耶路撒冷的淪陷
[00:25:32.240 --> 00:25:34.480]  所以你單單只是看
[00:25:34.480 --> 00:25:37.600]  復興的經文 即是以色列書第34章
[00:25:37.600 --> 00:25:41.180]  是 第1至10節都夠了
[00:25:41.180 --> 00:25:44.520]  以色列的牧人好像做得不是很好
[00:25:44.520 --> 00:25:49.120]  但其實經文並沒有讓你看到 為甚麼以色列的領袖
[00:25:49.120 --> 00:25:51.680]  會令到耶路撒冷淪陷
[00:25:51.680 --> 00:25:55.520]  所以我剛才一開始就已經說了
[00:25:55.520 --> 00:25:58.340]  我們看聖經不可以只看開心的東西
[00:25:58.340 --> 00:26:00.640]  一定要看一些不開心的東西
[00:26:00.900 --> 00:26:02.680]  所以這個不開心的東西
[00:26:02.680 --> 00:26:06.520]  今晚我就要跟大家去看第22章
[00:26:06.520 --> 00:26:08.060]  其實第22章
[00:26:08.060 --> 00:26:10.880]  可以說是首先
[00:26:10.880 --> 00:26:13.180]  幫我們去回顧一下
[00:26:13.180 --> 00:26:17.280]  以色列領袖在社會以及在宗教
[00:26:17.280 --> 00:26:21.120]  各個層面上的具體罪行
[00:26:21.120 --> 00:26:26.240]  而第22章大致就分了這三個段落
[00:26:26.240 --> 00:26:28.800]  首先就是控訴流人血的性
[00:26:29.060 --> 00:26:32.380]  然後就是審判以色列家
[00:26:32.380 --> 00:26:33.420]  用了一個
[00:26:33.420 --> 00:26:38.800]  惹鍊銀子的爐去象徵審判以色列家
[00:26:38.800 --> 00:26:45.900]  最後22章的23至31節就是審判不潔之地的理據
[00:26:45.900 --> 00:26:50.500]  我們來看看第22章
[00:26:50.500 --> 00:26:52.560]  第22章第一節
[00:26:52.560 --> 00:26:55.640]  一開始去到第5節
[00:26:56.060 --> 00:27:01.940]  其實就是在說對那個流人血的城去提出審問以及提出他們的罪名
[00:27:01.940 --> 00:27:04.760]  信息的對象就是
[00:27:04.760 --> 00:27:09.320]  第三節裏面說主耶和華者說
[00:27:09.320 --> 00:27:11.620]  殺人流血的城
[00:27:11.620 --> 00:27:14.680]  殺人流血的城很明顯我們一定知道
[00:27:14.680 --> 00:27:16.480]  就是耶路撒冷城
[00:27:16.480 --> 00:27:18.640]  但是經文
[00:27:18.640 --> 00:27:20.280]  形容
[00:27:20.280 --> 00:27:23.640]  第二節就說人子你要審判嗎
[00:27:23.900 --> 00:27:25.440]  你要審判這血
[00:27:25.440 --> 00:27:27.500]  聚雷雷的城嗎
[00:27:27.500 --> 00:27:29.800]  所以這個流人血的城
[00:27:29.800 --> 00:27:30.820]  他是一個
[00:27:30.820 --> 00:27:33.640]  血聚雷雷的城
[00:27:33.640 --> 00:27:35.680]  他們做了甚麼
[00:27:35.680 --> 00:27:40.040]  其實就是在第三第四節就說他們的罪名是
[00:27:40.040 --> 00:27:42.080]  流人血
[00:27:42.080 --> 00:27:44.380]  並且他們製造
[00:27:44.380 --> 00:27:46.940]  製造臭偶像
[00:27:46.940 --> 00:27:49.000]  以及玷污自己
[00:27:49.000 --> 00:27:52.840]  所以這個製造偶像和玷污自己
[00:27:53.340 --> 00:27:56.420]  其實就是在反映我剛才說的
[00:27:56.420 --> 00:27:59.500]  第34章那個壞木人
[00:27:59.500 --> 00:28:01.540]  他們沒有理會羊
[00:28:01.540 --> 00:28:04.100]  使得羊流落在
[00:28:04.100 --> 00:28:05.120]  山
[00:28:05.120 --> 00:28:08.700]  降上高流落在大山小山
[00:28:08.700 --> 00:28:10.760]  那裏的那段經文
[00:28:10.760 --> 00:28:17.160]  所以第22章1至5節指出這個流人血的城的罪名
[00:28:17.160 --> 00:28:19.980]  除了他們是流人血
[00:28:19.980 --> 00:28:23.040]  另外就指出他們是製造偶像
[00:28:23.300 --> 00:28:24.580]  並且玷污自己
[00:28:24.580 --> 00:28:29.700]  所以經文就說因你殺人流血就為有罪 第4節
[00:28:29.700 --> 00:28:31.740]  因你造了臭偶像
[00:28:31.740 --> 00:28:33.280]  就成為污穢
[00:28:33.280 --> 00:28:37.380]  你使自己受罰的日子臨近遭報之年來到
[00:28:37.380 --> 00:28:40.700]  所以我就使你成為各國
[00:28:40.700 --> 00:28:44.540]  辱罵和列邦譏笑的對象
[00:28:44.540 --> 00:28:47.100]  很明顯就是這一班領袖
[00:28:47.100 --> 00:28:48.140]  這一班
[00:28:48.580 --> 00:28:50.120]  領袖
[00:28:50.120 --> 00:28:54.220]  或者這個所謂流人血的城 即是耶路撒冷城
[00:28:54.220 --> 00:28:55.760]  他們的
[00:28:55.760 --> 00:28:59.340]  惡行 流人血 造偶像這些事
[00:28:59.340 --> 00:29:01.140]  就加速了
[00:29:01.140 --> 00:29:04.460]  加速了審判的日子的來臨
[00:29:04.460 --> 00:29:05.740]  所以這段經文
[00:29:05.740 --> 00:29:10.600]  暗示了其實這一班以色列人是咎由自取的
[00:29:10.600 --> 00:29:15.220]  接下來我們就看
[00:29:15.220 --> 00:29:16.500]  第6
[00:29:16.760 --> 00:29:20.080]  即是第22章第6節 直到第12節
[00:29:20.080 --> 00:29:27.760]  第6節到第12節就說 看看你們當中的以色列君主們
[00:29:27.760 --> 00:29:28.280]  君主們
[00:29:28.280 --> 00:29:29.820]  怎樣
[00:29:29.820 --> 00:29:30.760]  割情
[00:29:30.760 --> 00:29:32.880]  其能去殺人流血
[00:29:32.880 --> 00:29:38.020]  在你面前 有人輕視父母 在你裏面有人欺壓
[00:29:38.020 --> 00:29:41.840]  在你中間的寄居者欺負孤兒寡婦
[00:29:41.840 --> 00:29:46.200]  你藐視我的聖物 褻瀆我的安息日等等
[00:29:46.720 --> 00:29:49.540]  其實你留意這一段經文
[00:29:49.540 --> 00:29:53.380]  他所說的流人血的罪
[00:29:53.380 --> 00:29:57.480]  其實不是直接指到他真的殺人
[00:29:57.480 --> 00:29:59.780]  其實可以分成幾類的
[00:29:59.780 --> 00:30:02.340]  例如第7節說到
[00:30:02.340 --> 00:30:05.420]  輕視父母 然後欺壓
[00:30:05.420 --> 00:30:08.240]  在你們中間的寄居者
[00:30:08.240 --> 00:30:11.040]  虧負 欺負
[00:30:11.040 --> 00:30:13.600]  孤兒寡婦
[00:30:13.600 --> 00:30:15.400]  所謂流人血的
[00:30:15.400 --> 00:30:16.680]  罪
[00:30:16.900 --> 00:30:20.480]  其實是在說社會不公義的事情
[00:30:20.480 --> 00:30:21.500]  他們
[00:30:21.500 --> 00:30:23.040]  欺壓寄居者
[00:30:23.040 --> 00:30:23.800]  他們
[00:30:23.800 --> 00:30:26.360]  欺負這些孤兒寡婦
[00:30:26.360 --> 00:30:29.440]  然後第8節到第9節
[00:30:29.440 --> 00:30:34.560]  說到他藐視那些聖物 甚至褻瀆了安息日
[00:30:34.560 --> 00:30:40.440]  吃祭偶像的食物等等
[00:30:40.440 --> 00:30:43.000]  其實第8至9節是指到
[00:30:43.000 --> 00:30:46.580]  這個禮祭上的罪行
[00:30:47.260 --> 00:30:49.300]  接著第10至第11節
[00:30:49.300 --> 00:30:54.920]  有人暴露父親的下體 有人污辱在經期中不潔的婦人
[00:30:54.920 --> 00:31:00.300]  到了第11節 這些全部都是倫理道德上的罪行
[00:31:00.300 --> 00:31:02.600]  不過在以西傑書裏面
[00:31:02.600 --> 00:31:07.220]  他就將這些罪行等同了流人血的罪
[00:31:07.220 --> 00:31:10.840]  所以其實以西傑書有一個很有趣的地方
[00:31:10.840 --> 00:31:12.600]  罪
[00:31:13.100 --> 00:31:15.660]  他是會將罪
[00:31:15.660 --> 00:31:17.960]  視為一個玷污
[00:31:17.960 --> 00:31:21.040]  聖殿的一個東西來的
[00:31:21.040 --> 00:31:24.100]  所以他會很概括地說到
[00:31:24.100 --> 00:31:28.720]  流人血的罪 其實流人血的罪很具體地告訴你
[00:31:28.720 --> 00:31:30.760]  在這一節經文就是有
[00:31:30.760 --> 00:31:34.600]  社會不公義的事就是這些罪
[00:31:34.600 --> 00:31:38.440]  然後倫理道德上的罪行又算是流人血的罪
[00:31:38.440 --> 00:31:42.540]  然後禮制上的罪行又算是流人血的罪
[00:31:43.060 --> 00:31:46.900]  不過你留意第12節到結尾他就說
[00:31:46.900 --> 00:31:52.280]  有人接受賄賂而殺人流血 然後收取利息和利錢
[00:31:52.280 --> 00:31:54.320]  欺壓別人這些
[00:31:54.320 --> 00:31:57.400]  似乎又是一個經濟欺壓的罪行
[00:31:57.400 --> 00:31:59.440]  似乎又是一個經濟欺壓的罪行
[00:31:59.440 --> 00:32:03.540]  所以這些列出來的罪惡
[00:32:03.540 --> 00:32:04.820]  其實
[00:32:04.820 --> 00:32:11.220]  如果你參考利未記的神聖法典 即是由第19章
[00:32:11.220 --> 00:32:12.500]  開始去看
[00:32:12.760 --> 00:32:14.040]  你就會發現
[00:32:14.040 --> 00:32:16.340]  輕視父母用藍色
[00:32:16.340 --> 00:32:18.400]  降低的那些
[00:32:18.400 --> 00:32:23.260]  其實全部都是在利未記第19章
[00:32:23.260 --> 00:32:29.660]  到結尾的時候重複出現的一些所謂的罪惡
[00:32:29.660 --> 00:32:30.680]  到結尾的時候重複出現的一些所謂的罪惡
[00:32:30.680 --> 00:32:34.020]  所以第6至第12節就是以西傑
[00:32:34.020 --> 00:32:40.160]  透過這個神聖法典 即是利未記第19章開始的這些神聖法典
[00:32:40.160 --> 00:32:40.980]  透過這個神聖法典 即是利未記第19章開始的這些神聖法典
[00:32:41.240 --> 00:32:46.620]  去陳列以色列的不同的罪 雖然他也很概括
[00:32:46.620 --> 00:32:49.180]  將這些罪惡理解為流人血的罪惡
[00:32:49.180 --> 00:32:52.000]  但其實他也是參考了利未記
[00:32:52.000 --> 00:32:53.280]  的經文
[00:32:53.280 --> 00:33:00.440]  我們看到其實這裏由第6節到第12節所羅列的罪行
[00:33:00.440 --> 00:33:05.060]  其實也好像剛才我一開始看第34章
[00:33:05.060 --> 00:33:09.140]  裏面所提及的那些壞木人的罪行是怎樣的
[00:33:09.400 --> 00:33:12.460]  他們是從羊群當中
[00:33:12.460 --> 00:33:14.520]  獲取自己的利益
[00:33:14.520 --> 00:33:17.840]  或是我剛才用了一個四字成語
[00:33:17.840 --> 00:33:19.880]  說他們是中飽私囊
[00:33:19.880 --> 00:33:23.980]  所以這班壞木人在第34章
[00:33:23.980 --> 00:33:28.080]  第3至第6節一直說
[00:33:28.080 --> 00:33:30.380]  他們只顧吃肥油
[00:33:30.380 --> 00:33:31.400]  他們只顧吃肥油
[00:33:31.400 --> 00:33:33.960]  穿羊毛
[00:33:33.960 --> 00:33:36.020]  只是殺肥羊
[00:33:36.020 --> 00:33:37.560]  卻不去
[00:33:37.800 --> 00:33:39.340]  養群羊
[00:33:39.340 --> 00:33:41.900]  所以這裏很明顯
[00:33:41.900 --> 00:33:43.960]  你看第22章
[00:33:43.960 --> 00:33:49.840]  就將第34章這個壞木人的罪行更加具體
[00:33:49.840 --> 00:33:51.960]  仔細地呈現出來了
[00:33:51.960 --> 00:33:57.980]  接下來就是第13至16節
[00:33:57.980 --> 00:33:59.320]  接下來就是第13至16節
[00:33:59.320 --> 00:34:05.720]  第13至16節說 看那因你所得的不義之財 又因在你中間
[00:34:05.720 --> 00:34:06.740]  所流的血
[00:34:07.000 --> 00:34:10.280]  我憤怒激漲 這是一個
[00:34:10.280 --> 00:34:13.360]  翻譯得很好的地方
[00:34:13.360 --> 00:34:14.680]  因為這個
[00:34:14.680 --> 00:34:16.680]  憤怒激漲這個字
[00:34:16.680 --> 00:34:19.240]  其實就是拍手掌的字
[00:34:19.240 --> 00:34:23.080]  拍手掌不是應該很開心的嗎
[00:34:23.080 --> 00:34:28.040]  不過我想環球時報在這裏強調了
[00:34:28.040 --> 00:34:33.060]  憤怒激漲 因為在以西傑說 現在我們在說第22章
[00:34:33.060 --> 00:34:35.380]  其實以西傑說的第21章
[00:34:35.640 --> 00:34:37.940]  特別是第21章第14節
[00:34:37.940 --> 00:34:39.740]  以及第17節
[00:34:39.740 --> 00:34:42.040]  都有出現了拍手掌
[00:34:42.040 --> 00:34:46.660]  第21章的第14節和第17節的拍手掌是在說審判
[00:34:46.660 --> 00:34:47.940]  所以
[00:34:47.940 --> 00:34:51.260]  環球時報在這裏
[00:34:51.260 --> 00:34:57.160]  應該是綜合了第21章第14節和第17節說的拍手掌的動作
[00:34:57.160 --> 00:35:01.500]  就叫他做憤怒激漲
[00:35:01.500 --> 00:35:04.580]  這個翻譯得很正確
[00:35:04.840 --> 00:35:07.080]  是象徵著什麼呢
[00:35:07.080 --> 00:35:11.200]  因你所留的不義之財或者你所留人的血
[00:35:11.200 --> 00:35:12.480]  神就要
[00:35:12.480 --> 00:35:17.080]  憤怒激漲 即是神就要審判的意思
[00:35:17.080 --> 00:35:18.620]  記住
[00:35:18.620 --> 00:35:22.720]  拍手掌在以西傑說不是開心的意思
[00:35:22.720 --> 00:35:24.240]  拍手掌就是
[00:35:24.240 --> 00:35:29.360]  你可以很視覺化去想
[00:35:29.360 --> 00:35:32.960]  有時候你太憤怒
[00:35:33.220 --> 00:35:37.820]  你也要拍手掌 這是憤怒激漲的意思
[00:35:37.820 --> 00:35:42.960]  按照以西傑書在第34章的表述
[00:35:42.960 --> 00:35:47.300]  當時經文說陽群會分散全地
[00:35:47.300 --> 00:35:50.120]  陽群分散全地
[00:35:50.120 --> 00:35:56.520]  現在這一段經文第22章的第15節就說
[00:35:56.520 --> 00:35:59.340]  神說我要把你分散在列國
[00:35:59.340 --> 00:36:01.140]  驅散到萬邦
[00:36:01.580 --> 00:36:04.400]  我要從你裏面除去你的污穢
[00:36:04.400 --> 00:36:09.020]  你在列國眼前被玷污的時候 你就知道我是耶和華
[00:36:09.020 --> 00:36:11.840]  在這一段經文裏面
[00:36:11.840 --> 00:36:16.180]  其實第22章把神
[00:36:16.180 --> 00:36:23.600]  神要分散以色列的群洋或者以色列人
[00:36:23.600 --> 00:36:25.140]  其實是
[00:36:25.140 --> 00:36:26.940]  神有一個目的
[00:36:26.940 --> 00:36:30.260]  就是要除滅他們當中的污穢
[00:36:30.520 --> 00:36:34.620]  這是第22章審判的時候的經文的表述
[00:36:34.620 --> 00:36:39.220]  不過來到第34章 這裡我誇了一段經文
[00:36:39.220 --> 00:36:41.520]  沒有木人 陽群分散
[00:36:41.520 --> 00:36:47.920]  然後第6節就說我的羊在群山和各高崗上流離 我的羊分散在全地
[00:36:47.920 --> 00:36:50.240]  無人去尋 無人去找
[00:36:50.240 --> 00:36:51.780]  在第34章
[00:36:51.780 --> 00:36:53.820]  陽群分散
[00:36:53.820 --> 00:36:57.400]  反而強調一個叫做
[00:36:57.400 --> 00:36:59.960]  木人的失擇
[00:37:00.480 --> 00:37:02.020]  木人的失擇
[00:37:02.020 --> 00:37:06.620]  毫不在乎 陽群的迷失就是在第34章強調的
[00:37:06.620 --> 00:37:08.920]  所以當我們從第34章去看
[00:37:08.920 --> 00:37:13.280]  木人的失擇的時候 使得陽群分散
[00:37:13.280 --> 00:37:19.680]  再串連第22章這個如此具體的例子的時候
[00:37:19.680 --> 00:37:20.460]  我們就明白
[00:37:20.460 --> 00:37:24.800]  原來耶路撒冷淪陷的其中一個原因
[00:37:24.800 --> 00:37:26.600]  或者一個主因
[00:37:26.600 --> 00:37:29.160]  就是以色列的木人
[00:37:29.420 --> 00:37:32.240]  沒有好好照顧群羊
[00:37:32.240 --> 00:37:34.300]  或者以色列的領袖
[00:37:34.300 --> 00:37:35.300]  他們
[00:37:35.300 --> 00:37:38.080]  就鍾飽私囊 他們沒有去
[00:37:38.080 --> 00:37:40.900]  去牧養群羊
[00:37:40.900 --> 00:37:48.620]  然後我們就來到另外一段 這一段就是我說的一個
[00:37:48.620 --> 00:37:50.880]  庸奴野戀的段落啦
[00:37:50.880 --> 00:37:53.440]  第17到22節
[00:37:53.900 --> 00:37:59.800]  這一段經文第18節說 人子以色列家在我看來已成為
[00:37:59.800 --> 00:38:00.860]  渣子
[00:38:00.860 --> 00:38:03.420]  他們都是牢中的銅石
[00:38:03.420 --> 00:38:04.720]  鐵和鉛
[00:38:04.720 --> 00:38:07.020]  是銀的渣子
[00:38:07.020 --> 00:38:10.600]  這一段經文是在說煉銀子
[00:38:10.600 --> 00:38:11.620]  但是呢
[00:38:11.620 --> 00:38:14.180]  不是在說以色列是銀子
[00:38:14.180 --> 00:38:15.200]  可以嗎
[00:38:15.200 --> 00:38:20.580]  如果你以為以色列就是那個純銀的時候呢 那你就錯了
[00:38:20.580 --> 00:38:21.600]  因為呢
[00:38:22.060 --> 00:38:25.900]  這一段經文第18節一開始就說以色列家
[00:38:25.900 --> 00:38:28.720]  在我看來已成了渣子
[00:38:28.720 --> 00:38:29.500]  即是說
[00:38:29.500 --> 00:38:30.780]  其實
[00:38:30.780 --> 00:38:35.640]  以色列家並不是純銀 並不是寶貴的東西
[00:38:35.640 --> 00:38:38.460]  他們在我面前 他們的罪行呢
[00:38:38.460 --> 00:38:42.800]  其實在我面前讓他們成為了這些渣子
[00:38:42.800 --> 00:38:47.160]  所以這個煉銀的庸奴的
[00:38:47.160 --> 00:38:48.440]  比喻呢
[00:38:48.440 --> 00:38:50.240]  其實不是在說
[00:38:50.500 --> 00:38:53.320]  神用火去煉成以色列人
[00:38:53.320 --> 00:38:55.380]  這個留待以塞俠書說的
[00:38:55.380 --> 00:38:58.960]  以色列書說的是
[00:38:58.960 --> 00:39:01.520]  神用火去
[00:39:01.520 --> 00:39:04.340]  清除這些渣子
[00:39:04.340 --> 00:39:07.400]  所以到了結尾的時候
[00:39:07.400 --> 00:39:09.200]  第22節說
[00:39:09.200 --> 00:39:12.780]  銀子怎樣在牢中融化
[00:39:12.780 --> 00:39:16.100]  你們也會照樣在其中融化
[00:39:16.100 --> 00:39:18.160]  經文沒有交代過
[00:39:18.620 --> 00:39:21.180]  銀子是被煉成的
[00:39:21.180 --> 00:39:25.540]  而是在說那些渣子 即是以色列家
[00:39:25.540 --> 00:39:28.620]  是在城裏面被融化
[00:39:28.620 --> 00:39:32.460]  所以第22章17-22節的
[00:39:32.460 --> 00:39:34.240]  「融奴圖像」
[00:39:34.240 --> 00:39:37.820]  就強調了上主對以色列家的一個
[00:39:37.820 --> 00:39:39.620]  徹底的審判
[00:39:39.620 --> 00:39:40.380]  即是
[00:39:40.380 --> 00:39:42.180]  不能回頭的了
[00:39:42.180 --> 00:39:43.980]  一定會把他們融化的
[00:39:43.980 --> 00:39:45.520]  這樣的意思
[00:39:45.520 --> 00:39:47.560]  我想這裏有些值得
[00:39:47.820 --> 00:39:52.160]  欣賞《環球聖經》的翻譯
[00:39:52.160 --> 00:39:54.480]  其實你留意我
[00:39:54.480 --> 00:40:00.100]  這裏是很難翻譯的 特別是由20節到第21節
[00:40:00.100 --> 00:40:03.440]  因為裏面用了三個
[00:40:03.440 --> 00:40:05.480]  希伯來文去表達
[00:40:05.480 --> 00:40:07.020]  憤怒
[00:40:07.020 --> 00:40:08.560]  去表達憤怒
[00:40:08.560 --> 00:40:10.340]  當然
[00:40:10.340 --> 00:40:14.440]  這樣翻譯是不是最好呢 我想
[00:40:14.440 --> 00:40:15.720]  也是好的
[00:40:16.180 --> 00:40:16.960]  但是
[00:40:16.960 --> 00:40:20.280]  我想最值得欣賞的地方是
[00:40:20.280 --> 00:40:22.580]  他把三個原本
[00:40:22.580 --> 00:40:25.400]  不同的希伯來文的字
[00:40:25.400 --> 00:40:27.960]  翻譯成三個不同的中文字
[00:40:27.960 --> 00:40:28.980]  例如
[00:40:28.980 --> 00:40:31.300]  紅紅怒火
[00:40:31.300 --> 00:40:33.340]  紅紅其實是
[00:40:33.340 --> 00:40:34.880]  一個Anger
[00:40:34.880 --> 00:40:37.180]  我們希伯來文就是
[00:40:37.180 --> 00:40:38.460]  Arf那個字
[00:40:38.460 --> 00:40:41.280]  然後怒火
[00:40:41.280 --> 00:40:42.800]  怒火就是
[00:40:43.220 --> 00:40:46.040]  Ema就是中間的那個字
[00:40:46.040 --> 00:40:47.560]  怒火那個字
[00:40:47.560 --> 00:40:50.400]  最後裂怒那個字就是
[00:40:50.400 --> 00:40:52.700]  Evra就是
[00:40:52.700 --> 00:40:56.020]  另外一個Evra
[00:40:56.020 --> 00:40:57.820]  他就翻譯成裂怒
[00:40:57.820 --> 00:41:00.920]  所以你在第20到21節 你會看到
[00:41:00.920 --> 00:41:04.260]  神用三個不同的憤怒
[00:41:04.260 --> 00:41:07.580]  去形容他的憤怒 你就知道
[00:41:07.580 --> 00:41:10.660]  除了重要的東西要講三次之外
[00:41:10.660 --> 00:41:11.420]  就是
[00:41:11.680 --> 00:41:15.780]  這一種憤怒 包括了不同形態的憤怒
[00:41:15.780 --> 00:41:17.820]  就是神真的很憤怒
[00:41:17.820 --> 00:41:19.100]  所以他真的
[00:41:19.100 --> 00:41:19.940]  把
[00:41:19.940 --> 00:41:21.400]  以色列都用了
[00:41:21.400 --> 00:41:24.980]  到了結尾
[00:41:24.980 --> 00:41:30.100]  來到第23節
[00:41:30.100 --> 00:41:31.900]  就是在說
[00:41:31.900 --> 00:41:33.180]  那些
[00:41:33.180 --> 00:41:35.480]  領袖
[00:41:35.480 --> 00:41:38.040]  的敗壞 是很具體的
[00:41:38.040 --> 00:41:40.860]  真的很具體指到他們的領袖敗壞
[00:41:41.380 --> 00:41:43.420]  第23節就說
[00:41:43.420 --> 00:41:48.800]  耶和華的話又臨到我說 24節 人子啊你要對這地說
[00:41:48.800 --> 00:41:51.360]  你是不得結證的地
[00:41:51.360 --> 00:41:55.200]  在憤怒的日子沒有雨降在其上
[00:41:55.200 --> 00:41:57.500]  然後第25節就說
[00:41:57.500 --> 00:41:59.560]  其中的領袖
[00:41:59.560 --> 00:42:02.880]  像敲叫的獅子就撕碎獵物
[00:42:02.880 --> 00:42:09.280]  貪玩吞吃人搶奪財物和珍寶 使其中寡婦的數目增多
[00:42:09.540 --> 00:42:14.400]  這裏也是要稱讚一下 不是故意的 是有值得
[00:42:14.400 --> 00:42:15.940]  稱讚的地方
[00:42:15.940 --> 00:42:17.740]  第25節
[00:42:17.740 --> 00:42:21.300]  我一直教以色列的書 我都覺得呢
[00:42:21.300 --> 00:42:26.940]  另外的中文譯本呢
[00:42:26.940 --> 00:42:31.560]  通常他們按照 如果大家有少少背景的話
[00:42:31.560 --> 00:42:37.940]  中文譯本都是按著馬索拉抄本去翻譯 希伯來原本的
[00:42:37.940 --> 00:42:39.480]  馬索拉抄本
[00:42:40.460 --> 00:42:41.480]  那麼
[00:42:41.480 --> 00:42:44.300]  馬索拉抄本第25節
[00:42:44.300 --> 00:42:47.120]  是在說其中的先知
[00:42:47.120 --> 00:42:52.240]  真的是先知 希伯來文就是先知那個字來的
[00:42:52.240 --> 00:42:53.260]  不過呢
[00:42:53.260 --> 00:42:55.820]  因為接著呢
[00:42:55.820 --> 00:43:00.680]  一會兒會說到第28節 會說到罵先知
[00:43:00.680 --> 00:43:03.240]  其實而且呢
[00:43:03.240 --> 00:43:08.620]  這一句經文 即是如果我們理解第25節做其中的先知
[00:43:08.880 --> 00:43:12.460]  上吼叫的獅子 獅碎獵人 他們吞吃人
[00:43:12.460 --> 00:43:15.800]  搶奪財寶 使其中的寡婦數目增多
[00:43:15.800 --> 00:43:18.860]  是說不通的 為甚麼先知會
[00:43:18.860 --> 00:43:20.660]  會做這些事呢
[00:43:20.660 --> 00:43:21.680]  那麼我覺得
[00:43:21.680 --> 00:43:27.580]  環球時報的譯本很大膽地採用了70字譯本的翻譯
[00:43:27.580 --> 00:43:29.880]  其實這個也是我自己的看法
[00:43:29.880 --> 00:43:32.440]  70字譯本會把先知那個字
[00:43:32.440 --> 00:43:34.220]  理解為「領袖」
[00:43:34.220 --> 00:43:35.760]  理解為「領袖」
[00:43:35.760 --> 00:43:36.540]  那麼
[00:43:36.980 --> 00:43:40.060]  這些領袖是甚麼領袖呢 其實是說一些
[00:43:40.060 --> 00:43:42.880]  皇族的領袖 即是皇親國戚
[00:43:42.880 --> 00:43:44.920]  那麼如果你把
[00:43:44.920 --> 00:43:45.700]  這個
[00:43:45.700 --> 00:43:48.500]  領袖這個字視為 或者把
[00:43:48.500 --> 00:43:52.100]  其他中文譯本翻譯的先知
[00:43:52.100 --> 00:43:53.880]  視為領袖這個字呢
[00:43:53.880 --> 00:43:57.480]  那麼你就會覺得很合情合理
[00:43:57.480 --> 00:44:01.060]  因為這些領袖就是那些皇室領袖
[00:44:01.060 --> 00:44:03.620]  他們就為了自己的私利
[00:44:03.620 --> 00:44:05.400]  搶奪財寶
[00:44:05.920 --> 00:44:11.300]  甚至他們可以發動戰爭 或者發動一些的真針
[00:44:11.300 --> 00:44:13.340]  而使得出現人
[00:44:13.340 --> 00:44:14.100]  即是
[00:44:14.100 --> 00:44:20.500]  打仗不是你說打仗就可以的嘛 那麼當然是有權力的人說打仗才可以的嘛
[00:44:20.500 --> 00:44:23.840]  那麼所以一定就是那些皇親國戚他們發動戰爭
[00:44:23.840 --> 00:44:26.660]  那麼發動戰爭一定有人命傷亡
[00:44:26.660 --> 00:44:31.520]  那麼女人以前不用打仗的嘛 男人打仗有人命傷亡 那麼就是有
[00:44:31.520 --> 00:44:33.060]  寡婦的出現
[00:44:33.300 --> 00:44:36.360]  那麼我的理解就是如果我們
[00:44:36.360 --> 00:44:41.740]  理解這個字作為皇族的領袖 即是那些皇親國戚
[00:44:41.740 --> 00:44:44.040]  那麼是較為貼切的
[00:44:44.040 --> 00:44:47.880]  那麼接著第26節就說 這些祭司
[00:44:47.880 --> 00:44:51.980]  就違反我的律法 褻瀆我的聖物 他們不區別
[00:44:51.980 --> 00:44:55.060]  何為聖何為族 不只是人
[00:44:55.060 --> 00:44:56.600]  何為不潔何為潔
[00:44:56.600 --> 00:44:59.160]  那麼就是說到另外一些的領袖
[00:44:59.160 --> 00:45:01.200]  這些是宗教領袖
[00:45:01.200 --> 00:45:03.000]  就是那些祭司
[00:45:03.240 --> 00:45:07.800]  他們沒有做好本分 是不是很像那些壞木人 沒有做好本分
