
[00:00:00.000 --> 00:00:02.920]  好 多謝廖牧師 多謝宏盛的邀請
[00:19:45.560 --> 00:19:47.320]  但是一半一半
[00:19:47.320 --> 00:19:49.800]  這幅圖畫就認為保留在
[00:19:49.800 --> 00:19:51.360]  比利亞之後
[00:19:51.360 --> 00:19:52.720]  就有一條河口
[00:19:52.720 --> 00:19:54.640]  比利亞東面有條河口
[00:19:54.640 --> 00:19:55.760]  河口是
[00:19:55.760 --> 00:19:57.480]  然後下船
[00:19:57.480 --> 00:20:00.160]  就下來雅典
[00:20:00.160 --> 00:20:02.800]  這個就是
[00:20:02.800 --> 00:20:06.120]  這個就是Relief Map
[00:20:06.120 --> 00:20:09.480]  就是那個實際的地圖
[00:20:09.480 --> 00:20:11.640]  是山區若幕
[00:20:11.640 --> 00:20:12.840]  你看得見
[00:20:12.840 --> 00:20:14.760]  唯一要注意的就是
[00:20:14.760 --> 00:20:18.240]  一直由菲律賓下來
[00:20:18.240 --> 00:20:21.560]  虛線這條路
[00:20:21.560 --> 00:20:22.360]  一直由菲律賓
[00:20:22.360 --> 00:20:23.640]  然後橫向虛線
[00:20:23.640 --> 00:20:24.920]  是橫向過去的
[00:20:24.920 --> 00:20:26.120]  這條路是很有名的
[00:20:26.120 --> 00:20:27.800]  是由那個
[00:20:27.800 --> 00:20:30.520]  現在伊斯坦布爾當時的拜占庭
[00:20:30.520 --> 00:20:33.200]  羅馬人大路通羅馬
[00:20:33.200 --> 00:20:36.320]  他們最威風的就是修橋堡路
[00:20:36.320 --> 00:20:39.000]  這條是他們修橋足路
[00:20:39.000 --> 00:20:44.600]  他們所興建起原有的一段一段斷開的小路上面
[00:20:44.600 --> 00:20:47.280]  是大大大
[00:20:47.280 --> 00:20:49.080]  但是寬也不是很寬
[00:20:49.080 --> 00:20:52.320]  最寬的地方也是差不多兩倍
[00:20:52.320 --> 00:20:55.520]  兩三倍這條通道
[00:20:55.520 --> 00:20:56.320]  現在還在
[00:20:56.320 --> 00:20:57.040]  還看得見
[00:20:57.040 --> 00:20:58.760]  如果你是去菲律賓
[00:20:58.760 --> 00:21:00.360]  或者是特拉加
[00:21:00.360 --> 00:21:02.800]  某些鄉郊那裏
[00:21:02.800 --> 00:21:03.920]  遺址還在
[00:21:03.920 --> 00:21:05.200]  一塊塊石頭
[00:21:05.200 --> 00:21:06.240]  那些石頭位
[00:21:06.240 --> 00:21:07.480]  你看到在中間
[00:21:07.480 --> 00:21:08.440]  一塊
[00:21:08.440 --> 00:21:09.680]  它全部鋪石頭
[00:21:09.680 --> 00:21:10.880]  石頭路來的
[00:21:10.880 --> 00:21:12.480]  石頭是為甚麼凹下去的
[00:21:12.480 --> 00:21:15.400]  因為車輪一輪來來去去
[00:21:15.400 --> 00:21:18.480]  連石頭都可以凹出一條坑出來
[00:21:18.480 --> 00:21:21.880]  橫向這條路叫做Bia Ignacia
[00:21:21.880 --> 00:21:23.120]  很出名的
[00:21:23.120 --> 00:21:24.760]  一直向西走
[00:21:24.760 --> 00:21:27.280]  去到阿德萊的海岸
[00:21:27.280 --> 00:21:29.840]  通常如果要去羅馬
[00:21:29.840 --> 00:21:31.040]  一路去羅馬
[00:21:31.040 --> 00:21:33.520]  就在這裏橫向去到
[00:21:33.520 --> 00:21:36.440]  阿德萊的東岸
[00:21:36.440 --> 00:21:39.600]  就是現在的克羅地亞那裏
[00:21:39.600 --> 00:21:40.840]  下海
[00:21:40.840 --> 00:21:44.280]  下海之後就過去
[00:21:44.280 --> 00:21:45.960]  意大利那隻靴那裏
[00:21:45.960 --> 00:21:48.320]  靴再下陸地橫向去
[00:21:48.320 --> 00:21:52.480]  就到羅馬了
[00:21:52.480 --> 00:21:54.920]  保羅當然在這裏走過去
[00:21:54.920 --> 00:21:56.880]  一直跟著這條路去
[00:21:56.880 --> 00:21:59.240]  法國、尼亞、波利、菲臘、美
[00:21:59.240 --> 00:22:01.960]  暗非、波利、阿波羅尼亞
[00:22:01.960 --> 00:22:02.960]  是哲塞尼加
[00:22:02.960 --> 00:22:04.560]  一直去到哲塞尼加
[00:22:04.560 --> 00:22:07.080]  都是跟著Bia Ignacia
[00:22:07.080 --> 00:22:08.840]  不過去到哲塞尼加
[00:22:08.840 --> 00:22:11.120]  就不再繼續橫向去
[00:22:11.120 --> 00:22:13.880]  突然間就轉了下去比利亞
[00:22:13.880 --> 00:22:15.320]  下來比利亞
[00:22:15.320 --> 00:22:17.720]  然後走的時候很可能在這裏
[00:22:17.720 --> 00:22:19.560]  或者他自己在這裏下河
[00:22:19.560 --> 00:22:21.320]  坐船下河也說不定
[00:22:21.320 --> 00:22:23.120]  我們認為他坐船
[00:22:23.120 --> 00:22:25.320]  那為什麼不橫向去呢?
[00:22:25.320 --> 00:22:27.480]  可能是保羅都失了預算
[00:22:27.480 --> 00:22:30.440]  對他之前的計劃
[00:22:30.440 --> 00:22:34.080]  因為我們讀《士長傳》第17章的時候
[00:22:34.080 --> 00:22:36.080]  哲塞尼加他是被人告的
[00:22:36.080 --> 00:22:37.160]  我一會兒會看
[00:22:37.160 --> 00:22:38.040]  被人告
[00:22:38.040 --> 00:22:40.440]  又不是說告到甩褲子
[00:22:40.440 --> 00:22:42.520]  因為他抓不到去見官
[00:22:42.520 --> 00:22:44.440]  所以沒有告到甩褲子
[00:22:44.440 --> 00:22:46.440]  如果那次抓到見官就不甩褲子
[00:22:46.440 --> 00:22:48.000]  就連命都沒有了
[00:22:48.000 --> 00:22:51.400]  然後晚上弟兄就快快出去
[00:22:51.400 --> 00:22:52.600]  就推他走了
[00:22:52.600 --> 00:22:55.160]  因為朝聖有關
[00:22:55.160 --> 00:22:56.960]  推他走了就下去了比利亞
[00:22:56.960 --> 00:22:58.200]  就不是橫向去佩拉
[00:22:58.200 --> 00:22:59.720]  是橫向去
[00:22:59.720 --> 00:23:01.080]  所以我懷疑
[00:23:01.080 --> 00:23:03.920]  我就不肯定是不是保羅自己
[00:23:03.920 --> 00:23:06.320]  已經是有意的下去比利亞
[00:23:06.320 --> 00:23:08.720]  然後再下去雅典的南邊
[00:23:08.720 --> 00:23:11.480]  這些石幅就是中間一角
[00:23:11.480 --> 00:23:13.480]  下去雅典再去哥倫多
[00:23:13.480 --> 00:23:14.480]  我都不太肯定
[00:23:14.480 --> 00:23:18.880]  我們假設他未必一定是打亂了他的陣腳
[00:23:18.880 --> 00:23:23.080]  反正他就是下去雅典再去哥倫多
[00:23:23.080 --> 00:23:26.480]  接著就看文本
[00:23:26.480 --> 00:23:29.480]  我們就看苦難的文本
[00:23:29.480 --> 00:23:32.040]  我自己都應該在手機那裡
[00:23:32.040 --> 00:23:33.320]  手機那裡
[00:23:33.320 --> 00:23:38.880]  先看我自己的PowerPoint
[00:23:38.880 --> 00:23:44.880]  我讀哲學家前後書
[00:23:44.880 --> 00:23:50.280]  就不能夠不看《士林傳》裡面記載的
[00:23:50.280 --> 00:23:55.080]  第17章很簡單的一段經文
[00:23:55.080 --> 00:23:58.480]  我就這樣讀出來給大家聽
[00:23:58.480 --> 00:23:59.480]  大家都需要
[00:23:59.480 --> 00:24:00.880]  因為裡面的紅字
[00:24:00.880 --> 00:24:02.320]  尤其是需要注意
[00:24:02.320 --> 00:24:04.440]  保羅和西拉經過暗飛波
[00:24:04.440 --> 00:24:05.440]  剛才我説過一次
[00:24:05.440 --> 00:24:08.280]  保羅來到哲學家
[00:24:08.280 --> 00:24:10.280]  在那裡的猶太人會堂
[00:24:10.280 --> 00:24:14.080]  保羅按照他素賞的規矩就進去
[00:24:14.080 --> 00:24:15.480]  這段經文我還是用和本
[00:24:15.480 --> 00:24:20.480]  後來那些就會用橫性的新年本
[00:24:20.480 --> 00:24:22.080]  一連三個安息日
[00:24:22.080 --> 00:24:25.880]  是根據聖經和他們的辯論
[00:24:25.880 --> 00:24:29.880]  講解和説明基督必須受害
[00:24:29.880 --> 00:24:31.880]  從死人中復活
[00:24:31.880 --> 00:24:34.680]  又説我所傳給你們的
[00:24:34.680 --> 00:24:36.480]  這位耶穌就是基督
[00:24:36.480 --> 00:24:38.280]  他們中間有些人聽了勸
[00:24:38.280 --> 00:24:41.080]  就跟從了保羅和西拉
[00:24:41.080 --> 00:24:43.880]  還有很多很虔敬的希臘人
[00:24:43.880 --> 00:24:46.280]  尊貴的婦女也都不少
[00:24:46.280 --> 00:24:49.080]  但是不信的猶太人就心裡疾度
[00:24:49.080 --> 00:24:51.080]  聚集了一些市井流氓
[00:24:51.080 --> 00:24:52.880]  搭火成群
[00:24:52.880 --> 00:24:54.680]  要煽動全城的人
[00:24:54.680 --> 00:24:56.680]  就闖進了耶穌的家
[00:24:56.680 --> 00:24:58.280]  耶穌大概是收留保羅
[00:24:58.280 --> 00:25:00.680]  就是保羅在那裡住的
[00:25:00.680 --> 00:25:02.880]  在貼財家裡面服侍的時候
[00:25:02.880 --> 00:25:05.480]  居住在那個家
[00:25:05.480 --> 00:25:08.880]  要把保羅和西拉帶到民眾那裡去
[00:25:08.880 --> 00:25:10.280]  那些人找不到他們
[00:25:10.280 --> 00:25:12.280]  就把耶穌和幾個弟兄
[00:25:12.280 --> 00:25:15.480]  拉到地方官那裡喊叫說
[00:25:15.480 --> 00:25:17.480]  這幫搞亂天下的人
[00:25:17.480 --> 00:25:19.880]  也都來了這裡
[00:25:19.880 --> 00:25:21.680]  耶穌竟然收留了他們
[00:25:21.680 --> 00:25:25.480]  這些人都違背了該殺的命令
[00:25:25.480 --> 00:25:26.880]  的法令
[00:25:26.880 --> 00:25:28.080]  新的本頁
[00:25:28.080 --> 00:25:30.480]  說另有一個王耶穌
[00:25:30.480 --> 00:25:32.680]  眾人和地方官聽見這些話
[00:25:32.680 --> 00:25:33.880]  就刀黃孔
[00:25:33.880 --> 00:25:38.680]  於是就收了耶穌和其餘的人的保證金
[00:25:38.680 --> 00:25:40.680]  然後就釋放了他們
[00:25:40.680 --> 00:25:45.680]  當晚耶穌和弟兄就快快速速送走保羅
[00:25:45.680 --> 00:25:49.680]  這個保證金其實是
[00:25:49.680 --> 00:25:51.480]  就沒有告到
[00:25:51.480 --> 00:25:56.080]  就沒有繼續以刑事罪去控告耶穌
[00:25:56.080 --> 00:25:58.680]  這個保證金可能是代表著
[00:25:58.680 --> 00:26:02.880]  就算晚上耶穌和弟兄是推走保羅
[00:26:02.880 --> 00:26:06.680]  都是這個保證金所包括的
[00:26:06.680 --> 00:26:08.680]  那個的
[00:26:08.680 --> 00:26:10.080]  的理解當中
[00:26:10.080 --> 00:26:12.480]  就是官民快快速速把他整走
[00:26:12.480 --> 00:26:13.680]  收了保證金
[00:26:13.680 --> 00:26:15.080]  你做了這件事
[00:26:15.080 --> 00:26:17.280]  一般來說保證金都是拿不回的
[00:26:17.280 --> 00:26:18.680]  所謂保證金
[00:26:18.680 --> 00:26:20.080]  但是起碼
[00:26:20.080 --> 00:26:23.680]  他們就需要把保羅帶走
[00:26:23.680 --> 00:26:26.680]  保羅走就未必一定是
[00:26:26.680 --> 00:26:30.280]  一定是官府通緝他
[00:26:30.280 --> 00:26:32.880]  官府不知情之下走
[00:26:32.880 --> 00:26:33.680]  不過你知道
[00:26:33.680 --> 00:26:36.480]  晚上走始終都是一個不安全的事情
[00:26:36.480 --> 00:26:38.480]  所以保羅走的時候
[00:26:38.480 --> 00:26:40.480]  是不是都是很狼狽的
[00:26:40.480 --> 00:26:43.480]  我們看紅字那裡
[00:26:43.480 --> 00:26:45.080]  是特別要注意的
[00:26:45.080 --> 00:26:47.080]  就是
[00:26:47.080 --> 00:26:49.680]  先放回去
[00:26:49.680 --> 00:26:51.680]  太快
[00:26:51.680 --> 00:26:58.080]  按錯了按鈕
[00:26:58.080 --> 00:26:59.280]  就是這裡
[00:26:59.280 --> 00:27:01.080]  第一就是
[00:27:01.080 --> 00:27:02.680]  保羅去到每個城
[00:27:02.680 --> 00:27:03.880]  他都會做一件事情
[00:27:03.880 --> 00:27:06.680]  就是走進會堂裡面
[00:27:06.680 --> 00:27:08.080]  和猶太人辯論
[00:27:08.080 --> 00:27:09.480]  是要
[00:27:09.480 --> 00:27:11.080]  希望他們接受
[00:27:11.080 --> 00:27:14.480]  耶穌就是尼塞亞這件事情
[00:27:14.480 --> 00:27:15.480]  為什麼保羅
[00:27:15.480 --> 00:27:16.480]  這個是慣常
[00:27:16.480 --> 00:27:18.080]  保羅到處都是這樣做
[00:27:18.080 --> 00:27:19.480]  《喜斯特尼斯·諾格記》
[00:27:19.480 --> 00:27:20.280]  在到處都是這樣做
[00:27:20.280 --> 00:27:22.480]  為什麼要這樣做呢
[00:27:22.480 --> 00:27:26.480]  那個基本理由
[00:27:26.480 --> 00:27:28.480]  會是一般人看出來
[00:27:28.480 --> 00:27:30.480]  就是說這個是骨肉之親
[00:27:30.480 --> 00:27:31.480]  去傳福音
[00:27:31.480 --> 00:27:36.480]  當然是有對自己的同族人
[00:27:36.480 --> 00:27:38.480]  要先傳福音
[00:27:38.480 --> 00:27:40.480]  福音是先是猶太人
[00:27:40.480 --> 00:27:41.480]  後是希利尼人
[00:27:41.480 --> 00:27:43.480]  保羅到處都是這樣說的
[00:27:43.480 --> 00:27:44.480]  《羅馬書》
[00:27:44.480 --> 00:27:47.480]  一章十六十七節都是這樣說的
[00:27:47.480 --> 00:27:48.480]  但是你問他
[00:27:48.480 --> 00:27:50.480]  保羅不是外邦人的仕途嗎
[00:27:50.480 --> 00:27:52.480]  他就是不務正業
[00:27:52.480 --> 00:27:54.480]  他先去傳福音給猶太人
[00:27:54.480 --> 00:27:55.480]  不務正業
[00:27:55.480 --> 00:27:57.480]  但是如果我們看回
[00:27:57.480 --> 00:27:59.480]  《少林寺》第九章
[00:27:59.480 --> 00:28:02.480]  保羅見到復活的基督那件事
[00:28:02.480 --> 00:28:05.480]  主對阿尼尼亞說
[00:28:05.480 --> 00:28:07.480]  你去跟保羅說
[00:28:07.480 --> 00:28:09.480]  他要被揀選做什麼呢
[00:28:09.480 --> 00:28:11.480]  你發覺那個工作
[00:28:11.480 --> 00:28:13.480]  保羅作為仕途
[00:28:13.480 --> 00:28:15.480]  他的使命是什麼呢
[00:28:15.480 --> 00:28:17.480]  是要向猶太人
[00:28:17.480 --> 00:28:19.480]  君王和外邦人
[00:28:19.480 --> 00:28:20.480]  我忘記了次序
[00:28:20.480 --> 00:28:23.480]  可能外邦人、君王和猶太人
[00:28:23.480 --> 00:28:24.480]  傳福音
[00:28:24.480 --> 00:28:28.480]  猶太人是包括在保羅自己的使命裡面
[00:28:28.480 --> 00:28:29.480]  所以他作為
[00:28:29.480 --> 00:28:31.480]  雖然在《羅馬書》第十五章
[00:28:31.480 --> 00:28:32.480]  他作為外邦人的仕途
[00:28:32.480 --> 00:28:34.480]  但是他作為外邦人的仕途
[00:28:34.480 --> 00:28:36.480]  就不代表他向猶太人傳福音
[00:28:36.480 --> 00:28:38.480]  而且他很積極
[00:28:38.480 --> 00:28:39.480]  他在大馬式
[00:28:39.480 --> 00:28:41.480]  一信了主就已經進入大馬式的會堂
[00:28:41.480 --> 00:28:42.480]  跟人們爭辯
[00:28:42.480 --> 00:28:44.480]  那邊還說要來抓人
[00:28:44.480 --> 00:28:45.480]  抓所謂信耶穌的人
[00:28:45.480 --> 00:28:46.480]  這邊就說
[00:28:46.480 --> 00:28:47.480]  耶穌是真的
[00:28:47.480 --> 00:28:49.480]  耶穌是安尼塞亞
[00:28:49.480 --> 00:28:52.480]  這件事變成是
[00:28:52.480 --> 00:28:55.480]  他對骨肉之親的福音的債
[00:28:55.480 --> 00:28:57.480]  另外一個角度當然就是
[00:28:57.480 --> 00:28:59.480]  由所謂宣教教會的角度
[00:28:59.480 --> 00:29:03.480]  因為保羅知道他不會在一個地方留太久
[00:29:03.480 --> 00:29:05.480]  保羅在這麼多地方留得最久
[00:29:05.480 --> 00:29:07.480]  是哥倫多一年半
[00:29:07.480 --> 00:29:09.480]  以弗所大概兩年
[00:29:09.480 --> 00:29:11.480]  他會重複再回去
[00:29:11.480 --> 00:29:13.480]  他會再探訪以前建立的教會
[00:29:13.480 --> 00:29:15.480]  但始終他都會離開
[00:29:15.480 --> 00:29:18.480]  在這些環境裡面
[00:29:18.480 --> 00:29:19.480]  他走了
[00:29:19.480 --> 00:29:20.480]  誰教?
[00:29:20.480 --> 00:29:22.480]  那些外邦信徒
[00:29:22.480 --> 00:29:23.480]  在會堂裡面
[00:29:23.480 --> 00:29:25.480]  就變成會堂
[00:29:25.480 --> 00:29:28.480]  得到一些信主的果子
[00:29:28.480 --> 00:29:30.480]  就變成很有策略性
[00:29:30.480 --> 00:29:32.480]  因為外邦人信主
[00:29:32.480 --> 00:29:35.480]  他保羅是不知之的
[00:29:35.480 --> 00:29:37.480]  只知道基督平他釘十字架
[00:29:37.480 --> 00:29:40.480]  以及是永活的
[00:29:40.480 --> 00:29:42.480]  在《貼塞加茨書》第一章
[00:29:42.480 --> 00:29:44.480]  是有真有活的上帝
[00:29:44.480 --> 00:29:46.480]  但這個有真有活的上帝
[00:29:46.480 --> 00:29:49.480]  其實外邦人離開拜偶像的事情
[00:29:49.480 --> 00:29:51.480]  歸向這個有真有活的上帝
[00:29:51.480 --> 00:29:53.480]  是知之不知之的
[00:29:53.480 --> 00:29:56.480]  你教了他們一年半載
[00:29:56.480 --> 00:29:59.480]  《貼塞加茨書》可能是一兩個月的時間
[00:29:59.480 --> 00:30:01.480]  他們完全掌握不到
[00:30:01.480 --> 00:30:04.480]  基礎信的基礎是極其薄弱的
[00:30:04.480 --> 00:30:06.480]  如果沒有猶太人
[00:30:06.480 --> 00:30:08.480]  或者是敬虔
[00:30:08.480 --> 00:30:10.480]  已經好像哥利尤那樣
[00:30:10.480 --> 00:30:12.480]  就差在未行國禮
[00:30:12.480 --> 00:30:15.480]  對猶太人的信仰
[00:30:15.480 --> 00:30:16.480]  對猶太人的上帝
[00:30:16.480 --> 00:30:18.480]  他們已經依附了猶太人上帝
[00:30:18.480 --> 00:30:20.480]  只差在他們自己未成為猶太人
[00:30:20.480 --> 00:30:22.480]  跟足那些結證條例
[00:30:22.480 --> 00:30:24.480]  那些未行國的意思
[00:30:24.480 --> 00:30:27.480]  如果沒有了他們的持續的教導
[00:30:27.480 --> 00:30:30.480]  耶穌基督就會和以色列的上帝
[00:30:30.480 --> 00:30:34.480]  阿伯拉罕爾撒瓦伯的上帝脫節
[00:30:34.480 --> 00:30:36.480]  就是其中一個
[00:30:36.480 --> 00:30:38.480]  因為本來外邦人是拜很多的神
[00:30:38.480 --> 00:30:41.480]  如果他們對上帝的認識
[00:30:41.480 --> 00:30:44.480]  對耶穌基督的父神的認識
[00:30:44.480 --> 00:30:48.480]  和以色列人的上帝脫了勾的話
[00:30:48.480 --> 00:30:49.480]  就有很大問題
[00:30:49.480 --> 00:30:52.480]  他們對上帝的理解是完全不行的
[00:30:52.480 --> 00:30:53.480]  是完整的
[00:30:53.480 --> 00:30:55.480]  很容易出問題
[00:30:55.480 --> 00:30:59.480]  所以保羅先去有些師父
[00:30:59.480 --> 00:31:01.480]  信了主的猶太人
[00:31:01.480 --> 00:31:04.480]  或者敬虔的外邦人的師父
[00:31:04.480 --> 00:31:08.480]  教那些後來信主的外邦信徒
[00:31:08.480 --> 00:31:11.480]  這個策略上是極其重要的
[00:31:11.480 --> 00:31:13.480]  所以每個地方都是這樣
[00:31:13.480 --> 00:31:15.480]  因為他會走的
[00:31:15.480 --> 00:31:18.480]  他沒有辦法教他們
[00:31:18.480 --> 00:31:20.480]  十年來我們信主
[00:31:20.480 --> 00:31:22.480]  可能看我們看舊約聖經
[00:31:22.480 --> 00:31:23.480]  其實新約很薄之
[00:31:23.480 --> 00:31:25.480]  多久才看舊約聖經
[00:31:25.480 --> 00:31:28.480]  多久才信仰的根底
[00:31:28.480 --> 00:31:30.480]  不單止信耶穌
[00:31:30.480 --> 00:31:31.480]  信耶穌 信了耶穌
[00:31:31.480 --> 00:31:34.480]  你明白以色列的上帝是哪一位
[00:31:34.480 --> 00:31:36.480]  耶穌的父上是哪一位
[00:31:36.480 --> 00:31:38.480]  都需要很長一段時間
[00:31:38.480 --> 00:31:42.480]  這個就是保羅所做的事情
[00:31:42.480 --> 00:31:44.480]  他辯論耶穌基督必須受害
[00:31:44.480 --> 00:31:46.480]  從死人中復活
[00:31:46.480 --> 00:31:50.480]  這個復活當然是保羅一貫的福音的一部分
[00:31:50.480 --> 00:31:56.480]  也都形成了哲學家前後書的綜合思想的基礎
[00:31:56.480 --> 00:32:00.480]  但是第十九章說他們在傳福音的時候
[00:32:00.480 --> 00:32:03.480]  遇到的事情
[00:32:03.480 --> 00:32:07.480]  因為會堂就會吵架
[00:32:07.480 --> 00:32:08.480]  就會吵架
[00:32:08.480 --> 00:32:09.480]  就被趕出來
[00:32:09.480 --> 00:32:10.480]  被趕出來
[00:32:10.480 --> 00:32:12.480]  這些人是敬虔的希臘人
[00:32:12.480 --> 00:32:14.480]  甚至尊貴婦女的部分
[00:32:14.480 --> 00:32:16.480]  少數的可能是猶太人
[00:32:16.480 --> 00:32:18.480]  都跟了保羅
[00:32:18.480 --> 00:32:19.480]  就出了問題
[00:32:19.480 --> 00:32:20.480]  就是你拉羊
[00:32:20.480 --> 00:32:22.480]  這些奴家還很有趣
[00:32:22.480 --> 00:32:24.480]  還強調尊貴的婦女
[00:32:24.480 --> 00:32:27.480]  這些是奉獻者
[00:32:27.480 --> 00:32:29.480]  會堂都有人奉獻
[00:32:29.480 --> 00:32:30.480]  做upkeeping
[00:32:30.480 --> 00:32:34.480]  把錢的金主給拔走了
[00:32:34.480 --> 00:32:36.480]  搞不定
[00:32:36.480 --> 00:32:38.480]  所以就要質度
[00:32:38.480 --> 00:32:40.480]  然後就要搶回來
[00:32:40.480 --> 00:32:41.480]  打
[00:32:41.480 --> 00:32:42.480]  要打又殺
[00:32:42.480 --> 00:32:43.480]  他們想到一條絕招
[00:32:43.480 --> 00:32:45.480]  就是去告官
[00:32:45.480 --> 00:32:47.480]  不只是打打殺殺
[00:32:47.480 --> 00:32:49.480]  所以他們都找了一幫流氓
[00:32:49.480 --> 00:32:51.480]  告官這個就很大問題了
[00:32:51.480 --> 00:32:53.480]  告官是說
[00:32:53.480 --> 00:32:54.480]  搞亂天下的人
[00:32:54.480 --> 00:32:55.480]  也都來到耶穌
[00:32:55.480 --> 00:32:57.480]  竟然收留他們
[00:32:57.480 --> 00:32:59.480]  搞亂天下的人
[00:32:59.480 --> 00:33:02.480]  哇 搞亂天下的人
[00:33:02.480 --> 00:33:03.480]  什麼事啊
[00:33:03.480 --> 00:33:04.480]  跟人吵架
[00:33:04.480 --> 00:33:05.480]  竟然搞亂天下
[00:33:05.480 --> 00:33:07.480]  而且官會受這一套嗎
[00:33:07.480 --> 00:33:10.480]  說是某人搞亂天下
[00:33:10.480 --> 00:33:12.480]  查一查就知道了
[00:33:12.480 --> 00:33:14.480]  其實這些全部都有
[00:33:14.480 --> 00:33:17.480]  他自己當時羅馬世界的歷史
[00:33:17.480 --> 00:33:18.480]  這些字眼
[00:33:18.480 --> 00:33:20.480]  他們應該都有個狀師幫他
[00:33:20.480 --> 00:33:22.480]  來寫那個狀詞
[00:33:22.480 --> 00:33:25.480]  這些字眼是很specific的字眼
[00:33:25.480 --> 00:33:29.480]  我們看回以前羅馬的文獻
[00:33:29.480 --> 00:33:30.480]  都會知道
[00:33:30.480 --> 00:33:34.480]  都是在格魯迪烏斯
[00:33:34.480 --> 00:33:38.480]  在聖經裏面
[00:33:38.480 --> 00:33:40.480]  胡合本就翻譯成格魯迪烏斯
[00:33:40.480 --> 00:33:42.480]  格魯迪烏斯年間
[00:33:42.480 --> 00:33:44.480]  其實他重申過很多次
[00:33:44.480 --> 00:33:48.480]  格魯迪烏斯對猶太人是不錯的
[00:33:48.480 --> 00:33:50.480]  好幾次的文獻文告當中
[00:33:50.480 --> 00:33:52.480]  叫東面的省份
[00:33:52.480 --> 00:33:55.480]  羅馬和北非
[00:33:55.480 --> 00:33:59.480]  當地的官都要尊重猶太人的
[00:33:59.480 --> 00:34:01.480]  他們的服
[00:34:01.480 --> 00:34:04.480]  按照他們自己祖宗的傳統
[00:34:04.480 --> 00:34:07.480]  祖宗的遺傳生活的權利
[00:34:07.480 --> 00:34:09.480]  給他們自己敬拜
[00:34:09.480 --> 00:34:11.480]  不需要走去拜神
[00:34:11.480 --> 00:34:13.480]  拜其他的神
[00:34:13.480 --> 00:34:15.480]  他們自己要
[00:34:15.480 --> 00:34:17.480]  他們的飲食習慣
[00:34:17.480 --> 00:34:19.480]  禮儀潔淨禮儀行各
[00:34:19.480 --> 00:34:20.480]  由得他們
[00:34:20.480 --> 00:34:22.480]  容許他們這樣做
[00:34:22.480 --> 00:34:23.480]  但是他說
[00:34:23.480 --> 00:34:25.480]  有些exception
[00:34:25.480 --> 00:34:28.480]  但是一定要勸警界
[00:34:28.480 --> 00:34:30.480]  當地的猶太人
[00:34:30.480 --> 00:34:32.480]  基本上是整個羅馬帝國的猶太人
[00:34:32.480 --> 00:34:34.480]  千萬不要entertain
[00:34:34.480 --> 00:34:40.480]  不要讓敘利亞和埃及的亂黨份子
[00:34:40.480 --> 00:34:42.480]  進入他們的城市
[00:34:42.480 --> 00:34:43.480]  否則的話
[00:34:43.480 --> 00:34:45.480]  我就不會放過這些猶太人
[00:34:45.480 --> 00:34:47.480]  事源猶太人
[00:34:47.480 --> 00:34:49.480]  由敘利亞和埃及去
[00:34:49.480 --> 00:34:51.480]  在羅馬世界裏面
[00:34:51.480 --> 00:34:53.480]  猶太人一向
[00:34:53.480 --> 00:34:56.480]  猶太人歷史被迫回歸之後
[00:34:56.480 --> 00:34:58.480]  猶太人一向都想自己當家在主
[00:34:58.480 --> 00:35:00.480]  也因為各種的原因
[00:35:00.480 --> 00:35:03.480]  猶太人都有一些極端份子
[00:35:03.480 --> 00:35:05.480]  無論是極左還是極右
[00:35:05.480 --> 00:35:07.480]  都有極端份子
[00:35:07.480 --> 00:35:09.480]  那些極端份子
[00:35:09.480 --> 00:35:10.480]  就想overthrow
[00:35:10.480 --> 00:35:12.480]  想推翻管治他們的政權
[00:35:12.480 --> 00:35:14.480]  當時當然就是羅馬政權
[00:35:14.480 --> 00:35:16.480]  而最亂的地方
[00:35:16.480 --> 00:35:17.480]  就是敘利亞
[00:35:17.480 --> 00:35:19.480]  就是以色列的北面
[00:35:19.480 --> 00:35:21.480]  和埃及以色列的南面
[00:35:21.480 --> 00:35:23.480]  一南一北都亂
[00:35:23.480 --> 00:35:24.480]  你猜都猜到
[00:35:24.480 --> 00:35:26.480]  eventually 以色列都會亂
[00:35:26.480 --> 00:35:29.480]  但是格魯德那時候警告
[00:35:29.480 --> 00:35:33.480]  警告地方官
[00:35:33.480 --> 00:35:35.480]  告訴地方官
[00:35:35.480 --> 00:35:38.480]  我要尊重猶太人自己的傳統
[00:35:38.480 --> 00:35:40.480]  讓他們過他們想過的那種生活
[00:35:40.480 --> 00:35:43.480]  不過就千萬不要讓他們搗亂
[00:35:43.480 --> 00:35:47.480]  帶入一些極端份子的元素
[00:35:47.480 --> 00:35:49.480]  由敘利亞或者由埃及
[00:35:49.480 --> 00:35:51.480]  用的字眼就是
[00:35:51.480 --> 00:35:53.480]  他們會搞亂
[00:35:53.480 --> 00:35:56.480]  或者會作反
[00:35:56.480 --> 00:35:58.480]  用的字眼基本上就是
[00:35:58.480 --> 00:36:00.480]  搞亂天下的字眼
[00:36:00.480 --> 00:36:03.480]  所以這些字眼本來就在官方文章裏面
[00:36:03.480 --> 00:36:05.480]  是已經出現的
[00:36:05.480 --> 00:36:07.480]  另外那個違背該察的令願
[00:36:07.480 --> 00:36:08.480]  說另外一個王爺
[00:36:08.480 --> 00:36:10.480]  所謂該察的令願
