
[00:00:00.000 --> 00:00:04.880]  好 現在就要開始我們今天的第二章的主題的講
[00:19:42.400 --> 00:19:44.400]  以色列是屬於地中海型氣候
[00:19:44.400 --> 00:19:47.400]  再加上它的地理上面
[00:19:47.400 --> 00:19:49.400]  非常的狹窄
[00:19:49.400 --> 00:19:51.400]  有很多的山
[00:19:51.400 --> 00:19:54.400]  原本降雨量就很低
[00:19:54.400 --> 00:19:56.400]  只有在夏天
[00:19:56.400 --> 00:19:57.400]  五月到十月的時候
[00:19:57.400 --> 00:19:59.400]  是根本沒有雨的
[00:19:59.400 --> 00:20:01.400]  那麼前一節有介紹說
[00:20:01.400 --> 00:20:03.400]  初冬的雨跟晚冬的雨
[00:20:03.400 --> 00:20:05.400]  但是至少在五月到十月的時候
[00:20:05.400 --> 00:20:07.400]  就是沒有雨了
[00:20:07.400 --> 00:20:10.400]  所以這些的山谷呢
[00:20:10.400 --> 00:20:13.400]  溪谷平常沒有水
[00:20:13.400 --> 00:20:15.400]  或者水量很小
[00:20:15.400 --> 00:20:16.400]  到了雨季的時候
[00:20:16.400 --> 00:20:19.400]  就驟然之間變成湍急的河流
[00:20:19.400 --> 00:20:22.400]  因此為了穩定供水
[00:20:22.400 --> 00:20:24.400]  有些農田
[00:20:24.400 --> 00:20:27.400]  他們就會開鑿灌溉的水道
[00:20:27.400 --> 00:20:30.400]  從附近引進泉水來
[00:20:30.400 --> 00:20:32.400]  其實我想很多人
[00:20:32.400 --> 00:20:33.400]  走到這邊的時候呢
[00:20:33.400 --> 00:20:35.400]  就跟我以前一樣
[00:20:35.400 --> 00:20:37.400]  這邊好像是一個很浪漫
[00:20:37.400 --> 00:20:40.400]  在一個溪水的旁邊
[00:20:40.400 --> 00:20:43.400]  種一棵樹等等在那邊
[00:20:43.400 --> 00:20:45.400]  但其實在以色列的話呢
[00:20:45.400 --> 00:20:47.400]  環境沒有那樣子的理想
[00:20:47.400 --> 00:20:50.400]  他們跟我們所想像的不太一樣
[00:20:50.400 --> 00:20:52.400]  這邊再有一個呢
[00:20:52.400 --> 00:20:54.400]  就是我們在翻譯的時候
[00:20:54.400 --> 00:20:56.400]  我們有特別語文組的同工
[00:20:56.400 --> 00:20:58.400]  就提醒來說
[00:20:58.400 --> 00:21:00.400]  這些聖經呢
[00:21:00.400 --> 00:21:02.400]  我們傳統上面講說
[00:21:02.400 --> 00:21:06.400]  要像一棵樹摘在溪水旁
[00:21:06.400 --> 00:21:08.400]  那個摘在溪水旁的話
[00:21:08.400 --> 00:21:09.400]  那個摘啊
[00:21:09.400 --> 00:21:11.400]  他們就建議說不太好了
[00:21:11.400 --> 00:21:13.400]  因為你單單講說摘在哪裡的話
[00:21:13.400 --> 00:21:15.400]  摘在誰的手上啊
[00:21:15.400 --> 00:21:17.400]  這個在中文裡面的話
[00:21:17.400 --> 00:21:19.400]  有點不好的意思
[00:21:19.400 --> 00:21:20.400]  所以就建議呢
[00:21:20.400 --> 00:21:23.400]  就翻譯成摘種在原子水道旁
[00:21:23.400 --> 00:21:25.400]  那這樣是刻意的哦
[00:21:25.400 --> 00:21:29.400]  這邊我講另外一個
[00:21:29.400 --> 00:21:31.400]  我最近講到的時候
[00:21:31.400 --> 00:21:34.400]  講章也是跟翻譯有關的
[00:21:34.400 --> 00:21:37.400]  就是《馬太福音》第十五章
[00:21:37.400 --> 00:21:39.400]  二十一到二十八節
[00:21:39.400 --> 00:21:42.400]  講到耶穌來到推羅
[00:21:42.400 --> 00:21:46.400]  這是一個菲律基人的一個城
[00:21:46.400 --> 00:21:47.400]  我講一個島
[00:21:47.400 --> 00:21:49.400]  在那邊就是有一個家人的婦人
[00:21:49.400 --> 00:21:52.400]  跟祂來求給祂恩典
[00:21:52.400 --> 00:21:55.400]  能夠就是醫治祂的女兒
[00:21:55.400 --> 00:21:57.400]  因為祂的女兒被鬼附了嘛
[00:21:57.400 --> 00:22:00.400]  所以這邊我們就直接切入重點了
[00:22:00.400 --> 00:22:02.400]  你看這個家人的婦人呢
[00:22:02.400 --> 00:22:04.400]  她的祈求
[00:22:04.400 --> 00:22:06.400]  她就有三次
[00:22:06.400 --> 00:22:07.400]  她呼喊主啊
[00:22:07.400 --> 00:22:08.400]  大衛的子孫
[00:22:08.400 --> 00:22:10.400]  可憐我吧
[00:22:10.400 --> 00:22:11.400]  然後她下拜
[00:22:11.400 --> 00:22:14.400]  說主啊幫助我
[00:22:14.400 --> 00:22:17.400]  她堅持主啊不錯
[00:22:17.400 --> 00:22:18.400]  但是
[00:22:18.400 --> 00:22:19.400]  所以你看她說
[00:22:19.400 --> 00:22:22.400]  她雖然是初次來見到耶穌
[00:22:22.400 --> 00:22:25.400]  但是對耶穌絕不陌生
[00:22:25.400 --> 00:22:26.400]  因為耶穌的名聲
[00:22:26.400 --> 00:22:29.400]  早就已經傳到推羅跟西頓
[00:22:29.400 --> 00:22:31.400]  所以她就抓住機會了
[00:22:31.400 --> 00:22:33.400]  先是呼喊了
[00:22:33.400 --> 00:22:35.400]  可能是在房子的外面
[00:22:35.400 --> 00:22:36.400]  下拜的話
[00:22:36.400 --> 00:22:38.400]  是她來到耶穌的腳前
[00:22:38.400 --> 00:22:40.400]  那堅持的話是
[00:22:40.400 --> 00:22:43.400]  好像耶穌不太理她
[00:22:43.400 --> 00:22:45.400]  但是她就堅持
[00:22:45.400 --> 00:22:46.400]  這邊你看到
[00:22:46.400 --> 00:22:48.400]  我們中文翻譯
[00:22:48.400 --> 00:22:49.400]  連續三次
[00:22:49.400 --> 00:22:50.400]  三句話就講說
[00:22:50.400 --> 00:22:52.400]  把那個主啊放在前面
[00:22:52.400 --> 00:22:55.400]  你看到這個家人的婦人她的禮貌
[00:22:55.400 --> 00:22:57.400]  她每一句話跟耶穌講
[00:22:57.400 --> 00:23:02.400]  都是用主啊來開始的
[00:23:02.400 --> 00:23:03.400]  這個對比的話
[00:23:03.400 --> 00:23:06.400]  就像約翰福音第四章裡面
[00:23:06.400 --> 00:23:08.400]  耶穌跟撒瑪利亞夫人談到
[00:23:08.400 --> 00:23:09.400]  那個撒瑪利亞夫人
[00:23:09.400 --> 00:23:13.400]  基本上也是一個有禮貌的人
[00:23:13.400 --> 00:23:14.400]  她每一次跟耶穌講話
[00:23:14.400 --> 00:23:16.400]  都是講先生
[00:23:16.400 --> 00:23:18.400]  但是中間有一次
[00:23:18.400 --> 00:23:20.400]  耶穌就問她一句
[00:23:20.400 --> 00:23:22.400]  她就沒有用先生
[00:23:22.400 --> 00:23:23.400]  為什麼呢
[00:23:23.400 --> 00:23:26.400]  耶穌說你去把你的丈夫找來
[00:23:26.400 --> 00:23:28.400]  她就很生氣
[00:23:28.400 --> 00:23:29.400]  沒有用先生
[00:23:29.400 --> 00:23:32.400]  就講說我沒有丈夫
[00:23:32.400 --> 00:23:33.400]  所以耶穌才講說
[00:23:33.400 --> 00:23:34.400]  你說得沒錯
[00:23:34.400 --> 00:23:36.400]  你已經有五個丈夫
[00:23:36.400 --> 00:23:38.400]  你現在還不是你的丈夫
[00:23:38.400 --> 00:23:39.400]  那個地方的話
[00:23:39.400 --> 00:23:40.400]  你看到這個婦女
[00:23:40.400 --> 00:23:43.400]  她有那個情緒的反應
[00:23:43.400 --> 00:23:45.400]  就沒有用先生
[00:23:45.400 --> 00:23:46.400]  但這個家人婦人的話
[00:23:46.400 --> 00:23:49.400]  你要說她連續三次都是用主啊
[00:23:49.400 --> 00:23:51.400]  是很有禮貌的
[00:23:51.400 --> 00:23:53.400]  那麼《環球三天一本》
[00:23:53.400 --> 00:23:54.400]  在這邊翻譯的時候
[00:23:54.400 --> 00:23:58.400]  就讓我們更注意到一個字的翻譯
[00:23:58.400 --> 00:23:59.400]  她呼喊呢
[00:23:59.400 --> 00:24:01.400]  就是呼喊主啊
[00:24:01.400 --> 00:24:02.400]  大衛之子
[00:24:02.400 --> 00:24:03.400]  可憐我吧
[00:24:03.400 --> 00:24:04.400]  她下半
[00:24:04.400 --> 00:24:06.400]  她就呼喊主啊
[00:24:06.400 --> 00:24:08.400]  救助我吧
[00:24:08.400 --> 00:24:09.400]  她堅持
[00:24:09.400 --> 00:24:10.400]  她講主啊
[00:24:10.400 --> 00:24:12.400]  是的不過
[00:24:12.400 --> 00:24:13.400]  這邊你聽到說
[00:24:13.400 --> 00:24:15.400]  她用大衛之子
[00:24:15.400 --> 00:24:19.400]  這個第一句的呼求呢
[00:24:19.400 --> 00:24:21.400]  就跟《馬太福音》二十章
[00:24:21.400 --> 00:24:23.400]  第三十節那邊
[00:24:23.400 --> 00:24:24.400]  一哥的盲人
[00:24:24.400 --> 00:24:26.400]  對耶穌的稱號
[00:24:26.400 --> 00:24:32.400]  跟祂的祈求是一樣的
[00:24:32.400 --> 00:24:33.400]  這個家娘婦人
[00:24:33.400 --> 00:24:35.400]  雖然是外族人
[00:24:35.400 --> 00:24:37.400]  可是她卻認同
[00:24:37.400 --> 00:24:41.400]  猶太人對於彌賽亞的盼望
[00:24:41.400 --> 00:24:43.400]  所以她對耶穌稱呼呢
[00:24:43.400 --> 00:24:45.400]  稱呼祂是大衛之子
[00:24:45.400 --> 00:24:46.400]  這個是在《馬太福音》
[00:24:46.400 --> 00:24:48.400]  第一章第一節那邊
[00:24:48.400 --> 00:24:49.400]  就顯示出來
[00:24:49.400 --> 00:24:53.400]  是《舊約》裏面彌賽亞的一個稱號
[00:24:53.400 --> 00:24:55.400]  《馬太福音》第一章第一節
[00:24:55.400 --> 00:24:56.400]  那邊講說
[00:24:56.400 --> 00:24:58.400]  亞伯拉罕之子
[00:24:58.400 --> 00:24:59.400]  大衛之子
[00:24:59.400 --> 00:25:01.400]  耶穌基督的家婦
[00:25:01.400 --> 00:25:03.400]  所以我們在福音書裏面
[00:25:03.400 --> 00:25:05.400]  每一次讀到大衛之子呢
[00:25:05.400 --> 00:25:07.400]  就是人在那邊認同
[00:25:07.400 --> 00:25:10.400]  呼喊耶穌是他們的彌賽亞
[00:25:10.400 --> 00:25:14.400]  這位盼望
[00:25:14.400 --> 00:25:16.400]  這邊耶穌的回應
[00:25:16.400 --> 00:25:18.400]  令人感到困惑
[00:25:18.400 --> 00:25:21.400]  為什麼耶穌一句話也不回答他呢
[00:25:21.400 --> 00:25:23.400]  為什麼這麼冷漠呢
[00:25:23.400 --> 00:25:25.400]  耶穌對於其他的人
[00:25:25.400 --> 00:25:26.400]  我們在福音書裏面看到
[00:25:26.400 --> 00:25:28.400]  都是有求必應
[00:25:28.400 --> 00:25:30.400]  祂就立刻回答人的
[00:25:30.400 --> 00:25:31.400]  第二個呢
[00:25:31.400 --> 00:25:33.400]  這邊翻譯講說
[00:25:33.400 --> 00:25:37.400]  祂只到冥陽以色列當中
[00:25:37.400 --> 00:25:40.400]  祂為什麼對於這個迦南婦人
[00:25:40.400 --> 00:25:42.400]  就有種族歧視呢
[00:25:42.400 --> 00:25:43.400]  這時候我們讀聖經的人
[00:25:43.400 --> 00:25:45.400]  會有的困惑
[00:25:45.400 --> 00:25:46.400]  再有呢
[00:25:46.400 --> 00:25:50.400]  耶穌講說不好把餅丟給狗吃
[00:25:50.400 --> 00:25:52.400]  那這不是很損人嗎
[00:25:52.400 --> 00:25:54.400]  所以我在解經的時候呢
[00:25:54.400 --> 00:25:56.400]  就跟他說裏面有幾個
[00:25:56.400 --> 00:25:59.400]  第一個講以色列的彌陽
[00:25:59.400 --> 00:26:01.400]  或者翻譯做彌陽以色列
[00:26:01.400 --> 00:26:03.400]  這有點不一樣
[00:26:03.400 --> 00:26:04.400]  以色列的彌陽呢
[00:26:04.400 --> 00:26:05.400]  好像說以色列中間
[00:26:05.400 --> 00:26:09.400]  也有些不是彌陽
[00:26:09.400 --> 00:26:11.400]  但是翻譯做彌陽以色列的話
[00:26:11.400 --> 00:26:13.400]  就把整個以色列
[00:26:13.400 --> 00:26:15.400]  都當作是彌斯的陽
[00:26:15.400 --> 00:26:17.400]  所以耶穌講說
[00:26:17.400 --> 00:26:19.400]  祂來到以色列當中
[00:26:19.400 --> 00:26:21.400]  這是祂的陽眷
[00:26:21.400 --> 00:26:23.400]  在這陽眷之外呢
[00:26:23.400 --> 00:26:24.400]  另外還有一些人
[00:26:24.400 --> 00:26:25.400]  就是外族人
[00:26:25.400 --> 00:26:28.400]  耶穌也看他們是祂的羊
[00:26:28.400 --> 00:26:31.400]  要把他們一起帶回來
[00:26:31.400 --> 00:26:33.400]  二者合為成為一個羊
[00:26:33.400 --> 00:26:35.400]  一個羊群
[00:26:35.400 --> 00:26:37.400]  那這個不好把這個餅
[00:26:37.400 --> 00:26:39.400]  丟給狗吃呢
[00:26:39.400 --> 00:26:42.400]  那這是我們要讀到聖經裏面
[00:26:42.400 --> 00:26:44.400]  這個字的用法
[00:26:44.400 --> 00:26:46.400]  其實知道在新約聖經
[00:26:46.400 --> 00:26:47.400]  還有舊約聖經裏面
[00:26:47.400 --> 00:26:49.400]  知道有兩種狗
[00:26:49.400 --> 00:26:51.400]  一種呢是我們稱作惡犬
[00:26:51.400 --> 00:26:54.400]  或者翻譯做流浪狗
[00:26:54.400 --> 00:26:56.400]  代表禮儀不潔
[00:26:56.400 --> 00:26:58.400]  道德敗壞
[00:26:58.400 --> 00:26:59.400]  抵擋真神
[00:26:59.400 --> 00:27:01.400]  使人厭惡
[00:27:01.400 --> 00:27:03.400]  不奉神的國
[00:27:03.400 --> 00:27:04.400]  這在聖經裏面
[00:27:04.400 --> 00:27:06.400]  舊約信裏面都有的
[00:27:06.400 --> 00:27:09.400]  可能更是從像十篇二十二篇
[00:27:09.400 --> 00:27:12.400]  十六篇十二十篇裏面講到
[00:27:12.400 --> 00:27:14.400]  2021年有一部電影
[00:27:14.400 --> 00:27:16.400]  中文翻譯做犬山記
[00:27:16.400 --> 00:27:19.400]  The Power of the Dog
[00:27:19.400 --> 00:27:21.400]  我一開始的時候不明白
[00:27:21.400 --> 00:27:22.400]  後來才曉得說
[00:27:22.400 --> 00:27:25.400]  原來是就借用十篇二十二篇
[00:27:25.400 --> 00:27:26.400]  十六節跟二十節那邊
[00:27:26.400 --> 00:27:28.400]  用到那個字眼
[00:27:28.400 --> 00:27:30.400]  這是不好的犬
[00:27:30.400 --> 00:27:32.400]  是流浪狗
[00:27:32.400 --> 00:27:34.400]  但是接觸在這裏的話呢
[00:27:34.400 --> 00:27:36.400]  它用到的是另外一個字
[00:27:36.400 --> 00:27:38.400]  就是我們講家犬
[00:27:38.400 --> 00:27:41.400]  或者我們講說就是毛小孩
[00:27:41.400 --> 00:27:43.400]  它是忠誠守護
[00:27:43.400 --> 00:27:44.400]  令人喜愛
[00:27:44.400 --> 00:27:46.400]  視同家人一樣
[00:27:46.400 --> 00:27:50.400]  所以耶穌在這裏用到的是那個家犬
[00:27:50.400 --> 00:27:51.400]  所以你這邊也看到
[00:27:51.400 --> 00:27:55.400]  這個家囊的婦人呢
[00:27:55.400 --> 00:27:56.400]  她的聰明
[00:27:56.400 --> 00:27:57.400]  她的機智
[00:27:57.400 --> 00:28:00.400]  其實這邊我們有很多的問題要問
[00:28:00.400 --> 00:28:02.400]  然後說耶穌傳道
[00:28:02.400 --> 00:28:03.400]  其實在福音書裏面
[00:28:03.400 --> 00:28:04.400]  有三次講到說
[00:28:04.400 --> 00:28:06.400]  祂到外邦
[00:28:06.400 --> 00:28:09.400]  祂並沒有這個種族歧視
[00:28:09.400 --> 00:28:11.400]  好像約翰福音第四章
[00:28:11.400 --> 00:28:13.400]  耶穌特別就是
[00:28:13.400 --> 00:28:15.400]  來到這個撒瑪利亞
[00:28:15.400 --> 00:28:20.400]  在井邊跟撒瑪利亞婦人談道
[00:28:20.400 --> 00:28:23.400]  馬太福音第八章二十八節到三十四節講
[00:28:23.400 --> 00:28:25.400]  耶穌來到迦太拉區
[00:28:25.400 --> 00:28:27.400]  也是外族人的地方
[00:28:27.400 --> 00:28:29.400]  祂就把那個鬼呢
[00:28:29.400 --> 00:28:31.400]  趕到了豬群
[00:28:31.400 --> 00:28:33.400]  從那個豬群裏面
[00:28:33.400 --> 00:28:34.400]  祂就趕走了
[00:28:34.400 --> 00:28:37.400]  再來就是馬太福音第十五章這邊講到
[00:28:37.400 --> 00:28:40.400]  耶穌來到推羅跟西頓
[00:28:40.400 --> 00:28:43.400]  跟那個迦南婦人講道
[00:28:43.400 --> 00:28:44.400]  所以我們讀聖經講說
[00:28:44.400 --> 00:28:48.400]  如果耶穌對於外族人有歧視的話
[00:28:48.400 --> 00:28:50.400]  祂幹嘛來到推羅呢
[00:28:50.400 --> 00:28:52.400]  祂就是有目的的
[00:28:52.400 --> 00:28:54.400]  耶穌這三次的話都是講
[00:28:54.400 --> 00:28:56.400]  耶穌就是特別為了一個人
[00:28:56.400 --> 00:28:58.400]  為了一個外族的人
[00:28:58.400 --> 00:29:00.400]  祂就來到那邊
[00:29:00.400 --> 00:29:02.400]  跟祂談話
[00:29:02.400 --> 00:29:05.400]  或是把祂身上的鬼就趕走
[00:29:05.400 --> 00:29:07.400]  或是迦南婦人這邊的話
[00:29:07.400 --> 00:29:10.400]  就醫治她女兒的身體
[00:29:10.400 --> 00:29:13.400]  所以耶穌是對這些外族人都是有
[00:29:13.400 --> 00:29:15.400]  那這邊你也看到迦南婦人的信心
[00:29:15.400 --> 00:29:17.400]  祂是付出行動的信心
[00:29:17.400 --> 00:29:20.400]  祂在人群中間喊叫
[00:29:20.400 --> 00:29:22.400]  祂有謙卑懇求的信心
[00:29:22.400 --> 00:29:24.400]  祂扶在耶穌的腳前
[00:29:24.400 --> 00:29:27.400]  還有祂堅定積美的信心
[00:29:27.400 --> 00:29:29.400]  祂說是德可恃
[00:29:29.400 --> 00:29:31.400]  所以最後你看到說
[00:29:31.400 --> 00:29:34.400]  耶穌對祂就有大受誇獎的信心
[00:29:34.400 --> 00:29:37.400]  祂就得到主給祂的成全
[00:29:37.400 --> 00:29:39.400]  所以這段經文
[00:29:39.400 --> 00:29:42.400]  我們就講說裡面至少有一些的
[00:29:42.400 --> 00:29:44.400]  寓意的解釋
[00:29:44.400 --> 00:29:46.400]  耶穌就是那個餅
[00:29:46.400 --> 00:29:48.400]  代表神給人的救恩
[00:29:48.400 --> 00:29:50.400]  桌子就代表以色列
[00:29:50.400 --> 00:29:53.400]  原本是耶穌活動的範圍
[00:29:53.400 --> 00:29:56.400]  兒女代表猶太人
[00:29:56.400 --> 00:29:58.400]  他們是最先得到上帝福音
[00:29:58.400 --> 00:30:00.400]  或是被神檢選
[00:30:00.400 --> 00:30:03.400]  而這個小狗的話就代表外族人
[00:30:03.400 --> 00:30:06.400]  餅掉在桌子下面
[00:30:06.400 --> 00:30:10.400]  就代表耶穌來到了外族人之間
[00:30:10.400 --> 00:30:17.400]  小狗吃桌子上面掉下來的碎渣
[00:30:17.400 --> 00:30:22.400]  就代表外族人也同樣可以得到福音
[00:30:22.400 --> 00:30:25.400]  那麼我再講第三個
[00:30:25.400 --> 00:30:30.400]  我最近講到的時候用到的
[00:30:30.400 --> 00:30:34.400]  這是《羅馬書》第八章一到第十七章
[00:30:34.400 --> 00:30:37.400]  至生命至聖靈的律
[00:30:37.400 --> 00:30:39.400]  這段經文裡面其實是回答
[00:30:39.400 --> 00:30:41.400]  《羅馬書》第七章裡面
[00:30:41.400 --> 00:30:45.400]  講亞當你的困境
[00:30:45.400 --> 00:30:50.400]  陰性稱意的人在成聖的道路上面掙扎
[00:30:50.400 --> 00:30:52.400]  所以這個經文我們很熟悉
[00:30:52.400 --> 00:30:54.400]  非常有名
[00:30:54.400 --> 00:30:56.400]  就是保羅講說
[00:30:56.400 --> 00:31:00.400]  我有心去行的善,我沒有去行
[00:31:00.400 --> 00:31:05.400]  我沒有存心去做的惡,我反倒去做
[00:31:05.400 --> 00:31:10.400]  所以這邊保羅就講到他的困境
[00:31:10.400 --> 00:31:13.400]  這是裡面講到肉體
[00:31:13.400 --> 00:31:16.400]  講到老我、擋掉舊人
[00:31:16.400 --> 00:31:20.400]  或是馬丁路德喜歡用到老亞當
[00:31:20.400 --> 00:31:23.400]  這邊就講老亞當裡面的困境
[00:31:23.400 --> 00:31:27.400]  他在心智上面是服從神的律法
[00:31:27.400 --> 00:31:29.400]  這是裡面的良心的律
[00:31:29.400 --> 00:31:31.400]  他就願意服事
[00:31:31.400 --> 00:31:34.400]  他就喜歡,他也贊同神的律法
[00:31:34.400 --> 00:31:38.400]  這是在人裡面一個向上提升的力量
[00:31:38.400 --> 00:31:42.400]  可是身體卻違反神的律法
[00:31:42.400 --> 00:31:46.400]  身體各部分是有犯罪的律
[00:31:46.400 --> 00:31:49.400]  讓人就是不斷向下沉淪
[00:31:49.400 --> 00:31:52.400]  那麼上帝帶給我們的解方
[00:31:52.400 --> 00:31:55.400]  就是羅馬書第八章第三節
[00:31:55.400 --> 00:31:58.400]  何本的翻譯
[00:31:58.400 --> 00:32:03.400]  神就差遣自己的兒子成為罪身的形狀
[00:32:03.400 --> 00:32:05.400]  做了贖罪祭
[00:32:05.400 --> 00:32:08.400]  在肉體中就定了罪案
[00:32:08.400 --> 00:32:10.400]  這是沒有問題的
[00:32:10.400 --> 00:32:12.400]  那現代中文翻譯本呢
[00:32:12.400 --> 00:32:15.400]  大概差不多三十多年前的時候
[00:32:15.400 --> 00:32:17.400]  就翻譯成為說
[00:32:17.400 --> 00:32:20.400]  上帝差遣自己的兒子
[00:32:20.400 --> 00:32:24.400]  使他有了跟我們人相同的罪性
[00:32:24.400 --> 00:32:28.400]  為要宣判人性裡面的罪
[00:32:28.400 --> 00:32:30.400]  把罪除去
[00:32:30.400 --> 00:32:34.400]  那這個呢就引發了軒然大波
[00:32:34.400 --> 00:32:36.400]  因為很多人就提出反對
[00:32:36.400 --> 00:32:38.400]  說這樣子的翻譯的話呢
[00:32:38.400 --> 00:32:42.400]  就是把耶穌基督也是有罪性
[00:32:42.400 --> 00:32:45.400]  英文講sinful nature
[00:32:45.400 --> 00:32:47.400]  所以那一次呢
[00:32:47.400 --> 00:32:50.400]  這個時間我剛好是在美國讀書呢
[00:32:50.400 --> 00:32:52.400]  我就後來聽說
[00:32:52.400 --> 00:32:55.400]  教會裡面就有很多的爭論
[00:32:55.400 --> 00:32:57.400]  就問這個事情
[00:32:57.400 --> 00:33:00.400]  結果後來還是華神的院長
[00:33:00.400 --> 00:33:02.400]  黃子嘉牧師就出來
[00:33:02.400 --> 00:33:04.400]  做了一個決定
[00:33:04.400 --> 00:33:07.400]  黃子嘉牧師本身就是新約的學者
[00:33:07.400 --> 00:33:09.400]  他說這個經文呢
[00:33:09.400 --> 00:33:12.400]  你不應該把它翻譯作跟我們人相同的罪性
[00:33:12.400 --> 00:33:15.400]  而是有罪身的形狀
[00:33:15.400 --> 00:33:17.400]  那時候我在美國讀書
[00:33:17.400 --> 00:33:19.400]  我在美國的三一神學院
[00:33:19.400 --> 00:33:21.400]  我的老師D.A. Carson
[00:33:21.400 --> 00:33:23.400]  他也是新約的學者
[00:33:23.400 --> 00:33:25.400]  那我們有華人同學
[00:33:25.400 --> 00:33:27.400]  就在課堂上面就問他
[00:33:27.400 --> 00:33:29.400]  他的Carson就講說
[00:33:29.400 --> 00:33:31.400]  這個聖經呢
[00:33:31.400 --> 00:33:33.400]  大概只有這一次呢
[00:33:33.400 --> 00:33:36.400]  他聽到說有聖經翻譯本
[00:33:36.400 --> 00:33:38.400]  把它翻譯作耶穌有那個罪性
[00:33:38.400 --> 00:33:41.400]  但是其他語言裡面都沒有的
[00:33:41.400 --> 00:33:43.400]  所以也許我們今天在這邊
[00:33:43.400 --> 00:33:45.400]  可以更好地看到
[00:33:45.400 --> 00:33:47.400]  環球聖經一本呢
[00:33:47.400 --> 00:33:50.400]  把它翻譯作神差遣自己的兒子
[00:33:50.400 --> 00:33:53.400]  取了有罪肉體的樣式
[00:33:53.400 --> 00:33:55.400]  成為贖罪祭
[00:33:55.400 --> 00:34:00.400]  在肉體裡面就把罪定了罪
[00:34:00.400 --> 00:34:03.400]  這個神差遣自己的兒子的話呢
[00:34:03.400 --> 00:34:07.400]  羅馬書第八章第三節
[00:34:07.400 --> 00:34:09.400]  他就成為贖罪祭
[00:34:09.400 --> 00:34:12.400]  在肉體裡面把罪就定了罪
[00:34:12.400 --> 00:34:15.400]  他不是成為有罪的肉身
[00:34:15.400 --> 00:34:18.400]  因為耶穌基督的肉身是沒有罪的
[00:34:18.400 --> 00:34:21.400]  好像約翰一書第三章第五節講
[00:34:21.400 --> 00:34:25.400]  在他裡面並沒有罪
[00:34:25.400 --> 00:34:29.400]  這邊講說他不是成為肉身的形狀
[00:34:29.400 --> 00:34:31.400]  因為耶穌他是
[00:34:31.400 --> 00:34:33.400]  肉身既然是無罪的
[00:34:33.400 --> 00:34:35.400]  也是真實的
[00:34:35.400 --> 00:34:38.400]  這個是保羅在羅馬書裡面
[00:34:38.400 --> 00:34:41.400]  回答當時有這個諾斯底主義
[00:34:41.400 --> 00:34:43.400]  諾斯底主義的人講說
[00:34:43.400 --> 00:34:44.400]  耶穌呢
[00:34:44.400 --> 00:34:46.400]  道成肉身
[00:34:46.400 --> 00:34:48.400]  他只是一個形狀
[00:34:48.400 --> 00:34:49.400]  一個幻影
[00:34:49.400 --> 00:34:52.400]  他並不是真真實實活在我們當中
[00:34:52.400 --> 00:34:55.400]  但你看約翰一書第一章第一節
[00:34:55.400 --> 00:34:56.400]  使徒約翰就講說
[00:34:56.400 --> 00:34:59.400]  論得起出原有的生命之道
[00:34:59.400 --> 00:35:04.400]  就是我們
[00:35:04.400 --> 00:35:06.400]  親自聽過
[00:35:06.400 --> 00:35:08.400]  親眼見過
[00:35:08.400 --> 00:35:11.400]  親手摸過的
[00:35:11.400 --> 00:35:15.400]  這是真真實實活在我們當中的
[00:35:15.400 --> 00:35:17.400]  羅馬書第八章第三節呢
[00:35:17.400 --> 00:35:19.400]  我們再進一步講到說
[00:35:19.400 --> 00:35:22.400]  這裡面講說他就成為贖罪祭
[00:35:22.400 --> 00:35:23.400]  或者把它翻譯做
[00:35:23.400 --> 00:35:25.400]  就是為了除掉罪
[00:35:25.400 --> 00:35:27.400]  為我們這些罪人
[00:35:27.400 --> 00:35:30.400]  要戴罪受罰
[00:35:30.400 --> 00:35:31.400]  在肉體裡面呢
[00:35:31.400 --> 00:35:33.400]  就把罪就定為罪
[00:35:33.400 --> 00:35:37.400]  這是除掉我們被罪的瑕疵
[00:35:37.400 --> 00:35:39.400]  那麼我們就問
[00:35:39.400 --> 00:35:41.400]  這些聖經它有沒有這個
[00:35:41.400 --> 00:35:43.400]  就業的背景呢
[00:35:43.400 --> 00:35:44.400]  有的
[00:35:44.400 --> 00:35:47.400]  我們特別用立位帝第十六章
[00:35:47.400 --> 00:35:49.400]  贖罪日來說明
[00:35:49.400 --> 00:35:50.400]  贖罪日裡面呢
[00:35:50.400 --> 00:35:51.400]  講到說
[00:35:51.400 --> 00:35:54.400]  要有兩隻公山羊
[00:35:54.400 --> 00:35:56.400]  一隻被宰殺
[00:35:56.400 --> 00:35:59.400]  這講說戴受罪的刑罰
[00:35:59.400 --> 00:36:00.400]  這是為過去呢
[00:36:00.400 --> 00:36:03.400]  就做了一個處理
[00:36:03.400 --> 00:36:05.400]  另外一隻公山羊呢
[00:36:05.400 --> 00:36:07.400]  要由大祭司
[00:36:07.400 --> 00:36:10.400]  按走在這個羊的頭上
[00:36:10.400 --> 00:36:12.400]  然後派人把它送到
[00:36:12.400 --> 00:36:15.400]  荒野無人之地去
[00:36:15.400 --> 00:36:16.400]  這是代表說
[00:36:16.400 --> 00:36:18.400]  除去罪的詮釋
[00:36:18.400 --> 00:36:21.400]  為將來做了預備
[00:36:21.400 --> 00:36:22.400]  所以這個被送到
[00:36:22.400 --> 00:36:24.400]  荒野無人之地去的
