
[00:00:00.000 --> 00:00:15.600]  這次主子從信仰的角度去看美
[00:17:57.280 --> 00:17:59.280]  同時要告訴自己
[00:17:59.280 --> 00:18:01.280]  其實老婆很愛我的
[00:18:01.280 --> 00:18:03.280]  不過她被老闆罵完
[00:18:03.280 --> 00:18:05.280]  一時失手
[00:18:05.280 --> 00:18:07.280]  所以弄到這樣
[00:18:07.280 --> 00:18:09.280]  不是不行的
[00:18:09.280 --> 00:18:11.280]  是難得多
[00:18:11.280 --> 00:18:13.280]  如果老婆煮一餐很好吃的東西
[00:18:13.280 --> 00:18:15.280]  你吃的時候
[00:18:15.280 --> 00:18:17.280]  很自然地覺得
[00:18:17.280 --> 00:18:19.280]  老婆真的很好
[00:18:19.280 --> 00:18:21.280]  神主真的比這樣的老婆更好
[00:18:21.280 --> 00:18:23.280]  即是說
[00:18:23.280 --> 00:18:25.280]  我們怎樣感受到
[00:18:25.280 --> 00:18:27.280]  神的存在
[00:18:27.280 --> 00:18:29.280]  其中一個很重要的窗戶
[00:18:29.280 --> 00:18:31.280]  就是我們感受到
[00:18:31.280 --> 00:18:33.280]  神創造這個世界
[00:18:33.280 --> 00:18:35.280]  那個美麗
[00:18:35.280 --> 00:18:37.280]  我們當見到
[00:18:37.280 --> 00:18:39.280]  我們舉天看到
[00:18:39.280 --> 00:18:41.280]  宇宙的美麗的時候
[00:18:41.280 --> 00:18:43.280]  我們就很自然地感受到
[00:18:43.280 --> 00:18:45.280]  創造宇宙
[00:18:45.280 --> 00:18:47.280]  這個主都是充滿
[00:18:47.280 --> 00:18:49.280]  Glory的東西
[00:18:49.280 --> 00:18:51.280]  或者舉個反例
[00:18:51.280 --> 00:18:53.280]  大家都知道
[00:18:53.280 --> 00:18:55.280]  Depression那些人
[00:18:55.280 --> 00:18:57.280]  即是有憂鬱病的人
[00:18:57.280 --> 00:18:59.280]  見到每個人的樣子都覺得很討厭
[00:18:59.280 --> 00:19:01.280]  他就沒有辦法
[00:19:01.280 --> 00:19:03.280]  感受到愛的存在
[00:19:03.280 --> 00:19:05.280]  如果你覺得每個人的樣子都可愛
[00:19:05.280 --> 00:19:07.280]  你就很容易
[00:19:07.280 --> 00:19:09.280]  感受到人間有愛
[00:19:09.280 --> 00:19:11.280]  透過人間有愛
[00:19:11.280 --> 00:19:13.280]  你就感受到天地間都有愛
[00:19:13.280 --> 00:19:15.280]  來自上主的愛
[00:19:15.280 --> 00:19:17.280]  所以這種
[00:19:17.280 --> 00:19:19.280]  你怎樣感受到這個世界的美麗
[00:19:19.280 --> 00:19:21.280]  其實是你
[00:19:21.280 --> 00:19:23.280]  怎樣去欣賞神
[00:19:23.280 --> 00:19:25.280]  怎樣在主裡面獲得喜樂
[00:19:25.280 --> 00:19:27.280]  一個很重要的窗戶
[00:19:27.280 --> 00:19:29.280]  所以就好像上次
[00:19:29.280 --> 00:19:31.280]  曾孝強和你說
[00:19:31.280 --> 00:19:33.280]  Betelgeuse
[00:19:33.280 --> 00:19:35.280]  譬如你可以透過Betelgeuse的音樂
[00:19:35.280 --> 00:19:37.280]  體會上主的創造性
[00:19:37.280 --> 00:19:39.280]  有機會
[00:19:39.280 --> 00:19:41.280]  回來說多一點
[00:19:41.280 --> 00:19:43.280]  不同的音樂
[00:19:43.280 --> 00:19:45.280]  我們可以體會上主不同的美麗
[00:19:45.280 --> 00:19:47.280]  所以
[00:19:47.280 --> 00:19:49.280]  通常我們說
[00:19:49.280 --> 00:19:51.280]  回到第四點
[00:19:51.280 --> 00:19:53.280]  通常我們說
[00:19:53.280 --> 00:19:55.280]  世界的美麗和神的美麗
[00:19:55.280 --> 00:19:57.280]  中間有一個很重要的觀念
[00:19:57.280 --> 00:19:59.280]  就是所謂Energy of Being
[00:19:59.280 --> 00:20:01.280]  我不知道曾孝強
[00:20:01.280 --> 00:20:03.280]  和你有沒有說
[00:20:03.280 --> 00:20:05.280]  卡爾巴特很討厭這個Energy of Being
[00:20:05.280 --> 00:20:07.280]  不過我是跟Thomas Aquinas
[00:20:07.280 --> 00:20:09.280]  那套我喜歡的Energy of Being
[00:20:09.280 --> 00:20:11.280]  Energy of Being
[00:20:11.280 --> 00:20:13.280]  就是神是怎樣
[00:20:13.280 --> 00:20:15.280]  這個被造的世界
[00:20:15.280 --> 00:20:17.280]  包括人類在內
[00:20:17.280 --> 00:20:19.280]  是有一種類比
[00:20:19.280 --> 00:20:21.280]  這個類比
[00:20:21.280 --> 00:20:23.280]  不是說我們不是犯神論
[00:20:23.280 --> 00:20:25.280]  不是說神有一塊
[00:20:25.280 --> 00:20:27.280]  在我們裡面
[00:20:27.280 --> 00:20:29.280]  而是正如一個
[00:20:29.280 --> 00:20:31.280]  很聰明的人
[00:20:31.280 --> 00:20:33.280]  他設計的機器也很聰明
[00:20:33.280 --> 00:20:35.280]  他設計的機器反映
[00:20:35.280 --> 00:20:37.280]  那個設計者
[00:20:37.280 --> 00:20:39.280]  那種聰明
[00:20:39.280 --> 00:20:41.280]  就是這種特質的
[00:20:41.280 --> 00:20:43.280]  Analogy
[00:20:43.280 --> 00:20:45.280]  我們就會覺得
[00:20:45.280 --> 00:20:47.280]  這個世界有的美
[00:20:47.280 --> 00:20:49.280]  是反映著神的某種美
[00:20:49.280 --> 00:20:51.280]  神學美學
[00:20:51.280 --> 00:20:53.280]  其實就是去建立一個橋樑
[00:20:53.280 --> 00:20:55.280]  怎樣從世界的美
[00:20:55.280 --> 00:20:59.280]  去體會上主的美
[00:20:59.280 --> 00:21:01.280]  所以
[00:21:01.280 --> 00:21:03.280]  不知道曾孝強有沒有跟你說
[00:21:03.280 --> 00:21:05.280]  美學
[00:21:05.280 --> 00:21:07.280]  Beauty
[00:21:07.280 --> 00:21:09.280]  到底是所謂objective
[00:21:09.280 --> 00:21:11.280]  還是subjective
[00:21:11.280 --> 00:21:13.280]  可能他有提過
[00:21:13.280 --> 00:21:15.280]  傳統古代希臘
[00:21:15.280 --> 00:21:17.280]  覺得美是一種客觀的東西
[00:21:17.280 --> 00:21:19.280]  美就是美
[00:21:19.280 --> 00:21:21.280]  等於
[00:21:21.280 --> 00:21:23.280]  我前面有一個麥克風
[00:21:23.280 --> 00:21:25.280]  在這裡就在這裡
[00:21:25.280 --> 00:21:27.280]  你信不信
[00:21:27.280 --> 00:21:29.280]  麥克風就在這裡
[00:21:29.280 --> 00:21:31.280]  這些叫objective
[00:21:31.280 --> 00:21:33.280]  但去到Enlightenment之後
[00:21:33.280 --> 00:21:35.280]  後現代現在通常看美
[00:21:35.280 --> 00:21:37.280]  就變成一種很主觀的東西
[00:21:37.280 --> 00:21:39.280]  什麼叫美
[00:21:39.280 --> 00:21:41.280]  你覺得美就是美
[00:21:41.280 --> 00:21:43.280]  你覺得蟑螂美就是美
[00:21:43.280 --> 00:21:45.280]  這個世界真的有人養蟑螂
[00:21:45.280 --> 00:21:47.280]  我看過YouTube
[00:21:47.280 --> 00:21:49.280]  看過這些影片
[00:21:49.280 --> 00:21:51.280]  我很難想像
[00:21:51.280 --> 00:21:53.280]  你覺得蟑螂烏蠅很美
[00:21:53.280 --> 00:21:55.280]  那就美
[00:21:55.280 --> 00:21:57.280]  沒有絕對的標準
[00:21:57.280 --> 00:21:59.280]  我覺得從信仰的角度來看
[00:21:59.280 --> 00:22:01.280]  如果你去問
[00:22:01.280 --> 00:22:05.280]  你是客觀還是主觀
[00:22:05.280 --> 00:22:07.280]  從信仰的角度來看
[00:22:07.280 --> 00:22:09.280]  我會說是兩樣
[00:22:09.280 --> 00:22:11.280]  第一
[00:22:11.280 --> 00:22:13.280]  有一個客觀的標準
[00:22:13.280 --> 00:22:15.280]  客觀標準是什麼
[00:22:15.280 --> 00:22:17.280]  神自己的特質
[00:22:17.280 --> 00:22:19.280]  神就是ultimate
[00:22:19.280 --> 00:22:21.280]  不是說雷敬業覺得美的東西就是美
[00:22:21.280 --> 00:22:25.280]  神覺得美的東西
[00:22:25.280 --> 00:22:27.280]  或者能夠彰顯神美麗的東西
[00:22:27.280 --> 00:22:29.280]  那些才叫美
[00:22:29.280 --> 00:22:31.280]  所謂有一個
[00:22:31.280 --> 00:22:33.280]  independent of我的標準
[00:22:33.280 --> 00:22:35.280]  在這個意義上是客觀的
[00:22:35.280 --> 00:22:37.280]  不過它也是主觀的
[00:22:37.280 --> 00:22:39.280]  主觀的意思是
[00:22:39.280 --> 00:22:41.280]  ultimately神不是一件東西
[00:22:41.280 --> 00:22:43.280]  美不是客觀
[00:22:43.280 --> 00:22:45.280]  在這個意義上
[00:22:45.280 --> 00:22:47.280]  是一件東西
[00:22:47.280 --> 00:22:49.280]  美是一種心靈的體會
[00:22:49.280 --> 00:22:51.280]  如果我的心靈體會
[00:22:51.280 --> 00:22:53.280]  是和上主的心靈體會
[00:22:53.280 --> 00:22:55.280]  是一樣的
[00:22:55.280 --> 00:22:57.280]  那這個就是真正的美
[00:22:57.280 --> 00:22:59.280]  我以為美的東西
[00:22:59.280 --> 00:23:01.280]  其實上主是不喜悅那樣東西的
[00:23:01.280 --> 00:23:03.280]  那這個是假的美
[00:23:03.280 --> 00:23:05.280]  但這個也是
[00:23:05.280 --> 00:23:07.280]  美是一種心靈的appreciation
[00:23:07.280 --> 00:23:09.280]  所以在這個意義上
[00:23:09.280 --> 00:23:11.280]  是主觀的
[00:23:11.280 --> 00:23:13.280]  但心靈的appreciation不代表你想
[00:23:13.280 --> 00:23:15.280]  怎樣的appreciation
[00:23:15.280 --> 00:23:17.280]  是一個right appreciation
[00:23:17.280 --> 00:23:19.280]  你要按著主的心意
[00:23:19.280 --> 00:23:21.280]  去理解這個世界
[00:23:21.280 --> 00:23:23.280]  才是真正的美
[00:23:23.280 --> 00:23:25.280]  這樣也比較抽象
[00:23:25.280 --> 00:23:27.280]  我們嘗試去
[00:23:27.280 --> 00:23:29.280]  去看一些具體的
[00:23:29.280 --> 00:23:31.280]  去了解一下
[00:23:31.280 --> 00:23:33.280]  什麼叫美呢
[00:23:33.280 --> 00:23:35.280]  詩篇十九一
[00:23:35.280 --> 00:23:37.280]  已經說了
[00:23:37.280 --> 00:23:39.280]  詩篇十九一我想再回去
[00:23:39.280 --> 00:23:41.280]  再看多一件事
[00:23:41.280 --> 00:23:47.280]  如果你看詩篇十九
[00:23:47.280 --> 00:23:49.280]  其實它真的挺有趣的
[00:23:49.280 --> 00:23:51.280]  諸天屬實神的榮耀
[00:23:51.280 --> 00:23:53.280]  承當全人的手段
[00:23:53.280 --> 00:23:55.280]  天日發出言語
[00:23:55.280 --> 00:23:57.280]  我讀和修本
[00:23:57.280 --> 00:23:59.280]  這夜到那夜傳出知識
[00:23:59.280 --> 00:24:01.280]  無言無語也無聲音可聽
[00:24:01.280 --> 00:24:03.280]  他的聲浪
[00:24:03.280 --> 00:24:05.280]  傳遍天下
[00:24:05.280 --> 00:24:07.280]  他的言語
[00:24:07.280 --> 00:24:09.280]  傳到地極
[00:24:09.280 --> 00:24:11.280]  接著就說太陽
[00:24:11.280 --> 00:24:13.280]  詩篇十九一
[00:24:13.280 --> 00:24:15.280]  過癮的地方
[00:24:15.280 --> 00:24:17.280]  就是它好像自相矛盾
[00:24:17.280 --> 00:24:19.280]  第二節
[00:24:19.280 --> 00:24:21.280]  就說日頭和夜晚
[00:24:21.280 --> 00:24:23.280]  都發出言語和知識
[00:24:23.280 --> 00:24:25.280]  第三節
[00:24:25.280 --> 00:24:27.280]  又說無言無語
[00:24:27.280 --> 00:24:29.280]  第二節就說日頭和夜晚
[00:24:29.280 --> 00:24:31.280]  都吱吱喳喳說話
[00:24:31.280 --> 00:24:33.280]  第三節就說沒有,他沒有話說
[00:24:33.280 --> 00:24:35.280]  什麼都聽不到
[00:24:35.280 --> 00:24:37.280]  第四節就說他們聲浪傳遍天下
[00:24:37.280 --> 00:24:39.280]  雖然你什麼都聽不到
[00:24:39.280 --> 00:24:41.280]  但其實他大聲到全世界都聽到
[00:24:41.280 --> 00:24:43.280]  他講什麼呢
[00:24:43.280 --> 00:24:45.280]  有聲還是無聲
[00:24:45.280 --> 00:24:47.280]  有語言還是無語言
[00:24:47.280 --> 00:24:49.280]  人是聽到還是不聽到呢
[00:24:49.280 --> 00:24:51.280]  我不知道舊約人會怎樣
[00:24:51.280 --> 00:24:53.280]  我都未問過Simon
[00:24:53.280 --> 00:24:55.280]  怎樣解釋這節十九章
[00:24:55.280 --> 00:24:57.280]  下次有空再請教他
[00:24:57.280 --> 00:24:59.280]  他說他現在做到瘋了
[00:24:59.280 --> 00:25:01.280]  忙到瘋了
[00:25:01.280 --> 00:25:03.280]  無論如何
[00:25:03.280 --> 00:25:05.280]  我們哲學人
[00:25:05.280 --> 00:25:07.280]  看這段經文就會覺得
[00:25:07.280 --> 00:25:09.280]  很過癮
[00:25:09.280 --> 00:25:11.280]  這正正就是哲學說
[00:25:11.280 --> 00:25:13.280]  言語這東西
[00:25:13.280 --> 00:25:15.280]  不一定要說中文
[00:25:15.280 --> 00:25:17.280]  一個字
[00:25:17.280 --> 00:25:19.280]  所有東西
[00:25:19.280 --> 00:25:21.280]  某程度上都是一個敘事
[00:25:21.280 --> 00:25:23.280]  無論歷史
[00:25:23.280 --> 00:25:25.280]  無論人的心靈體會
[00:25:25.280 --> 00:25:27.280]  這些全部都是一個敘事
[00:25:27.280 --> 00:25:29.280]  時間總是牽涉著
[00:25:29.280 --> 00:25:31.280]  我們怎樣去看待這個世界
[00:25:31.280 --> 00:25:33.280]  既然牽涉著時間
[00:25:33.280 --> 00:25:35.280]  就是一個敘事
[00:25:35.280 --> 00:25:37.280]  不過這個敘事
[00:25:37.280 --> 00:25:39.280]  我們要
[00:25:39.280 --> 00:25:41.280]  所謂Diagnosis
[00:25:41.280 --> 00:25:43.280]  或者我們要認識
[00:25:43.280 --> 00:25:45.280]  這個敘事
[00:25:45.280 --> 00:25:47.280]  一定要有所謂Pre-condition
[00:25:47.280 --> 00:25:49.280]  有些前設的
[00:25:49.280 --> 00:25:51.280]  一些
[00:25:51.280 --> 00:25:53.280]  前設的
[00:25:53.280 --> 00:25:55.280]  看東西的方法
[00:25:55.280 --> 00:25:57.280]  我們才看到敘事
[00:25:57.280 --> 00:25:59.280]  不是敘事放在你面前
[00:25:59.280 --> 00:26:01.280]  你都看不到
[00:26:01.280 --> 00:26:03.280]  放在你面前看不到
[00:26:03.280 --> 00:26:05.280]  其實這是很實際的
[00:26:05.280 --> 00:26:07.280]  我經常舉個例子
[00:26:07.280 --> 00:26:09.280]  是真實的例子
[00:26:09.280 --> 00:26:11.280]  我試過有一次
[00:26:11.280 --> 00:26:13.280]  回家
[00:26:13.280 --> 00:26:15.280]  家裡多了一盆小植物
[00:26:15.280 --> 00:26:17.280]  跟著問老婆
[00:26:17.280 --> 00:26:19.280]  你今天買了一盆
[00:26:19.280 --> 00:26:21.280]  花還是什麼
[00:26:21.280 --> 00:26:23.280]  買了一盆花
[00:26:23.280 --> 00:26:25.280]  老婆告訴我那盆東西在那裡兩個星期
[00:26:25.280 --> 00:26:27.280]  你看不到
[00:26:27.280 --> 00:26:29.280]  我真的看不到
[00:26:29.280 --> 00:26:31.280]  因為我的Pre-condition
[00:26:31.280 --> 00:26:33.280]  是不會留意
[00:26:33.280 --> 00:26:35.280]  這些花的敘事
[00:26:35.280 --> 00:26:37.280]  我會留意康德的那些東西
[00:26:37.280 --> 00:26:41.280]  舉個例子
[00:26:41.280 --> 00:26:43.280]  我老婆很喜歡說
[00:26:43.280 --> 00:26:45.280]  我跟老婆說
[00:26:45.280 --> 00:26:47.280]  我跟老婆說
[00:26:47.280 --> 00:26:49.280]  你知不知道
[00:26:49.280 --> 00:26:51.280]  最近
[00:26:51.280 --> 00:26:53.280]  夏至
[00:26:53.280 --> 00:26:55.280]  你知不知道夏至的定義
[00:26:55.280 --> 00:26:57.280]  是什麼
[00:26:57.280 --> 00:26:59.280]  夏至
[00:26:59.280 --> 00:27:01.280]  是一年之中
[00:27:01.280 --> 00:27:03.280]  北半球
[00:27:03.280 --> 00:27:05.280]  日頭最長的
[00:27:05.280 --> 00:27:07.280]  那一天就叫夏至
[00:27:07.280 --> 00:27:09.280]  所以夏天
[00:27:09.280 --> 00:27:11.280]  日頭是長一點的
[00:27:11.280 --> 00:27:13.280]  Christmas其實是冬至附近
[00:27:13.280 --> 00:27:15.280]  冬至是日頭最短的一天
[00:27:15.280 --> 00:27:17.280]  為什麼
[00:27:17.280 --> 00:27:19.280]  Christmas本來來自
[00:27:19.280 --> 00:27:21.280]  太陽重新
[00:27:21.280 --> 00:27:23.280]  最短的一天開始慢慢長
[00:27:23.280 --> 00:27:25.280]  跟著我跟老婆說
[00:27:25.280 --> 00:27:27.280]  首先我跟老婆說
[00:27:27.280 --> 00:27:29.280]  夏天長冬天日頭短
[00:27:29.280 --> 00:27:31.280]  她說哦
[00:27:31.280 --> 00:27:33.280]  跟著我再跟她說
[00:27:33.280 --> 00:27:35.280]  你知不知道為什麼有夏天冬天
[00:27:35.280 --> 00:27:37.280]  就是因為這樣
[00:27:37.280 --> 00:27:39.280]  夏天太陽常常曬我們
[00:27:39.280 --> 00:27:41.280]  所以夏天會熱
[00:27:41.280 --> 00:27:43.280]  冬天太陽曬得短
[00:27:43.280 --> 00:27:45.280]  所以冬天會冷
[00:27:45.280 --> 00:27:47.280]  原來我老婆
[00:27:47.280 --> 00:27:49.280]  活了幾十年
[00:27:49.280 --> 00:27:51.280]  從來沒有想過這個世界
[00:27:51.280 --> 00:27:53.280]  為什麼會有冬天和夏天
[00:27:53.280 --> 00:27:55.280]  她只想冬天和夏天穿什麼衣服
[00:27:55.280 --> 00:27:57.280]  她從來沒有想過
[00:27:57.280 --> 00:27:59.280]  原來有理由解釋
[00:27:59.280 --> 00:28:01.280]  為什麼會有四季出現
[00:28:01.280 --> 00:28:03.280]  我才很驚訝
[00:28:03.280 --> 00:28:05.280]  老婆你想的東西
[00:28:05.280 --> 00:28:07.280]  是我的道路
[00:28:07.280 --> 00:28:09.280]  你想的東西不是我想的東西
[00:28:09.280 --> 00:28:11.280]  我想的東西不是你想的東西
[00:28:11.280 --> 00:28:13.280]  這個例子只是說
[00:28:13.280 --> 00:28:17.280]  你留意到有沒有一個框架
[00:28:17.280 --> 00:28:19.280]  沒有那個框架
[00:28:19.280 --> 00:28:21.280]  就算跟你說了一些話
[00:28:21.280 --> 00:28:23.280]  你聽不到的,只是噪音
[00:28:23.280 --> 00:28:25.280]  所以哲學的美
[00:28:25.280 --> 00:28:27.280]  其實是給我們一個框架
[00:28:27.280 --> 00:28:29.280]  去看世界
[00:28:29.280 --> 00:28:31.280]  有些東西
[00:28:31.280 --> 00:28:33.280]  你可以去留意
[00:28:33.280 --> 00:28:35.280]  去發現這個世界
[00:28:35.280 --> 00:28:37.280]  什麼叫美
[00:28:37.280 --> 00:28:39.280]  用什麼框架去看呢
[00:28:39.280 --> 00:28:43.280]  傳統的
[00:28:43.280 --> 00:28:45.280]  教會傳統
[00:28:45.280 --> 00:28:47.280]  比較近年影響大
[00:28:47.280 --> 00:28:49.280]  就是Aquinas
[00:28:49.280 --> 00:28:51.280]  Aquinas有三樣東西
[00:28:51.280 --> 00:28:53.280]  Proportion, Integrity
[00:28:53.280 --> 00:28:55.280]  和
[00:28:55.280 --> 00:28:57.280]  可以說
[00:28:57.280 --> 00:28:59.280]  第三個光彩最難言
[00:28:59.280 --> 00:29:01.280]  有一種Glory
[00:29:01.280 --> 00:29:03.280]  一種存在
[00:29:03.280 --> 00:29:05.280]  先說頭兩個
[00:29:05.280 --> 00:29:07.280]  Aquinas認為
[00:29:07.280 --> 00:29:09.280]  有什麼框架
[00:29:09.280 --> 00:29:11.280]  我們看到這個世界的美
[00:29:11.280 --> 00:29:13.280]  比例
[00:29:13.280 --> 00:29:15.280]  和諧
[00:29:15.280 --> 00:29:17.280]  你想像一個人
[00:29:17.280 --> 00:29:19.280]  一個鼻大一個鼻小
[00:29:19.280 --> 00:29:21.280]  一個眼大
[00:29:21.280 --> 00:29:23.280]  左邊的眼很大
[00:29:23.280 --> 00:29:25.280]  右邊的眼很小
[00:29:25.280 --> 00:29:27.280]  左邊的鼻孔大,右邊的鼻孔小
[00:29:27.280 --> 00:29:29.280]  如果有一個這樣的人
[00:29:29.280 --> 00:29:31.280]  其實應該都很奇怪
[00:29:31.280 --> 00:29:33.280]  你不會覺得他美
[00:29:33.280 --> 00:29:35.280]  其實我們的臉
[00:29:35.280 --> 00:29:37.280]  不是Symmetrical
[00:29:37.280 --> 00:29:39.280]  今天我剛剛才找到一篇文章
[00:29:39.280 --> 00:29:41.280]  不過原來我沒有電腦
[00:29:41.280 --> 00:29:43.280]  我只能登入
[00:29:43.280 --> 00:29:45.280]  我自己的Google Drive
[00:29:45.280 --> 00:29:47.280]  可以讓你看看
[00:29:47.280 --> 00:29:49.280]  你可以試一下Google
[00:29:49.280 --> 00:29:51.280]  Symmetrical Face
[00:29:51.280 --> 00:29:53.280]  你會找到一些文章
[00:29:53.280 --> 00:29:55.280]  會讓你看到
[00:29:55.280 --> 00:29:57.280]  其實我們左右臉
[00:29:57.280 --> 00:29:59.280]  是不一樣的
[00:29:59.280 --> 00:30:01.280]  如果有人拍照
[00:30:01.280 --> 00:30:03.280]  把你左臉轉到另一邊
[00:30:03.280 --> 00:30:05.280]  真正的右邊臉
[00:30:05.280 --> 00:30:07.280]  不要你
[00:30:07.280 --> 00:30:09.280]  要左邊臉180度轉過去
[00:30:09.280 --> 00:30:11.280]  得出來的那個你
[00:30:11.280 --> 00:30:13.280]  不是真正
[00:30:13.280 --> 00:30:15.280]  照鏡照到的那個你
[00:30:15.280 --> 00:30:17.280]  是挺過癮的
[00:30:17.280 --> 00:30:19.280]  有時腿跟不穿
[00:30:19.280 --> 00:30:21.280]  於是乎
[00:30:21.280 --> 00:30:23.280]  譬如其中一樣東西
[00:30:23.280 --> 00:30:25.280]  Symmetrical其實不一定美
[00:30:25.280 --> 00:30:27.280]  不過如果那些東西
[00:30:27.280 --> 00:30:29.280]  很奇怪
[00:30:29.280 --> 00:30:31.280]  超過Proportion
[00:30:31.280 --> 00:30:33.280]  通常都不美
[00:30:33.280 --> 00:30:35.280]  Quinance就說很多東西
[00:30:35.280 --> 00:30:37.280]  其實美不美
[00:30:37.280 --> 00:30:39.280]  是講Proportion
[00:30:39.280 --> 00:30:41.280]  講設計是這樣
[00:30:41.280 --> 00:30:43.280]  講人的樣子是這樣
[00:30:43.280 --> 00:30:45.280]  講音樂也是這樣
[00:30:45.280 --> 00:30:47.280]  上次曾秋桃講了很多音樂
[00:30:47.280 --> 00:30:49.280]  不知道有沒有跟你講
[00:30:49.280 --> 00:30:51.280]  音樂和數學是很有關連的
[00:30:51.280 --> 00:30:53.280]  讀書和Harmony
[00:30:53.280 --> 00:30:55.280]  是很精準的配數
[00:30:55.280 --> 00:30:57.280]  所以
[00:30:57.280 --> 00:30:59.280]  Proportion
[00:30:59.280 --> 00:31:01.280]  這是一樣東西
[00:31:01.280 --> 00:31:03.280]  於是乎
[00:31:03.280 --> 00:31:05.280]  我們有世界的Proportion
[00:31:05.280 --> 00:31:07.280]  我們又可以想想
[00:31:07.280 --> 00:31:09.280]  心靈世界的Proportion
[00:31:09.280 --> 00:31:13.280]  所以譬如舉個例子來說
[00:31:13.280 --> 00:31:17.280]  如果你設計一間樓
[00:31:17.280 --> 00:31:19.280]  應該四平八穩
[00:31:19.280 --> 00:31:21.280]  看上去可能會覺得
[00:31:21.280 --> 00:31:23.280]  舒服一點
[00:31:23.280 --> 00:31:25.280]  同樣地
[00:31:25.280 --> 00:31:27.280]  心靈的世界
[00:31:27.280 --> 00:31:29.280]  教會傳統有討論
[00:31:29.280 --> 00:31:31.280]  你愛一件東西
[00:31:31.280 --> 00:31:33.280]  是否Proportional
[00:31:33.280 --> 00:31:35.280]  to 它的Metaphysical Weight
[00:31:35.280 --> 00:31:37.280]  什麼是形而上的重量
[00:31:37.280 --> 00:31:39.280]  這是很抽象的東西
[00:31:39.280 --> 00:31:41.280]  總之你會知道
[00:31:41.280 --> 00:31:43.280]  或者你會感覺
[00:31:43.280 --> 00:31:45.280]  一隻蟑螂的生命
[00:31:45.280 --> 00:31:47.280]  比不上一個人的生命
[00:31:47.280 --> 00:31:49.280]  一個人的生命
[00:31:49.280 --> 00:31:51.280]  也比不上
[00:31:51.280 --> 00:31:53.280]  上主的生命經費
[00:31:53.280 --> 00:31:55.280]  舉個例子
[00:31:55.280 --> 00:31:57.280]  你可以這樣說
[00:31:57.280 --> 00:31:59.280]  所以譬如舉個例子
[00:31:59.280 --> 00:32:01.280]  如果在你面前
[00:32:01.280 --> 00:32:03.280]  要不救蟑螂
[00:32:03.280 --> 00:32:05.280]  要不救人
[00:32:05.280 --> 00:32:07.280]  當然是救人
[00:32:07.280 --> 00:32:09.280]  救蟑螂
[00:32:09.280 --> 00:32:11.280]  犧牲人
[00:32:11.280 --> 00:32:13.280]  為什麼沒有人會這樣做
[00:32:13.280 --> 00:32:15.280]  為什麼救人是一件美事
[00:32:15.280 --> 00:32:17.280]  救人犧牲蟑螂
[00:32:17.280 --> 00:32:19.280]  是一件美事
[00:32:19.280 --> 00:32:21.280]  救蟑螂犧牲人
[00:32:21.280 --> 00:32:23.280]  是一件壞事
[00:32:23.280 --> 00:32:25.280]  愛一件東西
[00:32:25.280 --> 00:32:27.280]  Proportional to 它的
[00:32:27.280 --> 00:32:29.280]  Metaphysical Weight
[00:32:29.280 --> 00:32:31.280]  或者有多重要
[00:32:31.280 --> 00:32:33.280]  因為一個人的生命
[00:32:33.280 --> 00:32:35.280]  比一隻蟑螂的生命重要
[00:32:35.280 --> 00:32:37.280]  所以你要選擇的話
[00:32:37.280 --> 00:32:39.280]  你就應該選擇
[00:32:39.280 --> 00:32:41.280]  根據它有多重要
[00:32:41.280 --> 00:32:43.280]  如果你一定要犧牲
[00:32:43.280 --> 00:32:45.280]  一些東西
[00:32:45.280 --> 00:32:49.280]  就是怎樣由物質世界的美
[00:32:49.280 --> 00:32:51.280]  去到心靈世界的美
[00:32:51.280 --> 00:32:53.280]  所以再推論下去
[00:32:53.280 --> 00:32:59.280]  為什麼我們要愛主
[00:32:59.280 --> 00:33:01.280]  耶穌說
[00:33:01.280 --> 00:33:03.280]  你若愛我不比愛你的父母和弟子們更多
[00:33:03.280 --> 00:33:05.280]  你就不配做我的門徒
[00:33:05.280 --> 00:33:07.280]  這個你可以一方面
[00:33:07.280 --> 00:33:09.280]  這個不只是ethical command
[00:33:09.280 --> 00:33:11.280]  這個其實是一個
[00:33:11.280 --> 00:33:13.280]  Beautiful command
[00:33:13.280 --> 00:33:15.280]  是美意的表達
[00:33:15.280 --> 00:33:17.280]  你愛一件東西的重要性
[00:33:17.280 --> 00:33:19.280]  Proportional to
[00:33:19.280 --> 00:33:21.280]  其實真的有多重要
[00:33:21.280 --> 00:33:23.280]  Proportional
[00:33:23.280 --> 00:33:25.280]  這個觀念
[00:33:25.280 --> 00:33:27.280]  是其中一個所謂了解美的東西
[00:33:27.280 --> 00:33:29.280]  當然記住
[00:33:29.280 --> 00:33:31.280]  以和諧
[00:33:31.280 --> 00:33:33.280]  不代表一定要好聽
[00:33:33.280 --> 00:33:35.280]  還有其他的criteria
[00:33:35.280 --> 00:33:37.280]  不過先講這些
[00:33:37.280 --> 00:33:39.280]  Aquinas
[00:33:39.280 --> 00:33:41.280]  第二件事提出來的
[00:33:41.280 --> 00:33:43.280]  關於美的觀念
[00:33:43.280 --> 00:33:45.280]  很重要的觀念
[00:33:45.280 --> 00:33:49.280]  就是integrity
[00:33:49.280 --> 00:33:51.280]  完整性
[00:33:51.280 --> 00:33:53.280]  這個和
[00:33:53.280 --> 00:33:55.280]  整個early fathers
