
[00:00:00.000 --> 00:00:21.600]  今天的講座 大家這次是第三堂 受苦之前我們紀念主耶穌
[00:20:31.300 --> 00:20:36.900]  將他們的肉給那些地上的走獸
[00:20:36.900 --> 00:20:38.300]  其實這句說話
[00:20:38.300 --> 00:20:40.300]  也是大有來頭
[00:20:40.300 --> 00:20:42.400]  在《新命紀》的二十八章
[00:20:42.400 --> 00:20:44.700]  不知道大英姐妹你能否看到呢?
[00:20:44.700 --> 00:20:45.600]  看到吧
[00:20:45.600 --> 00:20:46.600]  如果你看到
[00:20:46.600 --> 00:20:48.100]  即是你的眼睛也不錯
[00:20:48.100 --> 00:20:50.100]  我邀請你跟我一起讀出
[00:20:50.100 --> 00:20:51.600]  《新命紀》的二十八章
[00:20:51.600 --> 00:20:53.300]  二十五至二十六節
[00:20:53.300 --> 00:20:57.200]  耶和華會讓你報仇敵擊敗
[00:20:57.200 --> 00:21:00.600]  你從一條路出去攻擊他們
[00:21:00.600 --> 00:21:02.600]  卻會在他們面前
[00:21:02.600 --> 00:21:04.900]  從七條路逃跑
[00:21:04.900 --> 00:21:06.600]  你的下場
[00:21:06.600 --> 00:21:09.400]  使地上萬國驚駭
[00:21:09.400 --> 00:21:13.300]  你的屍體會吸天空的所有飛鳥
[00:21:13.300 --> 00:21:16.400]  和地上的走獸作食物
[00:21:16.400 --> 00:21:19.600]  沒有人嚇走他們
[00:21:19.600 --> 00:21:21.600]  如果你記得的話
[00:21:21.600 --> 00:21:23.500]  《新命紀》二十八章
[00:21:23.500 --> 00:21:26.000]  是上帝向以色列人說
[00:21:26.000 --> 00:21:28.200]  未過河之前跟他們說
[00:21:28.200 --> 00:21:30.200]  如果你遵守我的誡命
[00:21:30.200 --> 00:21:32.200]  就會有一系列的福份
[00:21:32.200 --> 00:21:33.400]  不過
[00:21:33.400 --> 00:21:36.200]  如果你違背我的約的話
[00:21:36.200 --> 00:21:37.400]  那又如何?
[00:21:37.400 --> 00:21:41.800]  你就會招致各樣的詛咒
[00:21:41.800 --> 00:21:44.900]  其中一件事就是打敗仗
[00:21:44.900 --> 00:21:46.800]  二十五至二十六節
[00:21:46.800 --> 00:21:49.200]  正正是說你一條路出去
[00:21:49.200 --> 00:21:51.700]  然後七條路離開
[00:21:51.700 --> 00:21:55.000]  而且對方會將你們的屍首
[00:21:55.000 --> 00:21:57.000]  給天空的飛鳥
[00:21:57.000 --> 00:21:59.400]  和地上的走獸
[00:21:59.400 --> 00:22:02.300]  對於當時的以色列人來說
[00:22:02.300 --> 00:22:04.100]  死無全屍
[00:22:04.100 --> 00:22:07.800]  甚至沒有一個正式的埋葬
[00:22:07.800 --> 00:22:12.300]  這是對他人生一個最大的詛咒
[00:22:12.300 --> 00:22:13.400]  所以
[00:22:13.400 --> 00:22:16.800]  上帝當日跟以色列人這樣說
[00:22:16.800 --> 00:22:19.400]  如果你有機會回去看看耶利米蘇
[00:22:19.400 --> 00:22:21.800]  耶利米蘇多次引用
[00:22:21.800 --> 00:22:27.000]  這個方程式去警告以色列人
[00:22:27.000 --> 00:22:30.200]  回到詩篇七十九篇
[00:22:30.200 --> 00:22:34.000]  詩人就用這個說話
[00:22:34.000 --> 00:22:38.800]  說敵人如何對待他們
[00:22:38.800 --> 00:22:40.800]  其實在說什麼?
[00:22:40.800 --> 00:22:43.600]  其實在說敵人這樣做
[00:22:43.600 --> 00:22:45.800]  又好像隱隱約約
[00:22:45.800 --> 00:22:49.700]  和剛才使耶路撒冷變為廢墟
[00:22:49.700 --> 00:22:51.100]  這個都是什麼?
[00:22:51.100 --> 00:22:58.000]  上帝對於我們的審判
[00:22:58.000 --> 00:22:59.600]  去到第四節
[00:22:59.600 --> 00:23:04.400]  我們蒙受鄰國的羞辱
[00:23:04.400 --> 00:23:09.100]  成為周邊人民羈恥的笑柄
[00:23:09.100 --> 00:23:11.900]  這句說話都是抄的
[00:23:11.900 --> 00:23:15.000]  詩篇四十四篇
[00:23:15.000 --> 00:23:17.600]  不詳細和大家看了
[00:23:17.600 --> 00:23:19.800]  不過前面第九節
[00:23:19.800 --> 00:23:23.000]  你見到詩人說上帝你欺絕我們
[00:23:23.000 --> 00:23:27.900]  你不和我們一起來到外面
[00:23:27.900 --> 00:23:32.600]  以致我們招致一個很大的軍事失敗
[00:23:32.600 --> 00:23:33.900]  十三節
[00:23:33.900 --> 00:23:37.100]  你讓我們蒙受鄰國的羞辱
[00:23:37.100 --> 00:23:43.600]  成為周邊人民羈恥的笑柄
[00:23:43.600 --> 00:23:46.400]  當詩人這樣說的時候
[00:23:46.400 --> 00:23:49.900]  他在說不是因為鄰國厲害
[00:23:49.900 --> 00:23:53.300]  不是因為鄰國的國勢比我們強
[00:23:53.300 --> 00:23:56.300]  不是因為他們滲透
[00:23:56.300 --> 00:23:58.500]  以致我們敗仗
[00:23:58.500 --> 00:24:01.500]  也不是因為我們軍事力量太弱
[00:24:01.500 --> 00:24:03.800]  所以我們不行
[00:24:03.800 --> 00:24:06.300]  他引用詩篇四十四篇的時候
[00:24:06.300 --> 00:24:07.600]  他在說什麼?
[00:24:07.600 --> 00:24:11.500]  其實我們之所以成為了鄰國的笑柄
[00:24:11.500 --> 00:24:17.000]  是因為上帝你扔下了我們
[00:24:17.000 --> 00:24:18.600]  我不知道你們是否明白
[00:24:18.600 --> 00:24:21.700]  當我們一直看下去的時候
[00:24:21.700 --> 00:24:26.800]  詩人彷彿在描述一場敗仗之下
[00:24:26.800 --> 00:24:30.400]  他們的整個國家如何生靈塗炭
[00:24:30.400 --> 00:24:35.400]  他們怎樣成為了別人腳下的羞辱
[00:24:35.400 --> 00:24:37.400]  但是實質上
[00:24:37.400 --> 00:24:40.600]  他們一直描述下來的時候
[00:24:40.600 --> 00:24:44.500]  他們隱隱約約都想告訴上帝
[00:24:44.500 --> 00:24:47.900]  上帝這一切所發生
[00:24:47.900 --> 00:24:50.300]  其實都是因為誰?
[00:24:50.300 --> 00:24:52.100]  因為你
[00:24:52.100 --> 00:24:59.100]  因為你對於你的人民的審判
[00:24:59.100 --> 00:25:02.100]  所以我們很容易明白
[00:25:02.100 --> 00:25:03.700]  第五節
[00:25:03.700 --> 00:25:07.000]  第五節詩人說什麼?
[00:25:07.000 --> 00:25:10.900]  耶和華者要到幾時呢?
[00:25:10.900 --> 00:25:18.900]  你對不忠的痛恨要永遠著火焚燒嗎?
[00:25:18.900 --> 00:25:21.000]  詩人去到最終
[00:25:21.000 --> 00:25:22.800]  他告訴上帝
[00:25:22.800 --> 00:25:25.200]  或者他跟上帝說
[00:25:25.200 --> 00:25:31.800]  這個戰爭的失敗背後的真相
[00:25:31.800 --> 00:25:36.600]  不是因為我們不夠船堅砲利
[00:25:36.600 --> 00:25:40.800]  這個戰爭的失敗背後的真相
[00:25:40.800 --> 00:25:46.200]  是你向我們發烈怒
[00:25:46.200 --> 00:25:50.600]  我覺得詩人為什麼要抄得這麼厲害
[00:25:50.600 --> 00:25:54.700]  為什麼詩人要將這麼多的經文
[00:25:54.700 --> 00:25:59.300]  來去匯集成為他的禱告
[00:25:59.300 --> 00:26:04.500]  我想似乎詩人正正想重返
[00:26:04.500 --> 00:26:09.500]  各個之前他看過的上帝的說話
[00:26:09.500 --> 00:26:12.800]  他聽過的上帝的說話
[00:26:12.800 --> 00:26:16.200]  跟著幫他去認清楚
[00:26:16.200 --> 00:26:19.500]  今天所發生的事
[00:26:19.500 --> 00:26:21.400]  背後的真相
[00:26:21.400 --> 00:26:24.800]  按著你的說話來解釋的話
[00:26:24.800 --> 00:26:26.800]  其實真正的原因
[00:26:26.800 --> 00:26:28.700]  追本溯源
[00:26:28.700 --> 00:26:33.100]  是因為一個什麼原因?
[00:26:33.100 --> 00:26:37.100]  我打個比方,我不知道這樣說是否一個最好的比方
[00:26:37.100 --> 00:26:40.500]  我不知道大家喜不喜歡看電視劇
[00:26:40.500 --> 00:26:44.900]  因為有牧師在,所以不敢說你喜歡看電視劇
[00:26:44.900 --> 00:26:48.300]  不要緊的,我想牧師也喜歡看電視劇
[00:26:48.300 --> 00:26:51.900]  不過可能有時候你偶爾打開了一個電視
[00:26:51.900 --> 00:26:54.700]  不是打開了電視台,我們現在不看電視台
[00:26:54.700 --> 00:26:56.700]  我們通常都看Netflix
[00:26:56.700 --> 00:26:59.700]  你看Netflix的時候,按了去第八集
[00:26:59.700 --> 00:27:03.300]  咦,很好看,有金秀賢
[00:27:03.300 --> 00:27:05.500]  又有這個什麼什麼
[00:27:05.500 --> 00:27:08.100]  很好看,吸引,引人入勝
[00:27:08.100 --> 00:27:10.300]  不過,你在哪裡開始?
[00:27:10.300 --> 00:27:12.300]  在第八集開始
[00:27:12.300 --> 00:27:14.500]  所以之後你就覺得
[00:27:14.500 --> 00:27:16.700]  這個劇這麼好看,但我又看不明白
[00:27:16.700 --> 00:27:18.900]  為什麼這個人跟那個人之間不對?
[00:27:18.900 --> 00:27:21.700]  但這個人跟那個人之間又好像很密切的關係
[00:27:21.700 --> 00:27:25.300]  他們所親屬的地方有一個這麼奇怪的地方
[00:27:25.300 --> 00:27:27.100]  於是你要怎樣?
[00:27:27.100 --> 00:27:29.700]  要追回頭,看回第七集
[00:27:29.700 --> 00:27:31.900]  看回第六集,看回第五集
[00:27:31.900 --> 00:27:34.100]  一直追到第一集
[00:27:34.100 --> 00:27:39.900]  讓你去認清,原來這個故事是怎樣回頭
[00:27:39.900 --> 00:27:43.300]  我想,詩人他
[00:27:43.300 --> 00:27:47.100]  看見今天發生在他的民族
[00:27:47.100 --> 00:27:49.700]  和他的社會身上
[00:27:49.700 --> 00:27:51.700]  他們可能那一刻
[00:27:51.700 --> 00:27:54.900]  都還不是很明白發生了什麼事
[00:27:54.900 --> 00:27:58.100]  他們怎樣?看回上一集
[00:27:58.100 --> 00:27:59.300]  什麼叫上一集?
[00:27:59.300 --> 00:28:04.700]  上帝藉著他們歷代的所謂的發言人
[00:28:04.700 --> 00:28:09.100]  怎樣告訴他們上帝對他們的心意
[00:28:09.100 --> 00:28:13.500]  然後他找回事情的發生
[00:28:13.500 --> 00:28:16.700]  那個真相,那個現實
[00:28:16.700 --> 00:28:19.500]  究竟是一個怎樣的現實
[00:28:19.500 --> 00:28:23.700]  我想詩人在第一段裏面
[00:28:23.700 --> 00:28:29.300]  當他從整個客觀國家的敗仗
[00:28:29.300 --> 00:28:32.700]  一直追,追,追,返上去
[00:28:32.700 --> 00:28:35.500]  追到最後,他明白
[00:28:35.500 --> 00:28:40.100]  這個是上帝對他們的憤怒
[00:28:40.100 --> 00:28:44.700]  上帝對他憤怒,對整個民族憤怒
[00:28:44.700 --> 00:28:47.100]  接著可以怎樣呢?
[00:28:47.100 --> 00:28:49.900]  我們繼續看下去好嗎?
[00:28:49.900 --> 00:28:51.500]  第六節
[00:28:51.500 --> 00:28:54.900]  如果弟兄姊妹沒有,時間不是很多
[00:28:54.900 --> 00:29:00.100]  那不如你先聽我去讀第六,第七節好嗎?
[00:29:00.100 --> 00:29:03.500]  願你將你的怒火傾倒在不認識你的外族人
[00:29:03.500 --> 00:29:05.700]  和不呼求你明的王國
[00:29:05.700 --> 00:29:10.500]  因為他們吞滅亞國,遊論他的住處
[00:29:10.500 --> 00:29:14.100]  這句很厲害,因為都是抄的
[00:29:14.100 --> 00:29:17.300]  這句抄的內容
[00:29:17.300 --> 00:29:23.700]  是出自耶利米書第十章第24至第25節
[00:29:23.700 --> 00:29:26.300]  耶利米書第十章正正在說
[00:29:26.300 --> 00:29:29.300]  上帝說他要怎樣審判那些以色列人
[00:29:29.300 --> 00:29:33.100]  二十四節,耶利米就和上帝說話
[00:29:33.100 --> 00:29:36.500]  求你只照公正去管教我
[00:29:36.500 --> 00:29:38.500]  不要照你的憤怒
[00:29:38.500 --> 00:29:42.100]  免得你使我衰微
[00:29:42.100 --> 00:29:46.700]  願你將怒火傾倒在不承認你的列國
[00:29:46.700 --> 00:29:49.700]  以及不呼求你明的萬族
[00:29:49.700 --> 00:29:53.500]  因為他們吞吃亞國,打他吞滅
[00:29:53.500 --> 00:29:57.500]  使他的家園成為方牆
[00:29:57.500 --> 00:30:00.300]  他沒有抄完,留了幾個字
[00:30:00.300 --> 00:30:04.300]  不過大概是這個意思
[00:30:04.300 --> 00:30:07.300]  耶利米先知和上帝說什麼?
[00:30:07.300 --> 00:30:09.500]  你發火的時候
[00:30:09.500 --> 00:30:14.100]  你拿著摺凳要撤下來的時候
[00:30:14.100 --> 00:30:17.300]  拜託你不要照著你的憤怒
[00:30:17.300 --> 00:30:20.300]  要怎樣?照你的公正
[00:30:20.300 --> 00:30:21.700]  因為怎樣?
[00:30:21.700 --> 00:30:23.900]  如果你照著你的怒氣的時候
[00:30:23.900 --> 00:30:26.700]  我會怎樣?我會受不住
[00:30:26.700 --> 00:30:30.100]  我會衰微
[00:30:30.100 --> 00:30:35.100]  施人,我們和上帝說
[00:30:35.100 --> 00:30:38.300]  上帝,你就將你的憤怒怎樣?
[00:30:38.300 --> 00:30:41.900]  你傾倒在那些列國之下
[00:30:41.900 --> 00:30:46.300]  你將你的憤怒傾倒在那些不認識你的民那裡
[00:30:46.300 --> 00:30:49.500]  剛才說什麼?你要發怒到什麼時候?
[00:30:49.500 --> 00:30:53.700]  你要將你的疾恨維持到什麼時候?
[00:30:53.700 --> 00:30:56.500]  如果你仍然是很生氣的時候
[00:30:56.500 --> 00:30:59.500]  不如這樣,我教你一招
[00:30:59.500 --> 00:31:02.100]  怎樣?倒在,不在我們那裡
[00:31:02.100 --> 00:31:04.900]  倒在旁邊那裡
[00:31:04.900 --> 00:31:08.300]  你有沒有想過你這樣向上帝祈禱?
[00:31:08.300 --> 00:31:09.900]  上帝,你生我的氣嗎?
[00:31:09.900 --> 00:31:10.900]  你生不完氣嗎?
[00:31:10.900 --> 00:31:13.500]  不要緊,我旁邊那個也很懂得生氣
[00:31:13.500 --> 00:31:15.900]  你生他的氣吧
[00:31:15.900 --> 00:31:18.500]  你有沒有想過這樣?
[00:31:18.500 --> 00:31:21.300]  施人,他就這樣向上帝說
[00:31:21.300 --> 00:31:24.500]  他說,不是我作出來的
[00:31:24.500 --> 00:31:26.100]  誰教的?
[00:31:26.100 --> 00:31:28.100]  先知耶利米教的
[00:31:28.100 --> 00:31:30.700]  免得我們衰微
[00:31:30.700 --> 00:31:32.900]  免得我們受不住
[00:31:32.900 --> 00:31:34.700]  他們也該死的
[00:31:34.700 --> 00:31:37.500]  為什麼?吞滅你的子民
[00:31:37.500 --> 00:31:40.300]  他們遊淪你的百姓
[00:31:40.300 --> 00:31:44.700]  將你的烈路傾倒在他們身上
[00:31:44.700 --> 00:31:47.500]  接著,第八節
[00:31:47.500 --> 00:31:51.500]  他說,你不要追究我們祖先的罪
[00:31:51.500 --> 00:31:54.100]  然後他就說,為什麼?
[00:31:54.100 --> 00:31:57.500]  因為我們極其卑微
[00:31:57.500 --> 00:32:01.700]  或者可以解作極其軟弱
[00:32:01.700 --> 00:32:03.500]  我不知道在座當中
[00:32:03.500 --> 00:32:06.100]  有沒有人試過罰小朋友
[00:32:06.100 --> 00:32:07.500]  他做錯事
[00:32:07.500 --> 00:32:10.300]  然後你罰他抄一千次
[00:32:10.300 --> 00:32:13.100]  我以後不敢偷糖吃
[00:32:13.100 --> 00:32:14.900]  他抄了第十次之後
[00:32:14.900 --> 00:32:17.300]  接著在這裡搖搖手
[00:32:17.300 --> 00:32:19.100]  很累的
[00:32:19.100 --> 00:32:21.900]  你會有什麼反應?
[00:32:21.900 --> 00:32:24.700]  如果你是有一點耐性的話
[00:32:24.700 --> 00:32:27.100]  你也會暫時說,繼續抄吧
[00:32:27.100 --> 00:32:28.700]  如果你沒什麼耐性的話
[00:32:28.700 --> 00:32:30.900]  我想你會繼續拍下去
[00:32:30.900 --> 00:32:31.900]  做什麼?
[00:32:31.900 --> 00:32:33.500]  你抄十次就是這樣
[00:32:33.500 --> 00:32:34.500]  明知自己做錯
[00:32:34.500 --> 00:32:37.500]  你還在裝可憐
[00:32:37.500 --> 00:32:39.300]  詩人就是這樣
[00:32:39.300 --> 00:32:40.700]  他跟上帝說
[00:32:40.700 --> 00:32:42.500]  你不要紀念我們的罪
[00:32:42.500 --> 00:32:44.500]  不要紀念我們祖先的罪
[00:32:44.500 --> 00:32:48.700]  你的憐憫要快快臨到我們
[00:32:48.700 --> 00:32:50.100]  為什麼?
[00:32:50.100 --> 00:32:51.900]  因為我們很卑微
[00:32:51.900 --> 00:32:53.500]  我們很軟弱
[00:32:53.500 --> 00:32:57.100]  我們受不住
[00:32:57.100 --> 00:32:58.900]  最後
[00:32:58.900 --> 00:33:00.700]  他說,拯救我們的神
[00:33:00.700 --> 00:33:02.500]  他最後想做什麼?
[00:33:02.500 --> 00:33:06.300]  請上帝赦免我們的罪
[00:33:06.300 --> 00:33:08.900]  這句話在《原文聖經》裡
[00:33:08.900 --> 00:33:10.700]  有另一個地方出現過
[00:33:10.700 --> 00:33:12.900]  尼未記第四十五章
[00:33:12.900 --> 00:33:16.500]  那裡說他們要獻祭身
[00:33:16.500 --> 00:33:21.500]  以致上帝會赦免他們的罪
[00:33:21.500 --> 00:33:23.100]  但是在這裡
[00:33:23.100 --> 00:33:25.300]  我們看回第九節
[00:33:25.300 --> 00:33:28.300]  詩人有沒有獻任何的祭?
[00:33:28.300 --> 00:33:29.500]  沒有
[00:33:29.500 --> 00:33:31.900]  如果你想上帝赦免你的時候
[00:33:31.900 --> 00:33:37.100]  牧師通常怎麼教你的?
[00:33:37.100 --> 00:33:37.900]  牧師沒有教過你
[00:33:37.900 --> 00:33:40.300]  怎樣得蒙上帝赦免
[00:33:40.300 --> 00:33:42.300]  認罪,祈禱
[00:33:42.300 --> 00:33:45.500]  求上帝寬恕悔改
[00:33:45.500 --> 00:33:47.300]  這裡他們有沒有悔改?
[00:33:47.300 --> 00:33:48.700]  沒有
[00:33:48.700 --> 00:33:49.700]  他們有沒有認罪?
[00:33:49.700 --> 00:33:51.100]  沒有
[00:33:51.100 --> 00:33:54.900]  他們說憑什麼你要赦免我們的罪?
[00:33:54.900 --> 00:33:58.700]  求你因你明的榮耀幫助我們
[00:33:58.700 --> 00:34:02.500]  因你明的緣故去答救我們
[00:34:02.500 --> 00:34:05.700]  你要做這件事是為誰?
[00:34:05.700 --> 00:34:07.300]  是為你自己
[00:34:07.300 --> 00:34:08.900]  為你明的緣故
[00:34:08.900 --> 00:34:10.700]  為你明的榮耀的緣故
[00:34:10.700 --> 00:34:12.300]  因為你答應了
[00:34:12.300 --> 00:34:15.500]  你要做你明明應該做的事
[00:34:15.500 --> 00:34:17.100]  不是我們
[00:34:17.100 --> 00:34:18.700]  不是因為我們做了什麼
[00:34:18.700 --> 00:34:22.500]  是你自己
[00:34:22.500 --> 00:34:24.300]  我想說
[00:34:24.300 --> 00:34:26.500]  詩人說你發怒
[00:34:26.500 --> 00:34:28.100]  你沒有氣夠嗎?
[00:34:28.100 --> 00:34:29.500]  氣到旁邊一個
[00:34:29.500 --> 00:34:31.900]  倒在他們身上
[00:34:31.900 --> 00:34:32.700]  他說什麼?
[00:34:32.700 --> 00:34:34.900]  你還想追究我們的罪?
[00:34:34.900 --> 00:34:35.900]  不要
[00:34:35.900 --> 00:34:37.700]  因為我們受不了
[00:34:37.700 --> 00:34:39.100]  你要赦免我們
[00:34:39.100 --> 00:34:40.500]  為什麼?
[00:34:40.500 --> 00:34:42.700]  為了你的緣故
[00:34:42.700 --> 00:34:46.100]  什麼祈禱來的?
[00:34:46.100 --> 00:34:47.500]  你試試回去跟牧師說
[00:34:47.500 --> 00:34:50.700]  我昨晚這樣祈禱
[00:34:50.700 --> 00:34:51.900]  我想牧師一定會跟你說
[00:34:51.900 --> 00:34:53.100]  弟兄或者姐妹
[00:34:53.100 --> 00:34:54.900]  你真的不知道什麼叫祈禱
[00:34:54.900 --> 00:34:56.700]  不過你可以告訴他
[00:34:56.700 --> 00:34:58.500]  是誰教的?
[00:34:58.500 --> 00:34:59.700]  聖經教的
[00:34:59.700 --> 00:35:01.300]  詩鞭教的
[00:35:01.300 --> 00:35:03.300]  容許我這樣說
[00:35:03.300 --> 00:35:06.100]  他們因為上帝的說話
[00:35:06.100 --> 00:35:09.300]  他們按著上帝的說話
[00:35:09.300 --> 00:35:17.300]  他們做了出這一番很無賴的祈禱
[00:35:17.300 --> 00:35:19.100]  很多時候
[00:35:19.100 --> 00:35:21.300]  我想對於我們來說
[00:35:21.300 --> 00:35:24.300]  來到上帝面前祈禱
[00:35:24.300 --> 00:35:26.900]  是一種戰戰兢兢
[00:35:26.900 --> 00:35:29.500]  是一種必攻必敬
[00:35:29.500 --> 00:35:32.700]  甚至有些時候我曾經這樣形容過
[00:35:32.700 --> 00:35:34.700]  我們跟上帝祈禱
[00:35:34.700 --> 00:35:37.500]  好像你去老人院探望一個
[00:35:37.500 --> 00:35:39.100]  曾曾曾祖父
[00:35:39.100 --> 00:35:40.500]  應該死了,不好意思
[00:35:40.500 --> 00:35:41.500]  曾祖父
[00:35:41.500 --> 00:35:45.100]  或者十年都沒怎麼見的老人家一樣
[00:35:45.100 --> 00:35:46.900]  你見到他的時候
[00:35:46.900 --> 00:35:49.300]  你真的不太知道跟他說什麼
[00:35:49.300 --> 00:35:50.900]  只是跟他很客客氣氣
[00:35:50.900 --> 00:35:52.900]  說吃了飯嗎?
[00:35:52.900 --> 00:35:54.100]  最近怎麼樣?
[00:35:54.100 --> 00:35:56.300]  哦,是啊,我很久沒探望你了
[00:35:56.300 --> 00:35:59.500]  然後就死氣了
[00:35:59.500 --> 00:36:02.900]  也許有些時候我們沒想過
[00:36:02.900 --> 00:36:05.900]  上帝跟我們建立的那份關係
[00:36:05.900 --> 00:36:10.100]  是那種去到盡的一種關係
[00:36:10.100 --> 00:36:12.100]  祂為我們去到盡
[00:36:12.100 --> 00:36:14.700]  同樣因為這份去到盡的關係
[00:36:14.700 --> 00:36:18.700]  我們跟祂之間的表達和禱告
[00:36:18.700 --> 00:36:22.100]  原來都可以去到這麼盡
[00:36:22.100 --> 00:36:24.900]  你想想,你跟什麼人會這樣
[00:36:24.900 --> 00:36:30.300]  這麼無賴地、無恥地說話?
[00:36:30.300 --> 00:36:31.300]  你會跟什麼人
[00:36:31.300 --> 00:36:33.100]  我從來都不會這樣跟別人說話
[00:36:33.100 --> 00:36:36.300]  那你真的很好,你是個正人君子
[00:36:36.300 --> 00:36:38.900]  不過,如果給我的話
[00:36:38.900 --> 00:36:42.700]  我想會跟一個我很信得過的人
[00:36:42.700 --> 00:36:45.100]  一個我相信
[00:36:45.100 --> 00:36:47.300]  無論我怎麼跟他說
[00:36:47.300 --> 00:36:52.100]  我們的關係都不會破滅的一個人
[00:36:52.100 --> 00:36:55.500]  這樣去祈禱
[00:36:55.500 --> 00:36:58.900]  我想私人他們面對上帝
[00:36:58.900 --> 00:37:01.900]  那種傾倒在他們身上
[00:37:01.900 --> 00:37:04.700]  那種怒氣的時候
[00:37:04.700 --> 00:37:07.100]  他們真的受不了
[00:37:07.100 --> 00:37:08.900]  他們選擇怎樣?
[00:37:08.900 --> 00:37:15.100]  就按著這份上帝所應許的去到盡的關係
[00:37:15.100 --> 00:37:18.700]  他們就以這種極端的方法
[00:37:18.700 --> 00:37:25.500]  來跟上帝祈禱
[00:37:25.500 --> 00:37:28.900]  私人這樣求告上帝之後
[00:37:28.900 --> 00:37:31.300]  第十節開始
[00:37:31.300 --> 00:37:40.500]  他就繼續向他未來發出一些祈願
[00:37:40.500 --> 00:37:41.500]  你還記得嗎?
[00:37:41.500 --> 00:37:45.900]  第九節說你要因為你明的榮耀去幫助我們
[00:37:45.900 --> 00:37:48.500]  所以第十節他接著去說
[00:37:48.500 --> 00:37:53.900]  為什麼容許外邦人說他們的神在哪裡?
[00:37:53.900 --> 00:37:55.500]  丟了你架
[00:37:55.500 --> 00:37:57.500]  他們以為你不在
[00:37:57.500 --> 00:38:00.100]  以為你丟下了你的子民
[00:38:00.100 --> 00:38:01.500]  其實你不會的
[00:38:01.500 --> 00:38:03.500]  你不會這樣做的
[00:38:03.500 --> 00:38:05.700]  所以,私人就說
[00:38:05.700 --> 00:38:08.500]  怎樣去給他們顏色看?
[00:38:08.500 --> 00:38:12.500]  怎樣去讓他們知道上帝你在這裡?
[00:38:12.500 --> 00:38:13.900]  第十節說
[00:38:13.900 --> 00:38:17.100]  願你在我們的眼前
[00:38:17.100 --> 00:38:22.100]  使外族人知道你為僕人們做了什麼
[00:38:22.100 --> 00:38:24.100]  報血仇
[00:38:24.100 --> 00:38:25.900]  如果你留意的時候
[00:38:25.900 --> 00:38:27.300]  外邦人
[00:38:27.300 --> 00:38:28.700]  你的僕人
[00:38:28.700 --> 00:38:30.900]  流了血
[00:38:30.900 --> 00:38:34.100]  甚至我們看第十二節的鄰邦
[00:38:34.100 --> 00:38:36.500]  和十二節的羞辱
[00:38:36.500 --> 00:38:38.300]  這幾個字眼
[00:38:38.300 --> 00:38:40.100]  其實剛才有出現過
[00:38:40.100 --> 00:38:41.500]  有沒有印象?
[00:38:41.500 --> 00:38:43.500]  在第一個段落裡面
[00:38:43.500 --> 00:38:45.500]  第一至第五節
[00:38:45.500 --> 00:38:49.900]  其實他這幾個字都有重複出現過
[00:38:49.900 --> 00:38:52.900]  私人祈求的一個將來
[00:38:52.900 --> 00:38:58.100]  是回應他們今天所面對的苦景
[00:38:58.100 --> 00:39:03.100]  以至來發出一個對將來的祈願
[00:39:03.100 --> 00:39:04.500]  他第一件事
[00:39:04.500 --> 00:39:06.100]  他祈求的是
[00:39:06.100 --> 00:39:08.900]  上帝,你要怎樣?
[00:39:08.900 --> 00:39:10.700]  當一群外邦人
[00:39:10.700 --> 00:39:12.700]  他們那麼囂張
[00:39:12.700 --> 00:39:15.900]  他們踐踏你的聖殿
[00:39:15.900 --> 00:39:19.100]  他們污衊你的聖殿的時候
[00:39:19.100 --> 00:39:20.500]  你要怎樣?
[00:39:20.500 --> 00:39:22.500]  追討他們的罪
[00:39:22.500 --> 00:39:26.900]  不要輕易地放過他們
[00:39:26.900 --> 00:39:29.300]  私人祈求上帝
[00:39:29.300 --> 00:39:31.900]  甚至他說了一句話
[00:39:31.900 --> 00:39:36.300]  在哪裡去報他們的仇?
[00:39:36.300 --> 00:39:41.300]  在我們,你的僕人的眼前
[00:39:41.300 --> 00:39:43.100]  你不要報到武雷公那麼遠
[00:39:43.100 --> 00:39:44.700]  我們看不到
[00:39:44.700 --> 00:39:45.500]  他們要怎樣?
[00:39:45.500 --> 00:39:47.900]  在我們的眼前
[00:39:47.900 --> 00:39:52.100]  接著他們遭你自己親自的審判
[00:39:52.100 --> 00:39:56.100]  因為你的僕人都很需要看到
[00:39:56.100 --> 00:39:58.700]  你按著你的說話
[00:39:58.700 --> 00:40:07.700]  來報應,而且為無辜已死的百姓申冤
[00:40:07.700 --> 00:40:09.900]  私人第一個祈求
[00:40:09.900 --> 00:40:12.300]  他這樣祈求
[00:40:12.300 --> 00:40:19.100]  接著十一至十二節
[00:40:19.100 --> 00:40:23.300]  十一節,他期望那些被囚之人
[00:40:23.300 --> 00:40:25.700]  和那些必死的人
[00:40:25.700 --> 00:40:27.900]  上帝你會幫助他們
[00:40:27.900 --> 00:40:30.700]  被囚的人,他們的歎息
[00:40:30.700 --> 00:40:32.500]  上帝你會聽
[00:40:32.500 --> 00:40:34.100]  必死的人
[00:40:34.100 --> 00:40:38.900]  就願你手臂的大能去幫助他們
[00:40:38.900 --> 00:40:42.500]  不好意思,忘記了給大家看
[00:40:42.500 --> 00:40:44.100]  當詩人說
[00:40:44.100 --> 00:40:47.700]  上帝你手臂的大能的時候
[00:40:47.700 --> 00:40:50.700]  其實一點都不惹小這個字
[00:40:50.700 --> 00:40:53.500]  因為這個字來自於
