
[00:00:00.000 --> 00:00:15.360]  新冠疫情帶來了全球一個新的格局
[00:21:25.680 --> 00:21:28.000]  就是月亮神的那個意思
[00:21:28.000 --> 00:21:31.920]  波斯人也認為月
[00:21:31.920 --> 00:21:36.160]  都會影響人的心靈
[00:21:36.160 --> 00:21:38.160]  跟我們的生活的
[00:21:38.160 --> 00:21:42.880]  你看朝聖者他們彼此祝福的時候
[00:21:42.880 --> 00:21:46.160]  願耶和華夜間保護你
[00:21:46.160 --> 00:21:49.280]  不會受月亮的傷害
[00:21:49.280 --> 00:21:51.920]  所以有一點的針對性的
[00:21:51.920 --> 00:21:56.400]  針對當時那種的宗教與文化
[00:21:56.400 --> 00:22:00.160]  讓他們不必受異教的偶像
[00:22:00.160 --> 00:22:03.760]  觀音亂神那種的恐懼那種威嚇
[00:22:03.760 --> 00:22:06.880]  而是他們可以安然睡覺
[00:22:06.880 --> 00:22:10.640]  可以能夠平平安安的到了耶路撒冷
[00:22:10.640 --> 00:22:15.120]  傷害這個字是一個軍事的用詞
[00:22:15.120 --> 00:22:17.920]  這個軍事的用詞是
[00:22:17.920 --> 00:22:21.200]  意思說一個古時的士兵
[00:22:21.200 --> 00:22:23.600]  左手是拿著盾牌的
[00:22:23.600 --> 00:22:25.280]  左手拿著盾牌
[00:22:25.280 --> 00:22:29.360]  右手是拿著武器的刀劍的
[00:22:29.360 --> 00:22:32.640]  但是右手拿著武器刀劍沒有保護的
[00:22:32.640 --> 00:22:35.360]  盾牌不能保護他的
[00:22:35.360 --> 00:22:37.760]  所以這邊特別提到
[00:22:37.760 --> 00:22:42.000]  耶和華神在你的右邊保護你
[00:22:42.000 --> 00:22:43.840]  就是我們的那個弱點
[00:22:43.840 --> 00:22:46.400]  我們那個最脆弱的
[00:22:46.400 --> 00:22:49.200]  沒有保護的那個地方
[00:22:49.200 --> 00:22:51.920]  耶和華神在那邊用他的全能
[00:22:51.920 --> 00:22:56.080]  用他的大能來硬幣保護我們
[00:22:56.080 --> 00:22:58.880]  那右邊
[00:22:58.880 --> 00:23:01.680]  不但是講到我們所缺的
[00:23:01.680 --> 00:23:03.840]  其實每一個人都有我們的弱點
[00:23:03.840 --> 00:23:05.360]  都有我們的缺點
[00:23:05.360 --> 00:23:07.360]  有我們的盲點
[00:23:07.360 --> 00:23:09.520]  有的時候盲點我們自己也不知道的
[00:23:09.520 --> 00:23:14.800]  但是耶和華神上帝在那邊也是在那邊保護我們
[00:23:14.800 --> 00:23:16.800]  那右邊那個字呢
[00:23:16.800 --> 00:23:21.360]  也是有一種很親密的朋友相交的時候
[00:23:21.360 --> 00:23:23.360]  我們伸出右手之力
[00:23:23.360 --> 00:23:30.800]  或者我們講到那種很親密的朋友的那種關係在裡面
[00:23:30.800 --> 00:23:33.200]  當然現在在疫情裡面不能握手
[00:23:33.200 --> 00:23:36.000]  我們中國人是打工做雞
[00:23:36.000 --> 00:23:39.280]  外國人就這樣子碰一下右手
[00:23:39.280 --> 00:23:42.320]  那其實是一種很親密的
[00:23:42.320 --> 00:23:45.120]  就是我與你是同行
[00:23:45.120 --> 00:23:48.000]  我與你是站在一起的
[00:23:48.000 --> 00:23:50.560]  有這樣一種的意味在裡面
[00:23:50.560 --> 00:23:52.560]  那我們來反思一下
[00:23:52.560 --> 00:23:56.080]  人生都會經歷很多的
[00:23:56.080 --> 00:23:57.600]  經歷的
[00:23:57.600 --> 00:23:59.600]  飽經幽默的人
[00:23:59.600 --> 00:24:02.240]  在江湖裡面打滾的
[00:24:02.240 --> 00:24:05.680]  我們有的時候在現實的環境裡面
[00:24:05.680 --> 00:24:09.360]  有感覺到那個壓力很大會嘆息
[00:24:09.360 --> 00:24:13.440]  感覺到經濟極力滿步
[00:24:13.440 --> 00:24:17.200]  生活要汗流浹背才能糊口
[00:24:17.200 --> 00:24:20.000]  在社會裡面勾心鬥角
[00:24:20.000 --> 00:24:23.600]  肉肉強吃的那種的
[00:24:23.600 --> 00:24:25.600]  我們都看了
[00:24:25.600 --> 00:24:28.320]  我們有的時候孤單孤獨
[00:24:28.320 --> 00:24:31.520]  落雁孤鴻的那種感受
[00:24:31.520 --> 00:24:35.040]  這是我們現實的一個寫照
[00:24:35.040 --> 00:24:36.400]  你跟我都會有的
[00:24:36.400 --> 00:24:37.840]  我們需要同行
[00:24:37.840 --> 00:24:40.720]  神無時無刻與我們同在
[00:24:40.720 --> 00:24:43.920]  神是我們最好的依靠
[00:24:43.920 --> 00:24:47.360]  我們來學習全心全意的
[00:24:47.360 --> 00:24:49.360]  來仰望、依靠
[00:24:49.360 --> 00:24:52.800]  這不是一個老生常談的一個道理
[00:24:52.800 --> 00:24:54.400]  而是實實在在
[00:24:54.400 --> 00:24:57.920]  我們的的確確的需要如此
[00:24:57.920 --> 00:24:59.920]  人生在世必遇患難
[00:24:59.920 --> 00:25:03.520]  如同佛心灰藤在《約伯基第五章》裡面說的
[00:25:03.520 --> 00:25:08.000]  那神沒有說我們不會遇上困難的
[00:25:08.000 --> 00:25:10.000]  我們都會遇上患難的
[00:25:10.000 --> 00:25:13.200]  但是神與我們同在
[00:25:13.200 --> 00:25:20.320]  那災禍是講到無論是罪惡而來的
[00:25:20.320 --> 00:25:22.640]  無論是天災的、人禍的
[00:25:22.640 --> 00:25:24.880]  或是一些邪惡的
[00:25:24.880 --> 00:25:27.200]  或是一些生活上的困難
[00:25:27.200 --> 00:25:29.840]  無論經濟上、疾病等等的
[00:25:29.840 --> 00:25:34.400]  但是主耶穌基督教導我們的主導文裡面
[00:25:34.400 --> 00:25:37.200]  說不叫我們遇見勢態
[00:25:37.200 --> 00:25:40.240]  救我們脫離凶惡
[00:25:40.240 --> 00:25:43.440]  祂能夠救我們脫離凶惡
[00:25:43.440 --> 00:25:47.520]  這個救這個字在舊約裡面
[00:25:47.520 --> 00:25:50.320]  有很多很形象的一些用詞
[00:25:50.320 --> 00:25:55.040]  比如說是阿摩斯數裡面講到一個火坑
[00:25:55.040 --> 00:25:56.720]  那邊有一隻螞蟻
[00:25:56.720 --> 00:25:59.120]  這螞蟻被火圍起來了
[00:25:59.120 --> 00:26:00.880]  快要燒到它那邊了
[00:26:00.880 --> 00:26:05.600]  然後一個人用一根樹枝把它挑出來
[00:26:05.600 --> 00:26:08.960]  救拔出來在火坑中
[00:26:08.960 --> 00:26:10.640]  救拔我們出來
[00:26:10.640 --> 00:26:11.920]  是有這樣一個意思
[00:26:11.920 --> 00:26:14.800]  並且救我們的性命
[00:26:14.800 --> 00:26:16.480]  這個性命這個字就是
[00:26:16.480 --> 00:26:18.320]  它原文是個文
[00:26:18.320 --> 00:26:19.520]  靈文的文
[00:26:19.520 --> 00:26:20.480]  Nephesh
[00:26:20.480 --> 00:26:24.080]  Nephesh這個字是生命的
[00:26:24.080 --> 00:26:26.160]  方方面面都涵蓋在裡面的
[00:26:26.160 --> 00:26:31.040]  包括肉身、包括心靈、包括俗靈
[00:26:31.040 --> 00:26:35.280]  是人整體的生命體都包含在裡面
[00:26:35.280 --> 00:26:36.560]  所以主祖文你看
[00:26:36.560 --> 00:26:40.400]  第一部分是關乎神的三件事情
[00:26:40.400 --> 00:26:43.920]  祂的名為聖、祂的果降臨、祂的職業
[00:26:43.920 --> 00:26:49.120]  然後下面一部分包含我們人生方方面面
[00:26:49.120 --> 00:26:50.880]  我們肉身所需要的
[00:26:50.880 --> 00:26:52.880]  我們心理上的一個平安
[00:26:52.880 --> 00:26:55.760]  我們俗靈上的都涵蓋在裡面
[00:26:55.760 --> 00:26:58.960]  所以它在這邊是講到那麼具體的
[00:26:58.960 --> 00:27:02.160]  我們雖然生活在一些的困境裡面
[00:27:02.160 --> 00:27:04.480]  但是不需要怕
[00:27:04.480 --> 00:27:09.600]  因為神與我們同在
[00:27:09.600 --> 00:27:12.160]  祂是我們隨時的幫助
[00:27:12.160 --> 00:27:14.960]  我們粗、我們肉都不怕
[00:27:14.960 --> 00:27:20.080]  因為神在困境裡面隨聽我們的禱告
[00:27:20.080 --> 00:27:26.000]  我們可以用信心來挖掘困難
[00:27:26.000 --> 00:27:32.000]  用信心來迎上那些的苦難、那些的困難
[00:27:32.000 --> 00:27:38.160]  並且講到雖然人生不是花開草滿
[00:27:38.160 --> 00:27:41.280]  不是平坦的一條的路
[00:27:41.280 --> 00:27:43.760]  但是神的恩典也大能了
[00:27:43.760 --> 00:27:45.040]  沒有離開我們
[00:27:45.040 --> 00:27:48.640]  在這樣一個漫長的人生的旅程裡面
[00:27:48.640 --> 00:27:52.240]  總是會遇上一些不容易的事情
[00:27:52.240 --> 00:27:54.560]  但是我們的眼目
[00:27:54.560 --> 00:27:56.880]  我們要定睛仰望主
[00:27:56.880 --> 00:27:59.280]  不要看左、不要看右、不要看完全
[00:27:59.280 --> 00:28:01.440]  一旦看問題的話
[00:28:01.440 --> 00:28:03.040]  就很大
[00:28:03.040 --> 00:28:05.040]  你等於把一個的錢幣
[00:28:05.040 --> 00:28:07.520]  你把它拿到你的眼前
[00:28:07.520 --> 00:28:08.560]  看起來很大
[00:28:08.560 --> 00:28:09.760]  因為遮蓋了一切
[00:28:09.760 --> 00:28:12.000]  但是你把它放開一點
[00:28:12.000 --> 00:28:13.920]  你看到是那麼的少
[00:28:13.920 --> 00:28:16.560]  並且你再把它放遠一點的話
[00:28:16.560 --> 00:28:18.720]  真是微不足道的
[00:28:18.720 --> 00:28:22.880]  那我們看完了信心的重整
[00:28:22.880 --> 00:28:25.360]  詩篇121篇以後
[00:28:25.360 --> 00:28:30.240]  我們來看一下教會的侍奉上的一個重組
[00:28:30.240 --> 00:28:33.040]  我們在疫情之後
[00:28:33.040 --> 00:28:35.040]  教會逐漸恢復了
[00:28:35.040 --> 00:28:37.040]  我們需要調整一下
[00:28:37.040 --> 00:28:39.520]  調整一下不但是我們的心態
[00:28:39.520 --> 00:28:43.280]  更是調整一下我們整個的侍奉
[00:28:43.280 --> 00:28:45.680]  詩篇121篇
[00:28:45.680 --> 00:28:47.280]  它怎麼講呢?
[00:28:47.280 --> 00:28:50.080]  它是講人對我說
[00:28:50.080 --> 00:28:53.280]  我們往耶和瓦的殿那裡去
[00:28:53.280 --> 00:28:54.320]  我就歡喜了
[00:28:54.320 --> 00:28:55.920]  有人對他說了
[00:28:55.920 --> 00:28:58.640]  我們一塊去耶路撒冷好不好啊
[00:28:58.640 --> 00:29:00.640]  然後他們就一塊的
[00:29:00.640 --> 00:29:05.360]  上午成群的就上耶路撒冷
[00:29:05.360 --> 00:29:07.840]  上西安山來走了
[00:29:07.840 --> 00:29:09.840]  然後在路程裡面
[00:29:09.840 --> 00:29:11.840]  他們的眼目定睛仰望神
[00:29:11.840 --> 00:29:13.840]  上山舉目觀看
[00:29:13.840 --> 00:29:15.200]  神保守他
[00:29:15.200 --> 00:29:17.840]  然後他們就到了耶路撒冷
[00:29:17.840 --> 00:29:21.120]  在門外邊
[00:29:21.120 --> 00:29:25.840]  把腳踏進耶路撒冷的城門口
[00:29:25.840 --> 00:29:28.480]  在城門口那邊的時候
[00:29:28.480 --> 00:29:34.080]  他遠遠的來看整座的城是怎麼樣呢?
[00:29:34.080 --> 00:29:36.640]  看到耶路撒冷城建造的
[00:29:36.640 --> 00:29:38.880]  多麼的整齊
[00:29:38.880 --> 00:29:41.840]  多麼的結構完整
[00:29:41.840 --> 00:29:46.320]  聯絡的多麼的齊全
[00:29:46.320 --> 00:29:48.720]  然後他們就說
[00:29:48.720 --> 00:29:52.480]  眾志派、耶和瓦的志派上哪裡去?
[00:29:52.480 --> 00:29:54.080]  我們上耶路撒冷
[00:29:54.080 --> 00:29:57.440]  在那邊來稱頌耶和瓦的名字
[00:29:57.440 --> 00:29:59.440]  在那邊有神的同在
[00:29:59.440 --> 00:30:00.880]  有神的寶座
[00:30:00.880 --> 00:30:03.440]  神的審判的座位在那邊
[00:30:03.440 --> 00:30:06.240]  我們要為耶路撒冷求平安
[00:30:06.240 --> 00:30:08.720]  因為在城裡面
[00:30:08.720 --> 00:30:10.720]  每一位都求平安
[00:30:10.720 --> 00:30:13.760]  城裡面的一切公眾都要安穩
[00:30:13.760 --> 00:30:17.440]  然後他們彼此之間來祝福
[00:30:17.440 --> 00:30:19.440]  願你們中間有平安
[00:30:19.440 --> 00:30:24.640]  然後就講到願神的殿能夠有安穩
[00:30:24.640 --> 00:30:29.040]  能夠在那邊求福
[00:30:29.040 --> 00:30:33.360]  這個時候一篇講到耶路撒冷城
[00:30:33.360 --> 00:30:36.080]  上行居司的曹順者
[00:30:36.080 --> 00:30:38.960]  他們到了耶路撒冷的門口
[00:30:38.960 --> 00:30:43.440]  看到那座城的設計的完善
[00:30:43.440 --> 00:30:45.440]  看到耶和瓦的殿
[00:30:45.440 --> 00:30:49.120]  產生出一種的贊嘆
[00:30:49.120 --> 00:30:53.040]  這篇詩篇的排列非常優美
[00:30:53.040 --> 00:30:55.440]  我們讀聖經的時候
[00:30:55.440 --> 00:30:56.640]  你要看一下
[00:30:56.640 --> 00:30:58.880]  聖經是一個文學的著作
[00:30:58.880 --> 00:31:02.880]  那邊有很多優美的修持寫的
[00:31:02.880 --> 00:31:04.400]  這邊所用的是一種
[00:31:04.400 --> 00:31:07.040]  所謂的文學交替更換
[00:31:07.040 --> 00:31:08.880]  叫Kiēsem
[00:31:08.880 --> 00:31:12.880]  Kiēsem是用希臘文的字母Ki
[00:31:12.880 --> 00:31:15.840]  Ki就是類似我們英文的X
[00:31:15.840 --> 00:31:18.640]  它所講的是什麼呢?
[00:31:18.640 --> 00:31:22.000]  先講A 再講B 再講C
[00:31:22.000 --> 00:31:24.480]  然後倒過來CBA
[00:31:24.480 --> 00:31:26.080]  所以ABCCBA
[00:31:26.080 --> 00:31:29.760]  中心的那部分就是它所強調的
[00:31:29.760 --> 00:31:31.680]  我們來看一下
[00:31:31.680 --> 00:31:34.480]  進到神的殿歡喜快樂
[00:31:34.480 --> 00:31:35.600]  一開始B間
[00:31:35.600 --> 00:31:39.680]  最後為神的殿來祈福
[00:31:39.680 --> 00:31:42.240]  是互相呼應的
[00:31:42.240 --> 00:31:44.080]  一首一尾呼應的
[00:31:44.080 --> 00:31:47.360]  然後B是看見目睹
[00:31:47.360 --> 00:31:50.400]  聖神的安穩
[00:31:50.400 --> 00:31:52.400]  排列的整齊
[00:31:52.400 --> 00:31:57.680]  然後第六第七節求聖神的平安
[00:31:57.680 --> 00:31:59.520]  一個是看見目睹
[00:31:59.520 --> 00:32:00.640]  一個是求
[00:32:00.640 --> 00:32:03.760]  然後中間的C跟Cπ
[00:32:03.760 --> 00:32:08.400]  就是聖神是稱頌神的地方
[00:32:08.400 --> 00:32:09.280]  第四節
[00:32:09.280 --> 00:32:13.760]  然後聖神是順服神的所在
[00:32:13.760 --> 00:32:15.600]  那就是中心點
[00:32:15.600 --> 00:32:18.320]  我們一點一點的簡單的
[00:32:18.320 --> 00:32:20.080]  我們來走一下
[00:32:20.080 --> 00:32:24.000]  當時大衛寫的時候
[00:32:24.000 --> 00:32:26.880]  那個聖殿還沒有完全建好
[00:32:26.880 --> 00:32:28.480]  是所有門所建的
[00:32:28.480 --> 00:32:35.520]  他是用會幕的來講
[00:32:35.520 --> 00:32:38.880]  但是大衛稱耶路撒冷已經建好了
[00:32:38.880 --> 00:32:41.600]  當時人對我們說
[00:32:42.560 --> 00:32:47.200]  一起的往耶和華的會幕
[00:32:47.200 --> 00:32:48.480]  耶和華的那個
[00:32:48.480 --> 00:32:50.640]  以稱為殿
[00:32:50.640 --> 00:32:53.920]  所以可以是一個聖殿
[00:32:53.920 --> 00:32:57.520]  也可以說是會幕的神的家
[00:32:57.520 --> 00:33:01.840]  然後他的那個氣緒是很講究的
[00:33:01.840 --> 00:33:04.880]  在歡喜進入神的殿
[00:33:04.880 --> 00:33:10.160]  我們如果把它用在我們現在的情景裡面
[00:33:10.160 --> 00:33:11.760]  是進入教會裡面
[00:33:11.760 --> 00:33:13.920]  我們進入教會就歡喜快樂
[00:33:13.920 --> 00:33:18.320]  耶和華的家讓我們去
[00:33:18.320 --> 00:33:21.120]  重點是放在神的家
[00:33:21.120 --> 00:33:22.160]  神的殿
[00:33:22.160 --> 00:33:24.880]  神的所在的那個地方
[00:33:24.880 --> 00:33:27.040]  我們已經好一段時間了
[00:33:27.040 --> 00:33:32.480]  很多弟兄姊妹都沒有機會回到實體的教會裡面敬拜
[00:33:32.480 --> 00:33:36.160]  我最近也是在教會裡面
[00:33:36.160 --> 00:33:37.680]  已經開放的時候
[00:33:37.680 --> 00:33:39.600]  去到教會講道的時候
[00:33:39.600 --> 00:33:40.880]  真的是不一樣
[00:33:40.880 --> 00:33:42.400]  對著鏡頭講
[00:33:42.400 --> 00:33:48.320]  跟一個電腦面前講
[00:33:48.320 --> 00:33:49.520]  跟著教會
[00:33:49.520 --> 00:33:53.680]  雖然信徒還不是完全的回到教會裡面
[00:33:53.680 --> 00:33:57.040]  但是整個氣勢是不一樣的
[00:33:57.040 --> 00:33:58.800]  那我們真的是渴慕了
[00:33:58.800 --> 00:34:01.360]  有一天很快的回到教會裡面
[00:34:01.360 --> 00:34:06.480]  在守聖餐不是在家裡面自己對著夫妻的來說
[00:34:06.480 --> 00:34:08.160]  而是在教會裡面
[00:34:08.160 --> 00:34:09.680]  牧師的祝福
[00:34:09.680 --> 00:34:12.640]  然後大家一起的來領受
[00:34:12.640 --> 00:34:15.840]  那種的感受是很不一樣的
[00:34:15.840 --> 00:34:17.120]  求主幫助我們
[00:34:17.120 --> 00:34:22.240]  真是有一個渴慕回到神的家的一個的心
[00:34:22.240 --> 00:34:23.760]  來親近神
[00:34:23.760 --> 00:34:29.920]  跟弟兄姊妹有一種很甜蜜的一種的交往
[00:34:29.920 --> 00:34:32.800]  然後放下了我們日常的
[00:34:32.800 --> 00:34:35.760]  我們生活上的瑣碎的事物
[00:34:35.760 --> 00:34:38.560]  然後回到神的家裡面
[00:34:38.560 --> 00:34:40.320]  來淨化我們的心
[00:34:40.320 --> 00:34:42.800]  來專一的在那邊來敬拜神
[00:34:42.800 --> 00:34:43.760]  那個多好
[00:34:43.760 --> 00:34:46.400]  多是我們羨慕的一件事
[00:34:46.400 --> 00:34:49.600]  所以我們需要有集體的一個敬拜
[00:34:49.600 --> 00:34:53.200]  在家裡面你可以一個人敬拜
[00:34:53.200 --> 00:34:54.640]  這個是無可厚非
[00:34:54.640 --> 00:34:56.960]  在特殊的那個情況裡面
[00:34:56.960 --> 00:34:58.960]  那我們可以這樣做
[00:34:58.960 --> 00:35:04.080]  但是神的心也是要我們集體的
[00:35:04.080 --> 00:35:06.080]  回到祂的跟前
[00:35:06.080 --> 00:35:09.520]  所以我們不能單是一個單獨的人
[00:35:09.520 --> 00:35:12.400]  長期的在那邊來敬拜
[00:35:12.400 --> 00:35:15.040]  我們不是獨善其身
[00:35:15.040 --> 00:35:18.800]  而是我們是有一個信仰的群體在那邊
[00:35:18.800 --> 00:35:20.640]  來一起的學習
[00:35:20.640 --> 00:35:21.760]  一起的講經
[00:35:21.760 --> 00:35:22.720]  一起敬拜
[00:35:22.720 --> 00:35:24.080]  一起唱詩的
[00:35:24.080 --> 00:35:27.760]  然後獨自的一個敬拜
[00:35:27.760 --> 00:35:31.600]  不要因為在疫情裡面養成了一個習慣
[00:35:31.600 --> 00:35:35.680]  開放以後我們還是在那邊
[00:35:35.680 --> 00:35:40.080]  在家裡面單獨的對著電視機或電腦
[00:35:40.080 --> 00:35:41.120]  對著手機
[00:35:41.120 --> 00:35:42.640]  對著IPad來敬拜
[00:35:42.640 --> 00:35:44.080]  求主幫助我們
[00:35:44.080 --> 00:35:47.920]  不要忘記神所設立的地方教會
[00:35:47.920 --> 00:35:51.760]  是要我們投入在一個地方教會裡面
[00:35:51.760 --> 00:35:53.120]  成為一份子
[00:35:53.120 --> 00:35:58.240]  然後我們在那邊一起的來敬拜神
[00:35:58.240 --> 00:36:02.640]  這是一個群體的敬拜是非常重要的
[00:36:02.640 --> 00:36:06.560]  所以詩篇122篇裡面提到
[00:36:06.560 --> 00:36:11.040]  他們一踏進耶路撒冷的城門裡面
[00:36:11.040 --> 00:36:14.160]  看到整個耶路撒冷城
[00:36:14.160 --> 00:36:16.320]  它都是結構完整的
[00:36:16.320 --> 00:36:20.320]  都是聯絡的非常整齊的一座的城
[00:36:20.320 --> 00:36:22.320]  心裡面就高興了
[00:36:22.320 --> 00:36:24.000]  心裡面就歡喜了
[00:36:24.000 --> 00:36:25.040]  就快樂了
[00:36:25.040 --> 00:36:27.760]  我們回到教會裡面
[00:36:27.760 --> 00:36:30.160]  我們真的求主幫助我們
[00:36:30.160 --> 00:36:34.880]  有這樣一種朝聖者的那種的心情
[00:36:34.880 --> 00:36:37.040]  來歡喜來快樂
[00:36:37.040 --> 00:36:40.240]  因為我們能夠回到教會裡面
[00:36:40.240 --> 00:36:42.800]  一起的跟六子們唱詩
[00:36:42.800 --> 00:36:45.520]  禱告奉獻侍奉主
[00:36:45.520 --> 00:36:49.040]  那他們的腳一踏進教會
[00:36:49.040 --> 00:36:53.920]  這個腳是一種代表性的一種比喻的手法
[00:36:53.920 --> 00:36:55.200]  代表整個人
[00:36:55.200 --> 00:36:58.400]  我們整個人都回到神的跟前
[00:36:58.400 --> 00:37:02.320]  我們回歸到主的那邊
[00:37:02.320 --> 00:37:04.960]  站在那邊
[00:37:04.960 --> 00:37:06.880]  站是一個朝聖者
[00:37:06.880 --> 00:37:09.200]  它是一連串
[00:37:09.200 --> 00:37:11.520]  就是在那邊站
[00:37:11.520 --> 00:37:13.200]  然後去
[00:37:13.200 --> 00:37:15.600]  都是講到他們那種
[00:37:15.600 --> 00:37:17.920]  不僅是一種心情的嚮往
[00:37:17.920 --> 00:37:19.440]  更是一個行動
[00:37:19.440 --> 00:37:23.040]  我們再回到神的家裡面
[00:37:23.040 --> 00:37:26.240]  渲染的在那邊來投入
[00:37:26.240 --> 00:37:30.800]  看到這一座城都是聯絡的非常整齊的
[00:37:30.800 --> 00:37:33.600]  都是安排的
[00:37:33.600 --> 00:37:36.560]  都有秩序的神的教會
[00:37:36.560 --> 00:37:38.960]  是需要有一個合一性在裡面的
[00:37:38.960 --> 00:37:42.240]  所以一座城這個一座這個字是Yeday
[00:37:42.240 --> 00:37:46.080]  Yeday是強調一統性、合一性
[00:37:46.080 --> 00:37:49.120]  那種的一個聯合性在裡面
[00:37:49.120 --> 00:37:51.760]  在希臘文的翻譯裡面
[00:37:51.760 --> 00:37:54.080]  就用那個團契一致
[00:37:54.080 --> 00:37:57.360]  是講到是多麼美好的一件事
[00:37:57.360 --> 00:38:00.080]  能夠與弟兄姊妹和睦同居
[00:38:00.080 --> 00:38:02.720]  一起來相處
[00:38:02.720 --> 00:38:05.520]  來侍奉主、來敬拜主
[00:38:05.520 --> 00:38:07.760]  求主幫助我們
[00:38:07.760 --> 00:38:12.000]  能夠看到真正的在神的家裡面的
[00:38:12.000 --> 00:38:14.560]  那種的太平盛世
[00:38:14.560 --> 00:38:16.160]  那種的安詳
[00:38:16.160 --> 00:38:19.600]  那種的喜樂的氣氛
[00:38:19.600 --> 00:38:21.440]  教會也是要如此的
[00:38:21.440 --> 00:38:24.720]  教會是耶穌基督用祂的寶血
[00:38:24.720 --> 00:38:26.720]  宗教滿修回來的
[00:38:26.720 --> 00:38:28.720]  也是需要有一種合一的
[00:38:28.720 --> 00:38:31.200]  由耶穌基督的心為心
[00:38:31.200 --> 00:38:36.320]  然後我們彼此的在主的裡面彼此相愛
[00:38:36.320 --> 00:38:39.680]  眾人就認出我們是主的門徒
[00:38:39.680 --> 00:38:41.840]  所以教會的定義就是
[00:38:41.840 --> 00:38:44.960]  我們從世界的黑暗的城市裡面
[00:38:44.960 --> 00:38:48.880]  被呼召出來組成一個教會
[00:38:48.880 --> 00:38:51.600]  然後耶穌基督在我們那邊
[00:38:51.600 --> 00:38:53.600]  聯絡我們眾人的心
[00:38:53.600 --> 00:38:56.320]  讓我們同心的來敬拜
[00:38:56.320 --> 00:38:58.640]  所以在疫情後的
[00:38:58.640 --> 00:39:02.480]  我們真的需要回到主的家
[00:39:02.480 --> 00:39:04.000]  回到教會裡面
[00:39:04.000 --> 00:39:06.240]  我們來一起的敬拜
[00:39:06.240 --> 00:39:08.160]  但是眾支派
[00:39:08.160 --> 00:39:13.840]  眾人都願意回到神的家裡面
[00:39:13.840 --> 00:39:17.680]  這裡邊耶路撒冷有神的寶座
[00:39:17.680 --> 00:39:20.160]  並且是一個審判的寶座
[00:39:20.160 --> 00:39:24.240]  是他居所會將王權的地方
[00:39:24.240 --> 00:39:28.480]  是我們在那邊來稱頌神的那個地方
[00:39:28.480 --> 00:39:32.400]  在那裡那個字出現了兩次
[00:39:32.400 --> 00:39:35.440]  第四者、第五者都出現了
[00:39:35.440 --> 00:39:38.720]  重點是放在一個地方
[00:39:38.720 --> 00:39:41.280]  我們在家裡面一樣可以敬拜
[00:39:41.280 --> 00:39:43.920]  基督的身體是無所不在的
[00:39:43.920 --> 00:39:45.040]  是一個無形的
[00:39:45.040 --> 00:39:48.880]  但是也是一個有形的地方教會
[00:39:48.880 --> 00:39:52.080]  有一個特定的地點
[00:39:52.080 --> 00:39:56.000]  我們是認定那個是我的地上的
[00:39:56.000 --> 00:39:57.520]  俗林的家
[00:39:57.520 --> 00:39:59.280]  這一點是很重要的
[00:39:59.280 --> 00:40:01.040]  有一點歸屬感
[00:40:01.040 --> 00:40:04.000]  不要做一個俗林的吉布賽人
[00:40:04.000 --> 00:40:05.280]  到處流浪的
[00:40:05.280 --> 00:40:05.920]  不行
[00:40:05.920 --> 00:40:09.520]  我們需要有這樣一個的觀念
[00:40:09.520 --> 00:40:11.040]  教會是俗林的
[00:40:11.040 --> 00:40:14.080]  是一個俗林的教會
[00:40:14.080 --> 00:40:17.040]  並且是一個信仰的群體
[00:40:17.040 --> 00:40:19.520]  有神的靈在我們那邊
[00:40:19.520 --> 00:40:23.680]  並且是一個群體在那邊敬拜
[00:40:23.680 --> 00:40:26.320]  神在那邊來講全的
[00:40:26.320 --> 00:40:29.120]  神他是居所會
[00:40:29.120 --> 00:40:31.120]  他是講王權的
[00:40:31.120 --> 00:40:35.360]  他的寶座是安設在教會裡面
[00:40:35.360 --> 00:40:36.960]  他是帶冠冕的
[00:40:36.960 --> 00:40:39.680]  而不是那個新冠的病毒
[00:40:39.680 --> 00:40:41.360]  不是那個Coronavirus
[00:40:41.360 --> 00:40:43.120]  那是Corona Glory
[00:40:43.120 --> 00:40:47.760]  神的榮光可以在那邊彰顯出來的
[00:40:47.760 --> 00:40:50.880]  所以主祖文裡面是教導我們
[00:40:50.880 --> 00:40:54.880]  願意神的果降臨
[00:40:54.880 --> 00:40:59.120]  真正當有神掌權的時候
[00:40:59.120 --> 00:41:02.560]  神的果就降臨在我們的內心裡面
[00:41:02.560 --> 00:41:04.960]  將來耶穌基督再回來的時候
[00:41:04.960 --> 00:41:07.520]  他的果再一次的很明顯的
[00:41:07.520 --> 00:41:09.840]  具體的在地上彰顯出來
[00:41:09.840 --> 00:41:12.720]  但是現在在教會裡面
[00:41:12.720 --> 00:41:14.720]  彰顯出祂的掌權
[00:41:14.720 --> 00:41:16.720]  那我們要做的是什麼呢?
[00:41:16.720 --> 00:41:19.280]  就是要求平安
[00:41:19.280 --> 00:41:21.920]  求耶路撒冷的平安
[00:41:21.920 --> 00:41:23.680]  所以他那邊所講的
[00:41:23.680 --> 00:41:27.680]  就是彼此來互相的來提到
[00:41:27.680 --> 00:41:31.120]  就是求耶路撒冷的平安
[00:41:31.120 --> 00:41:34.560]  並且那個是一個肯定的一句話
[00:41:34.560 --> 00:41:38.000]  來回復愛耶路撒冷的人
[00:41:38.000 --> 00:41:41.520]  也必然會亨通有平安
