
[00:00:00.000 --> 00:00:07.000]  今天我們的題目是全被挨真理的信
[00:17:12.000 --> 00:17:14.000]  它是常常用在一個異教
[00:17:14.000 --> 00:17:16.000]  異教裡面會用的詞語
[00:17:16.000 --> 00:17:18.000]  說的是什麼呢
[00:17:18.000 --> 00:17:20.000]  說的就是
[00:17:20.000 --> 00:17:22.000]  你入了某一個教以後
[00:17:22.000 --> 00:17:23.000]  異教
[00:17:23.000 --> 00:17:25.000]  你就會知道裡面的一些奧秘
[00:17:25.000 --> 00:17:27.000]  一些的秘密
[00:17:27.000 --> 00:17:28.000]  所以他是說一個
[00:17:28.000 --> 00:17:31.000]  異教的那個秘密已經在發動了
[00:17:31.000 --> 00:17:32.000]  但是呢
[00:17:32.000 --> 00:17:34.000]  現在有一個攔阻的
[00:17:34.000 --> 00:17:35.000]  這個攔阻呢
[00:17:35.000 --> 00:17:36.000]  又不一樣了
[00:17:36.000 --> 00:17:38.000]  變了陽性了
[00:17:38.000 --> 00:17:40.000]  這是剛才只是一股力量
[00:17:40.000 --> 00:17:41.000]  現在呢
[00:17:41.000 --> 00:17:44.000]  其實是很具體的
[00:17:44.000 --> 00:17:46.000]  就是一個
[00:17:46.000 --> 00:17:47.000]  那是什麼呢
[00:17:47.000 --> 00:17:49.000]  有些人就會覺得
[00:17:49.000 --> 00:17:51.000]  是不是上帝本身呢
[00:17:51.000 --> 00:17:52.000]  是不是聖靈呢
[00:17:52.000 --> 00:17:54.000]  是不是耶穌呢
[00:17:54.000 --> 00:17:56.000]  但這個可能性也不太大
[00:17:56.000 --> 00:17:57.000]  因為後面呢
[00:17:57.000 --> 00:17:59.000]  他說要除去的
[00:17:59.000 --> 00:18:00.000]  要除去的
[00:18:00.000 --> 00:18:02.000]  等到那個時候
[00:18:02.000 --> 00:18:04.000]  就會除去
[00:18:04.000 --> 00:18:05.000]  那除去呢
[00:18:05.000 --> 00:18:07.000]  在原文就是離開現場
[00:18:07.000 --> 00:18:08.000]  離開現場
[00:18:08.000 --> 00:18:09.000]  不一定是消滅
[00:18:09.000 --> 00:18:11.000]  這是離開的意思
[00:18:11.000 --> 00:18:13.000]  那更大的可能性呢
[00:18:13.000 --> 00:18:15.000]  就是天使
[00:18:15.000 --> 00:18:16.000]  就是天使
[00:18:16.000 --> 00:18:19.000]  或者是一個超自然的
[00:18:19.000 --> 00:18:20.000]  有能力的
[00:18:20.000 --> 00:18:22.000]  一個人物
[00:18:22.000 --> 00:18:23.000]  所以呢
[00:18:23.000 --> 00:18:24.000]  他就是說
[00:18:24.000 --> 00:18:26.000]  那個步伐的事情
[00:18:26.000 --> 00:18:28.000]  引益的事情已經在發動了
[00:18:28.000 --> 00:18:29.000]  我們剛才也看到了
[00:18:29.000 --> 00:18:31.000]  就是有一些事情
[00:18:31.000 --> 00:18:32.000]  對不對
[00:18:32.000 --> 00:18:34.000]  就是這個世界的敗壞的
[00:18:34.000 --> 00:18:35.000]  但是呢
[00:18:35.000 --> 00:18:36.000]  這裡說呢
[00:18:36.000 --> 00:18:38.000]  那個時候
[00:18:38.000 --> 00:18:41.000]  等到是神所預定的時候
[00:18:41.000 --> 00:18:44.000]  那個藍主力就會怎麼樣
[00:18:44.000 --> 00:18:46.000]  或這個天使就會怎麼樣
[00:18:46.000 --> 00:18:48.000]  被除去
[00:18:48.000 --> 00:18:49.000]  一除去
[00:18:49.000 --> 00:18:50.000]  沒有藍主力了
[00:18:50.000 --> 00:18:52.000]  那個人會出現了嗎
[00:18:52.000 --> 00:18:53.000]  就出現了
[00:18:53.000 --> 00:18:54.000]  就出現了
[00:18:54.000 --> 00:18:55.000]  但是喔
[00:18:55.000 --> 00:18:56.000]  他還沒有結束的
[00:18:56.000 --> 00:18:57.000]  如果出現
[00:18:57.000 --> 00:18:58.000]  我就死定了
[00:18:58.000 --> 00:18:59.000]  死定了
[00:18:59.000 --> 00:19:00.000]  不要擔心
[00:19:00.000 --> 00:19:01.000]  這裡說什麼
[00:19:01.000 --> 00:19:04.000]  主耶穌就要在那個時候來了
[00:19:04.000 --> 00:19:06.000]  他是怎麼樣
[00:19:06.000 --> 00:19:09.000]  能夠戰勝的呢
[00:19:09.000 --> 00:19:13.000]  就這樣
[00:19:13.000 --> 00:19:14.000]  就降臨
[00:19:14.000 --> 00:19:15.000]  就出現
[00:19:15.000 --> 00:19:16.000]  哇
[00:19:16.000 --> 00:19:18.000]  他的容光都已經把他消滅了
[00:19:18.000 --> 00:19:19.000]  就不用征戰了
[00:19:19.000 --> 00:19:21.000]  不是說你打我
[00:19:21.000 --> 00:19:22.000]  我打你啊
[00:19:22.000 --> 00:19:23.000]  我的死了一半
[00:19:23.000 --> 00:19:24.000]  你的還在
[00:19:24.000 --> 00:19:26.000]  就不是這樣的
[00:19:26.000 --> 00:19:28.000]  他一出現就沒了
[00:19:28.000 --> 00:19:30.000]  很絕對的
[00:19:30.000 --> 00:19:33.000]  那所以我們看到什麼呢
[00:19:33.000 --> 00:19:37.000]  如果我們基督徒有真理的話
[00:19:37.000 --> 00:19:40.000]  我們看到事情這個世界的敗壞
[00:19:40.000 --> 00:19:42.000]  不同的就是
[00:19:42.000 --> 00:19:46.000]  事情我們知道是違背神的時候
[00:19:46.000 --> 00:19:49.000]  我們可以很確定的說什麼
[00:19:49.000 --> 00:19:53.000]  這個已經是神預料之內的
[00:19:53.000 --> 00:19:56.000]  而且神已經不是祈告一仗
[00:19:56.000 --> 00:19:58.000]  是很多仗
[00:19:58.000 --> 00:20:01.000]  已經預備好了
[00:20:01.000 --> 00:20:02.000]  當我們知道的時候
[00:20:02.000 --> 00:20:03.000]  可以讓我們怎麼樣
[00:20:03.000 --> 00:20:05.000]  這是帶到我們第二點
[00:20:05.000 --> 00:20:08.000]  這是為什麼我們需要有全輩
[00:20:08.000 --> 00:20:10.000]  愛真理的心
[00:20:10.000 --> 00:20:12.000]  因為真理會讓我們看到
[00:20:12.000 --> 00:20:16.000]  最終掌權的是誰
[00:20:16.000 --> 00:20:18.000]  是神
[00:20:18.000 --> 00:20:19.000]  是神
[00:20:19.000 --> 00:20:20.000]  所以當我們見到那麼多事情
[00:20:20.000 --> 00:20:21.000]  在發生的時候
[00:20:21.000 --> 00:20:23.000]  我們不會跟別人一樣
[00:20:23.000 --> 00:20:24.000]  要不就是什麼
[00:20:24.000 --> 00:20:26.000]  不覺得是什麼
[00:20:26.000 --> 00:20:27.000]  對不對
[00:20:27.000 --> 00:20:28.000]  很多非基督徒
[00:20:28.000 --> 00:20:30.000]  好像就是
[00:20:30.000 --> 00:20:33.000]  就是水在挖裡
[00:20:33.000 --> 00:20:35.000]  喂 挖在水裡
[00:20:35.000 --> 00:20:37.000]  挖在水裡對不對
[00:20:37.000 --> 00:20:39.000]  被煮都不知道
[00:20:39.000 --> 00:20:41.000]  或者有些人會害怕
[00:20:41.000 --> 00:20:45.000]  那麼多不好的事情發生怎麼辦
[00:20:45.000 --> 00:20:48.000]  但是我們基督徒不一樣
[00:20:48.000 --> 00:20:49.000]  我們可以說什麼
[00:20:49.000 --> 00:20:50.000]  如果你的同事
[00:20:50.000 --> 00:20:52.000]  你的朋友說
[00:20:52.000 --> 00:20:54.000]  那麼多不法的事情
[00:20:54.000 --> 00:20:55.000]  怎麼辦
[00:20:55.000 --> 00:20:57.000]  這個世界太亂了
[00:20:57.000 --> 00:20:58.000]  你就可以說
[00:20:58.000 --> 00:21:01.000]  我早就知道了
[00:21:01.000 --> 00:21:04.000]  神已經說了
[00:21:04.000 --> 00:21:06.000]  而且你可以用一個平安的心
[00:21:06.000 --> 00:21:08.000]  當然我們看到這件事情
[00:21:08.000 --> 00:21:09.000]  我們不是說
[00:21:09.000 --> 00:21:10.000]  就讓它發生吧
[00:21:10.000 --> 00:21:11.000]  快快的發生
[00:21:11.000 --> 00:21:12.000]  更亂更好
[00:21:12.000 --> 00:21:13.000]  不是這樣
[00:21:13.000 --> 00:21:15.000]  所以我們看到的是什麼
[00:21:15.000 --> 00:21:16.000]  就是說
[00:21:16.000 --> 00:21:19.000]  原來這些事情發生
[00:21:19.000 --> 00:21:21.000]  我們早就知道
[00:21:21.000 --> 00:21:22.000]  法我們要怎麼樣
[00:21:22.000 --> 00:21:24.000]  要預備
[00:21:24.000 --> 00:21:25.000]  要預備
[00:21:25.000 --> 00:21:26.000]  你都已經知道了
[00:21:26.000 --> 00:21:27.000]  神不是說
[00:21:27.000 --> 00:21:29.000]  那就讓我先告訴你們
[00:21:29.000 --> 00:21:30.000]  不過我講完以後
[00:21:30.000 --> 00:21:31.000]  你們什麼都不用幹了
[00:21:31.000 --> 00:21:33.000]  因為我最後會過來的
[00:21:33.000 --> 00:21:35.000]  就把這個解決了
[00:21:35.000 --> 00:21:36.000]  是不是這樣
[00:21:36.000 --> 00:21:37.000]  不是的
[00:21:37.000 --> 00:21:39.000]  他告訴我們肯定有目的的
[00:21:39.000 --> 00:21:41.000]  不是說你知道就算了
[00:21:41.000 --> 00:21:43.000]  這是要預備
[00:21:43.000 --> 00:21:45.000]  預備主再來
[00:21:45.000 --> 00:21:47.000]  他已經有一個定時了
[00:21:47.000 --> 00:21:48.000]  對不對
[00:21:48.000 --> 00:21:50.000]  這個按照我們的理解
[00:21:50.000 --> 00:21:54.000]  這個大罪人還沒有出現
[00:21:54.000 --> 00:21:55.000]  所以代表什麼
[00:21:55.000 --> 00:21:56.000]  我們現在還可以
[00:21:56.000 --> 00:21:58.000]  快快的傳福音
[00:21:58.000 --> 00:22:00.000]  我們現在還是可以在工作
[00:22:00.000 --> 00:22:03.000]  快點把人家叫到教會裡面去
[00:22:03.000 --> 00:22:05.000]  跟他分享福音
[00:22:05.000 --> 00:22:07.000]  這個就是時候了
[00:22:07.000 --> 00:22:08.000]  我們不抓緊的話
[00:22:08.000 --> 00:22:11.000]  連這個時間都沒了
[00:22:11.000 --> 00:22:13.000]  這個就是告訴我們的意思
[00:22:13.000 --> 00:22:14.000]  我們不用懼怕
[00:22:14.000 --> 00:22:15.000]  知道誰在講權
[00:22:15.000 --> 00:22:19.000]  而且我們在預備主的再來
[00:22:19.000 --> 00:22:21.000]  對不對
[00:22:21.000 --> 00:22:23.000]  所以我們真理對我們很重要
[00:22:23.000 --> 00:22:25.000]  但是有些人就無所謂
[00:22:25.000 --> 00:22:26.000]  對不對
[00:22:26.000 --> 00:22:27.000]  有沒有真理無所謂
[00:22:27.000 --> 00:22:29.000]  但不是的
[00:22:29.000 --> 00:22:30.000]  不是的
[00:22:30.000 --> 00:22:31.000]  好
[00:22:31.000 --> 00:22:34.000]  那我們繼續看下去
[00:22:34.000 --> 00:22:36.000]  第九節
[00:22:36.000 --> 00:22:37.000]  這裡說
[00:22:37.000 --> 00:22:40.000]  這不法的人來
[00:22:40.000 --> 00:22:44.000]  是叫傻蛋的運動
[00:22:44.000 --> 00:22:45.000]  行怎麼樣
[00:22:45.000 --> 00:22:50.000]  各樣的異能神蹟和一切虛假的歧視
[00:22:50.000 --> 00:22:54.000]  並且在那沉淪的人身上
[00:22:54.000 --> 00:22:57.000]  行各樣出於不義的詭詐
[00:22:57.000 --> 00:23:01.000]  因他們不領受愛真理的心
[00:23:01.000 --> 00:23:04.000]  使他們得救
[00:23:04.000 --> 00:23:09.000]  故此神就給他們一個生發錯誤的心
[00:23:09.000 --> 00:23:13.000]  教他們信從虛謊
[00:23:13.000 --> 00:23:15.000]  使一切不信真理的
[00:23:15.000 --> 00:23:19.000]  倒喜愛不義的人都被定罪了
[00:23:19.000 --> 00:23:21.000]  我們看到的是什麼呢
[00:23:21.000 --> 00:23:22.000]  這裡說
[00:23:22.000 --> 00:23:24.000]  這不法的人來了
[00:23:24.000 --> 00:23:26.000]  就是剛才講的大罪人
[00:23:26.000 --> 00:23:28.000]  他來了是按照誰呢
[00:23:28.000 --> 00:23:29.000]  傻蛋
[00:23:29.000 --> 00:23:31.000]  是傻蛋的運動來的
[00:23:31.000 --> 00:23:40.000]  這裡說行各樣的異能神蹟和一些虛假的歧視
[00:23:40.000 --> 00:23:41.000]  那我們要小心
[00:23:41.000 --> 00:23:43.000]  因為這些
[00:23:43.000 --> 00:23:47.000]  本來是誰才有這些能力的
[00:23:47.000 --> 00:23:48.000]  神
[00:23:48.000 --> 00:23:49.000]  還有在地上
[00:23:49.000 --> 00:23:50.000]  這是神的僕人
[00:23:50.000 --> 00:23:54.000]  或者我們見到在聖經裡面的使徒
[00:23:54.000 --> 00:23:55.000]  裡面也說什麼
[00:23:55.000 --> 00:23:59.000]  神蹟其事必隨著他們
[00:23:59.000 --> 00:24:00.000]  對不對
[00:24:00.000 --> 00:24:01.000]  那你看到哇
[00:24:01.000 --> 00:24:02.000]  有人好厲害
[00:24:02.000 --> 00:24:05.000]  這個這個水變邪
[00:24:05.000 --> 00:24:08.000]  我從來不知道為什麼我要水變邪
[00:24:08.000 --> 00:24:10.000]  如果是我至少變個酒嘛
[00:24:10.000 --> 00:24:12.000]  還可以喝啊
[00:24:12.000 --> 00:24:13.000]  Anyway
[00:24:13.000 --> 00:24:15.000]  他就有這個異能啊
[00:24:15.000 --> 00:24:16.000]  可以行神蹟
[00:24:16.000 --> 00:24:18.000]  我們很容易就會怎麼樣
[00:24:18.000 --> 00:24:19.000]  哦
[00:24:19.000 --> 00:24:21.000]  這個是神的人來的
[00:24:21.000 --> 00:24:22.000]  對不對
[00:24:22.000 --> 00:24:24.000]  聖經看過的
[00:24:24.000 --> 00:24:26.000]  有這樣的能力的
[00:24:26.000 --> 00:24:27.000]  是不是
[00:24:27.000 --> 00:24:28.000]  但是呢
[00:24:28.000 --> 00:24:30.000]  我們看一下神蹟呢
[00:24:30.000 --> 00:24:32.000]  本來他的目的是什麼呢
[00:24:32.000 --> 00:24:36.000]  把人帶到神蹟背後的那個身份
[00:24:36.000 --> 00:24:38.000]  誰有這個能力
[00:24:38.000 --> 00:24:41.000]  本來神蹟就是這個用途
[00:24:41.000 --> 00:24:44.000]  但是原來傻蛋也會用這個用途
[00:24:44.000 --> 00:24:45.000]  還假裝
[00:24:45.000 --> 00:24:46.000]  假裝
[00:24:46.000 --> 00:24:46.000]  哎
[00:24:46.000 --> 00:24:47.000]  我就是有能力的
[00:24:47.000 --> 00:24:51.000]  剛才他不是說他坐在神的殿裡嗎
[00:24:51.000 --> 00:24:52.000]  誰會傷心啊
[00:24:52.000 --> 00:24:54.000]  看到你做神蹟啊
[00:24:54.000 --> 00:24:54.000]  好
[00:24:54.000 --> 00:24:58.000]  我相信你就是你才是真正的神
[00:24:58.000 --> 00:24:58.000]  對不對
[00:24:58.000 --> 00:24:59.000]  還有呢
[00:24:59.000 --> 00:25:02.000]  其實其實是讓人很驚訝的
[00:25:02.000 --> 00:25:02.000]  哇
[00:25:02.000 --> 00:25:03.000]  這個沒有人可以做
[00:25:03.000 --> 00:25:05.000]  那你可以做啊
[00:25:05.000 --> 00:25:07.000]  還有就是異能
[00:25:07.000 --> 00:25:10.000]  異能就是說超自然的
[00:25:10.000 --> 00:25:13.000]  我們一般都可以做的就沒什麼了
[00:25:13.000 --> 00:25:14.000]  但是超自然的
[00:25:14.000 --> 00:25:17.000]  所以他就用了這一些的方法
[00:25:17.000 --> 00:25:19.000]  但是聖經怎麼說呢
[00:25:19.000 --> 00:25:21.000]  他說是虛假的提示
[00:25:21.000 --> 00:25:23.000]  那虛假不代表
[00:25:23.000 --> 00:25:26.000]  不是說不真實的
[00:25:26.000 --> 00:25:27.000]  不是說假的
[00:25:27.000 --> 00:25:29.000]  哦原來原來不是邪
[00:25:29.000 --> 00:25:30.000]  而不是這樣的
[00:25:30.000 --> 00:25:31.000]  真的是發生了
[00:25:31.000 --> 00:25:37.000]  只不過他指向的是要人去滅亡的一條道路
[00:25:37.000 --> 00:25:39.000]  他並不是帶來真理
[00:25:39.000 --> 00:25:41.000]  他是要你去滅亡
[00:25:41.000 --> 00:25:46.000]  因此是虛假的提示
[00:25:46.000 --> 00:25:46.000]  而且呢
[00:25:46.000 --> 00:25:49.000]  釋迪什節說什麼呢
[00:25:49.000 --> 00:25:51.000]  並且在成倫的人
[00:25:51.000 --> 00:25:55.000]  那這裡成倫的人並不是剛才那個成倫人了
[00:25:55.000 --> 00:25:55.000]  哦
[00:25:55.000 --> 00:25:57.000]  現在是中宿的
[00:25:57.000 --> 00:26:02.000]  這代表一切成倫的人的身上
[00:26:02.000 --> 00:26:04.000]  他就會在他們這些人
[00:26:04.000 --> 00:26:06.000]  就是不信主
[00:26:06.000 --> 00:26:09.000]  不願意接受真理的人的身上啊
[00:26:09.000 --> 00:26:12.000]  就有不義和詭詐在他們裡面
[00:26:12.000 --> 00:26:13.000]  為什麼
[00:26:13.000 --> 00:26:19.000]  因為他們不領受愛真理的心
[00:26:19.000 --> 00:26:22.000]  你知道他不是不領受真理哦
[00:26:22.000 --> 00:26:25.000]  他是不領受什麼
[00:26:25.000 --> 00:26:27.000]  愛真理的心
[00:26:27.000 --> 00:26:29.000]  他根本就不愛
[00:26:29.000 --> 00:26:31.000]  他拒絕他不要
[00:26:31.000 --> 00:26:33.000]  他不要真理的
[00:26:33.000 --> 00:26:35.000]  有這樣的人嗎
[00:26:35.000 --> 00:26:36.000]  有的
[00:26:36.000 --> 00:26:37.000]  你跟他講真理
[00:26:37.000 --> 00:26:38.000]  他說嗯
[00:26:38.000 --> 00:26:40.000]  無所謂哪個神
[00:26:40.000 --> 00:26:41.000]  I don't care
[00:26:41.000 --> 00:26:42.000]  對不對
[00:26:42.000 --> 00:26:43.000]  哦
[00:26:43.000 --> 00:26:44.000]  有審判
[00:26:44.000 --> 00:26:44.000]  哦
[00:26:44.000 --> 00:26:45.000]  無所謂
[00:26:45.000 --> 00:26:47.000]  我看不見
[00:26:47.000 --> 00:26:49.000]  我真的對真理沒有追求
[00:26:49.000 --> 00:26:51.000]  會不會有這樣的人
[00:26:51.000 --> 00:26:52.000]  有
[00:26:52.000 --> 00:26:53.000]  他根本就不愛真理
[00:26:53.000 --> 00:26:54.000]  有些人是愛真理的
[00:26:54.000 --> 00:26:55.000]  我想知道
[00:26:55.000 --> 00:26:56.000]  不過我拒絕
[00:26:56.000 --> 00:26:57.000]  我覺得這個不是真的
[00:26:57.000 --> 00:26:59.000]  這個是兩件事情啊
[00:26:59.000 --> 00:27:00.000]  他根本就不care
[00:27:00.000 --> 00:27:01.000]  我不要知道
[00:27:01.000 --> 00:27:04.000]  我只要現在開心就可以了
[00:27:04.000 --> 00:27:07.000]  這個是不愛真理的心
[00:27:07.000 --> 00:27:09.000]  那我們看一下沉淪的人呢
[00:27:09.000 --> 00:27:11.000]  花門怎麼樣沉淪
[00:27:11.000 --> 00:27:12.000]  怎麼樣沉淪
[00:27:12.000 --> 00:27:15.000]  他呢是財富的一些迷惑
[00:27:15.000 --> 00:27:19.000]  就他對財富有太大的追求了
[00:27:19.000 --> 00:27:22.000]  以至於他沉淪在當中
[00:27:22.000 --> 00:27:23.000]  不能接果實
[00:27:23.000 --> 00:27:26.000]  就算神的道到了他的心
[00:27:26.000 --> 00:27:29.000]  他也沒有辦法去接果實
[00:27:29.000 --> 00:27:30.000]  還有呢
[00:27:30.000 --> 00:27:34.000]  他是被罪惡來誘惑的
[00:27:34.000 --> 00:27:36.000]  他的心就怎麼樣
[00:27:36.000 --> 00:27:37.000]  鬆了起來
[00:27:37.000 --> 00:27:40.000]  還有就是他被自己的私慾
[00:27:40.000 --> 00:27:41.000]  還有一些人
[00:27:41.000 --> 00:27:43.000]  他是特別喜歡說謊
[00:27:43.000 --> 00:27:44.000]  騙人
[00:27:44.000 --> 00:27:45.000]  他就是怎麼樣
[00:27:45.000 --> 00:27:46.000]  樂在其中
[00:27:46.000 --> 00:27:48.000]  哇你看我騙到你了
[00:27:48.000 --> 00:27:50.000]  我偷了你的東西啊
[00:27:50.000 --> 00:27:52.000]  你看我多厲害
[00:27:52.000 --> 00:27:54.000]  樂在其中
[00:27:54.000 --> 00:27:57.000]  還有一些淫亂
[00:27:57.000 --> 00:28:00.000]  鬼咋都在當中
[00:28:00.000 --> 00:28:02.000]  這些人本來
[00:28:02.000 --> 00:28:05.000]  他就願不願意接受真理
[00:28:05.000 --> 00:28:07.000]  他不愛真理
[00:28:07.000 --> 00:28:09.000]  所以這些沉淪的事情
[00:28:09.000 --> 00:28:10.000]  才可以在他們的身上
[00:28:10.000 --> 00:28:13.000]  不停的繼續
[00:28:13.000 --> 00:28:17.000]  撒旦也利用這些的人
[00:28:17.000 --> 00:28:19.000]  那我們看到什麼
[00:28:19.000 --> 00:28:20.000]  如果有這樣的人
[00:28:20.000 --> 00:28:21.000]  他們會怎麼樣
[00:28:21.000 --> 00:28:24.000]  神就給他們一個
[00:28:24.000 --> 00:28:27.000]  生發錯誤的心
[00:28:27.000 --> 00:28:29.000]  你們要不跟隨嗎
[00:28:29.000 --> 00:28:30.000]  OK
[00:28:30.000 --> 00:28:31.000]  我就讓你
[00:28:31.000 --> 00:28:35.000]  我就讓你繼續在這個沉淪的裡面
[00:28:35.000 --> 00:28:36.000]  以至於他們怎麼樣
[00:28:36.000 --> 00:28:38.000]  因為他們拒絕
[00:28:38.000 --> 00:28:40.000]  他們不喜愛真理的時候
[00:28:40.000 --> 00:28:43.000]  已經是被定罪了
[00:28:43.000 --> 00:28:45.000]  其實這個畫面啊
[00:28:45.000 --> 00:28:46.000]  剛才我已經給了你一個
[00:28:46.000 --> 00:28:47.000]  一個clue
[00:28:47.000 --> 00:28:48.000]  這個畫面像
[00:28:48.000 --> 00:28:54.000]  像哪裡甚至發生過的
[00:28:54.000 --> 00:28:57.000]  就是在出埃及記
[00:28:57.000 --> 00:28:58.000]  出埃及記
[00:28:58.000 --> 00:29:00.000]  那個時候不是法老
[00:29:00.000 --> 00:29:02.000]  他不是有一些
[00:29:02.000 --> 00:29:05.000]  會法俗的法俗師嗎
[00:29:05.000 --> 00:29:06.000]  對不對
[00:29:06.000 --> 00:29:08.000]  就是摩西和亞倫
[00:29:08.000 --> 00:29:09.000]  他們做不同
[00:29:09.000 --> 00:29:12.000]  就是為神來做不同的歧視
[00:29:12.000 --> 00:29:13.000]  就是神蹟的時候
[00:29:13.000 --> 00:29:16.000]  他們說怎麼樣
[00:29:16.000 --> 00:29:17.000]  他們硬著心
[00:29:17.000 --> 00:29:19.000]  還有就說我也可以做得到
[00:29:19.000 --> 00:29:20.000]  他們也變了
[00:29:20.000 --> 00:29:23.000]  但是到他們變了一兩次
[00:29:23.000 --> 00:29:25.000]  以後後面的就跟不了了
[00:29:25.000 --> 00:29:26.000]  太厲害了
[00:29:26.000 --> 00:29:27.000]  跟不了了
[00:29:27.000 --> 00:29:28.000]  對不對
[00:29:28.000 --> 00:29:30.000]  所以有做法俗的
[00:29:30.000 --> 00:29:32.000]  而且那個法老
[00:29:32.000 --> 00:29:33.000]  就是硬著心
[00:29:33.000 --> 00:29:35.000]  對不對
[00:29:35.000 --> 00:29:37.000]  硬著心
[00:29:37.000 --> 00:29:38.000]  他們是不是
[00:29:38.000 --> 00:29:41.000]  他是不是不知道誰是神呢
[00:29:41.000 --> 00:29:42.000]  知道的
[00:29:42.000 --> 00:29:44.000]  因為每次他都說
[00:29:44.000 --> 00:29:46.000]  摩西過來過來過來
[00:29:46.000 --> 00:29:48.000]  幫我禱告
[00:29:48.000 --> 00:29:49.000]  但是他怎麼樣
[00:29:49.000 --> 00:29:50.000]  他禱告你發現很奇怪
[00:29:50.000 --> 00:29:52.000]  就是這實在裡面
[00:29:52.000 --> 00:29:54.000]  他不是馬上禱告啦
[00:29:54.000 --> 00:29:55.000]  就讓這些東西離開
[00:29:55.000 --> 00:29:56.000]  不是
[00:29:56.000 --> 00:29:58.000]  明天來禱告
[00:29:58.000 --> 00:30:00.000]  你要自續一個
[00:30:00.000 --> 00:30:01.000]  就是一個晚上
[00:30:01.000 --> 00:30:04.000]  就是栽的一些影響
[00:30:04.000 --> 00:30:05.000]  這實在代表什麼
[00:30:05.000 --> 00:30:06.000]  他知道
[00:30:06.000 --> 00:30:08.000]  這個是神耶和華
[00:30:08.000 --> 00:30:09.000]  真的是神
[00:30:09.000 --> 00:30:10.000]  有能力
[00:30:10.000 --> 00:30:12.000]  但是他的信就怎麼樣
[00:30:12.000 --> 00:30:14.000]  驗了
[00:30:14.000 --> 00:30:15.000]  我就是
[00:30:15.000 --> 00:30:19.000]  不要支持真理
[00:30:19.000 --> 00:30:21.000]  因此我們在羅馬書
[00:30:21.000 --> 00:30:23.000]  我們也會見到的什麼
[00:30:23.000 --> 00:30:24.000]  有一點點長啊
[00:30:24.000 --> 00:30:26.000]  從24到32節
[00:30:26.000 --> 00:30:27.000]  但是我覺得很重要
[00:30:27.000 --> 00:30:30.000]  我想大家一起去念好不好
[00:30:30.000 --> 00:30:31.000]  123啊
[00:30:31.000 --> 00:30:33.000]  所以上帝怎麼樣
[00:30:33.000 --> 00:30:40.000]  任憑他們
[00:30:40.000 --> 00:30:43.000]  彼此
[00:30:43.000 --> 00:30:47.000]  他們將上帝真實編回虛皇
[00:30:47.000 --> 00:30:52.000]  取經拜侍奉昭之物
[00:30:52.000 --> 00:30:53.000]  不竟
[00:30:53.000 --> 00:30:59.000]  你們再讀
[00:30:59.000 --> 00:31:00.000]  阿們
[00:31:00.000 --> 00:31:03.000]  因此上帝任憑他們
[00:31:03.000 --> 00:31:06.000]  方縱可收此的情欲
[00:31:06.000 --> 00:31:07.000]  我們繼續讀啊
[00:31:07.000 --> 00:31:09.000]  他們的女人
[00:31:09.000 --> 00:31:11.000]  把順心的用處
[00:31:11.000 --> 00:31:14.000]  變為逆心的用處
[00:31:14.000 --> 00:31:16.000]  男人也是如此
[00:31:16.000 --> 00:31:18.000]  棄了女人
[00:31:18.000 --> 00:31:20.000]  順心的用處
[00:31:20.000 --> 00:31:22.000]  欲火攻心
[00:31:22.000 --> 00:31:24.000]  彼此貪戀
[00:31:24.000 --> 00:31:25.000]  男和男
[00:31:25.000 --> 00:31:27.000]  形何形身的事
[00:31:27.000 --> 00:31:29.000]  就在自己身上
[00:31:29.000 --> 00:31:32.000]  受
[00:31:32.000 --> 00:31:34.000]  他們既然
[00:31:34.000 --> 00:31:36.000]  故意不認識上帝
[00:31:36.000 --> 00:31:39.000]  上帝就任憑他們
[00:31:39.000 --> 00:31:41.000]  存邪批的心
[00:31:41.000 --> 00:31:46.000]  起那些不合理的事
[00:31:46.000 --> 00:31:49.000]  邪惡貪婪惡毒
[00:31:49.000 --> 00:31:51.000]  滿性是嫉妒
[00:31:51.000 --> 00:31:52.000]  兇殺
[00:31:52.000 --> 00:31:53.000]  真淨
[00:31:53.000 --> 00:31:54.000]  詭詐
[00:31:54.000 --> 00:31:55.000]  毒
[00:31:55.000 --> 00:31:57.000]  還有什麼
[00:31:57.000 --> 00:32:01.000]  又是
[00:32:01.000 --> 00:32:03.000]  怨恨上帝的
[00:32:03.000 --> 00:32:05.000]  欲罵人的
[00:32:05.000 --> 00:32:08.000]  狂傲的
[00:32:08.000 --> 00:32:10.000]  滅造惡事的
[00:32:10.000 --> 00:32:12.000]  違背父母的
[00:32:12.000 --> 00:32:13.000]  無知的
[00:32:13.000 --> 00:32:14.000]  悲悅的
[00:32:14.000 --> 00:32:16.000]  無心的
[00:32:16.000 --> 00:32:18.000]  不憐憫人的
[00:32:18.000 --> 00:32:22.000]  他們雖知道上帝判定時
[00:32:22.000 --> 00:32:30.000]  是
[00:32:30.000 --> 00:32:31.000]  對
[00:32:31.000 --> 00:32:32.000]  我要配個眼鏡
[00:32:32.000 --> 00:32:33.000]  我看
[00:32:33.000 --> 00:32:35.000]  這個有點遠
[00:32:35.000 --> 00:32:36.000]  好
[00:32:36.000 --> 00:32:38.000]  我們看到的是什麼呢
[00:32:38.000 --> 00:32:39.000]  我們看到
