
[00:00:00.000 --> 00:00:02.000]  頂前妹萬康
[00:25:36.000 --> 00:25:39.000]  第一三一神是永遠生命的源頭
[00:25:39.000 --> 00:25:41.000]  從寶座的裏面
[00:25:41.000 --> 00:25:45.000]  上帝與他的兒子耶穌基督
[00:25:45.000 --> 00:25:48.000]  這個生命河這種水
[00:25:48.000 --> 00:25:54.000]  其實也都預表著聖靈那種的活水長流
[00:25:54.000 --> 00:25:56.000]  耶穌曾經說
[00:25:56.000 --> 00:25:59.000]  人若喝我所賜的水就永遠不喝
[00:25:59.000 --> 00:26:02.000]  我所賜的水要在他裏頭成為泉源
[00:26:02.000 --> 00:26:05.000]  直湧到永生
[00:26:05.000 --> 00:26:08.000]  這個是約翰福音四章所說
[00:26:08.000 --> 00:26:10.000]  但是耶穌去到第七章
[00:26:10.000 --> 00:26:12.000]  就更加清晰的說到
[00:26:12.000 --> 00:26:15.000]  我們這個活水江河泉源
[00:26:15.000 --> 00:26:18.000]  在我們的腹中要湧流到永生
[00:26:18.000 --> 00:26:20.000]  是說聖靈
[00:26:20.000 --> 00:26:24.000]  今日方派教會往往很怕說聖靈
[00:26:24.000 --> 00:26:26.000]  說到聖靈就覺得
[00:26:26.000 --> 00:26:28.000]  你給了甚麼靈
[00:26:28.000 --> 00:26:29.000]  其實不是
[00:26:29.000 --> 00:26:31.000]  你今日如果經歷過
[00:26:31.000 --> 00:26:33.000]  在這個祈禱裏面
[00:26:33.000 --> 00:26:35.000]  你向神來要呼求
[00:26:35.000 --> 00:26:37.000]  你願意去求神
[00:26:37.000 --> 00:26:39.000]  來充滿你
[00:26:39.000 --> 00:26:41.000]  我自己講過的見證
[00:26:41.000 --> 00:26:44.000]  在十月那個大感冒裏面
[00:26:44.000 --> 00:26:47.000]  那一晚真的一個人都沒有
[00:26:47.000 --> 00:26:50.000]  我知道沒有人救到我
[00:26:50.000 --> 00:26:52.000]  我只有在神的面前
[00:26:52.000 --> 00:26:55.000]  俯伏敬拜祈禱
[00:26:55.000 --> 00:26:58.000]  求主向我吹一口氣
[00:26:58.000 --> 00:27:00.000]  而這一口氣
[00:27:00.000 --> 00:27:01.000]  我就看見
[00:27:01.000 --> 00:27:03.000]  嘩!即時生效
[00:27:03.000 --> 00:27:05.000]  不是叫你等
[00:27:05.000 --> 00:27:06.000]  等明天
[00:27:06.000 --> 00:27:07.000]  不是
[00:27:07.000 --> 00:27:09.000]  即時生效
[00:27:09.000 --> 00:27:11.000]  我由那天半夜四點鐘
[00:27:11.000 --> 00:27:13.000]  一直去到九點多
[00:27:13.000 --> 00:27:15.000]  整整幾個小時
[00:27:15.000 --> 00:27:17.000]  一聲咳都沒有
[00:27:17.000 --> 00:27:19.000]  我已經咳了一整晚
[00:27:19.000 --> 00:27:22.000]  但我看到這個是上帝很奇妙的因典
[00:27:22.000 --> 00:27:24.000]  神的靈與我們同在
[00:27:24.000 --> 00:27:27.000]  這個是讓我們看到
[00:27:27.000 --> 00:27:30.000]  預示了神賜給我們的生命
[00:27:30.000 --> 00:27:32.000]  是完全純正無罪
[00:27:32.000 --> 00:27:33.000]  沒有雜質
[00:27:33.000 --> 00:27:36.000]  就好像生命河的河水
[00:27:36.000 --> 00:27:37.000]  那種清澈
[00:27:37.000 --> 00:27:39.000]  另一方面是聖靈的內注
[00:27:39.000 --> 00:27:41.000]  我們能夠面對面
[00:27:41.000 --> 00:27:44.000]  這個帶來給我們靈女
[00:27:44.000 --> 00:27:46.000]  是滿足喜樂的
[00:27:46.000 --> 00:27:48.000]  你發覺沒有另外一樣東西
[00:27:48.000 --> 00:27:49.000]  可以代替這些
[00:27:49.000 --> 00:27:51.000]  而第三方面
[00:27:51.000 --> 00:27:53.000]  沒有身體和靈性的疾病
[00:27:53.000 --> 00:27:56.000]  生命的河水不斷滋潤
[00:27:56.000 --> 00:27:58.000]  這個新天新地
[00:27:58.000 --> 00:28:00.000]  靈命不再剛好
[00:28:00.000 --> 00:28:02.000]  不會再迷失
[00:28:02.000 --> 00:28:04.000]  也不再受咒詛
[00:28:04.000 --> 00:28:06.000]  感謝神
[00:28:06.000 --> 00:28:08.000]  而最後總結一下
[00:28:08.000 --> 00:28:11.000]  生命樹和生命河其實緊密相連
[00:28:11.000 --> 00:28:14.000]  十二個月每個月的果子
[00:28:14.000 --> 00:28:16.000]  是代表著神完備的
[00:28:16.000 --> 00:28:19.000]  也都源源不絕的供應
[00:28:19.000 --> 00:28:20.000]  給祂的子民
[00:28:20.000 --> 00:28:21.000]  人與神
[00:28:21.000 --> 00:28:23.000]  人與人
[00:28:23.000 --> 00:28:25.000]  人與獸造界
[00:28:25.000 --> 00:28:27.000]  整個關係都被醫治
[00:28:27.000 --> 00:28:30.000]  和恢復和好
[00:28:30.000 --> 00:28:33.000]  人永遠就活在一個被根深
[00:28:33.000 --> 00:28:35.000]  和被保護的狀態之中
[00:28:35.000 --> 00:28:37.000]  不會再墮落
[00:28:37.000 --> 00:28:41.000]  所以也都曾經被人問過
[00:28:41.000 --> 00:28:45.000]  伊甸園 當夏娃
[00:28:45.000 --> 00:28:48.000]  就這樣吃了分別善惡樹的果子
[00:28:48.000 --> 00:28:51.000]  就這樣搞成這樣
[00:28:51.000 --> 00:28:53.000]  將來在天堂怎麼辦
[00:28:53.000 --> 00:28:55.000]  我們會不會再犯罪
[00:28:55.000 --> 00:28:58.000]  我就按我所理解的聖經
[00:28:58.000 --> 00:29:00.000]  那個形式
[00:29:00.000 --> 00:29:04.000]  我就說是不可能你會再犯罪
[00:29:04.000 --> 00:29:06.000]  今生你信了耶穌在這個地上
[00:29:06.000 --> 00:29:08.000]  你仍有機會犯罪
[00:29:08.000 --> 00:29:11.000]  是因為我們的肉身
[00:29:11.000 --> 00:29:13.000]  我們的罪性
[00:29:13.000 --> 00:29:15.000]  你一不小心
[00:29:15.000 --> 00:29:18.000]  你沒有讓聖靈去管理你
[00:29:18.000 --> 00:29:20.000]  你是有機會掉落這些試探
[00:29:20.000 --> 00:29:21.000]  有橫
[00:29:21.000 --> 00:29:22.000]  就好像主耶穌
[00:29:22.000 --> 00:29:24.000]  祂來到這個世界
[00:29:24.000 --> 00:29:26.000]  三十多年了
[00:29:26.000 --> 00:29:27.000]  祂和我們一樣
[00:29:27.000 --> 00:29:29.000]  每天都面對有試探
[00:29:29.000 --> 00:29:32.000]  但只是祂沒有犯罪
[00:29:32.000 --> 00:29:36.000]  這個讓我們看見主耶穌的不平凡的地方
[00:29:36.000 --> 00:29:41.000]  祂能夠成為我們神與人之間的中寶
[00:29:41.000 --> 00:29:44.000]  這個條件是沒有人可以取代
[00:29:44.000 --> 00:29:45.000]  我們要讚美
[00:29:45.000 --> 00:29:48.000]  要歸榮耀給我們這位被殺的羔羊
[00:29:48.000 --> 00:29:49.000]  好了
[00:29:49.000 --> 00:29:52.000]  我們最後想一想
[00:29:52.000 --> 00:29:56.000]  新天新地的侍奉既然是說敬拜
[00:29:56.000 --> 00:30:01.000]  你今天有沒有效法大祭司的敬拜侍奉呢
[00:30:01.000 --> 00:30:03.000]  舊約的大祭司
[00:30:03.000 --> 00:30:08.000]  他押上帶著歸耶和華為聖的金牌
[00:30:08.000 --> 00:30:11.000]  我們今天是貴重的器皿
[00:30:11.000 --> 00:30:13.000]  我們被神呼召
[00:30:13.000 --> 00:30:14.000]  是從罪惡當了出來
[00:30:14.000 --> 00:30:17.000]  你有沒有將你的生活分別為聖
[00:30:17.000 --> 00:30:22.000]  新約我們看見我們的大祭司是主耶穌基督
[00:30:22.000 --> 00:30:24.000]  他是慈悲忠信
[00:30:24.000 --> 00:30:28.000]  我們對人間的疾苦是麻木
[00:30:28.000 --> 00:30:31.000]  還是有回應有行動呢
[00:30:31.000 --> 00:30:35.000]  這個就是叫地上的教會要反省
[00:30:35.000 --> 00:30:38.000]  今天我們不要做一個
[00:30:38.000 --> 00:30:42.000]  只是在教會裏面我們是相親相愛
[00:30:42.000 --> 00:30:45.000]  但是對這個世界莫不關心
[00:30:45.000 --> 00:30:47.000]  這個不是神的心意
[00:30:47.000 --> 00:30:49.000]  神要我們在教會
[00:30:49.000 --> 00:30:53.000]  弟兄姊妹彼此間我們是合一
[00:30:53.000 --> 00:30:54.000]  我們相愛
[00:30:54.000 --> 00:30:58.000]  但這份相愛的力量是鼓動了我們
[00:30:58.000 --> 00:30:59.000]  激勵了我們
[00:30:59.000 --> 00:31:01.000]  我們要出去
[00:31:01.000 --> 00:31:04.000]  我們要幫助每一個孤單的人
[00:31:04.000 --> 00:31:06.000]  每一個迷失的人
[00:31:06.000 --> 00:31:09.000]  這個是我們今天我們繼續要學習
[00:31:09.000 --> 00:31:10.000]  在我們的敬拜
[00:31:10.000 --> 00:31:14.000]  我們每一日我們的靈修
[00:31:14.000 --> 00:31:15.000]  我們怎樣去讀聖經
[00:31:15.000 --> 00:31:17.000]  怎樣去祈禱親近神
[00:31:17.000 --> 00:31:19.000]  原來這個成為我們的力量
[00:31:19.000 --> 00:31:21.000]  是準備我們將來
[00:31:21.000 --> 00:31:24.000]  在新天新地永恆的一個服事
[00:31:24.000 --> 00:31:26.000]  第二方面
[00:31:26.000 --> 00:31:31.000]  你今天當然沒有見到神的面
[00:31:31.000 --> 00:31:33.000]  如果我這樣問這個問題
[00:31:33.000 --> 00:31:34.000]  有人舉手的話
[00:31:34.000 --> 00:31:35.000]  那我會很奇怪
[00:31:35.000 --> 00:31:37.000]  為什麼你還在這裏
[00:31:37.000 --> 00:31:39.000]  如果你今天見到神的面
[00:31:39.000 --> 00:31:41.000]  你真的死定了
[00:31:41.000 --> 00:31:43.000]  因為我們真的沒有一個人
[00:31:43.000 --> 00:31:46.000]  可以這樣面對面見神
[00:31:46.000 --> 00:31:48.000]  我們是仍有罪
[00:31:48.000 --> 00:31:51.000]  在我們每一個人的身上
[00:31:51.000 --> 00:31:56.000]  但我們將來是已經全然的得贖
[00:31:56.000 --> 00:31:59.000]  包括我們這個靈魂體
[00:31:59.000 --> 00:32:02.000]  我們整個人都是被救贖的
[00:32:02.000 --> 00:32:06.000]  有學者稱這個每日
[00:32:06.000 --> 00:32:09.000]  我們將來在新天新地見神的面
[00:32:09.000 --> 00:32:12.000]  是永世中最大的福氣
[00:32:12.000 --> 00:32:14.000]  我自己很同意
[00:32:14.000 --> 00:32:17.000]  新天新地最寶貴的地方
[00:32:17.000 --> 00:32:21.000]  就是你其實在那個正立方體
[00:32:21.000 --> 00:32:25.000]  很大的這個華麗的聖城裏面
[00:32:25.000 --> 00:32:27.000]  就是那個致勝所
[00:32:27.000 --> 00:32:31.000]  就是神與人相會的地方
[00:32:31.000 --> 00:32:33.000]  我們能夠面對面
[00:32:33.000 --> 00:32:37.000]  每日都可以這樣去見上帝
[00:32:37.000 --> 00:32:39.000]  去親近祂
[00:32:39.000 --> 00:32:42.000]  這個是一個不單止經歷神的
[00:32:42.000 --> 00:32:44.000]  最親密的同在
[00:32:44.000 --> 00:32:47.000]  是永世裏面最大的福氣
[00:32:47.000 --> 00:32:50.000]  不過我們要問一個問題
[00:32:50.000 --> 00:32:54.000]  我今天有沒有將這份與主親近的滿足
[00:32:54.000 --> 00:32:58.000]  帶到孤單的人群和心靈中
[00:32:58.000 --> 00:33:01.000]  其實我們今天每個人都有手機
[00:33:01.000 --> 00:33:03.000]  你這部手機可能你覺得
[00:33:03.000 --> 00:33:05.000]  我不孤單了
[00:33:05.000 --> 00:33:07.000]  我Facebook有這麼多朋友
[00:33:07.000 --> 00:33:09.000]  不過你的朋友
[00:33:09.000 --> 00:33:11.000]  是不是真的你的朋友呢
[00:33:11.000 --> 00:33:13.000]  有很多你都未見過面
[00:33:13.000 --> 00:33:15.000]  是真的
[00:33:15.000 --> 00:33:18.000]  今天我們不是為了吸流量
[00:33:18.000 --> 00:33:22.000]  我們要建立的是真正的友誼
[00:33:22.000 --> 00:33:24.000]  與神與人都是
[00:33:24.000 --> 00:33:26.000]  我們要活得真
[00:33:26.000 --> 00:33:29.000]  亦都要活得合神的心意
[00:33:29.000 --> 00:33:32.000]  我們在這裏和大家提出一個
[00:33:32.000 --> 00:33:34.000]  我最近看到的一個資訊
[00:33:34.000 --> 00:33:37.000]  我們要提防AI精神病
[00:33:37.000 --> 00:33:39.000]  這個不是我發明的
[00:33:39.000 --> 00:33:41.000]  這個是那些心理專家
[00:33:41.000 --> 00:33:43.000]  他們現在是
[00:33:43.000 --> 00:33:48.000]  為什麼他們說會有這個問題出現了呢
[00:33:48.000 --> 00:33:55.000]  這個是說一個32歲的情傷的女子
[00:33:55.000 --> 00:33:58.000]  這個是一個日本女士
[00:33:58.000 --> 00:34:00.000]  她的名字叫嘉夜
[00:34:00.000 --> 00:34:04.000]  她在AR的眼鏡裏頭
[00:34:04.000 --> 00:34:06.000]  看到她自己在check GPT
[00:34:06.000 --> 00:34:11.000]  她打造了一個AI的男性伴侶
[00:34:11.000 --> 00:34:14.000]  她可以有要求的
[00:34:14.000 --> 00:34:17.000]  我要求這個六尺高
[00:34:17.000 --> 00:34:19.000]  要體型多大
[00:34:19.000 --> 00:34:21.000]  她是什麼膚色
[00:34:21.000 --> 00:34:23.000]  她全部可以設計了
[00:34:23.000 --> 00:34:27.000]  然後這個AI的伴侶
[00:34:27.000 --> 00:34:30.000]  就會和她一起每天聊天
[00:34:30.000 --> 00:34:33.000]  聊到有一天她動心了
[00:34:33.000 --> 00:34:36.000]  她說我曾經失戀
[00:34:36.000 --> 00:34:39.000]  我曾經好像覺得
[00:34:39.000 --> 00:34:43.000]  我對婚姻已經再沒有信心
[00:34:43.000 --> 00:34:46.000]  不過我現在和你好像真的談戀愛了
[00:34:46.000 --> 00:34:47.000]  我愛上了你
[00:34:47.000 --> 00:34:49.000]  然後那個AI伴侶
[00:34:49.000 --> 00:34:50.000]  你知不知道怎樣和她說
[00:34:50.000 --> 00:34:52.000]  我也愛你
[00:34:52.000 --> 00:34:54.000]  哇 馬上哄了她
[00:34:54.000 --> 00:34:56.000]  然後他們籌備婚禮
[00:34:56.000 --> 00:34:59.000]  真的請了她的家人和親戚
[00:34:59.000 --> 00:35:02.000]  去參加這個模擬的婚禮
[00:35:02.000 --> 00:35:05.000]  這個婚禮是由一些
[00:35:05.000 --> 00:35:07.000]  現在成為一個新的生意
[00:35:07.000 --> 00:35:12.000]  是一些專做虛擬角色婚禮的企業公司
[00:35:12.000 --> 00:35:14.000]  為她預備的
[00:35:14.000 --> 00:35:19.000]  但是有很多的專家都很擔心
[00:35:19.000 --> 00:35:21.000]  她說當AI的伴侶
[00:35:21.000 --> 00:35:25.000]  她提供無條件的傾聽
[00:35:25.000 --> 00:35:27.000]  她快速的回應
[00:35:27.000 --> 00:35:31.000]  和她對那些孤獨感強烈的使用者
[00:35:31.000 --> 00:35:34.000]  立即產生安慰作用
[00:35:34.000 --> 00:35:37.000]  但是這種情況
[00:35:37.000 --> 00:35:39.000]  專家就會警告
[00:35:39.000 --> 00:35:43.000]  當人類將情感重心轉向
[00:35:43.000 --> 00:35:46.000]  可回溯、可編輯
[00:35:46.000 --> 00:35:51.000]  甚至會迎合你的口味的演算法
[00:35:51.000 --> 00:35:54.000]  可能就會出現認知扭曲
[00:35:54.000 --> 00:35:57.000]  和社交退縮的風險
[00:35:57.000 --> 00:35:59.000]  有很多臨床心理學家甚至說
[00:35:59.000 --> 00:36:01.000]  這個就是AI精神病
[00:36:01.000 --> 00:36:04.000]  或者叫做ChadGBT Psychosis
[00:36:04.000 --> 00:36:09.000]  她指出這個AI互動可以放大妄想
[00:36:09.000 --> 00:36:12.000]  或者加固那些不現實的信念
[00:36:12.000 --> 00:36:15.000]  不少網民就因為這個個案
[00:36:15.000 --> 00:36:18.000]  他們就很熱烈的討論
[00:36:18.000 --> 00:36:21.000]  他們說這個個案本質問題
[00:36:21.000 --> 00:36:23.000]  並非只是在日本
[00:36:23.000 --> 00:36:26.000]  其實全世界不同的城市
[00:36:26.000 --> 00:36:28.000]  我們都出現這個問題
[00:36:28.000 --> 00:36:33.000]  這個問題在社會急劇要加速
[00:36:33.000 --> 00:36:35.000]  要現代化
[00:36:35.000 --> 00:36:39.000]  在社會結構下產生了很多孤獨
[00:36:39.000 --> 00:36:44.000]  對於孤獨、要生小孩、或者結婚
[00:36:44.000 --> 00:36:48.000]  這些人的一種壓力
[00:36:48.000 --> 00:36:54.000]  在科技迅速滲透到他們的私人情感領域當中
[00:36:54.000 --> 00:36:59.000]  他們提供這些AI伴侶可以任你選擇
[00:36:59.000 --> 00:37:06.000]  其實各個政府現在都沒有任何對策
[00:37:06.000 --> 00:37:10.000]  他們未制定對於社交網絡
[00:37:10.000 --> 00:37:14.000]  如何來醫療
[00:37:14.000 --> 00:37:16.000]  甚至將來民間的倫理
[00:37:16.000 --> 00:37:18.000]  全部都未討論
[00:37:18.000 --> 00:37:20.000]  太快了
[00:37:20.000 --> 00:37:23.000]  所以發明AI支付
[00:37:23.000 --> 00:37:27.000]  他們預視到在五年之內
[00:37:27.000 --> 00:37:29.000]  現在是2023年
[00:37:29.000 --> 00:37:31.000]  當時開始推出check GBT
[00:37:31.000 --> 00:37:34.000]  他們就很害怕這件事
[00:37:34.000 --> 00:37:37.000]  五年內,其實不是很遠
[00:37:37.000 --> 00:37:41.000]  接下來可以見的日子
[00:37:41.000 --> 00:37:45.000]  其實整個世界都會陷入很大的危機之下
[00:37:45.000 --> 00:37:48.000]  我們今天需要的
[00:37:48.000 --> 00:37:50.000]  要學習有第三樣東西
[00:37:50.000 --> 00:37:54.000]  用信心去學生命水的泉源的時候
[00:37:54.000 --> 00:37:58.000]  我們要真的祈禱
[00:37:58.000 --> 00:38:03.000]  讓聖靈每一天在自己的說話裏提醒我們
[00:38:03.000 --> 00:38:07.000]  我們是要與哀傷的人同行
[00:38:07.000 --> 00:38:10.000]  陪伴他們、安慰他們
[00:38:10.000 --> 00:38:15.000]  在最近的這一場大暴、大火裏
[00:38:15.000 --> 00:38:17.000]  其實我們可以看到一件
[00:38:17.000 --> 00:38:20.000]  我們大家都可以做的事
[00:38:20.000 --> 00:38:23.000]  我們必須要來到很好的
[00:38:23.000 --> 00:38:25.000]  與他們一起同行
[00:38:25.000 --> 00:38:27.000]  不單止是祈禱
[00:38:27.000 --> 00:38:29.000]  我們在禮拜五那天晚上
[00:38:29.000 --> 00:38:31.000]  在恩福堂
[00:38:31.000 --> 00:38:33.000]  我們有橫膠教聯會
[00:38:33.000 --> 00:38:35.000]  在只是短短幾天的時間
[00:38:35.000 --> 00:38:37.000]  我們禮拜一開會
[00:38:37.000 --> 00:38:40.000]  禮拜二就要分工
[00:38:40.000 --> 00:38:41.000]  禮拜三就要出海報
[00:38:41.000 --> 00:38:43.000]  要寄給教會
[00:38:43.000 --> 00:38:46.000]  簡直是超音速
[00:38:46.000 --> 00:38:49.000]  但這個情況我們都很感謝神
[00:38:49.000 --> 00:38:52.000]  禮拜五晚上有千多人來
[00:38:52.000 --> 00:38:54.000]  在這麼短時間通知大家
[00:38:54.000 --> 00:38:56.000]  千多人來祈禱
[00:38:56.000 --> 00:38:58.000]  那晚整個流程
[00:38:58.000 --> 00:39:00.000]  在一個半小時裏面
[00:39:00.000 --> 00:39:02.000]  我們有不同的牧師
[00:39:02.000 --> 00:39:04.000]  去負責不同的部分
[00:39:04.000 --> 00:39:09.000]  他們都設計了這四款卡
[00:39:09.000 --> 00:39:12.000]  當晚我們祈禱部
[00:39:12.000 --> 00:39:16.000]  布木·彼特·查爾傳道
[00:39:16.000 --> 00:39:17.000]  他都有去
[00:39:17.000 --> 00:39:18.000]  和他的先生
[00:39:18.000 --> 00:39:21.000]  我們大家都帶了這些
[00:39:21.000 --> 00:39:23.000]  叫做關愛心意卡
[00:39:23.000 --> 00:39:25.000]  我們帶了來
[00:39:25.000 --> 00:39:26.000]  鼓勵弟兄姊妹
[00:39:26.000 --> 00:39:28.000]  你有需要你可以拿去
[00:39:28.000 --> 00:39:30.000]  你有大埔的一些親友
[00:39:30.000 --> 00:39:33.000]  是需要你寫一些安慰的話
[00:39:33.000 --> 00:39:34.000]  鼓勵他們
[00:39:34.000 --> 00:39:35.000]  你可以用
[00:39:35.000 --> 00:39:37.000]  這些都是非常好的
[00:39:37.000 --> 00:39:40.000]  講基督在人間患難中
[00:39:40.000 --> 00:39:45.000]  那個是
[00:39:45.000 --> 00:39:50.000]  依靠在怨虐中成為我們的安慰
[00:39:50.000 --> 00:39:52.000]  是聖靈裏頭的扶持
[00:39:52.000 --> 00:39:58.000]  以及是愛的終極盼望
[00:39:58.000 --> 00:39:59.000]  這次這個大火
[00:39:59.000 --> 00:40:06.000]  確實是人間一個很令人痛心的一個悲劇
[00:40:06.000 --> 00:40:11.000]  也是我們相信有很多人禍的問題
[00:40:11.000 --> 00:40:13.000]  是需要去釐清
[00:40:13.000 --> 00:40:15.000]  讓真相浮現出來
[00:40:15.000 --> 00:40:19.000]  也都讓犯事的人
[00:40:19.000 --> 00:40:22.000]  是要面對這些刑責
[00:40:22.000 --> 00:40:23.000]  但是重要的
[00:40:23.000 --> 00:40:24.000]  現在是這一刻
[00:40:24.000 --> 00:40:28.000]  我們需要提供即時的那些捐獻
[00:40:28.000 --> 00:40:30.000]  那些捐獻我們感謝神
[00:40:30.000 --> 00:40:33.000]  播道會在短短這兩個星期
[00:40:33.000 --> 00:40:35.000]  我們已經收到那些捐款
[00:40:35.000 --> 00:40:37.000]  是超過200萬
[00:40:37.000 --> 00:40:39.000]  我們很感謝神
[00:40:39.000 --> 00:40:41.000]  給我們這麼多的堂會
[00:40:41.000 --> 00:40:43.000]  頂姐妹都很願意
[00:40:43.000 --> 00:40:46.000]  我們繼續來到去收這些捐獻
[00:40:46.000 --> 00:40:48.000]  直至到12月尾
[00:40:48.000 --> 00:40:51.000]  這些是為了災民即時的
[00:40:51.000 --> 00:40:54.000]  我們這個關懷部
[00:40:54.000 --> 00:40:57.000]  總會的關懷部
[00:40:57.000 --> 00:40:59.000]  聯絡部
[00:40:59.000 --> 00:41:03.000]  以及他們的社會服務處
[00:41:03.000 --> 00:41:04.000]  在大部那裏
[00:41:04.000 --> 00:41:08.000]  他們即時找到災民的資料
[00:41:08.000 --> 00:41:10.000]  然後聯絡他們
[00:41:10.000 --> 00:41:14.000]  按他們的家庭的人口的需要
[00:41:14.000 --> 00:41:16.000]  然後有人過身
[00:41:16.000 --> 00:41:20.000]  一樣會給錢他們
[00:41:20.000 --> 00:41:23.000]  我們直接將捐獻收集到的錢
[00:41:23.000 --> 00:41:24.000]  一分一毫
[00:41:24.000 --> 00:41:27.000]  全部不會用在其他地方
[00:41:27.000 --> 00:41:30.000]  全數要用在災民身上
[00:41:30.000 --> 00:41:32.000]  而且要快
[00:41:32.000 --> 00:41:35.000]  現在他們最迫切的住的地方
[00:41:35.000 --> 00:41:37.000]  或者小孩子要繼續讀的書
[00:41:37.000 --> 00:41:39.000]  我們全部都來到去
[00:41:39.000 --> 00:41:41.000]  不單止是播道會
[00:41:41.000 --> 00:41:42.000]  浸信會、宣道會
[00:41:42.000 --> 00:41:43.000]  其他信義會
[00:41:43.000 --> 00:41:46.000]  很多不同宗派的聖公會
[00:41:46.000 --> 00:41:48.000]  做了很多很多的事
[00:41:48.000 --> 00:41:50.000]  我們甚至也都聚在一起
[00:41:50.000 --> 00:41:53.000]  我們講到不單止是現在
[00:41:53.000 --> 00:41:56.000]  是長線怎樣幫災區
[00:41:56.000 --> 00:41:59.000]  能夠去重建他們這個社區
[00:41:59.000 --> 00:42:03.000]  這個也都需要政府的社署
[00:42:03.000 --> 00:42:04.000]  不同的部門
[00:42:04.000 --> 00:42:07.000]  他們必須來到一起合作
[00:42:07.000 --> 00:42:08.000]  我們感謝神
[00:42:08.000 --> 00:42:12.000]  讓我們基督的群體
[00:42:12.000 --> 00:42:15.000]  讓我們今天活在這個地上
[00:42:15.000 --> 00:42:17.000]  我們不單止在教會裏面
[00:42:17.000 --> 00:42:19.000]  我們先講相愛
[00:42:19.000 --> 00:42:21.000]  先講公義
[00:42:21.000 --> 00:42:25.000]  我們要走出去這個世界和社區
[00:42:25.000 --> 00:42:28.000]  在不同的環境地域
[00:42:28.000 --> 00:42:30.000]  我們透過我們的崗位
[00:42:30.000 --> 00:42:32.000]  我們要見證我們這位主耶穌
[00:42:32.000 --> 00:42:35.000]  因為我們要告訴別人
[00:42:35.000 --> 00:42:38.000]  將來我們每一個得贖的人
[00:42:38.000 --> 00:42:40.000]  就能夠去到這個
[00:42:40.000 --> 00:42:44.000]  完美、不完全叫人可以得到滿足
[00:42:44.000 --> 00:42:48.000]  快樂的、永恆的家鄉
[00:42:48.000 --> 00:42:49.000]  感謝主
[00:42:49.000 --> 00:42:51.000]  我們一起在這裡祈禱
[00:42:51.000 --> 00:42:53.000]  天父我求你幫助
[00:42:53.000 --> 00:42:55.000]  鼓勵我們每一個弟兄姊妹
[00:42:55.000 --> 00:43:00.000]  在這個令人十分哀動的城市
[00:43:00.000 --> 00:43:02.000]  但主我們不氣餒
[00:43:02.000 --> 00:43:06.000]  雖然有人和有人的問題
[00:43:06.000 --> 00:43:08.000]  但主我們知道
[00:43:08.000 --> 00:43:10.000]  你放下你不同的兒女
[00:43:10.000 --> 00:43:13.000]  在社會上不同的崗位裏面
[00:43:13.000 --> 00:43:18.000]  正是要發揮這種剛和愛的作用
[00:43:18.000 --> 00:43:19.000]  所以你差遣我們
[00:43:19.000 --> 00:43:22.000]  去到你要我們去的地方
[00:43:22.000 --> 00:43:24.000]  我們能夠如明剛照耀
[00:43:24.000 --> 00:43:28.000]  叫真的在困苦無助無望的人
[00:43:28.000 --> 00:43:31.000]  他們心裏能夠得到這份安慰
[00:43:31.000 --> 00:43:32.000]  和得到鼓勵
[00:43:32.000 --> 00:43:35.000]  願上帝你繼續的施恩
[00:43:35.000 --> 00:43:36.000]  使用我們
[00:43:36.000 --> 00:43:40.000]  我們記念到在今天和明天
[00:43:40.000 --> 00:43:43.000]  我們要分別有我們的傳道同工
[00:43:43.000 --> 00:43:45.000]  和一些弟兄姊妹
[00:43:45.000 --> 00:43:48.000]  會去到大埔的災區
[00:43:48.000 --> 00:43:50.000]  去到一些酒店裏面
[00:43:50.000 --> 00:43:51.000]  已經是被安排
[00:43:51.000 --> 00:43:57.000]  他們會來到去接待一些災民
[00:43:57.000 --> 00:43:59.000]  去關心他們
[00:43:59.000 --> 00:44:02.000]  去和他們一齊來到去聊天
[00:44:02.000 --> 00:44:03.000]  慰問他們
[00:44:03.000 --> 00:44:06.000]  求主使用我們每一個人
[00:44:06.000 --> 00:44:09.000]  都能夠在不同的場景裏頭
[00:44:09.000 --> 00:44:11.000]  我們要活出主的愛
[00:44:11.000 --> 00:44:13.000]  主的恩典
[00:44:13.000 --> 00:44:15.000]  主你使用我們每一個
[00:44:15.000 --> 00:44:18.000]  成為憂傷的人那份安慰
[00:44:18.000 --> 00:44:21.000]  成為沒有力量
[00:44:21.000 --> 00:44:23.000]  繼續前行的人
[00:44:23.000 --> 00:44:24.000]  去重新得力
[00:44:24.000 --> 00:44:26.000]  因為在基督耶穌裏面
[00:44:26.000 --> 00:44:29.000]  我們找到真正世界的平安
[00:44:29.000 --> 00:44:31.000]  和那個指望
[00:44:31.000 --> 00:44:32.000]  多謝主
[00:44:32.000 --> 00:44:34.000]  你隨我們和心合二的祈禱
[00:44:34.000 --> 00:44:35.000]  奉主耶穌基督
[00:44:35.000 --> 00:44:36.000]  聖命求
[00:44:36.000 --> 00:44:37.000]  阿們

