
[00:00:00.000 --> 00:00:03.000]  (自從疫情開始,我們都很想達成目標)
[00:23:05.000 --> 00:23:07.000]  大家將外袍一起蓋起來
[00:23:07.000 --> 00:23:09.000]  好像蓋著被子
[00:23:09.000 --> 00:23:12.000]  大家可以分享彼此的體溫
[00:23:12.000 --> 00:23:15.000]  其實在很冷的時間
[00:23:15.000 --> 00:23:18.000]  也可以暖起來
[00:23:18.000 --> 00:23:20.000]  第三個狀況
[00:23:20.000 --> 00:23:22.000]  就是禦敵攻擊
[00:23:22.000 --> 00:23:24.000]  同樣是
[00:23:24.000 --> 00:23:26.000]  古代旅行
[00:23:26.000 --> 00:23:28.000]  在路途中
[00:23:28.000 --> 00:23:30.000]  常有盜賊的危險
[00:23:30.000 --> 00:23:33.000]  一個人面對盜賊
[00:23:33.000 --> 00:23:36.000]  就會很困難去抵擋
[00:23:36.000 --> 00:23:39.000]  但如果遇到有同伴聯手
[00:23:39.000 --> 00:23:41.000]  其實可能可以打贏
[00:23:41.000 --> 00:23:46.000]  甚至免去危險的狀況
[00:23:46.000 --> 00:23:49.000]  最後
[00:23:49.000 --> 00:23:51.000]  傳道者
[00:23:51.000 --> 00:23:53.000]  用一條繩
[00:23:53.000 --> 00:23:57.000]  由三條繩捲成一條繩
[00:23:57.000 --> 00:23:59.000]  來結束
[00:23:59.000 --> 00:24:03.000]  當麻繩有三條
[00:24:03.000 --> 00:24:06.000]  連在一起捲成的麻繩
[00:24:06.000 --> 00:24:08.000]  其實不容易截斷
[00:24:08.000 --> 00:24:10.000]  繩可以是一條
[00:24:10.000 --> 00:24:12.000]  可以兩條捲在一起
[00:24:12.000 --> 00:24:13.000]  或者三條捲在一起
[00:24:13.000 --> 00:24:14.000]  甚至更多都可以
[00:24:14.000 --> 00:24:19.000]  我記得你們去拉鬥力
[00:24:19.000 --> 00:24:21.000]  扯大纜
[00:24:21.000 --> 00:24:24.000]  那條纜是很厲害的
[00:24:24.000 --> 00:24:27.000]  其實傳道者是這樣說
[00:24:27.000 --> 00:24:29.000]  三股合成的繩子
[00:24:29.000 --> 00:24:31.000]  不易截斷
[00:24:31.000 --> 00:24:33.000]  當人落單的時候
[00:24:33.000 --> 00:24:36.000]  其實就會很危險
[00:24:36.000 --> 00:24:40.000]  中國人也有句說話這樣說
[00:24:40.000 --> 00:24:41.000]  是我媽媽教我的
[00:24:41.000 --> 00:24:44.000]  一枝竹會易折彎
[00:24:44.000 --> 00:24:47.000]  幾枝竹一扎斷折難
[00:24:47.000 --> 00:24:49.000]  就好像一些竹筷子
[00:24:49.000 --> 00:24:52.000]  一枝竹一扎斷就斷了
[00:24:52.000 --> 00:24:55.000]  但你把它扎成一扎
[00:24:55.000 --> 00:24:57.000]  要把它咬斷其實很困難
[00:24:57.000 --> 00:24:59.000]  這裡提醒我們
[00:24:59.000 --> 00:25:01.000]  原來在人生的路途裡
[00:25:01.000 --> 00:25:04.000]  能夠有友伴有朋友
[00:25:04.000 --> 00:25:07.000]  其實是很重要
[00:25:07.000 --> 00:25:11.000]  再下去13到16節
[00:25:11.000 --> 00:25:14.000]  權位轉替是暴風
[00:25:14.000 --> 00:25:18.000]  傳道者在這裡做了兩個對比
[00:25:18.000 --> 00:25:23.000]  他將一個貧窮而有智慧的年輕人
[00:25:23.000 --> 00:25:28.000]  和年老不再聽人勸諫的愚昧王
[00:25:28.000 --> 00:25:30.000]  來做一個對比
[00:25:30.000 --> 00:25:36.000]  認為年輕人比起年老的王更加優勝
[00:25:36.000 --> 00:25:40.000]  王之所以被比下去
[00:25:40.000 --> 00:25:42.000]  不是因為他年老
[00:25:42.000 --> 00:25:46.000]  而是因為他不再聽人的勸諫
[00:25:46.000 --> 00:25:49.000]  所以他變成了愚昧王
[00:25:49.000 --> 00:25:52.000]  經文說這個年輕人
[00:25:52.000 --> 00:25:55.000]  他從監牢出來作王
[00:25:55.000 --> 00:25:57.000]  雖然貧寒
[00:25:57.000 --> 00:26:02.000]  但他看到跟隨年輕人作王的
[00:26:02.000 --> 00:26:04.000]  其實都是很多人
[00:26:04.000 --> 00:26:06.000]  不過有一個狀況
[00:26:06.000 --> 00:26:09.000]  到後來這個年輕人
[00:26:09.000 --> 00:26:12.000]  都是被群眾離棄
[00:26:12.000 --> 00:26:19.000]  並且不得到其他人的擁戴
[00:26:19.000 --> 00:26:23.000]  傳道者說這個都是虛空和暴風
[00:26:23.000 --> 00:26:28.000]  我想起舊約裡有一個人物
[00:26:28.000 --> 00:26:31.000]  都類同這樣的狀況
[00:26:31.000 --> 00:26:35.000]  我相信你都認識舊約裡的約瑟
[00:26:35.000 --> 00:26:39.000]  年輕有智慧坐過監
[00:26:39.000 --> 00:26:43.000]  甚至他高升成為埃及的宰相
[00:26:43.000 --> 00:26:49.000]  在皇帝之下是最有權力的一個
[00:26:49.000 --> 00:26:52.000]  當時各地饑荒
[00:26:52.000 --> 00:26:56.000]  在《創世紀》41章57節說
[00:26:56.000 --> 00:27:00.000]  各地的人都去埃及約瑟買糧食
[00:27:00.000 --> 00:27:04.000]  因為全地的饑荒非常之嚴重
[00:27:04.000 --> 00:27:07.000]  所以我相信約瑟活在當代
[00:27:07.000 --> 00:27:10.000]  應該很多人都認識他
[00:27:10.000 --> 00:27:15.000]  但當揭到《出埃及記》一章8節的時候
[00:27:15.000 --> 00:27:20.000]  有一句令我感到驚訝
[00:27:20.000 --> 00:27:24.000]  有一位不認識約瑟的新王興起
[00:27:24.000 --> 00:27:26.000]  統治埃及
[00:27:26.000 --> 00:27:33.000]  同樣在埃及地約瑟做過全地最大的宰相
[00:27:33.000 --> 00:27:39.000]  但在埃及地興起的新王卻不認識約瑟
[00:27:39.000 --> 00:27:43.000]  所以傳道者所說的虛空暴風
[00:27:43.000 --> 00:27:47.000]  無論你是多偉大的統治者
[00:27:47.000 --> 00:27:52.000]  當年代過去
[00:27:52.000 --> 00:27:55.000]  在約瑟以後出生的人
[00:27:55.000 --> 00:27:58.000]  也會將他遺忘
[00:27:58.000 --> 00:28:02.000]  中國人有句說話叫做人走茶涼
[00:28:02.000 --> 00:28:04.000]  有聽過嗎?
[00:28:04.000 --> 00:28:08.000]  當你不再在那個位置的時候
[00:28:08.000 --> 00:28:11.000]  離開了,人家就會將你遺忘
[00:28:11.000 --> 00:28:14.000]  群眾的記憶是短暫的
[00:28:14.000 --> 00:28:18.000]  還有世局的更替
[00:28:18.000 --> 00:28:20.000]  權位的更替
[00:28:20.000 --> 00:28:22.000]  都是多而明顯
[00:28:22.000 --> 00:28:27.000]  所以如果我們的人生是追求有智慧
[00:28:27.000 --> 00:28:29.000]  是要登峰造極
[00:28:29.000 --> 00:28:31.000]  是要顯赫高位
[00:28:31.000 --> 00:28:38.000]  可能你就會見識到那種空虛和暴風的感覺
[00:28:38.000 --> 00:28:44.000]  四個傳道者的觀察和描述
[00:28:44.000 --> 00:28:48.000]  其實都比我們今天聽到的人
[00:28:48.000 --> 00:28:50.000]  有一點提醒
[00:28:50.000 --> 00:28:54.000]  面對欺壓常在無安慰
[00:28:54.000 --> 00:28:58.000]  其實我們可以怎樣處理呢?
[00:28:58.000 --> 00:29:04.000]  剛才提到的劏房、變賣器官
[00:29:04.000 --> 00:29:09.000]  都是一些很小的東西
[00:29:09.000 --> 00:29:14.000]  更有不公平、不公義、卻失控的
[00:29:14.000 --> 00:29:17.000]  就好像我們的出生
[00:29:17.000 --> 00:29:23.000]  我們都不能選擇在哪個地方成為當地的國民
[00:29:23.000 --> 00:29:28.000]  我們不能選擇自己是哪個民族、哪個階層
[00:29:28.000 --> 00:29:32.000]  但很多人在出生的時候
[00:29:32.000 --> 00:29:35.000]  他已經是在那些狀況
[00:29:35.000 --> 00:29:40.000]  想改變卻不到你來改
[00:29:40.000 --> 00:29:47.000]  那份無力感和無能感其實是非常明顯的
[00:29:47.000 --> 00:29:50.000]  我們做人做得久
[00:29:50.000 --> 00:29:53.000]  我們都知道我們只是血肉之軀
[00:29:53.000 --> 00:29:58.000]  有很多事情不是我們介入就能平反
[00:29:58.000 --> 00:30:01.000]  不是我們說努力就能得著改變
[00:30:01.000 --> 00:30:06.000]  所以面對欺壓常在無安慰的情況下
[00:30:06.000 --> 00:30:13.000]  我會建議熟神的人應該善用禱告的權柄
[00:30:13.000 --> 00:30:15.000]  向這位創天造地的真神
[00:30:15.000 --> 00:30:19.000]  斷不以有罪為無罪的公義上帝
[00:30:19.000 --> 00:30:21.000]  向祂伸冤
[00:30:21.000 --> 00:30:25.000]  因為聖經說「伸冤在我,我必報應」
[00:30:25.000 --> 00:30:31.000]  雖然看起來祈禱不能即時帶來什麼效果
[00:30:31.000 --> 00:30:35.000]  但如果你相信真神掌管世界
[00:30:35.000 --> 00:30:42.000]  祈禱應該是最有能力和影響力的方法
[00:30:42.000 --> 00:30:47.000]  第二,當見到不公平
[00:30:47.000 --> 00:30:51.000]  然後有人屈往流淚的時候
[00:30:51.000 --> 00:30:58.000]  最好的回應就是按著上帝給我們的能力
[00:30:58.000 --> 00:31:01.000]  向軟弱者施以援手
[00:31:01.000 --> 00:31:03.000]  展示主愛
[00:31:03.000 --> 00:31:06.000]  未必是扭轉他的狀況
[00:31:06.000 --> 00:31:08.000]  但你走到他身邊
[00:31:08.000 --> 00:31:11.000]  明白他,支持他
[00:31:11.000 --> 00:31:18.000]  這就是聖經教我們行公義好憐憫的表達方式
[00:31:18.000 --> 00:31:23.000]  也是我們每個人都能做到的工作
[00:31:23.000 --> 00:31:27.000]  還有一個就是
[00:31:27.000 --> 00:31:33.000]  熟神的人要堅信上帝必有最公義的裁決
[00:31:33.000 --> 00:31:37.000]  我們信服上帝的主權
[00:31:37.000 --> 00:31:42.000]  在令人覺得有限無能的狀況
[00:31:42.000 --> 00:31:46.000]  我們祈求上帝介入
[00:31:46.000 --> 00:31:49.000]  堅守我們能做的崗位
[00:31:49.000 --> 00:31:55.000]  然後求主掌管、施恩
[00:31:55.000 --> 00:31:59.000]  這是在面對欺壓常在
[00:31:59.000 --> 00:32:02.000]  沒有人安慰的情況下我們能做到的
[00:32:02.000 --> 00:32:09.000]  我們沒有說靠我們的努力就能扭轉整個世界的局面
[00:32:09.000 --> 00:32:15.000]  不過透過我們知道如何運用
[00:32:15.000 --> 00:32:21.000]  我們某程度都能帶來影響力
[00:32:21.000 --> 00:32:24.000]  面對工作勞碌
[00:32:24.000 --> 00:32:28.000]  職財不滿足又如何呢?
[00:32:28.000 --> 00:32:33.000]  其實工作的能力都是神秘的
[00:32:33.000 --> 00:32:40.000]  只不過有時候我們把工作的性質和份量放在錯位
[00:32:40.000 --> 00:32:43.000]  才會令工作變成勞碌
[00:32:43.000 --> 00:32:46.000]  甚至有些人寧願不工作
[00:32:46.000 --> 00:32:51.000]  靠在一起面對工作
[00:32:53.000 --> 00:33:00.000]  其實要在工作中得到神賜的滿足
[00:33:00.000 --> 00:33:02.000]  及可以發揮恩賜
[00:33:02.000 --> 00:33:07.000]  需要我們有時候停下來好好反省
[00:33:07.000 --> 00:33:14.000]  找回平衡的工作和職財如何合宜
[00:33:14.000 --> 00:33:22.000]  要感恩、知足並且多作主攻
[00:33:22.000 --> 00:33:29.000]  能夠有機會工作也是神賜的恩典
[00:33:29.000 --> 00:33:33.000]  我到現在仍然喜歡工作
[00:33:33.000 --> 00:33:37.000]  因為在工作的過程中有很多發現
[00:33:37.000 --> 00:33:41.000]  其中一個發現是自己有什麼潛質
[00:33:41.000 --> 00:33:44.000]  發現有什麼突破
[00:33:44.000 --> 00:33:55.000]  信主的人還可以體會與神同工的輕省和得力著弱
[00:33:55.000 --> 00:34:02.000]  不過我也知道我曾經試過太喜歡工作
[00:34:02.000 --> 00:34:06.000]  工作到不懂休息、不懂工作
[00:34:06.000 --> 00:34:08.000]  亂七八糟
[00:34:08.000 --> 00:34:12.000]  其實那也不是最理想的狀況
[00:34:12.000 --> 00:34:16.000]  我記得有一次需要停工休息的時候
[00:34:16.000 --> 00:34:20.000]  安靜起床前有個圖片出現
[00:34:20.000 --> 00:34:24.000]  好像一個小朋友在遊樂場
[00:34:24.000 --> 00:34:26.000]  沒有人的只有我
[00:34:26.000 --> 00:34:28.000]  我一直在玩
[00:34:28.000 --> 00:34:30.000]  回頭看一看
[00:34:30.000 --> 00:34:32.000]  看到爸爸在看著
[00:34:32.000 --> 00:34:36.000]  爸爸就算叫我回來也不理他
[00:34:36.000 --> 00:34:38.000]  我要再玩
[00:34:38.000 --> 00:34:41.000]  我在工作的狀況有時候也是這樣
[00:34:41.000 --> 00:34:44.000]  我看到我靠著上帝的能力
[00:34:44.000 --> 00:34:46.000]  我凡事都能做
[00:34:46.000 --> 00:34:48.000]  於是我做得很著弱、很興奮
[00:34:48.000 --> 00:34:52.000]  然後就一直努力工作
[00:34:52.000 --> 00:34:56.000]  但忘記了原來身體也是聖靈的電
[00:34:56.000 --> 00:34:58.000]  我也是血肉之軀
[00:34:58.000 --> 00:35:02.000]  上帝教有工作要有休息
[00:35:02.000 --> 00:35:06.000]  要學會這個功課其實也花了很多勁
[00:35:06.000 --> 00:35:10.000]  然後我才能摸到平衡
[00:35:10.000 --> 00:35:14.000]  所以能夠工作感恩
[00:35:14.000 --> 00:35:16.000]  能夠賺錢
[00:35:16.000 --> 00:35:20.000]  有積存要知足
[00:35:20.000 --> 00:35:26.000]  但更重要的是要將能有的金錢好好運用
[00:35:26.000 --> 00:35:31.000]  我在做安息禮拜工作多了
[00:35:31.000 --> 00:35:34.000]  我很明白一個道理
[00:35:34.000 --> 00:35:39.000]  無論你多富有
[00:35:39.000 --> 00:35:43.000]  當兩眼一合、兩腳一伸
[00:35:43.000 --> 00:35:47.000]  其實你就帶不走任何東西
[00:35:47.000 --> 00:35:50.000]  剩下的錢
[00:35:50.000 --> 00:35:53.000]  如果你不懂得好好運用
[00:35:53.000 --> 00:35:55.000]  那些只不過是金錢
[00:35:55.000 --> 00:35:57.000]  但如果你用得好
[00:35:57.000 --> 00:35:59.000]  可以叫人得建立
[00:35:59.000 --> 00:36:04.000]  可以叫一些工作能夠達成
[00:36:04.000 --> 00:36:08.000]  甚至能夠叫人的生活得改善
[00:36:08.000 --> 00:36:12.000]  生命可以來到不再一樣
[00:36:12.000 --> 00:36:14.000]  所以弟兄姊妹
[00:36:14.000 --> 00:36:18.000]  如果不知道你是在一個什麼狀況
[00:36:18.000 --> 00:36:21.000]  努力搏殺賺錢的狀況
[00:36:21.000 --> 00:36:25.000]  還是已經能夠退休安享晚年的時候
[00:36:25.000 --> 00:36:30.000]  工作、休息和金錢的運用
[00:36:30.000 --> 00:36:36.000]  仍然是我們需要好好去考量、計算和安排的
[00:36:36.000 --> 00:36:39.000]  傳道者也告訴我們
[00:36:39.000 --> 00:36:42.000]  有伴娘棚很重要
[00:36:42.000 --> 00:36:46.000]  我們生活在一個小家庭的制度
[00:36:46.000 --> 00:36:50.000]  和個人主義很強的狀況
[00:36:50.000 --> 00:36:52.000]  我們很喜歡自己一個人
[00:36:52.000 --> 00:36:54.000]  自己作主,不和別人合作
[00:36:54.000 --> 00:36:56.000]  因為合作很煩
[00:36:56.000 --> 00:36:59.000]  我記得讀神學的時候
[00:36:59.000 --> 00:37:02.000]  老師很喜歡我們做群組項目
[00:37:02.000 --> 00:37:05.000]  但其實我是最不喜歡做群組項目的
[00:37:05.000 --> 00:37:06.000]  為什麼?
[00:37:06.000 --> 00:37:08.000]  因為當你自己做的時候
[00:37:08.000 --> 00:37:10.000]  你可以控制時間,可以做很多事情
[00:37:10.000 --> 00:37:14.000]  然後知道一些狀況
[00:37:14.000 --> 00:37:17.000]  完全是你可以控制得到
[00:37:17.000 --> 00:37:19.000]  和其他同學做
[00:37:19.000 --> 00:37:21.000]  因為大家不同性情、不同看法
[00:37:21.000 --> 00:37:22.000]  要很多溝通
[00:37:22.000 --> 00:37:25.000]  花的力氣是很大的
[00:37:25.000 --> 00:37:30.000]  但是透過有不同的人和大家相處
[00:37:30.000 --> 00:37:33.000]  其實某程度就鍛鍊到
[00:37:33.000 --> 00:37:39.000]  和別人相處和知道自己有什麼限制
[00:37:39.000 --> 00:37:47.000]  信主的人更加要學會和別人相處
[00:37:47.000 --> 00:37:50.000]  因為由你決志信耶穌開始
[00:37:50.000 --> 00:37:53.000]  你就練在基督的身體裡
[00:37:53.000 --> 00:37:56.000]  你要發現自己究竟是手、腳、眼、耳
[00:37:56.000 --> 00:37:58.000]  還是什麼部分
[00:37:58.000 --> 00:38:02.000]  以至你能夠在基督的身體裡好好發揮
[00:38:02.000 --> 00:38:05.000]  透過彼此的聯繫
[00:38:05.000 --> 00:38:08.000]  我們可以補小家庭的不足
[00:38:08.000 --> 00:38:11.000]  雖然婚姻是上帝所設立
[00:38:11.000 --> 00:38:15.000]  但不等於進入婚姻之後
[00:38:15.000 --> 00:38:19.000]  不會再回復單身的狀況
[00:38:19.000 --> 00:38:24.000]  甚至有些人可能未必能夠進入婚姻
[00:38:24.000 --> 00:38:26.000]  應該怎樣呢?
[00:38:26.000 --> 00:38:30.000]  我們應該善用基督身體
[00:38:30.000 --> 00:38:35.000]  上帝給予我們的好處
[00:38:35.000 --> 00:38:41.000]  彼此聯繫、享受主愛
[00:38:41.000 --> 00:38:46.000]  不知道你來了港福堂多久
[00:38:46.000 --> 00:38:48.000]  有沒有進入牧區
[00:38:48.000 --> 00:38:51.000]  有沒有認識主內的家人
[00:38:51.000 --> 00:38:54.000]  如果你以港福堂成為你屬靈的家
[00:38:54.000 --> 00:38:59.000]  我建議你必須投入牧區
[00:38:59.000 --> 00:39:03.000]  以至你能夠認識上帝為你選定的家人
[00:39:03.000 --> 00:39:06.000]  你也可以按照上帝給你的獨特
[00:39:06.000 --> 00:39:10.000]  成為這間教會的助力
[00:39:10.000 --> 00:39:14.000]  以至我們能夠更好地服侍上帝
[00:39:14.000 --> 00:39:17.000]  權位轉替是暴風
[00:39:17.000 --> 00:39:21.000]  傳道者提醒我們
[00:39:21.000 --> 00:39:26.000]  智慧、權力、高位都不能夠永存
[00:39:26.000 --> 00:39:30.000]  不過這些賞賜都是上帝給予的
[00:39:30.000 --> 00:39:35.000]  我們應該把握這些機遇
[00:39:35.000 --> 00:39:40.000]  好好地發揮自己
[00:39:40.000 --> 00:39:44.000]  好好善用這些位置
[00:39:44.000 --> 00:39:48.000]  不過在過程中我們要校準我們的眼目
[00:39:48.000 --> 00:39:52.000]  把這些賞賜所給予的機會
[00:39:52.000 --> 00:39:57.000]  成為上帝喜悅的工作
[00:39:57.000 --> 00:40:01.000]  叫人得益、叫教會得建立
[00:40:01.000 --> 00:40:05.000]  所以這個短短的十六節經文
[00:40:05.000 --> 00:40:13.000]  看起來好像是幾個沒有什麼關連的觀察和指引
[00:40:13.000 --> 00:40:18.000]  但如果我們落實把它應用在生活中
[00:40:18.000 --> 00:40:22.000]  其實可以令我們的生命非常豐富
[00:40:22.000 --> 00:40:24.000]  願意你也花點時間
[00:40:24.000 --> 00:40:28.000]  回去看看這個傳道書四章一到十六節
[00:40:28.000 --> 00:40:32.000]  看看你在其中可以學到什麼
[00:40:32.000 --> 00:40:35.000]  我們同心低頭祈禱
[00:40:35.000 --> 00:40:41.000]  親愛的天父,很感謝你
[00:40:41.000 --> 00:40:47.000]  因為你讓人有工作、有認識你的機會
[00:40:47.000 --> 00:40:51.000]  是因為你要透過這些事情
[00:40:51.000 --> 00:40:54.000]  讓我們能夠更好發揮
[00:40:54.000 --> 00:40:58.000]  享受更大的豐盛人生
[00:40:58.000 --> 00:41:04.000]  所以求主你深化傳道者對我們的提醒
[00:41:04.000 --> 00:41:06.000]  我們每個人都不同
[00:41:06.000 --> 00:41:10.000]  求祢讓我們懂得按著自己的狀況
[00:41:10.000 --> 00:41:13.000]  我們做一個合宜的調教
[00:41:13.000 --> 00:41:16.000]  以致我們能夠行在你心意當中
[00:41:16.000 --> 00:41:20.000]  並且能夠活出你喜悅的生命
[00:41:20.000 --> 00:41:22.000]  多謝你聽我們的祈禱
[00:41:22.000 --> 00:41:24.000]  同心禱告奉耶穌的名求
[00:41:24.000 --> 00:41:26.000]  阿門
[00:41:26.000 --> 00:41:27.000]  主席
[00:41:27.000 --> 00:41:29.000]  (字幕製作:貝爾)

