
[00:00:00.000 --> 00:00:07.000]  那麼我們已經這是第三講了,得勝的秘訣,這是得勝的秘訣三。
[00:23:46.000 --> 00:23:49.000]  你作為君王有沒有繼續在處理呢?
[00:23:49.000 --> 00:23:54.000]  當你生命以前的罪同樣的再出來的時候,
[00:23:54.000 --> 00:23:57.000]  你作為你自己的生命的主,
[00:23:57.000 --> 00:24:00.000]  你有沒有去再次的處理呢?
[00:24:00.000 --> 00:24:03.000]  還是你任由它再出來呢?
[00:24:03.000 --> 00:24:06.000]  所以這裡說,秋潭沒有廢去,
[00:24:06.000 --> 00:24:12.000]  然後百姓也沒有立定心意歸向他們列祖的神。
[00:24:12.000 --> 00:24:18.000]  之前他不是有派官長去到各個地方教導他們歸向耶和華嗎?
[00:24:18.000 --> 00:24:23.000]  但是走到他人生的最後,百姓也沒有立定心意,
[00:24:23.000 --> 00:24:26.000]  因為他的秋潭沒有廢去啊!
[00:24:26.000 --> 00:24:29.000]  你看到那個結果嗎?
[00:24:29.000 --> 00:24:31.000]  然後這裡說34節,
[00:24:31.000 --> 00:24:38.000]  約沙法其餘的事,自始至終都寫在哈拿尼的兒子耶穌的書上,
[00:24:38.000 --> 00:24:40.000]  也載入以色列獵王記上。
[00:24:40.000 --> 00:24:46.000]  此後,猶大王約沙法與以色列王亞廈交好,
[00:24:46.000 --> 00:24:51.000]  以前的錯誤他又犯了。
[00:24:51.000 --> 00:24:53.000]  而且是怎麼樣呢?
[00:24:53.000 --> 00:24:56.000]  同一個錯誤!
[00:24:56.000 --> 00:24:59.000]  這個我沒有聽到有些人說啊,
[00:24:59.000 --> 00:25:04.000]  好像死性不改,是嗎?
[00:25:04.000 --> 00:25:09.000]  那麼他還是跟以色列的王亞廈交好。
[00:25:09.000 --> 00:25:13.000]  亞廈行惡太甚。
[00:25:13.000 --> 00:25:19.000]  二王他們想要合謀造船去到他斯,
[00:25:19.000 --> 00:25:25.000]  就是西班牙的地方,要造船,造一個很大的船去到他斯的地方。
[00:25:25.000 --> 00:25:28.000]  主角以舜伽別造船。
[00:25:28.000 --> 00:25:34.000]  那時,瑪利沙人多大瓦的兒子以利以謝,向約沙法預言,
[00:25:34.000 --> 00:25:37.000]  上帝派人來跟他說預言,
[00:25:37.000 --> 00:25:44.000]  他說:因你與亞廈交好,耶穌必破壞你所造的。
[00:25:44.000 --> 00:25:50.000]  後來那船果然破壞,不能往他斯去了。
[00:25:50.000 --> 00:25:54.000]  弟兄姐妹,你看了約沙法的生平,
[00:25:54.000 --> 00:25:57.000]  我相信上帝有給你一些提醒。
[00:25:57.000 --> 00:25:59.000]  我不知道你覺得他的生命怎麼樣?
[00:25:59.000 --> 00:26:05.000]  對我來說,他的生命好像有一個很大的遺憾。
[00:26:05.000 --> 00:26:09.000]  他有沒有能力做一個好的君王呢?
[00:26:09.000 --> 00:26:12.000]  聖經記載他做得到的,
[00:26:12.000 --> 00:26:20.000]  但是結果是他總是在同樣的事情上跌倒犯罪。
[00:26:20.000 --> 00:26:26.000]  在你的生命裡面,有沒有某一件事情是不斷地是你生命中的那根刺呢?
[00:26:26.000 --> 00:26:32.000]  讓你就是做不到一個很好的基督徒的那件事情。
[00:26:32.000 --> 00:26:39.000]  你希望你的人生的這一段是怎麼寫的呢?
[00:26:39.000 --> 00:26:43.000]  這一段還沒發生,這一段對約沙法來說已經發生了,
[00:26:43.000 --> 00:26:45.000]  所以聖經是這樣記載了。
[00:26:45.000 --> 00:26:53.000]  但是你希望你人生的這一段是怎麼寫的呢?
[00:26:53.000 --> 00:26:56.000]  約沙法的問題到底在哪裡呢?
[00:26:56.000 --> 00:27:00.000]  第一,他沒有徹底地處理罪惡。
[00:27:00.000 --> 00:27:03.000]  我們看到了那些丘壇的事情,
[00:27:03.000 --> 00:27:08.000]  你別說他到底想不想處理,他有沒有能力處理?
[00:27:08.000 --> 00:27:12.000]  他是有能力處理的。
[00:27:12.000 --> 00:27:14.000]  因為聖經讓我們看到了。
[00:27:14.000 --> 00:27:19.000]  在你的生命中,你說我沒有能力處理這個問題,
[00:27:19.000 --> 00:27:25.000]  但是你再想想看,主耶穌應許你什麼?
[00:27:25.000 --> 00:27:28.000]  主耶穌在聖經裡面應許你,
[00:27:28.000 --> 00:27:33.000]  你靠著那加給你力量的,凡事都能做。
[00:27:33.000 --> 00:27:36.000]  不是你去對付你的罪,
[00:27:36.000 --> 00:27:44.000]  而是你願不願意去繼續地依靠主耶穌來對付你的罪。
[00:27:44.000 --> 00:27:48.000]  我再說一次,不是要靠你自己來對付你的罪,
[00:27:48.000 --> 00:27:54.000]  而是你願不願意繼續地依靠耶穌來對付你的罪。
[00:27:54.000 --> 00:27:56.000]  因為祂有能力。
[00:27:56.000 --> 00:27:59.000]  千萬千萬不要掉入那魔鬼的謊言,
[00:27:59.000 --> 00:28:02.000]  讓我們以為,不行了,我認命了,
[00:28:02.000 --> 00:28:05.000]  我一輩子就是這樣子的,我改不來了。
[00:28:05.000 --> 00:28:11.000]  是,你改不來,但是耶穌改不來嗎?
[00:28:11.000 --> 00:28:13.000]  耶穌改得來。
[00:28:13.000 --> 00:28:15.000]  你願不願意降服呢?
[00:28:15.000 --> 00:28:17.000]  你有多有決心呢?
[00:28:17.000 --> 00:28:23.000]  你願不願意不惜代價都願意改過來呢?
[00:28:23.000 --> 00:28:28.000]  因為有些時候要改過來就是需要這四個字,
[00:28:28.000 --> 00:28:32.000]  不惜代價。
[00:28:32.000 --> 00:28:36.000]  讓我們好好地沈澱,把這四個字放在心裡,
[00:28:36.000 --> 00:28:39.000]  什麼叫做不惜代價。
[00:28:39.000 --> 00:28:49.000]  很多時候如果是改不來,可能還沒有很願意付出代價。
[00:28:49.000 --> 00:28:52.000]  有很多事情當你不願意付出代價的時候,
[00:28:52.000 --> 00:28:55.000]  你不要指望看到結果。
[00:28:55.000 --> 00:29:01.000]  結果是需要付出一些代價,一些取捨,一些犧牲,
[00:29:01.000 --> 00:29:06.000]  因為你看見那件事情是重要的。
[00:29:06.000 --> 00:29:12.000]  在這裡我們看到他的第二個最大的問題是,
[00:29:12.000 --> 00:29:16.000]  沒有與罪惡劃清界限。
[00:29:16.000 --> 00:29:20.000]  他常常都是掉入同樣的問題,就是什麼呢?
[00:29:20.000 --> 00:29:25.000]  跟以色列王和好。
[00:29:25.000 --> 00:29:27.000]  這裡是界限的問題。
[00:29:27.000 --> 00:29:30.000]  你說這個人是不是很特別啊?
[00:29:30.000 --> 00:29:35.000]  你說他對上帝有沒有忠心,願不願意去推動上帝的律法來改革?
[00:29:35.000 --> 00:29:41.000]  他好像都做得到,但是他就是那一塊不劃清界限。
[00:29:41.000 --> 00:29:43.000]  這背後是什麼原因呢?
[00:29:43.000 --> 00:29:47.000]  聖經沒有告訴我們,我們可以自己去想一想,
[00:29:47.000 --> 00:29:50.000]  思考一下,討論一下,到底是什麼原因呢?
[00:29:50.000 --> 00:29:53.000]  他很自信嗎?
[00:29:53.000 --> 00:30:00.000]  還是他因著某些利益,他就在那一塊妥協呢?
[00:30:00.000 --> 00:30:06.000]  妥協跟自信有時候真的是一個同臂的兩面。
[00:30:06.000 --> 00:30:11.000]  自信是好的,但是自信也是兩刃的劍。
[00:30:11.000 --> 00:30:14.000]  當我們自信的時候,如果我們是靠著上帝自信,
[00:30:14.000 --> 00:30:21.000]  我們就不會隨便去找不好的東西來支持我們。
[00:30:21.000 --> 00:30:26.000]  但是自信如果不是依靠上帝的旨意,我們能夠怎麼樣呢?
[00:30:26.000 --> 00:30:33.000]  我們會假設這樣做也沒問題啦,沒有差啦。
[00:30:33.000 --> 00:30:39.000]  有些時候就是這樣的自信,就容易掉入陷阱了。
[00:30:39.000 --> 00:30:46.000]  電話來了,那我出去回來,不要看著孩子,
[00:30:46.000 --> 00:30:50.000]  可能就是三十秒的事情,應該不會有什麼事情吧?
[00:30:50.000 --> 00:30:54.000]  結果很多的悲劇就這樣發生了,對嗎?
[00:30:54.000 --> 00:30:59.000]  出去一下,孩子就掉入浴缸裡面了。
[00:30:59.000 --> 00:31:04.000]  出去一下,孩子就爬了窗口了。
[00:31:04.000 --> 00:31:06.000]  有些時候就是一些小偏差就這樣。
[00:31:06.000 --> 00:31:11.000]  一個司機載著一個巴士的人,電話來了,
[00:31:11.000 --> 00:31:15.000]  到底我拿不拿來看一下?
[00:31:15.000 --> 00:31:18.000]  前面就要轉彎了,但是憑我的經驗應該可以。
[00:31:18.000 --> 00:31:23.000]  很多時候就是那一剎那間的,那個妥協一下吧。
[00:31:23.000 --> 00:31:28.000]  明明有這個准則就是不要這樣,而且自己也知道很危險。
[00:31:28.000 --> 00:31:31.000]  但是就是那一剎那間,我就看一眼吧。
[00:31:31.000 --> 00:31:35.000]  你看一眼,你不知道路面突然間發生了什麼事情,
[00:31:35.000 --> 00:31:41.000]  有哪一輛其他的車就這樣突然停了,或者減速了,或者切線了。
[00:31:41.000 --> 00:31:46.000]  導致你要反應,可是手又拿著手機反應不過來。
[00:31:46.000 --> 00:31:49.000]  很多很多的因素會。
[00:31:49.000 --> 00:31:54.000]  大家知不知道有安全專家給我們統計呢?
[00:31:54.000 --> 00:31:59.000]  大部分的意外,90%都是人為疏忽,
[00:31:59.000 --> 00:32:02.000]  而不是整個設置出現了什麼問題。
[00:32:02.000 --> 00:32:05.000]  90%都是人為疏忽,
[00:32:05.000 --> 00:32:14.000]  這人為疏忽的背後有很多的判斷錯誤,跟過分的自信。
[00:32:14.000 --> 00:32:22.000]  以撒法王,他沒有劃清界線,這是一種給我們的警惕。
[00:32:22.000 --> 00:32:29.000]  有些事情呢,你怎麼樣繼續的除掉那些從北部來的秋壇呢?
[00:32:29.000 --> 00:32:35.000]  如果你跟北部的王有一些這麼好的關係,
[00:32:35.000 --> 00:32:41.000]  你會在你處理事情的決心上面,會妥協的。
[00:32:41.000 --> 00:32:47.000]  婚姻也是這樣子,你找人生的伴侶也是這樣子。
[00:32:47.000 --> 00:32:52.000]  如果你找人生的伴侶,也是在這方面也能夠妥協一下,
[00:32:52.000 --> 00:32:58.000]  反正試試看,反正我就應該能夠改變他,我不能夠改變他,
[00:32:58.000 --> 00:33:04.000]  臨傳道能夠改變他。
[00:33:04.000 --> 00:33:08.000]  是這樣子吧。
[00:33:08.000 --> 00:33:14.000]  很多時候如果我們不劃清界線,能夠改變,能夠妥協的話呢?
[00:33:14.000 --> 00:33:18.000]  我們要劃清界線以致我們不妥協,
[00:33:18.000 --> 00:33:27.000]  約撒法王很可惜啊,他就是整天犯同樣的錯誤,妥協了。
[00:33:27.000 --> 00:33:30.000]  我給大家一個思考,我覺得這個約撒法王呢,
[00:33:30.000 --> 00:33:33.000]  如果你看聖經給他記載的篇幅,
[00:33:33.000 --> 00:33:38.000]  而且那個影擊帝的那次的戰役啊,
[00:33:38.000 --> 00:33:41.000]  哇,那個真的是,他真的是差不多,
[00:33:41.000 --> 00:33:45.000]  真的是一個很好的好王了。
[00:33:45.000 --> 00:33:50.000]  他距離真正的一個好王呢,就差那一點點。
[00:33:50.000 --> 00:33:56.000]  他能夠推動改革,能夠廢掉七驅壇,能夠做這麼多,
[00:33:56.000 --> 00:34:01.000]  能夠打聖戰,能夠規劃,能夠有防疫,保護整個城市。
[00:34:01.000 --> 00:34:06.000]  這麼有智慧,有能力,有金錢的王,
[00:34:06.000 --> 00:34:11.000]  竟然到最後他的人生的評語是那樣子的。
[00:34:11.000 --> 00:34:19.000]  好可惜啊!弟兄姐妹,你的生命呢?
[00:34:19.000 --> 00:34:23.000]  要怎樣呢?千萬,我們還有機會啊!
[00:34:23.000 --> 00:34:30.000]  千萬不要讓我們最後的上帝給我們的結語是一個,
[00:34:30.000 --> 00:34:33.000]  你很忠心,你常常回教會,
[00:34:33.000 --> 00:34:42.000]  但是你生命裡面就是這個問題,解決不了。
[00:34:42.000 --> 00:34:45.000]  我們的生命功課很簡單,
[00:34:45.000 --> 00:34:50.000]  我希望今天的信息給你一個很強悍的一個震撼,
[00:34:50.000 --> 00:34:55.000]  就是從約撒法羅的生命里應該做的事情,
[00:34:55.000 --> 00:34:57.000]  你需要堅持去做。
[00:34:57.000 --> 00:35:01.000]  應該除掉的那些的丘壇,上帝喜悅的事情,
[00:35:01.000 --> 00:35:04.000]  你要對付的罪惡,應該做的事情,堅持。
[00:35:04.000 --> 00:35:06.000]  為什麼我用堅持這個字呢?
[00:35:06.000 --> 00:35:11.000]  因為他之前做過,然後又死灰復燃,
[00:35:11.000 --> 00:35:14.000]  可是他沒有堅持去做。
[00:35:14.000 --> 00:35:18.000]  這個是很多我們生命的寫照。
[00:35:18.000 --> 00:35:22.000]  你曾經勝利過,你曾經得勝過,
[00:35:22.000 --> 00:35:28.000]  但是死灰復燃了,你有沒有繼續地堅持去完成它呢?
[00:35:28.000 --> 00:35:32.000]  在你的一生跑完這道人生的跑道。
[00:35:32.000 --> 00:35:38.000]  第二就是,不應該做的事情,你需要堅持不做,
[00:35:38.000 --> 00:35:40.000]  劃清那個界限。
[00:35:40.000 --> 00:35:42.000]  你就靠著上帝,好像約撒法,
[00:35:42.000 --> 00:35:44.000]  只要靠著上帝好好地管好他的尤大,
[00:35:44.000 --> 00:35:48.000]  敬拜他,再不斷地做改革,徹底地做改革,
[00:35:48.000 --> 00:35:55.000]  不要跟北方的以色列有什麼的聯盟,
[00:35:55.000 --> 00:35:56.000]  劃清界限。
[00:35:56.000 --> 00:36:00.000]  不管是在你的感情的事情上,
[00:36:00.000 --> 00:36:03.000]  還是在你的工作事業的夥伴,
[00:36:03.000 --> 00:36:07.000]  你到底怎麼樣選擇呢?
[00:36:07.000 --> 00:36:09.000]  有沒有劃清界限呢?
[00:36:09.000 --> 00:36:11.000]  劃清界限需要你很相信上帝,
[00:36:11.000 --> 00:36:17.000]  他會祝福你的決定,只要你對他忠心。
[00:36:17.000 --> 00:36:21.000]  前面兩次的講道,我們談到了得勝的秘訣。
[00:36:21.000 --> 00:36:25.000]  第一次,得勝的秘訣一,我們看到大衛。
[00:36:25.000 --> 00:36:29.000]  大衛他在面對同一班人,非利式人,
[00:36:29.000 --> 00:36:33.000]  在同一個地方,立法因果,來攻打他的時候,
[00:36:33.000 --> 00:36:37.000]  聖經用同樣的字句,告訴我們他面對的是同樣的問題。
[00:36:37.000 --> 00:36:41.000]  但是大衛的智慧,大衛對上帝的忠心是什麼呢?
[00:36:41.000 --> 00:36:42.000]  他夠謙卑。
[00:36:42.000 --> 00:36:45.000]  他沒有假設第二次就等於第一次,
[00:36:45.000 --> 00:36:48.000]  他兩次都求問神。
[00:36:48.000 --> 00:36:51.000]  也是得勝的秘訣,他不是憑經驗,
[00:36:51.000 --> 00:36:54.000]  他是謙卑地依靠上帝。
[00:36:54.000 --> 00:36:58.000]  第二次的得勝的秘訣,我們看到約沙法。
[00:36:58.000 --> 00:37:01.000]  他的生命表現的高峰,
[00:37:01.000 --> 00:37:04.000]  就是面對大軍來臨威脅的時候,
[00:37:04.000 --> 00:37:09.000]  他是進食禱告,聽上帝的話,相信上帝。
[00:37:09.000 --> 00:37:14.000]  不是自己去打仗,還派唱歌的人在軍隊前面。
[00:37:14.000 --> 00:37:18.000]  結果贊美神,就看見神動手,神得勝了。
[00:37:18.000 --> 00:37:22.000]  然後他就贊美神回耶路撒冷,
[00:37:22.000 --> 00:37:27.000]  其他的國家都懼怕他。
[00:37:27.000 --> 00:37:31.000]  今天我們看到得勝的秘訣三,
[00:37:31.000 --> 00:37:36.000]  是你要懂得向真理說是。
[00:37:36.000 --> 00:37:39.000]  上帝要你除去生命的最秋潭,
[00:37:39.000 --> 00:37:43.000]  你就要去做那些應該做的事情。
[00:37:43.000 --> 00:37:47.000]  你要懂得向罪惡說不。
[00:37:47.000 --> 00:37:50.000]  對於真理說是,就是要去接近真理,
[00:37:50.000 --> 00:37:52.000]  要喜愛真理。
[00:37:52.000 --> 00:37:55.000]  對於罪惡說不,你就是要遠離他,
[00:37:55.000 --> 00:37:57.000]  劃清界線,劃清界線,
[00:37:57.000 --> 00:37:59.000]  最好跟我一點關係都沒有。
[00:37:59.000 --> 00:38:04.000]  劃清界線,你要恨惡他,恨惡他。
[00:38:04.000 --> 00:38:09.000]  就好像剛才我們一開始就讀的詩篇第一篇,
[00:38:09.000 --> 00:38:12.000]  不從惡人的計謀,不佔罪人的道路,
[00:38:12.000 --> 00:38:14.000]  不坐謝曼人的座位,
[00:38:14.000 --> 00:38:17.000]  唯喜愛耶和華的律法的,
[00:38:17.000 --> 00:38:20.000]  周越思想,這人便會有福。
[00:38:20.000 --> 00:38:24.000]  你要去接近神的律法,神的話語,
[00:38:24.000 --> 00:38:29.000]  喜愛他,喜愛跟上帝的話語有關係的活動,
[00:38:29.000 --> 00:38:32.000]  不管是查經,不管是讀經際話,
[00:38:32.000 --> 00:38:36.000]  不管是靈修,跟上帝的話語有關係的,
[00:38:36.000 --> 00:38:40.000]  你都要去接近他,去喜愛他。
[00:38:40.000 --> 00:38:43.000]  跟上帝,上帝所恨惡的,你也恨惡,
[00:38:43.000 --> 00:38:47.000]  你去遠離他,不要自己以為我能夠勝過誘惑,
[00:38:47.000 --> 00:38:51.000]  來吧!不要這樣想,不要這樣想。
[00:38:51.000 --> 00:38:54.000]  你遠離他,劃清界線。
[00:38:54.000 --> 00:39:02.000]  讓我們一起同心禱告。
[00:39:02.000 --> 00:39:04.000]  天父上帝,我們很感謝你。
[00:39:04.000 --> 00:39:11.000]  弟兄姐妹,上帝在這片道裡面,
[00:39:11.000 --> 00:39:14.000]  他跟你說了什麼呢?
[00:39:14.000 --> 00:39:17.000]  是需要你去遠離的嗎?
[00:39:17.000 --> 00:39:20.000]  你要怎麼樣去堅持?
[00:39:20.000 --> 00:39:22.000]  堅持完成你的任務,
[00:39:22.000 --> 00:39:28.000]  還有堅持離開上帝不喜悅的事情?
[00:39:28.000 --> 00:39:31.000]  如果有的話,我邀請你,
[00:39:31.000 --> 00:39:34.000]  在你的座位,你向上帝做個禱告,
[00:39:34.000 --> 00:39:36.000]  跟上帝立志。
[00:39:36.000 --> 00:39:39.000]  立志,你說我聽到我要行道,
[00:39:39.000 --> 00:39:42.000]  我就從今天開始,要做這件事情,
[00:39:42.000 --> 00:39:44.000]  不要做這件事情,
[00:39:44.000 --> 00:39:50.000]  求上帝你幫助我過一個得勝的生活。
[00:39:50.000 --> 00:39:53.000]  親愛的主耶穌,我們感謝贊美你。
[00:39:53.000 --> 00:39:54.000]  我們從約沙伐的一生,
[00:39:54.000 --> 00:39:57.000]  我們好像看到我們自己生命的寫照,
[00:39:57.000 --> 00:40:00.000]  但是我們的結局還沒有寫完。
[00:40:00.000 --> 00:40:01.000]  我們懇求你幫助我們,
[00:40:01.000 --> 00:40:04.000]  真的是抓緊你給我們的信息,
[00:40:04.000 --> 00:40:05.000]  就好好地應用,
[00:40:05.000 --> 00:40:07.000]  以致我們的一生,
[00:40:07.000 --> 00:40:09.000]  真的是能夠活出你的樣式。
[00:40:09.000 --> 00:40:10.000]  主啊,幫助我們,
[00:40:10.000 --> 00:40:14.000]  幫助我們就是不跟罪惡妥協,
[00:40:14.000 --> 00:40:17.000]  而且是一生去追求你所喜悅的。
[00:40:17.000 --> 00:40:18.000]  叫我們知道,
[00:40:18.000 --> 00:40:19.000]  有很多事情,
[00:40:19.000 --> 00:40:21.000]  它們是會死灰復燃的。
[00:40:21.000 --> 00:40:23.000]  叫我們不要天真的以為,
[00:40:23.000 --> 00:40:24.000]  處理了一次,
[00:40:24.000 --> 00:40:26.000]  就是永遠的處理。
[00:40:26.000 --> 00:40:27.000]  叫我們發現,
[00:40:27.000 --> 00:40:29.000]  我們的一生是需要不斷地跟隨你,
[00:40:29.000 --> 00:40:31.000]  不斷地對你忠心。
[00:40:31.000 --> 00:40:33.000]  主啊,感謝你今天賜給我們話語,
[00:40:33.000 --> 00:40:35.000]  願你得著一切的榮耀。
[00:40:35.000 --> 00:40:37.000]  奉主耶穌的名祈求,
[00:40:37.000 --> 00:40:38.480]  祈求阿們
[00:40:38.480 --> 00:40:39.480]  謝謝大家

