
[00:00:00.000 --> 00:00:02.000]  我們要活出那種對人的謙卑
[00:16:58.000 --> 00:17:00.000]  我們不要有這個假設
[00:17:00.000 --> 00:17:03.000]  所以這段經文的第一點
[00:17:03.000 --> 00:17:07.000]  就是不要把我們的假設當做真理
[00:17:07.000 --> 00:17:10.000]  不要把我們的假設當做真理
[00:17:10.000 --> 00:17:12.000]  我希望你這一點你能夠拿回去
[00:17:12.000 --> 00:17:14.000]  好好地在你的生命裡面
[00:17:14.000 --> 00:17:16.000]  在你做事情
[00:17:16.000 --> 00:17:20.000]  還有你對你的家人的一些的看法
[00:17:20.000 --> 00:17:22.000]  還有一些的相處
[00:17:22.000 --> 00:17:25.000]  好好地去問自己我做了什麼假設
[00:17:25.000 --> 00:17:28.000]  我是不是假設他不懂
[00:17:28.000 --> 00:17:31.000]  我是不是假設他不願意
[00:17:31.000 --> 00:17:34.000]  我是不是假設他不愛我
[00:17:34.000 --> 00:17:36.000]  到底我假設了什麼
[00:17:36.000 --> 00:17:38.000]  不要把假設當真理
[00:17:38.000 --> 00:17:41.000]  因為很容易我們就迷失在假設中的
[00:17:41.000 --> 00:17:44.000]  因為是不明顯的
[00:17:44.000 --> 00:17:46.000]  你想想看約翰的門徒怎麼會知道
[00:17:46.000 --> 00:17:48.000]  怎麼會知道這些道理呢
[00:17:48.000 --> 00:17:51.000]  當全國都在進食的時候
[00:17:51.000 --> 00:17:55.000]  但是耶穌他敢用他的行動
[00:17:55.000 --> 00:17:57.000]  使到人家怎麼樣呢
[00:17:57.000 --> 00:18:00.000]  他就會去騙這個人到底是什麼人
[00:18:00.000 --> 00:18:02.000]  這麼不敬前的
[00:18:02.000 --> 00:18:04.000]  耶穌願意去接受別人的批評
[00:18:04.000 --> 00:18:06.000]  你這個不敬前的
[00:18:06.000 --> 00:18:08.000]  你一定是一個騙子
[00:18:08.000 --> 00:18:11.000]  說什麼是一個屬靈的老師
[00:18:11.000 --> 00:18:15.000]  耶穌他常常以他的行動來引起一些話題
[00:18:15.000 --> 00:18:18.000]  然後就進入到真理是什麼
[00:18:18.000 --> 00:18:20.000]  我們看第二段
[00:18:20.000 --> 00:18:23.000]  第二段就是在這段經文的第三段
[00:18:23.000 --> 00:18:26.000]  第三段是兩個例子
[00:18:26.000 --> 00:18:30.000]  一個是新布跟舊衣服
[00:18:30.000 --> 00:18:34.000]  一個是新酒跟舊皮帶
[00:18:34.000 --> 00:18:36.000]  都是一樣的
[00:18:36.000 --> 00:18:38.000]  一個新一個舊
[00:18:38.000 --> 00:18:40.000]  所以很容易理解
[00:18:40.000 --> 00:18:45.000]  基本上就是新布還沒有經過水來把它縮小
[00:18:45.000 --> 00:18:49.000]  所以如果你硬硬的把它用新的布
[00:18:49.000 --> 00:18:51.000]  縫在一塊比較容易破的
[00:18:51.000 --> 00:18:53.000]  要破的舊衣服
[00:18:53.000 --> 00:18:56.000]  當時候的質料可能也沒有這樣好
[00:18:56.000 --> 00:18:59.000]  你布在那邊一塊
[00:18:59.000 --> 00:19:02.000]  那麼可能你一接觸水
[00:19:02.000 --> 00:19:05.000]  洗的時候再加上一些的拉扯
[00:19:05.000 --> 00:19:11.000]  很容易就把整件衣服撕破
[00:19:11.000 --> 00:19:13.000]  所以不應該這樣做
[00:19:13.000 --> 00:19:15.000]  這個是第一個
[00:19:15.000 --> 00:19:18.000]  第二個就是舊的酒皮帶
[00:19:18.000 --> 00:19:21.000]  舊的酒皮帶假設是
[00:19:21.000 --> 00:19:24.000]  你已經用到差不多有點爛的那樣了
[00:19:24.000 --> 00:19:28.000]  但是那個時候你如果把它裝滿新的酒
[00:19:28.000 --> 00:19:31.000]  酒在裡面發酵的時候
[00:19:31.000 --> 00:19:37.000]  它的壓力會使舊的酒皮帶扯破
[00:19:37.000 --> 00:19:41.000]  這個是很顯然當時候他們的生活經驗
[00:19:41.000 --> 00:19:43.000]  總結出來的
[00:19:43.000 --> 00:19:46.000]  耶穌很厲害在講道的時候
[00:19:46.000 --> 00:19:51.000]  用當時候的人民很容易理解的例子
[00:19:51.000 --> 00:19:53.000]  使他們知道就是這樣了
[00:19:53.000 --> 00:19:54.000]  不應該講
[00:19:54.000 --> 00:19:55.000]  我們知道
[00:19:55.000 --> 00:19:58.000]  耶穌這裡要講的是什麼呢
[00:19:58.000 --> 00:20:03.000]  新跟舊的一個功課
[00:20:03.000 --> 00:20:06.000]  這是講到思維
[00:20:06.000 --> 00:20:08.000]  新的思維
[00:20:08.000 --> 00:20:10.000]  如果你還是用舊的習慣
[00:20:10.000 --> 00:20:14.000]  舊的思維來做一些新的事情
[00:20:14.000 --> 00:20:17.000]  你肯定會遇到一些困難的
[00:20:17.000 --> 00:20:18.000]  所以第二點
[00:20:18.000 --> 00:20:20.000]  我們要小心的是什麼呢
[00:20:20.000 --> 00:20:25.000]  不要把我們的傳統當作真理
[00:20:25.000 --> 00:20:29.000]  我發現在教會的歷史裡面
[00:20:29.000 --> 00:20:32.000]  魔鬼有很多攻擊教會的方法
[00:20:32.000 --> 00:20:34.000]  其中一個方法
[00:20:34.000 --> 00:20:37.000]  就是使一些好的習慣
[00:20:37.000 --> 00:20:42.000]  變成如真理一般的傳統
[00:20:42.000 --> 00:20:46.000]  使到那些堅持
[00:20:46.000 --> 00:20:48.000]  以致有很多的紛爭
[00:20:48.000 --> 00:20:50.000]  因為有些人就看到
[00:20:50.000 --> 00:20:52.000]  聖經沒有這麼說
[00:20:52.000 --> 00:20:55.000]  那怎麼我們要堅持呢
[00:20:55.000 --> 00:20:57.000]  那些人就把這個當作真理了
[00:20:57.000 --> 00:20:59.000]  你連提都不可以提
[00:20:59.000 --> 00:21:00.000]  碰都不可以碰這個問題
[00:21:00.000 --> 00:21:01.000]  你碰這個問題
[00:21:01.000 --> 00:21:04.000]  就是你是叛逆的
[00:21:04.000 --> 00:21:06.000]  那就造成紛爭了
[00:21:06.000 --> 00:21:07.000]  我舉一個例子
[00:21:07.000 --> 00:21:09.000]  大家比較容易明白的
[00:21:09.000 --> 00:21:11.000]  我曾經也在這裡教導過
[00:21:11.000 --> 00:21:14.000]  比如說領聖餐
[00:21:14.000 --> 00:21:16.000]  領聖餐這件事情
[00:21:16.000 --> 00:21:18.000]  我曾經在這裡也教導過
[00:21:18.000 --> 00:21:20.000]  我常常在吃聖餐的時候
[00:21:20.000 --> 00:21:23.000]  我就會跟大家解釋
[00:21:23.000 --> 00:21:26.000]  我們教會就好像香港的很多教會
[00:21:26.000 --> 00:21:29.000]  我們為什麼要讓受洗的弟兄姐妹
[00:21:29.000 --> 00:21:32.000]  來領受聖餐
[00:21:32.000 --> 00:21:36.000]  因為我們借著受洗的課程
[00:21:36.000 --> 00:21:38.000]  我們有這個責任
[00:21:38.000 --> 00:21:39.000]  教會有這個責任
[00:21:39.000 --> 00:21:45.000]  確定弟兄姐妹是清楚他的信仰
[00:21:45.000 --> 00:21:50.000]  但是這不是聖經很明確的教導
[00:21:50.000 --> 00:21:53.000]  聖經沒有很明確的教導
[00:21:53.000 --> 00:21:57.000]  一定要受了洗才能夠領聖餐
[00:21:57.000 --> 00:22:01.000]  聖經是你是一個真的明白耶穌
[00:22:01.000 --> 00:22:04.000]  你重生的基督徒
[00:22:04.000 --> 00:22:06.000]  都可以領聖餐
[00:22:06.000 --> 00:22:07.000]  基本上
[00:22:07.000 --> 00:22:09.000]  因為時代的變遷跟環境
[00:22:09.000 --> 00:22:10.000]  我們就覺得
[00:22:10.000 --> 00:22:13.000]  有些人原來不清不楚
[00:22:13.000 --> 00:22:15.000]  看著別人領聖餐
[00:22:15.000 --> 00:22:16.000]  他也領聖餐
[00:22:16.000 --> 00:22:17.000]  然後聖經也有講
[00:22:17.000 --> 00:22:21.000]  沒有按著主的禮來領聖餐的
[00:22:21.000 --> 00:22:23.000]  就自己領受了自己的罪
[00:22:23.000 --> 00:22:24.000]  錯誤的態度
[00:22:24.000 --> 00:22:26.000]  隨便來領聖餐
[00:22:26.000 --> 00:22:29.000]  所以教會就出於為了保護一些人
[00:22:29.000 --> 00:22:31.000]  不是在不清不楚的情況下
[00:22:31.000 --> 00:22:33.000]  不清楚信仰的情況下
[00:22:33.000 --> 00:22:34.000]  就領了聖餐
[00:22:34.000 --> 00:22:36.000]  然後就得罪上帝
[00:22:36.000 --> 00:22:39.000]  才看看有什麼辦法
[00:22:39.000 --> 00:22:43.000]  能夠讓來的人都至少自己知道
[00:22:43.000 --> 00:22:46.000]  領聖餐是怎麼一回事
[00:22:46.000 --> 00:22:47.000]  至少他領的時候
[00:22:47.000 --> 00:22:49.000]  我們盡了我們的責任了
[00:22:49.000 --> 00:22:51.000]  我們盡了教會的責任
[00:22:51.000 --> 00:22:52.000]  你有上過洗禮班
[00:22:52.000 --> 00:22:54.000]  洗禮班有教過大家
[00:22:54.000 --> 00:22:56.000]  聖餐是什麼意義
[00:22:56.000 --> 00:22:57.000]  怎麼樣態度來領
[00:22:57.000 --> 00:22:58.000]  這些都教過了
[00:22:58.000 --> 00:22:59.000]  那好
[00:22:59.000 --> 00:23:02.000]  我們至少做了最基本的
[00:23:02.000 --> 00:23:04.000]  你看到嗎?這是傳統
[00:23:04.000 --> 00:23:06.000]  好的傳統對不對
[00:23:06.000 --> 00:23:08.000]  傳統也是值得欣賞的
[00:23:08.000 --> 00:23:09.000]  但是
[00:23:09.000 --> 00:23:12.000]  他不要把它推到真理
[00:23:12.000 --> 00:23:14.000]  它不是那個真理
[00:23:14.000 --> 00:23:16.000]  所以當你去到另外一間教會
[00:23:16.000 --> 00:23:18.000]  或者外國一些地方
[00:23:18.000 --> 00:23:19.000]  你看到
[00:23:19.000 --> 00:23:21.000]  旁邊的朋友剛剛認識的
[00:23:21.000 --> 00:23:22.000]  他領了聖餐
[00:23:22.000 --> 00:23:24.000]  你也洗禮了
[00:23:24.000 --> 00:23:26.000]  他跟你說我還沒有
[00:23:26.000 --> 00:23:28.000]  你不要啊
[00:23:28.000 --> 00:23:30.000]  你做錯了
[00:23:30.000 --> 00:23:31.000]  你不應該啊
[00:23:31.000 --> 00:23:33.000]  你不可以啊
[00:23:33.000 --> 00:23:34.000]  對嗎
[00:23:34.000 --> 00:23:37.000]  如果你沒有去回到真理
[00:23:37.000 --> 00:23:38.000]  你是會在
[00:23:38.000 --> 00:23:40.000]  你其實在擁護傳統
[00:23:40.000 --> 00:23:43.000]  所以我們不要忘記
[00:23:43.000 --> 00:23:45.000]  有人的地方就有傳統
[00:23:45.000 --> 00:23:46.000]  有歷史
[00:23:46.000 --> 00:23:47.000]  有時間的地方
[00:23:47.000 --> 00:23:49.000]  就會留下一些傳統
[00:23:49.000 --> 00:23:51.000]  因為之前發生了什麼事
[00:23:51.000 --> 00:23:53.000]  我們要有一些的習慣
[00:23:53.000 --> 00:23:54.000]  我們有一些的制度
[00:23:54.000 --> 00:23:57.000]  使到那些事情不會發生
[00:23:57.000 --> 00:23:59.000]  所以就會設下很多
[00:23:59.000 --> 00:24:00.000]  但是久而久之
[00:24:00.000 --> 00:24:02.000]  過了很多年
[00:24:02.000 --> 00:24:04.000]  後面的人就不知道
[00:24:04.000 --> 00:24:06.000]  前面的緣由
[00:24:06.000 --> 00:24:08.000]  設立那些事情的緣由
[00:24:08.000 --> 00:24:10.000]  就以為那是真理了
[00:24:10.000 --> 00:24:12.000]  我們在一起成長
[00:24:12.000 --> 00:24:13.000]  弟兄姐妹
[00:24:13.000 --> 00:24:15.000]  所以我們也一起來思考
[00:24:15.000 --> 00:24:16.000]  這些成熟的問題
[00:24:16.000 --> 00:24:18.000]  以致我們整個群體
[00:24:18.000 --> 00:24:22.000]  都會在神的真理裡面
[00:24:22.000 --> 00:24:23.000]  漸漸的成熟
[00:24:23.000 --> 00:24:24.000]  能夠分辨
[00:24:24.000 --> 00:24:27.000]  有些東西要抓得很緊
[00:24:27.000 --> 00:24:30.000]  就是耶穌基督是神的兒子
[00:24:30.000 --> 00:24:31.000]  為我們而死
[00:24:31.000 --> 00:24:32.000]  為我們而生
[00:24:32.000 --> 00:24:33.000]  這是他們的真理
[00:24:33.000 --> 00:24:34.000]  這就是真理
[00:24:34.000 --> 00:24:35.000]  這就是真理
[00:24:35.000 --> 00:24:36.000]  這不是傳統
[00:24:36.000 --> 00:24:38.000]  這個不能夠隨便改變的
[00:24:38.000 --> 00:24:39.000]  那是真理
[00:24:39.000 --> 00:24:41.000]  有一些事是傳統的
[00:24:41.000 --> 00:24:42.000]  你要理解
[00:24:42.000 --> 00:24:44.000]  原來不同的宗派
[00:24:44.000 --> 00:24:46.000]  有不同的因為歷史緣故
[00:24:46.000 --> 00:24:48.000]  有不同的傳統等等
[00:24:48.000 --> 00:24:50.000]  我們就懂得分辨
[00:24:50.000 --> 00:24:53.000]  他們把傳統當作真理
[00:24:53.000 --> 00:24:56.000]  所以耶穌在講新跟舊
[00:24:56.000 --> 00:24:58.000]  那到底那個新的是什麼
[00:24:58.000 --> 00:24:59.000]  第三點
[00:24:59.000 --> 00:25:01.000]  我們看到在中間這裡
[00:25:01.000 --> 00:25:03.000]  就是他整段經文的
[00:25:03.000 --> 00:25:04.000]  最精彩之處了
[00:25:04.000 --> 00:25:07.000]  耶穌就用了多一個比喻
[00:25:07.000 --> 00:25:09.000]  就是新郎跟陪伴之人
[00:25:09.000 --> 00:25:11.000]  在一起的時候
[00:25:11.000 --> 00:25:14.000]  他說新郎跟陪伴之人在一起
[00:25:14.000 --> 00:25:17.000]  陪伴之人是不應該進食的
[00:25:17.000 --> 00:25:19.000]  因為進食是怎麼樣的呢
[00:25:19.000 --> 00:25:21.000]  進食是憂愁的
[00:25:21.000 --> 00:25:24.000]  是有災難要來了
[00:25:24.000 --> 00:25:27.000]  要為自己的罪來進食
[00:25:27.000 --> 00:25:29.000]  所以基本上
[00:25:29.000 --> 00:25:31.000]  這個時候新郎在的時候
[00:25:31.000 --> 00:25:33.000]  他是要結婚了
[00:25:33.000 --> 00:25:35.000]  陪伴之人怎麼可以進食呢
[00:25:35.000 --> 00:25:38.000]  這也是他們當時候是會懂的
[00:25:38.000 --> 00:25:39.000]  他們理解的
[00:25:39.000 --> 00:25:42.000]  他們知道不應該做的
[00:25:42.000 --> 00:25:45.000]  在什麼場合做什麼的事呢
[00:25:45.000 --> 00:25:46.000]  是什麼呢
[00:25:46.000 --> 00:25:47.000]  成熟的表現
[00:25:47.000 --> 00:25:49.000]  成熟的生命的表現
[00:25:49.000 --> 00:25:51.000]  有多少家長
[00:25:51.000 --> 00:25:54.000]  他就是被自己的孩子
[00:25:54.000 --> 00:25:57.000]  在不同的場合陷於不義
[00:25:57.000 --> 00:25:59.000]  孩子要吵就吵
[00:25:59.000 --> 00:26:00.000]  要鬧就鬧
[00:26:00.000 --> 00:26:01.000]  要講什麼話就講什麼話
[00:26:01.000 --> 00:26:03.000]  不管場合的
[00:26:03.000 --> 00:26:05.000]  家長慢慢學會
[00:26:05.000 --> 00:26:07.000]  臉皮越來越厚了
[00:26:07.000 --> 00:26:10.000]  開始的時候很難為情
[00:26:10.000 --> 00:26:12.000]  說這種話呢
[00:26:12.000 --> 00:26:14.000]  去到人家家裡做客
[00:26:14.000 --> 00:26:16.000]  主人捅出一些菜來
[00:26:16.000 --> 00:26:21.000]  我自己在網上學了法國點心
[00:26:21.000 --> 00:26:23.000]  我叫工人幫我怎麼樣
[00:26:23.000 --> 00:26:24.000]  三個小時弄的
[00:26:24.000 --> 00:26:25.000]  孩子一吃就
[00:26:25.000 --> 00:26:27.000]  不好吃啊
[00:26:27.000 --> 00:26:29.000]  好難吃啊
[00:26:29.000 --> 00:26:32.000]  小孩子不會在什麼場合
[00:26:32.000 --> 00:26:33.000]  說什麼話的
[00:26:33.000 --> 00:26:35.000]  他只說感受
[00:26:35.000 --> 00:26:38.000]  那麼我們就知道呢
[00:26:38.000 --> 00:26:40.000]  在婚禮
[00:26:40.000 --> 00:26:41.000]  怎麼樣的心情
[00:26:41.000 --> 00:26:42.000]  怎麼樣的態度
[00:26:42.000 --> 00:26:44.000]  在喪禮
[00:26:44.000 --> 00:26:47.000]  你要穿怎麼樣的衣服
[00:26:47.000 --> 00:26:48.000]  怎麼樣的態度
[00:26:48.000 --> 00:26:50.000]  說怎麼樣的話
[00:26:50.000 --> 00:26:54.000]  這是成熟生命的表現
[00:26:54.000 --> 00:26:57.000]  小孩子未必會懂的
[00:26:57.000 --> 00:26:58.000]  他去到哪裡
[00:26:58.000 --> 00:27:01.000]  他的需要是最大的
[00:27:01.000 --> 00:27:03.000]  所以基本上
[00:27:03.000 --> 00:27:05.000]  這裡我們看到
[00:27:05.000 --> 00:27:07.000]  耶穌用這個例子
[00:27:07.000 --> 00:27:09.000]  就是說新郎在的時候
[00:27:09.000 --> 00:27:11.000]  陪伴之人為什麼要進食呢
[00:27:11.000 --> 00:27:12.000]  不應該進食
[00:27:12.000 --> 00:27:13.000]  言下之意
[00:27:13.000 --> 00:27:17.000]  這裡耶穌也把自己
[00:27:17.000 --> 00:27:19.000]  說是那新郎
[00:27:19.000 --> 00:27:21.000]  帶來的是一個
[00:27:21.000 --> 00:27:22.000]  跟門徒在一起的時候
[00:27:22.000 --> 00:27:25.000]  是帶來一種的希望盼望
[00:27:25.000 --> 00:27:28.000]  因為耶穌就是救贖主
[00:27:28.000 --> 00:27:29.000]  當救贖主跟門徒
[00:27:29.000 --> 00:27:31.000]  在一起的時候
[00:27:31.000 --> 00:27:33.000]  為什麼要憂愁呢
[00:27:33.000 --> 00:27:35.000]  因為耶穌在講一句話
[00:27:35.000 --> 00:27:36.000]  有一個暗示的
[00:27:36.000 --> 00:27:38.000]  二十節你留意
[00:27:38.000 --> 00:27:40.000]  日子將到
[00:27:40.000 --> 00:27:45.000]  新郎要離開他們
[00:27:45.000 --> 00:27:47.000]  到時他們就要進食
[00:27:47.000 --> 00:27:48.000]  要憂愁
[00:27:48.000 --> 00:27:49.000]  這是什麼時候呢
[00:27:49.000 --> 00:27:51.000]  耶穌在暗示
[00:27:51.000 --> 00:27:55.000]  他將會被處死
[00:27:55.000 --> 00:27:56.000]  那個時候沒有人想到
[00:27:56.000 --> 00:27:57.000]  他會被處死的
[00:27:57.000 --> 00:27:59.000]  每個人都很欣賞他
[00:27:59.000 --> 00:28:01.000]  哇 耶穌
[00:28:01.000 --> 00:28:03.000]  你的智慧
[00:28:03.000 --> 00:28:04.000]  你的能力
[00:28:04.000 --> 00:28:05.000]  你的謙卑
[00:28:05.000 --> 00:28:08.000]  你對麻瘋病人的那種愛
[00:28:08.000 --> 00:28:10.000]  我們都是太佩服了
[00:28:10.000 --> 00:28:11.000]  一直沒有想到
[00:28:11.000 --> 00:28:13.000]  他會被釘死之下處死的
[00:28:13.000 --> 00:28:15.000]  但是耶穌在這裡自理行間
[00:28:15.000 --> 00:28:19.000]  他在暗示將要發生的事情
[00:28:19.000 --> 00:28:20.000]  除此以外呢
[00:28:20.000 --> 00:28:23.000]  也在告訴我們一件事情
[00:28:23.000 --> 00:28:27.000]  就是當門徒
[00:28:27.000 --> 00:28:30.000]  他們在耶穌死後
[00:28:30.000 --> 00:28:31.000]  升天
[00:28:31.000 --> 00:28:33.000]  聖靈降臨之後
[00:28:33.000 --> 00:28:36.000]  聖靈住進他們心裡面之後
[00:28:36.000 --> 00:28:39.000]  他們會以重生的生命來看
[00:28:39.000 --> 00:28:41.000]  這個世界將要滅亡
[00:28:41.000 --> 00:28:43.000]  這個事實
[00:28:43.000 --> 00:28:44.000]  弟兄姐妹
[00:28:44.000 --> 00:28:47.000]  我不知道你沒有留意到事情
[00:28:47.000 --> 00:28:50.000]  就是因為你已經信主了
[00:28:50.000 --> 00:28:52.000]  你有神的靈在你生命裡面
[00:28:52.000 --> 00:28:54.000]  你從聖經你看得懂
[00:28:54.000 --> 00:28:58.000]  其實這個世界是一直在走向滅亡的
[00:28:58.000 --> 00:29:01.000]  我們在還沒認識耶穌之前
[00:29:01.000 --> 00:29:02.000]  我們有一個假設
[00:29:02.000 --> 00:29:05.000]  而且這是世界給我們的假設
[00:29:05.000 --> 00:29:08.000]  就是說這個世界是平安無事的
[00:29:08.000 --> 00:29:10.000]  如果不是有聖經的啓示
[00:29:10.000 --> 00:29:11.000]  我們怎麼會知道
[00:29:11.000 --> 00:29:13.000]  這個世界是走向滅亡呢?
[00:29:13.000 --> 00:29:15.000]  就是因為有聖經的啓示
[00:29:15.000 --> 00:29:17.000]  我們才會從我們假設了
[00:29:17.000 --> 00:29:20.000]  這個世界平安無事
[00:29:20.000 --> 00:29:21.000]  去到一個
[00:29:21.000 --> 00:29:23.000]  我們知道這個世界要滅亡了
[00:29:23.000 --> 00:29:26.000]  我們要好好地謙卑認識主
[00:29:26.000 --> 00:29:29.000]  所以基本上在這裡
[00:29:29.000 --> 00:29:30.000]  真理是什麼呢?
[00:29:30.000 --> 00:29:33.000]  我們不要以假設當做真理
[00:29:33.000 --> 00:29:35.000]  我們不要把傳統當做真理
[00:29:35.000 --> 00:29:36.000]  我們要怎麼樣呢?
[00:29:36.000 --> 00:29:40.000]  主耶穌才是我們真正的真理
[00:29:40.000 --> 00:29:41.000]  主耶穌在的時候
[00:29:41.000 --> 00:29:44.000]  我們就不用進食
[00:29:44.000 --> 00:29:46.000]  主耶穌離開的時候
[00:29:46.000 --> 00:29:49.000]  我們要為這個世界哀傷
[00:29:49.000 --> 00:29:51.000]  我們要為這個世界積極傳福音
[00:29:51.000 --> 00:29:55.000]  因為這個世界要走向滅亡的道路
[00:29:55.000 --> 00:29:58.000]  所以不管是怎麼環境
[00:29:58.000 --> 00:30:00.000]  新郎跟陪伴的人
[00:30:00.000 --> 00:30:02.000]  我們就是那陪伴的人
[00:30:02.000 --> 00:30:06.000]  主耶穌他以怎麼樣的姿態
[00:30:06.000 --> 00:30:08.000]  怎麼樣的思維來看這個世界
[00:30:08.000 --> 00:30:11.000]  真正的門徒就以他的思維
[00:30:11.000 --> 00:30:12.000]  來瞭解這個世界
[00:30:12.000 --> 00:30:13.000]  那個才是真理
[00:30:13.000 --> 00:30:15.000]  真理在不同的環境
[00:30:15.000 --> 00:30:17.000]  可能會有不同的演繹
[00:30:17.000 --> 00:30:20.000]  但是一定是以耶穌基督怎麼看
[00:30:20.000 --> 00:30:21.000]  我們就怎麼跟
[00:30:21.000 --> 00:30:24.000]  我們常常知道有四個英文字母
[00:30:24.000 --> 00:30:25.000]  大家都很熟悉的
[00:30:25.000 --> 00:30:26.000]  對嗎?
[00:30:26.000 --> 00:30:28.000]  What would Jesus do?
[00:30:28.000 --> 00:30:29.000]  對嗎?
[00:30:29.000 --> 00:30:31.000]  WWJD
[00:30:31.000 --> 00:30:33.000]  耶穌會如何做?
[00:30:33.000 --> 00:30:34.000]  就是說
[00:30:34.000 --> 00:30:37.000]  在你生活的各種情況
[00:30:37.000 --> 00:30:39.000]  每次你遇到了一些想不通的事情
[00:30:39.000 --> 00:30:41.000]  或者是你要問上帝
[00:30:41.000 --> 00:30:43.000]  這是不是你的心意?
[00:30:43.000 --> 00:30:45.000]  你只需要問一個問題
[00:30:45.000 --> 00:30:46.000]  如果是耶穌
[00:30:46.000 --> 00:30:48.000]  他會怎麼看這件事?
[00:30:48.000 --> 00:30:50.000]  如果是耶穌
[00:30:50.000 --> 00:30:53.000]  他會怎麼樣回應這件事情?
[00:30:53.000 --> 00:30:57.000]  因為主耶穌才是我們真正的真理
[00:30:57.000 --> 00:30:58.000]  所以今天呢
[00:30:58.000 --> 00:31:01.000]  短短的時間跟大家分享這段經文
[00:31:01.000 --> 00:31:03.000]  也送給大家這三個真理
[00:31:03.000 --> 00:31:06.000]  希望你能夠把它好好地記在心裡
[00:31:06.000 --> 00:31:08.000]  用今天下午的一點點時間
[00:31:08.000 --> 00:31:10.000]  去想一想你的人生
[00:31:10.000 --> 00:31:13.000]  到底有沒有一些假設
[00:31:13.000 --> 00:31:15.000]  你把它當作真理了
[00:31:15.000 --> 00:31:19.000]  讓主耶穌來把這些假設暴露出來
[00:31:19.000 --> 00:31:21.000]  以致你不會活在假設中
[00:31:21.000 --> 00:31:23.000]  有沒有一些傳統
[00:31:23.000 --> 00:31:25.000]  你是抓得太緊了
[00:31:25.000 --> 00:31:29.000]  讓耶穌成為你真正的真理
[00:31:29.000 --> 00:31:33.000]  你就一定是逃不過
[00:31:33.000 --> 00:31:34.000]  好好地讀他的話語
[00:31:34.000 --> 00:31:36.000]  但是不是為了讀而讀
[00:31:36.000 --> 00:31:38.000]  不是為了表示你盡全力而讀
[00:31:38.000 --> 00:31:43.000]  是為了你真的很想耶穌成為你的真理
[00:31:43.000 --> 00:31:45.000]  而讀他的話語
[00:31:45.000 --> 00:31:48.000]  讓我們一起同心禱告
[00:31:48.000 --> 00:31:51.000]  主耶穌我們滿心感謝贊美你
[00:31:51.000 --> 00:31:52.000]  主耶穌我們從這段經文
[00:31:52.000 --> 00:31:55.000]  我們看到你話語的寶貴
[00:31:55.000 --> 00:31:56.000]  是的主啊
[00:31:56.000 --> 00:31:59.000]  我們很容易有盲點
[00:31:59.000 --> 00:32:01.000]  盲點就是我們真的是
[00:32:01.000 --> 00:32:03.000]  自己看不准了
[00:32:03.000 --> 00:32:04.000]  還不知道
[00:32:04.000 --> 00:32:06.000]  因為我們看不到
[00:32:06.000 --> 00:32:07.000]  但是主耶穌你的話語
[00:32:07.000 --> 00:32:11.000]  常常好像光一樣地照進我們的心
[00:32:11.000 --> 00:32:13.000]  使到我們真的是知道
[00:32:13.000 --> 00:32:16.000]  我們生命中其實有很多的假設
[00:32:16.000 --> 00:32:19.000]  也引起我們跟別人的衝突
[00:32:19.000 --> 00:32:21.000]  引起我們跟別人的誤會
[00:32:21.000 --> 00:32:23.000]  我們也看到我們
[00:32:23.000 --> 00:32:26.000]  日子一久我們就會抓住一些傳統
[00:32:26.000 --> 00:32:29.000]  然後不假思索地去接受它為真理
[00:32:29.000 --> 00:32:30.000]  但是主啊
[00:32:30.000 --> 00:32:32.000]  我們知道真理不是這樣
[00:32:32.000 --> 00:32:35.000]  真理是你說了算
[00:32:35.000 --> 00:32:36.000]  所以主啊我們願意
[00:32:36.000 --> 00:32:39.000]  我們學會親近你
[00:32:39.000 --> 00:32:40.000]  親近你
[00:32:40.000 --> 00:32:41.000]  就知道主啊
[00:32:41.000 --> 00:32:43.000]  你才有真理
[00:32:43.000 --> 00:32:44.000]  求你與我們同在
[00:32:44.000 --> 00:32:47.000]  禱告感恩奉主耶穌基督的聖名祈求
[00:32:47.000 --> 00:32:48.000]  Amen
[00:32:48.000 --> 00:32:49.000]  Amen

