
[00:00:00.000 --> 00:00:04.480]  大型姐妹平安
[00:20:11.280 --> 00:20:13.280]  帶領他們進入
[00:20:13.280 --> 00:20:15.280]  應許之地
[00:20:15.280 --> 00:20:17.280]  摩西就在應許之地
[00:20:17.280 --> 00:20:19.280]  的前面
[00:20:19.280 --> 00:20:21.280]  呼天喚地
[00:20:21.280 --> 00:20:23.280]  告誡以色列人
[00:20:23.280 --> 00:20:25.280]  不要搏逆
[00:20:25.280 --> 00:20:27.280]  耶和華
[00:20:27.280 --> 00:20:29.280]  因為搏逆
[00:20:29.280 --> 00:20:31.280]  會得到的
[00:20:31.280 --> 00:20:33.280]  就好像在
[00:20:33.280 --> 00:20:35.280]  埃及遺老之家一樣
[00:20:35.280 --> 00:20:37.280]  那種苦待
[00:20:37.280 --> 00:20:41.280]  因為摩西
[00:20:41.280 --> 00:20:43.280]  不想這一班新生代
[00:20:43.280 --> 00:20:45.280]  重蹈他們的
[00:20:45.280 --> 00:20:47.280]  父輩
[00:20:47.280 --> 00:20:49.280]  那種覆轍
[00:20:49.280 --> 00:20:51.280]  要在礦野那裡
[00:20:51.280 --> 00:20:53.280]  來漂流
[00:20:53.280 --> 00:20:55.280]  來兜圈
[00:20:55.280 --> 00:20:59.280]  所以摩西不斷
[00:20:59.280 --> 00:21:01.280]  提醒以色列人
[00:21:01.280 --> 00:21:05.280]  我們
[00:21:05.280 --> 00:21:07.280]  只不過
[00:21:07.280 --> 00:21:09.280]  是上帝的老弟
[00:21:09.280 --> 00:21:11.280]  只不過在埃及地
[00:21:11.280 --> 00:21:13.280]  是遺老
[00:21:13.280 --> 00:21:15.280]  上帝與我們
[00:21:15.280 --> 00:21:17.280]  納約
[00:21:17.280 --> 00:21:19.280]  亦都提醒以色列人
[00:21:19.280 --> 00:21:21.280]  當過到
[00:21:21.280 --> 00:21:23.280]  去迦南美地的時候
[00:21:23.280 --> 00:21:25.280]  要知道
[00:21:25.280 --> 00:21:27.280]  一切的美物
[00:21:27.280 --> 00:21:29.280]  不是我們
[00:21:29.280 --> 00:21:31.280]  手所造成
[00:21:31.280 --> 00:21:33.280]  不是我們
[00:21:33.280 --> 00:21:35.280]  所能夠值得擁有
[00:21:35.280 --> 00:21:37.280]  如果
[00:21:37.280 --> 00:21:39.280]  我們搏逆上帝的話
[00:21:39.280 --> 00:21:41.280]  一切
[00:21:41.280 --> 00:21:43.280]  會幻滅
[00:21:43.280 --> 00:21:45.280]  會被滅亡
[00:21:45.280 --> 00:21:47.280]  就好像
[00:21:47.280 --> 00:21:49.280]  他們的父輩那一代
[00:21:49.280 --> 00:21:51.280]  恩著不信
[00:21:51.280 --> 00:21:53.280]  全代的人
[00:21:53.280 --> 00:21:55.280]  都在迦南地
[00:21:55.280 --> 00:21:57.280]  來到
[00:21:57.280 --> 00:22:01.280]  礦野那裡死亡
[00:22:01.280 --> 00:22:03.280]  不得進入迦南地
[00:22:03.280 --> 00:22:07.280]  不單要記住
[00:22:07.280 --> 00:22:09.280]  我們自己是誰
[00:22:09.280 --> 00:22:11.280]  我們更加要記得
[00:22:11.280 --> 00:22:13.280]  上帝是誰
[00:22:13.280 --> 00:22:17.280]  耶和華說我們的神
[00:22:17.280 --> 00:22:19.280]  是在荷列山
[00:22:19.280 --> 00:22:21.280]  與我們納約的那一位
[00:22:23.280 --> 00:22:25.280]  與我們納約
[00:22:25.280 --> 00:22:27.280]  是因為上帝
[00:22:27.280 --> 00:22:29.280]  很認真地看待
[00:22:29.280 --> 00:22:31.280]  我們與祂之間的關係
[00:22:31.280 --> 00:22:33.280]  很願意
[00:22:33.280 --> 00:22:35.280]  與我們建立
[00:22:35.280 --> 00:22:37.280]  更加緊密的關係
[00:22:37.280 --> 00:22:39.280]  神很想
[00:22:39.280 --> 00:22:41.280]  與我們
[00:22:41.280 --> 00:22:43.280]  更加親近
[00:22:43.280 --> 00:22:49.280]  而祂是神
[00:22:49.280 --> 00:22:51.280]  當我們說到神的時候
[00:22:51.280 --> 00:22:53.280]  不知道弟兄姊妹
[00:22:53.280 --> 00:22:55.280]  你們想起什麼呢
[00:22:55.280 --> 00:22:57.280]  我記得
[00:22:57.280 --> 00:22:59.280]  我教101
[00:22:59.280 --> 00:23:01.280]  福音班的時候
[00:23:01.280 --> 00:23:03.280]  會問神
[00:23:03.280 --> 00:23:05.280]  什麼條件
[00:23:05.280 --> 00:23:07.280]  你才覺得那個人
[00:23:07.280 --> 00:23:09.280]  或者那個神
[00:23:09.280 --> 00:23:11.280]  才可以稱得上是你的神呢
[00:23:11.280 --> 00:23:15.280]  結論就是
[00:23:15.280 --> 00:23:17.280]  神是全善
[00:23:17.280 --> 00:23:19.280]  全知
[00:23:19.280 --> 00:23:21.280]  全能
[00:23:21.280 --> 00:23:23.280]  祂的心意是善
[00:23:23.280 --> 00:23:25.280]  祂的手所作
[00:23:25.280 --> 00:23:27.280]  也是善
[00:23:27.280 --> 00:23:29.280]  祂完全知道
[00:23:29.280 --> 00:23:31.280]  我們的需要
[00:23:31.280 --> 00:23:33.280]  同時也知道我們的軟弱
[00:23:33.280 --> 00:23:37.280]  全能
[00:23:37.280 --> 00:23:39.280]  因為祂是那一位
[00:23:39.280 --> 00:23:41.280]  可以將我們
[00:23:41.280 --> 00:23:43.280]  從遺老的地方
[00:23:43.280 --> 00:23:45.280]  領出來的
[00:23:47.280 --> 00:23:49.280]  我們出來的目的
[00:23:49.280 --> 00:23:51.280]  是為了讓我們
[00:23:51.280 --> 00:23:53.280]  可以去享福
[00:23:53.280 --> 00:23:55.280]  為了
[00:23:55.280 --> 00:23:59.280]  成就祂向亞伯拉罕的應許
[00:23:59.280 --> 00:24:03.280]  所以這一位的上帝
[00:24:03.280 --> 00:24:05.280]  是何等的信神
[00:24:05.280 --> 00:24:07.280]  而這一位的神
[00:24:07.280 --> 00:24:09.280]  不是距離遠遠
[00:24:09.280 --> 00:24:11.280]  高不可攀
[00:24:11.280 --> 00:24:13.280]  這一位的上帝
[00:24:13.280 --> 00:24:15.280]  是住在我們的中間
[00:24:15.280 --> 00:24:17.280]  昔日
[00:24:17.280 --> 00:24:19.280]  神以會幕
[00:24:19.280 --> 00:24:21.280]  以聖殿
[00:24:21.280 --> 00:24:23.280]  來代表祂的同在
[00:24:23.280 --> 00:24:27.280]  今日
[00:24:27.280 --> 00:24:29.280]  透過耶穌基督
[00:24:29.280 --> 00:24:31.280]  親自的來到
[00:24:31.280 --> 00:24:33.280]  透過聖靈的內注
[00:24:33.280 --> 00:24:35.280]  讓我們知道祂在
[00:24:35.280 --> 00:24:39.280]  而這一位的神
[00:24:39.280 --> 00:24:41.280]  也是我們慢慢
[00:24:41.280 --> 00:24:43.280]  不可以輕慢的
[00:24:43.280 --> 00:24:45.280]  因為祂是
[00:24:45.280 --> 00:24:47.280]  忌邪的神
[00:24:47.280 --> 00:24:49.280]  忌邪的意思
[00:24:49.280 --> 00:24:51.280]  是嫉妒
[00:24:51.280 --> 00:24:53.280]  或者我們會說
[00:24:53.280 --> 00:24:55.280]  嫉妒好像
[00:24:55.280 --> 00:24:57.280]  有些負面
[00:24:57.280 --> 00:24:59.280]  但我們要知道
[00:24:59.280 --> 00:25:01.280]  因著上帝
[00:25:01.280 --> 00:25:03.280]  嫉妒這個屬性
[00:25:03.280 --> 00:25:05.280]  這個性情
[00:25:05.280 --> 00:25:07.280]  以致祂會為我們
[00:25:07.280 --> 00:25:09.280]  大發熱心
[00:25:09.280 --> 00:25:11.280]  將我們挽回
[00:25:11.280 --> 00:25:13.280]  從搏役當中
[00:25:13.280 --> 00:25:15.280]  來挽回
[00:25:15.280 --> 00:25:17.280]  我想這是
[00:25:17.280 --> 00:25:19.280]  我們每一個基督徒
[00:25:19.280 --> 00:25:21.280]  都經歷過的
[00:25:21.280 --> 00:25:23.280]  過程
[00:25:23.280 --> 00:25:25.280]  不單是信主時
[00:25:25.280 --> 00:25:27.280]  經歷過
[00:25:27.280 --> 00:25:29.280]  就算我們信了耶穌後
[00:25:29.280 --> 00:25:31.280]  很多時候我們也有得罪上帝的地方
[00:25:31.280 --> 00:25:35.280]  但因著上帝
[00:25:35.280 --> 00:25:37.280]  這份忌邪的性情
[00:25:37.280 --> 00:25:39.280]  去將我們挽回
[00:25:39.280 --> 00:25:43.280]  將焦點不放在祂身上
[00:25:43.280 --> 00:25:45.280]  重新去調教我們
[00:25:45.280 --> 00:25:51.280]  但假如我們完全去漠視上帝的話
[00:25:51.280 --> 00:25:53.280]  我們要知道
[00:25:53.280 --> 00:25:55.280]  其實
[00:25:55.280 --> 00:25:57.280]  我們的渺小
[00:25:57.280 --> 00:25:59.280]  我們的無知
[00:25:59.280 --> 00:26:01.280]  我們的搏役
[00:26:01.280 --> 00:26:03.280]  是會招致滅亡
[00:26:03.280 --> 00:26:07.280]  知道自己是誰
[00:26:07.280 --> 00:26:09.280]  知道神是誰
[00:26:09.280 --> 00:26:13.280]  摩西
[00:26:13.280 --> 00:26:15.280]  繼續
[00:26:15.280 --> 00:26:17.280]  跟以色列人說
[00:26:17.280 --> 00:26:19.280]  要免於
[00:26:19.280 --> 00:26:21.280]  跟搏役與上帝的關係
[00:26:21.280 --> 00:26:23.280]  很重要的
[00:26:23.280 --> 00:26:25.280]  是以色列人
[00:26:25.280 --> 00:26:27.280]  以色列那
[00:26:27.280 --> 00:26:29.280]  李耀廷
[00:26:29.280 --> 00:26:31.280]  耶和說
[00:26:31.280 --> 00:26:33.280]  我們的神是獨一的主
[00:26:35.280 --> 00:26:37.280]  聽
[00:26:37.280 --> 00:26:39.280]  聽見
[00:26:39.280 --> 00:26:41.280]  聽從
[00:26:41.280 --> 00:26:43.280]  獨一
[00:26:43.280 --> 00:26:45.280]  就是不可有別的神
[00:26:45.280 --> 00:26:47.280]  要知道
[00:26:47.280 --> 00:26:49.280]  這位神是唯一
[00:26:49.280 --> 00:26:51.280]  一個將我們
[00:26:51.280 --> 00:26:53.280]  從迷路的地方拯救出來的
[00:26:53.280 --> 00:26:57.280]  我們要盡心
[00:26:57.280 --> 00:26:59.280]  盡性
[00:26:59.280 --> 00:27:01.280]  盡力愛耶和說
[00:27:01.280 --> 00:27:03.280]  我們的神
[00:27:03.280 --> 00:27:05.280]  什麼是盡心呢
[00:27:05.280 --> 00:27:09.280]  All your heart
[00:27:09.280 --> 00:27:11.280]  不是盡我們的心情
[00:27:11.280 --> 00:27:15.280]  是盡我們的心思
[00:27:15.280 --> 00:27:17.280]  我們的意念
[00:27:17.280 --> 00:27:19.280]  我們的想法
[00:27:19.280 --> 00:27:21.280]  我們的意志
[00:27:21.280 --> 00:27:23.280]  我們腦海裡想的東西
[00:27:23.280 --> 00:27:25.280]  是神的話
[00:27:25.280 --> 00:27:27.280]  關於神的東西
[00:27:27.280 --> 00:27:29.280]  就好像今天
[00:27:29.280 --> 00:27:31.280]  在經文裡提醒我們
[00:27:31.280 --> 00:27:33.280]  座下起來
[00:27:33.280 --> 00:27:35.280]  都要談論
[00:27:35.280 --> 00:27:37.280]  手上 額上 門框上
[00:27:37.280 --> 00:27:39.280]  都要記下
[00:27:39.280 --> 00:27:45.280]  讓神的話
[00:27:45.280 --> 00:27:47.280]  充滿我們的內心
[00:27:47.280 --> 00:27:49.280]  我們的思想
[00:27:49.280 --> 00:27:51.280]  我想問問弟兄姊妹
[00:27:51.280 --> 00:27:55.280]  你今天用了多少時間
[00:27:55.280 --> 00:27:57.280]  來看電視
[00:27:57.280 --> 00:27:59.280]  看Facebook
[00:27:59.280 --> 00:28:01.280]  你又用了多少時間
[00:28:01.280 --> 00:28:03.280]  來看聖經
[00:28:03.280 --> 00:28:05.280]  思想聖經
[00:28:05.280 --> 00:28:11.280]  讓我們的心思
[00:28:11.280 --> 00:28:13.280]  充滿著上帝的話
[00:28:13.280 --> 00:28:15.280]  唯一的途徑
[00:28:15.280 --> 00:28:17.280]  就是我們多讀聖經
[00:28:17.280 --> 00:28:19.280]  多思考
[00:28:19.280 --> 00:28:21.280]  多反思
[00:28:21.280 --> 00:28:27.280]  這裡說
[00:28:27.280 --> 00:28:29.280]  以色列 利耀廷
[00:28:29.280 --> 00:28:31.280]  不單只是個人
[00:28:31.280 --> 00:28:33.280]  還是整個
[00:28:33.280 --> 00:28:35.280]  屬神子民的群體
[00:28:35.280 --> 00:28:39.280]  不知道弟兄姊妹
[00:28:39.280 --> 00:28:41.280]  你在團契小組裡
[00:28:41.280 --> 00:28:43.280]  你們座下起來
[00:28:43.280 --> 00:28:45.280]  你們在WhatsApp群組裡
[00:28:45.280 --> 00:28:47.280]  的分享
[00:28:47.280 --> 00:28:49.280]  談論
[00:28:49.280 --> 00:28:51.280]  是說什麼的呢
[00:28:51.280 --> 00:28:53.280]  分享上帝的話
[00:28:55.280 --> 00:28:57.280]  還是喝茶
[00:28:57.280 --> 00:28:59.280]  吃飯 打疫苗呢
[00:28:59.280 --> 00:29:03.280]  容讓我們的心思
[00:29:03.280 --> 00:29:05.280]  是裝滿世界的需要
[00:29:05.280 --> 00:29:07.280]  還是容讓
[00:29:07.280 --> 00:29:09.280]  我們的心思
[00:29:09.280 --> 00:29:11.280]  有上帝
[00:29:11.280 --> 00:29:13.280]  佔很重的席位呢
[00:29:13.280 --> 00:29:19.280]  我們都很想我們的兒孫
[00:29:19.280 --> 00:29:21.280]  來得福
[00:29:21.280 --> 00:29:23.280]  所以摩西呼天喚地的
[00:29:23.280 --> 00:29:25.280]  來告訴
[00:29:25.280 --> 00:29:27.280]  這些以色列的
[00:29:27.280 --> 00:29:29.280]  新生代
[00:29:29.280 --> 00:29:31.280]  神是哪一位
[00:29:31.280 --> 00:29:33.280]  我們是哪一位
[00:29:33.280 --> 00:29:35.280]  有什麼我們要留意
[00:29:35.280 --> 00:29:37.280]  要將上帝的話
[00:29:37.280 --> 00:29:39.280]  多多地去進行
[00:29:39.280 --> 00:29:41.280]  來反思
[00:29:41.280 --> 00:29:43.280]  但我們和我們兒孫的話題
[00:29:43.280 --> 00:29:45.280]  又會是什麼呢
[00:29:45.280 --> 00:29:51.280]  盡聖
[00:29:51.280 --> 00:29:53.280]  不是盡我們的性格
[00:29:53.280 --> 00:29:57.280]  而是盡我們的性命
[00:29:57.280 --> 00:29:59.280]  All your soul
[00:29:59.280 --> 00:30:01.280]  英文聽起來是
[00:30:01.280 --> 00:30:03.280]  盡我們的靈魂
[00:30:03.280 --> 00:30:05.280]  但人沒有靈魂
[00:30:05.280 --> 00:30:07.280]  就如死了一樣
[00:30:07.280 --> 00:30:09.280]  這個soul也是
[00:30:09.280 --> 00:30:11.280]  性命的意思
[00:30:11.280 --> 00:30:13.280]  盡我們的性命 我們的精神
[00:30:13.280 --> 00:30:15.280]  我們的熱情 我們的渴求
[00:30:15.280 --> 00:30:17.280]  我們的情感
[00:30:19.280 --> 00:30:21.280]  我們的生命
[00:30:21.280 --> 00:30:23.280]  究竟體重什麼
[00:30:23.280 --> 00:30:27.280]  你為了什麼而賣命呢
[00:30:27.280 --> 00:30:31.280]  為了什麼
[00:30:31.280 --> 00:30:33.280]  你甘心奉獻你自己
[00:30:33.280 --> 00:30:41.280]  年夜九
[00:30:41.280 --> 00:30:43.280]  我們有一位弟兄
[00:30:43.280 --> 00:30:45.280]  他和另外有幾位弟兄
[00:30:47.280 --> 00:30:51.280]  我看到他們在教會的前台製作灰瓶
[00:30:51.280 --> 00:30:55.280]  原來他拿了一些灰瓶
[00:30:55.280 --> 00:30:57.280]  到教會附近的地鐵站
[00:30:57.280 --> 00:31:01.280]  做街頭報道
[00:31:01.280 --> 00:31:03.280]  總共有七個人信主
[00:31:03.280 --> 00:31:09.280]  這個帶給我感動的一件事
[00:31:09.280 --> 00:31:15.280]  其實我和弟兄也有分享
[00:31:15.280 --> 00:31:17.280]  有時也會聊聊天
[00:31:17.280 --> 00:31:21.280]  原來他那座大廈
[00:31:21.280 --> 00:31:23.280]  曾經要進行強制檢測
[00:31:23.280 --> 00:31:27.280]  我問候他有沒有什麼需要
[00:31:27.280 --> 00:31:29.280]  他說沒有
[00:31:29.280 --> 00:31:31.280]  不過為我們祈禱
[00:31:31.280 --> 00:31:33.280]  因為他在那座大廈
[00:31:33.280 --> 00:31:35.280]  需要檢測的時候
[00:31:35.280 --> 00:31:37.280]  組織了一個祈禱會
[00:31:37.280 --> 00:31:41.280]  組織了大廈的各個街坊
[00:31:41.280 --> 00:31:43.280]  一齊去祈禱
[00:31:43.280 --> 00:31:45.280]  盡聖
[00:31:45.280 --> 00:31:49.280]  是盡那份對信仰的熱誠
[00:31:49.280 --> 00:31:51.280]  那份熱情
[00:31:51.280 --> 00:31:55.280]  盡力
[00:31:55.280 --> 00:31:59.280]  盡我們的能力
[00:31:59.280 --> 00:32:01.280]  我們的豐富
[00:32:01.280 --> 00:32:03.280]  我們的時間
[00:32:03.280 --> 00:32:05.280]  我們的知識
[00:32:05.280 --> 00:32:07.280]  我們的金錢
[00:32:07.280 --> 00:32:09.280]  不知道弟兄姊妹同不同意
[00:32:09.280 --> 00:32:11.280]  你今天所擁有的豐富
[00:32:11.280 --> 00:32:15.280]  都是上帝所交付給你的
[00:32:15.280 --> 00:32:19.280]  如果你同意的話
[00:32:19.280 --> 00:32:21.280]  我會問你
[00:32:21.280 --> 00:32:23.280]  你願不願意
[00:32:23.280 --> 00:32:25.280]  將上帝所給你的豐富
[00:32:25.280 --> 00:32:27.280]  擺出來
[00:32:27.280 --> 00:32:29.280]  盡你的力
[00:32:29.280 --> 00:32:31.280]  來愛上帝呢
[00:32:31.280 --> 00:32:37.280]  當我去預備這篇信息的時候
[00:32:37.280 --> 00:32:39.280]  我心裏面
[00:32:39.280 --> 00:32:41.280]  很感動
[00:32:41.280 --> 00:32:43.280]  感動的地方
[00:32:43.280 --> 00:32:45.280]  是看見盡心
[00:32:45.280 --> 00:32:47.280]  盡聖
[00:32:47.280 --> 00:32:49.280]  盡力
[00:32:49.280 --> 00:32:51.280]  我沒有見過一個人
[00:32:51.280 --> 00:32:53.280]  因為看聖經看得太多而後悔
[00:32:53.280 --> 00:32:55.280]  沒有見過一個
[00:32:55.280 --> 00:32:57.280]  侍奉上帝的人
[00:32:57.280 --> 00:32:59.280]  是後悔自己
[00:32:59.280 --> 00:33:01.280]  奉獻了自己
[00:33:01.280 --> 00:33:03.280]  覺得不值
[00:33:03.280 --> 00:33:05.280]  反而我只是常常聽見
[00:33:05.280 --> 00:33:07.280]  弟兄姊妹
[00:33:07.280 --> 00:33:09.280]  很後悔煲劇煲了一整天
[00:33:09.280 --> 00:33:11.280]  而沒有看聖經
[00:33:11.280 --> 00:33:13.280]  很後悔不肯起來崇拜
[00:33:13.280 --> 00:33:15.280]  因為他們知道
[00:33:15.280 --> 00:33:17.280]  一切的豐盛
[00:33:17.280 --> 00:33:19.280]  其實就在上帝裏
[00:33:19.280 --> 00:33:21.280]  而神
[00:33:21.280 --> 00:33:23.280]  為何不斷提醒我們呢
[00:33:23.280 --> 00:33:27.280]  就是想我們得著
[00:33:27.280 --> 00:33:29.280]  這一份豐盛
[00:33:29.280 --> 00:33:31.280]  而當我預備這篇信息的時候
[00:33:31.280 --> 00:33:35.280]  看見盡心
[00:33:35.280 --> 00:33:37.280]  盡聖
[00:33:37.280 --> 00:33:39.280]  盡力
[00:33:39.280 --> 00:33:41.280]  我心裏面不禁
[00:33:41.280 --> 00:33:43.280]  很扎心
[00:33:43.280 --> 00:33:45.280]  很感動
[00:33:45.280 --> 00:33:49.280]  因為我真的見過一個人
[00:33:49.280 --> 00:33:51.280]  盡心
[00:33:51.280 --> 00:33:53.280]  盡聖
[00:33:53.280 --> 00:33:55.280]  盡力
[00:33:55.280 --> 00:33:57.280]  這個人你和我都認識
[00:33:57.280 --> 00:33:59.280]  你猜不猜得到是誰
[00:34:03.280 --> 00:34:05.280]  當我看見盡心
[00:34:05.280 --> 00:34:07.280]  盡聖
[00:34:07.280 --> 00:34:09.280]  盡力的時候
[00:34:09.280 --> 00:34:11.280]  我想起我們的神
[00:34:11.280 --> 00:34:15.280]  聖經不是很多次告訴我們
[00:34:15.280 --> 00:34:17.280]  上帝將我們
[00:34:17.280 --> 00:34:19.280]  放在他的心上
[00:34:19.280 --> 00:34:23.280]  用盡他的心思
[00:34:23.280 --> 00:34:25.280]  來將我們安放在穩妥的位置
[00:34:25.280 --> 00:34:31.280]  耶穌基督不是在受十字架之前
[00:34:31.280 --> 00:34:33.280]  面對十字架的刑罰
[00:34:33.280 --> 00:34:35.280]  面對將要和父神的分離
[00:34:35.280 --> 00:34:39.280]  他不是內心非常痛楚
[00:34:39.280 --> 00:34:41.280]  他也說如果可以的話
[00:34:41.280 --> 00:34:43.280]  要挪開這個火
[00:34:43.280 --> 00:34:45.280]  虎杯
[00:34:45.280 --> 00:34:47.280]  但同樣
[00:34:47.280 --> 00:34:49.280]  耶穌接著說
[00:34:49.280 --> 00:34:51.280]  父啊
[00:34:51.280 --> 00:34:53.280]  然而
[00:34:53.280 --> 00:34:55.280]  不要照我的意思
[00:34:55.280 --> 00:34:57.280]  要照你的意思
[00:34:59.280 --> 00:35:01.280]  甚至在十字架的上面
[00:35:01.280 --> 00:35:03.280]  看著十字架下面
[00:35:03.280 --> 00:35:05.280]  那些得罪他的人
[00:35:05.280 --> 00:35:09.280]  那些唾罵他
[00:35:09.280 --> 00:35:11.280]  釘他十字架的人
[00:35:11.280 --> 00:35:13.280]  耶穌說什麼
[00:35:13.280 --> 00:35:15.280]  耶穌說
[00:35:15.280 --> 00:35:17.280]  父啊赦免他們
[00:35:17.280 --> 00:35:19.280]  因為他們所作的
[00:35:19.280 --> 00:35:21.280]  他們不知道
[00:35:21.280 --> 00:35:23.280]  當我們覺得
[00:35:23.280 --> 00:35:25.280]  服事主
[00:35:25.280 --> 00:35:27.280]  真的很辛勞的時候
[00:35:27.280 --> 00:35:29.280]  隨意翻開任何一卷福音書
[00:35:29.280 --> 00:35:31.280]  我們看到耶穌
[00:35:31.280 --> 00:35:33.280]  治病趕鬼
[00:35:33.280 --> 00:35:35.280]  傳講天國的福音
[00:35:35.280 --> 00:35:37.280]  做到晚上
[00:35:37.280 --> 00:35:39.280]  然後第二天清晨
[00:35:39.280 --> 00:35:41.280]  就去和父神
[00:35:41.280 --> 00:35:43.280]  來祈禱
[00:35:43.280 --> 00:35:45.280]  被無數人的需要
[00:35:45.280 --> 00:35:47.280]  來追趕著
[00:35:47.280 --> 00:35:51.280]  如果說五餅二魚
[00:35:51.280 --> 00:35:53.280]  那些人三天沒有吃東西
[00:35:53.280 --> 00:35:55.280]  我們想想
[00:35:55.280 --> 00:35:57.280]  其實耶穌也是
[00:35:57.280 --> 00:35:59.280]  耶穌還是在說話的那個
[00:35:59.280 --> 00:36:05.280]  盡心盡性盡力
[00:36:05.280 --> 00:36:09.280]  耶穌已經作完美的示範
[00:36:09.280 --> 00:36:13.280]  我們可不可以為主
[00:36:13.280 --> 00:36:15.280]  多作一步呢
[00:36:15.280 --> 00:36:21.280]  以色列啊
[00:36:21.280 --> 00:36:23.280]  你要停
[00:36:23.280 --> 00:36:25.280]  我在這裡想
[00:36:25.280 --> 00:36:27.280]  說一句
[00:36:27.280 --> 00:36:29.280]  港福堂啊
[00:36:29.280 --> 00:36:31.280]  你要停
[00:36:31.280 --> 00:36:33.280]  耶和華我們的神
[00:36:33.280 --> 00:36:35.280]  是獨一的主
[00:36:35.280 --> 00:36:37.280]  你要盡心
[00:36:37.280 --> 00:36:39.280]  盡性
[00:36:39.280 --> 00:36:41.280]  盡力
[00:36:41.280 --> 00:36:43.280]  愛耶和華你的神
[00:36:43.280 --> 00:36:45.280]  不單只是
[00:36:45.280 --> 00:36:47.280]  我自己一個人
[00:36:47.280 --> 00:36:49.280]  耶廣福這個大家庭
[00:36:49.280 --> 00:36:51.280]  上上下下
[00:36:51.280 --> 00:36:53.280]  每一個人
[00:36:53.280 --> 00:36:55.280]  全民免疫
[00:36:55.280 --> 00:36:57.280]  不是一個人的事
[00:36:57.280 --> 00:36:59.280]  是我們全群人的事
[00:36:59.280 --> 00:37:01.280]  是每一個
[00:37:01.280 --> 00:37:03.280]  屬神子民的事
[00:37:03.280 --> 00:37:05.280]  如果你看到
[00:37:05.280 --> 00:37:07.280]  身邊的弟兄姊妹
[00:37:07.280 --> 00:37:09.280]  走下來
[00:37:09.280 --> 00:37:11.280]  你提醒他們
[00:37:11.280 --> 00:37:13.280]  要盡心盡性盡力
[00:37:13.280 --> 00:37:15.280]  愛主
[00:37:15.280 --> 00:37:17.280]  我們獨一的神
[00:37:17.280 --> 00:37:19.280]  弟兄姊妹
[00:37:19.280 --> 00:37:21.280]  讓我們安靜
[00:37:21.280 --> 00:37:23.280]  讓我們安靜
[00:37:23.280 --> 00:37:27.280]  願意透過
[00:37:27.280 --> 00:37:29.280]  今天的聖經
[00:37:29.280 --> 00:37:31.280]  來幫助我們
[00:37:31.280 --> 00:37:37.280]  我們只不過
[00:37:37.280 --> 00:37:39.280]  在世界裡
[00:37:39.280 --> 00:37:41.280]  的奴隸
[00:37:41.280 --> 00:37:43.280]  可能是金錢的奴隸
[00:37:43.280 --> 00:37:47.280]  可能是關係的奴隸
[00:37:47.280 --> 00:37:49.280]  甚至兒女的奴隸
[00:37:49.280 --> 00:37:53.280]  世界價值的奴隸
[00:37:53.280 --> 00:37:57.280]  但這一位
[00:37:57.280 --> 00:37:59.280]  全善全知
[00:37:59.280 --> 00:38:01.280]  全能的神
[00:38:01.280 --> 00:38:03.280]  很願意
[00:38:03.280 --> 00:38:05.280]  和我們更加的親近
[00:38:05.280 --> 00:38:07.280]  他主動
[00:38:07.280 --> 00:38:09.280]  與我們納藥
[00:38:09.280 --> 00:38:13.280]  他的目的
[00:38:13.280 --> 00:38:15.280]  只有一個
[00:38:15.280 --> 00:38:17.280]  不想我們
[00:38:17.280 --> 00:38:19.280]  繼續在這裡漂流
[00:38:19.280 --> 00:38:21.280]  不想我們的人生
[00:38:21.280 --> 00:38:23.280]  不斷的鬥怨
[00:38:23.280 --> 00:38:27.280]  耶穌說
[00:38:27.280 --> 00:38:29.280]  許尼
[00:38:29.280 --> 00:38:31.280]  是要叫人得生命
[00:38:31.280 --> 00:38:33.280]  並且
[00:38:33.280 --> 00:38:35.280]  得得更豐盛
[00:38:35.280 --> 00:38:41.280]  你想不想你的生命
[00:38:41.280 --> 00:38:43.280]  得得更豐盛呢
[00:38:43.280 --> 00:38:45.280]  你願不願意
[00:38:45.280 --> 00:38:47.280]  你的人生
[00:38:47.280 --> 00:38:49.280]  不再鬥怨
[00:38:49.280 --> 00:38:51.280]  而是進入
[00:38:51.280 --> 00:38:53.280]  基督的豐盛當中呢
[00:38:53.280 --> 00:38:59.280]  耶穌已經示範了
[00:38:59.280 --> 00:39:03.280]  盡心
[00:39:03.280 --> 00:39:05.280]  盡性
[00:39:05.280 --> 00:39:07.280]  盡力
[00:39:07.280 --> 00:39:09.280]  讓我們在神的面前
[00:39:09.280 --> 00:39:11.280]  和祂的面前
[00:39:11.280 --> 00:39:13.280]  來去納治
[00:39:13.280 --> 00:39:17.280]  生命只得一次
[00:39:17.280 --> 00:39:21.280]  你甘心
[00:39:21.280 --> 00:39:23.280]  只是兜圈
[00:39:23.280 --> 00:39:25.280]  你甘心
[00:39:25.280 --> 00:39:27.280]  將你的時間
[00:39:27.280 --> 00:39:29.280]  心思
[00:39:29.280 --> 00:39:31.280]  浪費在電視劇
[00:39:31.280 --> 00:39:33.280]  浪費在其他的娛樂上
[00:39:33.280 --> 00:39:37.280]  而不願意
[00:39:37.280 --> 00:39:39.280]  和這位愛我們的神
[00:39:39.280 --> 00:39:41.280]  一起過我們每一天
[00:39:41.280 --> 00:39:51.280]  弟兄姊妹
[00:39:51.280 --> 00:39:53.280]  讓我們一同
