
[00:00:00.000 --> 00:00:03.000]  各位上帝的兒女們 大家平安
[00:18:50.000 --> 00:18:51.000]  餵這個
[00:18:51.000 --> 00:18:53.000]  她的老伴呢
[00:18:53.000 --> 00:18:56.000]  來做這樣一個三禮的啊
[00:18:56.000 --> 00:18:58.000]  她覺得雞不能可惜了
[00:18:58.000 --> 00:19:01.000]  於是乎呢
[00:19:01.000 --> 00:19:05.000]  又把吃了那個毒的米
[00:19:05.000 --> 00:19:07.000]  而死掉的雞
[00:19:07.000 --> 00:19:09.000]  用來做成菜
[00:19:09.000 --> 00:19:12.000]  讓整個村莊的人來吃
[00:19:12.000 --> 00:19:13.000]  以至於呢
[00:19:13.000 --> 00:19:15.000]  整個村莊呢
[00:19:15.000 --> 00:19:17.000]  都送去了醫院
[00:19:17.000 --> 00:19:19.000]  400人左右
[00:19:19.000 --> 00:19:21.000]  都去送去醫院
[00:19:21.000 --> 00:19:23.000]  當然我們在看這樣一個例子的時候
[00:19:23.000 --> 00:19:24.000]  覺得哇
[00:19:24.000 --> 00:19:26.000]  有這麼愚蠢的事情
[00:19:26.000 --> 00:19:27.000]  哎呀這個悲劇啊
[00:19:27.000 --> 00:19:30.000]  還不能夠及時的止損
[00:19:30.000 --> 00:19:33.000]  讓到整個村莊都受到了一個傷害
[00:19:33.000 --> 00:19:35.000]  但是
[00:19:35.000 --> 00:19:37.000]  但如果我們犯到一個和
[00:19:37.000 --> 00:19:39.000]  永恆價值
[00:19:39.000 --> 00:19:41.000]  永恆的救恩
[00:19:41.000 --> 00:19:43.000]  相關聯的時候的
[00:19:43.000 --> 00:19:45.000]  一個連接的時候呢
[00:19:45.000 --> 00:19:46.000]  會發現
[00:19:46.000 --> 00:19:49.000]  其實這樣的一個無知啊
[00:19:49.000 --> 00:19:52.000]  所有人都會有啊
[00:19:52.000 --> 00:19:55.000]  他因著自己認知的有限
[00:19:55.000 --> 00:19:57.000]  因著自己以為是怎麼樣
[00:19:57.000 --> 00:20:00.000]  一個為好的事情去做的時候
[00:20:00.000 --> 00:20:03.000]  因著或者自己一種僥倖的心理
[00:20:03.000 --> 00:20:05.000]  或者是已經有傷害的時候
[00:20:05.000 --> 00:20:08.000]  還不知道怎麼樣去取捨
[00:20:08.000 --> 00:20:11.000]  以至於傷害不斷的加大的時候
[00:20:11.000 --> 00:20:14.000]  還在彼此不斷的影響
[00:20:14.000 --> 00:20:16.000]  有大的明顯的影響
[00:20:16.000 --> 00:20:18.000]  好像養老太一樣
[00:20:18.000 --> 00:20:20.000]  也有小的影響呢
[00:20:20.000 --> 00:20:22.000]  不斷的彼此傷害
[00:20:22.000 --> 00:20:25.000]  還有放在永恆的一個價值上面
[00:20:25.000 --> 00:20:28.000]  這個傷害力還在影響
[00:20:28.000 --> 00:20:32.000]  不能夠接受到永恆的救恩
[00:20:32.000 --> 00:20:36.000]  以至於還在罪惡當中生存
[00:20:36.000 --> 00:20:40.000]  還不能夠活到永恆的裡邊
[00:20:40.000 --> 00:20:43.000]  傷害一直在有
[00:20:43.000 --> 00:20:47.000]  所以當我們能夠再看到十字架的時候
[00:20:47.000 --> 00:20:50.000]  再看到主的愛的時候
[00:20:50.000 --> 00:20:53.000]  就讓我們可以每一位基督徒
[00:20:53.000 --> 00:20:56.000]  作為其中環節的攔阻
[00:20:56.000 --> 00:21:00.000]  要止息其中的傷害
[00:21:00.000 --> 00:21:02.000]  因為我們和主連接了
[00:21:02.000 --> 00:21:04.000]  有的時候甚至我們是
[00:21:04.000 --> 00:21:07.000]  受到傷害的那個人
[00:21:07.000 --> 00:21:08.000]  但是因著主
[00:21:08.000 --> 00:21:11.000]  我們不再靠著自己去硬撐
[00:21:11.000 --> 00:21:13.000]  去勉強
[00:21:13.000 --> 00:21:15.000]  而是我們把所有的傷害
[00:21:15.000 --> 00:21:17.000]  已經交給主了
[00:21:17.000 --> 00:21:19.000]  我們願意去愛
[00:21:19.000 --> 00:21:21.000]  愛我們身邊的人
[00:21:21.000 --> 00:21:25.000]  甚至去愛那些傷害我們的人
[00:21:25.000 --> 00:21:28.000]  就止息了其中的傷害
[00:21:28.000 --> 00:21:29.000]  當期間呢
[00:21:29.000 --> 00:21:31.000]  在帖撒羅尼加前書
[00:21:31.000 --> 00:21:33.000]  阿章裡面也說了
[00:21:33.000 --> 00:21:35.000]  那些猶太人甚至他們的惡啊
[00:21:35.000 --> 00:21:37.000]  惡到一個極處
[00:21:37.000 --> 00:21:39.000]  做了傷害了
[00:21:39.000 --> 00:21:41.000]  殺害了基督的那個地步的時候
[00:21:41.000 --> 00:21:43.000]  和先知的時候
[00:21:43.000 --> 00:21:46.000]  但是當我們再透過十字架
[00:21:46.000 --> 00:21:49.000]  來看這件事情的時候
[00:21:49.000 --> 00:21:53.000]  我們看到了主耶穌基督的救贖
[00:21:53.000 --> 00:21:55.000]  主哪怕是在
[00:21:55.000 --> 00:21:58.000]  大家的傷害裡邊
[00:21:58.000 --> 00:22:02.000]  卻讓上帝的旨意得到成就
[00:22:02.000 --> 00:22:05.000]  卻讓他的愛得以展現
[00:22:05.000 --> 00:22:07.000]  卻讓他的救贖
[00:22:07.000 --> 00:22:11.000]  能夠展現在了十字架上
[00:22:11.000 --> 00:22:14.000]  所以每一次當我們再看到十字架的時候
[00:22:14.000 --> 00:22:16.000]  就成為一個扭轉
[00:22:16.000 --> 00:22:20.000]  不再是看住這樣一份的傷害
[00:22:20.000 --> 00:22:21.000]  這也是呢
[00:22:21.000 --> 00:22:26.000]  關乎到我們怎麼樣來看這個十字架
[00:22:26.000 --> 00:22:28.000]  怎麼樣來看十字架
[00:22:28.000 --> 00:22:31.000]  不同的人可以看成不同的一個視角啊
[00:22:31.000 --> 00:22:34.000]  哪怕是靈敏不成熟的基督徒
[00:22:34.000 --> 00:22:36.000]  看十字架的時候
[00:22:36.000 --> 00:22:39.000]  也會有潛意識也好啊
[00:22:39.000 --> 00:22:41.000]  自己小心思的理解啊
[00:22:41.000 --> 00:22:43.000]  都會有不同的理解
[00:22:43.000 --> 00:22:46.000]  但是怎麼樣看十字架的時候
[00:22:46.000 --> 00:22:51.000]  就促使我們活出了怎麼樣的人生
[00:22:51.000 --> 00:22:54.000]  怎麼樣理解這句話呢
[00:22:54.000 --> 00:22:56.000]  有的人看十字架
[00:22:56.000 --> 00:23:02.000]  還是停留在那冰冷的刑具上
[00:23:02.000 --> 00:23:05.000]  啊 它是一個刑具
[00:23:05.000 --> 00:23:07.000]  讓人去受苦的
[00:23:07.000 --> 00:23:09.000]  怎麼理解呢
[00:23:09.000 --> 00:23:13.000]  哎呀 你叫我遵行主的道
[00:23:13.000 --> 00:23:16.000]  是讓我受苦的
[00:23:16.000 --> 00:23:22.000]  你叫我現在可以能夠來到教會裡邊
[00:23:22.000 --> 00:23:25.000]  甚至一個極端的例子
[00:23:25.000 --> 00:23:27.000]  能夠準時事
[00:23:27.000 --> 00:23:29.000]  準時事本分
[00:23:29.000 --> 00:23:31.000]  早到是美德的時候
[00:23:31.000 --> 00:23:33.000]  哎呀 太痛苦了
[00:23:33.000 --> 00:23:37.000]  因為他把十字架看成是一種刑具
[00:23:37.000 --> 00:23:42.000]  是一種軍訓式的冰冷的教條
[00:23:42.000 --> 00:23:45.000]  他沒有看到背後主的愛
[00:23:45.000 --> 00:23:49.000]  沒有看到是一位慈愛的父要引領他
[00:23:49.000 --> 00:23:53.000]  要改變他 要建立他
[00:23:53.000 --> 00:23:56.000]  還有的人怎麼看十字架呢
[00:23:56.000 --> 00:23:59.000]  他把它看成是一種專飾品
[00:23:59.000 --> 00:24:03.000]  就像我們戴著的一個專飾一樣
[00:24:03.000 --> 00:24:06.000]  不是生命救恩
[00:24:06.000 --> 00:24:10.000]  還有完全生命轉化的一個得勝的記號
[00:24:10.000 --> 00:24:13.000]  而是 如果是專飾品的話
[00:24:13.000 --> 00:24:16.000]  而是要讓別人看到
[00:24:16.000 --> 00:24:18.000]  啊 我多麼的漂亮
[00:24:18.000 --> 00:24:20.000]  戴著一個十字架
[00:24:20.000 --> 00:24:24.000]  你看看我 每個星期來教會了
[00:24:24.000 --> 00:24:27.000]  每個週五還來團聚了
[00:24:27.000 --> 00:24:29.000]  我是多麼的好啊
[00:24:29.000 --> 00:24:31.000]  專飾品
[00:24:31.000 --> 00:24:34.000]  但是呢 只有真真切切
[00:24:34.000 --> 00:24:38.000]  單純是一個救恩標記的基督徒呢
[00:24:38.000 --> 00:24:43.000]  才可以活出完全蒙神喜悅
[00:24:43.000 --> 00:24:48.000]  被主所建立的一個門徒的生命來
[00:24:48.000 --> 00:24:51.000]  所以說呢 怎麼樣看十字架
[00:24:51.000 --> 00:24:55.000]  就讓我們活出怎麼樣的人生
[00:24:55.000 --> 00:24:58.000]  同樣當我們來跟隨耶穌基督的時候
[00:24:58.000 --> 00:25:01.000]  主也說 若有人要跟從我
[00:25:01.000 --> 00:25:03.000]  就要怎麼樣啊
[00:25:03.000 --> 00:25:05.000]  捨己 然後呢
[00:25:05.000 --> 00:25:08.000]  背起他的十字架來跟從我
[00:25:08.000 --> 00:25:11.000]  我們每個人的十字架可能都有不同的
[00:25:11.000 --> 00:25:14.000]  在我們各自的家庭當中
[00:25:14.000 --> 00:25:17.000]  要承擔的一個重擔的禮便
[00:25:17.000 --> 00:25:19.000]  都會有不同
[00:25:19.000 --> 00:25:22.000]  當我們怎麼樣看自己十字架的時候呢
[00:25:22.000 --> 00:25:27.000]  也會引致我們有不同的生命表徵
[00:25:27.000 --> 00:25:29.000]  容易埋怨的人
[00:25:29.000 --> 00:25:34.000]  看作是這個刑具或者專飾品的人
[00:25:34.000 --> 00:25:36.000]  啊 辛苦啊
[00:25:36.000 --> 00:25:39.000]  背給別人看的人
[00:25:39.000 --> 00:25:43.000]  啊 你看看我 多偉大啊
[00:25:43.000 --> 00:25:46.000]  看作是一個榮耀記號的人
[00:25:46.000 --> 00:25:48.000]  我們感謝神
[00:25:48.000 --> 00:25:51.000]  這是一份榮耀的標記
[00:25:51.000 --> 00:25:53.000]  讓我們在這個過程當中
[00:25:53.000 --> 00:25:56.000]  看到自己的卑微
[00:25:56.000 --> 00:25:59.000]  讓我們能夠活出耶穌基督
[00:25:59.000 --> 00:26:02.000]  捨己的生命來
[00:26:02.000 --> 00:26:05.000]  榮耀我們天上的父
[00:26:05.000 --> 00:26:08.000]  而且在整個過程當中呢
[00:26:08.000 --> 00:26:11.000]  我們不是要去看到 哎呀
[00:26:11.000 --> 00:26:15.000]  被傷害的本地人 鐵撒諾尼加人
[00:26:15.000 --> 00:26:20.000]  那些謀害主的猶太人
[00:26:20.000 --> 00:26:22.000]  因為怎麼樣做
[00:26:22.000 --> 00:26:26.000]  主有他們他最後最公義的審判
[00:26:26.000 --> 00:26:28.000]  而在背後呢
[00:26:28.000 --> 00:26:33.000]  看到這一切都有其中的屬靈征戰
[00:26:33.000 --> 00:26:38.000]  是那惡者要挑動 要攔阻
[00:26:38.000 --> 00:26:41.000]  甚至要阻礙我們自己
[00:26:41.000 --> 00:26:45.000]  活出屬神的生命來
[00:26:45.000 --> 00:26:47.000]  看到屬靈征戰的時候
[00:26:47.000 --> 00:26:50.000]  我們就找到生命中的武器
[00:26:50.000 --> 00:26:53.000]  就是依靠神 靠著十字架
[00:26:53.000 --> 00:26:57.000]  來勝過那惡者
[00:26:57.000 --> 00:26:59.000]  所以當我們在看到十字架以後呢
[00:26:59.000 --> 00:27:01.000]  也讓我們看到
[00:27:01.000 --> 00:27:04.000]  這個世界所帶來各樣的挑戰
[00:27:04.000 --> 00:27:08.000]  這個世界呢 也總是讓我們偏離啊
[00:27:08.000 --> 00:27:10.000]  不是讓我們感受到
[00:27:10.000 --> 00:27:14.000]  真道運行當中給我們的提醒
[00:27:14.000 --> 00:27:16.000]  不是讓我們每件事情
[00:27:16.000 --> 00:27:19.000]  可以清晰的再看到那個十字架
[00:27:19.000 --> 00:27:22.000]  而是讓爆炸的資訊
[00:27:22.000 --> 00:27:25.000]  讓那充滿吸引力的短視頻
[00:27:25.000 --> 00:27:27.000]  那很有誘惑的遊戲
[00:27:27.000 --> 00:27:29.000]  各樣的新聞
[00:27:29.000 --> 00:27:32.000]  影響著我們所看見的
[00:27:32.000 --> 00:27:35.000]  影響著我們所內在的所想的
[00:27:35.000 --> 00:27:38.000]  它要影響我們的生命力
[00:27:38.000 --> 00:27:42.000]  讓我們不能夠按照神的方式
[00:27:42.000 --> 00:27:47.000]  來活出苦也好 樂也好的生命力
[00:27:47.000 --> 00:27:51.000]  又去活到這個世界的標準當中去
[00:27:51.000 --> 00:27:56.000]  所以耶穌基督在約翰福音也說
[00:27:56.000 --> 00:27:58.000]  你們若屬世界
[00:27:58.000 --> 00:28:01.000]  世界必愛屬自己的
[00:28:01.000 --> 00:28:04.000]  只因為你們不屬世界
[00:28:04.000 --> 00:28:08.000]  乃是我從世界中揀選了你們
[00:28:08.000 --> 00:28:10.000]  所以呢 怎麼樣啊
[00:28:10.000 --> 00:28:13.000]  世界就恨你們
[00:28:13.000 --> 00:28:17.000]  大家要明白這樣一種的拉扯和分別
[00:28:17.000 --> 00:28:20.000]  因為我們是屬於神的
[00:28:20.000 --> 00:28:23.000]  當我們在看到神的時候呢
[00:28:23.000 --> 00:28:26.000]  看到十字架的時候呢
[00:28:26.000 --> 00:28:29.000]  看到十字架呢
[00:28:29.000 --> 00:28:33.000]  我們就知道怎麼樣去面對人生的苦
[00:28:33.000 --> 00:28:36.000]  有一些的苦啊
[00:28:36.000 --> 00:28:39.000]  神不是讓我們去承擔的
[00:28:39.000 --> 00:28:42.000]  那個是世界的價值觀
[00:28:42.000 --> 00:28:45.000]  當我們在看到這個
[00:28:45.000 --> 00:28:48.000]  透過十字架來看我們這個苦的時候呢
[00:28:48.000 --> 00:28:50.000]  我們看到
[00:28:50.000 --> 00:28:54.000]  有些是並非諸所喜悅的把它拿走
[00:28:54.000 --> 00:28:57.000]  有些時候呢 是來自於世界的一些
[00:28:57.000 --> 00:28:59.000]  執著的追求的
[00:28:59.000 --> 00:29:02.000]  而我們本身已經有很多的祝福
[00:29:02.000 --> 00:29:04.000]  在我們生命當中了
[00:29:04.000 --> 00:29:07.000]  就轉換變成我們生命中的喜樂
[00:29:07.000 --> 00:29:11.000]  有的時候呢 是與十架無關
[00:29:11.000 --> 00:29:14.000]  對於我們生命無益的
[00:29:14.000 --> 00:29:17.000]  就求主讓我們調整我們的視角
[00:29:17.000 --> 00:29:19.000]  回到祂的裡面
[00:29:19.000 --> 00:29:23.000]  但為什麼基督徒總也還是會有些苦
[00:29:23.000 --> 00:29:24.000]  要去面對的呢
[00:29:24.000 --> 00:29:27.000]  就像鐵撒羅尼加信徒也一樣
[00:29:27.000 --> 00:29:30.000]  就像保羅和他的團隊也一樣
[00:29:30.000 --> 00:29:33.000]  總是會有苦 要去面對的呢
[00:29:33.000 --> 00:29:37.000]  因為神讓我們遇到的那些苦呢
[00:29:37.000 --> 00:29:40.000]  總是在裡面讓我們歷練出
[00:29:40.000 --> 00:29:43.000]  屬於主的忠心的門徒
[00:29:43.000 --> 00:29:46.000]  有的時候自以為自己忠心
[00:29:46.000 --> 00:29:48.000]  挑戰來了
[00:29:48.000 --> 00:29:51.000]  我們發現自己的根基還不夠深
[00:29:51.000 --> 00:29:54.000]  有的時候自以為自己跟隨的很好
[00:29:54.000 --> 00:29:57.000]  主問你了 問彼得了 也問我們了
[00:29:57.000 --> 00:30:01.000]  你愛我們嗎 哎呀哎呀 怎麼會不愛呢
[00:30:01.000 --> 00:30:04.000]  挑戰來了 我不認識他
[00:30:04.000 --> 00:30:06.000]  我不認識他
[00:30:06.000 --> 00:30:09.000]  但主總是給我們機會
[00:30:09.000 --> 00:30:12.000]  讓我們可以活出
[00:30:12.000 --> 00:30:15.000]  屬於主忠心的門徒來
[00:30:15.000 --> 00:30:17.000]  要歷練我們呢
[00:30:17.000 --> 00:30:20.000]  最後第三點 最後第三點
[00:30:20.000 --> 00:30:24.000]  永恆榮耀的使命
[00:30:24.000 --> 00:30:28.000]  這個就講到了保羅和他的團隊
[00:30:28.000 --> 00:30:31.000]  他們已經有永恆的闕距
[00:30:31.000 --> 00:30:34.000]  但是不是像世界的價值觀那樣
[00:30:34.000 --> 00:30:37.000]  哎呀 我們有一個永恆的福分啊
[00:30:37.000 --> 00:30:39.000]  所以我就等退休就好了
[00:30:39.000 --> 00:30:42.000]  那個是世界的價值觀
[00:30:42.000 --> 00:30:45.000]  如果是屬神的人呢
[00:30:45.000 --> 00:30:50.000]  神把使命就放在了保羅的生命當中
[00:30:50.000 --> 00:30:53.000]  放在了你和我的生命當中
[00:30:53.000 --> 00:30:56.000]  為的是要有這樣一個活潑的
[00:30:56.000 --> 00:31:00.000]  一個屬靈的人 變成一個屬主的門徒
[00:31:00.000 --> 00:31:03.000]  要為主所用
[00:31:03.000 --> 00:31:06.000]  因為這是我們的使命
[00:31:06.000 --> 00:31:09.000]  所以呢 保羅就去
[00:31:09.000 --> 00:31:12.000]  去到他的各樣的宣教旅程
[00:31:12.000 --> 00:31:16.000]  就去到了鐵薩諾尼加的信徒當中
[00:31:16.000 --> 00:31:19.000]  而且呢 以他們的苦為苦
[00:31:19.000 --> 00:31:22.000]  擔心 還勸勉他們
[00:31:22.000 --> 00:31:25.000]  以他們站立得住
[00:31:25.000 --> 00:31:28.000]  非常的開心喜樂
[00:31:28.000 --> 00:31:30.000]  因為這是主在當中
[00:31:30.000 --> 00:31:34.000]  給到保羅的使命和福分
[00:31:34.000 --> 00:31:37.000]  給到其中 因為他已經找到了其中
[00:31:37.000 --> 00:31:39.000]  永恆的價值
[00:31:39.000 --> 00:31:41.000]  所以這個保羅就看到啊
[00:31:41.000 --> 00:31:43.000]  福音託付給了他們了
[00:31:43.000 --> 00:31:47.000]  他們要去傳揚這個真道
[00:31:47.000 --> 00:31:49.000]  不是要討人的喜歡
[00:31:49.000 --> 00:31:52.000]  乃是要討那 查驗我們心中的
[00:31:52.000 --> 00:31:54.000]  誰的喜歡啊
[00:31:54.000 --> 00:31:56.000]  上帝的喜歡
[00:31:56.000 --> 00:31:58.000]  所以如果我們在
[00:31:58.000 --> 00:32:01.000]  二章的前半段我們還看到呢
[00:32:01.000 --> 00:32:03.000]  保羅在這個期間啊
[00:32:03.000 --> 00:32:07.000]  他就全心的來踐行了主的託付
[00:32:07.000 --> 00:32:10.000]  他在當中呢
[00:32:10.000 --> 00:32:12.000]  心存溫柔啊
[00:32:12.000 --> 00:32:14.000]  他明明是一個男士
[00:32:14.000 --> 00:32:15.000]  心存溫柔
[00:32:15.000 --> 00:32:17.000]  就如同母親來
[00:32:17.000 --> 00:32:20.000]  乳養自己的孩子一樣啊
[00:32:20.000 --> 00:32:23.000]  母親的形象就展現了 對嗎
[00:32:23.000 --> 00:32:26.000]  而且呢 在第十一節
[00:32:26.000 --> 00:32:30.000]  就好像父親帶自己的兒女一樣
[00:32:30.000 --> 00:32:33.000]  父親的形象又展現了 對嗎
[00:32:33.000 --> 00:32:38.000]  就願意去全心的來實踐主的託付
[00:32:38.000 --> 00:32:42.000]  在這母親也好 父親也好的身份之中呢
[00:32:42.000 --> 00:32:44.000]  我們還可以看到啊
[00:32:44.000 --> 00:32:48.000]  不但願意將上帝的福音傳給你們
[00:32:48.000 --> 00:32:49.000]  給你們
[00:32:49.000 --> 00:32:54.000]  甚至連自己的性命也願意給你們
[00:32:54.000 --> 00:32:58.000]  在這為母為父的身份的背後
[00:32:58.000 --> 00:33:01.000]  基督的生命就展現了
[00:33:01.000 --> 00:33:03.000]  舍己的生命
[00:33:03.000 --> 00:33:05.000]  所以保羅也說啊
[00:33:05.000 --> 00:33:07.000]  我活著就是基督
[00:33:07.000 --> 00:33:10.000]  死了就有益處
[00:33:10.000 --> 00:33:14.000]  所以當我們所有的上帝的兒女
[00:33:14.000 --> 00:33:17.000]  再來看我們的人生路的時候呢
[00:33:17.000 --> 00:33:22.000]  我們不要這個世界所敷衍的那種苦
[00:33:22.000 --> 00:33:24.000]  膚淺的那種苦和快樂
[00:33:24.000 --> 00:33:26.000]  因為那樣是短暫的
[00:33:26.000 --> 00:33:29.000]  而是當我們和父神連接以後
[00:33:29.000 --> 00:33:32.000]  和我們身邊的肢體所連接
[00:33:32.000 --> 00:33:34.000]  看到了我們的使命以後
[00:33:34.000 --> 00:33:39.000]  一個永恆價值的苦和樂
[00:33:39.000 --> 00:33:41.000]  那是長遠的
[00:33:41.000 --> 00:33:43.000]  那是蒙福的
[00:33:43.000 --> 00:33:46.000]  那是有永恆價值的
[00:33:46.000 --> 00:33:47.000]  感謝我們的父神
[00:33:47.000 --> 00:33:50.000]  今天帶領我們所有上帝的兒女
[00:33:50.000 --> 00:33:53.000]  一起來思想苦和樂
[00:33:53.000 --> 00:33:55.000]  這樣一個的主題
[00:33:55.000 --> 00:33:57.000]  也願意我們在期間
[00:33:57.000 --> 00:34:00.000]  內在的生命不斷的更新
[00:34:00.000 --> 00:34:04.000]  外在視角不是在看著那些的苦況
[00:34:04.000 --> 00:34:06.000]  而是看著實價
[00:34:06.000 --> 00:34:09.000]  榮耀的使命就勇於去承擔
[00:34:09.000 --> 00:34:12.000]  展現主耶穌基督的生命
[00:34:12.000 --> 00:34:15.000]  我們一起同心來禱告
[00:34:15.000 --> 00:34:18.000]  天父愛我們的主
[00:34:18.000 --> 00:34:21.000]  你是那帶領我們
[00:34:21.000 --> 00:34:25.000]  經歷人生高山低谷的父神
[00:34:25.000 --> 00:34:26.000]  神啊
[00:34:26.000 --> 00:34:27.000]  祢總給我們最好的
[00:34:27.000 --> 00:34:29.000]  在我們的生命當中
[00:34:29.000 --> 00:34:30.000]  總啊
[00:34:30.000 --> 00:34:32.000]  祢總是用祢那慈愛的雙手
[00:34:32.000 --> 00:34:34.000]  不斷的來拖住我們
[00:34:34.000 --> 00:34:35.000]  建立我們
[00:34:35.000 --> 00:34:36.000]  兼顧我們
[00:34:36.000 --> 00:34:39.000]  也求主祢的真道
[00:34:39.000 --> 00:34:43.000]  不斷的在我們的內心當中來運行
[00:34:43.000 --> 00:34:46.000]  讓我們再去用神的眼目
[00:34:46.000 --> 00:34:48.000]  來看我們的這個世界的時候
[00:34:48.000 --> 00:34:51.000]  看到主的心意
[00:34:51.000 --> 00:34:54.000]  承擔起主祢所託付的使命來
[00:34:54.000 --> 00:34:56.000]  因為那是永恆的
[00:34:56.000 --> 00:34:58.000]  榮耀的使命
[00:34:58.000 --> 00:35:00.000]  求主帶領我們
[00:35:00.000 --> 00:35:03.000]  展現屬於基督的生命
[00:35:03.000 --> 00:35:04.000]  感謝我們的父神
[00:35:04.000 --> 00:35:05.000]  同心禱告
[00:35:05.000 --> 00:35:06.000]  奉主名求
[00:35:06.000 --> 00:35:07.000]  Amen
[00:35:07.000 --> 00:35:09.000]  阿們

