
[00:00:00.000 --> 00:00:08.360]  我相信在座每一位 包括我自己
[00:24:23.400 --> 00:24:26.400]  向著標竿直跑
[00:24:26.400 --> 00:24:31.400]  所以這個很打擾我
[00:24:31.400 --> 00:24:33.400]  最後十分鐘
[00:24:33.400 --> 00:24:41.400]  保羅教我們忘記背後
[00:24:41.400 --> 00:24:46.400]  忘記我們的背後並不是叫我們忘記所有的事
[00:24:46.400 --> 00:24:51.400]  是要記得背後有一個恩典和憐憫在當中
[00:24:51.400 --> 00:24:55.400]  要我們記住我們有壞事
[00:24:55.400 --> 00:24:57.400]  但神憐憫我們
[00:24:57.400 --> 00:25:00.400]  我們才有力量
[00:25:00.400 --> 00:25:04.400]  知道神會幫助我們繼續前行
[00:25:04.400 --> 00:25:05.400]  弟兄姊妹
[00:25:05.400 --> 00:25:08.400]  今天你有沒有這份力量
[00:25:08.400 --> 00:25:13.400]  繼續盼望神給你的愛和憐憫
[00:25:13.400 --> 00:25:17.400]  繼續為神向前行
[00:25:17.400 --> 00:25:19.400]  你和我都一樣
[00:25:19.400 --> 00:25:21.400]  如果你是基督徒的話
[00:25:21.400 --> 00:25:24.400]  你今天多了一個國籍
[00:25:24.400 --> 00:25:27.400]  就是屬天的國籍
[00:25:27.400 --> 00:25:29.400]  我們每一個屬天的國民
[00:25:29.400 --> 00:25:31.400]  保羅告訴我們
[00:25:31.400 --> 00:25:34.400]  都有屬天國民的特質
[00:25:34.400 --> 00:25:36.400]  他教導我們
[00:25:36.400 --> 00:25:39.400]  我們要時刻提防
[00:25:39.400 --> 00:25:42.400]  不要讓自己陷入迷惑的當中
[00:25:42.400 --> 00:25:46.400]  我們只可以跨基督
[00:25:46.400 --> 00:25:48.400]  我們不要在宗教上
[00:25:48.400 --> 00:25:52.400]  一些只著重禮儀的東西
[00:25:52.400 --> 00:25:56.400]  我們著重的是神給我們的愛和憐憫
[00:25:56.400 --> 00:26:00.400]  我們如何散發這份愛和憐憫
[00:26:00.400 --> 00:26:03.400]  在其他人的身上
[00:26:03.400 --> 00:26:07.400]  林牧師早前也有提到
[00:26:07.400 --> 00:26:10.400]  我們會在未來幾年裡
[00:26:10.400 --> 00:26:13.400]  進行一個很大型的計劃
[00:26:13.400 --> 00:26:17.400]  就是KFCC 港福堂的社區中心
[00:26:17.400 --> 00:26:20.400]  這個社區中心不是誇耀我們
[00:26:20.400 --> 00:26:23.400]  港福堂有多少財力物力
[00:26:23.400 --> 00:26:28.400]  誇耀的是上帝在我們每一個人的身上
[00:26:28.400 --> 00:26:32.400]  我們如何憑自己上帝給我們的恩賜
[00:26:32.400 --> 00:26:34.400]  給我們的才幹
[00:26:34.400 --> 00:26:37.400]  去服侍有需要的人
[00:26:37.400 --> 00:26:42.400]  只可以誇的是誇上帝耶穌基督
[00:26:42.400 --> 00:26:46.400]  我們要重整我們生命的重點
[00:26:46.400 --> 00:26:48.400]  我們生命的重點
[00:26:48.400 --> 00:26:50.400]  最寶貴的是什麼
[00:26:50.400 --> 00:26:53.400]  你願不願意甘願放棄
[00:26:53.400 --> 00:26:56.400]  而去跟隨基督
[00:26:56.400 --> 00:26:59.400]  我們可不可以重新去確立
[00:26:59.400 --> 00:27:01.400]  我們生命的目標
[00:27:01.400 --> 00:27:04.400]  我們生命的目標是什麼
[00:27:04.400 --> 00:27:08.400]  忘記背後 努力面前
[00:27:08.400 --> 00:27:11.400]  向著標竿直跑
[00:27:11.400 --> 00:27:14.400]  這個直跑是要我們奔向
[00:27:14.400 --> 00:27:16.400]  我們最後的終點
[00:27:16.400 --> 00:27:18.400]  永恆的角度裡面
[00:27:18.400 --> 00:27:21.400]  我們是否要像保羅一樣
[00:27:21.400 --> 00:27:25.400]  得著上天給我們的獎賞
[00:27:25.400 --> 00:27:28.400]  而不是地面上的誇讚
[00:27:28.400 --> 00:27:32.400]  當我們能夠做到保羅的教導之後
[00:27:32.400 --> 00:27:36.400]  就好像他在四章一節這樣說
[00:27:36.400 --> 00:27:41.400]  你就可以靠主站立得穩
[00:27:41.400 --> 00:27:46.400]  如果你能夠像保羅所教導的時候
[00:27:46.400 --> 00:27:48.400]  我相信你和我都一樣
[00:27:48.400 --> 00:27:51.400]  可以靠主站立得穩
[00:27:51.400 --> 00:27:55.400]  讓我們藉著章林奇的第一個主日
[00:27:55.400 --> 00:27:59.400]  我們學會如何反省自己
[00:27:59.400 --> 00:28:02.400]  進行我們信仰的第一步
[00:28:02.400 --> 00:28:08.400]  好好地明白上帝在我們自己的生命裡
[00:28:08.400 --> 00:28:10.400]  有什麼作為
[00:28:10.400 --> 00:28:14.400]  你願不願意像保羅一樣
[00:28:14.400 --> 00:28:18.400]  向著標竿直跑
[00:28:18.400 --> 00:28:23.400]  作為上帝最後的獎賞一員
[00:28:23.400 --> 00:28:26.400]  求神繼續幫助我們
[00:28:26.400 --> 00:28:28.400]  我們一起祈禱
[00:28:28.400 --> 00:28:31.400]  親愛的天父上帝
[00:28:31.400 --> 00:28:34.400]  當踏入章林奇的時候
[00:28:34.400 --> 00:28:37.400]  讓我們一起好好反思
[00:28:37.400 --> 00:28:39.400]  在我們生命裡
[00:28:39.400 --> 00:28:41.400]  什麼才是最重要
[00:28:41.400 --> 00:28:47.400]  怎樣才能成為一個真正屬於天國的子民
[00:28:47.400 --> 00:28:49.400]  求主幫助我們
[00:28:49.400 --> 00:28:52.400]  讓我們行在你的心意當中
[00:28:52.400 --> 00:28:56.400]  而不是行在自己的計劃裡
[00:28:56.400 --> 00:28:59.400]  求主你繼續建立我們
[00:28:59.400 --> 00:29:04.400]  讓我們每一個都能成為你所喜悅的子民
[00:29:04.400 --> 00:29:09.400]  最後在天國裡得到你最大的賞賜
[00:29:09.400 --> 00:29:11.400]  我們同心在你面前祈禱
[00:29:11.400 --> 00:29:14.400]  是奉教主耶穌得勝的名字祈求
[00:29:14.400 --> 00:29:15.400]  阿們

