
[00:00:00.000 --> 00:00:04.000]  各位Explorer 大家好
[00:23:33.000 --> 00:23:36.000]  這是上帝所喜悅的
[00:23:36.000 --> 00:23:38.000]  彼得也有問耶穌
[00:23:38.000 --> 00:23:42.000]  我們要原諒多少次呢?
[00:23:42.000 --> 00:23:44.000]  是要有七十個七次
[00:23:44.000 --> 00:23:49.000]  所以我們需要有一個很寬宏、大量的心
[00:23:49.000 --> 00:23:51.000]  去愛我們身邊的人
[00:23:51.000 --> 00:23:53.000]  可能現在這一刻我們還沒有
[00:23:53.000 --> 00:23:56.000]  我都可以很老實地跟大家說
[00:23:56.000 --> 00:23:58.000]  其實有時候真的很難
[00:23:58.000 --> 00:24:02.000]  我都未必能夠每個情況都做到
[00:24:02.000 --> 00:24:04.000]  立刻去原諒、去修補
[00:24:04.000 --> 00:24:05.000]  是不容易的
[00:24:05.000 --> 00:24:07.000]  所以其實講這一篇道
[00:24:07.000 --> 00:24:12.000]  都是一個彼得自己的生命的一個過程
[00:24:12.000 --> 00:24:14.000]  所以我們一起努力
[00:24:14.000 --> 00:24:17.000]  首先要去祈禱
[00:24:17.000 --> 00:24:20.000]  相信神一定會給我們智慧
[00:24:20.000 --> 00:24:24.000]  和祂一定會擴大我們的心去愛人
[00:24:24.000 --> 00:24:27.000]  因為要記住我們愛人是有限的
[00:24:27.000 --> 00:24:29.000]  我們不是有無限的愛
[00:24:29.000 --> 00:24:32.000]  只有神才有無限的愛心
[00:24:32.000 --> 00:24:38.000]  所以,但願我們也真的花一點時間
[00:24:38.000 --> 00:24:40.000]  去跟神有一個對話
[00:24:40.000 --> 00:24:46.000]  求主告訴我們我們需要檢視的地方
[00:24:46.000 --> 00:24:50.000]  只有神的福音、祂的愛能夠改變
[00:24:50.000 --> 00:24:55.000]  我們過往在人際關係裡面所持有錯誤的觀念
[00:24:55.000 --> 00:24:57.000]  求主幫助我們
[00:24:57.000 --> 00:24:59.000]  讓我們可以彼此相愛
[00:24:59.000 --> 00:25:02.000]  我都請修行團隊上來
[00:25:02.000 --> 00:25:05.000]  我們一起有個祈禱
[00:25:06.000 --> 00:25:11.000]  (慈悲人來的天父)
[00:25:11.000 --> 00:25:13.000]  慈悲人來的天父
[00:25:13.000 --> 00:25:15.000]  多謝你很愛我們
[00:25:15.000 --> 00:25:19.000]  求主你幫助我們去檢視我們的生命
[00:25:19.000 --> 00:25:24.000]  我知道人際關係有時候都很複雜
[00:25:24.000 --> 00:25:30.000]  但人際關係也有神的美好的心意
[00:25:30.000 --> 00:25:33.000]  因為你不想我們孤獨
[00:25:33.000 --> 00:25:37.000]  你也想我們放在一個社群裡
[00:25:37.000 --> 00:25:40.000]  求主你給我們更多的智慧
[00:25:40.000 --> 00:25:44.000]  讓我們可以活得更加合神的心意
[00:25:44.000 --> 00:25:47.000]  讓我們去跟隨神
[00:25:47.000 --> 00:25:49.000]  奉主的命求
[00:25:49.000 --> 00:25:50.000]  阿門
[00:25:50.000 --> 00:25:53.000]  (字幕由 Amara.org 社群提供)

