
[00:00:00.000 --> 00:00:02.800]  各位早晨,每生少快樂
[00:19:37.840 --> 00:19:40.840]  看到祂的國王 祂的偉大 祂的善良
[00:19:40.840 --> 00:19:44.840]  看到祂在你生命裡所做的事
[00:19:44.840 --> 00:19:47.840]  看到祂在你生命裡的帶領
[00:19:47.840 --> 00:19:50.840]  我想就是這一份的安穩
[00:19:50.840 --> 00:19:53.840]  就是這一份和神的結連
[00:19:53.840 --> 00:19:56.840]  令你覺得很開心
[00:19:56.840 --> 00:19:59.840]  我相信他也是這樣
[00:20:00.840 --> 00:20:04.840]  但是當我們心裡不清潔的時候
[00:20:04.840 --> 00:20:06.840]  或者我們有很多自己的雜質
[00:20:06.840 --> 00:20:08.840]  有很多世界的事的時候
[00:20:08.840 --> 00:20:10.840]  就好像一個filter這樣
[00:20:10.840 --> 00:20:14.840]  去阻礙我們真正看到神的作為
[00:20:14.840 --> 00:20:16.840]  其實我相信人啊
[00:20:16.840 --> 00:20:17.840]  神去創造人的時候
[00:20:17.840 --> 00:20:20.840]  心裡對神是有一種渴慕的
[00:20:20.840 --> 00:20:23.840]  不過我們只是將這個渴慕放在錯的位置
[00:20:23.840 --> 00:20:25.840]  渴慕了其他東西
[00:20:25.840 --> 00:20:27.840]  我們不懂得去渴慕
[00:20:27.840 --> 00:20:30.840]  我們需要去渴慕的東西就是神
[00:20:30.840 --> 00:20:35.840]  我們以為眼前的東西已經被我們滿足了
[00:20:35.840 --> 00:20:40.840]  不過當我們真正去拿開我們的雜質
[00:20:40.840 --> 00:20:42.840]  拿開了我們眼的那個filter
[00:20:42.840 --> 00:20:44.840]  拿開了我們心的那個filter的時候
[00:20:44.840 --> 00:20:46.840]  當我們看到神
[00:20:46.840 --> 00:20:48.840]  這個真正的connection
[00:20:48.840 --> 00:20:53.840]  令我們有一份的滿足
[00:20:53.840 --> 00:20:56.840]  為什麼清心的人有福了
[00:20:56.840 --> 00:20:58.840]  因為他們必得見實
[00:20:58.840 --> 00:21:00.840]  這是一個很大的福份
[00:21:00.840 --> 00:21:02.840]  而世界不認識神的人
[00:21:02.840 --> 00:21:04.840]  可能是未必明白到的
[00:21:04.840 --> 00:21:12.840]  回到剛才那個問題
[00:21:12.840 --> 00:21:16.840]  怎樣才可以做到一個清心呢
[00:21:16.840 --> 00:21:22.840]  當耶穌說我們要去清心的時候
[00:21:22.840 --> 00:21:24.840]  其實我們就是在說一個
[00:21:24.840 --> 00:21:29.840]  被神供奉和完全是
[00:21:29.840 --> 00:21:31.840]  為了祂而奉獻的
[00:21:31.840 --> 00:21:35.840]  我們整個人的目的都是為了祂
[00:21:35.840 --> 00:21:38.840]  我們是被神分別出來
[00:21:38.840 --> 00:21:40.840]  我們是被神分別出來
[00:21:40.840 --> 00:21:43.840]  去活出祂的形象和聖潔
[00:21:43.840 --> 00:21:47.840]  而我們在整個生命裡面
[00:21:47.840 --> 00:21:49.840]  所做的任何事情都是
[00:21:49.840 --> 00:21:52.840]  我做是為了神
[00:21:52.840 --> 00:21:54.840]  我去活出我的生命
[00:21:54.840 --> 00:21:56.840]  都是為了神的purpose
[00:21:56.840 --> 00:21:59.840]  我做任何事情都是為了神而做
[00:21:59.840 --> 00:22:03.840]  這個不是去跟隨任何的rule
[00:22:03.840 --> 00:22:08.840]  而是真的去活出神給我們的生命
[00:22:08.840 --> 00:22:14.840]  所以我們不是去轉我們的行為
[00:22:14.840 --> 00:22:16.840]  單單去轉我們的行為
[00:22:16.840 --> 00:22:18.840]  而是一個從心裡面
[00:22:18.840 --> 00:22:23.840]  將我們心的焦點重新對神
[00:22:23.840 --> 00:22:26.840]  當我們這樣的時候
[00:22:26.840 --> 00:22:28.840]  當我們重新的焦點去對神
[00:22:28.840 --> 00:22:31.840]  其實你就發現我們看的世界
[00:22:31.840 --> 00:22:33.840]  會變得很不同
[00:22:33.840 --> 00:22:37.840]  我們可能不再那麼擔心
[00:22:37.840 --> 00:22:40.840]  世界上我們要做的事
[00:22:40.840 --> 00:22:44.840]  或者我們的生命慢慢從裡面到外面
[00:22:44.840 --> 00:22:46.840]  有一個轉變
[00:22:46.840 --> 00:22:48.840]  我們要做的事就是
[00:22:48.840 --> 00:22:51.840]  怎樣去回到神那裡
[00:22:51.840 --> 00:22:59.840]  我們可以怎樣去改變我們的心呢?
[00:22:59.840 --> 00:23:05.840]  其實我們是不可能可以自己改變心的
[00:23:05.840 --> 00:23:07.840]  因為如果
[00:23:07.840 --> 00:23:11.840]  其實我們是需要一個heart surgery
[00:23:11.840 --> 00:23:13.840]  為什麼改變不了心呢?
[00:23:13.840 --> 00:23:17.840]  耶利米茲書17章9-10這樣說
[00:23:17.840 --> 00:23:19.840]  人心比萬物都詭債,壞到極處
[00:23:19.840 --> 00:23:21.840]  誰可以悉透呢?
[00:23:21.840 --> 00:23:24.840]  那位爺爺說是監察人心,是驗人肺腑的
[00:23:24.840 --> 00:23:26.840]  是要照個人所行的
[00:23:26.840 --> 00:23:29.840]  和他所做的事去報應他
[00:23:29.840 --> 00:23:33.840]  其實人的心本身是壞的
[00:23:33.840 --> 00:23:34.840]  如果是一個壞了的心
[00:23:34.840 --> 00:23:37.840]  其實是幫不到自己去改變自己的
[00:23:37.840 --> 00:23:39.840]  就好像一個病了的人
[00:23:39.840 --> 00:23:43.840]  其實是不可以去醫治自己的
[00:23:43.840 --> 00:23:45.840]  我們一個病人
[00:23:45.840 --> 00:23:48.840]  唯有將自己的身體交給醫生
[00:23:48.840 --> 00:23:51.840]  而我們現在是有一個heart problem
[00:23:51.840 --> 00:23:53.840]  我們的心因著
[00:23:53.840 --> 00:23:56.840]  我們在一個聚的世界
[00:23:56.840 --> 00:23:58.840]  我們是一個很有限的人
[00:23:58.840 --> 00:24:01.840]  而我們的心是有一個filter在上面
[00:24:01.840 --> 00:24:03.840]  所以我們幫不到自己
[00:24:03.840 --> 00:24:07.840]  但是我們需要一個真正的heart surgery
[00:24:08.840 --> 00:24:10.840]  而我們自己不是一個heart surgeon
[00:24:10.840 --> 00:24:12.840]  即使我們很需要改變心
[00:24:12.840 --> 00:24:14.840]  但是我們沒有能力
[00:24:14.840 --> 00:24:15.840]  那可以怎樣呢?
[00:24:15.840 --> 00:24:22.840]  那唯有就是去找一個真正的heart surgeon
[00:24:22.840 --> 00:24:24.840]  這個是耶穌
[00:24:24.840 --> 00:24:26.840]  耶穌其實已經很ready
[00:24:26.840 --> 00:24:29.840]  在等我們將我們的心交給祂
[00:24:29.840 --> 00:24:31.840]  祂知道我們需要祂
[00:24:31.840 --> 00:24:34.840]  祂知道我們需要一個heart surgery
[00:24:34.840 --> 00:24:35.840]  而這個heart surgery
[00:24:35.840 --> 00:24:38.840]  是祂很期望你去祂那裏
[00:24:38.840 --> 00:24:40.840]  去問祂要的
[00:24:40.840 --> 00:24:43.840]  因為當我們去祂那裏
[00:24:43.840 --> 00:24:47.840]  去做這個heart surgery的時候
[00:24:47.840 --> 00:24:51.840]  祂就會改變我們的心
[00:24:51.840 --> 00:24:54.840]  以至我們可以真正的見到祂
[00:24:54.840 --> 00:24:57.840]  那我們應該怎樣呢?
[00:24:57.840 --> 00:25:00.840]  怎樣去將心交給祂呢?
[00:25:02.840 --> 00:25:06.840]  唯一可以讓我們清心的就是
[00:25:06.840 --> 00:25:08.840]  跟神祈禱
[00:25:08.840 --> 00:25:11.840]  把我們的心放在祂的祭壇裏
[00:25:11.840 --> 00:25:12.840]  放在祂的altar裏
[00:25:12.840 --> 00:25:13.840]  跟神說
[00:25:13.840 --> 00:25:15.840]  神啊,我做不到
[00:25:15.840 --> 00:25:18.840]  我需要祢去幫助我
[00:25:18.840 --> 00:25:20.840]  求祢去改變我的心
[00:25:20.840 --> 00:25:23.840]  我將我的心去給祢
[00:25:23.840 --> 00:25:25.840]  求祢去轉化
[00:25:25.840 --> 00:25:27.840]  求祢幫助我不要再自私
[00:25:27.840 --> 00:25:29.840]  求祢幫助我不要再自以為是
[00:25:29.840 --> 00:25:31.840]  求祢去改變我的心
[00:25:31.840 --> 00:25:33.840]  以致我可以見到祢
[00:25:33.840 --> 00:25:37.840]  而這個將心交給神的動作
[00:25:37.840 --> 00:25:39.840]  其實不是一天的
[00:25:39.840 --> 00:25:41.840]  其實這是一個constant process
[00:25:41.840 --> 00:25:46.840]  我們是需要每天都這樣將心交給神
[00:25:46.840 --> 00:25:51.840]  當我們真正將心交給神的時候
[00:25:51.840 --> 00:25:54.840]  真正去這樣做的時候
[00:25:54.840 --> 00:25:58.840]  其實神就會慢慢在我們生命裏面去做事
[00:25:58.840 --> 00:26:02.840]  有時你會覺得
[00:26:02.840 --> 00:26:05.840]  本來我的房子都很漂亮
[00:26:05.840 --> 00:26:08.840]  神幫我修補一下這個窗戶
[00:26:08.840 --> 00:26:10.840]  幫我修補一下這個破窗
[00:26:10.840 --> 00:26:12.840]  但神開始慢慢在你的心
[00:26:12.840 --> 00:26:15.840]  在你的房子裏面去拆牆
[00:26:15.840 --> 00:26:18.840]  好像重整你的廚房一樣
[00:26:18.840 --> 00:26:20.840]  甚至會令到一些拆位
[00:26:20.840 --> 00:26:22.840]  令到你覺得不舒服
[00:26:22.840 --> 00:26:25.840]  為什麼你今天又去拆了我廚房的牆
[00:26:25.840 --> 00:26:29.840]  為什麼你今天又在我的睡房裏
[00:26:29.840 --> 00:26:31.840]  又好像作了一個大洞
[00:26:31.840 --> 00:26:35.840]  神啊,究竟你想在我的生命裏面去做些什麼
[00:26:35.840 --> 00:26:38.840]  你想在我的房子裏面去做些什麼
[00:26:38.840 --> 00:26:39.840]  你會覺得不舒服
[00:26:39.840 --> 00:26:41.840]  為什麼我的東西都爛了
[00:26:41.840 --> 00:26:43.840]  為什麼我的生命好像turn upside down
[00:26:43.840 --> 00:26:45.840]  因為神你去介入我的生命裏
[00:26:45.840 --> 00:26:48.840]  本來我的心可能都不是很差
[00:26:48.840 --> 00:26:50.840]  你不要去改變我那麼多
[00:26:50.840 --> 00:26:52.840]  但神說不是
[00:26:52.840 --> 00:26:55.840]  祂不是想幫你少許塗些油
[00:26:55.840 --> 00:26:57.840]  或者換了一條喉
[00:26:57.840 --> 00:27:00.840]  或者幫你擦一下窗
[00:27:00.840 --> 00:27:02.840]  即是做一個調校位
[00:27:02.840 --> 00:27:04.840]  祂想幫你整間房子
[00:27:04.840 --> 00:27:06.840]  你的心去大翻身
[00:27:06.840 --> 00:27:08.840]  祂想將你的小屋
[00:27:08.840 --> 00:27:10.840]  去變成一個皇宮
[00:27:10.840 --> 00:27:12.840]  其實神心裏面
[00:27:12.840 --> 00:27:14.840]  你們每個人都是
[00:27:14.840 --> 00:27:17.840]  祂很想將你的小屋
[00:27:17.840 --> 00:27:18.840]  去變成一個皇宮
[00:27:18.840 --> 00:27:23.840]  我們有時只是安於去做一間小屋
[00:27:23.840 --> 00:27:26.840]  祂想將你的整個世界
[00:27:26.840 --> 00:27:28.840]  你的心、房子
[00:27:28.840 --> 00:27:30.840]  變成一個皇宮
[00:27:30.840 --> 00:27:32.840]  以致祂可以住在裏面
[00:27:32.840 --> 00:27:34.840]  其實最終神的目的就是
[00:27:34.840 --> 00:27:36.840]  祂很想和你一起
[00:27:36.840 --> 00:27:37.840]  祂很想你見到祂
[00:27:37.840 --> 00:27:42.840]  祂很想你有真正的心裏轉化
[00:27:42.840 --> 00:27:46.840]  去見到祂在世界和在你生命裏的作為
[00:27:46.840 --> 00:27:48.840]  其實神一直都在
[00:27:48.840 --> 00:27:50.840]  只是有很多時候我們見不到
[00:27:50.840 --> 00:27:53.840]  因為我們心裏的filter很雜亂
[00:27:53.840 --> 00:27:54.840]  很多雜質
[00:27:54.840 --> 00:27:56.840]  以致我們看不到祂
[00:27:56.840 --> 00:28:00.840]  所以今天
[00:28:00.840 --> 00:28:04.840]  耶穌向你發出這個邀請
[00:28:04.840 --> 00:28:10.840]  你願不願意將你的心交給祂呢?
[00:28:10.840 --> 00:28:12.840]  去讓祂去轉化
[00:28:12.840 --> 00:28:14.840]  讓祂去拿走這些雜質
[00:28:14.840 --> 00:28:16.840]  讓你重新變成一個
[00:28:16.840 --> 00:28:18.840]  變回一個小朋友
[00:28:18.840 --> 00:28:20.840]  一個很單純的心
[00:28:20.840 --> 00:28:22.840]  以致你可以去見到祂
[00:28:22.840 --> 00:28:24.840]  這個轉化不是表面上
[00:28:24.840 --> 00:28:26.840]  我多回教會
[00:28:26.840 --> 00:28:27.840]  我多看兩頁聖經
[00:28:27.840 --> 00:28:28.840]  我不說謊
[00:28:28.840 --> 00:28:33.840]  這些表面的行為轉變
[00:28:33.840 --> 00:28:36.840]  而是耶穌很想你從心裏
[00:28:36.840 --> 00:28:40.840]  有一個轉變和祂連結
[00:28:41.840 --> 00:28:44.840]  不知道你今天願不願意
[00:28:44.840 --> 00:28:46.840]  將你的心交給祂
[00:28:46.840 --> 00:28:49.840]  以致你可以見到神的作為
[00:28:49.840 --> 00:28:51.840]  見到祂一切的好
[00:28:51.840 --> 00:28:53.840]  我自己的經驗就是
[00:28:53.840 --> 00:28:55.840]  可能我本身都不是一個很好的人
[00:28:55.840 --> 00:28:57.840]  但是因著遇見神
[00:28:57.840 --> 00:28:59.840]  祂改變了我的心
[00:28:59.840 --> 00:29:03.840]  以致我可以更有信心
[00:29:03.840 --> 00:29:08.840]  以及我的生命可以走得更有purpose
[00:29:08.840 --> 00:29:11.840]  因為我見到、我認識了神
[00:29:11.840 --> 00:29:14.840]  也因著見到神
[00:29:14.840 --> 00:29:16.840]  我覺得每一天
[00:29:16.840 --> 00:29:17.840]  我做好事
[00:29:17.840 --> 00:29:19.840]  我不需要去害怕
[00:29:19.840 --> 00:29:21.840]  很多時候我再回想
[00:29:21.840 --> 00:29:24.840]  如果我生命裏沒有遇見神的話
[00:29:24.840 --> 00:29:27.840]  我應該可能會變成一個
[00:29:27.840 --> 00:29:31.840]  很自私、自大的人
[00:29:31.840 --> 00:29:35.840]  生命又沒有什麼purpose
[00:29:35.840 --> 00:29:38.840]  我用自己的方法去活我的人生
[00:29:38.840 --> 00:29:41.840]  我感謝神去讓我
[00:29:41.840 --> 00:29:42.840]  改變我的心
[00:29:42.840 --> 00:29:43.840]  給了我一個新的心
[00:29:43.840 --> 00:29:45.840]  以致我可以見到祂
[00:29:45.840 --> 00:29:47.840]  以致我可以跟從祂的道路去走
[00:29:47.840 --> 00:29:49.840]  所以今天神其實都同樣
[00:29:49.840 --> 00:29:53.840]  向你發出這個邀請
[00:29:53.840 --> 00:29:55.840]  祂很想改變你的心
[00:29:55.840 --> 00:29:57.840]  變成一個皇宮
[00:29:57.840 --> 00:29:59.840]  以致祂住在裏面
[00:29:59.840 --> 00:30:01.840]  永遠和你一起
[00:30:01.840 --> 00:30:04.840]  不如我們一起祈禱
[00:30:04.840 --> 00:30:13.840]  秋天我將一眾explorers
[00:30:13.840 --> 00:30:15.840]  交到你的手上
[00:30:15.840 --> 00:30:18.840]  為了他們的心去祈禱
[00:30:18.840 --> 00:30:22.840]  為了他們和你的結連去祈禱
[00:30:22.840 --> 00:30:24.840]  祝你愛他們每一個
[00:30:24.840 --> 00:30:27.840]  你很想去住在他們的心裏
[00:30:27.840 --> 00:30:29.840]  不過主啊
[00:30:29.840 --> 00:30:32.840]  可能我們現在都會心裏有不同的雜質
[00:30:32.840 --> 00:30:34.840]  有吸引我們的事
[00:30:34.840 --> 00:30:36.840]  有我們自己不同的desires
[00:30:36.840 --> 00:30:39.840]  我們不同的一些過去
[00:30:39.840 --> 00:30:41.840]  一些的fear
[00:30:41.840 --> 00:30:44.840]  主啊求你將這些一切都挪開
[00:30:44.840 --> 00:30:46.840]  主啊心上我們在座每一個人
[00:30:46.840 --> 00:30:48.840]  都很想去見到你
[00:30:48.840 --> 00:30:49.840]  很想去和你一起
[00:30:49.840 --> 00:30:50.840]  不過我們不知道怎樣做
[00:30:50.840 --> 00:30:53.840]  主啊求你給我們這份勇氣
[00:30:53.840 --> 00:30:55.840]  亦給我們有一個surrender的心
[00:30:55.840 --> 00:30:58.840]  去將我們全人
[00:30:58.840 --> 00:31:00.840]  無論我們的思想
[00:31:00.840 --> 00:31:02.840]  我們的情感
[00:31:02.840 --> 00:31:03.840]  我們的意志
[00:31:03.840 --> 00:31:05.840]  完完全全都交給你
[00:31:05.840 --> 00:31:07.840]  主啊可能我們在路上
[00:31:07.840 --> 00:31:09.840]  都會stumble
[00:31:09.840 --> 00:31:11.840]  我們會跌倒
[00:31:11.840 --> 00:31:14.840]  可能我們會給了心你一半的時候
[00:31:14.840 --> 00:31:16.840]  又想去收回
[00:31:16.840 --> 00:31:17.840]  主啊求你去憐憫
[00:31:17.840 --> 00:31:22.840]  亦求你繼續給我們有一份信心
[00:31:22.840 --> 00:31:24.840]  我們真的可以將心交給你
[00:31:24.840 --> 00:31:26.840]  因為主你愛我們
[00:31:26.840 --> 00:31:31.840]  主啊求你繼續在我們生命裏面
[00:31:31.840 --> 00:31:33.840]  去作供給我們清潔的心
[00:31:33.840 --> 00:31:34.840]  以示我們見到他
[00:31:34.840 --> 00:31:36.840]  撥出一個夢理喜悅的人生
[00:31:36.840 --> 00:31:38.840]  感謝你聽我們祈禱
[00:31:38.840 --> 00:31:39.840]  以上都是奉主耶穌基督的使命祈求
[00:31:39.840 --> 00:31:40.840]  Amen
[00:31:40.840 --> 00:31:42.840]  (字幕製作:貝爾)

