
[00:00:00.000 --> 00:00:01.700]  我是Pastor Ronica
[00:20:19.300 --> 00:20:24.700]  他在工廠做電話的裝配工人
[00:20:24.700 --> 00:20:27.700]  然後去到第二條影片
[00:20:28.700 --> 00:20:34.700]  這個女生就選擇了一本書
[00:20:34.700 --> 00:20:36.700]  她不是選擇智能電話
[00:20:36.700 --> 00:20:38.700]  之後她就很勤力讀書
[00:20:38.700 --> 00:20:39.900]  大學畢業
[00:20:39.900 --> 00:20:41.500]  然後做了一百多年
[00:20:41.500 --> 00:20:45.500]  有足夠的錢去買電話
[00:20:45.500 --> 00:20:48.500]  看完這條影片
[00:20:48.500 --> 00:20:52.100]  你會覺得現在的世界價值觀
[00:20:52.100 --> 00:20:54.700]  好像是說大部分的人
[00:20:54.700 --> 00:20:59.500]  都不會想自己和子女做工人
[00:20:59.500 --> 00:21:05.900]  世界可能要求我們選擇智能電話還是書
[00:21:05.900 --> 00:21:13.100]  聖經卻教我們選擇生活在基督耶穌裏面
[00:21:13.100 --> 00:21:17.300]  這裏有很多條選擇題
[00:21:17.300 --> 00:21:18.500]  你們看一看
[00:21:18.500 --> 00:21:25.300]  你們會選擇左邊的多一點還是右邊的多一點
[00:21:25.300 --> 00:21:32.500]  你們會覺得你想選擇做非平凡的人還是平凡的人
[00:21:32.500 --> 00:21:34.100]  非平凡
[00:21:34.100 --> 00:21:38.700]  最高層的還是最低層
[00:21:38.700 --> 00:21:44.500]  被人服侍還是服侍人
[00:21:44.500 --> 00:21:47.100]  看不起人
[00:21:47.100 --> 00:21:50.500]  還是被人討厭
[00:21:50.500 --> 00:21:56.900]  在最好的年齡成功還是救人
[00:21:56.900 --> 00:21:59.700]  為自己選擇最好的
[00:21:59.700 --> 00:22:04.700]  還是為其他人選擇世界上最好的
[00:22:04.700 --> 00:22:07.100]  死的時候沒有痛苦
[00:22:07.100 --> 00:22:08.900]  還是最痛苦的死法
[00:22:08.900 --> 00:22:10.500]  我沒有叫你們最痛苦的死法
[00:22:10.500 --> 00:22:15.900]  這個只有耶穌才能做到
[00:22:15.900 --> 00:22:20.900]  但是我們的主
[00:22:20.900 --> 00:22:22.700]  我們的神
[00:22:22.700 --> 00:22:25.700]  祂倒空了自己的特權
[00:22:25.700 --> 00:22:29.500]  意思不是放下祂的神聖
[00:22:29.500 --> 00:22:32.700]  而是背起十字架
[00:22:32.700 --> 00:22:34.500]  祂仍然是祂
[00:22:34.500 --> 00:22:43.100]  這就是祂基督的態度和選擇
[00:22:43.100 --> 00:22:46.500]  在十字架上祂這樣說
[00:22:46.500 --> 00:22:49.700]  「父啊,赦免他們
[00:22:49.700 --> 00:22:55.700]  因為他們所做的,他們不知道」
[00:22:55.700 --> 00:22:58.700]  或者試試這樣問你們
[00:22:58.700 --> 00:22:59.900]  在吃飯的時候
[00:22:59.900 --> 00:23:03.100]  一群弟兄姊妹吃飯的時候
[00:23:03.100 --> 00:23:06.300]  有一碟水果
[00:23:06.300 --> 00:23:09.900]  你會拿不好的去吃
[00:23:09.900 --> 00:23:12.100]  拿不好的
[00:23:12.100 --> 00:23:15.100]  還是拿好的去吃
[00:23:15.100 --> 00:23:17.700]  真心的
[00:23:17.700 --> 00:23:19.700]  但是全部都能吃
[00:23:19.700 --> 00:23:21.700]  一大盤士多啤梨
[00:23:21.700 --> 00:23:26.700]  有些好看的,有些不好的
[00:23:26.700 --> 00:23:33.100]  你會不會曾經想過自己拿不好的去吃
[00:23:33.100 --> 00:23:37.900]  令到其他人可以拿好的去吃
[00:23:37.900 --> 00:23:40.900]  某程度上都會反映到
[00:23:40.900 --> 00:23:47.500]  我們的為人和品格
[00:23:47.500 --> 00:23:49.900]  基督的心腸
[00:23:49.900 --> 00:23:53.500]  就是祂原本已經擁有一切最好
[00:23:53.500 --> 00:23:55.100]  但是祂因為愛我們
[00:23:55.100 --> 00:23:57.300]  選擇了做平凡的人
[00:23:57.300 --> 00:23:58.900]  成為最低層
[00:23:58.900 --> 00:23:59.900]  成為奴僕
[00:23:59.900 --> 00:24:00.900]  幫人洗腳
[00:24:00.900 --> 00:24:01.700]  去服侍人
[00:24:01.700 --> 00:24:02.500]  被人討厭
[00:24:02.500 --> 00:24:04.100]  被人笑
[00:24:04.100 --> 00:24:06.900]  在最黃金的時間死
[00:24:06.900 --> 00:24:10.100]  為世上的人選擇最好的
[00:24:10.100 --> 00:24:14.300]  卻為自己選擇最痛苦的
[00:24:14.300 --> 00:24:15.900]  在人的想法
[00:24:15.900 --> 00:24:18.700]  這樣是很不理智
[00:24:18.700 --> 00:24:20.300]  但是
[00:24:20.300 --> 00:24:24.300]  這個就是耶穌愛人的心腸
[00:24:24.300 --> 00:24:25.900]  心態
[00:24:25.900 --> 00:24:29.100]  而祂決定了祂的行為
[00:24:29.100 --> 00:24:31.100]  我們平時代人接物
[00:24:31.100 --> 00:24:33.700]  用理智去選擇
[00:24:33.700 --> 00:24:36.300]  是很正常的
[00:24:36.300 --> 00:24:37.700]  保羅在這裡提醒
[00:24:37.700 --> 00:24:40.500]  我們的生活是要在基督裡面
[00:24:40.500 --> 00:24:43.300]  以基督耶穌的心為心
[00:24:43.300 --> 00:24:46.500]  去作出我們的言辭
[00:24:46.500 --> 00:24:50.700]  舉止
[00:24:50.700 --> 00:24:53.900]  正正因為耶穌基督選擇馴服神
[00:24:53.900 --> 00:24:55.700]  在9至11節
[00:24:55.700 --> 00:24:58.100]  神就將一切權柄和能力
[00:24:58.100 --> 00:24:59.900]  全部都交給他
[00:24:59.900 --> 00:25:01.700]  因為神要找的
[00:25:01.700 --> 00:25:05.100]  就是能夠放心交他的權柄和能力
[00:25:05.100 --> 00:25:07.500]  給這些人
[00:25:07.500 --> 00:25:09.300]  這個權力
[00:25:09.300 --> 00:25:11.300]  是超出萬民
[00:25:11.300 --> 00:25:12.300]  天上的
[00:25:12.300 --> 00:25:13.300]  地上的
[00:25:13.300 --> 00:25:14.700]  地底下的
[00:25:14.700 --> 00:25:17.700]  超出我們所有人的想像
[00:25:17.700 --> 00:25:20.700]  神只能夠相信這些
[00:25:20.700 --> 00:25:22.300]  不在乎權力
[00:25:22.300 --> 00:25:23.700]  不在乎地位
[00:25:23.700 --> 00:25:28.100]  不在乎金錢的人
[00:25:28.100 --> 00:25:29.500]  神的兒子
[00:25:29.500 --> 00:25:31.900]  他本來是富足的
[00:25:31.900 --> 00:25:34.300]  但是他選擇了貧窮
[00:25:34.300 --> 00:25:37.300]  我們才可以富足
[00:25:37.300 --> 00:25:39.500]  他本來不用死
[00:25:39.500 --> 00:25:41.100]  他選擇了死亡
[00:25:41.100 --> 00:25:43.300]  使我們可以重生
[00:25:43.300 --> 00:25:46.300]  他回來的時候我們一起
[00:25:46.300 --> 00:25:49.100]  他本來是不平凡
[00:25:49.100 --> 00:25:52.100]  但是他選擇了做平凡的人
[00:25:52.100 --> 00:25:55.500]  我們才可以有美滿的人生
[00:25:55.500 --> 00:25:58.300]  他本來沒有罪
[00:25:58.300 --> 00:26:00.300]  他選擇背起十字架
[00:26:00.300 --> 00:26:02.700]  使我們清義
[00:26:02.700 --> 00:26:07.900]  使我們沒有罪
[00:26:07.900 --> 00:26:10.500]  我們呢
[00:26:10.500 --> 00:26:13.300]  我們又會怎樣選擇
[00:26:13.300 --> 00:26:17.300]  我們會不會願意為了其他人得救
[00:26:17.300 --> 00:26:19.500]  而犧牲自己的利益
[00:26:19.500 --> 00:26:22.100]  甚至捨己
[00:26:22.100 --> 00:26:23.100]  例如
[00:26:23.100 --> 00:26:25.100]  你看到某個弟兄姊妹
[00:26:25.100 --> 00:26:27.900]  很難相處的
[00:26:27.900 --> 00:26:30.100]  你會選擇不理他
[00:26:30.100 --> 00:26:31.100]  見不到他
[00:26:31.100 --> 00:26:32.700]  當他透明
[00:26:32.700 --> 00:26:35.700]  還是嘗試
[00:26:35.700 --> 00:26:38.500]  用內心和他相處
[00:26:38.500 --> 00:26:41.500]  或者你們大家一起去服侍
[00:26:41.500 --> 00:26:42.700]  各持己見
[00:26:42.700 --> 00:26:43.900]  我的提案好一點
[00:26:43.900 --> 00:26:46.300]  你的提案好一點
[00:26:46.300 --> 00:26:49.500]  自己會不會可以嘗試
[00:26:49.500 --> 00:26:51.300]  提案就是建議書
[00:26:51.300 --> 00:26:52.900]  或者一個科案
[00:26:52.900 --> 00:26:55.100]  或者一個計劃
[00:26:55.100 --> 00:26:57.300]  或者試試用溫柔的心
[00:26:57.300 --> 00:27:00.300]  大家一起去再討論
[00:27:00.300 --> 00:27:02.500]  甚或乎你們在家
[00:27:02.500 --> 00:27:03.500]  在學校
[00:27:03.500 --> 00:27:06.300]  和朋友和家人相處的時候
[00:27:06.300 --> 00:27:11.300]  如果不是影響聖經的絕對真理
[00:27:11.300 --> 00:27:15.500]  你們願不願意放下自己對自己錯的心態
[00:27:15.500 --> 00:27:18.900]  去處理那件事
[00:27:18.900 --> 00:27:20.500]  如果我們作為基督徒
[00:27:20.500 --> 00:27:22.500]  都有基督的心腸
[00:27:22.500 --> 00:27:27.700]  相信家庭和教會就容易合一
[00:27:27.700 --> 00:27:32.300]  那你會問我為何要合一
[00:27:32.300 --> 00:27:36.100]  在2章1節這裡說
[00:27:36.100 --> 00:27:38.300]  所以
[00:27:38.300 --> 00:27:41.500]  你們讀中文或英文
[00:27:41.500 --> 00:27:45.100]  有所以就是有原因
[00:27:45.100 --> 00:27:48.300]  我們就要看回之前
[00:27:48.300 --> 00:27:50.100]  我們一起讀好嗎
[00:27:50.100 --> 00:27:52.100]  3 2 1
[00:27:52.100 --> 00:27:53.900]  最重要的是
[00:27:53.900 --> 00:27:55.900]  你們行事為人
[00:27:55.900 --> 00:27:58.500]  要與基督的福音相承
[00:27:58.500 --> 00:27:59.700]  這樣
[00:27:59.700 --> 00:28:01.500]  無奈我來見你們
[00:28:01.500 --> 00:28:03.700]  或不在你們那裡
[00:28:03.700 --> 00:28:06.500]  都可以聽到你們的警方
[00:28:06.500 --> 00:28:09.700]  知道你們同有一個心志
[00:28:09.700 --> 00:28:11.300]  站立得穩
[00:28:11.300 --> 00:28:14.700]  為福音的信仰齊心努力
[00:28:14.700 --> 00:28:17.500]  絲毫不怕敵人的威脅
[00:28:17.500 --> 00:28:18.900]  以此證明
[00:28:18.900 --> 00:28:20.500]  他們會沉淪
[00:28:20.500 --> 00:28:22.300]  你們會得救
[00:28:22.300 --> 00:28:24.500]  這是出於神
[00:28:24.500 --> 00:28:27.100]  因為你們蒙恩
[00:28:27.100 --> 00:28:30.100]  不但得以信服基督
[00:28:30.100 --> 00:28:32.900]  而且要為祂受苦
[00:28:32.900 --> 00:28:34.900]  你們的真賤
[00:28:34.900 --> 00:28:38.500]  就與你們曾在我身上見過
[00:28:38.500 --> 00:28:41.900]  現在所聽到的是一樣的
[00:28:41.900 --> 00:28:44.500]  所以在基督裡
[00:28:44.500 --> 00:28:46.700]  若有任何勸勉
[00:28:46.700 --> 00:28:49.300]  若有任何愛心的安慰
[00:28:49.300 --> 00:28:51.900]  若有任何聖靈的團契
[00:28:51.900 --> 00:28:54.500]  若有任何慈悲憐憫
[00:28:54.500 --> 00:28:56.500]  剛剛我們都看過的
[00:28:56.500 --> 00:29:01.100]  你們讀完之後
[00:29:01.100 --> 00:29:03.100]  有什麼感覺
[00:29:03.100 --> 00:29:05.500]  在第一節
[00:29:05.500 --> 00:29:06.700]  紅色
[00:29:06.700 --> 00:29:07.700]  還有
[00:29:07.700 --> 00:29:08.900]  第29節
[00:29:08.900 --> 00:29:09.500]  紅色
[00:29:09.500 --> 00:29:10.300]  還有
[00:29:10.300 --> 00:29:11.100]  二章一節
[00:29:11.100 --> 00:29:12.700]  所以
[00:29:12.700 --> 00:29:16.500]  我們正正處於在中間那裡
[00:29:16.500 --> 00:29:18.900]  我們真的天天都有爭戰
[00:29:18.900 --> 00:29:20.100]  我們天天都
[00:29:20.100 --> 00:29:22.100]  想想這件事
[00:29:22.100 --> 00:29:23.100]  好不好呢
[00:29:23.100 --> 00:29:24.100]  那件事好不好呢
[00:29:24.100 --> 00:29:26.100]  是否合神的心意呢
[00:29:26.100 --> 00:29:30.700]  我們要在信仰站立得穩
[00:29:30.700 --> 00:29:33.700]  保羅教我們要用基督的心為心
[00:29:33.700 --> 00:29:35.100]  如果教會不合一
[00:29:35.100 --> 00:29:36.900]  就沒有辦法證明
[00:29:36.900 --> 00:29:40.300]  我們所信的是復活的主
[00:29:40.300 --> 00:29:42.900]  我們真的相信復活主
[00:29:42.900 --> 00:29:45.500]  我們就要活在祂裡面
[00:29:45.500 --> 00:29:48.700]  我們就會流露出祂的心腸
[00:29:48.700 --> 00:29:52.700]  使人經歷到這個復活主的真
[00:29:52.700 --> 00:29:55.700]  所以今天有三大點
[00:29:55.700 --> 00:29:57.700]  和大家去重溫
[00:29:57.700 --> 00:29:59.100]  第一
[00:29:59.100 --> 00:30:00.900]  我們要有心智
[00:30:00.900 --> 00:30:03.100]  活在基督耶穌裡面
[00:30:03.100 --> 00:30:07.500]  我們選擇用我們的心智
[00:30:07.500 --> 00:30:09.700]  活在基督耶穌裡面
[00:30:09.700 --> 00:30:12.300]  然後在基督耶穌裡面
[00:30:12.300 --> 00:30:15.100]  我們用基督的心為心
[00:30:15.100 --> 00:30:16.300]  去生活
[00:30:16.300 --> 00:30:17.700]  去選擇
[00:30:17.700 --> 00:30:18.900]  第三
[00:30:18.900 --> 00:30:20.300]  在基督耶穌裡面
[00:30:20.300 --> 00:30:23.300]  我們用喜樂的心去生活
[00:30:23.300 --> 00:30:25.100]  什麼意思呢
[00:30:25.100 --> 00:30:26.700]  剛剛聖經有說
[00:30:26.700 --> 00:30:29.700]  舊約和新約都教我們
[00:30:29.700 --> 00:30:32.500]  喜樂是來自於神
[00:30:32.500 --> 00:30:34.900]  我們活在祂裡面
[00:30:34.900 --> 00:30:37.700]  我們就有活著的喜樂
[00:30:37.700 --> 00:30:39.100]  這裡有本書
[00:30:39.100 --> 00:30:41.100]  叫做《活出喜樂》
[00:30:41.100 --> 00:30:43.300]  When I don't decide God
[00:30:43.300 --> 00:30:45.300]  How to fight for joy
[00:30:45.300 --> 00:30:46.900]  如果有興趣
[00:30:46.900 --> 00:30:48.300]  你們可以再看
[00:30:48.300 --> 00:30:49.700]  它會告訴你
[00:30:49.700 --> 00:30:51.300]  我們是可以做得到的
[00:30:51.300 --> 00:30:53.300]  因為我們已經信了耶穌
[00:30:53.300 --> 00:30:55.700]  這裡就是
[00:30:55.700 --> 00:30:58.500]  2章12-18節
[00:30:58.500 --> 00:31:01.500]  其實我們已經可以很喜樂了
[00:31:01.500 --> 00:31:02.500]  這裡說的
[00:31:02.500 --> 00:31:04.500]  我親愛的
[00:31:04.500 --> 00:31:05.500]  這一看來
[00:31:05.500 --> 00:31:07.500]  你們向來是馴服的
[00:31:07.500 --> 00:31:09.500]  不但我在你們那裡
[00:31:09.500 --> 00:31:12.300]  就算我現在不在你們那裡的時候
[00:31:12.300 --> 00:31:14.100]  更是馴服的
[00:31:14.100 --> 00:31:16.300]  就當恐懼戰驚
[00:31:16.300 --> 00:31:19.700]  完成你們自己得救的事
[00:31:19.700 --> 00:31:22.900]  因為是神在你們心裡運行
[00:31:22.900 --> 00:31:26.100]  使你們又立志又實行
[00:31:26.100 --> 00:31:28.500]  為要成就祂的美意
[00:31:28.500 --> 00:31:30.700]  你們無論做什麼事
[00:31:30.700 --> 00:31:32.100]  都不要發怨
[00:31:32.100 --> 00:31:33.500]  燃起爭論
[00:31:33.500 --> 00:31:35.900]  好使你們無可指責
[00:31:35.900 --> 00:31:37.900]  誠實無畏
[00:31:37.900 --> 00:31:39.900]  在這彎曲薄貌的世代
[00:31:39.900 --> 00:31:42.700]  作神無瑕疵的兒女
[00:31:42.700 --> 00:31:43.900]  你們在這世代
[00:31:43.900 --> 00:31:46.900]  終要將光明明光照耀
[00:31:46.900 --> 00:31:49.700]  將生命的道顯明出來
[00:31:49.700 --> 00:31:52.700]  使我們在基督的日子得以誇耀
[00:31:52.700 --> 00:31:55.500]  我沒有白跑沒有逃路
[00:31:55.500 --> 00:31:58.900]  我以你們的信心為貢獻的祭物
[00:31:58.900 --> 00:32:02.500]  我若被敲響在旗上也是喜樂
[00:32:02.500 --> 00:32:05.700]  並且與你們眾人一同喜樂
[00:32:05.700 --> 00:32:07.900]  你們也要照樣喜樂
[00:32:07.900 --> 00:32:11.300]  並且與我一同喜樂
[00:32:11.300 --> 00:32:13.100]  為什麼保羅這樣說
[00:32:13.100 --> 00:32:17.500]  因為我們在基督耶穌裡面
[00:32:17.500 --> 00:32:19.500]  祂喜樂我們喜樂
[00:32:19.500 --> 00:32:21.300]  我們喜樂祂喜樂
[00:32:21.300 --> 00:32:23.300]  神就喜樂
[00:32:23.300 --> 00:32:29.900]  這張照片我上星期在這裡拍的
[00:32:29.900 --> 00:32:31.700]  信不信
[00:32:31.700 --> 00:32:34.700]  是的我上星期在這裡拍的
[00:32:34.700 --> 00:32:41.700]  只是我用了不同的濾鏡去做這兩張圖
[00:32:42.700 --> 00:32:48.700]  這個濾鏡現在好像叫做吉卜力
[00:32:48.700 --> 00:32:51.700]  吉卜力的濾鏡
[00:32:51.700 --> 00:32:54.700]  這個就是普通
[00:32:54.700 --> 00:32:56.700]  因為我保障你們
[00:32:56.700 --> 00:32:58.700]  就不用你們的真樣
[00:32:58.700 --> 00:33:00.700]  讓你們見到誰
[00:33:00.700 --> 00:33:02.700]  上面那個是Tim
[00:33:02.700 --> 00:33:06.700]  其實我們可以選擇用什麼
[00:33:06.700 --> 00:33:07.700]  想什麼
[00:33:07.700 --> 00:33:08.700]  做什麼
[00:33:08.700 --> 00:33:09.700]  說什麼
[00:33:09.700 --> 00:33:12.700]  各位青年人
[00:33:12.700 --> 00:33:14.700]  我們跟隨這個世界
[00:33:14.700 --> 00:33:16.700]  整天變的潮流
[00:33:16.700 --> 00:33:18.700]  去生活
[00:33:18.700 --> 00:33:22.700]  去拿短暫的快樂是很容易的
[00:33:22.700 --> 00:33:28.700]  還是我們嘗試享受活在神裡面
[00:33:28.700 --> 00:33:31.700]  祂給我們長遠的喜樂呢
[00:33:31.700 --> 00:33:36.700]  最後在詩篇90篇第14節
[00:33:36.700 --> 00:33:41.700]  求祢使我們早早飽得祢的慈愛
[00:33:41.700 --> 00:33:46.700]  好叫我一生一世歡呼喜樂
[00:33:46.700 --> 00:33:50.700]  邀請大家一起讀英文那裡好不好
[00:33:50.700 --> 00:33:51.700]  英文那裡
[00:33:51.700 --> 00:33:53.700]  321
[00:33:53.700 --> 00:33:59.700]  你們其實每天都可以很喜樂
[00:33:59.700 --> 00:34:04.700]  只要你選擇在耶穌基督裡面生活就可以
[00:34:04.700 --> 00:34:07.700]  差不多時間了
[00:34:07.700 --> 00:34:11.700]  說完最後一個小小的例子
[00:34:11.700 --> 00:34:13.700]  其實今天的講題
[00:34:13.700 --> 00:34:16.700]  是一個年輕人問我
[00:34:16.700 --> 00:34:19.700]  怎樣才可以真正喜樂
[00:34:19.700 --> 00:34:22.700]  因為他正面對困難
[00:34:22.700 --> 00:34:27.700]  當時我就有感動用這段經文去回覆他
[00:34:27.700 --> 00:34:32.700]  盼望explorers你們每一個今天清楚知道
[00:34:32.700 --> 00:34:36.700]  你自己是耶穌基督的寶貝
[00:34:36.700 --> 00:34:42.700]  你們亦有耶穌這個寶貝在你們心裡面
[00:34:42.700 --> 00:34:44.700]  你是祂寶貝的孩子
[00:34:44.700 --> 00:34:47.700]  每天在耶穌基督裡面
[00:34:47.700 --> 00:34:50.700]  你們可以有活著的喜樂
[00:34:50.700 --> 00:34:52.700]  有請敬拜隊
[00:34:52.700 --> 00:34:55.700]  我們先一起低頭禱告
[00:34:55.700 --> 00:34:57.700]  親愛的天父上帝
[00:34:57.700 --> 00:34:58.700]  很感謝你
[00:34:58.700 --> 00:34:59.700]  今天復活節
[00:34:59.700 --> 00:35:02.700]  讓我們可以回到你的殿
[00:35:02.700 --> 00:35:08.700]  去和你一起享受在你一起的喜樂
[00:35:08.700 --> 00:35:09.700]  主啊
[00:35:09.700 --> 00:35:13.700]  求你親自的看顧每位explorers
[00:35:13.700 --> 00:35:16.700]  和mentors和他們的家人
[00:35:16.700 --> 00:35:20.700]  讓他們得著真正活著的喜樂
[00:35:20.700 --> 00:35:21.700]  奉主名求
[00:35:21.700 --> 00:35:22.700]  阿門
[00:35:22.700 --> 00:35:23.200]  本部

