
[00:00:00.000 --> 00:00:08.180]  各位explorer,當我在數算2025年的因典或不同的經歷時
[00:20:48.000 --> 00:20:53.000]  所以讓我們繼續去看39節到40節,
[00:20:53.000 --> 00:20:55.000]  去到最後的時候,
[00:20:55.000 --> 00:20:59.000]  其實我們看回這個故事,
[00:20:59.000 --> 00:21:01.000]  我們看到,
[00:21:01.000 --> 00:21:02.000]  其實約瑟和瑪利亞,
[00:21:02.000 --> 00:21:04.000]  他們只是一個很日常的,
[00:21:04.000 --> 00:21:07.000]  去到耶路撒冷,
[00:21:07.000 --> 00:21:09.000]  去做一些獻祭,
[00:21:09.000 --> 00:21:14.000]  去做一個洗禮的禮儀的時候,
[00:21:14.000 --> 00:21:16.000]  但是他們就遇到,
[00:21:16.000 --> 00:21:17.000]  這兩個人又說,
[00:21:17.000 --> 00:21:19.000]  你的兒子會死人,
[00:21:19.000 --> 00:21:21.000]  又會跌倒,
[00:21:21.000 --> 00:21:23.000]  又有些會興起,
[00:21:23.000 --> 00:21:25.000]  所以看似一個很日常,
[00:21:25.000 --> 00:21:27.000]  很普通,
[00:21:27.000 --> 00:21:28.000]  也不是普通,
[00:21:28.000 --> 00:21:32.000]  是一個很日常的潔淨的禮儀,
[00:21:32.000 --> 00:21:33.000]  很日常性的,
[00:21:33.000 --> 00:21:35.000]  突然之間變得很莊嚴,
[00:21:35.000 --> 00:21:37.000]  和神聖,
[00:21:37.000 --> 00:21:38.000]  因為主耶穌,
[00:21:38.000 --> 00:21:39.000]  祂來到,
[00:21:39.000 --> 00:21:44.000]  要讓我們去反思我們的生命,
[00:21:44.000 --> 00:21:46.000]  讓我們去看清,
[00:21:46.000 --> 00:21:47.000]  什麼是對,
[00:21:47.000 --> 00:21:49.000]  什麼是錯,
[00:21:49.000 --> 00:21:52.000]  沒有中間那些範疇,
[00:21:52.000 --> 00:21:54.000]  因為神是很清楚,
[00:21:54.000 --> 00:21:58.000]  祂會刺透我們心裡面的意念,
[00:21:58.000 --> 00:22:00.000]  和所有的主義,
[00:22:00.000 --> 00:22:07.000]  現在就有一個時間,
[00:22:07.000 --> 00:22:10.000]  也想讓大家去討論一下,
[00:22:10.000 --> 00:22:11.000]  我剛才,
[00:22:11.000 --> 00:22:13.000]  是去到後面那一頁,
[00:22:13.000 --> 00:22:15.000]  我沒有打出來,
[00:22:15.000 --> 00:22:16.000]  剛才,
[00:22:16.000 --> 00:22:18.000]  就想你回顧一下,
[00:22:18.000 --> 00:22:19.000]  這一年,
[00:22:19.000 --> 00:22:23.000]  你最深刻的一些片段,
[00:22:23.000 --> 00:22:26.000]  你們可以和你的組去討論一下,
[00:22:26.000 --> 00:22:28.000]  我們等一下可以分享,
[00:22:28.000 --> 00:22:31.000]  可以分享一些你可以分享出來的,
[00:22:31.000 --> 00:22:32.000]  分享一下,
[00:22:32.000 --> 00:22:34.000]  今年你最深刻,
[00:22:34.000 --> 00:22:35.000]  最深刻,
[00:22:35.000 --> 00:22:39.000]  神怎樣在你生命裡面去動功的片段,
[00:22:39.000 --> 00:22:44.000]  我給兩至三分鐘大家,
[00:22:44.000 --> 00:22:47.000]  可以跟你的小組去分享一下,
[00:22:47.000 --> 00:22:50.000]  你今年最深刻,
[00:22:50.000 --> 00:22:55.000]  神怎樣去改變你的片段,
[00:22:55.000 --> 00:22:57.000]  好,
[00:22:57.000 --> 00:22:59.000]  我們先回來,
[00:22:59.000 --> 00:23:00.000]  訪問一下,
[00:23:00.000 --> 00:23:04.000]  我看這組好像有些很深的分享,
[00:23:04.000 --> 00:23:07.000]  你們今年最深刻,
[00:23:07.000 --> 00:23:10.000]  神在你生命的片段是什麼,
[00:23:10.000 --> 00:23:12.000]  Gabriel分享一下,
[00:23:12.000 --> 00:23:14.000]  我們先聽著,
[00:23:14.000 --> 00:23:15.000]  Hello,
[00:23:15.000 --> 00:23:16.000]  Aloha,
[00:23:16.000 --> 00:23:17.000]  OK,
[00:23:17.000 --> 00:23:19.000]  我自己覺得,
[00:23:19.000 --> 00:23:22.000]  感恩的事,
[00:23:22.000 --> 00:23:27.000]  又在澳洲讀書那裡適應了,
[00:23:27.000 --> 00:23:30.000]  又很快找到教會,
[00:23:30.000 --> 00:23:35.000]  還有每個人都很友善的接納我,
[00:23:35.000 --> 00:23:39.000]  感謝神給我適應得好,
[00:23:39.000 --> 00:23:43.000]  還有今年都看到神的國的擴展,
[00:23:43.000 --> 00:23:48.000]  身邊很多人都慢慢開始對信仰有興趣,
[00:23:48.000 --> 00:23:50.000]  或者是信著,
[00:23:50.000 --> 00:23:53.000]  我們給一點掌聲給Gabriel,
[00:23:53.000 --> 00:23:56.000]  他在澳洲很快適應了,
[00:23:56.000 --> 00:23:58.000]  我也認識Gabriel,
[00:23:58.000 --> 00:23:59.000]  不是去了很久,
[00:23:59.000 --> 00:24:01.000]  但在那裡有好的教會生活,
[00:24:01.000 --> 00:24:02.000]  為他感恩,
[00:24:02.000 --> 00:24:05.000]  我們先去Uncle Stanley這個群組,
[00:24:05.000 --> 00:24:07.000]  除了Uncle Stanley,
[00:24:07.000 --> 00:24:09.000]  有誰可以分享,
[00:24:09.000 --> 00:24:11.000]  有一大班的兄弟陪同,
[00:24:11.000 --> 00:24:14.000]  很感謝他們陪同我,
[00:24:14.000 --> 00:24:18.000]  支持與鼓勵支持,
[00:24:18.000 --> 00:24:20.000]  給一點掌聲給他們,
[00:24:20.000 --> 00:24:24.000]  這是一個足球隊,
[00:24:24.000 --> 00:24:25.000]  非常好感情,
[00:24:25.000 --> 00:24:28.000]  看看這個Form 1的群組,
[00:24:28.000 --> 00:24:29.000]  分享一下,
[00:24:29.000 --> 00:24:33.000]  日本和台灣的,
[00:24:33.000 --> 00:24:37.000]  鼓掌,
[00:24:37.000 --> 00:24:39.000]  有旅行去很開心,
[00:24:39.000 --> 00:24:42.000]  我們不如在這裡分享一下,
[00:24:42.000 --> 00:24:44.000]  選一個今年深刻的,
[00:24:44.000 --> 00:24:48.000]  今年比較深刻的是,
[00:24:48.000 --> 00:24:50.000]  在AWANA多了,
[00:24:50.000 --> 00:24:53.000]  覺得每次都很累,
[00:24:53.000 --> 00:24:55.000]  但都很有果實,
[00:24:55.000 --> 00:24:57.000]  大家聽到嗎?
[00:24:57.000 --> 00:25:00.000]  他說在AWANA做運動很美,
[00:25:00.000 --> 00:25:01.000]  很有果實,
[00:25:01.000 --> 00:25:02.000]  很感恩,
[00:25:02.000 --> 00:25:04.000]  我們給一點掌聲給他,
[00:25:04.000 --> 00:25:06.000]  看看,
[00:25:06.000 --> 00:25:13.000]  Maggie,這組有深刻的神在你生命裡工作,
[00:25:13.000 --> 00:25:22.000]  我上星期在麥花臣參與了一個音樂會,
[00:25:22.000 --> 00:25:25.000]  是關於青少年心理健康,
[00:25:25.000 --> 00:25:27.000]  印象比較深刻,
[00:25:27.000 --> 00:25:30.000]  因為自己對這個題目很感動,
[00:25:30.000 --> 00:25:33.000]  我們一班人很友好,
[00:25:33.000 --> 00:25:36.000]  兩個多月的訓練,
[00:25:36.000 --> 00:25:39.000]  看到神一直帶領著我,
[00:25:39.000 --> 00:25:41.000]  從完全不會演戲,
[00:25:41.000 --> 00:25:43.000]  到後來站在舞台上,
[00:25:43.000 --> 00:25:47.000]  有自信地表演給大家看,
[00:25:47.000 --> 00:25:50.000]  這就是我今年最深刻的一件事,
[00:25:50.000 --> 00:25:54.000]  你的戲是鼓勵一些有情緒的,
[00:25:54.000 --> 00:25:57.000]  很果實,
[00:25:57.000 --> 00:26:03.000]  我們聽到大家的心聲,
[00:26:03.000 --> 00:26:05.000]  其實都是比較正面,
[00:26:05.000 --> 00:26:08.000]  我很為你們感恩,
[00:26:08.000 --> 00:26:10.000]  神真的很使用你們,
[00:26:10.000 --> 00:26:14.000]  在你們的崗位傳福音,
[00:26:14.000 --> 00:26:15.000]  Gabriel也看到,
[00:26:15.000 --> 00:26:18.000]  Sara也透過舞台劇服侍,
[00:26:18.000 --> 00:26:21.000]  你們也體會到兄弟情,
[00:26:21.000 --> 00:26:24.000]  Yuko也體會到兄弟情,
[00:26:24.000 --> 00:26:29.000]  Karina在服侍當中也很被鼓勵,
[00:26:29.000 --> 00:26:32.000]  將神的話語傳開去,
[00:26:32.000 --> 00:26:35.000]  給天父大力掌聲,
[00:26:35.000 --> 00:26:40.000]  很感恩為你們,
[00:26:40.000 --> 00:26:47.000]  我們在2025年生命也有不同的未知,
[00:26:47.000 --> 00:26:53.000]  好像約瑟和瑪莉亞去到去行結證禮儀的時候,
[00:26:53.000 --> 00:26:56.000]  他們的小朋友也很驚訝,
[00:26:56.000 --> 00:26:58.000]  不知道會怎樣,
[00:26:58.000 --> 00:27:00.000]  就像我們在2024年,
[00:27:00.000 --> 00:27:03.000]  很自然地進入到2025年,
[00:27:03.000 --> 00:27:09.000]  同樣地我們幾天後也會很自然地進入到2026年,
[00:27:09.000 --> 00:27:12.000]  相信大家在你們校園的生活,
[00:27:12.000 --> 00:27:15.000]  在你們的社交圈子裡,
[00:27:15.000 --> 00:27:18.000]  也有不同的突破和改變,
[00:27:18.000 --> 00:27:21.000]  你們真的踏出了你們的舒適區,
[00:27:21.000 --> 00:27:24.000]  在這一年我們可能有得有失,
[00:27:24.000 --> 00:27:28.000]  但重要的是我們知道有一位很愛我們的神,
[00:27:28.000 --> 00:27:30.000]  他已經為我們犧牲,
[00:27:30.000 --> 00:27:31.000]  拯救我們,
[00:27:31.000 --> 00:27:32.000]  放開了我們,
[00:27:32.000 --> 00:27:36.000]  從我們的枷鎖,
[00:27:36.000 --> 00:27:41.000]  讓我們在高山和低谷裡也有神的帶領,
[00:27:41.000 --> 00:27:46.000]  我們今天看到瑪莉亞和約瑟去獻祭的旅程,
[00:27:46.000 --> 00:27:53.000]  也看到兩位很愛神的Simeon和Anna,
[00:27:53.000 --> 00:27:58.000]  分別為聖去等候主耶穌的回來,
[00:27:58.000 --> 00:28:02.000]  我現在也想邀請敬拜隊可以上來,
[00:28:02.000 --> 00:28:06.000]  還有我們可以有些安靜的時間,
[00:28:06.000 --> 00:28:11.000]  讓我們一起在我們的舒服的空間裡,
[00:28:11.000 --> 00:28:13.000]  我們合上眼睛,
[00:28:13.000 --> 00:28:15.000]  我們一起去回顧一下上一年,
[00:28:15.000 --> 00:28:18.000]  我們有沒有一些地方,
[00:28:18.000 --> 00:28:21.000]  其實我們沒有行公義,
[00:28:21.000 --> 00:28:24.000]  我們沒有跟隨神,
[00:28:24.000 --> 00:28:28.000]  做祂想我們做的事的時候,
[00:28:28.000 --> 00:28:30.000]  我們也趁現在這個空間,
[00:28:30.000 --> 00:28:32.000]  這個時間我們跟神去說,
[00:28:32.000 --> 00:28:34.000]  只是你跟神,
[00:28:34.000 --> 00:28:36.000]  你跟神去溝通,
[00:28:36.000 --> 00:28:38.000]  我們也將我們的罪,
[00:28:38.000 --> 00:28:40.000]  跟神去說,
[00:28:40.000 --> 00:28:42.000]  我們跟祂認罪,
[00:28:42.000 --> 00:28:43.000]  去悔改,
[00:28:43.000 --> 00:28:45.000]  給大家一些時間,
[00:28:45.000 --> 00:28:48.000]  現在可以跟神去說一下,
[00:28:48.000 --> 00:28:51.000]  同樣地,我們今年有沒有一些地方,
[00:28:51.000 --> 00:28:54.000]  我們選擇了行公義,
[00:28:54.000 --> 00:28:57.000]  我們要去不妥協,
[00:28:57.000 --> 00:28:58.000]  我們作為基督徒,
[00:28:58.000 --> 00:29:01.000]  我們做神喜悅的事情,
[00:29:01.000 --> 00:29:03.000]  可能我們在校園裡,
[00:29:03.000 --> 00:29:06.000]  我們沒有妥協,
[00:29:06.000 --> 00:29:09.000]  我們沒有跟別人玩一些不應該玩的東西,
[00:29:09.000 --> 00:29:11.000]  或者我們去以行動,
[00:29:11.000 --> 00:29:13.000]  去關心,
[00:29:13.000 --> 00:29:17.000]  去愛我們身邊的朋友,家人,
[00:29:17.000 --> 00:29:19.000]  如果有的,我們也跟神去說,
[00:29:19.000 --> 00:29:21.000]  我們去感恩,感謝神,
[00:29:21.000 --> 00:29:23.000]  賜我們力量,
[00:29:23.000 --> 00:29:25.000]  去行公義,
[00:29:25.000 --> 00:29:28.000]  去過虔誠的生命,
[00:29:28.000 --> 00:29:30.000]  當你預備好的時候,
[00:29:30.000 --> 00:29:33.000]  就可以跟敬拜隊一起,
[00:29:33.000 --> 00:29:35.000]  將我們的禱告星,
[00:29:35.000 --> 00:29:38.000]  去化為敬拜,
[00:29:38.000 --> 00:29:40.000]  去獻給神,

