
[00:00:00.000 --> 00:00:13.120]  主持人:請問各位主持人好 今天在這裡再一次跟大家來參選人生
[00:18:54.120 --> 00:18:56.400]  他沒有立刻去警醒
[00:18:56.400 --> 00:18:57.400]  迴轉
[00:18:57.400 --> 00:19:00.080]  去尋求神的拯救
[00:19:00.080 --> 00:19:00.840]  相反
[00:19:00.840 --> 00:19:03.880]  他就跌落這個最致命的陷阱
[00:19:03.880 --> 00:19:05.680]  我們看參孫的失敗
[00:19:05.680 --> 00:19:07.480]  用這三件事去總結
[00:19:07.480 --> 00:19:09.000]  他毫不謹慎
[00:19:09.000 --> 00:19:11.080]  他看不到自己是拿四義人
[00:19:11.080 --> 00:19:12.600]  與神立約的
[00:19:12.600 --> 00:19:13.960]  他都毫不警醒
[00:19:13.960 --> 00:19:16.680]  放縱眼目和肉體的情慾
[00:19:16.680 --> 00:19:19.880]  最後他自我自大
[00:19:19.880 --> 00:19:23.960]  成為敵人在大滾神廟中要棄灑的對象
[00:19:23.960 --> 00:19:26.680]  在這一章聖經21-22節
[00:19:26.680 --> 00:19:28.720]  菲利士人抓住他
[00:19:28.720 --> 00:19:30.760]  刮了他的眼睛
[00:19:30.760 --> 00:19:32.680]  是在說他雙目失明
[00:19:32.680 --> 00:19:34.600]  帶他到加薩
[00:19:34.600 --> 00:19:36.960]  用銅鏈鎖住他
[00:19:36.960 --> 00:19:40.000]  這個你好像是一個戰敗者
[00:19:40.000 --> 00:19:41.320]  一個戰俘
[00:19:41.320 --> 00:19:43.040]  是被人凌辱的
[00:19:43.040 --> 00:19:45.640]  最後一個最大的羞辱可恥的地方
[00:19:45.640 --> 00:19:47.240]  就是不單止坐牢
[00:19:47.240 --> 00:19:50.240]  他在監獄裏面要推磨
[00:19:50.240 --> 00:19:53.200]  推磨在古代來說
[00:19:53.200 --> 00:19:56.480]  是只有那些奴才去推的
[00:19:56.480 --> 00:19:58.400]  不會找人去推的
[00:19:58.400 --> 00:20:00.840]  找人去推就是他們仇敵
[00:20:00.840 --> 00:20:03.360]  是要羞辱參孫
[00:20:03.360 --> 00:20:05.360]  參孫你這麼厲害
[00:20:05.360 --> 00:20:07.120]  我現在就要你做個女孩
[00:20:07.120 --> 00:20:09.240]  推磨 罰你
[00:20:09.240 --> 00:20:14.920]  這個是要他羞辱到像一坨泥
[00:20:14.920 --> 00:20:16.320]  正是這樣
[00:20:16.320 --> 00:20:18.400]  22節給我們一個線索
[00:20:18.400 --> 00:20:19.680]  聖經怎樣說
[00:20:19.680 --> 00:20:21.920]  「然而他的頭髮
[00:20:21.920 --> 00:20:27.280]  又被剃以後又開始長起來了」
[00:20:27.280 --> 00:20:29.320]  這個記號是代表著
[00:20:29.320 --> 00:20:32.000]  神仍然顧念參孫
[00:20:32.000 --> 00:20:35.640]  神憐憫他所揀選的這個僕人
[00:20:35.640 --> 00:20:37.120]  「參孫在這個時候
[00:20:37.120 --> 00:20:39.200]  若然他能夠醒悟
[00:20:39.200 --> 00:20:42.800]  能夠好好的向神悔改認罪」
[00:20:42.800 --> 00:20:45.000]  不過好像來得太遲了
[00:20:45.000 --> 00:20:46.800]  一切都太遲了
[00:20:46.800 --> 00:20:48.400]  我們在當中就看到
[00:20:48.400 --> 00:20:55.000]  參孫的沉淪是一個很恐怖的過程
[00:20:55.000 --> 00:20:58.720]  而這裏你看他死之前的祈禱是怎樣
[00:20:58.720 --> 00:21:00.680]  不要學他
[00:21:00.680 --> 00:21:04.040]  祈禱是主耶和華求你
[00:21:04.040 --> 00:21:08.000]  「觀念我神就這一次」
[00:21:08.000 --> 00:21:09.160]  只此一次
[00:21:09.160 --> 00:21:10.760]  我不再求第二次了
[00:21:10.760 --> 00:21:12.000]  「求祢賜我力量
[00:21:12.000 --> 00:21:13.600]  使我向非理士人報難
[00:21:13.600 --> 00:21:15.880]  刮我雙眼的仇」
[00:21:15.880 --> 00:21:18.560]  他死之前的祈禱
[00:21:18.560 --> 00:21:20.360]  之前有記載他的祈禱
[00:21:20.360 --> 00:21:21.800]  是為了自己的口渴
[00:21:21.800 --> 00:21:24.240]  現在是為了報仇
[00:21:24.240 --> 00:21:25.920]  全部是為自己
[00:21:25.920 --> 00:21:28.520]  耶穌教我們的祈禱是怎樣
[00:21:28.520 --> 00:21:31.080]  「我們在天上的乎
[00:21:31.080 --> 00:21:33.680]  願人都尊祢的名為聖
[00:21:33.680 --> 00:21:35.600]  願祢的國降臨
[00:21:35.600 --> 00:21:37.880]  願祢的旨意行在地上
[00:21:37.880 --> 00:21:39.440]  如同行在天上」
[00:21:39.440 --> 00:21:43.680]  三個的願都是以神為中心
[00:21:43.680 --> 00:21:47.800]  我們禱告的方向是以肯定地
[00:21:47.800 --> 00:21:51.280]  我們很想是神的心願去成就
[00:21:51.280 --> 00:21:53.400]  但今日現代很多的信徒
[00:21:53.400 --> 00:21:55.800]  我們那種禱告的學習
[00:21:55.800 --> 00:21:57.920]  是偏離了神的原意
[00:21:57.920 --> 00:21:59.800]  往往我們祈禱
[00:21:59.800 --> 00:22:03.360]  都是為了滿足自己的私慾
[00:22:03.360 --> 00:22:05.280]  我這樣說不是說
[00:22:05.280 --> 00:22:07.800]  你今日不可以為你的兒女祈禱
[00:22:07.800 --> 00:22:09.320]  為教會去祈禱
[00:22:09.320 --> 00:22:10.880]  我不是這個意思
[00:22:10.880 --> 00:22:12.920]  我要大家弄清楚
[00:22:12.920 --> 00:22:16.040]  你今日禱告的對象
[00:22:16.040 --> 00:22:18.080]  是神是你的主人
[00:22:18.080 --> 00:22:21.000]  還是你是上帝的主人
[00:22:21.000 --> 00:22:24.320]  好像阿拉登神丁那個
[00:22:24.320 --> 00:22:28.080]  一叫神丁裡的精靈出來
[00:22:28.080 --> 00:22:30.840]  主人有什麼要吩咐
[00:22:30.840 --> 00:22:33.840]  但今日很多基督徒真的很兇
[00:22:33.840 --> 00:22:36.360]  一祈禱大聲疾呼
[00:22:36.360 --> 00:22:39.520]  上帝你要怎樣怎樣
[00:22:39.520 --> 00:22:41.000]  所有的清單
[00:22:41.000 --> 00:22:46.040]  全部都是為了自己的需要
[00:22:46.040 --> 00:22:49.560]  我們要先求神的國和神的義
[00:22:49.560 --> 00:22:51.320]  其他一切我們所需要
[00:22:51.320 --> 00:22:52.920]  天父早就知道
[00:22:52.920 --> 00:22:56.400]  所以當你來教正祈禱的生活
[00:22:56.400 --> 00:22:57.480]  你要明白
[00:22:57.480 --> 00:23:01.040]  禱告不要好像參宣
[00:23:01.040 --> 00:23:03.560]  他就是這種不警醒
[00:23:03.560 --> 00:23:05.440]  他一直墮落沉淪
[00:23:05.440 --> 00:23:06.800]  他自高自大
[00:23:06.800 --> 00:23:08.280]  自我中心
[00:23:08.280 --> 00:23:11.160]  他已經離開了上帝很遠很遠
[00:23:11.160 --> 00:23:12.520]  所以在這個時候
[00:23:12.520 --> 00:23:15.880]  求上帝給他最後一口氣的力
[00:23:15.880 --> 00:23:20.360]  來擁抱著廟宇那兩根柱子
[00:23:20.360 --> 00:23:22.080]  抱著一起死
[00:23:22.080 --> 00:23:23.400]  左右一根
[00:23:23.400 --> 00:23:26.320]  結果兩根柱子都倒塌了
[00:23:26.320 --> 00:23:30.080]  然後整個神廟裡的三千個非理士人
[00:23:30.080 --> 00:23:32.360]  與參宣同歸於盡
[00:23:32.360 --> 00:23:34.680]  聖經最後形容
[00:23:34.680 --> 00:23:36.480]  參宣死的時候
[00:23:36.480 --> 00:23:40.200]  所殺的人比活著所殺的人還多
[00:23:40.200 --> 00:23:43.120]  我看到心裡很悲哀
[00:23:43.120 --> 00:23:45.000]  參宣其實你的生命
[00:23:45.000 --> 00:23:47.080]  不應該是這樣結束的
[00:23:47.080 --> 00:23:50.480]  如果早一點你醒悔改
[00:23:50.480 --> 00:23:55.280]  你人生的情節是可以改寫的
[00:23:55.280 --> 00:23:58.360]  我們生命真正的導演在上帝那裡
[00:23:58.360 --> 00:24:00.280]  但是你可以選擇
[00:24:00.280 --> 00:24:05.360]  你去改變你自己前面的人生的抉擇
[00:24:05.360 --> 00:24:08.600]  但我們在這裡也要提醒弟兄姊妹
[00:24:08.600 --> 00:24:10.480]  我們看祈禱這件事
[00:24:10.480 --> 00:24:13.000]  真的要很好的思想
[00:24:13.000 --> 00:24:15.480]  我們根本很多時候
[00:24:15.480 --> 00:24:17.680]  我們覺得上帝
[00:24:17.680 --> 00:24:19.080]  我向你這樣祈禱
[00:24:19.080 --> 00:24:21.400]  照著你的心意祈禱
[00:24:21.400 --> 00:24:22.720]  我都很乖
[00:24:22.720 --> 00:24:24.280]  我又聽你的話
[00:24:24.280 --> 00:24:27.280]  但為什麼你不答應我這些祈禱
[00:24:27.280 --> 00:24:30.880]  有時候我們在祈禱的困惑裡
[00:24:30.880 --> 00:24:33.280]  這個可能是一個單親的家庭
[00:24:33.280 --> 00:24:36.400]  這個媽媽現在患了長期的病患
[00:24:36.400 --> 00:24:37.560]  有癌症
[00:24:37.560 --> 00:24:39.360]  她很想留下性命
[00:24:39.360 --> 00:24:41.880]  要來養活她的子女
[00:24:41.880 --> 00:24:43.880]  我們為她祈禱
[00:24:43.880 --> 00:24:46.360]  用百分百的信心求主憐憫
[00:24:46.360 --> 00:24:48.160]  結果神接走了她
[00:24:48.160 --> 00:24:50.160]  她死了
[00:24:50.160 --> 00:24:53.080]  那些子女變成孤兒
[00:24:53.080 --> 00:24:55.080]  反過來看另外一邊廂
[00:24:55.080 --> 00:24:58.600]  這個殺人犯作奸犯科
[00:24:58.600 --> 00:25:01.000]  竟然進了監獄之後
[00:25:01.000 --> 00:25:03.400]  遇到根生存道會
[00:25:03.400 --> 00:25:06.080]  監獄報道信了耶穌
[00:25:06.080 --> 00:25:08.720]  之後他悔改
[00:25:08.720 --> 00:25:11.600]  上帝說你要愛你的仇敵
[00:25:11.600 --> 00:25:13.360]  愛人如己
[00:25:13.360 --> 00:25:15.400]  用不容易啊弟兄姊妹
[00:25:15.400 --> 00:25:17.640]  如果只是看新聞的情節
[00:25:17.640 --> 00:25:20.600]  當然跟你很遠
[00:25:20.600 --> 00:25:23.040]  但如果這個發生在你的家人身上
[00:25:23.040 --> 00:25:24.360]  你自己的心裡
[00:25:24.360 --> 00:25:28.600]  你要饒恕一個傷害你家人的仇敵
[00:25:28.600 --> 00:25:30.640]  你自己心裡會怎樣
[00:25:30.640 --> 00:25:32.120]  很不容易
[00:25:32.120 --> 00:25:33.320]  但你要祈禱的是
[00:25:33.320 --> 00:25:36.240]  神你是能人所不能的
[00:25:36.240 --> 00:25:37.640]  我做不到的
[00:25:37.640 --> 00:25:39.840]  只有祢才能做
[00:25:39.840 --> 00:25:41.360]  祢能夠幫助我們
[00:25:41.360 --> 00:25:43.840]  去脫離一切的仇恨
[00:25:43.840 --> 00:25:47.600]  用愛去面對今天這個
[00:25:47.600 --> 00:25:49.720]  充滿著很多困惑
[00:25:49.720 --> 00:25:51.880]  苦難的一個世界
[00:25:51.880 --> 00:25:54.960]  參宣究竟是屬於哪一類人呢
[00:25:54.960 --> 00:25:56.520]  我們來看看
[00:25:56.520 --> 00:25:58.680]  在最後這個表格裡
[00:25:58.680 --> 00:26:00.920]  我想跟大家想
[00:26:00.920 --> 00:26:04.920]  和試一下你來做這個遊戲
[00:26:04.920 --> 00:26:07.080]  我們中國古人司馬剛
[00:26:07.080 --> 00:26:08.840]  在《資治通鑒》
[00:26:08.840 --> 00:26:10.920]  是和我們分析
[00:26:10.920 --> 00:26:15.720]  人是用才和德去分成四大類
[00:26:15.720 --> 00:26:17.880]  才德全盡
[00:26:17.880 --> 00:26:19.080]  即是兼備的
[00:26:19.080 --> 00:26:20.280]  這個叫聖人
[00:26:20.280 --> 00:26:21.440]  才德兼忘
[00:26:21.440 --> 00:26:23.320]  這個叫愚人
[00:26:23.320 --> 00:26:26.440]  德性才為之君子
[00:26:26.440 --> 00:26:29.480]  而才性德
[00:26:29.480 --> 00:26:32.440]  這個叫小人
[00:26:32.440 --> 00:26:35.600]  甚麼是所謂才
[00:26:35.600 --> 00:26:37.240]  不是說財富
[00:26:37.240 --> 00:26:41.640]  是說一個聰明才智
[00:26:41.640 --> 00:26:44.720]  很敏銳的觀察
[00:26:44.720 --> 00:26:47.240]  這個叫做是
[00:26:47.240 --> 00:26:49.200]  我們所謂
[00:26:49.200 --> 00:26:51.760]  聰察強毅之謂才
[00:26:51.760 --> 00:26:52.960]  這四樣東西
[00:26:52.960 --> 00:26:54.160]  聰明
[00:26:54.160 --> 00:26:55.840]  明察
[00:26:55.840 --> 00:26:56.880]  堅強
[00:26:56.880 --> 00:26:58.640]  和這個果毅
[00:26:58.640 --> 00:27:00.440]  這個叫才
[00:27:00.440 --> 00:27:03.640]  正直中和之謂德
[00:27:03.640 --> 00:27:05.840]  就是說正直
[00:27:05.840 --> 00:27:07.240]  公道
[00:27:07.240 --> 00:27:10.440]  以平和對待別人
[00:27:10.440 --> 00:27:11.800]  這種人
[00:27:11.800 --> 00:27:15.640]  有這種德行的氣質
[00:27:15.640 --> 00:27:16.920]  兩種都兼備
[00:27:16.920 --> 00:27:17.640]  這個聖人
[00:27:17.640 --> 00:27:19.200]  不過聖人都會有錯
[00:27:19.200 --> 00:27:21.280]  這個就是司馬剛的看法
[00:27:21.280 --> 00:27:22.480]  我想問一問大家
[00:27:22.480 --> 00:27:25.800]  你覺得參宣是屬於哪一類人
[00:27:25.800 --> 00:27:29.240]  我想聖人他都不行
[00:27:29.240 --> 00:27:31.000]  他是不是君子呢
[00:27:31.000 --> 00:27:33.240]  都肯定不是
[00:27:33.240 --> 00:27:40.280]  那究竟是小人還是愚人呢
[00:27:40.280 --> 00:27:43.040]  其實小人愚人都是
[00:27:43.040 --> 00:27:45.040]  其實我們說他愚人
[00:27:45.040 --> 00:27:46.560]  一定沒有甚麼錯的
[00:27:46.560 --> 00:27:48.760]  他真是才德都驅亡
[00:27:48.760 --> 00:27:51.560]  他原本他擁有的資質
[00:27:51.560 --> 00:27:53.440]  其實是天高地厚
[00:27:53.440 --> 00:27:55.760]  即是所謂資優
[00:27:55.760 --> 00:27:58.320]  好像上個星期溫博士說
[00:27:58.320 --> 00:28:01.360]  他本身是有上帝給他
[00:28:01.360 --> 00:28:04.440]  一個很特別的祝福和恩典
[00:28:04.440 --> 00:28:06.560]  但他錯過了這些東西
[00:28:06.560 --> 00:28:09.440]  他完全走錯了人生的路
[00:28:09.440 --> 00:28:11.360]  他活到一塌糊塗
[00:28:11.360 --> 00:28:12.560]  是為甚麼
[00:28:12.560 --> 00:28:14.160]  就是因為他自己
[00:28:14.160 --> 00:28:17.800]  完全沒有在這三方面
[00:28:17.800 --> 00:28:20.560]  來小心自己
[00:28:20.560 --> 00:28:23.880]  第一 他沒有謹慎
[00:28:23.880 --> 00:28:25.000]  彼得提醒我們
[00:28:25.000 --> 00:28:26.320]  你們要謹慎 要警醒
[00:28:26.320 --> 00:28:28.240]  因為你們的仇敵魔鬼
[00:28:28.240 --> 00:28:31.320]  如同咆哮的獅子
[00:28:31.320 --> 00:28:32.320]  走來走去
[00:28:32.320 --> 00:28:34.320]  尋找一個吞吃的人
[00:28:34.320 --> 00:28:36.160]  魔鬼很忙的
[00:28:36.160 --> 00:28:39.000]  我們基督徒如果懶懶行
[00:28:39.000 --> 00:28:42.240]  等著以為找花轎載你去天堂
[00:28:42.240 --> 00:28:44.560]  其實你錯過了你的人生
[00:28:44.560 --> 00:28:45.880]  我們基督徒的生命
[00:28:45.880 --> 00:28:48.000]  可以活得更精彩
[00:28:48.000 --> 00:28:50.200]  你可以不需要落在
[00:28:50.200 --> 00:28:53.680]  這種試探和失敗的裏面
[00:28:53.680 --> 00:28:56.200]  特別我們說情慾的問題
[00:28:56.200 --> 00:28:58.760]  我們中國人造字很有意思
[00:28:58.760 --> 00:29:01.080]  色字頭像是怎樣
[00:29:01.080 --> 00:29:02.360]  有把刀
[00:29:02.360 --> 00:29:05.360]  這把刀就好像北極熊
[00:29:05.360 --> 00:29:06.640]  跌落的那種試探
[00:29:06.640 --> 00:29:08.520]  在吃喝自己的罪
[00:29:08.520 --> 00:29:10.800]  而且是會上癮的
[00:29:10.800 --> 00:29:12.600]  我在這裏要特別和大家
[00:29:12.600 --> 00:29:14.480]  鄭重的提醒
[00:29:14.480 --> 00:29:16.680]  我們今天這個時代
[00:29:16.680 --> 00:29:19.320]  我們那個所謂社交媒體
[00:29:19.320 --> 00:29:21.160]  我們在網上的世界
[00:29:21.160 --> 00:29:22.680]  是有很多東西
[00:29:22.680 --> 00:29:24.640]  如果你要看
[00:29:24.640 --> 00:29:27.920]  你看24小時一天都看不盡
[00:29:27.920 --> 00:29:29.320]  但是傳道書提醒我們
[00:29:29.320 --> 00:29:30.960]  你要敬畏神
[00:29:30.960 --> 00:29:32.040]  少年人
[00:29:32.040 --> 00:29:34.800]  你今天看你喜歡所看的
[00:29:34.800 --> 00:29:36.480]  行你所喜歡的行的
[00:29:36.480 --> 00:29:38.080]  但是到最後那天
[00:29:38.080 --> 00:29:41.080]  你要在神的審判台前要交仗
[00:29:41.080 --> 00:29:42.600]  神要審問你
[00:29:42.600 --> 00:29:44.560]  神是全知的
[00:29:44.560 --> 00:29:46.920]  神的全然知道
[00:29:46.920 --> 00:29:49.480]  在詩篇139篇和我們說
[00:29:49.480 --> 00:29:51.880]  祂監察我們認識我們
[00:29:51.880 --> 00:29:53.840]  我們坐下我們起身
[00:29:53.840 --> 00:29:55.080]  祂都曉得
[00:29:55.080 --> 00:29:57.360]  祂從遠處知道我的意念
[00:29:57.360 --> 00:29:58.880]  我行路我躺臥
[00:29:58.880 --> 00:30:00.080]  祂都世察
[00:30:00.080 --> 00:30:02.360]  祂心知我一切所行
[00:30:02.360 --> 00:30:04.600]  其實我們今天眼睛所看的
[00:30:04.600 --> 00:30:06.560]  我們思想所想的
[00:30:06.560 --> 00:30:08.280]  我們手所做的
[00:30:08.280 --> 00:30:11.000]  我們的腳走到哪些地方的
[00:30:11.000 --> 00:30:12.800]  上帝一清二楚
[00:30:12.800 --> 00:30:14.480]  包括你的動機
[00:30:14.480 --> 00:30:16.680]  不是只做了出來的事
[00:30:16.680 --> 00:30:20.400]  原來上帝知道我們的裡裡外外
[00:30:20.400 --> 00:30:22.880]  你是一個怎樣的人
[00:30:22.880 --> 00:30:26.160]  比起這些社交媒體的大數據
[00:30:26.160 --> 00:30:29.440]  知道你更清楚
[00:30:29.440 --> 00:30:31.440]  不過我也要告訴大家
[00:30:31.440 --> 00:30:33.440]  你今天不要以為
[00:30:33.440 --> 00:30:34.760]  你在網上
[00:30:34.760 --> 00:30:35.560]  網絡上
[00:30:35.560 --> 00:30:36.680]  你的電郵
[00:30:36.680 --> 00:30:40.680]  你以為我寫了一些很噁心的東西
[00:30:40.680 --> 00:30:42.320]  或者很仇恨的東西
[00:30:42.320 --> 00:30:43.720]  不應該有的東西
[00:30:43.720 --> 00:30:46.080]  我寫完我刪除了
[00:30:46.080 --> 00:30:47.080]  你發出去
[00:30:47.080 --> 00:30:49.480]  然後你就說我刪除了
[00:30:49.480 --> 00:30:51.800]  其實沒有這回事
[00:30:51.800 --> 00:30:53.000]  在電腦
[00:30:53.000 --> 00:30:53.960]  在你的手機
[00:30:53.960 --> 00:30:56.520]  你按過每一個按鈕
[00:30:56.520 --> 00:30:59.320]  你刪除你以為沒有了嗎
[00:30:59.320 --> 00:31:00.880]  原來在網上的世界
[00:31:00.880 --> 00:31:02.480]  全部有記錄的
[00:31:02.480 --> 00:31:05.160]  這些是指紋
[00:31:05.160 --> 00:31:06.920]  這個也是今天
[00:31:06.920 --> 00:31:09.760]  為什麼你說你用那些
[00:31:09.760 --> 00:31:11.080]  什麼微信
[00:31:11.080 --> 00:31:12.480]  什麼Netflix
[00:31:12.480 --> 00:31:15.640]  什麼所有的網絡
[00:31:15.640 --> 00:31:18.840]  你看到現在的人很喜歡什麼Instagram
[00:31:18.840 --> 00:31:19.800]  我們Facebook
[00:31:19.800 --> 00:31:21.720]  這些叫做「老餅」
[00:31:21.720 --> 00:31:23.920]  所有這些東西
[00:31:23.920 --> 00:31:26.880]  原來它們都免費的
[00:31:26.880 --> 00:31:27.600]  免費
[00:31:27.600 --> 00:31:29.840]  但背後怎麼可能免費呢
[00:31:29.840 --> 00:31:31.280]  其實一些大財團
[00:31:31.280 --> 00:31:32.160]  大公司
[00:31:32.160 --> 00:31:34.880]  它是收買了這些媒體
[00:31:34.880 --> 00:31:37.600]  就是要搜集大數據
[00:31:37.600 --> 00:31:39.520]  它要清楚這個人
[00:31:39.520 --> 00:31:40.840]  你喜歡聽什麼歌
[00:31:40.840 --> 00:31:42.520]  你喜歡看什麼
[00:31:42.520 --> 00:31:45.480]  你喜歡穿什麼衣服
[00:31:45.480 --> 00:31:47.200]  你喜歡什麼牌子
[00:31:47.200 --> 00:31:49.160]  知道你一清二楚
[00:31:49.160 --> 00:31:50.120]  所以有人問我
[00:31:50.120 --> 00:31:53.440]  牧師為什麼我上個星期去某個Shopping Mall
[00:31:53.440 --> 00:31:56.160]  我買了那些球鞋
[00:31:56.160 --> 00:31:58.680]  回到家突然間彈了
[00:31:58.680 --> 00:32:00.080]  其他的Shopping Mall
[00:32:00.080 --> 00:32:02.160]  類似的球鞋給我看
[00:32:02.160 --> 00:32:04.360]  哦 這個很簡單
[00:32:04.360 --> 00:32:06.200]  其實你今天在網上
[00:32:06.200 --> 00:32:07.400]  所有的行動
[00:32:07.400 --> 00:32:10.680]  是有一個監察系統在的
[00:32:10.680 --> 00:32:13.320]  所以你說我們今天有什麼私隱呢
[00:32:13.320 --> 00:32:15.160]  西方國家
[00:32:15.160 --> 00:32:16.480]  經常都要講私隱
[00:32:16.480 --> 00:32:18.560]  其實全世界都沒有私隱的
[00:32:18.560 --> 00:32:21.840]  除非你什麼都不用
[00:32:21.840 --> 00:32:23.720]  今天我們這個世界
[00:32:23.720 --> 00:32:26.440]  很方便 資訊很發達
[00:32:26.440 --> 00:32:28.000]  Google你一Google下去
[00:32:28.000 --> 00:32:30.600]  什麼都可以在一個幾秒鐘內
[00:32:30.600 --> 00:32:32.360]  你可以看到你的資訊
[00:32:32.360 --> 00:32:34.360]  有它的利
[00:32:34.360 --> 00:32:38.280]  這個利就是如果一個人他患了白血病
[00:32:38.280 --> 00:32:40.200]  他要尋求一些Donor
[00:32:40.200 --> 00:32:42.400]  去全世界去搜羅的時候
[00:32:42.400 --> 00:32:44.400]  發這個訊息去Google
[00:32:44.400 --> 00:32:46.640]  去找的時候
[00:32:46.640 --> 00:32:48.920]  結果找到一個合適的Donor
[00:32:48.920 --> 00:32:50.520]  救了他的命
[00:32:50.520 --> 00:32:51.720]  但這些是利
[00:32:51.720 --> 00:32:52.960]  那個幣是什麼
[00:32:52.960 --> 00:32:54.400]  那個幣原來
[00:32:54.400 --> 00:32:57.840]  它有很多的一些色情網站
[00:32:57.840 --> 00:33:00.320]  有那些利慾分心
[00:33:00.320 --> 00:33:03.360]  有那些仇恨的一些網站
[00:33:03.360 --> 00:33:05.360]  如果我們一個人不警醒
[00:33:05.360 --> 00:33:06.720]  不謹慎的時候
[00:33:06.720 --> 00:33:08.280]  落入這種迷茫
[00:33:08.280 --> 00:33:10.280]  我們就被它控制住
[00:33:10.280 --> 00:33:13.520]  甚至它要來扭轉你的思想
[00:33:13.520 --> 00:33:16.960]  要敗壞你的生命的前路
[00:33:16.960 --> 00:33:18.400]  所以今天
[00:33:18.400 --> 00:33:21.000]  我自己在這裡真的要鄭重提醒弟兄姊妹
[00:33:21.000 --> 00:33:22.680]  必須謹慎
[00:33:22.680 --> 00:33:25.040]  第二方面我們必須警醒
[00:33:25.040 --> 00:33:26.560]  禱告同行
[00:33:26.560 --> 00:33:28.640]  耶穌對著那些門徒
[00:33:28.640 --> 00:33:31.600]  在赫西瑪利園一個個睡著了
[00:33:31.600 --> 00:33:32.360]  是嗎?
[00:33:32.360 --> 00:33:34.680]  祂說你們心靈固然願意
[00:33:34.680 --> 00:33:35.800]  肉體卻軟弱
[00:33:35.800 --> 00:33:37.280]  你們必須警醒祈禱
[00:33:37.280 --> 00:33:39.480]  免得陷入這個試探
[00:33:39.480 --> 00:33:41.480]  保羅也提醒提摩泰
[00:33:41.480 --> 00:33:43.800]  祂說你要逃避年輕人的私慾
[00:33:43.800 --> 00:33:45.920]  和那些清心禱告主的人
[00:33:45.920 --> 00:33:47.720]  追求公義信實
[00:33:47.720 --> 00:33:50.640]  仁愛和平
[00:33:50.640 --> 00:33:54.120]  我們說我們今天的祈禱
[00:33:54.120 --> 00:33:56.520]  不只是個人的祈禱
[00:33:56.520 --> 00:33:59.200]  我們很著重群體
[00:33:59.200 --> 00:34:00.600]  我們私有同行
[00:34:00.600 --> 00:34:02.440]  我們同輩
[00:34:02.440 --> 00:34:03.800]  我們教育團隊
[00:34:03.800 --> 00:34:05.240]  我們執事團隊
[00:34:05.240 --> 00:34:06.680]  我們團契的弟兄姊妹
[00:34:06.680 --> 00:34:08.040]  我們的小組
[00:34:08.040 --> 00:34:10.160]  我們為什麼要有這種
[00:34:10.160 --> 00:34:12.640]  彼此代討的關係
[00:34:12.640 --> 00:34:15.960]  因為我們靠自己單打獨鬥
[00:34:15.960 --> 00:34:17.720]  我們是沒有能力的
[00:34:17.720 --> 00:34:20.600]  我們需要彼此互相關心
[00:34:20.600 --> 00:34:22.080]  互相扶持
[00:34:22.080 --> 00:34:23.800]  彼此代求
[00:34:23.800 --> 00:34:27.320]  你看參宣就是一個失敗的見證
[00:34:27.320 --> 00:34:29.040]  他人生兩次的祈禱
[00:34:29.040 --> 00:34:30.960]  都是自己一個人祈禱
[00:34:30.960 --> 00:34:33.200]  他所有打敗的非利士人
[00:34:33.200 --> 00:34:35.000]  都是自己一個人去做
[00:34:35.000 --> 00:34:37.840]  他沒有去結連他的同胞
[00:34:37.840 --> 00:34:39.520]  叫那些神的子民
[00:34:39.520 --> 00:34:44.160]  一起去擊退仇敵
[00:34:44.160 --> 00:34:46.880]  我們真正的敵人就是魔鬼
[00:34:46.880 --> 00:34:48.280]  我們真正的仇敵
[00:34:48.280 --> 00:34:51.080]  在他當時的時代就是非利士人
[00:34:51.080 --> 00:34:54.520]  但他沒有照著上帝這個呼召他的原意
[00:34:54.520 --> 00:34:57.720]  去走向他生命的目標
[00:34:57.720 --> 00:34:59.320]  他越走越偏差
[00:34:59.320 --> 00:35:01.920]  就好像這個船掉了的錨
[00:35:01.920 --> 00:35:05.200]  完全在他生命裏面一塌糊塗
[00:35:05.200 --> 00:35:06.800]  但以理就很不同
[00:35:06.800 --> 00:35:08.720]  但以理在舊約裏面可以看見
[00:35:08.720 --> 00:35:10.160]  他和他三個朋友
[00:35:10.160 --> 00:35:12.840]  遇到尼泊爾格尼撒王解夢解不到
[00:35:12.840 --> 00:35:14.520]  要殺光那些術士
[00:35:14.520 --> 00:35:16.200]  包括他們的時候
[00:35:16.200 --> 00:35:19.320]  他就要求這三位的同伴
[00:35:19.320 --> 00:35:21.000]  和他一起同心祈禱
[00:35:21.000 --> 00:35:24.880]  當晚神給他這個啟示
[00:35:24.880 --> 00:35:26.520]  但以理是一個祈禱的人
[00:35:26.520 --> 00:35:29.720]  他每天三次向著耶路撒冷
[00:35:29.720 --> 00:35:32.400]  來向神去呼求
[00:35:32.400 --> 00:35:35.960]  他知道耶利米先知所出的預言
[00:35:35.960 --> 00:35:37.880]  七十年期滿
[00:35:37.880 --> 00:35:40.640]  他們被擄之日已經滿足的時候
[00:35:40.640 --> 00:35:42.960]  神的應許是不會落空的
[00:35:42.960 --> 00:35:44.800]  頂之沒理今天信不信得過
[00:35:44.800 --> 00:35:49.800]  神的應許沒有一句說話是會失敗的
[00:35:49.800 --> 00:35:52.080]  主耶穌說他要回來
