
[00:00:00.000 --> 00:00:11.000]  在這裡,雖然今天不在教會裡面,也想預祝大家新年快樂
[00:20:41.640 --> 00:20:44.640]  因為聖經是很清楚地說我們怎樣去愛人
[00:20:44.640 --> 00:20:48.640]  我想唯一的問題是我們愛得有多少
[00:20:48.640 --> 00:20:51.640]  我們愛得是不是很膚淺
[00:20:51.640 --> 00:20:55.640]  保羅用這麼多的段落就是要提醒我們
[00:20:55.640 --> 00:20:57.640]  愛不是膚淺的愛
[00:20:57.640 --> 00:20:59.640]  不是你比我好,我比你更好
[00:20:59.640 --> 00:21:03.640]  而是真的要有行動去展現你那份愛
[00:21:03.640 --> 00:21:05.640]  會帶來的改變
[00:21:05.640 --> 00:21:10.640]  這個當然是對弟兄姊妹裡面的愛
[00:21:10.640 --> 00:21:14.640]  但是我想最難的一點
[00:21:14.640 --> 00:21:17.640]  也是保羅用了頗長的篇幅
[00:21:17.640 --> 00:21:21.640]  即是十四至二十一節去討論愛仇敵
[00:21:21.640 --> 00:21:27.640]  因為我想如果大家記得耶穌在教訓中有說過
[00:21:27.640 --> 00:21:29.640]  其實你不只是愛自己認識的人
[00:21:29.640 --> 00:21:31.640]  因為法利、賽蘭和文士
[00:21:31.640 --> 00:21:35.640]  甚至普通人都可以愛一些他們認識的人
[00:21:35.640 --> 00:21:38.640]  而真正對基督徒來說的挑戰是
[00:21:38.640 --> 00:21:42.640]  你愛一些你討厭、憎恨的人
[00:21:42.640 --> 00:21:44.640]  甚至當你在當時的處境下
[00:21:44.640 --> 00:21:47.640]  有些會去到逼迫或是去到
[00:21:47.640 --> 00:21:50.640]  因著基督徒嘲笑這些人
[00:21:50.640 --> 00:21:53.640]  如果愛弟兄姊妹的難度是十分
[00:21:53.640 --> 00:21:57.640]  可能十分,不知有多少分,每分是十分
[00:21:57.640 --> 00:22:00.640]  可能愛仇敵的難度是一百分,甚至更多
[00:22:00.640 --> 00:22:06.640]  所以保羅嘗試從兩個層面去解釋愛仇敵真正的意義
[00:22:06.640 --> 00:22:10.640]  在《羅馬書》十二章十四節他這樣說
[00:22:10.640 --> 00:22:17.640]  迫迫你們要祝福,不要只是祝福,也不可以就坐
[00:22:17.640 --> 00:22:21.640]  也在後面的經文說不要去到惡報惡
[00:22:21.640 --> 00:22:27.640]  其實當時的消極層面就是不要去詛咒,不要去做惡事
[00:22:27.640 --> 00:22:29.640]  當有正面的層面就是
[00:22:29.640 --> 00:22:35.640]  如果要面對這些迫害或是傷害的時候
[00:22:35.640 --> 00:22:37.640]  我可以做些什麼呢
[00:22:37.640 --> 00:22:41.640]  所以第十七至十八節的《羅馬書》是解釋十四節的
[00:22:41.640 --> 00:22:45.640]  因為我們如果只是說要祝福,不要就坐,是什麼意思呢
[00:22:45.640 --> 00:22:48.640]  都是一些虛無飄渺,不容易理解
[00:22:48.640 --> 00:22:53.640]  所以保羅每一次說這些話,後面都有些很實際的生活字眼
[00:22:53.640 --> 00:22:57.640]  所以十七至十八節就是一個這麼實際的字眼
[00:22:57.640 --> 00:22:59.640]  就是不要去到以惡報惡
[00:22:59.640 --> 00:23:03.640]  也要盡力去與人和睦
[00:23:03.640 --> 00:23:07.640]  但是這裡要小心,保羅不是叫我們什麼都不要理
[00:23:07.640 --> 00:23:09.640]  保羅不是叫我們避開就算了
[00:23:09.640 --> 00:23:11.640]  因為十八節是這麼說的
[00:23:11.640 --> 00:23:15.640]  如果你可以的話,若是能行
[00:23:15.640 --> 00:23:19.640]  在你的能力做到的範圍以內,你要盡力去做
[00:23:19.640 --> 00:23:23.640]  例如剛才說的校園欺凌的例子
[00:23:23.640 --> 00:23:25.640]  如果你是一個被傷害的人
[00:23:25.640 --> 00:23:29.640]  當然不是叫你去迫害他,就是用手段去迫他
[00:23:29.640 --> 00:23:33.640]  但也不代表我們不出聲,我們就忍,也不是這個意思
[00:23:33.640 --> 00:23:39.640]  我們在自己的能力內,思考如何去面對困難
[00:23:39.640 --> 00:23:42.640]  或者我們在受害者的情況中
[00:23:42.640 --> 00:23:46.640]  所以保羅用什麼理據呢
[00:23:46.640 --> 00:23:49.640]  如果就這樣說,我們固然覺得不是應該要報仇嗎
[00:23:49.640 --> 00:23:51.640]  不是應該這樣去做錯事,他要負責
[00:23:51.640 --> 00:23:58.640]  所以保羅在羅馬書十九二十二十一節
[00:23:58.640 --> 00:24:00.640]  就去回應我們的問題
[00:24:00.640 --> 00:24:06.640]  他就這麼說,他說寧願讓上帝去工作
[00:24:06.640 --> 00:24:10.640]  這個就是保羅的論據
[00:24:10.640 --> 00:24:15.640]  他論證為什麼我們不要就座,要祝福,要和睦
[00:24:15.640 --> 00:24:18.640]  因為他說覺得上帝會審判
[00:24:18.640 --> 00:24:22.640]  所以保羅很清楚,你不是空談
[00:24:22.640 --> 00:24:25.640]  剛才說你不要就座,你祝福,你就聽,或者你會做到
[00:24:25.640 --> 00:24:28.640]  不是的,坦白說,這個不是人性
[00:24:28.640 --> 00:24:31.640]  我們人是很想看到壞人受報應的
[00:24:31.640 --> 00:24:35.640]  當然,我們未必,我猜explorer絕大部分
[00:24:35.640 --> 00:24:37.640]  未必遇到一些很壞的人
[00:24:37.640 --> 00:24:41.640]  但有些人這樣說,不小心踩了你一腳
[00:24:41.640 --> 00:24:43.640]  你也可能想去道歉
[00:24:43.640 --> 00:24:47.640]  踩了你一腳,你也可能想去道歉
[00:24:47.640 --> 00:24:49.640]  當然我不知道你有沒有心裏想踩了他一腳
[00:24:49.640 --> 00:24:51.640]  我就不知道了
[00:24:51.640 --> 00:24:55.640]  因為我們人的天性是要求有報應的
[00:24:55.640 --> 00:24:59.640]  要求一定要看到壞人受懲罰
[00:24:59.640 --> 00:25:01.640]  這個是我們的人性
[00:25:01.640 --> 00:25:05.640]  所以原諒和寬恕和祝福不是逼出來的
[00:25:05.640 --> 00:25:07.640]  也不能逼的
[00:25:07.640 --> 00:25:11.640]  如果我們看羅馬書那麼久,就知道人有那麼多限制是不能逼的
[00:25:11.640 --> 00:25:19.640]  寬恕不是代表我們放棄那人可以逍遙法外
[00:25:19.640 --> 00:25:20.640]  不是這個意思
[00:25:20.640 --> 00:25:23.640]  所以保羅為什麼要說那麼長的段落
[00:25:23.640 --> 00:25:24.640]  就是因為他提醒我們
[00:25:24.640 --> 00:25:31.640]  其實我們的忍讓,我們放過那些人不代表他們不用負責任
[00:25:31.640 --> 00:25:35.640]  不代表他們不會受到應有的懲罰
[00:25:35.640 --> 00:25:38.640]  只是我們願意將主權交回給上帝
[00:25:38.640 --> 00:25:43.640]  值得留意的是,保羅在十四節的部分
[00:25:43.640 --> 00:25:45.640]  他是說就座
[00:25:45.640 --> 00:25:47.640]  就座我想大家都會明白
[00:25:47.640 --> 00:25:50.640]  不要做,可能你故意說髒話去罵
[00:25:50.640 --> 00:25:53.640]  可能你心裡已經用髒話去罵他
[00:25:53.640 --> 00:25:56.640]  或者你排隊的時候被人打尖
[00:25:56.640 --> 00:25:58.640]  就算那個打尖的人真的有需要
[00:25:58.640 --> 00:26:00.640]  你心裡可能也會罵兩句
[00:26:00.640 --> 00:26:03.640]  我想就座我們明白不要做
[00:26:03.640 --> 00:26:11.640]  但是伸冤可能是一個比較有誘惑性的選擇
[00:26:12.640 --> 00:26:15.640]  因為就座或者還可以理解
[00:26:15.640 --> 00:26:17.640]  可能說不好的話傷害他
[00:26:17.640 --> 00:26:21.640]  但是伸冤的想法就是因為我對
[00:26:21.640 --> 00:26:25.640]  我對你錯,你要負責任傷害我
[00:26:25.640 --> 00:26:26.640]  你當然要接受懲罰
[00:26:26.640 --> 00:26:29.640]  這個叫伸冤,這樣就很合理
[00:26:29.640 --> 00:26:30.640]  這個就是正義
[00:26:30.640 --> 00:26:32.640]  因為你明白你的錯
[00:26:32.640 --> 00:26:36.640]  正如羅馬書一再強調的重點
[00:26:36.640 --> 00:26:38.640]  特別是頭幾章的內容
[00:26:38.640 --> 00:26:40.640]  其實就算是我們自己
[00:26:40.640 --> 00:26:42.640]  所有的人類,我們每一個人
[00:26:42.640 --> 00:26:46.640]  我們都是被罪所影響
[00:26:46.640 --> 00:26:50.640]  沒錯,可能在一些警方上我是一個受害者
[00:26:50.640 --> 00:26:52.640]  甚至是一個很慘的受害者
[00:26:52.640 --> 00:26:56.640]  但是不代表在其他警方裡面我沒有去傷害人
[00:26:56.640 --> 00:26:58.640]  當然層次一定有分別的
[00:26:58.640 --> 00:27:00.640]  有機會層次有分別的
[00:27:00.640 --> 00:27:04.640]  但是保羅的重點是我們都有機會去傷害人
[00:27:04.640 --> 00:27:08.640]  以至我們以為正義的做法
[00:27:08.640 --> 00:27:12.640]  但很多時候其實可能有很多後果是我們預測不到
[00:27:12.640 --> 00:27:16.640]  預料不到,甚至傷害程度是遠超我們所想像
[00:27:16.640 --> 00:27:19.640]  所以保羅的核心就是他說
[00:27:19.640 --> 00:27:23.640]  這個親愛的弟兄,你們是被上帝所愛
[00:27:23.640 --> 00:27:26.640]  你要知道上帝愛著我們
[00:27:26.640 --> 00:27:29.640]  這個是我們願意忍讓的基礎
[00:27:29.640 --> 00:27:32.640]  如果說上帝是這麼愛我們的時候
[00:27:32.640 --> 00:27:39.640]  他怎麼會不理解我們所受的冤屈呢?
[00:27:39.640 --> 00:27:41.640]  如果那個真的是我們的冤屈的話
[00:27:41.640 --> 00:27:44.640]  這個是保羅的基礎
[00:27:44.640 --> 00:27:46.640]  就是對上帝那份信心
[00:27:46.640 --> 00:27:48.640]  對上帝憐憫那份信心
[00:27:48.640 --> 00:27:50.640]  而其實我們看到這個的時候
[00:27:50.640 --> 00:27:52.640]  我們記得保羅已經有十一章去說這件事了
[00:27:52.640 --> 00:27:54.640]  十一章的長度去說這件事
[00:27:54.640 --> 00:27:58.640]  所以其實他前面有很詳實的論證
[00:27:58.640 --> 00:28:01.640]  但是做出來是不容易的
[00:28:01.640 --> 00:28:03.640]  做出來是難的
[00:28:03.640 --> 00:28:07.640]  正如剛才說的,這個不是人性習慣的事情
[00:28:07.640 --> 00:28:11.640]  在這裡要說一下自己的經歷
[00:28:11.640 --> 00:28:16.640]  因為畢竟說經歷是否做到
[00:28:16.640 --> 00:28:18.640]  是比較容易理解的
[00:28:18.640 --> 00:28:21.640]  大約在幾年前
[00:28:21.640 --> 00:28:23.640]  對我來說,發生在我身上
[00:28:23.640 --> 00:28:25.640]  幾年前的事情
[00:28:25.640 --> 00:28:27.640]  有一個經歷
[00:28:27.640 --> 00:28:30.640]  是我被一些很相熟的人
[00:28:30.640 --> 00:28:33.640]  甚至裡面有一些曾經是好朋友的人
[00:28:33.640 --> 00:28:36.640]  他們在言語和行為上
[00:28:36.640 --> 00:28:38.640]  是很傷害我的
[00:28:38.640 --> 00:28:40.640]  那個時候真的傷害了
[00:28:40.640 --> 00:28:44.640]  還有裡面有一個比較恐怖的經歷
[00:28:44.640 --> 00:28:48.640]  既然是恐怖,我就不會在這個論證上詳細描述這個經歷
[00:28:48.640 --> 00:28:49.640]  因為要說很久
[00:28:49.640 --> 00:28:52.640]  但是我也要說一下為什麼我說那個真的是傷害
[00:28:52.640 --> 00:28:55.640]  因為我要說一些客觀的事實
[00:28:55.640 --> 00:28:57.640]  經過那件事之後
[00:28:57.640 --> 00:28:59.640]  那些朋友的傷害的時候
[00:28:59.640 --> 00:29:01.640]  那時候我試過一個星期
[00:29:01.640 --> 00:29:06.640]  體重是跌了十幾磅
[00:29:06.640 --> 00:29:08.640]  一個人的體重正常不會跌
[00:29:08.640 --> 00:29:10.640]  一個星期跌了十幾磅
[00:29:10.640 --> 00:29:12.640]  那個月持續失眠
[00:29:12.640 --> 00:29:15.640]  持續失眠和驚恐
[00:29:15.640 --> 00:29:18.640]  我們當中的Mentor讀的Mental Health A的課程
[00:29:18.640 --> 00:29:20.640]  就會知道這些症狀
[00:29:20.640 --> 00:29:22.640]  如果我們當中的Mentor可能不會知道
[00:29:22.640 --> 00:29:24.640]  那個月是很驚恐
[00:29:24.640 --> 00:29:25.640]  事發只有一個月
[00:29:25.640 --> 00:29:27.640]  那件事發生一個月
[00:29:27.640 --> 00:29:30.640]  是一場很驚恐或是很害怕的狀態
[00:29:30.640 --> 00:29:32.640]  有些像是你走出地鐵站
[00:29:32.640 --> 00:29:35.640]  我也很害怕有人跟蹤或是想抓我走
[00:29:35.640 --> 00:29:39.640]  那個時間,我記得前後看了大約三、四個月
[00:29:39.640 --> 00:29:42.640]  我是要接受一些情緒輔導去處理
[00:29:42.640 --> 00:29:44.640]  處理了那件事之後
[00:29:44.640 --> 00:29:45.640]  其實處理那件事
[00:29:45.640 --> 00:29:48.640]  那件事情緒相對好一點的時候
[00:29:48.640 --> 00:29:50.640]  去到處理完這個位置
[00:29:50.640 --> 00:29:52.640]  問題就來了
[00:29:52.640 --> 00:29:53.640]  問題是什麼呢
[00:29:53.640 --> 00:29:56.640]  原來當我後來和其他人談這件事的時候
[00:29:56.640 --> 00:30:02.640]  原來有些地方我是可以從一些途徑去追究那些站的
[00:30:02.640 --> 00:30:03.640]  什麼意思呢
[00:30:03.640 --> 00:30:05.640]  可能是一些甚至是說一些叫做
[00:30:05.640 --> 00:30:07.640]  Legal的一些位置
[00:30:07.640 --> 00:30:08.640]  我可以追究
[00:30:08.640 --> 00:30:10.640]  我可以去到
[00:30:10.640 --> 00:30:12.640]  人民包大鑊也好
[00:30:12.640 --> 00:30:16.640]  或者我可以去正式追討他們
[00:30:16.640 --> 00:30:18.640]  那我追不追呢
[00:30:18.640 --> 00:30:20.640]  當時的我來說
[00:30:20.640 --> 00:30:22.640]  其實追究的責任是理所當然
[00:30:22.640 --> 00:30:24.640]  甚至是非常正確的決定
[00:30:24.640 --> 00:30:26.640]  因為今天他們傷害我
[00:30:26.640 --> 00:30:29.640]  其實他日他們可以傷害別人的
[00:30:29.640 --> 00:30:32.640]  我就算當我追究你的過程中
[00:30:32.640 --> 00:30:33.640]  不知如何是好
[00:30:33.640 --> 00:30:34.640]  我爆你的大鑊
[00:30:34.640 --> 00:30:37.640]  讓你其他人全部知道你的惡行是否好
[00:30:37.640 --> 00:30:38.640]  如果我有證據在手
[00:30:38.640 --> 00:30:39.640]  我有所有的東西在手
[00:30:39.640 --> 00:30:41.640]  為什麼我不要你的責任
[00:30:41.640 --> 00:30:42.640]  為什麼你不承擔後果
[00:30:42.640 --> 00:30:43.640]  為什麼要我受傷害
[00:30:43.640 --> 00:30:45.640]  然後你們可以輕鬆地離開
[00:30:45.640 --> 00:30:49.640]  這個是一個很有temptation的選擇
[00:30:49.640 --> 00:30:52.640]  伸冤是很有temptation的
[00:30:52.640 --> 00:30:54.640]  特別是如果道理在自己身上
[00:30:54.640 --> 00:30:55.640]  證據在自己手裡
[00:30:55.640 --> 00:30:58.640]  甚至基本上大家都知道道理在你身上
[00:30:58.640 --> 00:31:02.640]  你是會更加想有一個衝動
[00:31:02.640 --> 00:31:03.640]  你很想報復
[00:31:03.640 --> 00:31:07.640]  你要他接受同等甚至加倍程度的傷害
[00:31:07.640 --> 00:31:10.640]  這個就是所謂temptation的地方
[00:31:10.640 --> 00:31:13.640]  亦都像寶萊這裡
[00:31:13.640 --> 00:31:14.640]  為什麼要強調
[00:31:14.640 --> 00:31:16.640]  很多時候我們覺得自己是對的時候
[00:31:16.640 --> 00:31:19.640]  其實我們做的決定不一定是最好的反而
[00:31:19.640 --> 00:31:20.640]  可能是有道理
[00:31:20.640 --> 00:31:23.640]  但是否對事情或對所有人最好呢
[00:31:23.640 --> 00:31:27.640]  這個是我們需要讓步給上帝的空間
[00:31:27.640 --> 00:31:31.640]  所以在後來經過一段很長的時間之後
[00:31:31.640 --> 00:31:33.640]  都過了幾個月以上的時間
[00:31:33.640 --> 00:31:36.640]  我慢慢去沉澱去消化所有事情的時候
[00:31:36.640 --> 00:31:42.640]  我選擇去相信上帝的工作
[00:31:42.640 --> 00:31:45.640]  或者相信上帝會做的工作
[00:31:45.640 --> 00:31:48.640]  當你問我是否沒有怨恨
[00:31:48.640 --> 00:31:49.640]  我不會說沒有
[00:31:49.640 --> 00:31:52.640]  亦都不會說可以很平靜去看
[00:31:52.640 --> 00:31:53.640]  亦都不一定
[00:31:53.640 --> 00:31:54.640]  因為舉例來說
[00:31:54.640 --> 00:31:56.640]  其實今天我和這些朋友
[00:31:56.640 --> 00:31:58.640]  即是曾經做過朋友的人是沒有聯繫的
[00:31:58.640 --> 00:31:59.640]  基本上是沒有聯繫的
[00:31:59.640 --> 00:32:02.640]  我有一個熟練的長輩跟我說
[00:32:02.640 --> 00:32:05.640]  其實這一世你可能都不會再和他們聊天了
[00:32:05.640 --> 00:32:06.640]  很大機會都不會
[00:32:06.640 --> 00:32:08.640]  其實都沒有機會再接觸他們
[00:32:08.640 --> 00:32:10.640]  當年這個很明顯的事情
[00:32:10.640 --> 00:32:15.640]  我想我不會說我寬恕他們
[00:32:15.640 --> 00:32:16.640]  如果這個是我的怨恨
[00:32:16.640 --> 00:32:19.640]  我會覺得是求神去憐憫我
[00:32:19.640 --> 00:32:21.640]  或者去提醒我去幫助
[00:32:21.640 --> 00:32:23.640]  寬恕是難的
[00:32:23.640 --> 00:32:26.640]  亦都不一定在每個情境下都可以做到
[00:32:26.640 --> 00:32:29.640]  但是我們做到的事情就好像保羅所說
[00:32:29.640 --> 00:32:32.640]  我們不是去以惡報惡
[00:32:32.640 --> 00:32:34.640]  不是因為對方做了壞事
[00:32:34.640 --> 00:32:35.640]  我就要加倍去做
[00:32:35.640 --> 00:32:38.640]  甚至我要傷害他們
[00:32:38.640 --> 00:32:40.640]  我才覺得是正確
[00:32:40.640 --> 00:32:44.640]  所以保羅的吩咐看起來是很高要求
[00:32:44.640 --> 00:32:46.640]  其實不是容易的
[00:32:46.640 --> 00:32:49.640]  很多時候特別是我們自己
[00:32:49.640 --> 00:32:52.640]  我相信剛才的經歷應該
[00:32:52.640 --> 00:32:55.640]  我們當中希望是沒有人經歷過
[00:32:55.640 --> 00:32:59.640]  亦都不希望你們會經歷到的事情
[00:32:59.640 --> 00:33:02.640]  但是在一些情境裏面
[00:33:02.640 --> 00:33:04.640]  我們或多或少受到的傷害
[00:33:04.640 --> 00:33:06.640]  寬恕不是容易
[00:33:06.640 --> 00:33:09.640]  但是不是完全做到
[00:33:09.640 --> 00:33:11.640]  不代表我們不做
[00:33:11.640 --> 00:33:15.640]  不代表我們試都不去試
[00:33:15.640 --> 00:33:18.640]  所以保羅去總結整個真正的愛的時候
[00:33:18.640 --> 00:33:19.640]  他就這樣說
[00:33:19.640 --> 00:33:21.640]  你不可以為惡所成
[00:33:21.640 --> 00:33:23.640]  反而要以善成惡
[00:33:23.640 --> 00:33:24.640]  其實這個呢
[00:33:24.640 --> 00:33:26.640]  所以我說今天不是陪靈會
[00:33:26.640 --> 00:33:29.640]  因為我們的信仰其實是面對很多惡的事情
[00:33:29.640 --> 00:33:31.640]  即是在這個世界裏面
[00:33:31.640 --> 00:33:34.640]  很多針對我們信仰或者針對我們人的事情
[00:33:34.640 --> 00:33:37.640]  如果我們說願意要成為活祭的時候
[00:33:37.640 --> 00:33:38.640]  其實我們要記住
[00:33:38.640 --> 00:33:40.640]  我們這個活祭走到出去
[00:33:41.640 --> 00:33:43.640]  其實有很多挑戰
[00:33:43.640 --> 00:33:45.640]  其實我們有很多心態是要克服
[00:33:45.640 --> 00:33:47.640]  我們是要提醒
[00:33:47.640 --> 00:33:48.640]  我們是上帝所愛
[00:33:48.640 --> 00:33:50.640]  我們同樣是罪人
[00:33:50.640 --> 00:33:53.640]  我們同樣有很多問題在裏面
[00:33:53.640 --> 00:33:57.640]  我們是要以上帝的美善去勝過我們生命
[00:33:57.640 --> 00:34:00.640]  以至於我們世界裏面的黑暗
[00:34:00.640 --> 00:34:03.640]  所以就好像一開始所說
[00:34:03.640 --> 00:34:06.640]  其實這篇不是陪靈的講章
[00:34:06.640 --> 00:34:08.640]  因為從來艱難的事情
[00:34:08.640 --> 00:34:10.640]  其實不是感動的時刻
[00:34:10.640 --> 00:34:12.640]  而是感動過後
[00:34:12.640 --> 00:34:14.640]  其實我們的信仰
[00:34:14.640 --> 00:34:17.640]  是否真正扭轉了我們的生活呢
[00:34:17.640 --> 00:34:21.640]  或者但願今天我們再提到活祭的時候
[00:34:21.640 --> 00:34:23.640]  我們真的能夠去思想
[00:34:23.640 --> 00:34:26.640]  其實我們所立志擺上的是擺上什麼
[00:34:26.640 --> 00:34:29.640]  我們是否真的能夠願意
[00:34:29.640 --> 00:34:32.640]  在完美的情況下仍然成為上帝
[00:34:32.640 --> 00:34:35.640]  那位活祭仍然願意服侍上帝
[00:34:35.640 --> 00:34:37.640]  最後讓我們一起去祈禱
[00:34:38.640 --> 00:34:41.640]  親愛的上帝,今天多謝你
[00:34:41.640 --> 00:34:43.640]  多謝你去約同在
[00:34:43.640 --> 00:34:46.640]  你親自去祝福、帶領我們
[00:34:46.640 --> 00:34:49.640]  祝福我們每個探索者都能夠成為這個活祭
[00:34:49.640 --> 00:34:51.640]  叫我們在生命裏面
[00:34:51.640 --> 00:34:53.640]  經歷著更多的恩典
[00:34:53.640 --> 00:34:55.640]  幫助我們,我們有軟弱
[00:34:55.640 --> 00:34:59.640]  我們未必能夠勝過很多的挑戰和試探
[00:34:59.640 --> 00:35:00.640]  和誘惑
[00:35:00.640 --> 00:35:04.640]  但我們求主,你既然願意我們每一個人做活祭
[00:35:04.640 --> 00:35:06.640]  是你所喜悅的
[00:35:06.640 --> 00:35:08.640]  是你給我們的使命
[00:35:08.640 --> 00:35:12.640]  我們願意慢慢地學習,跟隨你
[00:35:12.640 --> 00:35:15.640]  願你每一天都祝福、保守我們每一個探索者
[00:35:15.640 --> 00:35:18.640]  上帝禱告,奉主耶穌基督,得勝我們至以求
[00:35:18.640 --> 00:35:19.640]  阿門
[00:35:19.640 --> 00:35:21.640]  (字幕製作:貝爾)

