
[00:00:00.000 --> 00:00:07.300]  我們感謝神下剛才在喜樂詩班代表我們呈獻給上帝的這首詩歌
[00:31:05.800 --> 00:31:07.800]  我們要達至這個理想的時候
[00:31:07.800 --> 00:31:11.800]  我們必須要鼓勵更多弟兄姊妹出來
[00:31:11.800 --> 00:31:14.800]  所以今年教會去推動這個門女
[00:31:14.800 --> 00:31:16.800]  是很重要
[00:31:16.800 --> 00:31:20.800]  我們很感謝神醫經有超過40多人
[00:31:20.800 --> 00:31:23.800]  是commit而去參與
[00:31:23.800 --> 00:31:25.800]  我們在接下來這兩年
[00:31:25.800 --> 00:31:27.800]  是會積極重點培訓他們
[00:31:27.800 --> 00:31:30.800]  他們每天去靈修去祈禱
[00:31:30.800 --> 00:31:32.800]  這些是基本功
[00:31:32.800 --> 00:31:34.800]  這些基本功是很重要
[00:31:34.800 --> 00:31:36.800]  沒有了這些基本功的時候
[00:31:36.800 --> 00:31:38.800]  我們亡於服侍
[00:31:38.800 --> 00:31:40.800]  我們只會很快burn out
[00:31:40.800 --> 00:31:42.800]  我們很快會殘
[00:31:42.800 --> 00:31:45.800]  而且我們很快就會發怨言
[00:31:45.800 --> 00:31:46.800]  起爭論
[00:31:46.800 --> 00:31:50.800]  為什麼你沒有一個好的靈命
[00:31:50.800 --> 00:31:53.800]  你跟神的關係不密切
[00:31:53.800 --> 00:31:57.800]  你怎麼能夠跟人一起去相處和同工呢
[00:31:57.800 --> 00:31:59.800]  這個是很重要
[00:31:59.800 --> 00:32:02.800]  我今早起來靈修
[00:32:02.800 --> 00:32:04.800]  我自己看的經文
[00:32:04.800 --> 00:32:06.800]  有一個大使命
[00:32:06.800 --> 00:32:08.800]  我看到最感動我的地方
[00:32:08.800 --> 00:32:10.800]  是主耶穌說到
[00:32:10.800 --> 00:32:13.800]  你們凡我所吩咐你們的
[00:32:13.800 --> 00:32:16.800]  你們都要進行
[00:32:16.800 --> 00:32:19.800]  我就常與你們同在
[00:32:19.800 --> 00:32:22.800]  直到世界的末了
[00:32:22.800 --> 00:32:24.800]  我自己深深感到
[00:32:24.800 --> 00:32:27.800]  今天我們這個世代很混亂
[00:32:27.800 --> 00:32:29.800]  但我們不需要懼怕
[00:32:29.800 --> 00:32:31.800]  我們因為最重要
[00:32:31.800 --> 00:32:34.800]  是有主耶穌活在我們心裏面
[00:32:34.800 --> 00:32:37.800]  你照著祂的藍圖和心意
[00:32:37.800 --> 00:32:39.800]  照著祂所教導
[00:32:39.800 --> 00:32:42.800]  你去教導弟兄姊妹
[00:32:42.800 --> 00:32:46.800]  讓我們都能夠成為主所喜悅的門徒的話
[00:32:46.800 --> 00:32:50.800]  他們由信主到栽培到洗禮
[00:32:50.800 --> 00:32:53.800]  到認識主
[00:32:53.800 --> 00:32:57.800]  在聖經裏面所有真理的教導之後
[00:32:57.800 --> 00:32:59.800]  你就會發現一件事
[00:32:59.800 --> 00:33:04.800]  你從來教會就一直不會缺人
[00:33:04.800 --> 00:33:07.800]  你可以一路來建立更多更多
[00:33:07.800 --> 00:33:10.800]  不單止是有傳道人
[00:33:10.800 --> 00:33:14.800]  我們更需要有很多弟兄姊妹
[00:33:14.800 --> 00:33:16.800]  一齊來服侍
[00:33:16.800 --> 00:33:20.800]  所以我們嘗試從利未人這個服侍裏面
[00:33:20.800 --> 00:33:22.800]  我們學習有幾件事
[00:33:22.800 --> 00:33:24.800]  我們作為一個提醒
[00:33:24.800 --> 00:33:27.800]  第一 他們並非隨意自選
[00:33:27.800 --> 00:33:30.800]  他們喜歡或不喜歡
[00:33:30.800 --> 00:33:32.800]  他們很清楚他們服侍的崗位
[00:33:32.800 --> 00:33:35.800]  是神揀選他們 有神呼召
[00:33:35.800 --> 00:33:41.800]  而且第二 是按恩賜和家族被指派的各自的位置
[00:33:41.800 --> 00:33:45.800]  哥核族他們是負責至聖之物
[00:33:45.800 --> 00:33:52.800]  而米拉尼族他們要負責搬那些很重的東西
[00:33:52.800 --> 00:33:54.800]  他們不會抱怨的
[00:33:54.800 --> 00:33:56.800]  他們不會埋怨的
[00:33:56.800 --> 00:33:58.800]  他們知道這是他們的位份
[00:33:58.800 --> 00:34:00.800]  這是神安排他們的崗位
[00:34:00.800 --> 00:34:05.800]  這種按恩賜和信服神 一齊去服侍
[00:34:05.800 --> 00:34:07.800]  是很美的一個圖畫
[00:34:07.800 --> 00:34:10.800]  而哥核族雖然是次子
[00:34:10.800 --> 00:34:13.800]  但被神揀選去抬這個至聖之物
[00:34:13.800 --> 00:34:16.800]  不過你不要以為舒服
[00:34:16.800 --> 00:34:19.800]  這個服侍要打穩十二精神
[00:34:19.800 --> 00:34:23.800]  因為稍一不慎你是被擊殺的
[00:34:23.800 --> 00:34:27.800]  因為你是與神那些器皿是最親近的
[00:34:27.800 --> 00:34:30.800]  親近神我們要帶著敬畏和信服
[00:34:30.800 --> 00:34:34.800]  我們今天我們看國師奇蹟有什麼反思呢
[00:34:34.800 --> 00:34:39.800]  尼美人他們這些是全部是有規格
[00:34:39.800 --> 00:34:44.800]  他們去看守會幕和去搬運這些器皿的時候
[00:34:44.800 --> 00:34:48.800]  包括帳幕和祭壇所有這些物件
[00:34:48.800 --> 00:34:50.800]  我們今天在崇拜裡面你看到
[00:34:50.800 --> 00:34:53.800]  不只是台上服侍的人
[00:34:53.800 --> 00:34:56.800]  有其實大量的對公
[00:34:56.800 --> 00:34:58.800]  你說除了敬拜隊之外
[00:34:58.800 --> 00:35:02.800]  我們中堂五堂我們有領師的弟兄或者姐妹
[00:35:02.800 --> 00:35:06.800]  我們有講道的牧師傳道
[00:35:06.800 --> 00:35:08.800]  我們有做主席的
[00:35:08.800 --> 00:35:12.800]  有傳道同工來幫大家來祈禱的
[00:35:12.800 --> 00:35:15.800]  有長執來治理的
[00:35:15.800 --> 00:35:17.800]  有迎新大使在外面
[00:35:17.800 --> 00:35:20.800]  歡迎我們每一堂的新朋友
[00:35:20.800 --> 00:35:22.800]  介紹教會給他們認識
[00:35:22.800 --> 00:35:24.800]  我們有場地的堂務
[00:35:24.800 --> 00:35:25.800]  有清潔
[00:35:25.800 --> 00:35:27.800]  有物業管理
[00:35:27.800 --> 00:35:30.800]  有前台的職員去接待
[00:35:30.800 --> 00:35:33.800]  去接受人家的查詢
[00:35:33.800 --> 00:35:35.800]  還有很多的行政人員
[00:35:35.800 --> 00:35:36.800]  裡面有堂務
[00:35:36.800 --> 00:35:38.800]  有文書幹事
[00:35:38.800 --> 00:35:40.800]  還有一個專業的團隊
[00:35:40.800 --> 00:35:41.800]  包括會計
[00:35:41.800 --> 00:35:42.800]  包括人事
[00:35:42.800 --> 00:35:46.800]  包括做美術設計的
[00:35:46.800 --> 00:35:48.800]  包括還有IT
[00:35:48.800 --> 00:35:49.800]  負責IT的
[00:35:49.800 --> 00:35:51.800]  這些全部是他真的要
[00:35:51.800 --> 00:35:53.800]  你是不認識就不認識的
[00:35:53.800 --> 00:35:56.800]  你不能隨便找一個人說
[00:35:56.800 --> 00:35:57.800]  你閒一點
[00:35:57.800 --> 00:35:59.800]  你不如幫我弄張海報出來
[00:35:59.800 --> 00:36:02.800]  你不知道做了些什麼出來
[00:36:02.800 --> 00:36:06.800]  我們今天是需要大家彼此各按各職
[00:36:06.800 --> 00:36:09.800]  我們還有教導牧養
[00:36:09.800 --> 00:36:12.800]  這些除了崇拜講壇之外
[00:36:12.800 --> 00:36:14.800]  我們有團契講道
[00:36:14.800 --> 00:36:15.800]  教導
[00:36:15.800 --> 00:36:18.800]  我們除了有教牧童工之外
[00:36:18.800 --> 00:36:19.800]  有主學老師
[00:36:19.800 --> 00:36:20.800]  團契組長
[00:36:20.800 --> 00:36:21.800]  輔導
[00:36:21.800 --> 00:36:23.800]  這個都是極其需要
[00:36:23.800 --> 00:36:26.800]  我們要與這麼多弟兄姊妹同行的時候
[00:36:26.800 --> 00:36:30.800]  我們必須教牧童工或者團契導師
[00:36:30.800 --> 00:36:32.800]  他可以在第一站裡面
[00:36:32.800 --> 00:36:34.800]  作為一個輔導
[00:36:34.800 --> 00:36:36.800]  我們可以了解這個弟兄姊妹
[00:36:36.800 --> 00:36:38.800]  他是不是真的有一些情緒病
[00:36:38.800 --> 00:36:40.800]  他是不是有抑鬱病
[00:36:40.800 --> 00:36:42.800]  這些我們是有過一些訓練
[00:36:42.800 --> 00:36:44.800]  我們起碼初步可以有些判斷
[00:36:44.800 --> 00:36:46.800]  但是如果嚴重的話
[00:36:46.800 --> 00:36:49.800]  你是需要轉介去看專業的輔導
[00:36:49.800 --> 00:36:52.800]  這些我們都是會陪伴他們去面對
[00:36:52.800 --> 00:36:56.800]  最後我們看有序同行這個反思
[00:36:56.800 --> 00:37:00.800]  我們廣福家其實做了分靈牧養很多很多年
[00:37:00.800 --> 00:37:04.800]  但是我們今天說分靈牧養有它的好處
[00:37:04.800 --> 00:37:08.800]  你叫牧養年輕人那些學生
[00:37:08.800 --> 00:37:11.800]  你到牧養中年人
[00:37:11.800 --> 00:37:16.800]  他們在就業裡面去面對那些壓力是不同的
[00:37:16.800 --> 00:37:18.800]  那個處境是不同的
[00:37:18.800 --> 00:37:21.800]  我們怎樣能夠跟他們有效去同行呢
[00:37:21.800 --> 00:37:24.800]  這個我們鼓勵大家是跨代同行
[00:37:24.800 --> 00:37:27.800]  有跨代同行的好處就是
[00:37:27.800 --> 00:37:29.800]  年資深的一些是夫婦
[00:37:29.800 --> 00:37:32.800]  可以給年幼一點的夫婦
[00:37:32.800 --> 00:37:34.800]  給他們一些借鏡
[00:37:34.800 --> 00:37:37.800]  幫助他們看他們生活上一些需要
[00:37:37.800 --> 00:37:39.800]  他們的孩子們
[00:37:39.800 --> 00:37:41.800]  他們怎樣來跟他們同行
[00:37:41.800 --> 00:37:43.800]  但是最重要
[00:37:43.800 --> 00:37:47.800]  無論你今天跟XY或者Z世代同行
[00:37:47.800 --> 00:37:49.800]  最重要也都是最好的
[00:37:49.800 --> 00:37:52.800]  就是要與主同行
[00:37:52.800 --> 00:37:53.800]  與主同行
[00:37:53.800 --> 00:37:54.800]  你沒有與主同行的時候
[00:37:54.800 --> 00:37:55.800]  你沒有力量
[00:37:55.800 --> 00:37:57.800]  你都沒有智慧
[00:37:57.800 --> 00:37:58.800]  那你跟什麼人去同行
[00:37:58.800 --> 00:38:00.800]  你都抱著S是死的
[00:38:00.800 --> 00:38:01.800]  我告訴你們
[00:38:01.800 --> 00:38:04.800]  但是我們需要很好的
[00:38:04.800 --> 00:38:07.800]  我們今天是在這個雖然混亂的世代
[00:38:07.800 --> 00:38:11.800]  但是你必須要做一個與主同行的
[00:38:11.800 --> 00:38:14.800]  一個神喜悅的門徒
[00:38:14.800 --> 00:38:16.800]  我們又思想另外一件事
[00:38:16.800 --> 00:38:22.800]  就是你有沒有這個世代裏面的父母心
[00:38:22.800 --> 00:38:25.800]  因為我們很常都會聽到掛在嘴唇邊
[00:38:25.800 --> 00:38:27.800]  醫者父母心
[00:38:27.800 --> 00:38:29.800]  這個醫生有醫德
[00:38:29.800 --> 00:38:31.800]  他看病很有心機
[00:38:31.800 --> 00:38:35.800]  但同樣牧者我們需要有父母心
[00:38:35.800 --> 00:38:40.800]  保羅說我們是用母親那種溫柔去預養弟兄姊妹
[00:38:40.800 --> 00:38:46.800]  但同樣要有父親那種威嚴去督責
[00:38:46.800 --> 00:38:49.800]  或者去教導弟兄姊妹
[00:38:49.800 --> 00:38:51.800]  去明白上帝的心意而行
[00:38:51.800 --> 00:38:54.800]  所以恩威並施
[00:38:54.800 --> 00:38:55.800]  這個都是需要
[00:38:55.800 --> 00:38:59.800]  這個需要我可以總結來說
[00:38:59.800 --> 00:39:03.800]  我們今天這個世代的父母心是什麼
[00:39:03.800 --> 00:39:06.800]  最重要的父母心是什麼
[00:39:06.800 --> 00:39:08.800]  我可以告訴大家
[00:39:08.800 --> 00:39:09.800]  我從聖經看的
[00:39:09.800 --> 00:39:12.800]  一定離開不了這件事
[00:39:12.800 --> 00:39:17.800]  這件事你就是必須要帶領你自己的兒女
[00:39:17.800 --> 00:39:19.800]  和你的兒孫
[00:39:19.800 --> 00:39:21.800]  要認識神的話
[00:39:21.800 --> 00:39:24.800]  要認識耶和華是哪一個
[00:39:24.800 --> 00:39:26.800]  讓他不要失落
[00:39:26.800 --> 00:39:27.800]  不要失落
[00:39:27.800 --> 00:39:29.800]  你看看在約書亞紀
[00:39:29.800 --> 00:39:31.800]  約書亞臨終之前
[00:39:31.800 --> 00:39:33.800]  他說至於我和我家
[00:39:33.800 --> 00:39:36.800]  我們必定要侍奉耶和華
[00:39:36.800 --> 00:39:38.800]  他要去得地為業
[00:39:38.800 --> 00:39:42.800]  要進入迦南地
[00:39:42.800 --> 00:39:43.800]  他要征戰
[00:39:43.800 --> 00:39:45.800]  他很清楚這件事
[00:39:45.800 --> 00:39:46.800]  但他在世的時候
[00:39:46.800 --> 00:39:50.800]  以色列人是侍奉耶和華的
[00:39:50.800 --> 00:39:52.800]  但他死了之後
[00:39:52.800 --> 00:39:56.800]  他留下了一些在世的長老
[00:39:56.800 --> 00:39:58.800]  長老還在的時候
[00:39:58.800 --> 00:40:00.800]  以色列人侍奉耶和華
[00:40:00.800 --> 00:40:02.800]  但鏡頭一轉
[00:40:02.800 --> 00:40:04.800]  沒多久在士司紀
[00:40:04.800 --> 00:40:06.800]  他們進入迦南地
[00:40:06.800 --> 00:40:09.800]  你看看長老還在世的時候
[00:40:09.800 --> 00:40:11.800]  百姓都侍奉耶和華
[00:40:11.800 --> 00:40:14.800]  但第十節士司紀二章
[00:40:14.800 --> 00:40:16.800]  他說另一個世代興起
[00:40:16.800 --> 00:40:18.800]  但他們不認識耶和華
[00:40:18.800 --> 00:40:22.800]  也不知道耶和華為以色列所做的事
[00:40:22.800 --> 00:40:23.800]  以色列恨耶和華
[00:40:23.800 --> 00:40:25.800]  眼中捍衛惡的事
[00:40:25.800 --> 00:40:27.800]  去侍奉朱巴力
[00:40:27.800 --> 00:40:29.800]  很恐怖
[00:40:29.800 --> 00:40:32.800]  今天我們必須謹記
[00:40:32.800 --> 00:40:37.800]  我們要和我們每一個年齡層的弟兄姊妹
[00:40:37.800 --> 00:40:38.800]  與主同行
[00:40:38.800 --> 00:40:40.800]  讓我們認識神的話
[00:40:40.800 --> 00:40:46.800]  我最近看一些資料統計
[00:40:46.800 --> 00:40:49.800]  在香港大學
[00:40:49.800 --> 00:40:53.800]  他在去年九月發佈一個研究
[00:40:53.800 --> 00:40:55.800]  25歲到59歲
[00:40:55.800 --> 00:40:59.800]  香港男士自殺率急增
[00:40:59.800 --> 00:41:03.800]  由2021年的16.9%
[00:41:03.800 --> 00:41:05.800]  增加到2024年
[00:41:05.800 --> 00:41:08.800]  是23.4%
[00:41:08.800 --> 00:41:13.800]  差不多是四分之一
[00:41:13.800 --> 00:41:19.800]  四個有一個壯年男士
[00:41:19.800 --> 00:41:21.800]  25到59歲
[00:41:21.800 --> 00:41:23.800]  尋求自殺
[00:41:23.800 --> 00:41:25.800]  原因是什麼
[00:41:25.800 --> 00:41:26.800]  是壓力
[00:41:26.800 --> 00:41:29.800]  是財務最主要的原因
[00:41:29.800 --> 00:41:30.800]  欠債
[00:41:30.800 --> 00:41:32.800]  或者供樓
[00:41:32.800 --> 00:41:34.800]  很多問題
[00:41:34.800 --> 00:41:36.800]  我們都知道
[00:41:36.800 --> 00:41:39.800]  由整個COVID到24年
[00:41:39.800 --> 00:41:43.800]  其實我們整個香港的經濟都是差的
[00:41:43.800 --> 00:41:45.800]  這個不只是香港
[00:41:45.800 --> 00:41:47.800]  有很多其他地方都一樣
[00:41:47.800 --> 00:41:50.800]  但是我們祈禱求神帶領
[00:41:50.800 --> 00:41:51.800]  進入26年
[00:41:51.800 --> 00:41:53.800]  我們新的一年裡
[00:41:53.800 --> 00:41:56.800]  我們會看到
[00:41:56.800 --> 00:41:58.800]  似乎有很多數據都說
[00:41:58.800 --> 00:42:00.800]  經濟有些起色
[00:42:00.800 --> 00:42:01.800]  回春
[00:42:01.800 --> 00:42:04.800]  我們求主讓我們不要灰心
[00:42:04.800 --> 00:42:06.800]  無論你今天在什麼處境
[00:42:06.800 --> 00:42:09.800]  你知道神沒有丟棄我們
[00:42:09.800 --> 00:42:13.800]  耶和華是我們的目者
[00:42:13.800 --> 00:42:17.800]  如果我真的以耶和華是我的目者
[00:42:17.800 --> 00:42:20.800]  這個「是」是現在式的
[00:42:20.800 --> 00:42:21.800]  不是過去
[00:42:21.800 --> 00:42:22.800]  不是將來
[00:42:22.800 --> 00:42:23.800]  是說「是」
[00:42:23.800 --> 00:42:25.800]  上帝永遠都是所「是」
[00:42:25.800 --> 00:42:27.800]  祂今天在我們任何處境
[00:42:27.800 --> 00:42:28.800]  祂都與我們同行
[00:42:28.800 --> 00:42:29.800]  與我們同在
[00:42:29.800 --> 00:42:31.800]  問題是不是你願意
[00:42:31.800 --> 00:42:33.800]  我們一起同心禱告
[00:42:33.800 --> 00:42:35.800]  天父上帝求你幫助我們廣福家
[00:42:35.800 --> 00:42:39.800]  每一個家庭都能夠愛主更深
[00:42:39.800 --> 00:42:41.800]  我們都看見這個異象
[00:42:41.800 --> 00:42:43.800]  我們必須跨代同行
[00:42:43.800 --> 00:42:45.800]  我們要帶領我們的兒女們
[00:42:45.800 --> 00:42:46.800]  兒孫們
[00:42:46.800 --> 00:42:49.800]  都不要離開你的話語
[00:42:49.800 --> 00:42:51.800]  讓他們能夠自由
[00:42:51.800 --> 00:42:52.800]  都能夠認識你
[00:42:52.800 --> 00:42:54.800]  一生不偏離你的路
[00:42:54.800 --> 00:42:57.800]  求主讓我們在這個混亂的世代
[00:42:57.800 --> 00:42:59.800]  因著你的說話
[00:42:59.800 --> 00:43:01.800]  我們知道你的心意
[00:43:01.800 --> 00:43:03.800]  我們行在其中
[00:43:03.800 --> 00:43:06.800]  我們就能夠真正去經歷
[00:43:06.800 --> 00:43:07.800]  神祢自己的保守
[00:43:07.800 --> 00:43:09.800]  和給予的平安
[00:43:09.800 --> 00:43:12.800]  我們亦都將我們每一個
[00:43:12.800 --> 00:43:14.800]  神的兒女交在你手中
[00:43:14.800 --> 00:43:15.800]  求主讓我們成為
[00:43:15.800 --> 00:43:18.800]  這個福音基督的使者
[00:43:18.800 --> 00:43:20.800]  能夠將你的救恩
[00:43:20.800 --> 00:43:22.800]  帶進去我們的朋友圈裏面
[00:43:22.800 --> 00:43:24.800]  讓每一個未知未信
[00:43:24.800 --> 00:43:26.800]  包括我們的家人
[00:43:26.800 --> 00:43:28.800]  朋友 同事 同學
[00:43:28.800 --> 00:43:30.800]  都能夠認識你
[00:43:30.800 --> 00:43:31.800]  我們同心合意的祈禱
[00:43:31.800 --> 00:43:33.800]  奉主耶穌基督聖命給我們
[00:43:33.800 --> 00:43:34.800]  阿們
