
[00:00:00.000 --> 00:00:12.000]  好,弟兄姐妹,很感恩啊,真的是每年的年底都有一些不同的感觸啊。
[00:34:26.000 --> 00:34:36.000]  他說,那美好的仗我已經打過了,當跑的路我已經跑盡了,所信得到我已經守住了。
[00:34:36.000 --> 00:34:40.000]  我想先停在這裡看這第七節啊。
[00:34:40.000 --> 00:34:51.000]  這裡保羅說,那美好的仗我已經打過了,當跑的路我已經跑盡了,所信得到我已經守住了。
[00:34:51.000 --> 00:35:01.000]  來到2020的最後一個主日,我們能不能夠說我們2020已經打完了那美好的仗呢?
[00:35:01.000 --> 00:35:06.000]  跑完了那當跑的路呢?守住了我們當守的道呢?
[00:35:06.000 --> 00:35:10.000]  弟兄姐妹,在這個時候我要請你反省一下。
[00:35:10.000 --> 00:35:16.000]  在2020,你本來應該打的仗是什麼仗呢?
[00:35:16.000 --> 00:35:22.000]  是你自己個人的一些軟弱嗎?你要去打的嗎?
[00:35:22.000 --> 00:35:26.000]  你打的怎樣了?這2020。
[00:35:26.000 --> 00:35:30.000]  那你當跑的路是什麼路呢?
[00:35:30.000 --> 00:35:35.000]  上帝要你走的是一條怎樣的方向,怎樣的路?
[00:35:35.000 --> 00:35:43.000]  你有沒有趁著這個2020的時候,好好地去思想,在計劃?
[00:35:43.000 --> 00:35:49.000]  因為在這2020,可能很多事情你想做的也停下來了。
[00:35:49.000 --> 00:35:56.000]  但是對一些人來說,想做的事情,以前沒有時間做的,反而現在可以做了。
[00:35:56.000 --> 00:36:01.000]  到底你有沒有好好地跑上帝要你跑的路呢?
[00:36:01.000 --> 00:36:08.000]  還有很重要的就是你的信仰,就是保羅所說的,他所信的道。
[00:36:08.000 --> 00:36:11.000]  你這個信仰到底信的怎樣了?
[00:36:11.000 --> 00:36:21.000]  在整個2020,當沒有你習慣的教會生活,沒有其他人來幫助你,
[00:36:21.000 --> 00:36:27.000]  來好好地與神同行的時候,你自己一個人的時候,
[00:36:27.000 --> 00:36:32.000]  你沒有得到很多平時以前你得到的鼓勵的時候,
[00:36:32.000 --> 00:36:36.000]  你是不是也把這個道守得好好的呢?
[00:36:36.000 --> 00:36:38.000]  有沒有更愛上帝呢?
[00:36:38.000 --> 00:36:45.000]  你花在自己跟上帝的時間是多了還是少了呢?
[00:36:45.000 --> 00:36:47.000]  到底是怎樣呢?
[00:36:47.000 --> 00:36:54.000]  保羅他為什麼能夠這樣好好地過他的一生呢?
[00:36:54.000 --> 00:37:02.000]  因為你看第八節,因為他的生命裡面有一個很清楚的永恆的一個目標。
[00:37:02.000 --> 00:37:10.000]  這永恆目標就是上帝他再來的時候,上帝他會審判,而且他會獎勵的。
[00:37:10.000 --> 00:37:16.000]  保羅在第八節他說,從此以後有公義的冠冕為我存留。
[00:37:16.000 --> 00:37:23.000]  就是按照公義審判的主,到了那日要賜給我的。
[00:37:23.000 --> 00:37:32.000]  不是只是賜給保羅啊,後面他說,不但賜給我,也賜給凡愛慕他顯現的人。
[00:37:32.000 --> 00:37:40.000]  弟兄姐妹,在這個疫情的整個一年,可能你的心情會好像過山車,
[00:37:40.000 --> 00:37:49.000]  可能你會從害怕到焦慮到麻木到絕望,看到一些曙光了。
[00:37:49.000 --> 00:37:59.000]  但是,讓我們不要忘記,我們所關注的也只不過是地上的事情。
[00:37:59.000 --> 00:38:09.000]  我們更應該關注的是,有一天上帝是要從天上來,來顯現在我們當中。
[00:38:09.000 --> 00:38:16.000]  到時候我們所做的事情,到底有沒有價值,才是最關鍵。
[00:38:16.000 --> 00:38:22.000]  我們這一生要怎麼過呢?才能夠過得有價值呢?這是很關鍵的。
[00:38:22.000 --> 00:38:30.000]  還有在這第一到第八節,特別是第二節,第二節這裡,我們看到,
[00:38:30.000 --> 00:38:38.000]  他給我們一個福氏族一個很清楚很重要的方向。
[00:38:38.000 --> 00:38:45.000]  這個是跟我們基督徒要完成耶穌的大使命有關的。
[00:38:45.000 --> 00:38:55.000]  提摩太太在後書第四章第二節說,一定要傳道,要傳道,要見證耶穌,要傳揚耶穌。
[00:38:55.000 --> 00:39:03.000]  我們都要誤要傳道,無論得時不得時,總要怎麼樣呢?專心,專心地傳道。
[00:39:03.000 --> 00:39:12.000]  而且這不是一件容易的工作,因為你想傳對象呢,往往都不是有興趣聽這麼重要的信息。
[00:39:12.000 --> 00:39:22.000]  所以你要怎樣呢?你要用百般的忍耐,各樣的教訓去責備人,警戒人,勸免人。
[00:39:22.000 --> 00:39:30.000]  這段經文裡面他還提到,以後的人不喜歡聽上帝的愛的道理,
[00:39:30.000 --> 00:39:40.000]  以後的人不喜歡聽上帝的救恩,因為他們心中充滿了許多自己的私慾,被敗壞了。
[00:39:40.000 --> 00:39:45.000]  所以為什麼經文在這邊說,要責備人,警戒人,勸免人。
[00:39:45.000 --> 00:39:55.000]  在這裡我看到,如果你要好好地活,好好地活著,好好地去愛人,好好地服侍神,
[00:39:55.000 --> 00:40:01.000]  真的是可以把提摩太后書第四章第二節記在你的心裡。
[00:40:01.000 --> 00:40:09.000]  當你真的是去傳福音的時候,你去見證耶穌的時候,你真的就是沒有浪費你的生命了,
[00:40:09.000 --> 00:40:15.000]  你真的是好好地活著了,你真的是在用基督的愛去愛別人了,
[00:40:15.000 --> 00:40:21.000]  因為這種愛是不會馬上得到回饋的,甚至會得到人家的折碼。
[00:40:21.000 --> 00:40:27.000]  這種愛在上帝眼裡是服侍他,是服侍主。
[00:40:27.000 --> 00:40:37.000]  好,最後我們要總結了,別了2020,不要浪費一場疫情,弟兄姐妹。
[00:40:37.000 --> 00:40:48.000]  因為我們的神能使萬事互相效力,我們要提醒自己,我們要敬畏神,看到自己的脆弱。
[00:40:48.000 --> 00:40:55.000]  我們也要提醒自己,要好好地為主而活,看到神的恩典的寶貴。
[00:40:55.000 --> 00:41:06.000]  人生不管是亮的,皺的,只要在上帝的手裡,都可以成為有永恆意義的。
[00:41:06.000 --> 00:41:18.000]  別了,2020,我們可以帶著所學習的,好好生活,好好去愛,好好服侍主,
[00:41:18.000 --> 00:41:29.000]  使你的2020成為你的學習,使你的2021更加的充實,更加的精彩。
[00:41:29.000 --> 00:41:38.000]  讓我們一起同心禱告。親愛的天父,我們感謝贊美你。
[00:41:38.000 --> 00:41:52.000]  感謝你陪我們度過很多很多的焦慮,很多很多的煩惱,很多很多的適應,很多很多的疲憊。
[00:41:52.000 --> 00:41:59.000]  你的恩典常與我們同在,你的恩典常常都是夠用的。
[00:41:59.000 --> 00:42:06.000]  主啊,我們求你,幫助我們學習敬畏你,
[00:42:06.000 --> 00:42:13.000]  叫我們看見一個小小的病毒,就能夠讓到全世界變了樣。
[00:42:13.000 --> 00:42:25.000]  主啊,我們人算什麼呢?我們還要驕傲嗎?主啊,叫我們總是學會謙卑在你面前。
[00:42:25.000 --> 00:42:32.000]  主啊,也讓我們看見,生命其實一切的好處不在你以外。
[00:42:32.000 --> 00:42:37.000]  我們生命中一切的好處都是你的恩典。
[00:42:37.000 --> 00:42:47.000]  求上帝幫助我們,幫助我們看見活著就是恩典,能夠愛就是恩典,能夠服侍主就是恩典,
[00:42:47.000 --> 00:42:50.000]  以致我們的生命真的是不一樣。
[00:42:50.000 --> 00:43:01.000]  主啊,求你,叫我們不要浪費一場疫情,叫我們好好地把我們所學習的放在我們的生命裡面轉化我們,
[00:43:01.000 --> 00:43:08.000]  以致當我們迎接2021的時候,我們的生命再也不一樣。
[00:43:08.000 --> 00:43:14.000]  主啊,求你聽我們的禱告,奉主耶穌基督的名祈求。
[00:43:14.000 --> 00:43:15.000]  Amen

