
[00:00:00.000 --> 00:00:02.000]  大家好,大型節目平安
[00:23:45.000 --> 00:23:48.000]  撒旦的結局是滅亡
[00:23:48.000 --> 00:23:50.000]  其實我們已經知道牠死了
[00:23:50.000 --> 00:23:53.000]  已經被打敗了
[00:23:53.000 --> 00:23:57.000]  不過在二年未完的過渡期裏面
[00:23:57.000 --> 00:24:01.000]  牠臨死前仍然會短暫地傷害我們
[00:24:01.000 --> 00:24:02.000]  就好像那條蛇
[00:24:02.000 --> 00:24:07.000]  仍然只可以在牠最後結束生命的一個小時
[00:24:07.000 --> 00:24:11.000]  可能傷害到一些小朋友
[00:24:11.000 --> 00:24:12.000]  其實就是這樣跟我們說
[00:24:12.000 --> 00:24:16.000]  信徒我們在世上仍然會有苦難
[00:24:16.000 --> 00:24:18.000]  但這個是很短暫
[00:24:18.000 --> 00:24:19.000]  會過去
[00:24:19.000 --> 00:24:21.000]  而且傷害我們有限
[00:24:21.000 --> 00:24:27.000]  所以我們可以去懷著一份信心和盼望
[00:24:27.000 --> 00:24:31.000]  亦都是在磨難中去等待
[00:24:31.000 --> 00:24:33.000]  另外耶穌會提醒我們
[00:24:33.000 --> 00:24:37.000]  在磨難之中不只是看顧教會
[00:24:37.000 --> 00:24:40.000]  其實亦都察看教會
[00:24:40.000 --> 00:24:44.000]  所以我們作為教會的需要警醒
[00:24:44.000 --> 00:24:47.000]  因為我們是被耶穌基督呼召出來
[00:24:47.000 --> 00:24:51.000]  在這個邪惡的世界裏面去作見證
[00:24:51.000 --> 00:24:53.000]  我們需要在磨難中忍耐
[00:24:53.000 --> 00:24:55.000]  持定信心和盼望
[00:24:55.000 --> 00:25:00.000]  去活出基督的生命
[00:25:00.000 --> 00:25:02.000]  最後想跟大家分享
[00:25:02.000 --> 00:25:10.000]  如何在二福所教會重新看起初的愛
[00:25:10.000 --> 00:25:12.000]  接著來這個新段落
[00:25:12.000 --> 00:25:17.000]  其實二福所啟示錄是一封寫給七間教會
[00:25:17.000 --> 00:25:19.000]  傳閱的書信
[00:25:19.000 --> 00:25:23.000]  可能這個次序是一個圓圈
[00:25:23.000 --> 00:25:28.000]  你見到筆模就在圖的左下角
[00:25:28.000 --> 00:25:31.000]  這封信就是一個圓圈
[00:25:31.000 --> 00:25:32.000]  首先傳到二福所
[00:25:32.000 --> 00:25:38.000]  之後順時針在不同的小學和小學教會傳閱
[00:25:38.000 --> 00:25:42.000]  其實這七間教會當時面對七個不同的處境
[00:25:42.000 --> 00:25:44.000]  基督給這七個教會的七段信息
[00:25:44.000 --> 00:25:48.000]  都是針對教會的處境去講話
[00:25:48.000 --> 00:25:51.000]  而耶穌給這七個教會的信息
[00:25:51.000 --> 00:25:54.000]  都是呼召他們 呼召信徒
[00:25:54.000 --> 00:25:59.000]  去參與這場終末的戰爭
[00:25:59.000 --> 00:26:01.000]  提醒他們每一間教會
[00:26:01.000 --> 00:26:04.000]  都是在戰役中間的特殊性
[00:26:04.000 --> 00:26:08.000]  和如何獲勝
[00:26:08.000 --> 00:26:10.000]  而在這七封書信中
[00:26:10.000 --> 00:26:13.000]  都有一個公式
[00:26:13.000 --> 00:26:16.000]  首先會提到收信人的名字
[00:26:16.000 --> 00:26:18.000]  耶穌會自稱
[00:26:18.000 --> 00:26:20.000]  他對教會的稱讚和肯定
[00:26:20.000 --> 00:26:24.000]  通常是說「我知道你有甚麼好」
[00:26:24.000 --> 00:26:27.000]  他亦會有責備教會的說話
[00:26:27.000 --> 00:26:29.000]  「然而為了一件事或幾件事
[00:26:29.000 --> 00:26:31.000]  我要責備你」
[00:26:31.000 --> 00:26:35.000]  亦呼召教會的悔改
[00:26:35.000 --> 00:26:38.000]  勸勉「凡有意的就應當聽」
[00:26:38.000 --> 00:26:42.000]  和「應許得勝的獎賞」
[00:26:42.000 --> 00:26:44.000]  而這七封信的第一封
[00:26:44.000 --> 00:26:47.000]  是寫給二福所教會
[00:26:47.000 --> 00:26:50.000]  二福所是古代世界中
[00:26:50.000 --> 00:26:52.000]  一個頗為重要的城市
[00:26:52.000 --> 00:26:58.000]  它在三條主要的貿易路線之上
[00:26:58.000 --> 00:27:00.000]  所以在商業和出口上
[00:27:00.000 --> 00:27:02.000]  都頗有影響力
[00:27:02.000 --> 00:27:05.000]  二福所人當時都頗崇尚
[00:27:05.000 --> 00:27:08.000]  偶像崇拜和帝王的敬拜
[00:27:08.000 --> 00:27:10.000]  他們的特別之處是
[00:27:10.000 --> 00:27:13.000]  亞底米神廟特別有名
[00:27:13.000 --> 00:27:15.000]  而這個亞底米神廟
[00:27:15.000 --> 00:27:20.000]  亦被認為是古代世界的七大奇景之一
[00:27:20.000 --> 00:27:21.000]  所以你可以想像
[00:27:21.000 --> 00:27:24.000]  二福所是一個多元化
[00:27:24.000 --> 00:27:27.000]  充滿異教的地方
[00:27:27.000 --> 00:27:29.000]  在這個城市裏有一間教會
[00:27:29.000 --> 00:27:31.000]  就是二福所教會
[00:27:31.000 --> 00:27:33.000]  是由保羅所建立
[00:27:33.000 --> 00:27:35.000]  由提摩太大靈
[00:27:35.000 --> 00:27:37.000]  以及根據傳統
[00:27:37.000 --> 00:27:41.000]  約翰是那裏的監督
[00:27:41.000 --> 00:27:45.000]  我們一起看看這封信的內容
[00:27:45.000 --> 00:27:47.000]  我們一起讀
[00:27:48.000 --> 00:27:59.000]  (文字)
[00:27:59.000 --> 00:28:27.000]  (文字)
[00:28:27.000 --> 00:28:29.000]  在這封信裏
[00:28:29.000 --> 00:28:31.000]  耶穌稱讚二福所教會
[00:28:31.000 --> 00:28:33.000]  在患難裏面耐心的等待
[00:28:33.000 --> 00:28:35.000]  不容忍惡人
[00:28:35.000 --> 00:28:38.000]  駁斥異端 維護真理
[00:28:38.000 --> 00:28:39.000]  在第六節
[00:28:39.000 --> 00:28:40.000]  我們還未讀到
[00:28:40.000 --> 00:28:41.000]  他特別提到
[00:28:41.000 --> 00:28:46.000]  他們很恨惡尼哥拉一黨人的行為
[00:28:46.000 --> 00:28:49.000]  而在事錄之後的一些段落
[00:28:49.000 --> 00:28:52.000]  都提到尼哥拉一黨人的行為
[00:28:52.000 --> 00:28:56.000]  是與巴蘭和耶駒別所做的事連在一起
[00:28:56.000 --> 00:28:59.000]  這個我留待之後的傳聞再講
[00:28:59.000 --> 00:29:02.000]  但他這一黨人的行為
[00:29:02.000 --> 00:29:05.000]  都是與一些拜偶像和不道德的行為有關
[00:29:05.000 --> 00:29:08.000]  所以二福所教會
[00:29:08.000 --> 00:29:11.000]  總括來說
[00:29:11.000 --> 00:29:14.000]  是恨惡參與敬拜帝王
[00:29:14.000 --> 00:29:18.000]  和向異教的神獻祭
[00:29:18.000 --> 00:29:21.000]  和濫用基督裏面自由的活動
[00:29:21.000 --> 00:29:27.000]  來傳假信息 異端的一些人
[00:29:27.000 --> 00:29:31.000]  而這一方面 耶穌是很欣賞的
[00:29:31.000 --> 00:29:35.000]  不過耶穌有一樣要責備二福所教會
[00:29:35.000 --> 00:29:39.000]  就是他們離棄了起初的愛心
[00:29:39.000 --> 00:29:42.000]  這個愛心是指甚麼呢
[00:29:42.000 --> 00:29:44.000]  對神的愛
[00:29:44.000 --> 00:29:47.000]  還是對弟兄姊妹的愛
[00:29:47.000 --> 00:29:48.000]  經文沒有說
[00:29:48.000 --> 00:29:49.000]  可能這個問題
[00:29:49.000 --> 00:29:52.000]  只有二福所教會才能回答
[00:29:52.000 --> 00:29:54.000]  不過我想兩者都有
[00:29:54.000 --> 00:29:56.000]  因為我們很難將對人的愛
[00:29:56.000 --> 00:29:59.000]  和對神的愛分開
[00:29:59.000 --> 00:30:00.000]  聖經有說
[00:30:00.000 --> 00:30:02.000]  「人若不愛他所看見的弟兄
[00:30:02.000 --> 00:30:04.000]  就不能愛沒有看見的神」
[00:30:04.000 --> 00:30:06.000]  總之一個很明顯
[00:30:06.000 --> 00:30:08.000]  就是二福所人去愛真理
[00:30:08.000 --> 00:30:12.000]  多過愛神或弟兄姊妹
[00:30:12.000 --> 00:30:16.000]  其實保羅在二福所書一章
[00:30:16.000 --> 00:30:19.000]  曾經說他為二福所人感恩
[00:30:19.000 --> 00:30:22.000]  因為他們對主耶穌基督的信心
[00:30:22.000 --> 00:30:25.000]  和對眾星圖的愛是很大
[00:30:25.000 --> 00:30:27.000]  所以他為他們感恩
[00:30:27.000 --> 00:30:30.000]  所以我們可以看得出
[00:30:30.000 --> 00:30:31.000]  二福所教會以前
[00:30:31.000 --> 00:30:34.000]  應該曾經是一個很有愛的教會
[00:30:34.000 --> 00:30:36.000]  亦都是因為這樣
[00:30:36.000 --> 00:30:37.000]  所以耶穌說
[00:30:37.000 --> 00:30:40.000]  你把起初的愛心離棄了
[00:30:40.000 --> 00:30:43.000]  二福所教會會敬拜上帝
[00:30:43.000 --> 00:30:44.000]  維護真理
[00:30:44.000 --> 00:30:46.000]  不過這一刻
[00:30:46.000 --> 00:30:48.000]  他對弟兄姊妹的愛好像消失了
[00:30:48.000 --> 00:30:51.000]  這就像保羅在《哥林多前書》
[00:30:51.000 --> 00:30:52.000]  十三章所說的
[00:30:52.000 --> 00:30:54.000]  如果你沒有愛的話
[00:30:54.000 --> 00:30:56.000]  即使你能夠說萬人的謊言
[00:30:56.000 --> 00:30:58.000]  有先知講道的能力
[00:30:58.000 --> 00:31:00.000]  明白各樣的奧秘
[00:31:00.000 --> 00:31:03.000]  沒有愛其實都是沒有益處的
[00:31:03.000 --> 00:31:05.000]  而耶穌就像這一刻
[00:31:05.000 --> 00:31:08.000]  在跟二福所教會說
[00:31:08.000 --> 00:31:10.000]  「你若能恨惡假教師
[00:31:10.000 --> 00:31:12.000]  忍耐為我的名勞苦
[00:31:12.000 --> 00:31:13.000]  卻沒有愛
[00:31:13.000 --> 00:31:17.000]  你們不過是明的羅響的筆一樣」
[00:31:17.000 --> 00:31:20.000]  或許二福所教會只是關心
[00:31:20.000 --> 00:31:23.000]  自己是否說的對
[00:31:23.000 --> 00:31:26.000]  而他互相彼此關心
[00:31:26.000 --> 00:31:28.000]  或許二福所教會對道德
[00:31:28.000 --> 00:31:30.000]  有很敏銳的洞察力
[00:31:30.000 --> 00:31:32.000]  不過反而這成為他們
[00:31:32.000 --> 00:31:34.000]  互相指責的源頭
[00:31:34.000 --> 00:31:37.000]  或許二福所教會能夠很快地
[00:31:37.000 --> 00:31:40.000]  做出對與錯的判斷
[00:31:40.000 --> 00:31:42.000]  不過他是很難寬恕人
[00:31:42.000 --> 00:31:45.000]  或許他們對真理很有批判力
[00:31:45.000 --> 00:31:48.000]  不過這反而成為了他們
[00:31:48.000 --> 00:31:51.000]  很冷冰冰地分析每一個人
[00:31:51.000 --> 00:31:53.000]  每一件事
[00:31:53.000 --> 00:31:57.000]  主好像跟二福所教會說
[00:31:57.000 --> 00:31:59.000]  「你憎我所憎的
[00:31:59.000 --> 00:32:02.000]  其實我是很好的
[00:32:02.000 --> 00:32:05.000]  不過你可不可以都愛我所愛的呢?」
[00:32:05.000 --> 00:32:07.000]  其實我覺得這一句說話
[00:32:07.000 --> 00:32:08.000]  也是在跟我們說
[00:32:08.000 --> 00:32:10.000]  「你憎我所憎的
[00:32:10.000 --> 00:32:12.000]  其實我是很好的
[00:32:12.000 --> 00:32:15.000]  不過你可不可以都愛我所愛的呢?」
[00:32:15.000 --> 00:32:16.000]  愛我的教會
[00:32:16.000 --> 00:32:17.000]  愛我
[00:32:17.000 --> 00:32:20.000]  愛你身邊的弟兄姊妹呢?
[00:32:20.000 --> 00:32:22.000]  弟兄姊妹你記不記得第一次
[00:32:22.000 --> 00:32:24.000]  當你開始信主的時候
[00:32:24.000 --> 00:32:26.000]  那種渴慕和火熱
[00:32:26.000 --> 00:32:28.000]  那時候你好像想參加
[00:32:28.000 --> 00:32:30.000]  教會的所有活動
[00:32:30.000 --> 00:32:32.000]  跟弟兄姊妹有很多的分享
[00:32:32.000 --> 00:32:34.000]  雞竿不斷
[00:32:34.000 --> 00:32:35.000]  在即稱的團體裏
[00:32:35.000 --> 00:32:37.000]  其實我們十點就完結
[00:32:37.000 --> 00:32:39.000]  不過十點完結之後
[00:32:39.000 --> 00:32:41.000]  在電梯底教會關門
[00:32:41.000 --> 00:32:43.000]  仍然在下面繼續聊天
[00:32:43.000 --> 00:32:45.000]  又或者再吃宵夜
[00:32:45.000 --> 00:32:46.000]  很多的分享
[00:32:46.000 --> 00:32:48.000]  不過會不會
[00:32:48.000 --> 00:32:49.000]  不是說即稱弟兄姊妹
[00:32:49.000 --> 00:32:52.000]  但當我們全部慢慢在教會裏成長
[00:32:52.000 --> 00:32:54.000]  開始大查經
[00:32:54.000 --> 00:32:55.000]  參與侍奉
[00:32:55.000 --> 00:32:57.000]  慢慢成為教會的領袖
[00:32:57.000 --> 00:32:59.000]  而且你都做得很盡責
[00:32:59.000 --> 00:33:01.000]  聖經根底都很好
[00:33:01.000 --> 00:33:03.000]  不過你漸漸發現
[00:33:03.000 --> 00:33:07.000]  你對神對人那份熱情冷卻了
[00:33:07.000 --> 00:33:09.000]  你自逢當中失去了
[00:33:09.000 --> 00:33:10.000]  起初那份愛
[00:33:10.000 --> 00:33:12.000]  為甚麼會這樣呢
[00:33:12.000 --> 00:33:14.000]  其實我很喜歡
[00:33:14.000 --> 00:33:18.000]  C.S. Lewis 在四種愛裏的說話
[00:33:18.000 --> 00:33:19.000]  他說要愛
[00:33:19.000 --> 00:33:20.000]  只要愛
[00:33:20.000 --> 00:33:23.000]  就一定會有受傷的危險
[00:33:23.000 --> 00:33:25.000]  只要你愛上一樣東西
[00:33:25.000 --> 00:33:27.000]  你的心就一定會痛苦
[00:33:27.000 --> 00:33:29.000]  甚至可能會破碎
[00:33:29.000 --> 00:33:30.000]  如果你要保護你的心
[00:33:30.000 --> 00:33:31.000]  完整無缺的話
[00:33:31.000 --> 00:33:33.000]  你就不要愛任何東西
[00:33:33.000 --> 00:33:34.000]  寵物都不要愛
[00:33:34.000 --> 00:33:36.000]  你只要將你的心
[00:33:36.000 --> 00:33:38.000]  用一些嗜好和享樂
[00:33:38.000 --> 00:33:40.000]  將它包在這裏
[00:33:40.000 --> 00:33:41.000]  包起它
[00:33:41.000 --> 00:33:42.000]  不用放任何感情
[00:33:42.000 --> 00:33:45.000]  將它封在一個箱裏便可以
[00:33:45.000 --> 00:33:46.000]  雖然封在這個箱裏
[00:33:46.000 --> 00:33:48.000]  它不會再受傷害
[00:33:48.000 --> 00:33:50.000]  亦都不會破碎
[00:33:50.000 --> 00:33:52.000]  不過你的心會慢慢改變
[00:33:52.000 --> 00:33:54.000]  變得麻木不仁
[00:33:54.000 --> 00:33:56.000]  最後無法拯救
[00:33:56.000 --> 00:33:58.000]  起初那句我很認同
[00:33:58.000 --> 00:34:00.000]  C.S. Lewis 說
[00:34:00.000 --> 00:34:01.000]  其實去愛會痛的
[00:34:01.000 --> 00:34:03.000]  會心碎
[00:34:03.000 --> 00:34:05.000]  因為你去愛的時候
[00:34:05.000 --> 00:34:06.000]  可能會被拒絕
[00:34:06.000 --> 00:34:08.000]  可能會被利用
[00:34:08.000 --> 00:34:10.000]  我們都可能因為怕難受
[00:34:10.000 --> 00:34:12.000]  而不去愛
[00:34:12.000 --> 00:34:14.000]  讀聖經比愛容易
[00:34:14.000 --> 00:34:16.000]  起碼不會被聖經拒絕
[00:34:16.000 --> 00:34:18.000]  起碼不會受到傷害
[00:34:18.000 --> 00:34:20.000]  但耶穌吩咐我們去愛
[00:34:20.000 --> 00:34:22.000]  如果教會都沒有愛的話
[00:34:22.000 --> 00:34:23.000]  其實就已經沒有辦法
[00:34:23.000 --> 00:34:26.000]  去為主作見證
[00:34:26.000 --> 00:34:30.000]  耶穌呼召已不所教會去悔改
[00:34:30.000 --> 00:34:32.000]  重新去回想
[00:34:32.000 --> 00:34:36.000]  並且經歷起初那份愛
[00:34:36.000 --> 00:34:38.000]  教會應該有事公
[00:34:38.000 --> 00:34:40.000]  不過教會的存在不是為了事公
[00:34:40.000 --> 00:34:42.000]  教會亦都不是一個純粹
[00:34:42.000 --> 00:34:44.000]  陳述教義的地方
[00:34:44.000 --> 00:34:47.000]  而是活出信仰的群體
[00:34:47.000 --> 00:34:50.000]  其實特別在末世的患難裏面
[00:34:50.000 --> 00:34:52.000]  我們基督徒已經不多人
[00:34:52.000 --> 00:34:54.000]  特別在末世的患難裏面
[00:34:54.000 --> 00:34:57.000]  我們更加需要弟兄姊妹
[00:34:57.000 --> 00:34:59.000]  一起這一份愛
[00:34:59.000 --> 00:35:02.000]  我們才可以堅持到底
[00:35:02.000 --> 00:35:03.000]  耶穌說
[00:35:03.000 --> 00:35:06.000]  有耳可聽的就當聽
[00:35:06.000 --> 00:35:08.000]  即是說其實會有人聽到
[00:35:08.000 --> 00:35:10.000]  有人聽不到
[00:35:10.000 --> 00:35:12.000]  那些聽到的人會馴服
[00:35:12.000 --> 00:35:14.000]  他們就是得性的人
[00:35:14.000 --> 00:35:16.000]  得性的賞賜就是神
[00:35:16.000 --> 00:35:19.000]  會將樂園中生命樹的果子
[00:35:19.000 --> 00:35:21.000]  賜給他們吃
[00:35:21.000 --> 00:35:22.000]  在《創世紀》三章
[00:35:22.000 --> 00:35:24.000]  亞當和夏娃因為他們的罪
[00:35:24.000 --> 00:35:27.000]  而令他們不能吃生命樹的果子
[00:35:27.000 --> 00:35:29.000]  所以被逐出了伊甸園
[00:35:29.000 --> 00:35:34.000]  生命樹是象徵神永遠的同在和呼應
[00:35:34.000 --> 00:35:38.000]  我們在最後最後終末的伊甸園裏面
[00:35:38.000 --> 00:35:42.000]  第一個伊甸園欣賞得性的人
[00:35:42.000 --> 00:35:46.000]  在伊甸園的詛咒會被逆轉
[00:35:46.000 --> 00:35:48.000]  神會應許永恆的生命
[00:35:48.000 --> 00:35:51.000]  賜給所有得性的人
[00:35:51.000 --> 00:35:53.000]  你可能會說我不是不想愛
[00:35:53.000 --> 00:35:56.000]  不過要去服侍那個頂撞愛人
[00:35:56.000 --> 00:35:57.000]  真的很難
[00:35:57.000 --> 00:35:59.000]  要關心那個不愛我的人
[00:35:59.000 --> 00:36:01.000]  真的很難
[00:36:01.000 --> 00:36:04.000]  有什麼方法可以讓我愛多一點呢
[00:36:04.000 --> 00:36:07.000]  我想了幾個方法
[00:36:07.000 --> 00:36:11.000]  第一就是無論對方是誰
[00:36:11.000 --> 00:36:16.000]  當你記得他是按著神的形象而做的時候
[00:36:16.000 --> 00:36:18.000]  如果你說愛神
[00:36:18.000 --> 00:36:21.000]  那你就沒有辦法不愛他
[00:36:21.000 --> 00:36:25.000]  第二就是如果你想到
[00:36:25.000 --> 00:36:27.000]  你和他都是一起承受同一份恩典
[00:36:27.000 --> 00:36:29.000]  你也是罪人他也是罪人
[00:36:29.000 --> 00:36:31.000]  當耶穌為你死
[00:36:31.000 --> 00:36:33.000]  也同時為他死的時候
[00:36:33.000 --> 00:36:37.000]  你就知道他是一個值得被愛的人
[00:36:37.000 --> 00:36:41.000]  當你覺得不能夠愛的時候
[00:36:41.000 --> 00:36:43.000]  不如可以想想
[00:36:43.000 --> 00:36:45.000]  其實自己也是一個罪人
[00:36:45.000 --> 00:36:47.000]  而耶穌也寬恕了我們
[00:36:47.000 --> 00:36:51.000]  那我們有什麼資格不寬恕和不愛身邊的人呢
[00:36:51.000 --> 00:36:53.000]  如果這樣也不行的話
[00:36:53.000 --> 00:36:54.000]  我想了第四個方法
[00:36:54.000 --> 00:36:56.000]  就是我經常提醒自己
[00:36:56.000 --> 00:36:59.000]  如何可以愛人更多
[00:36:59.000 --> 00:37:02.000]  就是我看過一些
[00:37:02.000 --> 00:37:07.000]  叫做近死經驗的書
[00:37:07.000 --> 00:37:09.000]  它說我們在天堂裏
[00:37:09.000 --> 00:37:12.000]  會保留所有記憶
[00:37:12.000 --> 00:37:13.000]  如果當我幻想
[00:37:13.000 --> 00:37:16.000]  我在永恆裏會再見到這個人
[00:37:16.000 --> 00:37:18.000]  這些人的時候
[00:37:18.000 --> 00:37:21.000]  而記憶會永遠存在
[00:37:21.000 --> 00:37:25.000]  那不如我今天就在我有限的時間裏
[00:37:25.000 --> 00:37:27.000]  去栽種更多美好的回憶
[00:37:27.000 --> 00:37:29.000]  因為這些好的回憶
[00:37:29.000 --> 00:37:33.000]  是會一直在永恆裏存在
[00:37:33.000 --> 00:37:35.000]  我突然間去想
[00:37:35.000 --> 00:37:37.000]  我剛才所說的這些方法
[00:37:37.000 --> 00:37:39.000]  都好像很理性
[00:37:39.000 --> 00:37:41.000]  我本身是一個理性的人
[00:37:41.000 --> 00:37:43.000]  但我說一個感性的
[00:37:43.000 --> 00:37:45.000]  就是有自己感性的方法
[00:37:45.000 --> 00:37:46.000]  我想很簡單
[00:37:46.000 --> 00:37:49.000]  就是回想神初初給你的一份恩典
[00:37:49.000 --> 00:37:50.000]  在教會裏面
[00:37:50.000 --> 00:37:51.000]  來了教會這麼久
[00:37:51.000 --> 00:37:53.000]  有沒有弟兄姊妹說過一句
[00:37:53.000 --> 00:37:55.000]  鼓勵你的說話
[00:37:55.000 --> 00:37:57.000]  在你很頹喪的時候
[00:37:57.000 --> 00:37:59.000]  真的扶起你呢
[00:37:59.000 --> 00:38:00.000]  當你想起這些
[00:38:00.000 --> 00:38:02.000]  回想這些情節
[00:38:02.000 --> 00:38:03.000]  可能會幫助到你
[00:38:03.000 --> 00:38:05.000]  重拾起初的愛
[00:38:05.000 --> 00:38:09.000]  也都有一份能力去愛人
[00:38:09.000 --> 00:38:11.000]  最後我想用一個小故事
[00:38:11.000 --> 00:38:15.000]  去結束今天的講道
[00:38:15.000 --> 00:38:17.000]  從前有個國家
[00:38:17.000 --> 00:38:19.000]  他們經歷了一場很長的戰爭
[00:38:19.000 --> 00:38:21.000]  最後他們終於贏了
[00:38:21.000 --> 00:38:23.000]  而國王在全國面前
[00:38:23.000 --> 00:38:26.000]  去舉行了一個很盛大的慶典和嘉許禮
[00:38:26.000 --> 00:38:30.000]  國王去輪流嘉許每一個士兵
[00:38:30.000 --> 00:38:32.000]  不過這些在頒獎台上
[00:38:32.000 --> 00:38:35.000]  上台去領獎的士兵
[00:38:35.000 --> 00:38:37.000]  有些斷了手
[00:38:37.000 --> 00:38:39.000]  有些斷了腳
[00:38:39.000 --> 00:38:42.000]  有些盲了眼
[00:38:42.000 --> 00:38:44.000]  有一個小士兵
[00:38:44.000 --> 00:38:46.000]  他之前因為很怕受苦
[00:38:46.000 --> 00:38:49.000]  在整場的戰爭裏面都躲起來了
[00:38:49.000 --> 00:38:51.000]  沒有真正上過戰場
[00:38:51.000 --> 00:38:53.000]  他這一刻看著這些
[00:38:53.000 --> 00:38:54.000]  真的有受傷的士兵
[00:38:54.000 --> 00:38:57.000]  再看著自己完好無缺的身體
[00:38:57.000 --> 00:38:59.000]  靈機一觸
[00:38:59.000 --> 00:39:01.000]  在地上拿了一塊石頭
[00:39:01.000 --> 00:39:02.000]  打穿自己的頭
[00:39:02.000 --> 00:39:04.000]  流血
[00:39:04.000 --> 00:39:06.000]  因為這個傷痕
[00:39:06.000 --> 00:39:10.000]  證明自己有和大家一起打拼過
[00:39:10.000 --> 00:39:12.000]  他很想和大家一起
[00:39:12.000 --> 00:39:14.000]  站在這個頒獎台上
[00:39:14.000 --> 00:39:18.000]  去分享打勝仗的一個喜悅
[00:39:18.000 --> 00:39:23.000]  傷痕原來是得勝者的印記
[00:39:23.000 --> 00:39:25.000]  不知道弟兄姊妹
[00:39:25.000 --> 00:39:28.000]  你羨慕不羨慕到那一天
[00:39:28.000 --> 00:39:30.000]  和耶穌和一眾弟兄姊妹
[00:39:30.000 --> 00:39:32.000]  站在頒獎台上
[00:39:32.000 --> 00:39:36.000]  如果你也想分享這份喜悅的話
[00:39:36.000 --> 00:39:38.000]  你今天身上有沒有
[00:39:38.000 --> 00:39:39.000]  為了
[00:39:39.000 --> 00:39:45.000]  有沒有一些為耶穌基督征戰的印記呢
[00:39:45.000 --> 00:39:46.000]  如果你也希望
[00:39:46.000 --> 00:39:50.000]  在終末時和耶穌基督的榮耀有份的話
[00:39:50.000 --> 00:39:53.000]  我們今天在等待祂再回來的日子
[00:39:53.000 --> 00:39:55.000]  就要暫時忍耐
[00:39:55.000 --> 00:39:59.000]  努力地去活出夢主喜悅的生命
[00:39:59.000 --> 00:40:01.000]  無論犧牲的時候
[00:40:01.000 --> 00:40:02.000]  都堅持去愛
[00:40:02.000 --> 00:40:03.000]  求主幫助我們
[00:40:03.000 --> 00:40:07.000]  我們一起有個祈禱
[00:40:07.000 --> 00:40:08.000]  聽愛主耶穌基督
[00:40:08.000 --> 00:40:11.000]  雖然我們跟從祢的人世上有苦難
[00:40:11.000 --> 00:40:12.000]  但我們可以放心
[00:40:12.000 --> 00:40:16.000]  因為祢已經醒過了世界
[00:40:16.000 --> 00:40:18.000]  當今天我們能夠從祢的角度
[00:40:18.000 --> 00:40:20.000]  去詮釋我們今生的處境
[00:40:20.000 --> 00:40:21.000]  當我們見到祢的榮耀
[00:40:21.000 --> 00:40:24.000]  我們就知道我們現在的患難
[00:40:24.000 --> 00:40:27.000]  相比起我們以後可以和祢同享的榮耀
[00:40:27.000 --> 00:40:30.000]  簡直是不值得一提
[00:40:30.000 --> 00:40:31.000]  所以主啊 求祢去幫助我們
[00:40:31.000 --> 00:40:33.000]  今天去懷著一份盼望
[00:40:33.000 --> 00:40:35.000]  信心和勇氣
[00:40:35.000 --> 00:40:37.000]  至死忠心地為祢征戰
[00:40:37.000 --> 00:40:40.000]  也求祢幫助教會成為一個活出愛的群體
[00:40:40.000 --> 00:40:42.000]  一個活出祢見證的群體
[00:40:42.000 --> 00:40:44.000]  奉主的命求 阿們
[00:40:44.000 --> 00:40:46.000]  (字幕製作:貝爾)

