
[00:00:00.000 --> 00:00:03.220]  好 各位弟兄姊妹們 大家主內平安
[00:16:30.140 --> 00:16:32.140]  的世界
[00:16:32.140 --> 00:16:34.140]  我們身處其間
[00:16:34.140 --> 00:16:36.140]  永遠都會遇到
[00:16:36.140 --> 00:16:38.140]  很多煩心的事情
[00:16:38.140 --> 00:16:40.140]  很多破的事
[00:16:40.140 --> 00:16:42.140]  很多壞的人
[00:16:42.140 --> 00:16:44.140]  想要干擾
[00:16:44.140 --> 00:16:46.140]  我們的思想
[00:16:46.140 --> 00:16:48.140]  干擾我們的思緒
[00:16:48.140 --> 00:16:50.140]  讓我們活不出
[00:16:50.140 --> 00:16:52.140]  那種良善的美好來
[00:16:52.140 --> 00:16:54.140]  進入到了
[00:16:54.140 --> 00:16:56.140]  惡的整個漩渦當中
[00:16:56.140 --> 00:16:58.140]  秘訣就是
[00:16:58.140 --> 00:17:00.140]  注目於神
[00:17:00.140 --> 00:17:02.140]  所以
[00:17:02.140 --> 00:17:04.140]  有一句話
[00:17:04.140 --> 00:17:06.140]  我覺得形容得也很好
[00:17:06.140 --> 00:17:08.140]  講到
[00:17:08.140 --> 00:17:10.140]  如果神的旨意
[00:17:10.140 --> 00:17:12.140]  是叫你
[00:17:12.140 --> 00:17:14.140]  穿越這片沼澤的時候
[00:17:14.140 --> 00:17:16.140]  穿越這片沼澤的時候
[00:17:16.140 --> 00:17:18.140]  你就不要去
[00:17:18.140 --> 00:17:20.140]  跑去和每一條鱷魚
[00:17:20.140 --> 00:17:22.140]  去搏鬥
[00:17:22.140 --> 00:17:24.140]  專心的看
[00:17:24.140 --> 00:17:26.140]  神怎麼帶領我
[00:17:26.140 --> 00:17:28.140]  我的目標在哪裡
[00:17:28.140 --> 00:17:30.140]  身邊偶爾出現的鱷魚
[00:17:30.140 --> 00:17:32.140]  讓我們
[00:17:32.140 --> 00:17:34.140]  不要遇見試探
[00:17:34.140 --> 00:17:36.140]  我們脫離凶惡
[00:17:36.140 --> 00:17:38.140]  不和他糾纏
[00:17:38.140 --> 00:17:40.140]  向著標杆直跑
[00:17:40.140 --> 00:17:42.140]  我們就可以體會到
[00:17:42.140 --> 00:17:44.140]  神的美好和良善
[00:17:44.140 --> 00:17:46.140]  而不被這個世界所扭曲
[00:17:46.140 --> 00:17:48.140]  還有第二點
[00:17:48.140 --> 00:17:50.140]  屬於神的特質以後
[00:17:50.140 --> 00:17:52.140]  要行動的
[00:17:52.140 --> 00:17:54.140]  各位
[00:17:54.140 --> 00:17:56.140]  不是只是停在那裡
[00:17:56.140 --> 00:17:58.140]  哦好吧
[00:17:58.140 --> 00:18:00.140]  就行了
[00:18:00.140 --> 00:18:02.140]  就像耶穌吩咐這位年輕的財主一樣
[00:18:02.140 --> 00:18:04.140]  看著他愛了他以後
[00:18:04.140 --> 00:18:06.140]  告訴他還缺少了一件事
[00:18:06.140 --> 00:18:08.140]  這些事情都是有動作的
[00:18:08.140 --> 00:18:10.140]  首先就是
[00:18:10.140 --> 00:18:12.140]  去變賣
[00:18:12.140 --> 00:18:14.140]  之後就是分給
[00:18:14.140 --> 00:18:16.140]  最後就是
[00:18:16.140 --> 00:18:18.140]  來跟從
[00:18:18.140 --> 00:18:20.140]  我們要付上整個代價的時候
[00:18:20.140 --> 00:18:22.140]  也有啊
[00:18:22.140 --> 00:18:24.140]  把所有攔阻我們可以親近神的
[00:18:24.140 --> 00:18:26.140]  把所有那些
[00:18:26.140 --> 00:18:28.140]  要干擾我們思緒的
[00:18:28.140 --> 00:18:30.140]  變成了不是來自於神的
[00:18:30.140 --> 00:18:32.140]  祝福反而成為咒詛的東西
[00:18:32.140 --> 00:18:34.140]  把它拿去
[00:18:34.140 --> 00:18:36.140]  該怎麼做好事的
[00:18:36.140 --> 00:18:38.140]  可以分走的可以做好啊
[00:18:38.140 --> 00:18:40.140]  於是呢可以更好地
[00:18:40.140 --> 00:18:42.140]  專注來跟從神
[00:18:42.140 --> 00:18:44.140]  這裡呢有一個行動嘛
[00:18:44.140 --> 00:18:46.140]  我願意把這個行動呢
[00:18:46.140 --> 00:18:48.140]  把它形容成
[00:18:48.140 --> 00:18:50.140]  得人如魚的行動
[00:18:50.140 --> 00:18:52.140]  因為也是當時
[00:18:52.140 --> 00:18:54.140]  耶穌他呼召他的門徒
[00:18:54.140 --> 00:18:56.140]  一樣啊
[00:18:56.140 --> 00:18:58.140]  你們來跟從我
[00:18:58.140 --> 00:19:00.140]  他們本來是打魚的
[00:19:00.140 --> 00:19:02.140]  來自於耶穌的應許啊
[00:19:02.140 --> 00:19:04.140]  我要叫你們得人如得魚一樣
[00:19:04.140 --> 00:19:06.140]  透過耶穌的
[00:19:06.140 --> 00:19:08.140]  呼召
[00:19:08.140 --> 00:19:10.140]  這個普通的
[00:19:10.140 --> 00:19:12.140]  不能再普通
[00:19:12.140 --> 00:19:14.140]  再卑賤的角色
[00:19:14.140 --> 00:19:16.140]  漁夫身份改變了
[00:19:16.140 --> 00:19:18.140]  成為了
[00:19:18.140 --> 00:19:20.140]  主耶穌的門徒
[00:19:20.140 --> 00:19:22.140]  在當時被他們就覺得
[00:19:22.140 --> 00:19:24.140]  寶貴的
[00:19:24.140 --> 00:19:26.140]  他們有的東西不多的
[00:19:26.140 --> 00:19:28.140]  就靠那些漁網來維生的東西
[00:19:28.140 --> 00:19:30.140]  甚至把它放棄
[00:19:30.140 --> 00:19:32.140]  放下
[00:19:32.140 --> 00:19:34.140]  就來跟從神
[00:19:34.140 --> 00:19:36.140]  變成了神的門徒
[00:19:36.140 --> 00:19:38.140]  從短暫的這個世界
[00:19:38.140 --> 00:19:40.140]  裡面
[00:19:40.140 --> 00:19:42.140]  開始進入到了
[00:19:42.140 --> 00:19:44.140]  永恆的計畫當中
[00:19:44.140 --> 00:19:46.140]  同樣對於我們也是有這樣的一個
[00:19:46.140 --> 00:19:48.140]  生命的轉化
[00:19:48.140 --> 00:19:50.140]  讓我們脫離
[00:19:50.140 --> 00:19:52.140]  原本你只是
[00:19:52.140 --> 00:19:54.140]  以為你有的一些
[00:19:54.140 --> 00:19:56.140]  身份的角色
[00:19:56.140 --> 00:19:58.140]  而進入到
[00:19:58.140 --> 00:20:00.140]  永恆的一個使命
[00:20:00.140 --> 00:20:02.140]  永生的
[00:20:02.140 --> 00:20:04.140]  闕句當中
[00:20:04.140 --> 00:20:06.140]  在裡面還有神的應許啊
[00:20:06.140 --> 00:20:08.140]  這裡呢
[00:20:08.140 --> 00:20:10.140]  在我們復照他的門徒的時候有應許啊
[00:20:10.140 --> 00:20:12.140]  但是耶穌
[00:20:12.140 --> 00:20:14.140]  這位良善的夫子啊
[00:20:14.140 --> 00:20:16.140]  給這位財主也說了
[00:20:16.140 --> 00:20:18.140]  有他的應許啊
[00:20:18.140 --> 00:20:20.140]  我實在的
[00:20:20.140 --> 00:20:22.140]  告訴你們
[00:20:22.140 --> 00:20:24.140]  耶穌呢一般說這樣一個話呢
[00:20:24.140 --> 00:20:26.140]  就代表
[00:20:26.140 --> 00:20:28.140]  重點了啊
[00:20:28.140 --> 00:20:30.140]  你們一定要記得
[00:20:30.140 --> 00:20:32.140]  不是開玩笑的啦
[00:20:32.140 --> 00:20:34.140]  對你們生命是有很大幫助的啦
[00:20:34.140 --> 00:20:36.140]  我實在的
[00:20:36.140 --> 00:20:38.140]  告訴你們你們撇去了這些東西
[00:20:38.140 --> 00:20:40.140]  你們做了這樣一個抉擇以後
[00:20:40.140 --> 00:20:42.140]  沒有不在
[00:20:42.140 --> 00:20:44.140]  今世得百倍
[00:20:44.140 --> 00:20:46.140]  在來世得永生的
[00:20:46.140 --> 00:20:48.140]  這是來自於
[00:20:48.140 --> 00:20:50.140]  神的應許
[00:20:50.140 --> 00:20:52.140]  整個世界都是神的
[00:20:52.140 --> 00:20:54.140]  你以為靠你可以賺取
[00:20:54.140 --> 00:20:56.140]  但是要改變
[00:20:56.140 --> 00:20:58.140]  變成神來供應
[00:20:58.140 --> 00:21:00.140]  變成脫離了短暫
[00:21:00.140 --> 00:21:02.140]  世界的物質生活
[00:21:02.140 --> 00:21:04.140]  成為了永恆的福樂
[00:21:04.140 --> 00:21:06.140]  這是一個更多
[00:21:06.140 --> 00:21:08.140]  思想還有眼界的
[00:21:08.140 --> 00:21:10.140]  轉變
[00:21:10.140 --> 00:21:12.140]  就如同當時的漁夫
[00:21:12.140 --> 00:21:14.140]  一樣啊
[00:21:14.140 --> 00:21:16.140]  他們轉變一樣
[00:21:16.140 --> 00:21:18.140]  在這裡呢這是一個年輕財主
[00:21:18.140 --> 00:21:20.140]  求問的一個事蹟啊
[00:21:20.140 --> 00:21:22.140]  還有在耶穌呢
[00:21:22.140 --> 00:21:24.140]  曾經有一個比喻
[00:21:24.140 --> 00:21:26.140]  把他的三個僕人
[00:21:26.140 --> 00:21:28.140]  吩咐過來了啊
[00:21:28.140 --> 00:21:30.140]  分給他們多少兩銀子啊
[00:21:30.140 --> 00:21:32.140]  首先第一個是
[00:21:32.140 --> 00:21:34.140]  五千兩很好還有呢
[00:21:34.140 --> 00:21:36.140]  兩千兩還有呢
[00:21:36.140 --> 00:21:38.140]  一千兩
[00:21:38.140 --> 00:21:40.140]  就是在這些按財所託的
[00:21:40.140 --> 00:21:42.140]  比喻的吩咐的背後呢
[00:21:42.140 --> 00:21:44.140]  就區分出了
[00:21:44.140 --> 00:21:46.140]  兩類的僕人來啊
[00:21:46.140 --> 00:21:48.140]  有哪兩類的僕人啊
[00:21:48.140 --> 00:21:50.140]  有一類是
[00:21:50.140 --> 00:21:52.140]  又良善又忠心的
[00:21:52.140 --> 00:21:54.140]  另外的一個一千兩的是什麼啊
[00:21:54.140 --> 00:21:56.140]  又餓又懶的僕人
[00:21:56.140 --> 00:21:58.140]  對了
[00:21:58.140 --> 00:22:00.140]  這裡的又餓又懶呢
[00:22:00.140 --> 00:22:02.140]  其實就是對應了
[00:22:02.140 --> 00:22:04.140]  良善的一個反義詞啊
[00:22:04.140 --> 00:22:06.140]  良善是美好對嗎
[00:22:06.140 --> 00:22:08.140]  好對嗎
[00:22:08.140 --> 00:22:10.140]  好就是對這個餓
[00:22:10.140 --> 00:22:12.140]  餓的
[00:22:12.140 --> 00:22:14.140]  又懶是一種行為對嗎
[00:22:14.140 --> 00:22:16.140]  要對
[00:22:16.140 --> 00:22:18.140]  這個良善有
[00:22:18.140 --> 00:22:20.140]  行動的一個生命
[00:22:20.140 --> 00:22:22.140]  的一個居錯
[00:22:22.140 --> 00:22:24.140]  開始去行動了
[00:22:24.140 --> 00:22:26.140]  所以呢
[00:22:26.140 --> 00:22:28.140]  良善又忠心的僕人呢
[00:22:28.140 --> 00:22:30.140]  在這個人生裡邊呢
[00:22:30.140 --> 00:22:32.140]  就用盡自己所能的
[00:22:32.140 --> 00:22:34.140]  所有的方式方法
[00:22:34.140 --> 00:22:36.140]  完成了主的託付
[00:22:36.140 --> 00:22:38.140]  就把主給他們的
[00:22:38.140 --> 00:22:40.140]  銀兩再翻倍
[00:22:40.140 --> 00:22:42.140]  的盈利賺到了
[00:22:42.140 --> 00:22:44.140]  給回了之後要交戰的
[00:22:44.140 --> 00:22:46.140]  主人
[00:22:46.140 --> 00:22:48.140]  如果只是看到這個一個比喻呢
[00:22:48.140 --> 00:22:50.140]  大家可能以為啊
[00:22:50.140 --> 00:22:52.140]  好像要賺錢啊等等啊
[00:22:52.140 --> 00:22:54.140]  所以呢特別我在第二點的時候
[00:22:54.140 --> 00:22:56.140]  叫做
[00:22:56.140 --> 00:22:58.140]  得如得人如魚的行動
[00:22:58.140 --> 00:23:02.140]  我們在這個世界上呢
[00:23:02.140 --> 00:23:04.140]  神對我們的託付就是
[00:23:04.140 --> 00:23:06.140]  大使命你們要去
[00:23:06.140 --> 00:23:08.140]  甚至是往普天下去
[00:23:08.140 --> 00:23:10.140]  要為耶穌基督
[00:23:10.140 --> 00:23:12.140]  得人如魚
[00:23:12.140 --> 00:23:14.140]  我也很喜歡
[00:23:14.140 --> 00:23:16.140]  有人呢把
[00:23:16.140 --> 00:23:18.140]  聖靈的
[00:23:18.140 --> 00:23:20.140]  果子的九種特質呢
[00:23:20.140 --> 00:23:22.140]  作為愛的詮釋啊
[00:23:22.140 --> 00:23:24.140]  都是愛
[00:23:24.140 --> 00:23:26.140]  就是做愛的不同的方向
[00:23:26.140 --> 00:23:28.140]  不同的詮釋
[00:23:28.140 --> 00:23:30.140]  不同的表現
[00:23:30.140 --> 00:23:32.140]  在仁愛以後呢
[00:23:32.140 --> 00:23:34.140]  有各樣比如說喜樂呢
[00:23:34.140 --> 00:23:36.140]  是愛的歡心
[00:23:36.140 --> 00:23:38.140]  和平呢是愛的寧靜
[00:23:38.140 --> 00:23:40.140]  等等等等
[00:23:40.140 --> 00:23:42.140]  到了良善呢我覺得哇
[00:23:42.140 --> 00:23:44.140]  很準啊良善呢
[00:23:44.140 --> 00:23:46.140]  就是愛的行動
[00:23:46.140 --> 00:23:48.140]  不單有內至的
[00:23:48.140 --> 00:23:50.140]  這個美好
[00:23:50.140 --> 00:23:52.140]  還要把它行動出來
[00:23:52.140 --> 00:23:54.140]  所以呢主給我們的託付呢
[00:23:54.140 --> 00:23:56.140]  也就去
[00:23:56.140 --> 00:23:58.140]  形成這個
[00:23:58.140 --> 00:24:00.140]  神給我們的這樣一個
[00:24:00.140 --> 00:24:02.140]  吩咐我們也在過程當中
[00:24:02.140 --> 00:24:04.140]  被神更多的陶照
[00:24:04.140 --> 00:24:06.140]  活出了主耶穌的樣式
[00:24:06.140 --> 00:24:08.140]  來
[00:24:08.140 --> 00:24:10.140]  那何謂叫做得人如得魚呢
[00:24:10.140 --> 00:24:12.140]  就是
[00:24:12.140 --> 00:24:14.140]  帶領人歸向上帝
[00:24:14.140 --> 00:24:16.140]  讓人的生命轉化
[00:24:16.140 --> 00:24:18.140]  不再是普通的
[00:24:18.140 --> 00:24:20.140]  那樣一個角色了轉化
[00:24:20.140 --> 00:24:22.140]  獲得永恆的價值
[00:24:22.140 --> 00:24:24.140]  就像
[00:24:24.140 --> 00:24:26.140]  捕魚以後
[00:24:26.140 --> 00:24:28.140]  收穫豐富的魚
[00:24:28.140 --> 00:24:30.140]  一樣了
[00:24:30.140 --> 00:24:32.140]  那麼還有第三點啊第三點
[00:24:32.140 --> 00:24:34.140]  第三點呢叫做
[00:24:34.140 --> 00:24:36.140]  止於至善的追求
[00:24:36.140 --> 00:24:38.140]  在
[00:24:38.140 --> 00:24:40.140]  31節裡面呢就說了
[00:24:40.140 --> 00:24:42.140]  然而有許多在前的
[00:24:42.140 --> 00:24:44.140]  必要在後
[00:24:44.140 --> 00:24:46.140]  在後的將要在前
[00:24:46.140 --> 00:24:48.140]  為什麼有這句話呢
[00:24:48.140 --> 00:24:50.140]  原因在於啊
[00:24:50.140 --> 00:24:52.140]  耶穌的大弟子彼得
[00:24:52.140 --> 00:24:54.140]  聽了耶穌的教導
[00:24:54.140 --> 00:24:56.140]  吩咐了一輪以後
[00:24:56.140 --> 00:24:58.140]  他又開始搶答了
[00:24:58.140 --> 00:25:00.140]  他就說了看啊我們已經撇下
[00:25:00.140 --> 00:25:02.140]  所有都跟從你了
[00:25:02.140 --> 00:25:04.140]  彼得也
[00:25:04.140 --> 00:25:06.140]  開始驕傲了
[00:25:06.140 --> 00:25:08.140]  所以耶穌就要告訴他
[00:25:08.140 --> 00:25:10.140]  最後計算的方法
[00:25:10.140 --> 00:25:12.140]  不是你以為你自己做得好
[00:25:12.140 --> 00:25:14.140]  就是好的
[00:25:14.140 --> 00:25:16.140]  很多情況下可能在前的
[00:25:16.140 --> 00:25:18.140]  要在後在後的反而要在前
[00:25:18.140 --> 00:25:20.140]  要告訴他你生命當中
[00:25:20.140 --> 00:25:22.140]  要有這種不滿足的
[00:25:22.140 --> 00:25:24.140]  不要自滿的
[00:25:24.140 --> 00:25:26.140]  要有這種謙卑的
[00:25:26.140 --> 00:25:28.140]  也就是止於至善的追求
[00:25:28.140 --> 00:25:30.140]  至善
[00:25:30.140 --> 00:25:32.140]  就是我們的神
[00:25:32.140 --> 00:25:34.140]  我們不滿足永遠都覺得
[00:25:34.140 --> 00:25:36.140]  我還可以再
[00:25:36.140 --> 00:25:38.140]  成長
[00:25:38.140 --> 00:25:40.140]  我還可以再扎根
[00:25:40.140 --> 00:25:42.140]  我還可以做得更好
[00:25:42.140 --> 00:25:44.140]  就活出了我們這一條
[00:25:44.140 --> 00:25:46.140]  成勝之路
[00:25:46.140 --> 00:25:48.140]  所要達成的
[00:25:48.140 --> 00:25:50.140]  耶穌對我們的帶領
[00:25:50.140 --> 00:25:52.140]  也是避免
[00:25:52.140 --> 00:25:54.140]  停滯啊不要困在和
[00:25:54.140 --> 00:25:56.140]  鱷魚的搏鬥當中啊
[00:25:56.140 --> 00:25:58.140]  大家記得也不要被各樣的
[00:25:58.140 --> 00:26:00.140]  引誘和試探
[00:26:00.140 --> 00:26:02.140]  所困住
[00:26:02.140 --> 00:26:04.140]  甚至是別人都以為是好的
[00:26:04.140 --> 00:26:06.140]  但是成為了
[00:26:06.140 --> 00:26:08.140]  生命的牢籠困住了自己
[00:26:08.140 --> 00:26:10.140]  就好像這位
[00:26:10.140 --> 00:26:12.140]  年輕的財主當時的一個
[00:26:12.140 --> 00:26:14.140]  生命狀態一樣
[00:26:14.140 --> 00:26:16.140]  所以當我們在行走這條
[00:26:16.140 --> 00:26:18.140]  成勝之路的時候
[00:26:18.140 --> 00:26:20.140]  也就讓我們可以
[00:26:20.140 --> 00:26:22.140]  謙卑的
[00:26:22.140 --> 00:26:24.140]  不斷尋求
[00:26:24.140 --> 00:26:26.140]  生命的成長
[00:26:26.140 --> 00:26:28.140]  神的良善
[00:26:28.140 --> 00:26:30.140]  在我們生命當中
[00:26:30.140 --> 00:26:32.140]  也就不斷的見察我們
[00:26:32.140 --> 00:26:34.140]  激勵我們
[00:26:34.140 --> 00:26:38.140]  活出主耶穌基督的樣式
[00:26:38.140 --> 00:26:40.140]  不斷的追求
[00:26:40.140 --> 00:26:42.140]  一份屬於神的美好
[00:26:42.140 --> 00:26:44.140]  把它展現出來
[00:26:44.140 --> 00:26:46.140]  感謝我們的父神
[00:26:46.140 --> 00:26:48.140]  我們一起來禱告
[00:26:48.140 --> 00:26:52.140]  親愛的主
[00:26:52.140 --> 00:26:54.140]  我們的良善的父子
[00:26:54.140 --> 00:26:56.140]  感謝你對我們的愛
[00:26:56.140 --> 00:26:58.140]  感謝當你的靈進入到我們生命當中
[00:26:58.140 --> 00:27:00.140]  我們會有良善這種特質
[00:27:00.140 --> 00:27:02.140]  會展現出來
[00:27:02.140 --> 00:27:04.140]  良善的這種美好
[00:27:04.140 --> 00:27:06.140]  不單是一份感動
[00:27:06.140 --> 00:27:08.140]  更加會是一種的行動
[00:27:08.140 --> 00:27:10.140]  讓我們看到
[00:27:10.140 --> 00:27:12.140]  自己不夠
[00:27:12.140 --> 00:27:14.140]  自己要謙卑
[00:27:14.140 --> 00:27:16.140]  讓我們看到我們要不斷的來到
[00:27:16.140 --> 00:27:18.140]  這位良善的老師
[00:27:18.140 --> 00:27:20.140]  我們的主的面前去求問
[00:27:20.140 --> 00:27:22.140]  我們應該怎麼樣可以做得更好
[00:27:22.140 --> 00:27:24.140]  主啊
[00:27:24.140 --> 00:27:26.140]  願我們都成為主你所託付的
[00:27:26.140 --> 00:27:28.140]  那位又良善又忠心的
[00:27:28.140 --> 00:27:30.140]  僕人
[00:27:30.140 --> 00:27:32.140]  活出主你的見證
[00:27:32.140 --> 00:27:34.140]  不負主你的託付
[00:27:34.140 --> 00:27:36.140]  感謝我們的父神
[00:27:36.140 --> 00:27:38.140]  我們一起來禱告
[00:27:38.140 --> 00:27:40.140]  奉主耶穌基督得勝的名而求
[00:27:40.140 --> 00:27:42.140]  Amen

