
[00:00:00.000 --> 00:00:02.520]  明天不知道會如何
[00:20:16.720 --> 00:20:18.720]  這是神的命令
[00:20:18.720 --> 00:20:20.720]  「起來站著」
[00:20:20.720 --> 00:20:23.720]  這是神的命令
[00:20:23.720 --> 00:20:26.720]  是聖靈的囂觀
[00:20:26.920 --> 00:20:28.920]  要將我的靈囂觀
[00:20:28.920 --> 00:20:30.720]  繁血肉之軀
[00:20:30.720 --> 00:20:32.720]  包括你包括我
[00:20:32.720 --> 00:20:35.720]  聖靈要給你超乎常人的力量
[00:20:35.720 --> 00:20:38.720]  叫你堅持不放棄
[00:20:38.720 --> 00:20:41.720]  繼續神給你的使命
[00:20:41.720 --> 00:20:42.720]  試想想
[00:20:42.720 --> 00:20:45.720]  可能就從你的家庭開始
[00:20:45.720 --> 00:20:46.720]  去愛
[00:20:46.720 --> 00:20:49.720]  從你的家庭去愛
[00:20:49.720 --> 00:20:52.720]  想想那些你的家人
[00:20:52.720 --> 00:20:53.720]  你身邊的人
[00:20:53.720 --> 00:20:55.720]  每天在家裡
[00:20:55.920 --> 00:20:57.720]  跟你一起
[00:20:57.720 --> 00:20:59.720]  困在一間很小的房子
[00:20:59.720 --> 00:21:01.720]  或者有些頂層很大的房子
[00:21:01.720 --> 00:21:03.720]  總之都困在家裡
[00:21:03.720 --> 00:21:05.720]  跟你爭電腦
[00:21:05.720 --> 00:21:06.720]  爭空間
[00:21:06.720 --> 00:21:09.720]  爭廁所用的家人
[00:21:09.720 --> 00:21:11.720]  令你有時覺得很心煩
[00:21:11.720 --> 00:21:13.720]  我明明很想專心工作
[00:21:13.720 --> 00:21:15.720]  但他又在隔壁放大
[00:21:15.720 --> 00:21:17.720]  我又在開小組
[00:21:17.720 --> 00:21:18.720]  我又放大他又放大
[00:21:18.720 --> 00:21:20.720]  但不同放大小組
[00:21:20.720 --> 00:21:21.720]  真的很煩
[00:21:21.720 --> 00:21:24.720]  但我相信在這段時刻裡
[00:21:24.920 --> 00:21:28.720]  神都會使用你做他的見證人
[00:21:28.720 --> 00:21:32.720]  神隨時就會把這些需要的人
[00:21:32.720 --> 00:21:33.720]  需要被愛
[00:21:33.720 --> 00:21:35.720]  需要被饒恕的人
[00:21:35.720 --> 00:21:38.720]  帶到你的身邊
[00:21:38.720 --> 00:21:40.720]  靠著聖靈
[00:21:40.720 --> 00:21:43.720]  給你超乎常人的力量
[00:21:43.720 --> 00:21:44.720]  你的參與
[00:21:44.720 --> 00:21:46.720]  你所作的見證
[00:21:46.720 --> 00:21:49.720]  是讓神要轉化整個香港
[00:21:49.720 --> 00:21:50.720]  整個社會
[00:21:50.720 --> 00:21:53.720]  整個世界成為事實
[00:21:53.920 --> 00:21:56.720]  你的參與很重要
[00:21:56.720 --> 00:22:04.720]  黑暗是末後日子的情況
[00:22:04.720 --> 00:22:06.720]  黑暗的環境
[00:22:06.720 --> 00:22:09.720]  可能會越來越黑暗
[00:22:09.720 --> 00:22:11.720]  但我們要記得
[00:22:11.720 --> 00:22:14.720]  當我們抬頭望天
[00:22:14.720 --> 00:22:16.720]  我們會看見
[00:22:16.720 --> 00:22:18.720]  天上有一道光
[00:22:18.720 --> 00:22:21.720]  是比太陽還要亮
[00:22:21.920 --> 00:22:24.720]  四面照射著我們
[00:22:24.720 --> 00:22:26.720]  叫我們溫暖
[00:22:26.720 --> 00:22:31.720]  而這道光是帶著愛和饒恕
[00:22:31.720 --> 00:22:34.720]  拉我們離開黑暗
[00:22:34.720 --> 00:22:37.720]  進入神的奇妙光明之中
[00:22:37.720 --> 00:22:40.720]  拉我們離開撒旦的權勢
[00:22:40.720 --> 00:22:43.720]  讓我們轉向神
[00:22:43.720 --> 00:22:46.720]  今天的疫情
[00:22:46.720 --> 00:22:49.720]  是一次信心的考驗
[00:22:49.920 --> 00:22:53.720]  希望我們好好把握機會
[00:22:53.720 --> 00:22:55.720]  不要浪費了
[00:22:55.720 --> 00:22:58.720]  神給我們生命轉化的機會
[00:22:58.720 --> 00:23:03.720]  讓我們看見神的光
[00:23:03.720 --> 00:23:06.920]  讓我們突然
[00:23:06.920 --> 00:23:08.720]  自知有罪
[00:23:08.720 --> 00:23:10.720]  接受神的拯救
[00:23:10.720 --> 00:23:12.720]  我們聽見
[00:23:12.720 --> 00:23:14.720]  聽見神的聲音
[00:23:14.720 --> 00:23:16.720]  又讓我們起來
[00:23:16.920 --> 00:23:20.720]  起來要站著為主作見證
[00:23:20.720 --> 00:23:22.720]  各位弟兄姊妹
[00:23:22.720 --> 00:23:24.720]  我們一起振作
[00:23:24.720 --> 00:23:27.720]  一起靠著聖靈的大能
[00:23:27.720 --> 00:23:32.720]  起來站著為主作見證
[00:23:32.720 --> 00:23:38.720]  謝謝大家

