
[00:00:00.000 --> 00:00:02.000]  (主持人: 大家早安)
[00:16:11.000 --> 00:16:14.000]  歡樂愉悅之聲
[00:16:14.000 --> 00:16:16.000]  我想想
[00:16:16.000 --> 00:16:19.000]  會不會愚昧人提供的愉悅之聲
[00:16:19.000 --> 00:16:22.000]  多數是一些阿諛奉承的話
[00:16:22.000 --> 00:16:23.000]  是令我們開心的
[00:16:23.000 --> 00:16:24.000]  令我們雀躍的
[00:16:24.000 --> 00:16:26.000]  但卻沒有長遠的果口
[00:16:26.000 --> 00:16:29.000]  勸勉之聲多數是易義的
[00:16:29.000 --> 00:16:31.000]  但愉悅之聲
[00:16:31.000 --> 00:16:33.000]  很多時候都很悅耳
[00:16:34.000 --> 00:16:35.000]  如果按照聖經所說
[00:16:35.000 --> 00:16:36.000]  似乎神提醒我們
[00:16:36.000 --> 00:16:39.000]  今天我們應該尋找一些願意
[00:16:39.000 --> 00:16:41.000]  在我們身邊講易義忠言的
[00:16:41.000 --> 00:16:43.000]  屬靈友伴
[00:16:43.000 --> 00:16:47.000]  我經常覺得在屬靈的路上
[00:16:47.000 --> 00:16:48.000]  如果我們能夠找到一個人
[00:16:48.000 --> 00:16:50.000]  他能夠告訴我們
[00:16:50.000 --> 00:16:52.000]  Andy 你做錯事了
[00:16:52.000 --> 00:16:54.000]  這樣走是不對的
[00:16:54.000 --> 00:16:56.000]  而不是只是告訴我們
[00:16:56.000 --> 00:16:57.000]  Good, very good
[00:16:57.000 --> 00:16:58.000]  繼續去吧
[00:16:58.000 --> 00:17:00.000]  沒問題的
[00:17:00.000 --> 00:17:02.000]  我想真的
[00:17:02.000 --> 00:17:03.000]  在我們屬靈的路上
[00:17:03.000 --> 00:17:05.000]  我們需要尋找一些
[00:17:05.000 --> 00:17:07.000]  願意在我們身邊講易義忠言的
[00:17:07.000 --> 00:17:08.000]  屬靈的友伴
[00:17:08.000 --> 00:17:10.000]  而遠離一些
[00:17:10.000 --> 00:17:12.000]  只是給我們愉義奉承之說的人
[00:17:12.000 --> 00:17:17.000]  古代社會以柴火為生活的必需資源
[00:17:17.000 --> 00:17:19.000]  我們燒柴很多時候
[00:17:19.000 --> 00:17:20.000]  現在是燒煤
[00:17:20.000 --> 00:17:21.000]  我們發電
[00:17:21.000 --> 00:17:23.000]  傳道者這裡很有趣的
[00:17:23.000 --> 00:17:24.000]  他說
[00:17:24.000 --> 00:17:27.000]  古代用柴火為生活所需
[00:17:27.000 --> 00:17:29.000]  而荊棘是最容易點燃的
[00:17:29.000 --> 00:17:31.000]  燒得快
[00:17:31.000 --> 00:17:33.000]  不過又很快燒完
[00:17:33.000 --> 00:17:36.000]  《詩篇58篇》第九節這樣說
[00:17:36.000 --> 00:17:38.000]  他們用荊棘燒火
[00:17:38.000 --> 00:17:39.000]  鍋還未熱
[00:17:39.000 --> 00:17:42.000]  神就用旋風把未燒著的
[00:17:42.000 --> 00:17:44.000]  和已燒著的一起刮去
[00:17:44.000 --> 00:17:47.000]  原來這些荊棘燒的時候
[00:17:47.000 --> 00:17:48.000]  燒得很快
[00:17:48.000 --> 00:17:50.000]  還有很嘈吵的
[00:17:50.000 --> 00:17:52.000]  傳道者就說
[00:17:52.000 --> 00:17:54.000]  燒荊棘
[00:17:54.000 --> 00:17:56.000]  這些荊棘熾然爆響
[00:17:56.000 --> 00:17:59.000]  不過轉眼間就熄滅
[00:17:59.000 --> 00:18:01.000]  他用這種柴火來指出
[00:18:01.000 --> 00:18:03.000]  原末人的笑聲
[00:18:03.000 --> 00:18:05.000]  或者原末人的讚賞
[00:18:05.000 --> 00:18:07.000]  好像突然冒起的火焰
[00:18:07.000 --> 00:18:08.000]  很燦爛
[00:18:08.000 --> 00:18:09.000]  很光輝
[00:18:09.000 --> 00:18:12.000]  不過很快就轉瞬即逝
[00:18:12.000 --> 00:18:14.000]  這幾年沒有了
[00:18:14.000 --> 00:18:16.000]  以前每逢新年我們見到什麼
[00:18:16.000 --> 00:18:19.000]  就有煙花
[00:18:19.000 --> 00:18:21.000]  我好像這麼多年
[00:18:21.000 --> 00:18:23.000]  有一次去銅鑼碧
[00:18:23.000 --> 00:18:25.000]  就迫到去
[00:18:25.000 --> 00:18:27.000]  很迫的等了幾個小時
[00:18:27.000 --> 00:18:29.000]  等了幾聲
[00:18:29.000 --> 00:18:31.000]  嘩!嘩!
[00:18:31.000 --> 00:18:33.000]  然後就很多人離開
[00:18:33.000 --> 00:18:34.000]  但其實還沒嘩完
[00:18:34.000 --> 00:18:36.000]  煙花就不見了
[00:18:36.000 --> 00:18:38.000]  傳道者就有一點這樣的意思
[00:18:38.000 --> 00:18:40.000]  他說原末人的說話
[00:18:40.000 --> 00:18:42.000]  好像很好聽
[00:18:42.000 --> 00:18:44.000]  但是很快就沒有了
[00:18:44.000 --> 00:18:46.000]  傳道者用這一點來指出
[00:18:46.000 --> 00:18:48.000]  原末人粵語的聲音
[00:18:48.000 --> 00:18:50.000]  只會使人變得膚淺
[00:18:50.000 --> 00:18:53.000]  但智慧人的中言
[00:18:53.000 --> 00:18:56.000]  確使我們的生命添上很多色彩
[00:18:56.000 --> 00:18:58.000]  並且留下痕跡
[00:18:58.000 --> 00:19:00.000]  使人知道我們在人生當中
[00:19:00.000 --> 00:19:02.000]  應該怎樣來生活
[00:19:02.000 --> 00:19:05.000]  這就是我們應該追尋的方向
[00:19:05.000 --> 00:19:07.000]  又有傳道書六章七節
[00:19:07.000 --> 00:19:10.000]  「勒索使智慧人變為愚妄
[00:19:10.000 --> 00:19:12.000]  賄賂能敗壞人的心」
[00:19:12.000 --> 00:19:13.000]  很奇怪
[00:19:13.000 --> 00:19:16.000]  明明在說智慧人很好
[00:19:16.000 --> 00:19:18.000]  原末人不好
[00:19:18.000 --> 00:19:20.000]  但突然間在中間插了這句
[00:19:20.000 --> 00:19:23.000]  有時候會令人忘不著頭腦
[00:19:23.000 --> 00:19:25.000]  究竟為什麼傳道者來到這裡
[00:19:25.000 --> 00:19:27.000]  會有這樣的說話
[00:19:27.000 --> 00:19:30.000]  我看了一些色經書
[00:19:30.000 --> 00:19:32.000]  嘗試明白這句說話
[00:19:32.000 --> 00:19:35.000]  傳道者可能強調
[00:19:35.000 --> 00:19:37.000]  當他一直說
[00:19:37.000 --> 00:19:39.000]  智慧人在世上的生活很好
[00:19:39.000 --> 00:19:40.000]  能夠幫助我們的時候
[00:19:40.000 --> 00:19:42.000]  但突然間他提到一件事
[00:19:42.000 --> 00:19:44.000]  假如智慧人在世上的生活
[00:19:44.000 --> 00:19:46.000]  同樣
[00:19:46.000 --> 00:19:47.000]  他很有智慧
[00:19:47.000 --> 00:19:48.000]  但他同樣
[00:19:48.000 --> 00:19:52.000]  都是因為尋求對屬世快樂的自私追求
[00:19:52.000 --> 00:19:54.000]  而使用錯誤的方式
[00:19:55.000 --> 00:19:57.000]  透過勒索和賄賂
[00:19:57.000 --> 00:20:00.000]  達成他的自私自利
[00:20:00.000 --> 00:20:04.000]  他的心靈同樣會受到玷污
[00:20:04.000 --> 00:20:06.000]  勒索是新抱及易捧
[00:20:06.000 --> 00:20:08.000]  亦是巧取好奪
[00:20:08.000 --> 00:20:12.000]  勒索是用強迫不快的手段
[00:20:12.000 --> 00:20:14.000]  去選人利己
[00:20:14.000 --> 00:20:19.000]  從而獲得一些不應該屬於自己的好處和利益
[00:20:19.000 --> 00:20:23.000]  而賄賂同樣是用不道德的方法
[00:20:23.000 --> 00:20:25.000]  亦是不快的手段
[00:20:25.000 --> 00:20:27.000]  以達到自己的利益和期望
[00:20:27.000 --> 00:20:32.000]  跟我差不多年紀的人
[00:20:32.000 --> 00:20:37.000]  可能你會親身經歷過賄賂和受賄
[00:20:37.000 --> 00:20:39.000]  很多年前
[00:20:39.000 --> 00:20:42.000]  不妨露一下自己的年紀
[00:20:42.000 --> 00:20:47.000]  五、六、七十年代的賄賂行賄是很盛行
[00:20:47.000 --> 00:20:50.000]  當時很多人活在無奈當中
[00:20:50.000 --> 00:20:52.000]  因為他應該有的東西他得不到
[00:20:52.000 --> 00:20:54.000]  不應該有的人
[00:20:54.000 --> 00:20:56.000]  他透過這些東西做了很多
[00:20:56.000 --> 00:20:57.000]  就算我們沒有經歷過
[00:20:57.000 --> 00:20:59.000]  從媒體包括新聞電影
[00:20:59.000 --> 00:21:01.000]  對這種生活的認知
[00:21:01.000 --> 00:21:02.000]  我們都能夠體會
[00:21:02.000 --> 00:21:06.000]  勒索和賄賂是如何破壞了公平合理的生活
[00:21:06.000 --> 00:21:10.000]  其實同時勒索和行賄
[00:21:10.000 --> 00:21:13.000]  亦使我們行事的方法
[00:21:13.000 --> 00:21:16.000]  同樣使我們墮落在大壞的生命裏
[00:21:16.000 --> 00:21:18.000]  傳道者警告
[00:21:18.000 --> 00:21:21.000]  如果智慧人都是用這個方法
[00:21:21.000 --> 00:21:23.000]  來達到自己的目的
[00:21:23.000 --> 00:21:24.000]  他的道德就會開始敗壞
[00:21:24.000 --> 00:21:27.000]  整個生命就會與愚昧者無異
[00:21:27.000 --> 00:21:30.000]  這是我們信主的人提醒和警告
[00:21:30.000 --> 00:21:33.000]  今天我們在神的面前領受他的恩典
[00:21:33.000 --> 00:21:36.000]  我們是否真的按照他的聖潔標準
[00:21:36.000 --> 00:21:38.000]  來走我們生命的路
[00:21:38.000 --> 00:21:41.000]  還是我們在生命當中
[00:21:41.000 --> 00:21:42.000]  我們知道我們是屬於神的
[00:21:42.000 --> 00:21:44.000]  但來到地上面
[00:21:44.000 --> 00:21:45.000]  面對這個世界
[00:21:45.000 --> 00:21:48.000]  種種的問題、種種的困難
[00:21:48.000 --> 00:21:50.000]  種種的誘惑試探
[00:21:50.000 --> 00:21:51.000]  我們就妥協
[00:21:51.000 --> 00:21:54.000]  然後我們一方面希望走屬天的路
[00:21:54.000 --> 00:21:58.000]  但另一方面又想得著地上最好的財富
[00:21:58.000 --> 00:22:00.000]  生活娛樂的時候
[00:22:00.000 --> 00:22:02.000]  傳道者又提醒我們
[00:22:02.000 --> 00:22:08.000]  我們同樣會跌落一個充滿罪惡的行徑裏
[00:22:08.000 --> 00:22:12.000]  智慧的人
[00:22:12.000 --> 00:22:14.000]  不以神為標準
[00:22:14.000 --> 00:22:16.000]  會帶來問題
[00:22:16.000 --> 00:22:19.000]  然後到第十節
[00:22:19.000 --> 00:22:21.000]  「事情的終局強如其起頭
[00:22:21.000 --> 00:22:24.000]  全身忍耐的勝過居心驕傲的
[00:22:24.000 --> 00:22:27.000]  你的心不要急躁惱怒
[00:22:27.000 --> 00:22:30.000]  因為惱怒存在而每人的懷中
[00:22:30.000 --> 00:22:34.000]  不要說為何先前的日子強過現今的日子
[00:22:34.000 --> 00:22:37.000]  你這樣問不是出於智慧」
[00:22:37.000 --> 00:22:39.000]  我看到第十節的時候
[00:22:39.000 --> 00:22:40.000]  待會我們回頭
[00:22:40.000 --> 00:22:42.000]  第十節很有趣
[00:22:42.000 --> 00:22:45.000]  我們有時也會這樣
[00:22:45.000 --> 00:22:48.000]  我們常常想「The good old days」
[00:22:48.000 --> 00:22:49.000]  以前就好了
[00:22:49.000 --> 00:22:50.000]  不過有人說
[00:22:50.000 --> 00:22:52.000]  說這句話的年紀通常都是應該
[00:22:52.000 --> 00:22:54.000]  所以不要亂說
[00:22:54.000 --> 00:22:55.000]  不要讓別人聽到
[00:22:55.000 --> 00:22:57.000]  自己躲起來說就好了
[00:22:57.000 --> 00:22:58.000]  通常都是有上下年紀
[00:22:58.000 --> 00:23:00.000]  你不見得年輕人會說這句話
[00:23:00.000 --> 00:23:02.000]  因為他們的人生很璀璨
[00:23:02.000 --> 00:23:03.000]  我們這些人
[00:23:03.000 --> 00:23:04.000]  以前就好了
[00:23:04.000 --> 00:23:07.000]  傳道者在傳道書七章八到十節
[00:23:07.000 --> 00:23:09.000]  繼續和我們去想
[00:23:09.000 --> 00:23:11.000]  如果我們真的活在當下
[00:23:11.000 --> 00:23:16.000]  大卻要以人生的終局為向導的生活
[00:23:16.000 --> 00:23:19.000]  就是以人生盡頭的眼光
[00:23:19.000 --> 00:23:21.000]  來看生活的正面觀點
[00:23:21.000 --> 00:23:22.000]  不過是的
[00:23:22.000 --> 00:23:25.000]  我想是要我們的人生歷練去到某個年紀
[00:23:25.000 --> 00:23:27.000]  我們才會以人生的盡頭
[00:23:27.000 --> 00:23:29.000]  來想我們的人生
[00:23:29.000 --> 00:23:31.000]  所以我們看到很多人信主都是這樣
[00:23:31.000 --> 00:23:33.000]  你年輕的時候
[00:23:33.000 --> 00:23:34.000]  你和他可能認識了很久
[00:23:34.000 --> 00:23:35.000]  希望帶他信主
[00:23:35.000 --> 00:23:37.000]  但他一直都不願意信主
[00:23:37.000 --> 00:23:39.000]  直到他的年紀去到某個階段
[00:23:39.000 --> 00:23:41.000]  或者他的人生經歷了一些挑戰難處
[00:23:41.000 --> 00:23:44.000]  他才發覺原來人生是會有盡頭
[00:23:44.000 --> 00:23:46.000]  然後他就會開放他自己
[00:23:46.000 --> 00:23:48.000]  進入信仰的裡面
[00:23:48.000 --> 00:23:52.000]  在七月二十四日
[00:23:52.000 --> 00:23:54.000]  我和大家分享
[00:23:54.000 --> 00:23:57.000]  傳道書一章十二節到二章二十六節的時候
[00:23:57.000 --> 00:23:59.000]  當時我的結論是這樣的
[00:23:59.000 --> 00:24:01.000]  就是神透過傳道者提醒我們
[00:24:01.000 --> 00:24:04.000]  不要將我們的人生建立在將來
[00:24:04.000 --> 00:24:06.000]  不可知的追求和堆砌之中
[00:24:06.000 --> 00:24:08.000]  於是流碌終日
[00:24:08.000 --> 00:24:10.000]  甚至弄至身體健康都失去
[00:24:10.000 --> 00:24:14.000]  讓我們珍惜神現在已經賜予我們的恩典和福氣
[00:24:14.000 --> 00:24:16.000]  讓我們都能夠活在當下
[00:24:16.000 --> 00:24:21.000]  好好享受神現在已經賜予我們的恩典和福氣
[00:24:21.000 --> 00:24:23.000]  並維持感恩
[00:24:23.000 --> 00:24:26.000]  我自己看今天這段經文的時候
[00:24:26.000 --> 00:24:28.000]  我就有一個反思
[00:24:28.000 --> 00:24:29.000]  一個更深的
[00:24:29.000 --> 00:24:31.000]  我覺得傳道者在提
[00:24:31.000 --> 00:24:33.000]  傳道者提醒我們
[00:24:33.000 --> 00:24:34.000]  是的,活在當下重要
[00:24:34.000 --> 00:24:40.000]  不過,活在當下並不只是把眼光放在這一刻
[00:24:40.000 --> 00:24:46.000]  而是說我們有一個比放眼將來更遠的視覺
[00:24:46.000 --> 00:24:49.000]  就是讓我們放眼永恆
[00:24:49.000 --> 00:24:53.000]  放眼我們終極的歸宿
[00:24:53.000 --> 00:24:57.000]  當人意識到原來人生會有盡頭
[00:24:57.000 --> 00:25:02.000]  而這個盡頭是會和永恆來到連結的時候
[00:25:02.000 --> 00:25:07.000]  我相信我們不會莽莽撞撞地過我們的生活
[00:25:07.000 --> 00:25:11.000]  而是會很努力地為我們的生命打拼
[00:25:11.000 --> 00:25:15.000]  特別為我們的永恆來努力
[00:25:15.000 --> 00:25:18.000]  七餉八節全心忍耐
[00:25:18.000 --> 00:25:20.000]  有一個恆久忍耐的意思
[00:25:20.000 --> 00:25:22.000]  就是堅持忍耐
[00:25:22.000 --> 00:25:24.000]  中國人有一個說話
[00:25:24.000 --> 00:25:26.000]  經常說忍無可忍
[00:25:26.000 --> 00:25:28.000]  但是聖經就告訴我們
[00:25:28.000 --> 00:25:30.000]  忍無可忍都要忍
[00:25:30.000 --> 00:25:31.000]  這裡好像是這樣說的
[00:25:32.000 --> 00:25:35.000]  恆久忍耐其實是謙卑的一種屬性
[00:25:35.000 --> 00:25:40.000]  驕傲的心會令人很容易發怨言
[00:25:40.000 --> 00:25:42.000]  很多事情不滿意
[00:25:42.000 --> 00:25:44.000]  因為以我為定位
[00:25:44.000 --> 00:25:46.000]  於是我看很多事情都可能不喜歡
[00:25:46.000 --> 00:25:48.000]  但中國人有一個說話
[00:25:48.000 --> 00:25:52.000]  在我們生活當中不如意的事十常八九
[00:25:52.000 --> 00:25:55.000]  這是一個很有智慧的說話
[00:25:55.000 --> 00:25:57.000]  就是在人生生活的經歷裡
[00:25:57.000 --> 00:25:59.000]  十件事裡面有八九件
[00:25:59.000 --> 00:26:01.000]  其實都不是完全符合我們的心意
[00:26:01.000 --> 00:26:03.000]  在這些不如意的情況下
[00:26:03.000 --> 00:26:05.000]  人往往很容易發怨言
[00:26:05.000 --> 00:26:07.000]  但傳中提示我們
[00:26:07.000 --> 00:26:09.000]  在我們遇上不如意的事情的時候
[00:26:09.000 --> 00:26:13.000]  耐心等候神時間的來到
[00:26:13.000 --> 00:26:15.000]  比起無謂的憂慮
[00:26:15.000 --> 00:26:18.000]  或者對於過往美好日子的眷戀
[00:26:18.000 --> 00:26:21.000]  來得更加重要
[00:26:21.000 --> 00:26:25.000]  即是面對不如意的事情來到
[00:26:25.000 --> 00:26:27.000]  我們可能很容易發怨言
[00:26:28.000 --> 00:26:29.000]  憤怒
[00:26:29.000 --> 00:26:30.000]  但傳道者說
[00:26:30.000 --> 00:26:31.000]  在這樣的情況下
[00:26:31.000 --> 00:26:34.000]  我們應該耐心等候神的時間
[00:26:34.000 --> 00:26:37.000]  又或者
[00:26:37.000 --> 00:26:39.000]  當不如意的事情來到
[00:26:39.000 --> 00:26:41.000]  有人說我們經常想著
[00:26:41.000 --> 00:26:43.000]  The good old days(好老的日子)的時候
[00:26:43.000 --> 00:26:44.000]  為什麼呢?
[00:26:44.000 --> 00:26:46.000]  就是我們覺得現今不如以前
[00:26:46.000 --> 00:26:50.000]  但傳道者也告訴我們
[00:26:50.000 --> 00:26:53.000]  其實神已經說了
[00:26:53.000 --> 00:26:57.000]  就是我們人生的道路和走向神已經定規了
[00:26:57.000 --> 00:26:58.000]  所以既然如此
[00:26:58.000 --> 00:27:00.000]  我們就應該在不如意的時間
[00:27:00.000 --> 00:27:04.000]  去耐心等候神的繼續帶領
[00:27:04.000 --> 00:27:06.000]  繼續前行
[00:27:06.000 --> 00:27:08.000]  人在不如意的情況下
[00:27:08.000 --> 00:27:10.000]  往往會帶著怒氣
[00:27:10.000 --> 00:27:11.000]  而怒氣
[00:27:11.000 --> 00:27:15.000]  其實可能是我們對自己失控的一種表現
[00:27:15.000 --> 00:27:17.000]  因為我們處理不了那些事情
[00:27:17.000 --> 00:27:20.000]  於是就用憤怒的方式來表達
[00:27:20.000 --> 00:27:23.000]  但《雅各書》第一章第二十節提醒我們
[00:27:23.000 --> 00:27:25.000]  怒氣不成就神的意義
[00:27:26.000 --> 00:27:27.000]  反而處理得不好
[00:27:27.000 --> 00:27:31.000]  更加有可能帶來錯誤的行為或罪惡
[00:27:31.000 --> 00:27:34.000]  人生總是有高低起跌
[00:27:34.000 --> 00:27:38.000]  如果今天我們在世不學會為今日而知足
[00:27:38.000 --> 00:27:42.000]  而常常眷戀過去的成就和成果
[00:27:42.000 --> 00:27:44.000]  我們就忘記了傳道者
[00:27:44.000 --> 00:27:46.000]  在他思考的第一個回合裡
[00:27:46.000 --> 00:27:49.000]  指出在日光之下沒有東西是能夠擋得住的
[00:27:49.000 --> 00:27:52.000]  很多年前有一個廣告
[00:27:53.000 --> 00:27:59.000]  說有一個伯伯和婆婆帶著小孩過馬路
[00:27:59.000 --> 00:28:00.000]  車子正來臨
[00:28:00.000 --> 00:28:02.000]  伯伯就帶著小孩走出去
[00:28:02.000 --> 00:28:03.000]  婆婆就捉住他
[00:28:03.000 --> 00:28:05.000]  他說你怕什麼
[00:28:05.000 --> 00:28:07.000]  我當年跑9秒9
[00:28:07.000 --> 00:28:09.000]  婆婆說不是真的
[00:28:09.000 --> 00:28:10.000]  那裡說的很強硬
[00:28:10.000 --> 00:28:11.000]  這句我說的
[00:28:11.000 --> 00:28:13.000]  當年你9秒9跑100
[00:28:13.000 --> 00:28:16.000]  今日你9秒9跑10呎
[00:28:20.000 --> 00:28:23.000]  人生真的有些東西是我們找不著的
[00:28:23.000 --> 00:28:24.000]  會過去
[00:28:24.000 --> 00:28:27.000]  但我們怎樣來回應當下的處境
[00:28:27.000 --> 00:28:32.000]  每個時代每個生活處境都有特別的難處和困難
[00:28:32.000 --> 00:28:39.000]  智慧的人不會因為這些困難而顧守或眷戀過去的日子
[00:28:39.000 --> 00:28:43.000]  文素第11章第5節記載了一節聖經
[00:28:43.000 --> 00:28:44.000]  很有趣
[00:28:45.000 --> 00:28:48.000]  說到以色列人出了埃及
[00:28:48.000 --> 00:28:50.000]  在面對困境
[00:28:50.000 --> 00:28:51.000]  他們就說這句話
[00:28:51.000 --> 00:28:53.000]  我們記得在埃及的時候
[00:28:53.000 --> 00:28:55.000]  不花錢就可以吃魚
[00:28:55.000 --> 00:29:00.000]  還有黃瓜西瓜韭菜蔥蒜
[00:29:00.000 --> 00:29:02.000]  我們真的看回聖經
[00:29:02.000 --> 00:29:03.000]  什麼時候有魚
[00:29:03.000 --> 00:29:06.000]  撿草整磚就有它
[00:29:06.000 --> 00:29:10.000]  這些good old days有時是我們想出來的
[00:29:10.000 --> 00:29:14.000]  而對比說我真的不滿意現在的處境
[00:29:14.000 --> 00:29:16.000]  但過去可能未必是這樣
[00:29:16.000 --> 00:29:19.000]  聖經提醒我們不要顧守過去
[00:29:19.000 --> 00:29:23.000]  卻錯過了神在當下的處境中
[00:29:23.000 --> 00:29:26.000]  仍然有很多恩典在我們面前
[00:29:26.000 --> 00:29:30.000]  但我們的思考只顧著過往的好的日子
[00:29:30.000 --> 00:29:31.000]  或過往覺得好的事
[00:29:31.000 --> 00:29:36.000]  卻看不到神在當下有很多恩典在給我們
[00:29:36.000 --> 00:29:39.000]  到第7章第11、12節
[00:29:39.000 --> 00:29:42.000]  「智慧加上產業是美好的
[00:29:42.000 --> 00:29:44.000]  對見天日的人都有益處
[00:29:44.000 --> 00:29:47.000]  因為智慧庇護人好像金錢庇護人一樣
[00:29:47.000 --> 00:29:49.000]  智慧能保存智慧者的生命
[00:29:49.000 --> 00:29:51.000]  這就是知識的益處」
[00:29:51.000 --> 00:29:52.000]  應該是第七章
[00:29:52.000 --> 00:29:53.000]  這裡打錯了是第六章
[00:29:53.000 --> 00:29:54.000]  不好意思
[00:29:54.000 --> 00:29:57.000]  傳道書第七章第11節
[00:29:57.000 --> 00:30:00.000]  無論和合本或和修本
[00:30:00.000 --> 00:30:02.000]  翻譯給我們一個錯覺
[00:30:02.000 --> 00:30:04.000]  就是人有智慧是好事
[00:30:04.000 --> 00:30:08.000]  再加上財富加上產業就相得益彰
[00:30:09.000 --> 00:30:10.000]  但如果看原文
[00:30:10.000 --> 00:30:12.000]  這首經文的意思應該是
[00:30:12.000 --> 00:30:14.000]  擁有智慧是好的
[00:30:14.000 --> 00:30:18.000]  但也只不過像我們擁有產業一樣
[00:30:18.000 --> 00:30:22.000]  不是說智慧比產業好
[00:30:22.000 --> 00:30:24.000]  而是智慧是好的
[00:30:24.000 --> 00:30:27.000]  但也只不過像我們擁有產業一樣
[00:30:27.000 --> 00:30:31.000]  也是對我們在世的人有益處
[00:30:31.000 --> 00:30:33.000]  當你死了
[00:30:33.000 --> 00:30:35.000]  其實智慧也沒有益處
[00:30:35.000 --> 00:30:36.000]  因為你已經過了去
[00:30:37.000 --> 00:30:39.000]  對一般人來說
[00:30:39.000 --> 00:30:40.000]  或對我們來說
[00:30:40.000 --> 00:30:41.000]  錢財是重要的
[00:30:41.000 --> 00:30:43.000]  因此我們一定聽別人說過
[00:30:43.000 --> 00:30:44.000]  我們自己也說過
[00:30:44.000 --> 00:30:45.000]  金錢不是萬能的
[00:30:45.000 --> 00:30:47.000]  但沒有錢就萬萬不能
[00:30:47.000 --> 00:30:48.000]  這是事實
[00:30:48.000 --> 00:30:49.000]  沒有人會反對
[00:30:49.000 --> 00:30:51.000]  耶穌也是這樣說的
[00:30:51.000 --> 00:30:54.000]  因此我們肯定金錢有它的價值
[00:30:54.000 --> 00:30:57.000]  我們覺得錢可以讓我們有溫飽
[00:30:57.000 --> 00:31:00.000]  錢可以讓我們向著前面的目標前進
[00:31:00.000 --> 00:31:02.000]  我們有錢可以繼續我們的學業
[00:31:02.000 --> 00:31:04.000]  發展我們的事業
[00:31:04.000 --> 00:31:06.000]  因此金錢是真的
[00:31:06.000 --> 00:31:08.000]  是真的可以讓我們得到保障
[00:31:08.000 --> 00:31:10.000]  不過金錢最多
[00:31:10.000 --> 00:31:11.000]  傳道者說
[00:31:11.000 --> 00:31:13.000]  只能夠讓我們今生得到保障
[00:31:13.000 --> 00:31:17.000]  因此中國民間傳統
[00:31:17.000 --> 00:31:20.000]  將很多東西燒給死去的人
[00:31:20.000 --> 00:31:23.000]  其實也是我們自己心安理得
[00:31:23.000 --> 00:31:26.000]  尼西哲何嘗修道
[00:31:26.000 --> 00:31:29.000]  我一次見到一個人
[00:31:29.000 --> 00:31:32.000]  燒過最新的平板電腦
[00:31:32.000 --> 00:31:33.000]  不要賣告白了
[00:31:34.000 --> 00:31:36.000]  燒過最新的電話
[00:31:36.000 --> 00:31:37.000]  我就問
[00:31:37.000 --> 00:31:39.000]  你知道下面有無線網絡嗎
[00:31:39.000 --> 00:31:42.000]  他說你燒個無線網絡下去吧
[00:31:42.000 --> 00:31:45.000]  但為什麼我們這樣做
[00:31:45.000 --> 00:31:47.000]  因為我心安理得
[00:31:47.000 --> 00:31:48.000]  我做了一些事
[00:31:48.000 --> 00:31:50.000]  以至我心理裏面覺得
[00:31:50.000 --> 00:31:51.000]  我孝順
[00:31:51.000 --> 00:31:53.000]  孝是重要的
[00:31:53.000 --> 00:31:54.000]  所以基督教信仰裏面
[00:31:54.000 --> 00:31:56.000]  我們也不是完全不理會先人
[00:31:56.000 --> 00:31:57.000]  我們仍然會追念
[00:31:57.000 --> 00:32:00.000]  仍然紀念他在我們生命當中的那種渠老
[00:32:00.000 --> 00:32:02.000]  但說真的
[00:32:02.000 --> 00:32:03.000]  他何嘗會修道
[00:32:03.000 --> 00:32:05.000]  還有我有時候會想
[00:32:05.000 --> 00:32:06.000]  他真的有這麼大間屋
[00:32:06.000 --> 00:32:07.000]  放這麼多東西嗎
[00:32:07.000 --> 00:32:08.000]  你燒這麼多東西下去
[00:32:08.000 --> 00:32:10.000]  毫無疑問
[00:32:10.000 --> 00:32:13.000]  當人處於逆境的時候
[00:32:13.000 --> 00:32:15.000]  智慧和錢財都能夠給人一些庇護
[00:32:15.000 --> 00:32:17.000]  讓人得到某種程度的保障
[00:32:17.000 --> 00:32:18.000]  這是真的
[00:32:18.000 --> 00:32:22.000]  但是只有智慧能讓人得生命
[00:32:22.000 --> 00:32:24.000]  金錢做不到
[00:32:24.000 --> 00:32:25.000]  不過
[00:32:25.000 --> 00:32:26.000]  如果智慧的人
[00:32:26.000 --> 00:32:29.000]  只是將智慧用在關注今生的事情
[00:32:29.000 --> 00:32:32.000]  就是我追求我的學業
[00:32:32.000 --> 00:32:33.000]  我發展我的事業
[00:32:33.000 --> 00:32:35.000]  我怎樣栽培我的兒女成長
[00:32:35.000 --> 00:32:37.000]  我怎樣為我的家庭打拼
[00:32:37.000 --> 00:32:39.000]  如果我們只是關注今生的事情
[00:32:39.000 --> 00:32:42.000]  就跟他人生的盡頭沒有什麼益處
[00:32:42.000 --> 00:32:45.000]  這樣對傳道者來說
[00:32:45.000 --> 00:32:47.000]  這種就是智慧的局限
[00:32:47.000 --> 00:32:49.000]  真正的智慧
[00:32:49.000 --> 00:32:52.000]  是能夠帶領我們去認識神
[00:32:52.000 --> 00:32:53.000]  和敬畏神
[00:32:53.000 --> 00:32:55.000]  只因我們看到
[00:32:55.000 --> 00:32:57.000]  人生的盡頭之後
[00:32:57.000 --> 00:32:59.000]  是有一個永恆性
[00:32:59.000 --> 00:33:01.000]  那個才是最重要
