
[00:00:00.000 --> 00:00:03.460]  感謝神 今天我們要一起思想的題目叫做
[00:20:31.000 --> 00:20:34.000]  他們不但是懶惰
[00:20:34.000 --> 00:20:38.000]  這樣就簡單就算了
[00:20:38.000 --> 00:20:40.000]  他們總要喜歡
[00:20:40.000 --> 00:20:42.000]  總需要把他們的精力
[00:20:42.000 --> 00:20:46.000]  花費到一些他們自以為
[00:20:46.000 --> 00:20:49.000]  或者要去消耗的一些的事
[00:20:49.000 --> 00:20:52.000]  或者是物當中 事物當中
[00:20:52.000 --> 00:20:55.000]  在當時鐵薩諾尼加這一班
[00:20:55.000 --> 00:20:58.000]  要受保羅勸戒的一個群體
[00:20:58.000 --> 00:21:01.000]  他們什麼工都不做
[00:21:01.000 --> 00:21:04.000]  反倒做什麼事情啊
[00:21:04.000 --> 00:21:09.000]  專管閒事
[00:21:09.000 --> 00:21:10.000]  這裡就可以看到
[00:21:10.000 --> 00:21:14.000]  他們不單是在影響自己的生命了
[00:21:14.000 --> 00:21:17.000]  而且他們對於一個群體
[00:21:17.000 --> 00:21:21.000]  都在開始產生破壞
[00:21:21.000 --> 00:21:24.000]  甚至於保羅就告訴他們
[00:21:24.000 --> 00:21:27.000]  如果這些人他不聽你的勸戒
[00:21:27.000 --> 00:21:31.000]  你要遠離他們
[00:21:31.000 --> 00:21:33.000]  但是遠離他們
[00:21:33.000 --> 00:21:37.000]  是要讓他們自覺羞愧
[00:21:37.000 --> 00:21:40.000]  要給他們有悔改的機會
[00:21:40.000 --> 00:21:42.000]  所以這裡就看到
[00:21:42.000 --> 00:21:46.000]  基督徒心中的火熱
[00:21:46.000 --> 00:21:50.000]  會成為世界的祝福
[00:21:50.000 --> 00:21:52.000]  在羅馬書也講到
[00:21:52.000 --> 00:21:55.000]  要殷勤不可懶惰
[00:21:55.000 --> 00:21:57.000]  要心裡火熱
[00:21:57.000 --> 00:22:00.000]  常常服侍主
[00:22:00.000 --> 00:22:03.000]  哪怕生命當中有各樣的挑戰
[00:22:03.000 --> 00:22:05.000]  要在指望中
[00:22:05.000 --> 00:22:07.000]  在指望中要喜樂
[00:22:07.000 --> 00:22:09.000]  在患難中要忍耐
[00:22:09.000 --> 00:22:12.000]  禱告要恆切
[00:22:12.000 --> 00:22:13.000]  你就會發現
[00:22:13.000 --> 00:22:16.000]  現今的挑戰對於所有的群體
[00:22:16.000 --> 00:22:18.000]  都可能會是一樣的
[00:22:18.000 --> 00:22:21.000]  但是總有一些人選擇很消極
[00:22:21.000 --> 00:22:25.000]  但總有一些人會很火熱
[00:22:25.000 --> 00:22:27.000]  很積極地回應
[00:22:27.000 --> 00:22:30.000]  反而成為很多身邊的人
[00:22:30.000 --> 00:22:32.000]  成為世界的祝福
[00:22:32.000 --> 00:22:34.000]  這就是為什麼
[00:22:34.000 --> 00:22:37.000]  那按才受託的比喻裡邊
[00:22:37.000 --> 00:22:40.000]  三個僕人都可以分成兩類
[00:22:40.000 --> 00:22:44.000]  不同的人都可以分成不同的群體
[00:22:44.000 --> 00:22:48.000]  所以這裡保羅卻有他屬靈的一個
[00:22:48.000 --> 00:22:51.000]  警戒心 一個警醒
[00:22:51.000 --> 00:22:55.000]  講到在群體裡邊要勸戒
[00:22:55.000 --> 00:22:58.000]  要去勸戒這些人
[00:22:58.000 --> 00:23:01.000]  要安靜做工 吃自己的飯
[00:23:01.000 --> 00:23:04.000]  他們如果不安靜做工
[00:23:04.000 --> 00:23:07.000]  他們去專管閒事
[00:23:07.000 --> 00:23:11.000]  要安靜做工 吃自己的飯
[00:23:11.000 --> 00:23:15.000]  在《馬太福音》25章
[00:23:15.000 --> 00:23:18.000]  不單是講了按才受託的比喻
[00:23:18.000 --> 00:23:24.000]  而且同樣也將天國展示給所有
[00:23:24.000 --> 00:23:29.000]  要聽耶穌教導的門徒來領受
[00:23:29.000 --> 00:23:31.000]  還有一個比喻
[00:23:31.000 --> 00:23:34.000]  同樣值得我們咀嚼
[00:23:34.000 --> 00:23:38.000]  叫做石桶女的比喻
[00:23:38.000 --> 00:23:42.000]  這個時候也是在講天國
[00:23:42.000 --> 00:23:44.000]  從第一節就開始了
[00:23:44.000 --> 00:23:48.000]  那石講的一個是什麼事情
[00:23:48.000 --> 00:23:51.000]  天國也是透過比喻
[00:23:51.000 --> 00:23:54.000]  把天國的事情展現給所有在跟隨著
[00:23:54.000 --> 00:23:57.000]  要聽他華語的門徒知道
[00:23:57.000 --> 00:24:01.000]  就好像石桶女拿著燈出去
[00:24:01.000 --> 00:24:03.000]  要迎接新郎
[00:24:03.000 --> 00:24:06.000]  但是在這十個桶女裡邊
[00:24:06.000 --> 00:24:10.000]  也同樣分成了兩個群體
[00:24:10.000 --> 00:24:11.000]  分別是怎麼分的
[00:24:11.000 --> 00:24:13.000]  有五個什麼的
[00:24:13.000 --> 00:24:16.000]  愚拙的還有五個是什麼的
[00:24:16.000 --> 00:24:18.000]  聰明的
[00:24:18.000 --> 00:24:19.000]  我們就可以看到
[00:24:19.000 --> 00:24:23.000]  五個是愚拙的 五個是聰明的
[00:24:23.000 --> 00:24:26.000]  分別怎麼界定他們愚拙或聰明呢
[00:24:26.000 --> 00:24:30.000]  有的愚拙的只是拿著燈就出去了
[00:24:30.000 --> 00:24:33.000]  聰明的除了拿著燈
[00:24:33.000 --> 00:24:36.000]  還在器皿裡邊預備了油
[00:24:36.000 --> 00:24:40.000]  做了精心的預備
[00:24:40.000 --> 00:24:43.000]  這裡當然我們經文沒有記載
[00:24:43.000 --> 00:24:45.000]  我們可以猜測
[00:24:45.000 --> 00:24:48.000]  當時的桶女會遇到的情況
[00:24:48.000 --> 00:24:50.000]  如果在我們的生命當中
[00:24:50.000 --> 00:24:52.000]  都可能會遇到這樣的一個情況
[00:24:52.000 --> 00:24:55.000]  有的會覺得
[00:24:55.000 --> 00:24:58.000]  為什麼要做那麼多預備啊
[00:24:58.000 --> 00:25:00.000]  不就去迎接嗎
[00:25:00.000 --> 00:25:02.000]  等就好了唄
[00:25:02.000 --> 00:25:03.000]  夠用了 夠用了
[00:25:03.000 --> 00:25:04.000]  可以的
[00:25:04.000 --> 00:25:06.000]  有的人還會告訴你
[00:25:06.000 --> 00:25:09.000]  你多拿個器皿多麻煩
[00:25:09.000 --> 00:25:11.000]  這個油會灑的呀
[00:25:11.000 --> 00:25:15.000]  你何必承受這多餘的重量呢
[00:25:15.000 --> 00:25:17.000]  但是就在這個十個桶女
[00:25:17.000 --> 00:25:19.000]  他們想不到的一個情況下
[00:25:19.000 --> 00:25:22.000]  新郎卻遲到了
[00:25:22.000 --> 00:25:24.000]  那些只拿著燈的桶女
[00:25:24.000 --> 00:25:26.000]  他們的油就不夠了
[00:25:26.000 --> 00:25:27.000]  就要再去買
[00:25:27.000 --> 00:25:30.000]  就在他們等候的這位主
[00:25:30.000 --> 00:25:33.000]  遲到的這個過程當中
[00:25:33.000 --> 00:25:36.000]  把同樣都是桶女身份的
[00:25:36.000 --> 00:25:38.000]  一個群體的十個人
[00:25:38.000 --> 00:25:40.000]  分別開來了
[00:25:40.000 --> 00:25:42.000]  有五個是聰明的
[00:25:42.000 --> 00:25:44.000]  可以進來
[00:25:44.000 --> 00:25:45.000]  進來哪裡呢
[00:25:45.000 --> 00:25:47.000]  進來研習
[00:25:47.000 --> 00:25:49.000]  但透過比喻我們可以看到
[00:25:49.000 --> 00:25:51.000]  進來的是天國
[00:25:51.000 --> 00:25:53.000]  進來的是天國
[00:25:53.000 --> 00:25:56.000]  去享受主人的研習
[00:25:56.000 --> 00:25:58.000]  所以這樣的一個提醒
[00:25:58.000 --> 00:26:01.000]  同樣也是給到我們大家
[00:26:01.000 --> 00:26:03.000]  有這樣一個反思
[00:26:03.000 --> 00:26:07.000]  如果是你的話
[00:26:07.000 --> 00:26:10.000]  你可否有智慧的分辨
[00:26:10.000 --> 00:26:14.000]  有的時候甚至要付出代價的
[00:26:14.000 --> 00:26:17.000]  你的同伴將會是誰呢
[00:26:17.000 --> 00:26:19.000]  你找到的同伴
[00:26:19.000 --> 00:26:21.000]  是那些願意多付出代價
[00:26:21.000 --> 00:26:25.000]  衷心的去等候新郎的那些桶女呢
[00:26:25.000 --> 00:26:27.000]  還是隨隨便便
[00:26:27.000 --> 00:26:29.000]  求求其其
[00:26:29.000 --> 00:26:33.000]  馬馬虎虎等候的那班人呢
[00:26:33.000 --> 00:26:35.000]  或者還會問一個問題
[00:26:35.000 --> 00:26:37.000]  你將會出現在
[00:26:37.000 --> 00:26:40.000]  哪一班的群體當中呢
[00:26:40.000 --> 00:26:43.000]  是那班真的可以進到
[00:26:43.000 --> 00:26:45.000]  新郎的研習當中的呢
[00:26:45.000 --> 00:26:47.000]  還是被擋在門外
[00:26:47.000 --> 00:26:50.000]  說我不認識你
[00:26:50.000 --> 00:26:52.000]  那班的群體當中呢
[00:26:52.000 --> 00:26:55.000]  值得我們去反思
[00:26:55.000 --> 00:26:57.000]  在保羅的提醒當中
[00:26:57.000 --> 00:27:00.000]  如果遇到危險的情況
[00:27:00.000 --> 00:27:03.000]  要趕快去遠離和逃避
[00:27:03.000 --> 00:27:05.000]  就如同今年啊
[00:27:05.000 --> 00:27:07.000]  在我們香港的社會
[00:27:07.000 --> 00:27:09.000]  也遇到了不同危險的境況
[00:27:09.000 --> 00:27:11.000]  今年呢據說是有
[00:27:11.000 --> 00:27:14.000]  氣象登記統計以來呢
[00:27:14.000 --> 00:27:16.000]  掛颱風次數呢
[00:27:16.000 --> 00:27:18.000]  算是最多或者是
[00:27:18.000 --> 00:27:20.000]  比較多的一個年份啊
[00:27:20.000 --> 00:27:21.000]  一個年份
[00:27:21.000 --> 00:27:23.000]  其中呢我們在期間呢
[00:27:23.000 --> 00:27:26.000]  還遇到了特別大的一個風球
[00:27:26.000 --> 00:27:28.000]  叫做什麼風球啊
[00:27:28.000 --> 00:27:29.000]  華加沙
[00:27:29.000 --> 00:27:31.000]  華加沙來到了
[00:27:31.000 --> 00:27:33.000]  遇到這個風球的時候呢
[00:27:33.000 --> 00:27:36.000]  政府都有呼籲了啊
[00:27:36.000 --> 00:27:38.000]  請市民留在安全的地方啊
[00:27:38.000 --> 00:27:40.000]  不要外出
[00:27:40.000 --> 00:27:41.000]  不要外出
[00:27:41.000 --> 00:27:43.000]  我和家人還在開玩笑的
[00:27:43.000 --> 00:27:45.000]  就說了啊
[00:27:45.000 --> 00:27:47.000]  如果普通的一些的天氣呢
[00:27:47.000 --> 00:27:51.000]  可能出去家人要提醒你帶傘啊
[00:27:51.000 --> 00:27:53.000]  那如果這此等大的風球
[00:27:53.000 --> 00:27:55.000]  如果真的要有人出去的話
[00:27:55.000 --> 00:27:58.000]  你會提醒人帶什麼呢
[00:27:58.000 --> 00:28:00.000]  我的家人也很幽默啊
[00:28:00.000 --> 00:28:02.000]  有的家人說
[00:28:02.000 --> 00:28:05.000]  不如帶沐浴露吧出去的話
[00:28:05.000 --> 00:28:07.000]  有的還會說啊
[00:28:07.000 --> 00:28:10.000]  不如帶腦子出去吧
[00:28:10.000 --> 00:28:13.000]  知道危險的情況下
[00:28:13.000 --> 00:28:15.000]  就要怎麼樣啊
[00:28:15.000 --> 00:28:17.000]  就要選擇遠離
[00:28:17.000 --> 00:28:19.000]  就要選擇遠離
[00:28:19.000 --> 00:28:22.000]  就要知道那般的群體
[00:28:22.000 --> 00:28:24.000]  他們都是不把這個事情
[00:28:24.000 --> 00:28:26.000]  當作一回事的群體了
[00:28:26.000 --> 00:28:29.000]  都是馬馬虎虎在追求的群體了
[00:28:29.000 --> 00:28:32.000]  那我們就不要和他們在一起啊
[00:28:32.000 --> 00:28:35.000]  就好像在今天經文當中提醒的
[00:28:35.000 --> 00:28:38.000]  十四章提醒的
[00:28:38.000 --> 00:28:40.000]  就要記下他
[00:28:40.000 --> 00:28:42.000]  不和他交往
[00:28:42.000 --> 00:28:43.000]  不和他交往
[00:28:43.000 --> 00:28:45.000]  如果呢這個群體
[00:28:45.000 --> 00:28:48.000]  他是自己有一個回應的心呢
[00:28:48.000 --> 00:28:50.000]  他可以自覺羞愧
[00:28:50.000 --> 00:28:51.000]  自覺羞愧
[00:28:51.000 --> 00:28:53.000]  有生命中的迴轉
[00:28:53.000 --> 00:28:56.000]  再回到群體當中
[00:28:56.000 --> 00:28:58.000]  但是呢這裡還有一個提醒啊
[00:28:58.000 --> 00:29:01.000]  不要以他為仇人
[00:29:01.000 --> 00:29:04.000]  要勸他如什麼
[00:29:04.000 --> 00:29:05.000]  弟兄
[00:29:05.000 --> 00:29:06.000]  對
[00:29:06.000 --> 00:29:08.000]  本來也不是仇人
[00:29:08.000 --> 00:29:10.000]  我願意你回來
[00:29:10.000 --> 00:29:12.000]  我願意你迴轉
[00:29:12.000 --> 00:29:15.000]  但是如果你還是偏行幾路的話呢
[00:29:15.000 --> 00:29:17.000]  對不起沒有辦法
[00:29:17.000 --> 00:29:21.000]  你不能夠影響到這樣一個群體
[00:29:21.000 --> 00:29:23.000]  這裡呢還有講到了
[00:29:23.000 --> 00:29:25.000]  用愛心和忍耐
[00:29:25.000 --> 00:29:28.000]  來挽回你的同伴
[00:29:28.000 --> 00:29:30.000]  這裡在第十三節告訴我們
[00:29:30.000 --> 00:29:34.000]  你們行善不可散置
[00:29:34.000 --> 00:29:37.000]  講到需要一個持之以恆的心啊
[00:29:37.000 --> 00:29:40.000]  耐心愛心同樣重要
[00:29:40.000 --> 00:29:43.000]  要勸他如弟兄
[00:29:43.000 --> 00:29:46.000]  講到了既有我們生活中的警惕
[00:29:46.000 --> 00:29:48.000]  群體當中的勸戒呢
[00:29:48.000 --> 00:29:50.000]  我們還要看到啊
[00:29:50.000 --> 00:29:54.000]  我們的選擇是一個永恆性的選擇
[00:29:54.000 --> 00:29:57.000]  如果我們生命當中
[00:29:57.000 --> 00:30:01.000]  你吃一個燒肉飯
[00:30:01.000 --> 00:30:03.000]  你吃一個四寶飯
[00:30:03.000 --> 00:30:05.000]  這樣一個選擇那麼簡單呢
[00:30:05.000 --> 00:30:08.000]  不會影響到你的永恆的
[00:30:08.000 --> 00:30:12.000]  但是在你的信仰生命的態度上
[00:30:12.000 --> 00:30:17.000]  你的選擇將會是一個永恆性的追求
[00:30:17.000 --> 00:30:21.000]  保羅不單是告訴了那幫
[00:30:21.000 --> 00:30:24.000]  帖撒諾尼加的弟兄姐妹
[00:30:24.000 --> 00:30:26.000]  你們要效法我們
[00:30:26.000 --> 00:30:28.000]  效法保羅所做的見證
[00:30:28.000 --> 00:30:31.000]  更加將這樣一個見證呢
[00:30:31.000 --> 00:30:34.000]  指向了終極我們的榜樣
[00:30:34.000 --> 00:30:36.000]  耶穌基督啊
[00:30:36.000 --> 00:30:38.000]  耶穌基督
[00:30:38.000 --> 00:30:40.000]  耶穌基督
[00:30:40.000 --> 00:30:42.000]  不單是效法了我們
[00:30:42.000 --> 00:30:45.000]  因著主的這份規矩
[00:30:45.000 --> 00:30:46.000]  吩咐
[00:30:46.000 --> 00:30:48.000]  讓我們可以行出我們的信仰
[00:30:48.000 --> 00:30:51.000]  他也願意為你們問你們安
[00:30:51.000 --> 00:30:54.000]  這份祝福要領到你們的群體裡邊
[00:30:54.000 --> 00:30:56.000]  同樣呢
[00:30:56.000 --> 00:30:58.000]  終極的榜樣也是
[00:30:58.000 --> 00:31:00.000]  主耶穌基督
[00:31:00.000 --> 00:31:01.000]  所以在最後啊
[00:31:01.000 --> 00:31:03.000]  三章十八節的時候呢
[00:31:03.000 --> 00:31:04.000]  就會說到
[00:31:04.000 --> 00:31:07.000]  願我們主耶穌基督的恩
[00:31:07.000 --> 00:31:10.000]  常與你們眾人同在
[00:31:10.000 --> 00:31:13.000]  你追求的究竟是什麼呢
[00:31:13.000 --> 00:31:16.000]  是否釋放一些短暫的利益
[00:31:16.000 --> 00:31:18.000]  就會讓你分心了呢
[00:31:18.000 --> 00:31:21.000]  是否一些短暫的價值觀
[00:31:21.000 --> 00:31:23.000]  就會讓你覺得
[00:31:23.000 --> 00:31:26.000]  那個好像還不錯了呢
[00:31:26.000 --> 00:31:28.000]  有一個事例
[00:31:28.000 --> 00:31:30.000]  我覺得也特別有趣
[00:31:30.000 --> 00:31:31.000]  話說呢
[00:31:31.000 --> 00:31:35.000]  在2014年
[00:31:35.000 --> 00:31:38.000]  新加坡的政府呢
[00:31:38.000 --> 00:31:40.000]  就發布了一則
[00:31:40.000 --> 00:31:43.000]  反賭球的公益廣告
[00:31:43.000 --> 00:31:45.000]  這個公益廣告呢
[00:31:45.000 --> 00:31:47.000]  它就有一個短篇啊
[00:31:47.000 --> 00:31:48.000]  記錄了一些
[00:31:48.000 --> 00:31:50.000]  愛踢球的小夥伴的一些對話
[00:31:50.000 --> 00:31:53.000]  他們聚在一起就熱烈地討論
[00:31:53.000 --> 00:31:56.000]  今年究竟是哪一個球隊
[00:31:56.000 --> 00:31:58.000]  會奪得冠軍呢
[00:31:58.000 --> 00:32:00.000]  第一個小朋友就回答了
[00:32:00.000 --> 00:32:01.000]  我喜歡巴西
[00:32:01.000 --> 00:32:03.000]  巴西可能能奪冠
[00:32:03.000 --> 00:32:05.000]  另外一個人說了
[00:32:05.000 --> 00:32:07.000]  阿根廷能奪冠
[00:32:07.000 --> 00:32:09.000]  你不看梅西多厲害啊
[00:32:09.000 --> 00:32:12.000]  另外一個又興高采烈地說啊
[00:32:12.000 --> 00:32:15.000]  這個是西班牙能奪冠
[00:32:15.000 --> 00:32:17.000]  最後到了一個小朋友了
[00:32:17.000 --> 00:32:19.000]  他卻很難過很傷心啊
[00:32:19.000 --> 00:32:22.000]  我希望德國能奪冠軍
[00:32:22.000 --> 00:32:26.000]  完全沒有之前那些小朋友的興高采烈
[00:32:26.000 --> 00:32:27.000]  為什麼呢
[00:32:27.000 --> 00:32:28.000]  他說了
[00:32:28.000 --> 00:32:29.000]  因為我爸爸呢
[00:32:29.000 --> 00:32:31.000]  把我們的全副身家啊
[00:32:31.000 --> 00:32:34.000]  押在了德國隊上面了啊
[00:32:34.000 --> 00:32:36.000]  哇 伴隨著那個背景音樂
[00:32:36.000 --> 00:32:39.000]  大家都陷入了一個沉思
[00:32:39.000 --> 00:32:42.000]  哇 你家人的一些的舉動
[00:32:42.000 --> 00:32:45.000]  把孩子的一個生命的壓力
[00:32:45.000 --> 00:32:47.000]  把他喜歡的足球
[00:32:47.000 --> 00:32:49.000]  都變成了一種生命的壓力
[00:32:49.000 --> 00:32:52.000]  甚至不知道他前路究竟會怎麼樣
[00:32:52.000 --> 00:32:53.000]  這則廣告呢
[00:32:53.000 --> 00:32:56.000]  甚至當時鋪排在了
[00:32:56.000 --> 00:32:59.000]  城市的大街角落
[00:32:59.000 --> 00:33:01.000]  成為了人很多的提醒
[00:33:01.000 --> 00:33:03.000]  但是呢 誰也想不到啊
[00:33:03.000 --> 00:33:05.000]  在這個廣告之後呢
[00:33:05.000 --> 00:33:07.000]  卻迎來了一個反轉呢
[00:33:07.000 --> 00:33:09.000]  什麼反轉呢
[00:33:09.000 --> 00:33:12.000]  如果熟悉喜歡足球的弟兄姐妹呢
[00:33:12.000 --> 00:33:13.000]  就會知道
[00:33:13.000 --> 00:33:16.000]  想不到啊 誰也想不到
[00:33:16.000 --> 00:33:19.000]  2014年世界盃的冠軍
[00:33:19.000 --> 00:33:23.000]  竟然是德國隊
[00:33:23.000 --> 00:33:24.000]  很多人呢
[00:33:24.000 --> 00:33:26.000]  又湧向了這個公益廣告啊
[00:33:26.000 --> 00:33:28.000]  說 不要愁啊
[00:33:28.000 --> 00:33:31.000]  你爸爸好厲害啊
[00:33:31.000 --> 00:33:33.000]  有的人甚至說啊
[00:33:33.000 --> 00:33:36.000]  早知我就去賭球了啊
[00:33:36.000 --> 00:33:37.000]  但是呢
[00:33:37.000 --> 00:33:41.000]  真正你尋求看到永恆價值觀的時候呢
[00:33:41.000 --> 00:33:44.000]  你不會被這樣一種
[00:33:44.000 --> 00:33:47.000]  短暫的利益所影響和吸引的
[00:33:47.000 --> 00:33:48.000]  你會明白
[00:33:48.000 --> 00:33:50.000]  如果一個病態賭徒
[00:33:50.000 --> 00:33:55.000]  他哪怕是這個時候贏了一大筆錢
[00:33:55.000 --> 00:33:56.000]  他終究呢
[00:33:56.000 --> 00:34:00.000]  也會陷入到賭博的困境當中的
[00:34:00.000 --> 00:34:04.000]  所以當我們在看到永恆的事物的時候呢
[00:34:04.000 --> 00:34:07.000]  就要把短暫的一些的得益
[00:34:07.000 --> 00:34:08.000]  把它拿開
[00:34:08.000 --> 00:34:11.000]  甚至把一些世俗所謂的成功
[00:34:11.000 --> 00:34:13.000]  啊 好像很成功嘛
[00:34:13.000 --> 00:34:16.000]  好像那個人追求世界的價值
[00:34:16.000 --> 00:34:18.000]  他好像好厲害喔
[00:34:18.000 --> 00:34:20.000]  把它拿走
[00:34:20.000 --> 00:34:23.000]  因為我們是一個永恆價值觀的群體
[00:34:23.000 --> 00:34:25.000]  我反而會問
[00:34:25.000 --> 00:34:26.000]  那以後呢
[00:34:26.000 --> 00:34:28.000]  以後又怎麼辦呢
[00:34:28.000 --> 00:34:31.000]  那永恆上面到底有沒有份呢
[00:34:31.000 --> 00:34:36.000]  這個將會是一個屬神群體的思考
[00:34:36.000 --> 00:34:37.000]  所以呢
[00:34:37.000 --> 00:34:40.000]  當我們再來思考這樣一個
[00:34:40.000 --> 00:34:43.000]  現代的一些的吸引的時候
[00:34:43.000 --> 00:34:46.000]  我們就會有一種生命中的觸動
[00:34:46.000 --> 00:34:51.000]  為什麼我們會用盡我們的心智
[00:34:51.000 --> 00:34:56.000]  為什麼我們卻願意銳意的成為主的門徒
[00:34:56.000 --> 00:35:00.000]  因為我們看到了一個永恆的價值
[00:35:00.000 --> 00:35:03.000]  因為那短暫的一些的成敗
[00:35:03.000 --> 00:35:05.000]  不足以影響
[00:35:05.000 --> 00:35:11.000]  主耶穌基督給我們一個來自於永恆的福份和福樂
[00:35:11.000 --> 00:35:14.000]  所以呢 我們就會看到了一個永恆了
[00:35:14.000 --> 00:35:16.000]  當然我們今天也看到
[00:35:16.000 --> 00:35:19.000]  榜樣或者是說反面教材
[00:35:19.000 --> 00:35:22.000]  同樣是生命中的一個拉扯
[00:35:22.000 --> 00:35:25.000]  我們可能在選擇的過程當中
[00:35:25.000 --> 00:35:28.000]  你要有智慧的去看到
[00:35:28.000 --> 00:35:32.000]  我們要選擇那個生命價值觀
[00:35:32.000 --> 00:35:35.000]  透露出耶穌心香芬芳
[00:35:35.000 --> 00:35:37.000]  芬芳氣息的群體
[00:35:37.000 --> 00:35:40.000]  我要願意成為這樣的人
[00:35:40.000 --> 00:35:42.000]  我就去跟從
[00:35:42.000 --> 00:35:45.000]  我就去成為他們的一部分
[00:35:45.000 --> 00:35:49.000]  當然你也可以成為別人的榜樣
[00:35:49.000 --> 00:35:52.000]  你的言語 你的回應
[00:35:52.000 --> 00:35:54.000]  甚至你的選擇 你的出席
[00:35:54.000 --> 00:35:56.000]  你每次的一個見證
[00:35:56.000 --> 00:35:58.000]  都是在做一個見證
[00:35:58.000 --> 00:36:02.000]  我們都可以擁有這樣一個榜樣的力量
[00:36:02.000 --> 00:36:05.000]  願神帶領並幫助我們
[00:36:05.000 --> 00:36:08.000]  感謝主今天帶領我們一起去思考
[00:36:08.000 --> 00:36:10.000]  讓我們有榜樣的力量
[00:36:10.000 --> 00:36:12.000]  讓我們生活中有警醒
[00:36:12.000 --> 00:36:15.000]  讓我們群體裏邊要有全界
[00:36:15.000 --> 00:36:17.000]  讓我們永遠不停息
[00:36:17.000 --> 00:36:20.000]  這樣一個永恆性的追求
[00:36:20.000 --> 00:36:23.000]  我們一起來禱告
[00:36:23.000 --> 00:36:26.000]  親愛的天父 愛我們的主
[00:36:26.000 --> 00:36:28.000]  你是那建立我們生命
[00:36:28.000 --> 00:36:31.000]  也建立我們群體的附身
[00:36:31.000 --> 00:36:34.000]  主啊 這個世界有各樣的拉扯
[00:36:34.000 --> 00:36:37.000]  甚至來自於世界的挑戰和價值觀
[00:36:37.000 --> 00:36:42.000]  還會影響進入到贖主你的家庭當中
[00:36:42.000 --> 00:36:45.000]  主啊 您讓我們活出聖潔
[00:36:45.000 --> 00:36:48.000]  您也讓我們有生活中的警醒
[00:36:48.000 --> 00:36:50.000]  如果我們有的時候
[00:36:50.000 --> 00:36:55.000]  還是會受到世界的一些的拉扯和挑戰的時候
[00:36:55.000 --> 00:36:58.000]  求主您赦免我們
[00:36:58.000 --> 00:37:01.000]  讓我們能夠回到主你的正道當中
[00:37:01.000 --> 00:37:05.000]  也讓我們可以帶著這個愛心和耐心
[00:37:05.000 --> 00:37:10.000]  去與我們身邊的弟兄姊妹一起去同行
[00:37:10.000 --> 00:37:13.000]  去關愛他們 去勸戒他們
[00:37:13.000 --> 00:37:17.000]  因為主 您是讓我們結伴同行的主
[00:37:17.000 --> 00:37:20.000]  主啊 您也讓我們的眼目因著您
[00:37:20.000 --> 00:37:24.000]  因著各樣的見證人看向永恆
[00:37:24.000 --> 00:37:28.000]  主啊 我們是永恆圈 永恆確具的群體
[00:37:28.000 --> 00:37:32.000]  我們要追求的是有永恆的價值觀
[00:37:32.000 --> 00:37:37.000]  求主 您就讓我們言語 行為 選擇和生命
[00:37:37.000 --> 00:37:39.000]  都是一個箭頭
[00:37:39.000 --> 00:37:42.000]  讓其他的世界的人看到就明白
[00:37:42.000 --> 00:37:45.000]  原來我們真的就是你的門徒了
[00:37:45.000 --> 00:37:47.000]  感謝我們的父神
[00:37:47.000 --> 00:37:48.000]  同心合一地禱告
[00:37:48.000 --> 00:37:51.000]  奉主耶穌基督得勝的名而求
[00:37:51.000 --> 00:37:52.000]  Amen
[00:37:52.000 --> 00:37:54.000]  謝謝大家!

