
[00:00:00.000 --> 00:00:04.000]  新年快樂,新年蒙福!
[00:25:42.000 --> 00:25:43.000]  別人不願意幫你,
[00:25:43.000 --> 00:25:44.000]  他願意幫你,
[00:25:44.000 --> 00:25:50.000]  他甚至願意讓他的兒子為你死在十字架上的那位上帝,
[00:25:50.000 --> 00:25:53.000]  你是屬於他的。
[00:25:53.000 --> 00:25:55.000]  這樣的人,
[00:25:55.000 --> 00:25:57.000]  有無限的安全感,
[00:25:57.000 --> 00:25:59.000]  這樣的人,
[00:25:59.000 --> 00:26:02.000]  能夠在事情發生的時候,
[00:26:02.000 --> 00:26:03.000]  有一些衝突發生的時候,
[00:26:03.000 --> 00:26:07.000]  懂得用神的話語,
[00:26:07.000 --> 00:26:09.000]  來化解衝突,
[00:26:09.000 --> 00:26:12.000]  使到事情在家裡的關係不會越來越糟,
[00:26:12.000 --> 00:26:15.000]  而是有機會扭轉,
[00:26:15.000 --> 00:26:18.000]  把危機甚至變成契機,
[00:26:18.000 --> 00:26:20.000]  你沒有試過跟人家發生衝突,
[00:26:20.000 --> 00:26:24.000]  結果你靠著神的力量,
[00:26:24.000 --> 00:26:25.000]  去接納對方,
[00:26:25.000 --> 00:26:27.000]  本來是一個破壞的關係,
[00:26:27.000 --> 00:26:29.000]  變成比以前更好,
[00:26:29.000 --> 00:26:31.000]  因為和好了,
[00:26:31.000 --> 00:26:33.000]  有一個人願意說,
[00:26:33.000 --> 00:26:37.000]  我真的錯了。
[00:26:37.000 --> 00:26:38.000]  你是屬神的,
[00:26:38.000 --> 00:26:39.000]  你有這樣的一個生命,
[00:26:39.000 --> 00:26:40.000]  你能夠做得到,
[00:26:40.000 --> 00:26:42.000]  這是很重要的基礎。
[00:26:42.000 --> 00:26:43.000]  你要記住,
[00:26:43.000 --> 00:26:44.000]  在我們國語區,
[00:26:44.000 --> 00:26:46.000]  我們常常講瑞爾門訊,
[00:26:46.000 --> 00:26:47.000]  我們常常講,
[00:26:47.000 --> 00:26:53.000]  你的生命才能夠承載你該做什麼。
[00:26:53.000 --> 00:26:54.000]  意思就是說,
[00:26:54.000 --> 00:26:56.000]  你的生命如何,
[00:26:56.000 --> 00:27:00.000]  你才能夠生活得合神心意。
[00:27:00.000 --> 00:27:02.000]  第二個基礎是什麼呢?
[00:27:02.000 --> 00:27:03.000]  第二個基礎是,
[00:27:03.000 --> 00:27:07.000]  我們只有一位生命的主。
[00:27:07.000 --> 00:27:08.000]  這裡講到,
[00:27:08.000 --> 00:27:09.000]  以色列你要聽,
[00:27:09.000 --> 00:27:11.000]  耶和華我們的神是獨一的主,
[00:27:11.000 --> 00:27:14.000]  是獨一的主。
[00:27:14.000 --> 00:27:15.000]  他提醒我們,
[00:27:15.000 --> 00:27:18.000]  我們的生命只有一位主宰。
[00:27:18.000 --> 00:27:23.000]  我們要聽的不是一些坊間的,
[00:27:23.000 --> 00:27:28.000]  各種的親子教育的一些理論,
[00:27:28.000 --> 00:27:33.000]  特別是沒有從神而來的信仰,
[00:27:33.000 --> 00:27:35.000]  作為基礎的。
[00:27:35.000 --> 00:27:37.000]  因為裡面有一些是好的道理,
[00:27:37.000 --> 00:27:40.000]  有一些你如果繼續地去做,
[00:27:40.000 --> 00:27:44.000]  遲早會出問題。
[00:27:44.000 --> 00:27:48.000]  我記得有一個姐妹跟我分享,
[00:27:48.000 --> 00:27:52.000]  她可能在樓上教中學生,
[00:27:52.000 --> 00:27:53.000]  她看了一本書,
[00:27:53.000 --> 00:27:55.000]  非常好。
[00:27:55.000 --> 00:27:57.000]  她說這本書是一個心理學家,
[00:27:57.000 --> 00:28:00.000]  一個基督徒寫的。
[00:28:00.000 --> 00:28:01.000]  她說什麼呢?
[00:28:01.000 --> 00:28:05.000]  她說顛覆了所有心理學的基礎,
[00:28:05.000 --> 00:28:08.000]  她應用在自己的女兒身上,
[00:28:08.000 --> 00:28:10.000]  就發現非常好用,
[00:28:10.000 --> 00:28:11.000]  非常了不起。
[00:28:11.000 --> 00:28:17.000]  因為一般的心理學就讓你怎麼樣去瞭解她的感受,
[00:28:17.000 --> 00:28:19.000]  從她的需要,角度,
[00:28:19.000 --> 00:28:22.000]  不斷地,不是說這些不重要,
[00:28:22.000 --> 00:28:23.000]  這些都很重要。
[00:28:23.000 --> 00:28:26.000]  但是當你太偏向一邊的時候,
[00:28:26.000 --> 00:28:28.000]  有一樣東西被忽略了。
[00:28:28.000 --> 00:28:30.000]  因為這個心理學家說什麼呢?
[00:28:30.000 --> 00:28:33.000]  他說這些的什麼原生家庭很重要,
[00:28:33.000 --> 00:28:40.000]  但是很多東西無法被證實是不是跟這件事情有關,
[00:28:40.000 --> 00:28:43.000]  無法被證實是不是跟現在的行為,
[00:28:43.000 --> 00:28:46.000]  或者一些行為表現有關係,
[00:28:46.000 --> 00:28:49.000]  很難被證明。
[00:28:49.000 --> 00:28:52.000]  而且不斷地去到一個極端,
[00:28:52.000 --> 00:28:54.000]  會失去什麼呢?
[00:28:54.000 --> 00:28:59.000]  失去了告訴孩子什麼是真理。
[00:28:59.000 --> 00:29:04.000]  他沒有機會去承擔他的責任。
[00:29:04.000 --> 00:29:05.000]  承擔他的責任。
[00:29:05.000 --> 00:29:07.000]  所以這個姐妹跟我分享的時候,
[00:29:07.000 --> 00:29:08.000]  很有趣啊,
[00:29:08.000 --> 00:29:09.000]  簡單幾句話而已,
[00:29:09.000 --> 00:29:10.000]  她說,
[00:29:10.000 --> 00:29:11.000]  她女兒有一天,
[00:29:11.000 --> 00:29:12.000]  不知道為什麼,
[00:29:12.000 --> 00:29:14.000]  女孩子情緒特別敏感,
[00:29:14.000 --> 00:29:16.000]  然後就跟她說,
[00:29:16.000 --> 00:29:19.000]  我覺得你一點都不愛我,
[00:29:19.000 --> 00:29:22.000]  媽媽我覺得你一點都不愛我,
[00:29:22.000 --> 00:29:24.000]  一直講。
[00:29:24.000 --> 00:29:27.000]  然後這姐妹就怎麼樣呢?
[00:29:27.000 --> 00:29:32.000]  她突然間她就說什麼?
[00:29:32.000 --> 00:29:35.000]  This is not true.
[00:29:35.000 --> 00:29:37.000]  她就跟她講了,
[00:29:37.000 --> 00:29:39.000]  這不是真的。
[00:29:39.000 --> 00:29:40.000]  要告訴她,
[00:29:40.000 --> 00:29:42.000]  你想的東西是錯的,
[00:29:42.000 --> 00:29:44.000]  你想錯了,
[00:29:44.000 --> 00:29:46.000]  媽媽非常愛你。
[00:29:46.000 --> 00:29:47.000]  直接跟她講,
[00:29:47.000 --> 00:29:48.000]  媽媽非常愛你,
[00:29:48.000 --> 00:29:50.000]  告訴她真理是什麼,
[00:29:50.000 --> 00:29:53.000]  我非常愛你。
[00:29:53.000 --> 00:29:54.000]  所以你現在好好地去瞭解一下,
[00:29:54.000 --> 00:29:56.000]  為什麼你有這樣的想法,
[00:29:56.000 --> 00:29:58.000]  去糾正一下,
[00:29:58.000 --> 00:30:00.000]  她承擔了她的責任,
[00:30:00.000 --> 00:30:03.000]  她有機會承擔她的責任,
[00:30:03.000 --> 00:30:05.000]  結果呢,
[00:30:05.000 --> 00:30:07.000]  孩子就乖乖了,
[00:30:07.000 --> 00:30:09.000]  孩子就完全沒事了,
[00:30:09.000 --> 00:30:12.000]  又開開心心跟媽媽一起玩遊戲。
[00:30:12.000 --> 00:30:14.000]  所以,
[00:30:14.000 --> 00:30:19.000]  我們只有一位生命的主,
[00:30:19.000 --> 00:30:22.000]  我們知道世界上有很多的各樣的知識,
[00:30:22.000 --> 00:30:25.000]  但是我們要聽的是神的話語,
[00:30:25.000 --> 00:30:27.000]  神的真理。
[00:30:27.000 --> 00:30:28.000]  兩大基礎,
[00:30:28.000 --> 00:30:30.000]  三大任務。
[00:30:30.000 --> 00:30:32.000]  第一個任務是要聽,
[00:30:32.000 --> 00:30:34.000]  愛就是聽從。
[00:30:34.000 --> 00:30:35.000]  以色列啊,
[00:30:35.000 --> 00:30:37.000]  你要聽,
[00:30:37.000 --> 00:30:39.000]  你要聽。
[00:30:39.000 --> 00:30:42.000]  我們要聽上帝的話語,
[00:30:42.000 --> 00:30:43.000]  我們要聽,
[00:30:43.000 --> 00:30:45.000]  聽包括了聽從。
[00:30:45.000 --> 00:30:46.000]  然後,
[00:30:46.000 --> 00:30:48.000]  這樣就是盡心盡力的,
[00:30:48.000 --> 00:30:49.000]  愛耶和華,
[00:30:49.000 --> 00:30:50.000]  你的神,
[00:30:50.000 --> 00:30:53.000]  愛就是聽從。
[00:30:53.000 --> 00:30:57.000]  常常有妻子都會這樣跟老公投訴的啊,
[00:30:57.000 --> 00:30:59.000]  你都不聽我說的,
[00:30:59.000 --> 00:31:00.000]  你不愛我。
[00:31:00.000 --> 00:31:01.000]  對嗎?
[00:31:01.000 --> 00:31:05.000]  愛跟聽從是息息相關的。
[00:31:05.000 --> 00:31:06.000]  耶穌也說,
[00:31:06.000 --> 00:31:07.000]  你們若愛我,
[00:31:07.000 --> 00:31:09.000]  你們就遵守什麼?
[00:31:09.000 --> 00:31:11.000]  我的命令。
[00:31:11.000 --> 00:31:12.000]  你們若愛我,
[00:31:12.000 --> 00:31:13.000]  你們就遵守。
[00:31:13.000 --> 00:31:14.000]  所以,
[00:31:14.000 --> 00:31:15.000]  要聽。
[00:31:15.000 --> 00:31:16.000]  這是三大任務,
[00:31:16.000 --> 00:31:17.000]  要聽。
[00:31:17.000 --> 00:31:19.000]  你自己作為父母,
[00:31:19.000 --> 00:31:21.000]  你自己作為基督徒,
[00:31:21.000 --> 00:31:23.000]  你要建立你的家,
[00:31:23.000 --> 00:31:27.000]  你要自己先聽上帝的話語說什麼,
[00:31:27.000 --> 00:31:31.000]  你自己先懂得分辨真理是非,
[00:31:31.000 --> 00:31:32.000]  很重要,
[00:31:32.000 --> 00:31:33.000]  你要聽。
[00:31:33.000 --> 00:31:34.000]  然後,
[00:31:34.000 --> 00:31:35.000]  你不只是要聽,
[00:31:35.000 --> 00:31:38.000]  你還要試試看你能不能夠行出來。
[00:31:38.000 --> 00:31:39.000]  比如說,
[00:31:39.000 --> 00:31:42.000]  你聽了很多講道關於饒恕的,
[00:31:42.000 --> 00:31:45.000]  然後你去試試看,
[00:31:45.000 --> 00:31:47.000]  你最不能夠饒恕的人,
[00:31:47.000 --> 00:31:50.000]  你能不能夠去饒恕他?
[00:31:50.000 --> 00:31:51.000]  這就要知道,
[00:31:51.000 --> 00:31:53.000]  你有沒有聽從。
[00:31:53.000 --> 00:31:55.000]  不要只是聽。
[00:31:55.000 --> 00:31:57.000]  魔鬼喜歡給我們一個假象,
[00:31:57.000 --> 00:32:00.000]  以為我們聽到了就是學到了。
[00:32:00.000 --> 00:32:01.000]  我再說一遍,
[00:32:01.000 --> 00:32:03.000]  魔鬼喜歡給我們一個假象,
[00:32:03.000 --> 00:32:06.000]  讓我們以為聽到了就學到了。
[00:32:06.000 --> 00:32:08.000]  不是的。
[00:32:08.000 --> 00:32:11.000]  聽到了你要行道,
[00:32:11.000 --> 00:32:15.000]  才叫學道。
[00:32:15.000 --> 00:32:16.000]  第二什麼呢?
[00:32:16.000 --> 00:32:17.000]  第二大任務,
[00:32:17.000 --> 00:32:18.000]  要記。
[00:32:18.000 --> 00:32:20.000]  愛就是謹記。
[00:32:20.000 --> 00:32:21.000]  同樣的,
[00:32:21.000 --> 00:32:24.000]  愛一個人會把他的話記在心裡的。
[00:32:24.000 --> 00:32:27.000]  最感動人的事情就是,
[00:32:27.000 --> 00:32:32.000]  你只是簡單地說了一句話,
[00:32:32.000 --> 00:32:33.000]  沒想到二十年後,
[00:32:33.000 --> 00:32:39.000]  那個人還記得你最喜歡去的地方是什麼地方,
[00:32:39.000 --> 00:32:42.000]  你最喜歡吃的東西是什麼東西,
[00:32:42.000 --> 00:32:44.000]  他的心裡有你。
[00:32:44.000 --> 00:32:48.000]  愛上帝包括了要記。
[00:32:48.000 --> 00:32:49.000]  記什麼呢?
[00:32:49.000 --> 00:32:53.000]  要把神的話語記在心上。
[00:32:53.000 --> 00:32:54.000]  這個很重要,
[00:32:54.000 --> 00:32:55.000]  因為你要記,
[00:32:55.000 --> 00:32:56.000]  記在心上。
[00:32:56.000 --> 00:32:58.000]  這記有兩方面,
[00:32:58.000 --> 00:33:00.000]  一個是記在心上,
[00:33:00.000 --> 00:33:02.000]  要把聖經讀得很熟,
[00:33:02.000 --> 00:33:04.000]  要常常把那些有感動的字句,
[00:33:04.000 --> 00:33:07.000]  哪怕是五個字也好,
[00:33:07.000 --> 00:33:10.000]  一整天這樣重復地想。
[00:33:10.000 --> 00:33:13.000]  我寧願你只是能夠背那五個字,
[00:33:13.000 --> 00:33:16.000]  我不需要你背兩節經文,
[00:33:16.000 --> 00:33:22.000]  我寧願你只是好好的把感動你的五個字,
[00:33:22.000 --> 00:33:26.000]  不斷地在心裡面背誦。
[00:33:26.000 --> 00:33:27.000]  比如說四個字,
[00:33:27.000 --> 00:33:29.000]  彼此相愛。
[00:33:29.000 --> 00:33:31.000]  你一整個星期在想彼此相愛,
[00:33:31.000 --> 00:33:35.000]  我寧願你把彼此相愛背下來。
[00:33:35.000 --> 00:33:36.000]  一個是記在心裡,
[00:33:36.000 --> 00:33:40.000]  另外一個是記在哪裡呢?
[00:33:40.000 --> 00:33:42.000]  記在手上為記號,
[00:33:42.000 --> 00:33:44.000]  帶在耳上為經文,
[00:33:44.000 --> 00:33:46.000]  又要寫在你們房屋的門框上,
[00:33:46.000 --> 00:33:49.000]  並你的城門上。
[00:33:49.000 --> 00:33:50.000]  除了記在心裡,
[00:33:50.000 --> 00:33:55.000]  你要有方式能夠克服人性的軟弱,
[00:33:55.000 --> 00:33:57.000]  其中一個軟弱是什麼呢?
[00:33:57.000 --> 00:34:00.000]  我們是善忘的。
[00:34:00.000 --> 00:34:03.000]  我們是把很有感動的事情,
[00:34:03.000 --> 00:34:06.000]  一離開這個門口,
[00:34:06.000 --> 00:34:08.000]  感動變成忘記,
[00:34:08.000 --> 00:34:12.000]  感動變成遺忘。
[00:34:12.000 --> 00:34:14.000]  所以我們要想辦法,
[00:34:14.000 --> 00:34:16.000]  使自己有辦法,
[00:34:16.000 --> 00:34:19.000]  把今天學的東西有記號。
[00:34:19.000 --> 00:34:21.000]  團契我們用了很多的努力,
[00:34:21.000 --> 00:34:23.000]  是讓大家在團契的時候,
[00:34:23.000 --> 00:34:26.000]  講回講到的內容。
[00:34:26.000 --> 00:34:28.000]  有些很好的弟兄姐妹,
[00:34:28.000 --> 00:34:32.000]  還會刻意把一些字抄下來,
[00:34:32.000 --> 00:34:35.000]  讓他能夠一打開手機就常常看到。
[00:34:35.000 --> 00:34:38.000]  或者一些記號包括什麼呢?
[00:34:38.000 --> 00:34:39.000]  吃飯前做謝飯禱告,
[00:34:39.000 --> 00:34:41.000]  那也是一個記號。
[00:34:41.000 --> 00:34:42.000]  你提醒自己,
[00:34:42.000 --> 00:34:44.000]  也提醒身邊的人,
[00:34:44.000 --> 00:34:46.000]  你是基督徒。
[00:34:46.000 --> 00:34:48.000]  你提醒自己是提醒自己,
[00:34:48.000 --> 00:34:51.000]  你有你的價值觀。
[00:34:51.000 --> 00:34:53.000]  要記。
[00:34:53.000 --> 00:34:57.000]  愛就是提醒。
[00:34:57.000 --> 00:34:58.000]  你要提醒自己,
[00:34:58.000 --> 00:35:00.000]  要提醒他人。
[00:35:00.000 --> 00:35:02.000]  三大任務第三,
[00:35:02.000 --> 00:35:03.000]  要教。
[00:35:03.000 --> 00:35:06.000]  愛就是教導。
[00:35:06.000 --> 00:35:08.000]  他說你要殷勤教訓你的兒女,
[00:35:08.000 --> 00:35:09.000]  要怎麼樣的教導?
[00:35:09.000 --> 00:35:11.000]  殷勤啊。
[00:35:11.000 --> 00:35:14.000]  我不知道你最近比較passionate,
[00:35:14.000 --> 00:35:16.000]  比較有負擔,
[00:35:16.000 --> 00:35:18.000]  熱心的事情是什麼呢?
[00:35:18.000 --> 00:35:20.000]  你花很多時間做什麼?
[00:35:20.000 --> 00:35:21.000]  這裡說,
[00:35:21.000 --> 00:35:23.000]  你要建立一個和塵性的家,
[00:35:23.000 --> 00:35:25.000]  你要殷勤的,
[00:35:25.000 --> 00:35:27.000]  讓這個家裡面的每個成員,
[00:35:27.000 --> 00:35:31.000]  都慢慢慢慢的愛上帝。
[00:35:31.000 --> 00:35:33.000]  殷勤。
[00:35:33.000 --> 00:35:36.000]  要教他們,
[00:35:36.000 --> 00:35:37.000]  不管在哪裡,
[00:35:37.000 --> 00:35:38.000]  坐在家裡,
[00:35:38.000 --> 00:35:39.000]  行在路上,
[00:35:39.000 --> 00:35:40.000]  躺下起來,
[00:35:40.000 --> 00:35:41.000]  都要談論。
[00:35:41.000 --> 00:35:43.000]  然後教還包括哪一方面呢?
[00:35:43.000 --> 00:35:44.000]  另外一方面是什麼?
[00:35:44.000 --> 00:35:45.000]  除了教導以外,
[00:35:45.000 --> 00:35:47.000]  請大家留意,
[00:35:47.000 --> 00:35:49.000]  要交流啊。
[00:35:49.000 --> 00:35:50.000]  他後面講到什麼呢?
[00:35:50.000 --> 00:35:52.000]  都要談論。
[00:35:52.000 --> 00:35:54.000]  原來教導不是在家裡,
[00:35:54.000 --> 00:35:58.000]  只是用一個方向的方式,
[00:35:58.000 --> 00:35:59.000]  跟兒女說,
[00:35:59.000 --> 00:36:00.000]  你要怎麼樣怎麼樣,
[00:36:00.000 --> 00:36:01.000]  你要怎麼樣怎麼樣,
[00:36:01.000 --> 00:36:04.000]  而是要談論。
[00:36:04.000 --> 00:36:06.000]  談論就是瞭解他的生命,
[00:36:06.000 --> 00:36:07.000]  瞭解他的生活,
[00:36:07.000 --> 00:36:09.000]  瞭解他做不到的原因,
[00:36:09.000 --> 00:36:11.000]  瞭解他需要幫忙跟鼓勵,
[00:36:11.000 --> 00:36:13.000]  他看不見的盲點,
[00:36:13.000 --> 00:36:15.000]  你要談論。
[00:36:15.000 --> 00:36:17.000]  所以,
[00:36:17.000 --> 00:36:19.000]  這裡讓我們看見,
[00:36:19.000 --> 00:36:21.000]  很重要的教導功課。
[00:36:21.000 --> 00:36:22.000]  弟兄姐妹,
[00:36:22.000 --> 00:36:23.000]  我告訴大家,
[00:36:23.000 --> 00:36:24.000]  這一切都是可能,
[00:36:24.000 --> 00:36:26.000]  這美滿的家。
[00:36:26.000 --> 00:36:27.000]  如果魔鬼在讓你,
[00:36:27.000 --> 00:36:28.000]  在想,
[00:36:28.000 --> 00:36:29.000]  不可能的,
[00:36:29.000 --> 00:36:30.000]  這個家不可能,
[00:36:30.000 --> 00:36:32.000]  我要教你,
[00:36:32.000 --> 00:36:33.000]  你要奉耶穌的名,
[00:36:33.000 --> 00:36:35.000]  把這個謊言趕出去。
[00:36:35.000 --> 00:36:36.000]  因為在聖經裡面,
[00:36:36.000 --> 00:36:37.000]  他教你的,
[00:36:37.000 --> 00:36:39.000]  肯定是你能夠看見,
[00:36:39.000 --> 00:36:41.000]  會實現的。
[00:36:41.000 --> 00:36:43.000]  一個成熟的基督徒,
[00:36:43.000 --> 00:36:45.000]  是殷勤地靠著上帝,
[00:36:45.000 --> 00:36:47.000]  勝過罪惡的。
[00:36:47.000 --> 00:36:48.000]  想想,
[00:36:48.000 --> 00:36:49.000]  你先處理你自己,
[00:36:49.000 --> 00:36:52.000]  你先使到你的家變得更美好,
[00:36:52.000 --> 00:36:54.000]  是先變成一個更好的自己。
[00:36:54.000 --> 00:36:56.000]  一個成熟的基督徒,
[00:36:56.000 --> 00:36:59.000]  會殷勤地順服上帝,
[00:36:59.000 --> 00:37:01.000]  建立家庭,
[00:37:01.000 --> 00:37:04.000]  按照上帝的方法來建立家庭。
[00:37:04.000 --> 00:37:06.000]  一切都可能。
[00:37:06.000 --> 00:37:07.000]  神的家,
[00:37:07.000 --> 00:37:09.000]  讓我們能夠感受到這個可能性。
[00:37:09.000 --> 00:37:10.000]  上帝為什麼不斷地,
[00:37:10.000 --> 00:37:13.000]  把我們召回來祂的教會呢?
[00:37:13.000 --> 00:37:15.000]  因為祂要讓我們看見,
[00:37:15.000 --> 00:37:17.000]  神的家,
[00:37:17.000 --> 00:37:20.000]  就是一個模範。
[00:37:20.000 --> 00:37:22.000]  首先我要告訴大家,
[00:37:22.000 --> 00:37:23.000]  我們都知道,
[00:37:23.000 --> 00:37:24.000]  教會因人的關係,
[00:37:24.000 --> 00:37:25.000]  人的軟弱,
[00:37:25.000 --> 00:37:27.000]  絕對不是完美的。
[00:37:27.000 --> 00:37:30.000]  但教會因基督的同在,
[00:37:30.000 --> 00:37:32.000]  有真正的盼望。
[00:37:32.000 --> 00:37:34.000]  我們肯定不是完美的,
[00:37:34.000 --> 00:37:36.000]  我們還在軟弱,
[00:37:36.000 --> 00:37:38.000]  我們在成長過程中。
[00:37:38.000 --> 00:37:39.000]  然後有新的人進來,
[00:37:39.000 --> 00:37:40.000]  他又有軟弱,
[00:37:40.000 --> 00:37:42.000]  他也在成長的過程中。
[00:37:42.000 --> 00:37:43.000]  所以一個教會裡面,
[00:37:43.000 --> 00:37:44.000]  因人的軟弱,
[00:37:44.000 --> 00:37:46.000]  永遠都不是完美的。
[00:37:46.000 --> 00:37:47.000]  但沒關係,
[00:37:47.000 --> 00:37:50.000]  因為基督在裡面,
[00:37:50.000 --> 00:37:52.000]  我們好好地教導,
[00:37:52.000 --> 00:37:53.000]  我們好好地彼此勉勵,
[00:37:53.000 --> 00:37:55.000]  就有希望。
[00:37:55.000 --> 00:37:58.000]  而地上的教會的溫馨,
[00:37:58.000 --> 00:38:00.000]  我們常常說國語區非常地溫馨,
[00:38:00.000 --> 00:38:02.000]  地上的溫馨,
[00:38:02.000 --> 00:38:09.000]  是要預表天上的家的榮美。
[00:38:09.000 --> 00:38:12.000]  我們只是可能這一千分之一的
[00:38:12.000 --> 00:38:14.000]  天上的榮美,
[00:38:14.000 --> 00:38:16.000]  我們已經感受到很溫馨了。
[00:38:16.000 --> 00:38:17.000]  以後在天上,
[00:38:17.000 --> 00:38:18.000]  上帝耶穌說,
[00:38:18.000 --> 00:38:21.000]  我為你們預備的家,
[00:38:21.000 --> 00:38:23.000]  更加地榮美。
[00:38:23.000 --> 00:38:24.000]  最後,
[00:38:24.000 --> 00:38:26.000]  我們要用生命來回應,
[00:38:26.000 --> 00:38:28.000]  我們要一起來唱首詩歌,
[00:38:28.000 --> 00:38:32.000]  按神的心意來立我的家。
[00:38:32.000 --> 00:38:34.000]  我邀請你,
[00:38:34.000 --> 00:38:35.000]  在唱的時候,
[00:38:35.000 --> 00:38:38.000]  你把它唱出一個感恩的心,
[00:38:38.000 --> 00:38:39.000]  你越感恩,
[00:38:39.000 --> 00:38:42.000]  你就越能夠向上帝來禱告。
[00:38:42.000 --> 00:38:43.000]  這裡說什麼呢?
[00:38:43.000 --> 00:38:45.000]  我們要感謝這一切的可能,
[00:38:45.000 --> 00:38:47.000]  都是在基督里的新生命。
[00:38:47.000 --> 00:38:49.000]  我們要感謝耶穌來到世上,
[00:38:49.000 --> 00:38:51.000]  給我們盼望永恆的家。
[00:38:51.000 --> 00:38:52.000]  剛才,
[00:38:52.000 --> 00:38:55.000]  我們的領師帶了我們唱了,
[00:38:55.000 --> 00:38:56.000]  這次我們一起清唱,
[00:38:56.000 --> 00:38:58.000]  我們來唱首詩歌,
[00:38:58.000 --> 00:38:59.000]  來感謝上帝。
[00:38:59.000 --> 00:39:04.000]  親愛耶穌,
[00:39:04.000 --> 00:39:09.000]  我感謝你來到這世界,
[00:39:09.000 --> 00:39:11.000]  給我盼望,
[00:39:11.000 --> 00:39:16.000]  給我一個永恆的家。
[00:39:16.000 --> 00:39:19.000]  親愛天父,
[00:39:19.000 --> 00:39:24.000]  請神喚我回到祂面前,
[00:39:24.000 --> 00:39:26.000]  不再流浪,
[00:39:26.000 --> 00:39:31.000]  我看到家的光。
[00:39:31.000 --> 00:39:35.000]  回家,回家,
[00:39:35.000 --> 00:39:39.000]  回到永恆愛的家。
[00:39:39.000 --> 00:39:43.000]  喜樂充滿我的心,
[00:39:43.000 --> 00:39:46.000]  我不足贊美。
[00:39:46.000 --> 00:39:50.000]  回家,回家,
[00:39:50.000 --> 00:39:54.000]  回到永恆愛的家。
[00:39:54.000 --> 00:39:58.000]  天父張開愛的雙臂,
[00:39:58.000 --> 00:40:04.000]  我一生屬於祂。
[00:40:04.000 --> 00:40:06.000]  我看到有小組還在那邊,
[00:40:06.000 --> 00:40:08.000]  手輓手,
[00:40:08.000 --> 00:40:09.000]  一起搖著唱啊,
[00:40:09.000 --> 00:40:12.000]  這就是我們家的愛啊。
[00:40:12.000 --> 00:40:14.000]  總結一下,
[00:40:14.000 --> 00:40:15.000]  兩大基礎,
[00:40:15.000 --> 00:40:16.000]  弟兄姐妹,
[00:40:16.000 --> 00:40:17.000]  請你記住,
[00:40:17.000 --> 00:40:19.000]  你真的是屬於上帝的,
[00:40:19.000 --> 00:40:21.000]  你是尊貴的,
[00:40:21.000 --> 00:40:24.000]  你不需要在這世界上去跟人家比較,
[00:40:24.000 --> 00:40:25.000]  去爭取什麼,
[00:40:25.000 --> 00:40:29.000]  你本身屬於神是尊貴的。
[00:40:29.000 --> 00:40:30.000]  請你記住,
[00:40:30.000 --> 00:40:33.000]  你的生命只有一位主,
[00:40:33.000 --> 00:40:36.000]  祂的話語是你的全並,
[00:40:36.000 --> 00:40:38.000]  你按著祂的話語去行,
[00:40:38.000 --> 00:40:41.000]  你就要看到祂的祝福。
[00:40:41.000 --> 00:40:42.000]  這三大任務,
[00:40:42.000 --> 00:40:45.000]  好好地去實踐來建立你的家,
[00:40:45.000 --> 00:40:47.000]  從來都不會太遲的,
[00:40:47.000 --> 00:40:49.000]  今天就開始你的家,
[00:40:49.000 --> 00:40:52.000]  明天的家會比今天更好。
[00:40:52.000 --> 00:40:53.000]  要聽,
[00:40:53.000 --> 00:40:55.000]  要記,
[00:40:55.000 --> 00:40:58.000]  要教,
[00:40:58.000 --> 00:40:59.000]  要知道敬心敬心,
[00:40:59.000 --> 00:41:00.000]  敬意敬力,
[00:41:00.000 --> 00:41:02.000]  愛主,
[00:41:02.000 --> 00:41:03.000]  你的神。
[00:41:03.000 --> 00:41:06.000]  我們一起同心禱告。
[00:41:06.000 --> 00:41:07.000]  親愛的天父上帝,
[00:41:07.000 --> 00:41:10.000]  我們滿心感謝贊美你,
[00:41:10.000 --> 00:41:12.000]  因為你是何等地愛我們,
[00:41:12.000 --> 00:41:14.000]  你賜給我們家人,
[00:41:14.000 --> 00:41:17.000]  其實是我們很寶貴,
[00:41:17.000 --> 00:41:19.000]  很珍惜的每一個家人,
[00:41:19.000 --> 00:41:23.000]  但是罪使到我們的家不像家,
[00:41:23.000 --> 00:41:25.000]  但是主啊,
[00:41:25.000 --> 00:41:27.000]  你沒有放棄我們,
[00:41:27.000 --> 00:41:30.000]  你要告訴我們不要放棄孩子,
[00:41:30.000 --> 00:41:31.000]  靠著我,
[00:41:31.000 --> 00:41:36.000]  你會發現什麼事情都能夠變得更好。
[00:41:36.000 --> 00:41:38.000]  主我們感謝贊美你,
[00:41:38.000 --> 00:41:41.000]  可能我們不能夠改變過去,
[00:41:41.000 --> 00:41:48.000]  可能我們只能夠從現在開始對我們的上一代更好一點,
[00:41:48.000 --> 00:41:49.000]  更活出愛,
[00:41:49.000 --> 00:41:52.000]  使到他們有機會來得救,
[00:41:52.000 --> 00:41:55.000]  但是我們可以好好地盡我們的責任,
[00:41:55.000 --> 00:41:57.000]  愛我們的下一代,
[00:41:57.000 --> 00:42:00.000]  愛我們現在旁邊的人,
[00:42:00.000 --> 00:42:06.000]  以致我們的整個家是真正地活出上帝你的心意。
[00:42:06.000 --> 00:42:08.000]  我們感謝贊美你。
[00:42:08.000 --> 00:42:10.000]  禱告奉耶穌基督聖明祈求。
