
[00:00:00.000 --> 00:00:05.200]   Good evening, everyone.
[00:24:56.900 --> 00:25:00.160]   He speaks to the demons to be quiet and they are quiet.
[00:25:00.160 --> 00:25:03.500]   He calls them to come out and they come out.
[00:25:03.500 --> 00:25:06.860]   Jesus shows that he is healing.
[00:25:06.860 --> 00:25:10.300]   He is superior over the physical realm.
[00:25:10.300 --> 00:25:13.460]   Jesus is superior.
[00:25:13.460 --> 00:25:20.100]   And so Jesus demands, as we see in the next slide, Jesus demands respect and obedience
[00:25:20.100 --> 00:25:23.500]   when he shows his authority, right?
[00:25:23.500 --> 00:25:30.080]   When we had that parking ticket, when we had that teacher that tells us to do our homework,
[00:25:30.080 --> 00:25:37.240]   they demand respect and obedience or else there's consequences, right?
[00:25:37.240 --> 00:25:45.440]   And in healing, Jesus demands physical change, direct physical change.
[00:25:45.440 --> 00:25:53.000]   And so not only did Jesus burst into the scene 2000 years ago and began his ministry and
[00:25:53.000 --> 00:25:59.040]   called people to repentance, calling people to become fishers of men, showing his authority
[00:25:59.040 --> 00:26:05.080]   over the spiritual realm, over his authority in the word of God, healing the hearts of
[00:26:05.080 --> 00:26:06.080]   people.
[00:26:06.080 --> 00:26:13.080]   Jesus is also bursting into our hearts, into our lives.
[00:26:13.080 --> 00:26:18.400]   Jesus demands a change of our hearts.
[00:26:18.400 --> 00:26:21.720]   Jesus is demanding a change of your heart.
[00:26:21.720 --> 00:26:27.200]   Jesus is demanding a change of our priority.
[00:26:27.200 --> 00:26:31.480]   He wants to become first in your life.
[00:26:31.480 --> 00:26:38.720]   Jesus demands respect and obedience because he is authority.
[00:26:38.720 --> 00:26:45.920]   He has the authority over the spiritual realm and he shows his authority in the word.
[00:26:45.920 --> 00:26:50.000]   He demands our respect and our obedience.
[00:26:50.000 --> 00:26:54.160]   And Jesus demands change.
[00:26:54.160 --> 00:27:02.640]   He wants to heal us from our own sicknesses and the things that we can't change us.
[00:27:02.640 --> 00:27:10.360]   That's why he sends the Holy Spirit to sanctify us, to change us when we cannot change ourselves.
[00:27:10.360 --> 00:27:16.700]   And so here are some questions as we apply the word of God tonight.
[00:27:16.700 --> 00:27:19.840]   What is Jesus calling you to repent from?
[00:27:19.840 --> 00:27:26.040]   As we see in the next slide, what is Jesus calling you to repent from?
[00:27:26.040 --> 00:27:31.400]   To go to Toronto, I must leave Hong Kong.
[00:27:31.400 --> 00:27:37.980]   In order to follow Jesus, is there something that I need to leave in order to go from one
[00:27:37.980 --> 00:27:42.120]   place to another?
[00:27:42.120 --> 00:27:50.180]   And I know that recently in our Christian leadership, there has been people that need
[00:27:50.180 --> 00:27:56.280]   to come from repentance, to go from one place to another.
[00:27:56.280 --> 00:28:02.800]   And that has reflected on all of us to look into our own hearts.
[00:28:02.800 --> 00:28:12.080]   It's so easy when we sin, it's a small thing, but it quickly becomes bigger and bigger
[00:28:12.080 --> 00:28:17.240]   to the point where we become comfortable with the lies we tell ourselves.
[00:28:17.240 --> 00:28:19.800]   Oh, it's okay to watch this.
[00:28:19.800 --> 00:28:21.680]   No, it's not hurting anybody.
[00:28:21.680 --> 00:28:24.420]   Oh, it's okay to judge people here.
[00:28:24.420 --> 00:28:29.040]   It's not hurting, as long as the other person doesn't hear it.
[00:28:29.040 --> 00:28:41.040]   Is Jesus calling us to go from one place to a godly place, to a place where we are selfish
[00:28:41.040 --> 00:28:47.000]   and sinful, to a godly place, the kingdom of heaven?
[00:28:47.000 --> 00:28:50.920]   We each need to reflect on our own heart.
[00:28:50.920 --> 00:28:54.620]   God is calling us to repentance.
[00:28:54.620 --> 00:29:00.720]   For those who have come for the first time, God is calling you to repentance, to change
[00:29:00.720 --> 00:29:06.120]   from your selfish desires, to walking your own way, to follow God's way.
[00:29:06.120 --> 00:29:08.500]   And maybe you're here for the hundredth time.
[00:29:08.500 --> 00:29:12.920]   God is convicting you and telling you, just like he told the Jewish people back then who
[00:29:12.920 --> 00:29:18.720]   knew of the word of God, repent for the kingdom of heaven is near.
[00:29:18.720 --> 00:29:21.840]   Jesus is near now.
[00:29:21.840 --> 00:29:29.280]   He's calling you to repentance, to a purified relationship with him.
[00:29:29.280 --> 00:29:31.120]   None of us are perfect.
[00:29:31.120 --> 00:29:36.700]   We all need to come before the Lord and repent.
[00:29:36.700 --> 00:29:40.100]   And the next thing is, where is God calling you?
[00:29:40.100 --> 00:29:43.300]   So my first calling was when I was 14.
[00:29:43.300 --> 00:29:49.060]   The second calling I had was when I began university.
[00:29:49.060 --> 00:29:54.520]   And I got in touch with this group who were starting to share the gospel on campus.
[00:29:54.520 --> 00:30:00.040]   I remember going with one of the staff members and they started sharing the gospel on campus.
[00:30:00.040 --> 00:30:01.520]   And they shared with this atheist.
[00:30:01.520 --> 00:30:04.880]   And this atheist was like questioning everything about God.
[00:30:04.880 --> 00:30:06.680]   And he was so angry.
[00:30:06.680 --> 00:30:13.600]   And that night I felt such an urge, such a calling from God to help these people who
[00:30:13.600 --> 00:30:16.000]   didn't know God.
[00:30:16.000 --> 00:30:17.520]   God gave me that passion.
[00:30:17.520 --> 00:30:22.560]   God opened my eyes to these different people who didn't know him.
[00:30:22.560 --> 00:30:26.240]   My third calling was when I was working in finance.
[00:30:26.240 --> 00:30:28.080]   I was working in finance for two years.
[00:30:28.080 --> 00:30:30.480]   I was, I just came out of university.
[00:30:30.480 --> 00:30:36.480]   I was working for a small financial company that worked with all the major banks in Canada.
[00:30:36.480 --> 00:30:38.960]   I was a 24 or 23 year old.
[00:30:38.960 --> 00:30:41.840]   That was just a couple years ago.
[00:30:41.840 --> 00:30:49.400]   So 23, 24 year old and you're walking around to all the major banks in Canada, talking
[00:30:49.400 --> 00:30:54.320]   with the CFOs, the bank managers, and the credit and risk department.
[00:30:54.320 --> 00:31:00.400]   And I didn't know what I was doing half the time.
[00:31:00.400 --> 00:31:07.680]   But you know, when I got into working, I realized that this really wasn't for me.
[00:31:07.680 --> 00:31:13.880]   And that God continued to stir my heart, reminded me of his calling 14 years ago.
[00:31:13.880 --> 00:31:15.440]   And I was at a crossroads.
[00:31:15.440 --> 00:31:21.200]   Do I continue with my financial direction and go to study my CFA to become better in
[00:31:21.200 --> 00:31:22.560]   finance?
[00:31:22.560 --> 00:31:24.640]   Or do I go into ministry?
[00:31:24.640 --> 00:31:30.120]   And that time God closed the door for finance and opened this door to serve in a Christian
[00:31:30.120 --> 00:31:34.880]   organization to become a counselor at the university.
[00:31:34.880 --> 00:31:42.380]   And my fourth calling was with you guys, calling from Toronto to Hong Kong.
[00:31:42.380 --> 00:31:52.800]   And I had to leave my family, my parents, my comfort, my sports team, the Toronto Raptors.
[00:31:52.800 --> 00:31:55.320]   Fonny shaking his head.
[00:31:55.320 --> 00:31:56.560]   Sports is very dear to me.
[00:31:56.560 --> 00:31:58.080]   You know, John knows, right?
[00:31:58.080 --> 00:32:06.320]   You leave your hometown, your sports town, you come to Hong Kong where there's no sports.
[00:32:06.320 --> 00:32:11.600]   And so I had to leave my family, my sports team, my friends.
[00:32:11.600 --> 00:32:18.560]   And I've come here to help people in Hong Kong to know Jesus, to develop the next generation,
[00:32:18.560 --> 00:32:22.200]   to help the leaders of the next generation.
[00:32:22.200 --> 00:32:28.720]   And it's been amazing to see how God has allowed us to work together as a team.
[00:32:28.720 --> 00:32:31.760]   And so where is God calling you?
[00:32:31.760 --> 00:32:36.120]   Are you willing to place him as a priority?
[00:32:36.120 --> 00:32:37.120]   It takes sacrifice.
[00:32:37.120 --> 00:32:38.120]   Yes, it does.
[00:32:38.120 --> 00:32:43.640]   But in the end, it is worth it as we become fishers of men.
[00:32:43.640 --> 00:32:49.940]   And do we recognize the authority of Jesus, just like these people who saw Jesus preach
[00:32:49.940 --> 00:32:56.480]   for the first time and were in awe as we read the word of God personally today?
[00:32:56.480 --> 00:33:01.720]   Are we in awe of the Lord every day as we look into his word?
[00:33:01.720 --> 00:33:04.960]   Wow, God, you are sovereign.
[00:33:04.960 --> 00:33:07.960]   God, you are in control.
[00:33:07.960 --> 00:33:14.640]   As I go on the hikes and I go climbing and I see, wow, God, you know, every inch of this
[00:33:14.640 --> 00:33:16.200]   rock.
[00:33:16.200 --> 00:33:17.680]   You know, every hole.
[00:33:17.680 --> 00:33:21.900]   You know, every flat area of this rock.
[00:33:21.900 --> 00:33:23.460]   You know, everything in nature.
[00:33:23.460 --> 00:33:29.060]   And I'm in awe of his authority and superiority.
[00:33:29.060 --> 00:33:32.600]   Are we in awe of the Lord?
[00:33:32.600 --> 00:33:39.880]   And lastly, are you seeking to be healed and changed by Jesus?
[00:33:39.880 --> 00:33:44.220]   And as we are here in our physical bodies, yes, we are in sin.
[00:33:44.220 --> 00:33:46.420]   You know, there is original sin.
[00:33:46.420 --> 00:33:53.000]   And that is why the Holy Spirit has sent -- was sent so that he would sanctify us to become
[00:33:53.000 --> 00:33:55.400]   more like Jesus.
[00:33:55.400 --> 00:34:02.780]   Are we confessing our sins so that we become healed and become more like Jesus?
[00:34:02.780 --> 00:34:08.580]   Just recently, we were talking about mental health in our college program.
[00:34:08.580 --> 00:34:13.860]   And people were sharing how they were dealing with the different mental struggles, right?
[00:34:13.860 --> 00:34:16.740]   Questioning God, God, why did you do this?
[00:34:16.740 --> 00:34:19.420]   Why did you take away this person?
[00:34:19.420 --> 00:34:22.420]   And they were struggling to trust God.
[00:34:22.420 --> 00:34:26.100]   And I encouraged them that, yes, these things happened.
[00:34:26.100 --> 00:34:30.340]   But that God is still in control.
[00:34:30.340 --> 00:34:35.900]   I was recently so struck by one of my former coworkers.
[00:34:35.900 --> 00:34:38.340]   And we went on a mission trip together.
[00:34:38.340 --> 00:34:40.060]   And he has four sons.
[00:34:40.060 --> 00:34:41.980]   And we went to Uganda together.
[00:34:41.980 --> 00:34:47.660]   And his son was, I think, five and then seven at that time.
[00:34:47.660 --> 00:34:50.300]   And now his son was 11.
[00:34:50.300 --> 00:34:57.860]   And I just saw on Facebook that his son was crossing the road to go to school.
[00:34:57.860 --> 00:35:02.980]   And he got ran over by a truck.
[00:35:02.980 --> 00:35:06.580]   And I was so shocked because I was with him.
[00:35:06.580 --> 00:35:09.900]   He was five and seven at this time.
[00:35:09.900 --> 00:35:12.380]   And now he is with the Lord.
[00:35:12.380 --> 00:35:21.340]   And I'm so touched to see my friend, who is the parents, to have to go through this.
[00:35:21.340 --> 00:35:26.260]   It's so tough to lose a child, 11-year-old child.
[00:35:26.260 --> 00:35:29.220]   And I was with him in two mission trips.
[00:35:29.220 --> 00:35:31.500]   And I was still shocked.
[00:35:31.500 --> 00:35:36.260]   And I was still taken aback by this and what had happened.
[00:35:36.260 --> 00:35:38.740]   He just died December 1st.
[00:35:38.740 --> 00:35:46.540]   But to see how these parents have come to the Lord and asked the Lord for healing, it
[00:35:46.540 --> 00:35:51.460]   has inspired me to do the same, to go to the Lord for healing.
[00:35:51.460 --> 00:35:56.820]   And it inspires us that we also need to go to the Lord.
[00:35:56.820 --> 00:36:00.220]   He heals not only publicly.
[00:36:00.220 --> 00:36:04.940]   He heals personally.
[00:36:04.940 --> 00:36:06.880]   God wants to heal you.
[00:36:06.880 --> 00:36:10.900]   In his time and in his way.
[00:36:10.900 --> 00:36:13.020]   And we need to trust that.
[00:36:13.020 --> 00:36:19.460]   That God would heal you in his time and in his way.
[00:36:19.460 --> 00:36:26.860]   And sometimes it might take the other side of eternity for us to be free, fully free
[00:36:26.860 --> 00:36:28.500]   and fully healed.
[00:36:28.500 --> 00:36:31.700]   May the Lord bless you.
[00:36:31.700 --> 00:36:41.000]   May the Lord come into your life, burst into your life, so that you would recognize who
[00:36:41.000 --> 00:36:44.320]   he is, his authority.
[00:36:44.320 --> 00:36:47.240]   So that you would be healed.
[00:36:47.240 --> 00:36:51.540]   So that you would make him the first priority of your life.
[00:36:51.540 --> 00:37:00.280]   So that you would come and leave your direction to follow him.
[00:37:00.280 --> 00:37:05.480]   We're going to sing a song and it's called I Surrender.
[00:37:05.480 --> 00:37:11.240]   Let us surrender to the Lord as he comes into our lives.
[00:37:11.240 --> 00:37:14.240]   Let him be first.
[00:37:14.240 --> 00:37:19.440]   Let him be the authority of our life and let him heal us.
[00:37:19.440 --> 00:37:24.560]   Lord I pray that you would bless everyone who is listening to this talk now.
[00:37:24.560 --> 00:37:30.240]   That Lord, you would help them to know you more.
[00:37:30.240 --> 00:37:34.160]   To repent, to turn from their ways, to go from one place to another.
[00:37:34.160 --> 00:37:35.720]   And that is to you.
[00:37:35.720 --> 00:37:38.280]   A relationship with you.
[00:37:38.280 --> 00:37:39.640]   Help them to surrender.
[00:37:39.640 --> 00:37:42.840]   In Christ's name we pray.
[00:37:42.840 --> 00:37:43.360]   Amen.

