
[00:00:00.000 --> 00:00:06.000]  各位主內的弟兄姊妹平安
[00:20:38.000 --> 00:20:40.000]  我真的感恩
[00:20:40.000 --> 00:20:42.000]  我今天很控制時間
[00:20:42.000 --> 00:20:44.000]  我應該剛才有一個slide
[00:20:44.000 --> 00:20:45.000]  最後一個了
[00:20:45.000 --> 00:20:46.000]  有沒有?
[00:20:46.000 --> 00:20:47.000]  不是
[00:20:47.000 --> 00:20:48.000]  感恩之後
[00:20:48.000 --> 00:20:49.000]  是不是有一個
[00:20:49.000 --> 00:20:51.000]  Irene牧師那個
[00:20:51.000 --> 00:20:53.000]  我發給你的圖那個
[00:20:53.000 --> 00:20:55.000]  沒有嗎?
[00:20:55.000 --> 00:20:58.000]  我們發給了一些mentor
[00:20:58.000 --> 00:20:59.000]  這樣吧
[00:20:59.000 --> 00:21:01.000]  我要說回
[00:21:01.000 --> 00:21:04.000]  請你們等一等
[00:21:04.000 --> 00:21:08.000]  因為我要先把圖推出來
[00:21:08.000 --> 00:21:10.000]  OK,可以
[00:21:10.000 --> 00:21:13.000]  我希望
[00:21:13.000 --> 00:21:15.000]  我給你們三個問題
[00:21:15.000 --> 00:21:18.000]  如果你們有紙有筆的可以寫下
[00:21:18.000 --> 00:21:21.000]  但Irene牧師說那些mentor已經有了
[00:21:21.000 --> 00:21:24.000]  我給你們三個問題
[00:21:24.000 --> 00:21:28.000]  神或者你自己
[00:21:28.000 --> 00:21:30.000]  怎樣去解釋
[00:21:30.000 --> 00:21:32.000]  你自己究竟
[00:21:32.000 --> 00:21:35.000]  你怎樣去服事
[00:21:35.000 --> 00:21:40.000]  或者你怎樣去馴服神
[00:21:40.000 --> 00:21:42.000]  第二
[00:21:42.000 --> 00:21:44.000]  你怎樣去相信主
[00:21:44.000 --> 00:21:47.000]  會必在來
[00:21:47.000 --> 00:21:49.000]  第三
[00:21:49.000 --> 00:21:51.000]  在耶穌的角度
[00:21:51.000 --> 00:21:56.000]  你怎樣去跟隨祂的腳蹤
[00:21:56.000 --> 00:21:59.000]  我給你們三個問題選擇
[00:21:59.000 --> 00:22:01.000]  你們自己可以回去反省
[00:22:01.000 --> 00:22:03.000]  又或者將這三個問題
[00:22:03.000 --> 00:22:05.000]  作為一個祈禱
[00:22:05.000 --> 00:22:11.000]  讓你們自己和神有一個很close的關係
[00:22:11.000 --> 00:22:13.000]  這個說的是你們自己
[00:22:13.000 --> 00:22:15.000]  不是關於家人
[00:22:15.000 --> 00:22:16.000]  是你們自己
[00:22:16.000 --> 00:22:18.000]  你們自己
[00:22:18.000 --> 00:22:21.000]  讓我想想你們自己有沒有
[00:22:21.000 --> 00:22:22.000]  在神裡面
[00:22:22.000 --> 00:22:25.000]  或者在任何的方面
[00:22:25.000 --> 00:22:30.000]  我怎樣合神心意
[00:22:30.000 --> 00:22:32.000]  怎樣去將自己
[00:22:32.000 --> 00:22:34.000]  我不是說要奉獻給神
[00:22:34.000 --> 00:22:37.000]  怎樣就是神怎樣去做你
[00:22:37.000 --> 00:22:39.000]  我今天可以在這裡說
[00:22:39.000 --> 00:22:41.000]  不是我聰明
[00:22:41.000 --> 00:22:44.000]  是因為我也是神
[00:22:44.000 --> 00:22:47.000]  叫我上來說的
[00:22:47.000 --> 00:22:49.000]  我今天就講到這裡
[00:22:49.000 --> 00:22:51.000]  (字幕製作:貝爾)

