
[00:00:00.000 --> 00:00:04.760]   Thank you, Pastor John.
[00:27:29.740 --> 00:27:34.420]   Could it be that we found our identity in school works and our grades instead of finding
[00:27:34.420 --> 00:27:36.740]   our identity in Jesus?
[00:27:36.740 --> 00:27:42.340]   Could it be that we found our identity in a prosperous, beautiful family instead of
[00:27:42.340 --> 00:27:47.080]   truly finding our identity in Jesus?
[00:27:47.080 --> 00:27:49.020]   Not that those things aren't important.
[00:27:49.020 --> 00:27:53.300]   Not that God hasn't placed you, blessed you with those things.
[00:27:53.300 --> 00:28:00.140]   But is Jesus first in our lives?
[00:28:00.140 --> 00:28:06.380]   Last week, one student came to Titus, and he's been coming to church since he was a
[00:28:06.380 --> 00:28:09.140]   baby.
[00:28:09.140 --> 00:28:14.020]   And he came to Titus for the first time and he shared about how his friend was going through
[00:28:14.020 --> 00:28:20.780]   suicide and he had to help him and convince him, you know, don't find your identity in
[00:28:20.780 --> 00:28:23.300]   your grades, you know.
[00:28:23.300 --> 00:28:24.620]   You can still overcome it.
[00:28:24.620 --> 00:28:31.380]   And he was talking about how he had a broken relationship, he just going through a breakup.
[00:28:31.380 --> 00:28:33.700]   And he opened up about that.
[00:28:33.700 --> 00:28:38.860]   And the Spirit led us to talk about how God can make a difference in his life, to heal
[00:28:38.860 --> 00:28:45.860]   his broken heart, to heal his friend and how God could use him and give him wisdom to heal
[00:28:45.860 --> 00:28:47.780]   his friend.
[00:28:47.780 --> 00:28:53.540]   And finally, we arrived at a point where I started to understand that he never placed
[00:28:53.540 --> 00:29:02.100]   his life into the hands of Jesus to let him to be the Lord and Savior of his life.
[00:29:02.100 --> 00:29:07.220]   And so that night, I was like, you haven't asked Jesus to be the Lord and Savior of your
[00:29:07.220 --> 00:29:08.220]   life.
[00:29:08.220 --> 00:29:10.020]   You should do it now.
[00:29:10.020 --> 00:29:12.380]   Jesus is knocking on the door of your heart.
[00:29:12.380 --> 00:29:19.460]   Yeah, it's taken out of context a little bit, that Jesus still uses that.
[00:29:19.460 --> 00:29:26.580]   And I asked him, are you willing to now ask Jesus into your life to heal your brokenness,
[00:29:26.580 --> 00:29:32.900]   to give you wisdom, to give you direction in life, to give you a new purpose and a new
[00:29:32.900 --> 00:29:37.220]   identity and the Holy Spirit to guide you.
[00:29:37.220 --> 00:29:44.020]   And that night last week, he prayed the prayer and invited Jesus in.
[00:29:44.020 --> 00:29:51.580]   And Jesus came in and ate with him and had fellowship with him.
[00:29:51.580 --> 00:29:58.920]   The Church of Laodicea thought they did not need Jesus because they had it all.
[00:29:58.920 --> 00:30:06.200]   Are we willing to repent of our own ways and ask Jesus to be the first priority in our
[00:30:06.200 --> 00:30:14.280]   life, to ask him to be the first love of our life?
[00:30:14.280 --> 00:30:20.000]   We're going to respond in a song called "Lord, I Need You."
[00:30:20.000 --> 00:30:22.080]   And that's the reality.
[00:30:22.080 --> 00:30:25.360]   We all need Jesus.
[00:30:25.360 --> 00:30:32.640]   Whether you're a pastor and you're going to church every day for work, or whether you
[00:30:32.640 --> 00:30:39.040]   just come once a week, we all need Jesus.
[00:30:39.040 --> 00:30:41.160]   We're all broken.
[00:30:41.160 --> 00:30:43.080]   We're all naked.
[00:30:43.080 --> 00:30:44.960]   We're all poor.
[00:30:44.960 --> 00:30:56.320]   We need Jesus to restore our relationship with him so that we can have a new identity,
[00:30:56.320 --> 00:31:02.640]   be clothed by Christ, be led by the Holy Spirit.
[00:31:02.640 --> 00:31:09.960]   I pray for you that you would ask Jesus to be first in your life.
[00:31:09.960 --> 00:31:10.960]   Let us pray.
[00:31:10.960 --> 00:31:18.960]   Heavenly Father, bless us as we repent and surrender our lives to you.
[00:31:18.960 --> 00:31:22.680]   Help us to know that we need you.
[00:31:22.680 --> 00:31:27.760]   There's nothing in this world that can replace our relationship with you.
[00:31:27.760 --> 00:31:28.760]   Humble us, Lord.
[00:31:28.760 --> 00:31:29.760]   In Christ's name we pray.
[00:31:29.760 --> 00:31:30.260]   Amen.
[00:31:30.260 --> 00:31:32.840]   (upbeat music)

