
[00:00:00.000 --> 00:00:03.500]  各位explorer、各位mentor,早安
[00:18:46.480 --> 00:18:50.480]  無論你那一刻是否在打遊戲機
[00:18:50.480 --> 00:18:51.480]  是否在聊天
[00:18:51.480 --> 00:18:53.480]  是否在上課
[00:18:53.480 --> 00:18:54.280]  是否在考試
[00:18:54.280 --> 00:18:55.280]  是否在上班
[00:18:55.280 --> 00:18:58.280]  甚至是在化妝
[00:18:58.280 --> 00:19:00.280]  耶穌來到的時候
[00:19:00.280 --> 00:19:03.280]  什麼都已經不再重要
[00:19:03.280 --> 00:19:04.280]  Game over
[00:19:04.280 --> 00:19:06.280]  這個世界完結了
[00:19:06.280 --> 00:19:08.280]  你要有這樣的心理預備
[00:19:08.280 --> 00:19:10.280]  在那一刻
[00:19:10.280 --> 00:19:12.280]  歷世歷代的信徒
[00:19:12.280 --> 00:19:14.280]  都要復活
[00:19:14.280 --> 00:19:15.280]  所有的人
[00:19:15.280 --> 00:19:17.280]  包括什麼
[00:19:17.280 --> 00:19:20.280]  以前你認識的阿伯拉罕
[00:19:20.280 --> 00:19:22.280]  你認識的彼得
[00:19:22.480 --> 00:19:23.280]  普羅
[00:19:23.280 --> 00:19:25.280]  所有人都要復活
[00:19:25.280 --> 00:19:26.280]  不單止這樣
[00:19:26.280 --> 00:19:28.280]  你看到他有個次序
[00:19:28.280 --> 00:19:30.280]  是誰先復活
[00:19:30.280 --> 00:19:32.280]  是有個次序
[00:19:32.280 --> 00:19:36.280]  就是那些過了生的基督徒
[00:19:36.280 --> 00:19:38.280]  就是在耶穌回來的時候
[00:19:38.280 --> 00:19:40.280]  已經過了生
[00:19:40.280 --> 00:19:42.280]  有機會是包括我們
[00:19:42.280 --> 00:19:45.280]  過了生的基督徒先復活
[00:19:45.280 --> 00:19:47.280]  然後輪到到時
[00:19:47.280 --> 00:19:50.280]  仍然在地上的人
[00:19:50.480 --> 00:19:52.280]  所以可能這個比較深一點
[00:19:52.280 --> 00:19:53.280]  或者未聽過
[00:19:53.280 --> 00:19:55.280]  但你要看著這個真理
[00:19:55.280 --> 00:19:56.280]  要去想
[00:19:56.280 --> 00:19:57.280]  要去記住
[00:19:57.280 --> 00:19:59.280]  這個帶給我們
[00:19:59.280 --> 00:20:01.280]  其實同樣很大的安慰
[00:20:01.280 --> 00:20:02.280]  對於我們怎樣看
[00:20:02.280 --> 00:20:04.280]  我們過了生的親友
[00:20:04.280 --> 00:20:06.280]  都帶給我們一些安慰
[00:20:06.280 --> 00:20:07.280]  Anyway
[00:20:07.280 --> 00:20:10.280]  當時我們所有人都看到
[00:20:10.280 --> 00:20:11.280]  知道耶穌回來
[00:20:11.280 --> 00:20:12.280]  意味著什麼
[00:20:12.280 --> 00:20:15.280]  我們會見到所有
[00:20:15.280 --> 00:20:17.280]  聖經出現過的人物
[00:20:17.280 --> 00:20:18.280]  我們會見到
[00:20:18.480 --> 00:20:22.280]  我們已經過了生的太公太嬤
[00:20:22.280 --> 00:20:24.280]  如果他們是信了耶穌
[00:20:24.280 --> 00:20:27.280]  我們會見到爺爺媽媽
[00:20:27.280 --> 00:20:28.280]  是不是
[00:20:28.280 --> 00:20:29.280]  如果過了生
[00:20:29.280 --> 00:20:30.280]  基督徒
[00:20:30.280 --> 00:20:31.280]  我們會見到他們
[00:20:31.280 --> 00:20:33.280]  然後在第十七節
[00:20:33.280 --> 00:20:35.280]  我們要和他們一起
[00:20:35.280 --> 00:20:37.280]  被提到雲裡
[00:20:37.280 --> 00:20:40.280]  在空中與主相會
[00:20:40.280 --> 00:20:41.280]  就這樣
[00:20:41.280 --> 00:20:45.280]  我們就要和主永遠同在
[00:20:45.480 --> 00:20:48.280]  這個是天父藉著保羅
[00:20:48.280 --> 00:20:50.280]  給我們的確據和應許
[00:20:50.280 --> 00:20:53.280]  就是將來有一個這樣的盼望
[00:20:53.280 --> 00:20:56.280]  到了主再來的那一天
[00:20:56.280 --> 00:20:58.280]  我們所有的信徒
[00:20:58.280 --> 00:21:00.280]  無論你是否活著
[00:21:00.280 --> 00:21:02.280]  無論是不是到時已經過了生
[00:21:02.280 --> 00:21:04.280]  都要再復活
[00:21:04.280 --> 00:21:07.280]  永遠與主同在
[00:21:07.280 --> 00:21:10.280]  今天雖然我沒有時間
[00:21:10.280 --> 00:21:11.280]  慢慢和大家解釋
[00:21:11.280 --> 00:21:14.280]  什麼叫做被提到雲裡
[00:21:14.480 --> 00:21:16.280]  什麼是空中
[00:21:16.280 --> 00:21:17.280]  是不是大氣層
[00:21:17.280 --> 00:21:20.280]  以及我們在復活的時候
[00:21:20.280 --> 00:21:23.280]  其實是有一個新的身體
[00:21:23.280 --> 00:21:24.280]  你知不知道
[00:21:24.280 --> 00:21:27.280]  不是只有靈魂去復活
[00:21:27.280 --> 00:21:28.280]  不是只有靈魂
[00:21:28.280 --> 00:21:30.280]  是有一個身體
[00:21:30.280 --> 00:21:32.280]  你可以回去看哥林多前書十五章
[00:21:32.280 --> 00:21:34.280]  是一個不會扭壞的身體
[00:21:34.280 --> 00:21:36.280]  不過今天很想讓大家
[00:21:36.280 --> 00:21:38.280]  首先看到一幅圖畫
[00:21:38.280 --> 00:21:42.280]  就是我們有一個永恆的盼望
[00:21:42.480 --> 00:21:45.280]  你是為永恆而活的
[00:21:45.280 --> 00:21:46.280]  各位
[00:21:46.280 --> 00:21:49.280]  你是為永恆而活的
[00:21:49.280 --> 00:21:50.280]  再一次
[00:21:50.280 --> 00:21:52.280]  你轉身和你旁邊的人說
[00:21:52.280 --> 00:21:54.280]  你是為永恆而活的
[00:21:54.280 --> 00:21:56.280]  叫醒他好不好
[00:21:56.280 --> 00:22:04.280]  我記得第一次知道這個真理的時候
[00:22:04.280 --> 00:22:06.280]  我是中六
[00:22:06.280 --> 00:22:07.280]  剛才說中三
[00:22:07.280 --> 00:22:08.280]  現在說中六
[00:22:08.280 --> 00:22:11.280]  中六的時候我看過一本書
[00:22:11.480 --> 00:22:13.280]  就是這本
[00:22:13.280 --> 00:22:14.280]  標榜人生
[00:22:14.280 --> 00:22:16.280]  很特別
[00:22:16.280 --> 00:22:17.280]  神為我預備
[00:22:17.280 --> 00:22:19.280]  我預備的時候
[00:22:19.280 --> 00:22:20.280]  今天回來教會
[00:22:20.280 --> 00:22:21.280]  就看到有人拿著這本書
[00:22:21.280 --> 00:22:23.280]  在我中六的時候
[00:22:23.280 --> 00:22:25.280]  到今天仍然有人看
[00:22:25.280 --> 00:22:27.280]  這本書是誰的
[00:22:27.280 --> 00:22:30.280]  弟弟在不在
[00:22:30.280 --> 00:22:31.280]  在這裡
[00:22:31.280 --> 00:22:33.280]  多謝弟弟
[00:22:33.280 --> 00:22:36.280]  希望你真的有好好的看他這本書
[00:22:36.280 --> 00:22:38.280]  當時我在中六的時候
[00:22:38.280 --> 00:22:39.280]  就已經有這本書
[00:22:39.480 --> 00:22:43.280]  我就花了40天
[00:22:43.280 --> 00:22:47.280]  跟著他去看完這本書
[00:22:47.280 --> 00:22:50.280]  我發現生命從此經歷了一個
[00:22:50.280 --> 00:22:51.280]  又是再這樣說
[00:22:51.280 --> 00:22:53.280]  翻天覆地的改變
[00:22:53.280 --> 00:22:55.280]  我發現到那一刻才知道
[00:22:55.280 --> 00:22:58.280]  原來我的人生是為了永恆而活的
[00:22:58.280 --> 00:23:01.280]  原來我的人生至少有五大目的
[00:23:01.280 --> 00:23:03.280]  我鼓勵你
[00:23:03.280 --> 00:23:05.280]  如果你看到可以拍一張照片
[00:23:05.280 --> 00:23:07.280]  甚或你去買一本書
[00:23:07.280 --> 00:23:08.280]  或者問弟弟借來看
[00:23:08.480 --> 00:23:10.280]  弟弟快點看完
[00:23:10.280 --> 00:23:13.280]  這本書40天後
[00:23:13.280 --> 00:23:14.280]  四本書來看
[00:23:14.280 --> 00:23:16.280]  這本書告訴我們
[00:23:16.280 --> 00:23:18.280]  原來我們人生有幾大的目的
[00:23:18.280 --> 00:23:20.280]  我們是為了為神而活
[00:23:20.280 --> 00:23:22.280]  討祂的喜悅
[00:23:22.280 --> 00:23:24.280]  是為了團契
[00:23:24.280 --> 00:23:26.280]  為神的家而活
[00:23:26.280 --> 00:23:28.280]  為了我們成為一個門徒
[00:23:28.280 --> 00:23:31.280]  為了我們要服侍上帝
[00:23:31.280 --> 00:23:32.280]  服侍身邊的人
[00:23:32.280 --> 00:23:34.280]  亦都是為了宣教的使命
[00:23:34.280 --> 00:23:37.280]  將這個福音傳給其他人
[00:23:37.480 --> 00:23:40.280]  當時他用了40個章節去講這件事
[00:23:40.280 --> 00:23:41.280]  我才知道
[00:23:41.280 --> 00:23:42.280]  是的
[00:23:42.280 --> 00:23:43.280]  我從此
[00:23:43.280 --> 00:23:46.280]  我要將我的生命交給上帝
[00:23:46.280 --> 00:23:50.280]  我要滿足上帝昔日做我的目的
[00:23:50.280 --> 00:23:53.280]  我不要浪費我的青春
[00:23:53.280 --> 00:23:55.280]  因此我今天很鼓勵你
[00:23:55.280 --> 00:23:59.280]  很想鼓勵你作同樣的祈禱
[00:23:59.280 --> 00:24:02.280]  讓你真心告訴上帝
[00:24:02.280 --> 00:24:03.280]  是的
[00:24:03.280 --> 00:24:06.280]  雖然新一年已經開始
[00:24:06.480 --> 00:24:08.280]  很長很長
[00:24:08.280 --> 00:24:09.280]  但你告訴上帝
[00:24:09.280 --> 00:24:12.280]  我知道有更多的目的
[00:24:12.280 --> 00:24:14.280]  一定有一個目的
[00:24:14.280 --> 00:24:16.280]  我是為祂而活的
[00:24:16.280 --> 00:24:17.280]  讀書是好的
[00:24:17.280 --> 00:24:20.280]  但我想將它不只看成為了我的明星
[00:24:20.280 --> 00:24:22.280]  為了我的分數
[00:24:22.280 --> 00:24:24.280]  為了父母而去讀書
[00:24:24.280 --> 00:24:26.280]  我想為了你去讀書
[00:24:26.280 --> 00:24:30.280]  我想活出上帝在我生命當中所做的使命
[00:24:30.280 --> 00:24:32.280]  說到尾
[00:24:32.280 --> 00:24:34.280]  我很想為了永恆而活
[00:24:34.480 --> 00:24:37.280]  我不要等到我的親人離世
[00:24:37.280 --> 00:24:39.280]  才學會這個真理
[00:24:39.280 --> 00:24:41.280]  我很想為了永恆而活
[00:24:41.280 --> 00:24:45.280]  今天可能你也很想作這個祈禱
[00:24:45.280 --> 00:24:47.280]  但可能我們在這中間
[00:24:47.280 --> 00:24:51.280]  有很多無可奈何的掙扎
[00:24:51.280 --> 00:24:53.280]  雖然離開學校沒多久
[00:24:53.280 --> 00:24:56.280]  但卻被很多現實生活
[00:24:56.280 --> 00:24:59.280]  被很多壓力壓倒
[00:24:59.280 --> 00:25:02.280]  被學業、實習、兼職
[00:25:02.480 --> 00:25:05.280]  不同的人際關係
[00:25:05.280 --> 00:25:07.280]  不同人的期望
[00:25:07.280 --> 00:25:09.280]  壓到你呼吸不力
[00:25:09.280 --> 00:25:12.280]  你覺得很想去
[00:25:12.280 --> 00:25:14.280]  我只能夠擠到一些時間
[00:25:14.280 --> 00:25:16.280]  今天坐在這裡聽到
[00:25:16.280 --> 00:25:18.280]  然後你很祈求神
[00:25:18.280 --> 00:25:21.280]  讓你去看見上帝的真實
[00:25:21.280 --> 00:25:24.280]  讓你去看見祂的同在
[00:25:24.280 --> 00:25:25.280]  祂對你的愛
[00:25:25.280 --> 00:25:29.280]  祂對你的計劃從來沒有改變過
[00:25:29.280 --> 00:25:31.280]  這位愛你的上帝
[00:25:31.480 --> 00:25:34.280]  當你連死亡都能勝過的時候
[00:25:34.280 --> 00:25:36.280]  難道祂不能帶你經歷過
[00:25:36.280 --> 00:25:40.280]  你這個星期或明天要考的測驗考試嗎
[00:25:40.280 --> 00:25:42.280]  祂不能幫助你
[00:25:42.280 --> 00:25:46.280]  帶領你走過你以為很困難的難關
[00:25:46.280 --> 00:25:48.280]  那些破裂的關係嗎
[00:25:48.280 --> 00:25:52.280]  那些不好的東西
[00:25:52.280 --> 00:25:54.280]  你很怕別人怎麼看你
[00:25:54.280 --> 00:25:56.280]  給得起
[00:25:56.280 --> 00:25:58.280]  上帝怎麼看嗎
[00:25:58.280 --> 00:26:00.280]  因此來到總結的部分
[00:26:00.480 --> 00:26:05.280]  很想互相提醒
[00:26:05.280 --> 00:26:07.280]  就是今天的經文提醒我們
[00:26:07.280 --> 00:26:10.280]  要有復活的盼望
[00:26:10.280 --> 00:26:12.280]  要有復活的盼望
[00:26:12.280 --> 00:26:15.280]  我為何選擇活得與別人不一樣
[00:26:15.280 --> 00:26:17.280]  是今天的講題
[00:26:17.280 --> 00:26:19.280]  為什麼
[00:26:19.280 --> 00:26:22.280]  因為我們知道對於基督徒來說
[00:26:22.280 --> 00:26:25.280]  死亡不是人生的終結
[00:26:25.280 --> 00:26:27.280]  因為主在內的那一天
[00:26:27.280 --> 00:26:29.280]  無論活著與否
[00:26:29.480 --> 00:26:31.280]  也必復活
[00:26:31.280 --> 00:26:33.280]  無論你活著與否
[00:26:33.280 --> 00:26:34.280]  都要復活
[00:26:34.280 --> 00:26:36.280]  因此你用永恆的目光
[00:26:36.280 --> 00:26:38.280]  去看回你今天所做的事
[00:26:38.280 --> 00:26:42.280]  其實算不得什麼
[00:26:42.280 --> 00:26:45.280]  其實我們面對的困難
[00:26:45.280 --> 00:26:48.280]  比起將來我們所有的盼望
[00:26:48.280 --> 00:26:50.280]  實在算不得什麼
[00:26:50.280 --> 00:26:53.280]  最後我想和大家分享
[00:26:53.280 --> 00:26:55.280]  有沒有人知道這個人是誰
[00:26:56.480 --> 00:27:01.280]  我也要上網查看他的經歷
[00:27:01.280 --> 00:27:05.280]  原來這位蘇恩配是突破的創辦人
[00:27:05.280 --> 00:27:07.280]  或是創辦人之一
[00:27:07.280 --> 00:27:09.280]  另一位是創園雲醫生
[00:27:09.280 --> 00:27:11.280]  我們都認識的
[00:27:11.280 --> 00:27:13.280]  他曾經來過我們分享信息
[00:27:13.280 --> 00:27:17.280]  但這位蘇恩配姐妹
[00:27:17.280 --> 00:27:21.280]  她在1982年安息主懷
[00:27:21.280 --> 00:27:24.280]  不是一個古代人物
[00:27:24.480 --> 00:27:27.280]  不是我們這一代
[00:27:27.280 --> 00:27:28.280]  可能是上一代
[00:27:28.280 --> 00:27:30.280]  但她在她小時候
[00:27:30.280 --> 00:27:32.280]  只有四十多歲
[00:27:32.280 --> 00:27:35.280]  原來在她年輕的時候
[00:27:35.280 --> 00:27:38.280]  患上甲狀腺癌
[00:27:38.280 --> 00:27:40.280]  她當時二十多歲
[00:27:40.280 --> 00:27:43.280]  起初她甚至不太知道
[00:27:43.280 --> 00:27:45.280]  她父母知道
[00:27:45.280 --> 00:27:47.280]  但父母沒有瞞著她
[00:27:47.280 --> 00:27:50.280]  直到她七年後癌症復發
[00:27:50.280 --> 00:27:51.280]  她才知道
[00:27:51.280 --> 00:27:53.280]  大家可以想像
[00:27:53.480 --> 00:27:54.280]  作為一個年輕人
[00:27:54.280 --> 00:27:56.280]  二十多歲或三十歲
[00:27:56.280 --> 00:27:59.280]  聽到這個晴天霹靂的消息
[00:27:59.280 --> 00:28:03.280]  如何打斷了她的人生計劃
[00:28:03.280 --> 00:28:07.280]  不過她沒有選擇向現實低頭
[00:28:07.280 --> 00:28:10.280]  她在病情穩定的時候
[00:28:10.280 --> 00:28:14.280]  蘇恩配到美國進修
[00:28:14.280 --> 00:28:16.280]  甚至後來受到感動
[00:28:16.280 --> 00:28:19.280]  到台灣校園開展很多福音工作
[00:28:19.280 --> 00:28:21.280]  當時她仍然在病
[00:28:21.480 --> 00:28:24.280]  不過在極度痛苦當中
[00:28:24.280 --> 00:28:27.280]  她仍然認定自己的生命
[00:28:27.280 --> 00:28:30.280]  只有祝福沒有就坐
[00:28:30.280 --> 00:28:34.280]  她在醫院的病床上寫稿
[00:28:34.280 --> 00:28:37.280]  亦在失常的血壓當中
[00:28:37.280 --> 00:28:40.280]  仍然堅持完成劇本的創作
[00:28:40.280 --> 00:28:42.280]  她在短暫的生命
[00:28:42.280 --> 00:28:46.280]  竭力去發揮自己所有的恩賜和才幹
[00:28:46.280 --> 00:28:49.280]  很多人問她為何這麼脆弱
[00:28:49.280 --> 00:28:51.280]  她本身已經很瘦
[00:28:51.280 --> 00:28:53.080]  但因為癌症更加瘦
[00:28:53.080 --> 00:28:55.080]  這麼脆弱的女子
[00:28:55.080 --> 00:28:58.080]  為何能夠表達如此不一樣的生命
[00:28:58.080 --> 00:29:01.080]  原來是因為她確信
[00:29:01.080 --> 00:29:05.080]  主耶穌是那位曾經為她嘗過苦難
[00:29:05.080 --> 00:29:08.080]  卻又已經復活的救主
[00:29:08.080 --> 00:29:10.080]  原來在她的著作中
[00:29:10.080 --> 00:29:12.080]  她有這樣描述耶穌
[00:29:12.080 --> 00:29:15.080]  就是這位新完十嫁的這個人
[00:29:15.080 --> 00:29:17.080]  向我重新演繹了
[00:29:17.080 --> 00:29:19.080]  詮釋了痛苦
[00:29:19.280 --> 00:29:21.080]  她潮水的臉容
[00:29:21.080 --> 00:29:22.080]  剛揭的身體
[00:29:22.080 --> 00:29:24.080]  具體說明了她和人類
[00:29:24.080 --> 00:29:27.080]  苦難完全的認同
[00:29:27.080 --> 00:29:29.080]  即是說她完全明白什麼叫做受苦
[00:29:29.080 --> 00:29:31.080]  什麼叫做苦難
[00:29:31.080 --> 00:29:33.080]  這位主耶穌永恆地
[00:29:33.080 --> 00:29:36.080]  將死亡判了死刑
[00:29:36.080 --> 00:29:42.080]  是她為我的生命賦予了意義
[00:29:42.080 --> 00:29:44.080]  索恩培就是這樣
[00:29:44.080 --> 00:29:46.080]  帶著這樣的信念
[00:29:46.080 --> 00:29:47.080]  在她的病患當中
[00:29:47.280 --> 00:29:50.080]  她創辦了很多基督教雜誌
[00:29:50.080 --> 00:29:52.080]  包括突破
[00:29:52.080 --> 00:29:53.080]  校園
[00:29:53.080 --> 00:29:55.080]  或者後來叫做海外校園
[00:29:55.080 --> 00:29:57.080]  啟動了一輪又一輪的
[00:29:57.080 --> 00:30:00.080]  以生命影響生命的突破運動
[00:30:00.080 --> 00:30:02.080]  在她離世之前
[00:30:02.080 --> 00:30:04.080]  她更加寫了一本書
[00:30:04.080 --> 00:30:08.080]  或者散文叫做《死亡別狂傲》
[00:30:08.080 --> 00:30:10.080]  當中有一句說話是這樣說的
[00:30:10.080 --> 00:30:14.080]  你與其詛咒就坐黑暗
[00:30:14.080 --> 00:30:16.080]  不如燃燒自己
[00:30:16.280 --> 00:30:19.080]  她去到四十幾歲
[00:30:19.080 --> 00:30:22.080]  去到臨終的日子
[00:30:22.080 --> 00:30:24.080]  依然去作這樣的禱告
[00:30:24.080 --> 00:30:27.080]  與其詛咒黑暗
[00:30:27.080 --> 00:30:29.080]  不如我們去燃燒自己
[00:30:29.080 --> 00:30:33.080]  今天原來有人可以這樣面對死亡
[00:30:33.080 --> 00:30:37.080]  原來有人可以這樣面對這種苦難
[00:30:37.080 --> 00:30:41.080]  因此今天我們首先要提醒我們的一件事
[00:30:41.080 --> 00:30:45.080]  就是我們不再需要為那些
[00:30:45.280 --> 00:30:47.080]  已經安息主懷
[00:30:47.080 --> 00:30:52.080]  或者為那些已經過世的基督徒的親友
[00:30:52.080 --> 00:30:54.080]  太過的絕望、悲傷
[00:30:54.080 --> 00:30:56.080]  不是我們不傷心
[00:30:56.080 --> 00:31:00.080]  而是我們知道將來在天家會再相見
[00:31:00.080 --> 00:31:02.080]  相反我們更加要怎樣
[00:31:02.080 --> 00:31:06.080]  我們要為著仍然在世的身邊的朋友
[00:31:06.080 --> 00:31:07.080]  那些親友
[00:31:07.080 --> 00:31:09.080]  為他們著急
[00:31:09.080 --> 00:31:12.080]  因為我們不知道耶穌何時會再回來
[00:31:12.080 --> 00:31:14.080]  就像剛才所說
[00:31:14.280 --> 00:31:16.080]  當秒鐘到達零的時候
[00:31:16.080 --> 00:31:18.080]  什麼機會都沒有
[00:31:18.080 --> 00:31:20.080]  你正在做考試、做卷
[00:31:20.080 --> 00:31:21.080]  什麼都沒有
[00:31:21.080 --> 00:31:23.080]  你要面對的事情
[00:31:23.080 --> 00:31:24.080]  所存的錢
[00:31:24.080 --> 00:31:27.080]  那一刻你帶不到上天堂
[00:31:27.080 --> 00:31:30.080]  最後讓我們做好我們的本份
[00:31:30.080 --> 00:31:32.080]  選擇不要去躺平
[00:31:32.080 --> 00:31:35.080]  卻每天為天父、為耶穌而活
[00:31:35.080 --> 00:31:38.080]  因為我們知道到了那一天
[00:31:38.080 --> 00:31:41.080]  我們所有人都要向這位主耶穌去到膠帳
[00:31:41.080 --> 00:31:43.080]  如果你願意的時候
[00:31:43.280 --> 00:31:45.080]  我們一起低頭祈禱
[00:31:45.080 --> 00:31:48.080]  同時也邀請勁敗的隊去到預備
[00:31:48.080 --> 00:31:52.080]  我們花十秒、二十秒時間
[00:31:52.080 --> 00:31:55.080]  安靜我們自己好不好
[00:31:55.080 --> 00:31:59.080]  究竟你聽了什麼
[00:31:59.080 --> 00:32:04.080]  究竟今天你為誰而活
[00:32:09.280 --> 00:32:13.080]  我為何選擇活得與別人不一樣
[00:32:13.080 --> 00:32:17.080]  你會不會有膽做這個決定
[00:32:17.080 --> 00:32:21.080]  去活出一個有盼望
[00:32:21.080 --> 00:32:25.080]  一個有復活的盼望的人生
[00:32:25.080 --> 00:32:28.080]  單單為主耶穌而活
[00:32:28.080 --> 00:32:33.080]  祭奠我們感謝你
[00:32:33.080 --> 00:32:35.080]  今天賜給我們一個很寶貴的訊息
[00:32:35.080 --> 00:32:39.080]  來提醒我們要有復活的盼望
[00:32:39.080 --> 00:32:40.880]  原來你告訴我們
[00:32:40.880 --> 00:32:43.880]  死亡對我們基督徒來說不是人生的終結
[00:32:43.880 --> 00:32:46.880]  因為在主耶穌你再回來的那一天
[00:32:46.880 --> 00:32:48.880]  無論活著與否
[00:32:48.880 --> 00:32:50.880]  我們都會一起復活
[00:32:50.880 --> 00:32:52.880]  雖然我們不肯定
[00:32:52.880 --> 00:32:55.880]  你是否在我們這個年代要回來
[00:32:55.880 --> 00:32:59.880]  但上帝我們就要帶著這樣的事實去過生活
[00:32:59.880 --> 00:33:01.880]  我們仍然要認定
[00:33:01.880 --> 00:33:03.880]  主耶穌你是愛我們的上帝
[00:33:03.880 --> 00:33:04.880]  你不會撇棄我們
[00:33:04.880 --> 00:33:05.880]  不會丟下我們
[00:33:05.880 --> 00:33:07.880]  你會再回來
[00:33:08.080 --> 00:33:09.880]  我們要復活
[00:33:09.880 --> 00:33:11.880]  因此你轉化我們怎樣看死亡
[00:33:11.880 --> 00:33:13.880]  怎樣看苦難
[00:33:13.880 --> 00:33:16.880]  怎樣看我們今天所面對的挑戰
[00:33:16.880 --> 00:33:18.880]  求主耶穌幫助我們
[00:33:18.880 --> 00:33:21.880]  從此以後活出不一樣的生命
[00:33:21.880 --> 00:33:24.880]  帶著有盼望去過每一天的人生
[00:33:24.880 --> 00:33:29.880]  最後我們也為身邊仍然未信主的朋友去祈禱
[00:33:29.880 --> 00:33:31.880]  我們的家人
[00:33:31.880 --> 00:33:33.880]  我們的好好的同學
[00:33:33.880 --> 00:33:35.880]  求主你都去幫助他們
[00:33:36.080 --> 00:33:37.880]  讓他們感動他們的心
[00:33:37.880 --> 00:33:38.880]  讓他們認識你
[00:33:38.880 --> 00:33:41.880]  因為知道這份關乎生死的事
[00:33:41.880 --> 00:33:44.880]  亦是一份永恆的決定
[00:33:44.880 --> 00:33:47.880]  主我們原來今天是為了永恆而活
[00:33:47.880 --> 00:33:48.880]  我們多謝你
[00:33:48.880 --> 00:33:50.880]  願你順聽我們的禱告
[00:33:50.880 --> 00:33:51.880]  同心祈禱
[00:33:51.880 --> 00:33:52.880]  奉主名求
[00:33:52.880 --> 00:33:53.880]  Amen
[00:33:53.880 --> 00:33:56.880]  (字幕由 Amara.org 社群提供)

