
[00:00:00.000 --> 00:00:07.000]  我們在神的豐富的恩典中 一起來敬拜 一起來感受神的愛
[00:18:48.000 --> 00:18:52.000]  誠實的承認你不能做的
[00:18:52.000 --> 00:18:55.000]  感恩的接受你能做的
[00:18:55.000 --> 00:18:57.000]  然後每次你為神
[00:18:57.000 --> 00:18:59.000]  你就慢慢看到你的人生是什麼
[00:18:59.000 --> 00:19:01.000]  然後你的喜樂是別人拿不走的
[00:19:01.000 --> 00:19:04.000]  因為你不是跟人家比較的
[00:19:04.000 --> 00:19:08.000]  你走在你應走的軌道上的時候
[00:19:08.000 --> 00:19:11.000]  那種的自然舒服跟自在
[00:19:11.000 --> 00:19:15.000]  是幸福得不得了的一件事情
[00:19:15.000 --> 00:19:16.000]  第二呢
[00:19:16.000 --> 00:19:20.000]  我們要藉著抵擋世界明白神的旨意
[00:19:20.000 --> 00:19:23.000]  如果我們說我們要把我們整個人的態度、心態擺對
[00:19:23.000 --> 00:19:24.000]  第一個就是
[00:19:24.000 --> 00:19:27.000]  我們要知道每次有侍奉的機會
[00:19:27.000 --> 00:19:30.000]  都是我可以明白神的旨意的機會
[00:19:30.000 --> 00:19:31.000]  第二
[00:19:31.000 --> 00:19:38.000]  我們要知道什麼事情會阻礙我們去明白神的旨意
[00:19:38.000 --> 00:19:40.000]  如果你這方面不明白
[00:19:40.000 --> 00:19:45.000]  你會遇到很多攔阻你都不懂
[00:19:45.000 --> 00:19:47.000]  因為經文說什麼呢
[00:19:47.000 --> 00:19:51.000]  不要效法這世界
[00:19:51.000 --> 00:19:56.000]  你才有機會明白神的旨意
[00:19:56.000 --> 00:20:00.000]  如果我們不去好好的思想這些事情呢
[00:20:00.000 --> 00:20:03.000]  我們被這世界欺騙了
[00:20:03.000 --> 00:20:06.000]  被這世界帶著油花源
[00:20:06.000 --> 00:20:08.000]  走很多冤枉路
[00:20:08.000 --> 00:20:11.000]  我們都不知道其實我們這順著的世界
[00:20:11.000 --> 00:20:14.000]  帶我們越走越枯燥
[00:20:14.000 --> 00:20:15.000]  越走越空虛
[00:20:15.000 --> 00:20:20.000]  越走越沒味道的人生道路
[00:20:20.000 --> 00:20:24.000]  世界在這裡代表什麼呢
[00:20:24.000 --> 00:20:26.000]  千萬不要誤會
[00:20:26.000 --> 00:20:29.000]  這世界是上帝所造的
[00:20:29.000 --> 00:20:32.000]  這世界一定有它的美好
[00:20:32.000 --> 00:20:34.000]  但是這裡講的世界呢
[00:20:34.000 --> 00:20:36.000]  是敵對上帝的世界
[00:20:36.000 --> 00:20:39.000]  是不屬上帝的世界
[00:20:39.000 --> 00:20:43.000]  是代表著很多罪惡的價值觀的世界
[00:20:43.000 --> 00:20:45.000]  在這句經文裡面
[00:20:45.000 --> 00:20:46.000]  耶穌也說過了
[00:20:46.000 --> 00:20:48.000]  耶穌說什麼呢
[00:20:48.000 --> 00:20:52.000]  我不把你們從世界拿走
[00:20:52.000 --> 00:20:54.000]  你們不屬這世界
[00:20:54.000 --> 00:20:57.000]  但是你們生活在這世界
[00:20:57.000 --> 00:21:02.000]  我要你們在這世界中做我的見證
[00:21:02.000 --> 00:21:07.000]  所以基督教不是一種避世的宗教
[00:21:07.000 --> 00:21:09.000]  逃去山洞裡面什麼都不理
[00:21:09.000 --> 00:21:13.000]  基督教是看見這世界是真實的
[00:21:13.000 --> 00:21:15.000]  我們要知道它的問題所在
[00:21:15.000 --> 00:21:16.000]  去了解它
[00:21:16.000 --> 00:21:17.000]  所以這世界
[00:21:17.000 --> 00:21:18.000]  在這裡這段經文
[00:21:18.000 --> 00:21:19.000]  不要效法這世界
[00:21:19.000 --> 00:21:24.000]  這世界代表著一種不是神的旨意
[00:21:24.000 --> 00:21:26.000]  這世界
[00:21:26.000 --> 00:21:30.000]  要教我們自私
[00:21:30.000 --> 00:21:34.000]  要教我們貪婪
[00:21:34.000 --> 00:21:39.000]  要教我們只為自己或為自己的家庭就好了
[00:21:39.000 --> 00:21:42.000]  其他的事情不要管那麼多
[00:21:42.000 --> 00:21:46.000]  這個是這個世界所代表的各種的價值觀
[00:21:46.000 --> 00:21:48.000]  聖經的教導是
[00:21:48.000 --> 00:21:50.000]  我們不但要擔自己的擔子
[00:21:50.000 --> 00:21:54.000]  我們還要彼此擔當其他人的擔子
[00:21:54.000 --> 00:21:56.000]  我們要看別人比自己強
[00:21:56.000 --> 00:21:58.000]  別人比自己重要
[00:21:58.000 --> 00:22:01.000]  我們要像耶穌那樣願意去服侍其他人
[00:22:01.000 --> 00:22:05.000]  這個跟世界的價值觀完全相反
[00:22:05.000 --> 00:22:07.000]  這裡說不要效法這世界
[00:22:07.000 --> 00:22:13.000]  這世界說你可以瞞天過海的事情你就做吧
[00:22:13.000 --> 00:22:15.000]  反正你只要做有利益
[00:22:15.000 --> 00:22:19.000]  只要不要被抓就好了
[00:22:19.000 --> 00:22:21.000]  這世界是這樣教的
[00:22:21.000 --> 00:22:23.000]  但是聖經裡面是說
[00:22:23.000 --> 00:22:25.000]  上帝在查看
[00:22:25.000 --> 00:22:28.000]  上帝查看你所做的每一件事情
[00:22:28.000 --> 00:22:33.000]  祂在乎你所做的每一件事情跟你的動機
[00:22:33.000 --> 00:22:35.000]  祂不是要給你壓力
[00:22:35.000 --> 00:22:39.000]  祂是要讓你知道祂在乎你
[00:22:39.000 --> 00:22:42.000]  祂在乎你做的事情是對還是不對
[00:22:42.000 --> 00:22:47.000]  就好像一個父母在乎孩子的一舉一動
[00:22:47.000 --> 00:22:49.000]  是在乎他
[00:22:49.000 --> 00:22:51.000]  在乎他有沒有成長
[00:22:51.000 --> 00:22:54.000]  在乎他會不會越走越錯
[00:22:54.000 --> 00:22:56.000]  所以第二個我們要知道的是
[00:22:56.000 --> 00:23:01.000]  這世界我們要藉著抵擋這世界來明白神的旨意
[00:23:01.000 --> 00:23:08.000]  你越抵擋祂你就越有機會知道上帝的旨意是什麼
[00:23:08.000 --> 00:23:11.000]  世界的人的思維是什麼呢
[00:23:11.000 --> 00:23:16.000]  是按著自己的想法決定人生的優先秩序
[00:23:16.000 --> 00:23:19.000]  你好好的思考一下這句話
[00:23:19.000 --> 00:23:22.000]  世界的人的思維是
[00:23:22.000 --> 00:23:27.000]  我按我的想法來決定人生的優先秩序
[00:23:27.000 --> 00:23:32.000]  所以上帝擺在第二第三或者最後
[00:23:32.000 --> 00:23:36.000]  上帝的心意擺在第二第三最後
[00:23:36.000 --> 00:23:38.000]  我的心意最最最重要
[00:23:38.000 --> 00:23:46.000]  這樣的人是很難明白神的心意的
[00:23:46.000 --> 00:23:47.000]  這個很難
[00:23:47.000 --> 00:23:50.000]  因為我們每個人都有很強的自我中心
[00:23:50.000 --> 00:23:54.000]  這自我中心還有自我保護
[00:23:54.000 --> 00:23:58.000]  會使到我們很自然的想要
[00:23:58.000 --> 00:24:00.000]  還是我自己想清楚比較好
[00:24:00.000 --> 00:24:02.000]  上帝不是不讓你想清楚
[00:24:02.000 --> 00:24:12.000]  上帝是要你邀請他跟你一起想清楚
[00:24:12.000 --> 00:24:15.000]  那麼我想問多一個深入的問題了
[00:24:15.000 --> 00:24:17.000]  在教會中的人
[00:24:17.000 --> 00:24:23.000]  會不會就不會效法這世界呢
[00:24:23.000 --> 00:24:25.000]  在教會裡面的人
[00:24:25.000 --> 00:24:28.000]  就不會效法這世界嗎
[00:24:28.000 --> 00:24:30.000]  我看答案很明顯對不對
[00:24:30.000 --> 00:24:32.000]  未必對嗎
[00:24:32.000 --> 00:24:37.000]  關鍵是你的心是怎樣的
[00:24:37.000 --> 00:24:42.000]  來教會不代表你的心是向著神的
[00:24:42.000 --> 00:24:45.000]  有些人就被魔鬼欺騙了
[00:24:45.000 --> 00:24:48.000]  他們以為來教會就不代表
[00:24:48.000 --> 00:24:50.000]  那個心是向著神
[00:24:50.000 --> 00:24:55.000]  他們就以為這樣就不如不要來教會
[00:24:55.000 --> 00:24:57.000]  就被魔鬼欺騙了
[00:24:57.000 --> 00:24:59.000]  其實是更應該來教會
[00:24:59.000 --> 00:25:02.000]  學真正的真理
[00:25:02.000 --> 00:25:05.000]  在教會中的人就不會效法世界嗎
[00:25:05.000 --> 00:25:06.000]  答案當然不是
[00:25:06.000 --> 00:25:08.000]  我們看
[00:25:08.000 --> 00:25:11.000]  你們猜這是誰啊
[00:25:11.000 --> 00:25:13.000]  誰啊
[00:25:13.000 --> 00:25:15.000]  猶大
[00:25:15.000 --> 00:25:18.000]  出賣耶穌的門徒猶大
[00:25:18.000 --> 00:25:22.000]  三年多的時間跟著耶穌
[00:25:22.000 --> 00:25:25.000]  看耶穌的教導
[00:25:25.000 --> 00:25:28.000]  看耶穌的神蹟
[00:25:28.000 --> 00:25:33.000]  但是還是會效法這世界
[00:25:33.000 --> 00:25:37.000]  猶大效法這世界什麼呢
[00:25:37.000 --> 00:25:40.000]  貪錢
[00:25:40.000 --> 00:25:43.000]  那天我們在姊妹團契
[00:25:43.000 --> 00:25:45.000]  我們問這個問題
[00:25:45.000 --> 00:25:48.000]  因為聖經說魔鬼把出賣耶穌的意念
[00:25:48.000 --> 00:25:50.000]  放在猶大心裡
[00:25:50.000 --> 00:25:54.000]  記不記得那一段經文
[00:25:54.000 --> 00:25:57.000]  我就問他們
[00:25:57.000 --> 00:26:02.000]  魔鬼是怎樣把出賣耶穌的意念
[00:26:02.000 --> 00:26:06.000]  放在猶大心裡呢
[00:26:06.000 --> 00:26:07.000]  是怎樣呢
[00:26:07.000 --> 00:26:09.000]  Kathy給了一個很好的答案
[00:26:09.000 --> 00:26:11.000]  我非常喜歡的答案
[00:26:11.000 --> 00:26:13.000]  她說什麼呢
[00:26:13.000 --> 00:26:14.000]  她說因為他貪錢
[00:26:14.000 --> 00:26:16.000]  然後國內有一句話叫什麼
[00:26:16.000 --> 00:26:22.000]  蒼蠅不叮無縫的蛋
[00:26:22.000 --> 00:26:26.000]  就是生命中已經有了一個破口
[00:26:26.000 --> 00:26:27.000]  貪錢
[00:26:27.000 --> 00:26:31.000]  所以魔鬼就有機會
[00:26:31.000 --> 00:26:35.000]  來使猶大取一些思想是跟貪錢有關的
[00:26:35.000 --> 00:26:37.000]  時機成熟
[00:26:37.000 --> 00:26:39.000]  就做了
[00:26:39.000 --> 00:26:42.000]  成了歷史上那位出賣耶穌
[00:26:42.000 --> 00:26:48.000]  然後致敬身亡的假門徒
[00:26:48.000 --> 00:26:55.000]  耶穌說他不是乾淨的
[00:26:55.000 --> 00:26:59.000]  在我們生命中我們有沒有破口啊
[00:26:59.000 --> 00:27:01.000]  我們要小心
[00:27:01.000 --> 00:27:03.000]  如果我們有破口
[00:27:03.000 --> 00:27:12.000]  可以用各樣的方法來讓我們出賣上帝
[00:27:12.000 --> 00:27:14.000]  這是很可憐的一件事情
[00:27:14.000 --> 00:27:16.000]  猶大的破口是貪錢
[00:27:16.000 --> 00:27:17.000]  所以他慢慢跟著耶穌三年
[00:27:17.000 --> 00:27:22.000]  他覺得這個主人真的是跟不下去了
[00:27:22.000 --> 00:27:23.000]  這個老師
[00:27:23.000 --> 00:27:24.000]  跟來跟去
[00:27:24.000 --> 00:27:27.000]  後來最後一年還常常說
[00:27:27.000 --> 00:27:29.000]  什麼要死了
[00:27:29.000 --> 00:27:32.000]  要被釘死在十字架了
[00:27:32.000 --> 00:27:36.000]  所以跟著他沒希望沒前途
[00:27:36.000 --> 00:27:38.000]  不如
[00:27:38.000 --> 00:27:42.000]  趁他現在耶路撒冷這麼多人都想殺他
[00:27:42.000 --> 00:27:44.000]  他還故意走向耶路撒冷
[00:27:44.000 --> 00:27:46.000]  看來是沒救了
[00:27:46.000 --> 00:27:47.000]  不如
[00:27:47.000 --> 00:27:49.000]  趁他還沒被抓
[00:27:49.000 --> 00:27:53.000]  我來賺一筆吧
[00:27:53.000 --> 00:27:57.000]  我們要藉著抵擋世界明白神的旨意
[00:27:57.000 --> 00:27:59.000]  你的心越清
[00:27:59.000 --> 00:28:01.000]  在神面前越清澈
[00:28:01.000 --> 00:28:03.000]  越單純
[00:28:03.000 --> 00:28:06.000]  你越能夠明白神的心意
[00:28:06.000 --> 00:28:07.000]  是什麼
[00:28:07.000 --> 00:28:10.000]  當你的生命很多的污穢
[00:28:10.000 --> 00:28:12.000]  很多的破口
[00:28:12.000 --> 00:28:17.000]  你看的東西都是扭曲的
[00:28:17.000 --> 00:28:19.000]  所以我們有兩個功課
[00:28:19.000 --> 00:28:22.000]  一個是藉著侍奉上帝
[00:28:22.000 --> 00:28:24.000]  一個是藉著抵擋世界
[00:28:24.000 --> 00:28:25.000]  第三
[00:28:25.000 --> 00:28:28.000]  我們要藉著心意根心
[00:28:28.000 --> 00:28:30.000]  來明白神的旨意
[00:28:30.000 --> 00:28:31.000]  聖經也說
[00:28:31.000 --> 00:28:34.000]  只要心意根心而變化
[00:28:34.000 --> 00:28:38.000]  就能夠明白神的旨意
[00:28:38.000 --> 00:28:40.000]  基督徒的思維是怎麼樣的
[00:28:40.000 --> 00:28:41.000]  記不記得剛才我說
[00:28:41.000 --> 00:28:43.000]  世界的人的思維是怎麼樣的
[00:28:43.000 --> 00:28:46.000]  世界人的思維是按著自己的想法
[00:28:46.000 --> 00:28:49.000]  來定人生的秩序的
[00:28:49.000 --> 00:28:53.000]  基督徒的思維是怎樣的呢
[00:28:53.000 --> 00:28:55.000]  按神的心意的
[00:28:55.000 --> 00:28:57.000]  那天我在職場團聚
[00:28:57.000 --> 00:29:02.000]  跟弟兄姊妹談到婚姻
[00:29:02.000 --> 00:29:05.000]  同居這些的問題
[00:29:05.000 --> 00:29:06.000]  我告訴他們
[00:29:06.000 --> 00:29:09.000]  一定要回到基督徒的思維
[00:29:09.000 --> 00:29:13.000]  因為有兩種方法來討論這些事情的
[00:29:13.000 --> 00:29:17.000]  同居對不對
[00:29:17.000 --> 00:29:18.000]  一種方法是
[00:29:18.000 --> 00:29:21.000]  一種外圍的方式來討論
[00:29:21.000 --> 00:29:24.000]  就是有什麼利與弊
[00:29:24.000 --> 00:29:25.000]  有什麼好處
[00:29:25.000 --> 00:29:26.000]  有什麼壞處
[00:29:26.000 --> 00:29:28.000]  從這個角度來討論
[00:29:28.000 --> 00:29:30.000]  這個不是基督徒的思維
[00:29:30.000 --> 00:29:32.000]  基督徒也會考慮利與弊
[00:29:32.000 --> 00:29:34.000]  但是基督徒不只是考慮利與弊
[00:29:34.000 --> 00:29:36.000]  利與弊就等於什麼呢
[00:29:36.000 --> 00:29:39.000]  就等於說
[00:29:39.000 --> 00:29:42.000]  只要我覺得有好處
[00:29:42.000 --> 00:29:44.000]  我就做咯
[00:29:44.000 --> 00:29:45.000]  或者說
[00:29:45.000 --> 00:29:46.000]  雖然有風險
[00:29:46.000 --> 00:29:50.000]  但是我覺得我願意去承受這個風險
[00:29:50.000 --> 00:29:51.000]  我就做
[00:29:51.000 --> 00:29:53.000]  這個是信主的人
[00:29:53.000 --> 00:29:55.000]  不信主的人都這樣討論事情的
[00:29:55.000 --> 00:29:58.000]  基督徒的思維是核心的討論
[00:29:58.000 --> 00:30:01.000]  要去到核心的討論
[00:30:01.000 --> 00:30:03.000]  核心的討論是這兩大問題
[00:30:03.000 --> 00:30:06.000]  這才是基督徒的思維
[00:30:06.000 --> 00:30:09.000]  神喜不喜悅
[00:30:09.000 --> 00:30:14.000]  這樣做是不是不好的見證
[00:30:14.000 --> 00:30:15.000]  這個決定
[00:30:15.000 --> 00:30:16.000]  這個想法
[00:30:16.000 --> 00:30:18.000]  這個行動
[00:30:18.000 --> 00:30:19.000]  神到底喜不喜悅
[00:30:19.000 --> 00:30:21.000]  這是基督徒的思維
[00:30:21.000 --> 00:30:23.000]  有些時候
[00:30:23.000 --> 00:30:25.000]  壞處很多
[00:30:25.000 --> 00:30:27.000]  都做
[00:30:27.000 --> 00:30:31.000]  你說耶穌上十字架有很多什麼好處嗎
[00:30:31.000 --> 00:30:35.000]  從人的角度來看
[00:30:35.000 --> 00:30:37.000]  保羅要這樣去傳福音
[00:30:37.000 --> 00:30:39.000]  被不同城市的人
[00:30:39.000 --> 00:30:42.000]  用石頭來打
[00:30:42.000 --> 00:30:44.000]  坐牢有什麼好處嗎
[00:30:44.000 --> 00:30:46.000]  從人的角度來看
[00:30:46.000 --> 00:30:47.000]  但是
[00:30:47.000 --> 00:30:50.000]  神喜不喜悅
[00:30:50.000 --> 00:30:52.000]  這就是基督徒的思維
[00:30:52.000 --> 00:30:53.000]  另外一個是
[00:30:53.000 --> 00:30:55.000]  這樣做是不是做了不好的見證
[00:30:55.000 --> 00:30:57.000]  我們的行為有沒有令到
[00:30:57.000 --> 00:30:59.000]  不信主的人誤會基督教
[00:30:59.000 --> 00:31:02.000]  原來是這樣的
[00:31:02.000 --> 00:31:03.000]  使到他們
[00:31:03.000 --> 00:31:05.000]  我永遠不要信基督教了
[00:31:05.000 --> 00:31:10.000]  因為你的不好的見證
[00:31:10.000 --> 00:31:14.000]  所以基督徒的思維是去到核心的思維
[00:31:14.000 --> 00:31:16.000]  不是只討論利與弊
[00:31:16.000 --> 00:31:21.000]  那個是沒有信仰都會討論的
[00:31:21.000 --> 00:31:23.000]  新一更新的變化就是
[00:31:23.000 --> 00:31:26.000]  我們要回到核心的思維
[00:31:26.000 --> 00:31:28.000]  來明白神的旨意
[00:31:28.000 --> 00:31:31.000]  神喜不喜悅
[00:31:31.000 --> 00:31:33.000]  基督徒的生命的思維
[00:31:33.000 --> 00:31:35.000]  背後有什麼信念呢
[00:31:35.000 --> 00:31:36.000]  就是說
[00:31:36.000 --> 00:31:38.000]  我們要去問這個問題
[00:31:38.000 --> 00:31:39.000]  到底我們背後有什麼信念
[00:31:39.000 --> 00:31:41.000]  為什麼要問神喜不喜悅
[00:31:41.000 --> 00:31:43.000]  為什麼要問這樣做
[00:31:43.000 --> 00:31:45.000]  有沒有做了不好的見證
[00:31:45.000 --> 00:31:47.000]  背後我們是相信什麼
[00:31:47.000 --> 00:31:50.000]  背後是相信神的智慧
[00:31:50.000 --> 00:31:53.000]  超過我們的智慧
[00:31:53.000 --> 00:31:58.000]  而且神比我自己更懂得愛我
[00:31:58.000 --> 00:32:01.000]  我要你好好的想這兩點
[00:32:01.000 --> 00:32:02.000]  一個是
[00:32:02.000 --> 00:32:05.000]  你相信神的智慧是高過你的智慧
[00:32:05.000 --> 00:32:09.000]  你不用自己的方法來分析跟決定
[00:32:09.000 --> 00:32:14.000]  你是回到聖經來分析跟決定
[00:32:14.000 --> 00:32:16.000]  然後你也相信一點就是說
[00:32:16.000 --> 00:32:18.000]  因為每個人都愛自己的
[00:32:18.000 --> 00:32:20.000]  每一個人都愛自己的
[00:32:20.000 --> 00:32:23.000]  但是願意問神是不是喜悅
[00:32:23.000 --> 00:32:25.000]  你背後的信念是真理
[00:32:25.000 --> 00:32:27.000]  那個真理是什麼
[00:32:27.000 --> 00:32:33.000]  神比我更懂得我愛自己
[00:32:33.000 --> 00:32:36.000]  我們每個人都以為自己很愛自己
[00:32:36.000 --> 00:32:39.000]  但是只有神比我們更清楚
[00:32:39.000 --> 00:32:41.000]  怎樣做才是愛我們自己
[00:32:41.000 --> 00:32:43.000]  有些時候我們對自己的愛
[00:32:43.000 --> 00:32:48.000]  只知道自己離神越來越遠
[00:32:48.000 --> 00:32:51.000]  心一更新是如何發生的呢
[00:32:51.000 --> 00:32:52.000]  心一更新
[00:32:52.000 --> 00:32:57.000]  一個人的心要怎麼樣更新呢
[00:32:57.000 --> 00:32:59.000]  我們又不是機器人
[00:32:59.000 --> 00:33:01.000]  換一個心給我
[00:33:01.000 --> 00:33:04.000]  但是可以
[00:33:04.000 --> 00:33:06.000]  心一更新
[00:33:06.000 --> 00:33:10.000]  有一位智慧人叫索羅門
[00:33:10.000 --> 00:33:14.000]  他經歷了人生的各種各樣的嘗試
[00:33:14.000 --> 00:33:17.000]  找幸福人生
[00:33:17.000 --> 00:33:23.000]  錢財 文化 建築 美食 智慧
[00:33:23.000 --> 00:33:25.000]  他通通發現都不行
[00:33:25.000 --> 00:33:30.000]  他就了解原來敬畏神才是答案
[00:33:30.000 --> 00:33:32.000]  然後他說了這句話
[00:33:32.000 --> 00:33:34.000]  他說心一更新是怎麼發生的呢
[00:33:34.000 --> 00:33:38.000]  你要專心仰賴耶和華
[00:33:38.000 --> 00:33:41.000]  要如何依靠自己的聰明
[00:33:41.000 --> 00:33:45.000]  在一切所行的事上都要認定它
[00:33:45.000 --> 00:33:48.000]  它必指引你的路
[00:33:48.000 --> 00:33:51.000]  只要我們先不要把自己的智慧
[00:33:51.000 --> 00:33:54.000]  放在神的智慧之上
[00:33:54.000 --> 00:33:59.000]  所有的事情都先信靠它
[00:33:59.000 --> 00:34:01.000]  那個心一就可以更新了
[00:34:01.000 --> 00:34:03.000]  當然要讓神的話語來改變我們
[00:34:03.000 --> 00:34:06.000]  神的話語就是祂的智慧
[00:34:06.000 --> 00:34:09.000]  要熟讀聖經 使用聖經
[00:34:09.000 --> 00:34:11.000]  所以這裡有四個重點
[00:34:11.000 --> 00:34:14.000]  我希望能夠成為你的幫助
[00:34:14.000 --> 00:34:17.000]  你要侍奉神來明白祂的生意
[00:34:17.000 --> 00:34:19.000]  你要抵擋這世界
[00:34:19.000 --> 00:34:20.000]  你要心一更新
[00:34:20.000 --> 00:34:23.000]  最後一點很重要
[00:34:23.000 --> 00:34:28.000]  你要藉著神的慈悲來明白神的心意
[00:34:28.000 --> 00:34:31.000]  你們有沒有發現這段經文是怎麼開始的
[00:34:31.000 --> 00:34:35.000]  弟兄們 我以神的慈悲勸你們
[00:34:35.000 --> 00:34:38.000]  我親愛的弟兄姊妹
[00:34:38.000 --> 00:34:40.000]  我們來教會
[00:34:40.000 --> 00:34:48.000]  我們不是在這裡想說冠冕堂皇的講道或者道理
[00:34:48.000 --> 00:34:51.000]  我們不想浪費時間的
[00:34:51.000 --> 00:34:54.000]  我們的生命有限 寶貴的
[00:34:54.000 --> 00:34:59.000]  我們要承認我們人是很軟弱的
[00:34:59.000 --> 00:35:04.000]  我們幾乎是沒有可能不犯罪
[00:35:04.000 --> 00:35:07.000]  我們可以今天那麼的神聖
[00:35:07.000 --> 00:35:10.000]  第二天就可以出賣了神
[00:35:10.000 --> 00:35:18.000]  我們要看到我們都是同一艘船上的人
[00:35:18.000 --> 00:35:21.000]  我們要看到上帝祂知道
[00:35:21.000 --> 00:35:27.000]  祂知道祂需要用慈悲來對我們
[00:35:27.000 --> 00:35:28.000]  慈悲是什麼
[00:35:28.000 --> 00:35:30.000]  為什麼要提到神的慈悲
[00:35:30.000 --> 00:35:37.000]  神的慈悲和我們明白神的旨意有什麼關係
[00:35:37.000 --> 00:35:45.000]  因為我們不想弟兄姊妹回到一種的模式
[00:35:45.000 --> 00:35:49.000]  又是靠自己來成聖
[00:35:49.000 --> 00:35:52.000]  我們根本都不是靠自己來得救
[00:35:52.000 --> 00:35:55.000]  我們為什麼要靠自己來成聖呢
[00:35:55.000 --> 00:35:56.000]  我們知道要成聖
[00:35:56.000 --> 00:35:58.000]  我們知道上帝要我們成聖
[00:35:58.000 --> 00:36:01.000]  但是我們做得到嗎
[00:36:01.000 --> 00:36:05.000]  我們做不到
[00:36:05.000 --> 00:36:10.000]  我們一定會在某個時候失敗的
[00:36:10.000 --> 00:36:15.000]  但是神知道
[00:36:15.000 --> 00:36:21.000]  神就已經準備好祂的慈悲給你
[00:36:21.000 --> 00:36:23.000]  在你軟弱的時候
[00:36:23.000 --> 00:36:24.000]  祂要提醒你
[00:36:24.000 --> 00:36:27.000]  我知道 我一早就知道
[00:36:27.000 --> 00:36:28.000]  你不要灰心
[00:36:28.000 --> 00:36:34.000]  你不要放棄你的信仰
[00:36:34.000 --> 00:36:37.000]  是按著祂的慈悲來明白祂的旨意
[00:36:37.000 --> 00:36:38.000]  包括這旨意是
[00:36:38.000 --> 00:36:44.000]  祂多了解你的本相
[00:36:44.000 --> 00:36:45.000]  這是誰
[00:36:45.000 --> 00:36:48.000]  這是彼得
[00:36:48.000 --> 00:36:50.000]  彼得說
[00:36:50.000 --> 00:36:54.000]  主啊 就算要死我也不會不認你
[00:36:54.000 --> 00:36:56.000]  但是事情發生的時候
[00:36:56.000 --> 00:36:58.000]  耶穌真的要被殺之前
[00:36:58.000 --> 00:37:02.000]  抓去祭司長那裡的時候
[00:37:02.000 --> 00:37:05.000]  彼得當著其他人的面說我不認識他
[00:37:05.000 --> 00:37:06.000]  我不認識他
[00:37:06.000 --> 00:37:09.000]  我不認識 三次
[00:37:09.000 --> 00:37:10.000]  所以耶穌被捕的時候
[00:37:10.000 --> 00:37:12.000]  望一望他
[00:37:12.000 --> 00:37:15.000]  彼得眼淚流下來了
[00:37:15.000 --> 00:37:18.000]  但是主耶穌說什麼呢
[00:37:18.000 --> 00:37:21.000]  主耶穌後來復活之後
[00:37:21.000 --> 00:37:26.000]  邀請彼得門徒
[00:37:26.000 --> 00:37:27.000]  在家裡的海邊
[00:37:27.000 --> 00:37:29.000]  做早餐給他們吃
[00:37:29.000 --> 00:37:33.000]  然後用三次來重新建立他的生命
[00:37:33.000 --> 00:37:35.000]  彼得三次說我不認識這個人
[00:37:35.000 --> 00:37:37.000]  耶穌就三次
[00:37:37.000 --> 00:37:39.000]  因為彼得後悔了
[00:37:39.000 --> 00:37:40.000]  他難過
[00:37:40.000 --> 00:37:42.000]  他為他自己的罪難過
[00:37:42.000 --> 00:37:43.000]  他願意悔改
[00:37:43.000 --> 00:37:48.000]  但是他不知道怎麼樣接受自己
[00:37:48.000 --> 00:37:50.000]  當你不能夠接受自己的時候
[00:37:50.000 --> 00:37:53.000]  但是你的心還是向著神的
[00:37:53.000 --> 00:37:57.000]  神就來把你重新建立
[00:37:57.000 --> 00:37:58.000]  彼得三次否認主
[00:37:58.000 --> 00:38:00.000]  主就三次問他
[00:38:00.000 --> 00:38:02.000]  你愛我嗎
[00:38:02.000 --> 00:38:04.000]  然後最後是說
[00:38:04.000 --> 00:38:08.000]  你跟從我吧
[00:38:08.000 --> 00:38:12.000]  這表示耶穌對彼得的接納
[00:38:12.000 --> 00:38:14.000]  然後彼得他成熟之後
[00:38:14.000 --> 00:38:15.000]  他做了教會領袖
[00:38:15.000 --> 00:38:18.000]  你知道他寫了一段這樣的話嗎
[00:38:18.000 --> 00:38:22.000]  他說你們要將一切的憂慮
[00:38:22.000 --> 00:38:23.000]  謝給神
[00:38:23.000 --> 00:38:27.000]  因為他顧念你們
[00:38:27.000 --> 00:38:30.000]  上帝很了解我們有很多的顧慮
[00:38:30.000 --> 00:38:32.000]  勿要緊守
[00:38:32.000 --> 00:38:34.000]  這是老彼得
[00:38:34.000 --> 00:38:35.000]  已經成熟了
[00:38:35.000 --> 00:38:38.000]  以前否認耶穌的彼得
[00:38:38.000 --> 00:38:40.000]  要緊守 要警醒
[00:38:40.000 --> 00:38:42.000]  因為你們的仇敵 魔鬼
[00:38:42.000 --> 00:38:45.000]  如同吼叫的獅子
[00:38:45.000 --> 00:38:48.000]  遍地遊行
[00:38:48.000 --> 00:38:51.000]  尋找可吞吃的人
[00:38:51.000 --> 00:38:54.000]  你們要用堅固的信心
[00:38:54.000 --> 00:38:56.000]  抵擋他 抵擋魔鬼
[00:38:56.000 --> 00:38:59.000]  因為知道你們在世上的眾弟兄
[00:38:59.000 --> 00:39:01.000]  也是經歷這樣的苦難
[00:39:01.000 --> 00:39:02.000]  然後第十節
[00:39:02.000 --> 00:39:03.000]  你看彼得他說什麼
[00:39:03.000 --> 00:39:05.000]  他成熟到一個地步
[00:39:05.000 --> 00:39:06.000]  他能夠這樣說
[00:39:06.000 --> 00:39:09.000]  他寫那賜諸般恩典的神
[00:39:09.000 --> 00:39:10.000]  在他生命中
[00:39:10.000 --> 00:39:13.000]  他經歷了神的真正的恩典
