
[00:00:00.000 --> 00:00:03.600]  記不記得Carmen教授跟我們說了上個禮拜的事
[00:15:48.100 --> 00:15:51.100]  誰可以赦免你的罪
[00:15:51.100 --> 00:15:54.100]  Who can forgive your sins
[00:15:54.100 --> 00:15:56.100]  Who can forgive your sins
[00:15:56.100 --> 00:15:57.100]  Who
[00:15:57.100 --> 00:16:00.100]  你的mentor可以赦免你的朋友嗎
[00:16:00.100 --> 00:16:01.100]  你啊,赦免你啊
[00:16:01.100 --> 00:16:03.100]  可以,如果你得罪他可以
[00:16:03.100 --> 00:16:06.100]  But who can forgive your sins
[00:16:06.100 --> 00:16:07.100]  Your mentor cannot
[00:16:07.100 --> 00:16:09.100]  Your pastor cannot
[00:16:09.100 --> 00:16:11.100]  因為我們有自己,我們也有罪
[00:16:11.100 --> 00:16:12.100]  是不是
[00:16:12.100 --> 00:16:15.100]  But who can forgive you of your sins
[00:16:15.100 --> 00:16:18.100]  The only one who is without sin
[00:16:18.100 --> 00:16:19.100]  And that is who
[00:16:19.100 --> 00:16:20.100]  誰沒有罪
[00:16:20.100 --> 00:16:22.100]  耶穌是沒有罪
[00:16:22.100 --> 00:16:25.100]  Not Muhammad, not Gandhi
[00:16:25.100 --> 00:16:29.100]  Not Muhammad, not Donald Trump
[00:16:29.100 --> 00:16:31.100]  Definitely not Donald Trump
[00:16:31.100 --> 00:16:33.100]  OK
[00:16:33.100 --> 00:16:36.100]  他可以赦免你
[00:16:36.100 --> 00:16:37.100]  他可以赦免你
[00:16:37.100 --> 00:16:40.100]  But he cannot forgive you of your sins
[00:16:40.100 --> 00:16:41.100]  That is a big difference
[00:16:41.100 --> 00:16:43.100]  明白嗎
[00:16:43.100 --> 00:16:45.100]  OK
[00:16:45.100 --> 00:16:47.100]  Forgiven before healing
[00:16:47.100 --> 00:16:48.100]  耶穌是realized
[00:16:48.100 --> 00:16:49.100]  Yes
[00:16:49.100 --> 00:16:52.100]  這個paralyzed man has a physical need
[00:16:52.100 --> 00:16:56.100]  But he has an even greater spiritual need
[00:16:56.100 --> 00:17:00.100]  And that is the healing of his soul
[00:17:00.100 --> 00:17:02.100]  The healing of his soul
[00:17:02.100 --> 00:17:04.100]  Do we recognize
[00:17:04.100 --> 00:17:08.100]  可能我們的身體有軟弱,有問題
[00:17:08.100 --> 00:17:11.100]  We need physical healing from Jesus
[00:17:11.100 --> 00:17:14.100]  But what is even more at need
[00:17:14.100 --> 00:17:16.100]  Is our spiritual healing
[00:17:16.100 --> 00:17:19.100]  我們個個是有犯罪的
[00:17:19.100 --> 00:17:24.100]  我們個個都有impure thoughts, selfish thoughts
[00:17:24.100 --> 00:17:27.100]  我們個個是得罪了人
[00:17:27.100 --> 00:17:30.100]  得罪了耶穌,得罪了神
[00:17:30.100 --> 00:17:34.100]  We have all fallen short of the glory of God
[00:17:34.100 --> 00:17:38.100]  And we need spiritual healing
[00:17:38.100 --> 00:17:41.100]  And with this healing, with this word
[00:17:41.100 --> 00:17:44.100]  Jesus is identifying himself
[00:17:44.100 --> 00:17:47.100]  As Lord and Savior
[00:17:47.100 --> 00:17:50.100]  Lord and Savior
[00:17:50.100 --> 00:17:52.100]  好,我們讀一讀
[00:17:52.100 --> 00:17:53.100]  Luke Chapter 5
[00:17:53.100 --> 00:17:56.100]  Let us read Luke Chapter 5 together
[00:17:56.100 --> 00:17:57.100]  OK
[00:17:57.100 --> 00:17:59.100]  Let's read together in English
[00:17:59.100 --> 00:18:01.100]  One, two, three
[00:18:01.100 --> 00:18:04.100]  Jesus knew what they were thinking and asked
[00:18:04.100 --> 00:18:08.100]  Why are you making these things for us
[00:18:08.100 --> 00:18:10.100]  Which is easier to say
[00:18:10.100 --> 00:18:12.100]  Your sins are forgiven
[00:18:12.100 --> 00:18:14.100]  Or to say get up and walk
[00:18:14.100 --> 00:18:17.100]  But I know that the Son of Man
[00:18:17.100 --> 00:18:20.100]  Has authority on earth to forgive sins
[00:18:20.100 --> 00:18:23.100]  So he said to the paralyzed man
[00:18:23.100 --> 00:18:27.100]  I tell you, get up, take your mat and go home
[00:18:27.100 --> 00:18:30.100]  Immediately he stood up in front of them
[00:18:30.100 --> 00:18:32.100]  Took what he had been laying on
[00:18:32.100 --> 00:18:34.100]  And went home praising God
[00:18:34.100 --> 00:18:37.100]  Everyone was amazed and gave praise to God
[00:18:37.100 --> 00:18:40.100]  They were filled with awe and said
[00:18:40.100 --> 00:18:43.100]  We have seen remarkable things today
[00:18:43.100 --> 00:18:47.100]  好,耶穌就問這個問題
[00:18:47.100 --> 00:18:48.100]  這個問題是
[00:18:48.100 --> 00:18:49.100]  What is easier
[00:18:49.100 --> 00:18:51.100]  Your sins are forgiven
[00:18:51.100 --> 00:18:53.100]  Or get up and walk
[00:18:53.100 --> 00:18:55.100]  Your sins are forgiven
[00:18:55.100 --> 00:18:56.100]  Or get up and walk
[00:18:56.100 --> 00:18:57.100]  哪個比較容易
[00:18:57.100 --> 00:19:00.100]  好,我們進入我們的討論群組
[00:19:00.100 --> 00:19:02.100]  你旁邊那些
[00:19:02.100 --> 00:19:04.100]  Let's go to the discussion question
[00:19:04.100 --> 00:19:05.100]  The first question is
[00:19:05.100 --> 00:19:06.100]  What is easier
[00:19:06.100 --> 00:19:07.100]  Your sins are forgiven
[00:19:07.100 --> 00:19:09.100]  Or to say get up and walk
[00:19:09.100 --> 00:19:11.100]  哪個比較容易
[00:19:11.100 --> 00:19:12.100]  Which is easier
[00:19:12.100 --> 00:19:15.100]  第二,這個問題是
[00:19:15.100 --> 00:19:18.100]  What do you think is Jesus' main message
[00:19:18.100 --> 00:19:21.100]  好,我們四分鐘可以分享
[00:19:21.100 --> 00:19:23.100]  Ok,誰覺得
[00:19:23.100 --> 00:19:26.100]  Your sins are forgiven is easier
[00:19:26.100 --> 00:19:27.100]  誰覺得
[00:19:27.100 --> 00:19:29.100]  Your sins are forgiven is easier
[00:19:29.100 --> 00:19:31.100]  Because you can just say
[00:19:31.100 --> 00:19:33.100]  Oh, I chose
[00:19:33.100 --> 00:19:36.100]  It's easier to say your sins are forgiven
[00:19:36.100 --> 00:19:38.100]  Because you can just say it
[00:19:38.100 --> 00:19:40.100]  But then if you say get up and walk
[00:19:40.100 --> 00:19:41.100]  It might be like false
[00:19:41.100 --> 00:19:43.100]  And they can't actually get up and walk
[00:19:43.100 --> 00:19:45.100]  Ok,Louis的觀點是
[00:19:45.100 --> 00:19:46.100]  你可以就這樣說
[00:19:46.100 --> 00:19:47.100]  Your sins are forgiven
[00:19:47.100 --> 00:19:48.100]  沒有人知道
[00:19:48.100 --> 00:19:49.100]  是嗎?So it's easier
[00:19:49.100 --> 00:19:51.100]  Ok,有沒有人覺得
[00:19:51.100 --> 00:19:53.100]  Get up and walk is easier
[00:19:53.100 --> 00:19:55.100]  Get up and walk is easier
[00:19:55.100 --> 00:19:57.100]  Ok,your explanation
[00:19:57.100 --> 00:20:00.100]  Ok,我就覺得有兩個觀點
[00:20:00.100 --> 00:20:02.100]  可能在人的角度來說
[00:20:02.100 --> 00:20:03.100]  你的聚社了
[00:20:03.100 --> 00:20:05.100]  比你起來行走
[00:20:05.100 --> 00:20:06.100]  是容易一點
[00:20:06.100 --> 00:20:08.100]  Because it's just 一句說話
[00:20:08.100 --> 00:20:10.100]  但是在神
[00:20:10.100 --> 00:20:12.100]  可能在神學的角度來看
[00:20:12.100 --> 00:20:14.100]  你起來行走是難一點
[00:20:14.100 --> 00:20:16.100]  Because it requires a miracle
[00:20:16.100 --> 00:20:17.100]  第二就是
[00:20:17.100 --> 00:20:19.100]  你認為耶穌透過這個訊息
[00:20:19.100 --> 00:20:20.100]  想說什麼
[00:20:20.100 --> 00:20:22.100]  可能就是
[00:20:22.100 --> 00:20:25.100]  神想說的就是
[00:20:25.100 --> 00:20:27.100]  人的根源
[00:20:27.100 --> 00:20:29.100]  是我們的罪
[00:20:29.100 --> 00:20:31.100]  而不是我們身體的疾病
[00:20:31.100 --> 00:20:32.100]  而身體的疾病只不過是
[00:20:32.100 --> 00:20:35.100]  表面上的一些東西
[00:20:35.100 --> 00:20:38.100]  Ok,給點掌聲
[00:20:38.100 --> 00:20:39.100]  Louis
[00:20:39.100 --> 00:20:41.100]  Anybody else?
[00:20:41.100 --> 00:20:43.100]  還有沒有人想說的?
[00:20:43.100 --> 00:20:45.100]  Anybody else want to share?
[00:20:45.100 --> 00:20:46.100]  Med student
[00:20:46.100 --> 00:20:47.100]  What is your perspective?
[00:20:47.100 --> 00:20:50.100]  我覺得你的聚社了難一點
[00:20:50.100 --> 00:20:53.100]  因為你起來行走
[00:20:53.100 --> 00:20:54.100]  這件事是
[00:20:54.100 --> 00:20:56.100]  你醫生都做到
[00:20:56.100 --> 00:20:57.100]  或者人都做到
[00:20:57.100 --> 00:21:00.100]  但是沒有人可以
[00:21:00.100 --> 00:21:02.100]  因為可以定罪的
[00:21:02.100 --> 00:21:04.100]  只有權柄高過你的人
[00:21:04.100 --> 00:21:05.100]  可以寫罪的
[00:21:05.100 --> 00:21:08.100]  都是只有權柄高過人的人
[00:21:08.100 --> 00:21:10.100]  所以
[00:21:10.100 --> 00:21:12.100]  失去就難一點
[00:21:12.100 --> 00:21:14.100]  Ok, thank you Andrew
[00:21:14.100 --> 00:21:16.100]  我們給點掌聲Andrew
[00:21:16.100 --> 00:21:23.100]  Talk versus results
[00:21:23.100 --> 00:21:26.100]  這個是talk versus results
[00:21:26.100 --> 00:21:28.100]  你可以很容易說
[00:21:28.100 --> 00:21:29.100]  我很厲害
[00:21:29.100 --> 00:21:30.100]  我踢球很厲害
[00:21:30.100 --> 00:21:32.100]  我可以入很多球
[00:21:32.100 --> 00:21:34.100]  But the results will show
[00:21:34.100 --> 00:21:36.100]  whether you're really good or not
[00:21:36.100 --> 00:21:37.100]  是不是?
[00:21:37.100 --> 00:21:39.100]  Josea是很謙虛的
[00:21:39.100 --> 00:21:40.100]  Josea是很謙虛的
[00:21:40.100 --> 00:21:42.100]  I think he's our top goal scorer
[00:21:42.100 --> 00:21:43.100]  Ok?
[00:21:43.100 --> 00:21:45.100]  但是有些其他的
[00:21:45.100 --> 00:21:46.100]  是很吵的
[00:21:46.100 --> 00:21:48.100]  覺得自己很厲害的
[00:21:48.100 --> 00:21:51.100]  但是很少說的
[00:21:51.100 --> 00:21:52.100]  是不是?
[00:21:52.100 --> 00:21:54.100]  That's the thing
[00:21:54.100 --> 00:21:57.100]  Talk versus results
[00:21:57.100 --> 00:22:00.100]  Actually Donald Trump talks a lot
[00:22:00.100 --> 00:22:01.100]  But he also does a lot
[00:22:01.100 --> 00:22:03.100]  Would you agree, Uncle Vincent?
[00:22:03.100 --> 00:22:04.100]  He actually does a lot
[00:22:04.100 --> 00:22:06.100]  每個國家都有tariff
[00:22:06.100 --> 00:22:08.100]  整個list都是
[00:22:08.100 --> 00:22:10.100]  不同的百分比
[00:22:10.100 --> 00:22:11.100]  全部都是
[00:22:11.100 --> 00:22:13.100]  我也不知道他怎樣找百分比
[00:22:13.100 --> 00:22:14.100]  是不是?
[00:22:14.100 --> 00:22:19.100]  Talk versus results
[00:22:19.100 --> 00:22:20.100]  So which is easier?
[00:22:20.100 --> 00:22:23.100]  當然是healing is easier
[00:22:23.100 --> 00:22:25.100]  In terms of
[00:22:25.100 --> 00:22:28.100]  Sorry
[00:22:28.100 --> 00:22:30.100]  Talk, which is easier?
[00:22:31.100 --> 00:22:33.100]  Your sins are forgiven
[00:22:33.100 --> 00:22:35.100]  But easier
[00:22:35.100 --> 00:22:36.100]  Sorry
[00:22:36.100 --> 00:22:38.100]  In terms of results, which is easier?
[00:22:38.100 --> 00:22:40.100]  Talk is easier
[00:22:40.100 --> 00:22:41.100]  Because you can't check
[00:22:41.100 --> 00:22:43.100]  Just like Louis said
[00:22:43.100 --> 00:22:44.100]  Ok?
[00:22:44.100 --> 00:22:46.100]  So
[00:22:46.100 --> 00:22:48.100]  In terms of results
[00:22:48.100 --> 00:22:50.100]  Sorry, did I mess this up?
[00:22:50.100 --> 00:22:52.100]  再說一次
[00:22:52.100 --> 00:22:54.100]  如果你只是說話
[00:22:54.100 --> 00:22:55.100]  Which is easier?
[00:22:55.100 --> 00:22:57.100]  當然是your sins are forgiven
[00:22:57.100 --> 00:22:58.100]  沒有人check到
[00:22:58.100 --> 00:22:59.100]  是不是?
[00:22:59.100 --> 00:23:02.100]  But in terms of
[00:23:02.100 --> 00:23:04.100]  doing the actual thing
[00:23:04.100 --> 00:23:06.100]  Healing or forgiving sin
[00:23:06.100 --> 00:23:08.100]  哪個是?
[00:23:08.100 --> 00:23:09.100]  Forgiving sin
[00:23:09.100 --> 00:23:10.100]  No one can forgive sin
[00:23:10.100 --> 00:23:11.100]  是不是? 剛才Andrew說
[00:23:11.100 --> 00:23:12.100]  醫生也可以
[00:23:12.100 --> 00:23:13.100]  是不是?
[00:23:13.100 --> 00:23:19.100]  There's many solutions to healing
[00:23:19.100 --> 00:23:21.100]  但是赦免罪
[00:23:21.100 --> 00:23:23.100]  There's only one solution
[00:23:23.100 --> 00:23:24.100]  And that is Jesus
[00:23:24.100 --> 00:23:26.100]  Ok,四個F
[00:23:26.100 --> 00:23:28.100]  Faithful friends
[00:23:28.100 --> 00:23:30.100]  Faithful friends
[00:23:30.100 --> 00:23:32.100]  Forgiven before healing
[00:23:32.100 --> 00:23:36.100]  We need spiritual healing
[00:23:36.100 --> 00:23:37.100]  Yes, our physical
[00:23:37.100 --> 00:23:38.100]  We have physical need
[00:23:38.100 --> 00:23:39.100]  And limitations
[00:23:39.100 --> 00:23:40.100]  But what is greater
[00:23:40.100 --> 00:23:42.100]  Is our spiritual need
[00:23:42.100 --> 00:23:44.100]  And the last thing is
[00:23:44.100 --> 00:23:46.100]  Faith over doubt
[00:23:46.100 --> 00:23:47.100]  Faith over doubt
[00:23:47.100 --> 00:23:49.100]  But I want you to know
[00:23:49.100 --> 00:23:50.100]  That the son of man
[00:23:50.100 --> 00:23:52.100]  Has authority on earth
[00:23:52.100 --> 00:23:53.100]  To forgive sins
[00:23:53.100 --> 00:23:54.100]  So I said
[00:23:54.100 --> 00:23:56.100]  So he said to the paralyzed man
[00:23:56.100 --> 00:23:58.100]  I tell you get up
[00:23:58.100 --> 00:24:00.100]  Take your mat and go home
[00:24:00.100 --> 00:24:04.100]  Here Jesus is revealing
[00:24:04.100 --> 00:24:06.100]  That he not only has power
[00:24:06.100 --> 00:24:08.100]  And authority over the physical realm
[00:24:08.100 --> 00:24:10.100]  He has power and authority
[00:24:10.100 --> 00:24:12.100]  Over the spiritual realm
[00:24:12.100 --> 00:24:16.100]  Jesus is king over the universe
[00:24:16.100 --> 00:24:20.100]  Jesus is king over the universe
[00:24:20.100 --> 00:24:24.100]  Whenever we have faith
[00:24:24.100 --> 00:24:25.100]  There's going to be somebody
[00:24:25.100 --> 00:24:27.100]  That challenges us
[00:24:27.100 --> 00:24:29.100]  耶穌是不是真的
[00:24:29.100 --> 00:24:31.100]  你的healing
[00:24:31.100 --> 00:24:33.100]  是不是真的耶穌heal你呢
[00:24:33.100 --> 00:24:35.100]  還是你自己coincidence
[00:24:35.100 --> 00:24:37.100]  There's always going to be those
[00:24:37.100 --> 00:24:39.100]  Who challenge you
[00:24:39.100 --> 00:24:40.100]  你成績好
[00:24:40.100 --> 00:24:42.100]  是不是真的神幫你呢
[00:24:42.100 --> 00:24:44.100]  你帶你去這個job
[00:24:44.100 --> 00:24:45.100]  是不是真的神帶你
[00:24:45.100 --> 00:24:47.100]  還是幸運而已
[00:24:47.100 --> 00:24:50.100]  There will always be doubt
[00:24:50.100 --> 00:24:53.100]  People will always challenge us
[00:24:53.100 --> 00:24:55.100]  As Christians followers of God
[00:24:55.100 --> 00:24:58.100]  But we need to stand firm
[00:24:58.100 --> 00:25:01.100]  In who Jesus is
[00:25:01.100 --> 00:25:04.100]  In who Jesus is
[00:25:04.100 --> 00:25:06.100]  We need to stand firm
[00:25:06.100 --> 00:25:08.100]  Based on our building
[00:25:08.100 --> 00:25:11.100]  Our own personal relationship with him
[00:25:11.100 --> 00:25:12.100]  Right
[00:25:12.100 --> 00:25:15.100]  不是只是人家說就信
[00:25:15.100 --> 00:25:18.100]  No we need to find Jesus ourselves
[00:25:18.100 --> 00:25:20.100]  我們好像paralyzed man
[00:25:20.100 --> 00:25:24.100]  可能我們自己行不到去
[00:25:24.100 --> 00:25:26.100]  有朋友帶我們去
[00:25:26.100 --> 00:25:29.100]  有沒有朋友帶我們去Jesus
[00:25:29.100 --> 00:25:32.100]  There are four key lessons from today
[00:25:32.100 --> 00:25:34.100]  The four key lessons are this
[00:25:34.100 --> 00:25:36.100]  Are we faithful friends
[00:25:36.100 --> 00:25:38.100]  我們有沒有帶
[00:25:38.100 --> 00:25:40.100]  我們的朋友去Jesus
[00:25:40.100 --> 00:25:42.100]  Who is on our mat
[00:25:42.100 --> 00:25:44.100]  Who is on our mat
[00:25:44.100 --> 00:25:46.100]  Who is in our life
[00:25:46.100 --> 00:25:49.100]  That needs spiritual healing
[00:25:49.100 --> 00:25:51.100]  Maybe physical healing as well
[00:25:51.100 --> 00:25:53.100]  And we can help them
[00:25:53.100 --> 00:25:55.100]  Through the power of Jesus
[00:25:55.100 --> 00:25:56.100]  第二個question
[00:25:56.100 --> 00:26:00.100]  Are we faith filled friends
[00:26:00.100 --> 00:26:03.100]  我們是不是好像那四個朋友
[00:26:03.100 --> 00:26:04.100]  很有信心
[00:26:04.100 --> 00:26:07.100]  Go through any barrier
[00:26:07.100 --> 00:26:08.100]  Any obstacle
[00:26:08.100 --> 00:26:10.100]  We still lead our friends to Jesus
[00:26:10.100 --> 00:26:12.100]  可能我的朋友是atheist
[00:26:12.100 --> 00:26:15.100]  可能我的朋友是有一個bad experience from church
[00:26:15.100 --> 00:26:16.100]  It doesn't matter
[00:26:16.100 --> 00:26:17.100]  I will still pray for them
[00:26:17.100 --> 00:26:18.100]  I will still be persistent
[00:26:18.100 --> 00:26:20.100]  To help them know Jesus
[00:26:20.100 --> 00:26:23.100]  我們是不是faith filled friends
[00:26:23.100 --> 00:26:26.100]  That will lead others to Jesus
[00:26:26.100 --> 00:26:28.100]  第三是
[00:26:28.100 --> 00:26:31.100]  Do we seek forgiveness over healing
[00:26:31.100 --> 00:26:34.100]  Do we seek forgiveness over healing
[00:26:34.100 --> 00:26:35.100]  我們之前說了
[00:26:35.100 --> 00:26:39.100]  我們個個都有physical limitations and weaknesses
[00:26:39.100 --> 00:26:44.100]  但最重要是我們的靈魂
[00:26:44.100 --> 00:26:47.100]  有沒有給神去forgive我們的sin
[00:26:47.100 --> 00:26:49.100]  這才是最重要的
[00:26:49.100 --> 00:26:52.100]  你有找到耶穌嗎
[00:26:52.100 --> 00:26:56.100]  你有尋求祂的原諒嗎
[00:26:56.100 --> 00:26:59.100]  和祂的靈性治癒嗎
[00:26:59.100 --> 00:27:00.100]  最後一個問題
[00:27:00.100 --> 00:27:03.100]  當教會團隊提出的時候
[00:27:03.100 --> 00:27:04.100]  我們有信心
[00:27:04.100 --> 00:27:05.100]  在耶穌的權力
[00:27:05.100 --> 00:27:08.100]  在物質和靈性範圍內嗎
[00:27:08.100 --> 00:27:12.100]  我們有百分之百的信心
[00:27:12.100 --> 00:27:14.100]  耶穌可以治癒
[00:27:14.100 --> 00:27:16.100]  祂在我們身邊
[00:27:16.100 --> 00:27:18.100]  祂可以原諒我們
[00:27:18.100 --> 00:27:21.100]  因為祂在兩千年前死了
[00:27:21.100 --> 00:27:22.100]  我們有沒有信心
[00:27:22.100 --> 00:27:24.100]  耶穌是我們
[00:27:24.100 --> 00:27:26.100]  可以赦免我們
[00:27:26.100 --> 00:27:27.100]  我們有信心
[00:27:27.100 --> 00:27:32.100]  耶穌可以原諒我們我們的罪嗎
[00:27:32.100 --> 00:27:33.100]  我們來一會
[00:27:33.100 --> 00:27:36.100]  我們把頭垂下來
[00:27:36.100 --> 00:27:38.100]  把頭垂下來
[00:27:42.100 --> 00:27:47.100]  我們就像一個被困住的人
[00:27:47.100 --> 00:27:50.100]  我們無法幫助自己
[00:27:50.100 --> 00:27:54.100]  我們對手機很沉迷
[00:27:54.100 --> 00:27:58.100]  對地圖很沉迷
[00:27:58.100 --> 00:28:05.100]  我們無法分辨真與假
[00:28:05.100 --> 00:28:08.100]  我們被困住了
[00:28:08.100 --> 00:28:12.100]  我們需要一個救贖
[00:28:12.100 --> 00:28:18.100]  來赦免我們的罪
[00:28:18.100 --> 00:28:25.100]  今天有人想要耶穌的赦免嗎
[00:28:25.100 --> 00:28:27.100]  可以把手舉起來
[00:28:27.100 --> 00:28:31.100]  我們來祈禱赦免
[00:28:31.100 --> 00:28:33.100]  也許你走錯了路
[00:28:33.100 --> 00:28:35.100]  也許你做錯了事
[00:28:35.100 --> 00:28:37.100]  你傷害了別人
[00:28:37.100 --> 00:28:42.100]  你需要耶穌的赦免
[00:28:42.100 --> 00:28:45.100]  你需要祂的赦免嗎
[00:28:45.100 --> 00:28:47.100]  如果是的,把手舉起來
[00:28:47.100 --> 00:28:49.100]  我們為你祈禱
[00:28:49.100 --> 00:28:52.100]  在我們說這句祈禱時,請跟著我說
[00:28:52.100 --> 00:28:54.100]  親愛的耶穌
[00:28:54.100 --> 00:28:59.100]  我感謝祢在兩千年前死在我的腿上
[00:29:03.100 --> 00:29:07.100]  你被刺傷了手臂和腿
[00:29:07.100 --> 00:29:14.100]  你的身體為我的罪犯犧牲了
[00:29:14.100 --> 00:29:22.100]  我感謝祢是我的主人和救贖
[00:29:22.100 --> 00:29:27.100]  我歡迎祢在我的生命中
[00:29:28.100 --> 00:29:33.100]  赦免我的罪
[00:29:33.100 --> 00:29:35.100]  在耶穌的名字下,我祈禱
[00:29:35.100 --> 00:29:37.100]  Amen
