
[00:00:00.000 --> 00:00:08.600]  我叫Sunny,Sunny傳道家
[00:18:03.200 --> 00:18:04.200]  就是你要去做
[00:18:04.200 --> 00:18:05.200]  全方位的工作
[00:18:05.200 --> 00:18:07.200]  你要去到一些
[00:18:07.200 --> 00:18:09.200]  就是殺種
[00:18:09.200 --> 00:18:11.200]  你要為神去殺種
[00:18:11.200 --> 00:18:13.200]  不過在當中
[00:18:13.200 --> 00:18:14.200]  我又覺得
[00:18:14.200 --> 00:18:16.200]  一粒墨子死了
[00:18:16.200 --> 00:18:18.200]  接著才結出子粒
[00:18:18.200 --> 00:18:21.200]  是不是叫我殉道呢
[00:18:21.200 --> 00:18:23.200]  我神啊
[00:18:23.200 --> 00:18:24.200]  我還沒開始
[00:18:24.200 --> 00:18:26.200]  我又不想死多一次
[00:18:26.200 --> 00:18:28.200]  接著我又和神
[00:18:28.200 --> 00:18:29.200]  討論一次
[00:18:29.200 --> 00:18:31.200]  我說你知道我很軟弱
[00:18:31.200 --> 00:18:33.200]  又怕痛又怕死
[00:18:33.200 --> 00:18:35.200]  你叫我吃喝玩樂
[00:18:35.200 --> 00:18:37.200]  就沒有所謂
[00:18:37.200 --> 00:18:39.200]  但是這個經文
[00:18:39.200 --> 00:18:40.200]  有點害怕
[00:18:40.200 --> 00:18:42.200]  接著我又祈禱
[00:18:42.200 --> 00:18:43.200]  我說神啊
[00:18:43.200 --> 00:18:45.200]  你讓我再清楚一點
[00:18:45.200 --> 00:18:48.200]  看看你讓不讓我
[00:18:48.200 --> 00:18:50.200]  先去神學院
[00:18:50.200 --> 00:18:52.200]  進了神學院
[00:18:52.200 --> 00:18:54.200]  還要讓我經歷得很開心
[00:18:54.200 --> 00:18:56.200]  我才有信心去侍奉你
[00:18:56.200 --> 00:18:57.200]  還有
[00:18:57.200 --> 00:18:59.200]  可不可以不用死呢
[00:18:59.200 --> 00:19:02.200]  殉道不是每個人都可以
[00:19:02.200 --> 00:19:04.200]  有特別恩賜的你要知道
[00:19:04.200 --> 00:19:05.200]  好了
[00:19:05.200 --> 00:19:07.200]  接著呢
[00:19:07.200 --> 00:19:10.200]  接著我在回應神
[00:19:10.200 --> 00:19:13.200]  經過很大的引證之後
[00:19:13.200 --> 00:19:15.200]  我就進去
[00:19:15.200 --> 00:19:17.200]  我就進去神學院
[00:19:17.200 --> 00:19:19.200]  我求神給我
[00:19:19.200 --> 00:19:21.200]  我唯獨是一間神學院
[00:19:21.200 --> 00:19:22.200]  就是見道神學院
[00:19:22.200 --> 00:19:23.200]  為什麼
[00:19:23.200 --> 00:19:25.200]  因為那裡有一間住的
[00:19:25.200 --> 00:19:27.200]  還有那裡遠離市區
[00:19:27.200 --> 00:19:29.200]  我就喜歡這裡
[00:19:29.200 --> 00:19:31.200]  接著我就
[00:19:31.200 --> 00:19:33.200]  其實我在面試的時候
[00:19:33.200 --> 00:19:35.200]  進入神學院面試的時候
[00:19:35.200 --> 00:19:37.200]  很有趣的
[00:19:37.200 --> 00:19:38.200]  導師就問我
[00:19:38.200 --> 00:19:39.200]  教授就問我
[00:19:39.200 --> 00:19:40.200]  如果這裡不收你
[00:19:40.200 --> 00:19:42.200]  你會去哪裡
[00:19:42.200 --> 00:19:44.200]  你會有什麼選擇
[00:19:44.200 --> 00:19:47.200]  你知道我們去很多不同的
[00:19:47.200 --> 00:19:49.200]  報考的時候
[00:19:49.200 --> 00:19:51.200]  都有幾個選擇
[00:19:51.200 --> 00:19:53.200]  他就問我
[00:19:53.200 --> 00:19:55.200]  你有什麼選擇
[00:19:55.200 --> 00:19:56.200]  如果這裡不收你
[00:19:56.200 --> 00:19:57.200]  你會怎樣
[00:19:57.200 --> 00:19:58.200]  我就說
[00:19:58.200 --> 00:19:59.200]  沒有
[00:19:59.200 --> 00:20:00.200]  沒有選擇
[00:20:00.200 --> 00:20:02.200]  就是這個
[00:20:02.200 --> 00:20:03.200]  接著呢
[00:20:03.200 --> 00:20:05.200]  不知道要怎麼回答
[00:20:05.200 --> 00:20:07.200]  才能進去
[00:20:07.200 --> 00:20:08.200]  接著呢
[00:20:08.200 --> 00:20:10.200]  他就這樣給我信
[00:20:10.200 --> 00:20:11.200]  讓我進去
[00:20:11.200 --> 00:20:13.200]  我進去之後就很開心
[00:20:13.200 --> 00:20:14.200]  你知道
[00:20:14.200 --> 00:20:16.200]  回應神的呼召
[00:20:16.200 --> 00:20:20.200]  然後神就會回應你的所求
[00:20:20.200 --> 00:20:22.200]  接著讓我在四年神學裡面
[00:20:22.200 --> 00:20:23.200]  很開心
[00:20:23.200 --> 00:20:25.200]  有關心小組
[00:20:25.200 --> 00:20:26.200]  我們一起
[00:20:26.200 --> 00:20:28.200]  有我們學子學妹line
[00:20:28.200 --> 00:20:29.200]  你記不記得
[00:20:29.200 --> 00:20:30.200]  你們的傳導人
[00:20:30.200 --> 00:20:32.200]  就是Irene傳導
[00:20:32.200 --> 00:20:35.200]  她是我line的學子子
[00:20:35.200 --> 00:20:36.200]  所以其實
[00:20:36.200 --> 00:20:38.200]  是多麼開心
[00:20:38.200 --> 00:20:40.200]  大家在神學院裡面
[00:20:40.200 --> 00:20:42.200]  不要死讀書
[00:20:42.200 --> 00:20:44.200]  一定都是吃喝玩樂
[00:20:44.200 --> 00:20:47.200]  讀書也是要的
[00:20:47.200 --> 00:20:49.200]  接著很重要的
[00:20:49.200 --> 00:20:51.200]  你會有土伴
[00:20:51.200 --> 00:20:52.200]  無論在什麼時刻
[00:20:52.200 --> 00:20:53.200]  特別是困難的時刻
[00:20:53.200 --> 00:20:54.200]  你知道
[00:20:54.200 --> 00:20:56.200]  做功課也是很辛苦的
[00:20:56.200 --> 00:21:00.200]  追deadline和meet deadline
[00:21:00.200 --> 00:21:02.200]  其實是很痛苦的一件事情
[00:21:02.200 --> 00:21:03.200]  交功課
[00:21:03.200 --> 00:21:05.200]  不交功課又downgrade
[00:21:05.200 --> 00:21:07.200]  一定要準時交
[00:21:07.200 --> 00:21:09.200]  土伴就是你在神學院
[00:21:09.200 --> 00:21:11.200]  或者在學校再學的時候
[00:21:11.200 --> 00:21:14.200]  一個很好的良伴
[00:21:14.200 --> 00:21:17.200]  讓我們無論在神學院裡面的生活
[00:21:17.200 --> 00:21:19.200]  靠祈禱靠倚靠神
[00:21:19.200 --> 00:21:22.200]  去過我們四年的生活
[00:21:22.200 --> 00:21:24.200]  接著在當中
[00:21:24.200 --> 00:21:26.200]  最後我也很想和大家分享
[00:21:26.200 --> 00:21:28.200]  在這個夢召
[00:21:28.200 --> 00:21:30.200]  在夢召之前
[00:21:30.200 --> 00:21:33.200]  神怎樣讓我去回應
[00:21:33.200 --> 00:21:35.200]  也讓我和祂bargain
[00:21:35.200 --> 00:21:37.200]  讓我可以感受到
[00:21:37.200 --> 00:21:40.200]  神不是一開始就叫我
[00:21:40.200 --> 00:21:42.200]  活在黑暗的裡面
[00:21:42.200 --> 00:21:43.200]  然後你就走走走
[00:21:43.200 --> 00:21:44.200]  不是的
[00:21:44.200 --> 00:21:45.200]  神就很疼我
[00:21:45.200 --> 00:21:47.200]  神也很疼我們每一位
[00:21:47.200 --> 00:21:50.200]  很知道我們什麼是可以
[00:21:50.200 --> 00:21:51.200]  什麼是不可以
[00:21:51.200 --> 00:21:55.200]  神就會按照我們的能力
[00:21:55.200 --> 00:21:58.200]  讓我們去完成
[00:21:58.200 --> 00:22:00.200]  祂要的託付
[00:22:00.200 --> 00:22:01.200]  應該這樣說
[00:22:01.200 --> 00:22:02.200]  祂要我們的託付
[00:22:02.200 --> 00:22:03.200]  所以在當中
[00:22:03.200 --> 00:22:04.200]  我很感恩的就是
[00:22:04.200 --> 00:22:06.200]  雖然我很沒能力
[00:22:06.200 --> 00:22:07.200]  但神又讓我恩賜
[00:22:07.200 --> 00:22:09.200]  雖然我覺得自己前路
[00:22:09.200 --> 00:22:11.200]  好像很黑暗
[00:22:11.200 --> 00:22:12.200]  但神又讓我
[00:22:12.200 --> 00:22:15.200]  可以在不同的階段
[00:22:15.200 --> 00:22:19.200]  享受神給我的不同恩典
[00:22:19.200 --> 00:22:20.200]  還可以在當中
[00:22:20.200 --> 00:22:22.200]  繼續去侍奉祂
[00:22:22.200 --> 00:22:24.200]  所以在我人生的上半場
[00:22:24.200 --> 00:22:25.200]  可以這樣說
[00:22:25.200 --> 00:22:26.200]  我活在一個
[00:22:26.200 --> 00:22:30.200]  很fancy的世界當中
[00:22:30.200 --> 00:22:33.200]  現在在我人生下半場
[00:22:33.200 --> 00:22:36.200]  因為我決定要走這條路的時候
[00:22:36.200 --> 00:22:39.200]  接著就不可以轉軚
[00:22:39.200 --> 00:22:40.200]  不能在中間
[00:22:40.200 --> 00:22:42.200]  聽到其他聲音就轉軚
[00:22:42.200 --> 00:22:44.200]  我基本上都是立志
[00:22:44.200 --> 00:22:48.200]  一直一直去走完我的生命
[00:22:48.200 --> 00:22:50.200]  所以保羅的提醒
[00:22:50.200 --> 00:22:51.200]  也是當時
[00:22:51.200 --> 00:22:55.200]  我寫《蒙召見證》的經文
[00:22:55.200 --> 00:22:58.200]  他說你卻要凡事謹慎
[00:22:58.200 --> 00:23:00.200]  忍受苦難
[00:23:00.200 --> 00:23:02.200]  作全道的功夫
[00:23:02.200 --> 00:23:03.200]  盡你的積分
[00:23:03.200 --> 00:23:09.200]  希望在我全道的生命裡
[00:23:09.200 --> 00:23:11.200]  繼續不斷的走下去
[00:23:11.200 --> 00:23:13.200]  多謝大家

