
[00:00:00.000 --> 00:00:09.000]  (MC)歡迎大家再次來到我們的工作坊
[00:19:58.800 --> 00:20:01.800]  可能我們相對比較年輕
[00:20:01.800 --> 00:20:04.800]  或者我們很少有什麼病
[00:20:04.800 --> 00:20:06.800]  或者我們的科學已經很昌明
[00:20:06.800 --> 00:20:08.800]  我們的醫學已經很發達
[00:20:08.800 --> 00:20:10.800]  所以好像當時這樣
[00:20:10.800 --> 00:20:11.800]  很多解釋不了的病
[00:20:11.800 --> 00:20:13.800]  可能今天我們吃藥
[00:20:13.800 --> 00:20:16.800]  例如你發燒可能會知道吃Panadol
[00:20:16.800 --> 00:20:17.800]  如果你不用搶的話
[00:20:17.800 --> 00:20:18.800]  你就有Panadol吃
[00:20:18.800 --> 00:20:20.800]  吃了就會退燒
[00:20:20.800 --> 00:20:24.800]  但是就算我們的身體有多健康
[00:20:24.800 --> 00:20:27.800]  如果我們用剛才所說的內容的話
[00:20:27.800 --> 00:20:31.800]  耶穌的醫治從來不只是身體的層面
[00:20:31.800 --> 00:20:36.800]  耶穌的醫治是包括人生命的層面
[00:20:36.800 --> 00:20:39.800]  如果這樣就可能會去到Echo
[00:20:39.800 --> 00:20:41.800]  或者我們自己
[00:20:41.800 --> 00:20:44.800]  這個不需要舉手
[00:20:44.800 --> 00:20:48.800]  我想我們生命有很多的挑戰也好
[00:20:48.800 --> 00:20:49.800]  壓力也好
[00:20:49.800 --> 00:20:50.800]  困難也好
[00:20:50.800 --> 00:20:51.800]  是有的
[00:20:51.800 --> 00:20:53.800]  有些事我們可能不想跟別人說
[00:20:53.800 --> 00:20:55.800]  因為如果我跟別人說了
[00:20:55.800 --> 00:20:57.800]  我會不會好像被人
[00:20:57.800 --> 00:21:01.800]  用很奇怪的眼光看著我呢
[00:21:01.800 --> 00:21:03.800]  當我們習慣收起問題
[00:21:03.800 --> 00:21:06.800]  我們很想逃避問題的時候
[00:21:06.800 --> 00:21:08.800]  其實問題不是不存在
[00:21:08.800 --> 00:21:10.800]  只是被你收起來
[00:21:10.800 --> 00:21:13.800]  當我們把生命的問題收起來的時候
[00:21:13.800 --> 00:21:15.800]  其實我們都是一個病人
[00:21:15.800 --> 00:21:17.800]  但是我們可能自己知道
[00:21:17.800 --> 00:21:20.800]  有時候可能連自己也不知道的時候
[00:21:20.800 --> 00:21:21.800]  耶穌的來到
[00:21:21.800 --> 00:21:26.800]  耶穌的醫治就是讓我們發現這件事情
[00:21:26.800 --> 00:21:28.800]  就好像麻風病一樣
[00:21:28.800 --> 00:21:30.800]  他的確知道他有這樣的問題
[00:21:30.800 --> 00:21:32.800]  他知道他需要耶穌
[00:21:32.800 --> 00:21:36.800]  所以他可以不理其他人的眼光去找耶穌
[00:21:36.800 --> 00:21:39.800]  或者這個也是今天我們去耶穌面前
[00:21:39.800 --> 00:21:40.800]  如果我們有些事情
[00:21:40.800 --> 00:21:43.800]  我們希望耶穌去幫助我們也好
[00:21:43.800 --> 00:21:45.800]  希望耶穌醫治我們也好
[00:21:45.800 --> 00:21:47.800]  可能只是想要那個醫治也好
[00:21:47.800 --> 00:21:49.800]  其實首先我們要明白
[00:21:49.800 --> 00:21:51.800]  我們是需要耶穌的
[00:21:51.800 --> 00:21:53.800]  我們需要去找耶穌
[00:21:53.800 --> 00:21:55.800]  我們需要將自己的問題
[00:21:55.800 --> 00:21:56.800]  自己的困難
[00:21:56.800 --> 00:21:57.800]  我做不到的事
[00:21:57.800 --> 00:21:59.800]  我交給耶穌
[00:21:59.800 --> 00:22:01.800]  我承認我有問題
[00:22:01.800 --> 00:22:03.800]  我有病
[00:22:03.800 --> 00:22:06.800]  這個可能是當我們看耶穌醫治的時候
[00:22:06.800 --> 00:22:08.800]  我們除了看著耶穌很厲害之外
[00:22:08.800 --> 00:22:10.800]  其實我們每個人
[00:22:10.800 --> 00:22:12.800]  多或少和群眾也好
[00:22:12.800 --> 00:22:13.800]  麻風病也好
[00:22:13.800 --> 00:22:15.800]  可能有些位置相似
[00:22:15.800 --> 00:22:17.800]  但只是我們有沒有這樣的眼光
[00:22:17.800 --> 00:22:19.800]  去看到自己是這樣
[00:22:19.800 --> 00:22:23.800]  當年我們說到這樣的時候
[00:22:23.800 --> 00:22:25.800]  群眾當然會繼續找耶穌
[00:22:25.800 --> 00:22:26.800]  很正常
[00:22:26.800 --> 00:22:28.800]  因為耶穌真的給了他們想要的東西
[00:22:28.800 --> 00:22:30.800]  所以在這張的結尾裡
[00:22:30.800 --> 00:22:31.800]  他這樣說的
[00:22:31.800 --> 00:22:33.800]  他說那個麻風病人很開心
[00:22:33.800 --> 00:22:35.800]  所以他就全開了那些說話
[00:22:35.800 --> 00:22:37.800]  一張45節就這樣說
[00:22:37.800 --> 00:22:39.800]  耶穌已經沒有辦法再進城了
[00:22:39.800 --> 00:22:42.800]  他只能夠留在其他地方
[00:22:42.800 --> 00:22:44.800]  但人們也照樣來找他
[00:22:44.800 --> 00:22:48.800]  這裡很有趣
[00:22:48.800 --> 00:22:51.800]  雖然剛才說到麻風病人
[00:22:51.800 --> 00:22:53.800]  去到經歷的不只是身體的醫治
[00:22:53.800 --> 00:22:55.800]  但群眾所聽到的
[00:22:55.800 --> 00:22:57.800]  總之就是他醫治了我的身體
[00:22:57.800 --> 00:22:58.800]  他就又來找耶穌
[00:22:58.800 --> 00:23:00.800]  但如果我們接著看下去
[00:23:00.800 --> 00:23:01.800]  之後看下去
[00:23:01.800 --> 00:23:02.800]  我們就會知道
[00:23:02.800 --> 00:23:05.800]  其實那些人不是真的知道耶穌來做什麼
[00:23:05.800 --> 00:23:07.800]  他們還沒有明白到
[00:23:07.800 --> 00:23:09.800]  耶穌的醫治是怎麼樣的
[00:23:09.800 --> 00:23:12.800]  我想今天我們其實比起群眾
[00:23:12.800 --> 00:23:14.800]  坦白說我們是好一點
[00:23:14.800 --> 00:23:16.800]  因為我們已經知道耶穌做了什麼
[00:23:16.800 --> 00:23:20.800]  我們知道故事的結尾
[00:23:20.800 --> 00:23:21.800]  就是這樣說
[00:23:21.800 --> 00:23:23.800]  但我們知道故事的結尾之後
[00:23:23.800 --> 00:23:27.800]  我們的心態是和這群人一樣
[00:23:27.800 --> 00:23:28.800]  還是我們知道
[00:23:28.800 --> 00:23:31.800]  原來耶穌給我們的東西是再多一點
[00:23:31.800 --> 00:23:32.800]  我們會不會再知道
[00:23:32.800 --> 00:23:35.800]  耶穌真的能夠影響我們的生命
[00:23:35.800 --> 00:23:38.800]  我們真的需要耶穌
[00:23:38.800 --> 00:23:40.800]  去到在我們生命裡
[00:23:40.800 --> 00:23:42.800]  很不想被人看到
[00:23:42.800 --> 00:23:44.800]  很不喜歡的東西裡
[00:23:44.800 --> 00:23:46.800]  其實都是需要耶穌去介入
[00:23:46.800 --> 00:23:47.800]  當然我不是說
[00:23:47.800 --> 00:23:49.800]  你有什麼就要拿出來跟別人說
[00:23:49.800 --> 00:23:50.800]  不是這樣的意思
[00:23:50.800 --> 00:23:53.800]  不是所有的東西都可以拿出來跟別人說
[00:23:53.800 --> 00:23:54.800]  這個我明白的
[00:23:54.800 --> 00:23:56.800]  但至少我們知道那件事
[00:23:56.800 --> 00:23:58.800]  是要在耶穌面前去坦承
[00:23:58.800 --> 00:24:00.800]  在耶穌面前
[00:24:00.800 --> 00:24:03.800]  去求祂的醫治
[00:24:03.800 --> 00:24:05.800]  而如果按照聖經的說話
[00:24:05.800 --> 00:24:07.800]  或者聖經這裡的技術
[00:24:07.800 --> 00:24:10.800]  我們相信耶穌是明白
[00:24:10.800 --> 00:24:12.800]  耶穌會憐憫我們的時候
[00:24:12.800 --> 00:24:16.800]  祂就會讓我們得到醫治
[00:24:16.800 --> 00:24:19.800]  所以今天我們去再說一些醫治的故事的時候
[00:24:19.800 --> 00:24:21.800]  或者我們多一點去想
[00:24:21.800 --> 00:24:24.800]  原來我們都是需要給醫治的人
[00:24:24.800 --> 00:24:26.800]  多一點去代入我們真的要給醫治的
[00:24:26.800 --> 00:24:28.800]  我們不只是在這裡吃花生
[00:24:28.800 --> 00:24:31.800]  我們就是那些人
[00:24:31.800 --> 00:24:33.800]  所以我們今天一起去祈禱的時候
[00:24:33.800 --> 00:24:35.800]  我們多一點去思考
[00:24:35.800 --> 00:24:37.800]  我們生命裡需要耶穌的地方
[00:24:37.800 --> 00:24:39.800]  我們一起祈禱
[00:24:39.800 --> 00:24:43.800]  親愛的主耶穌
[00:24:43.800 --> 00:24:44.800]  今天多謝祢
[00:24:44.800 --> 00:24:46.800]  因為祢是那個醫治的主
[00:24:46.800 --> 00:24:49.800]  祢所醫治的不只是我們的身體
[00:24:49.800 --> 00:24:52.800]  更加是我們的心靈
[00:24:52.800 --> 00:24:54.800]  是我們生活上
[00:24:54.800 --> 00:24:57.800]  我們可能覺得很難跟別人開口
[00:24:57.800 --> 00:24:59.800]  很不知怎樣說的事情都好
[00:24:59.800 --> 00:25:01.800]  祢都已經聽見
[00:25:01.800 --> 00:25:03.800]  祢都已經看見
[00:25:03.800 --> 00:25:05.800]  所以求祢去幫助我們
[00:25:05.800 --> 00:25:07.800]  特別讓我們的生命
[00:25:07.800 --> 00:25:10.800]  當我們覺得生命的意義不是很清楚
[00:25:10.800 --> 00:25:13.800]  或者我們覺得生活很累的時候
[00:25:13.800 --> 00:25:16.800]  我們求祢親自的醫治
[00:25:16.800 --> 00:25:18.800]  祢親自代我們說話
[00:25:18.800 --> 00:25:20.800]  祢藉著祢的說話
[00:25:20.800 --> 00:25:21.800]  藉著詩歌
[00:25:21.800 --> 00:25:23.800]  藉著禱告
[00:25:23.800 --> 00:25:26.800]  藉著我們身邊每一個弟兄姊妹
[00:25:26.800 --> 00:25:27.800]  去幫助我們
[00:25:27.800 --> 00:25:30.800]  去看見我們生命能夠所依靠的是誰
[00:25:30.800 --> 00:25:31.800]  幫助我們生命裡
[00:25:31.800 --> 00:25:35.800]  我們仍然可以更加喜樂地去跟隨祢
[00:25:35.800 --> 00:25:37.800]  因為我們已經知道
[00:25:37.800 --> 00:25:39.800]  祢是那個能夠醫治
[00:25:39.800 --> 00:25:40.800]  掌權
[00:25:40.800 --> 00:25:43.800]  也是去勝過一切各位的耶穌
[00:25:43.800 --> 00:25:44.800]  用我們九條福音的信心
[00:25:44.800 --> 00:25:47.800]  我們願意時刻去和祢禱告
[00:25:47.800 --> 00:25:48.800]  去依靠祢
[00:25:48.800 --> 00:25:49.800]  請主聽我們祈禱
[00:25:49.800 --> 00:25:51.800]  禱告奉主耶穌的聖名祈求
[00:25:51.800 --> 00:25:52.800]  阿們

