
[00:00:00.000 --> 00:00:02.000]   (Applause)
[00:24:33.000 --> 00:24:35.000]   So what do we do?
[00:24:35.000 --> 00:24:40.000]   We need to come in confession to God regularly.
[00:24:40.000 --> 00:24:43.000]   It doesn't just have to be the big ones.
[00:24:43.000 --> 00:24:47.000]   My challenge to you is to make this tangible.
[00:24:47.000 --> 00:24:50.000]   Write them out or say them out loud.
[00:24:50.000 --> 00:24:52.000]   They don't have to be adultery or murder.
[00:24:52.000 --> 00:24:56.000]   We all need to have time of confession to God.
[00:24:56.000 --> 00:25:03.000]   Praise Him as you do so and then receive and know His forgiveness.
[00:25:03.000 --> 00:25:07.000]   And lastly, we need to practice trusting God.
[00:25:07.000 --> 00:25:10.000]   Now this is a little bit like the chicken or the egg.
[00:25:10.000 --> 00:25:14.000]   Well, does knowing God help me trust Him or does trusting God help me know Him?
[00:25:14.000 --> 00:25:17.000]   And the answer is really both.
[00:25:17.000 --> 00:25:25.000]   So now remember, whether or not we place our trust in God does not determine whether or not He is trustworthy.
[00:25:25.000 --> 00:25:27.000]   He is.
[00:25:27.000 --> 00:25:32.000]   But this is precisely why we want to know Him more.
[00:25:32.000 --> 00:25:38.000]   That we may find it easier to place our trust in Him and walk with Him.
[00:25:38.000 --> 00:25:43.000]   We all know what it's like to be in those places where we don't know what God is doing.
[00:25:43.000 --> 00:25:46.000]   Where we can't see what's ahead of us.
[00:25:46.000 --> 00:25:51.000]   Now let's take a look at my personal favourite psalm, Psalm 13.
[00:25:51.000 --> 00:25:55.000]   "How long, Lord, will you forget me forever?
[00:25:55.000 --> 00:25:57.000]   How long will you hide your face from me?
[00:25:57.000 --> 00:26:03.000]   How long must I wrestle with my thoughts and day after day have sorrow in my heart?
[00:26:03.000 --> 00:26:06.000]   How long will my enemy triumph over me?
[00:26:06.000 --> 00:26:08.000]   Look on me and answer, Lord my God.
[00:26:08.000 --> 00:26:12.000]   Give light to my eyes or I will sleep in death.
[00:26:12.000 --> 00:26:15.000]   And my enemy will say, 'I have overcome him.'
[00:26:15.000 --> 00:26:18.000]   My foes will rejoice when I fall.
[00:26:18.000 --> 00:26:21.000]   But I trust in your unfailing love.
[00:26:21.000 --> 00:26:24.000]   My heart rejoices in your salvation.
[00:26:24.000 --> 00:26:29.000]   I will sing the Lord's praise for He has been good to me."
[00:26:29.000 --> 00:26:35.000]   I still remember reading this for the first time and just being blown away by that shift in verse 5.
[00:26:35.000 --> 00:26:40.000]   I mean, look at this brutal honesty in verses 1 to 4.
[00:26:40.000 --> 00:26:41.000]   "Will you forget me forever?
[00:26:41.000 --> 00:26:44.000]   How long will my enemy triumph over me?
[00:26:44.000 --> 00:26:47.000]   Give light to my eyes or I will sleep in death.
[00:26:47.000 --> 00:26:51.000]   David is in a heavy place.
[00:26:51.000 --> 00:26:54.000]   No one is envious of him in these four verses.
[00:26:54.000 --> 00:27:02.000]   But then within all of this, within all the frustration, uncertainty, feeling of abandonment,
[00:27:02.000 --> 00:27:06.000]   David commits to trust God.
[00:27:06.000 --> 00:27:12.000]   He remembers that the Lord is good and commits to singing his praises.
[00:27:12.000 --> 00:27:19.000]   He is vulnerable with God and he places his whole trust in Him."
[00:27:19.000 --> 00:27:23.000]   Now, he isn't a backup plan, he is the whole plan.
[00:27:23.000 --> 00:27:25.000]   And we see here praise again.
[00:27:25.000 --> 00:27:28.000]   And I want you to consider going through this without praise.
[00:27:28.000 --> 00:27:33.000]   Without "God is King", we think, "Is God King?
[00:27:33.000 --> 00:27:38.000]   I know He's helped me before, but should I get this one?"
[00:27:38.000 --> 00:27:41.000]   We need to remember God is King.
[00:27:41.000 --> 00:27:47.000]   We need to be honest with Him in these times and trust and praise Him.
[00:27:47.000 --> 00:27:51.000]   And this is consistent with David throughout his Psalms.
[00:27:51.000 --> 00:27:54.000]   Somewhere he's literally being hunted by enemies.
[00:27:54.000 --> 00:27:58.000]   But this doesn't only apply to us when we're literally being hunted.
[00:27:58.000 --> 00:28:01.000]   Of Psalm 13, Charles Spurgeon says this,
[00:28:01.000 --> 00:28:06.000]   "The Psalm cannot be referred to any special event or period in David's history.
[00:28:06.000 --> 00:28:10.000]   All attempts to find it are birthplace are but guesses.
[00:28:10.000 --> 00:28:15.000]   It was doubtless more than once the language of that of much tried man of God
[00:28:15.000 --> 00:28:19.000]   and is intended to express the feelings of the people of God
[00:28:19.000 --> 00:28:22.000]   in those ever-returning trials which beset them."
[00:28:22.000 --> 00:28:25.000]   This is for us in all times with that struggle,
[00:28:25.000 --> 00:28:32.000]   whether it is in lust, anger, jealousy, greed, whatever it may be.
[00:28:32.000 --> 00:28:35.000]   So what are we to do?
[00:28:35.000 --> 00:28:38.000]   We need to be honest with God.
[00:28:38.000 --> 00:28:40.000]   He already knows everything anyway.
[00:28:40.000 --> 00:28:43.000]   Looking at David in Psalm 13,
[00:28:43.000 --> 00:28:45.000]   look at David in Psalm 13.
[00:28:45.000 --> 00:28:49.000]   With whatever is going on, we need to bring that to Him,
[00:28:49.000 --> 00:28:54.000]   lay it down at His feet and trust Him to take it.
[00:28:54.000 --> 00:28:56.000]   All of this takes practice.
[00:28:56.000 --> 00:29:00.000]   Remember, this is a process for all of us.
[00:29:00.000 --> 00:29:05.000]   And this may look like, "Lord, I'm struggling so much with this sin.
[00:29:05.000 --> 00:29:07.000]   Please take this burden for me."
[00:29:07.000 --> 00:29:12.000]   Or, "Lord, I don't understand what is in front of me, but I trust in You.
[00:29:12.000 --> 00:29:17.000]   Lord, I'm so stressed out with work, but I know You are in control.
[00:29:17.000 --> 00:29:19.000]   I give these worries to You."
[00:29:19.000 --> 00:29:23.000]   Again, this can really help to make this tangible.
[00:29:23.000 --> 00:29:28.000]   Write them out or speak them out loud.
[00:29:28.000 --> 00:29:30.000]   And we may never solve the chicken or the egg
[00:29:30.000 --> 00:29:34.000]   with whether trusting or knowing God comes first, but that's okay
[00:29:34.000 --> 00:29:40.000]   because what you will find is that as you step out and place trust in God more,
[00:29:40.000 --> 00:29:46.000]   you will grow in knowing Him, and you will grow in experiencing Him,
[00:29:46.000 --> 00:29:52.000]   and you will see that He is for you, if a band can come up.
[00:29:52.000 --> 00:29:56.000]   So I invite you on this process.
[00:29:56.000 --> 00:30:00.000]   It's an exciting one, and it's one that we will all go through together,
[00:30:00.000 --> 00:30:05.000]   of learning about God, having community around God,
[00:30:05.000 --> 00:30:11.000]   and dialoguing with Him in praise, confession, and trust.
[00:30:11.000 --> 00:30:17.000]   And then we can say with confidence, with joy, from a place of knowing God deeply,
[00:30:17.000 --> 00:30:22.000]   "I praise Him for He is good. He has forgiven my sins.
[00:30:22.000 --> 00:30:27.000]   I trust Him in the good times and the bad, and I have seen Him come through.
[00:30:27.000 --> 00:30:31.000]   Even when I am surrounded by all of my enemies,
[00:30:31.000 --> 00:30:38.000]   He is the only one at my table, and I am fixated on Him.
[00:30:38.000 --> 00:30:42.000]   I know God, and I trust Him."
[00:30:42.000 --> 00:30:44.000]   Let me pray.
[00:30:44.000 --> 00:30:48.000]   Lord, we thank You that You are a good God.
[00:30:48.000 --> 00:30:52.000]   You are holy. You are worthy of praise.
[00:30:52.000 --> 00:30:54.000]   You are worthy of all trust, Lord.
[00:30:54.000 --> 00:30:59.000]   We thank You that we have this opportunity to walk in relationship
[00:30:59.000 --> 00:31:03.000]   with this God who created the universe, Lord,
[00:31:03.000 --> 00:31:11.000]   from the big, massive stars to every single little piece of sand on the shores.
[00:31:11.000 --> 00:31:15.000]   And we thank You, Lord, that You are not a distant God,
[00:31:15.000 --> 00:31:20.000]   but You are a God who reaches out to us, who comes to us.
[00:31:20.000 --> 00:31:27.000]   Lord, You sent Your Son to die for us so we may be forgiven for our sins.
[00:31:27.000 --> 00:31:34.000]   We thank You that You are a God who wants to be in deep relationship with us.
[00:31:34.000 --> 00:31:39.000]   And Lord, we cry out that we want to get to know You more, Lord.
[00:31:39.000 --> 00:31:44.000]   We repent of the times that we struggle to trust You, Lord,
[00:31:44.000 --> 00:31:48.000]   and we repent of the times when we would rather be doing something else.
[00:31:48.000 --> 00:31:55.000]   But Lord, help us to just run to You in all circumstances
[00:31:55.000 --> 00:31:59.000]   and get to know You more deeply, Lord.
[00:31:59.000 --> 00:32:04.000]   And we ask that You'll be revealing Yourself to us more and more, Lord.
[00:32:04.000 --> 00:32:06.000]   And we thank You that You are doing that, Lord.
[00:32:06.000 --> 00:32:09.000]   Help us to recognise You working,
[00:32:09.000 --> 00:32:15.000]   that we, in all circumstances, can know that You are with us,
[00:32:15.000 --> 00:32:18.000]   that You are God,
[00:32:18.000 --> 00:32:22.000]   and that You are the only one we need at our table.
[00:32:22.000 --> 00:32:25.000]   We pray this in Your name. Amen.
[00:32:25.000 --> 00:32:35.000]   [BLANK_AUDIO]

