
[00:00:00.000 --> 00:00:02.940]  各位弟兄姊妹 大家 主內平安
[00:20:03.040 --> 00:20:06.280]  所以 強調身份 讓我們
[00:20:06.280 --> 00:20:09.240]  行事為人 都能與身份相稱
[00:20:09.240 --> 00:20:12.340]  所以在這裡呢 當時
[00:20:12.340 --> 00:20:16.040]  鐵薩諾尼加弟兄姊妹呢 他們甚至
[00:20:16.040 --> 00:20:19.040]  比我們現在要面對的一些
[00:20:19.040 --> 00:20:22.120]  小小的挑戰 還要深
[00:20:22.360 --> 00:20:25.380]  還要強 甚至你和我生命裡面
[00:20:25.380 --> 00:20:28.360]  還會遇到 他們遇到的是
[00:20:28.360 --> 00:20:31.200]  逼迫和患難 在這裡呢
[00:20:31.200 --> 00:20:34.840]  保羅就勸勉鐵薩諾尼加的弟兄姊妹
[00:20:34.840 --> 00:20:37.880]  你們要相信 相信
[00:20:37.880 --> 00:20:39.340]  上帝的公義
[00:20:39.340 --> 00:20:41.560]  他會去
[00:20:41.560 --> 00:20:44.280]  做最公義的審判
[00:20:44.280 --> 00:20:47.600]  患難 加給那些給你們患難的人
[00:20:47.600 --> 00:20:50.540]  你們忍受患難的
[00:20:50.540 --> 00:20:53.620]  自由 平安 與你們同在
[00:20:53.620 --> 00:20:57.380]  不要把那些患難加在
[00:20:57.380 --> 00:20:58.520]  自己的身上
[00:20:58.520 --> 00:21:02.300]  不要自己 人的罪經常會這樣啊
[00:21:02.300 --> 00:21:05.860]  不要自己搶走了神的角色
[00:21:05.860 --> 00:21:09.800]  要去做審判者的那個工作
[00:21:09.800 --> 00:21:13.320]  所以呢 保羅也在羅馬書
[00:21:13.320 --> 00:21:14.980]  經常這樣去提醒啊
[00:21:14.980 --> 00:21:18.440]  經常去提醒 親愛的弟兄
[00:21:19.080 --> 00:21:22.100]  不要自己申冤 寧可
[00:21:22.100 --> 00:21:24.720]  讓步 聽憑主怒
[00:21:24.720 --> 00:21:28.100]  因為今上記者 主就這樣說
[00:21:28.100 --> 00:21:31.140]  引用的主說 申冤在我
[00:21:31.140 --> 00:21:32.400]  我必報應
[00:21:32.400 --> 00:21:35.920]  讓主去做審判的角色
[00:21:35.920 --> 00:21:39.180]  這裡呢 告訴了鐵薩諾尼加
[00:21:39.180 --> 00:21:42.220]  甚至當時 所有受輸的弟兄姊妹
[00:21:42.220 --> 00:21:43.800]  信心
[00:21:43.800 --> 00:21:45.560]  和耐心
[00:21:45.560 --> 00:21:47.760]  在這裡呢 告訴他們
[00:21:48.220 --> 00:21:50.480]  不可為惡所申
[00:21:50.480 --> 00:21:53.520]  反要以善審惡
[00:21:53.520 --> 00:21:56.960]  有的時候 你不要做到神的角色
[00:21:56.960 --> 00:22:00.360]  去到那一步 以為自己可以把問題處理了
[00:22:00.360 --> 00:22:02.880]  你按照神的方法
[00:22:02.880 --> 00:22:06.220]  或者你先為你的仇敵去禱告
[00:22:06.220 --> 00:22:10.120]  神的解決方法 比你自己的解決方法
[00:22:10.120 --> 00:22:13.640]  還要好 讓主權交給神
[00:22:13.640 --> 00:22:15.860]  好的 當我們看了
[00:22:15.860 --> 00:22:17.680]  第一點啊
[00:22:18.160 --> 00:22:20.880]  第一點 強調自己的
[00:22:20.880 --> 00:22:22.340]  身份的時候呢
[00:22:22.340 --> 00:22:24.760]  絕對不完全的
[00:22:24.760 --> 00:22:28.540]  還要看到第二點 要強調
[00:22:28.540 --> 00:22:30.160]  上帝的恩典
[00:22:30.160 --> 00:22:33.660]  看到自己 更要看到
[00:22:33.660 --> 00:22:34.660]  神
[00:22:34.660 --> 00:22:38.340]  這裡呢 我們在第11節裡面呢 這樣說的啊
[00:22:38.340 --> 00:22:41.160]  願
[00:22:41.160 --> 00:22:44.560]  我們上帝看你們 配得過
[00:22:44.560 --> 00:22:46.560]  所蒙的罩
[00:22:46.940 --> 00:22:49.940]  這裡所蒙的罩呢 就是要活出
[00:22:49.940 --> 00:22:52.040]  耶穌基督的樣式
[00:22:52.040 --> 00:22:55.300]  為什麼要罩你們 為什麼要
[00:22:55.300 --> 00:22:57.420]  讓你們得蒙了救恩
[00:22:57.420 --> 00:23:01.080]  有神的心意 在他的
[00:23:01.080 --> 00:23:02.700]  大計畫當中
[00:23:02.700 --> 00:23:04.720]  可能
[00:23:04.720 --> 00:23:07.920]  就是要讓你不要以惡報惡
[00:23:07.920 --> 00:23:10.040]  要以善審惡
[00:23:10.040 --> 00:23:13.420]  可能還要透過你 成為很多
[00:23:13.420 --> 00:23:15.900]  恩典和救恩的管道
[00:23:16.860 --> 00:23:19.880]  去和神同工 拯救
[00:23:19.880 --> 00:23:22.880]  很多 還在罪惡當中迷失
[00:23:22.880 --> 00:23:23.880]  的人
[00:23:23.880 --> 00:23:26.880]  所以在這裡呢 在第7節裡面呢
[00:23:26.880 --> 00:23:29.900]  也看到神的審判的
[00:23:29.900 --> 00:23:32.900]  神的審判呢 這裡主要講了兩種嘛
[00:23:32.900 --> 00:23:33.900]  第一種
[00:23:33.900 --> 00:23:35.880]  不認識上帝
[00:23:35.880 --> 00:23:39.880]  直接還沒有認識主的 還有另外一種呢
[00:23:39.880 --> 00:23:42.320]  不聽從主福音的人
[00:23:42.320 --> 00:23:45.300]  最後 週末的時候 必有神
[00:23:45.300 --> 00:23:48.220]  公義的審判 靠著自己
[00:23:48.220 --> 00:23:50.880]  哪能夠得蒙救贖呢
[00:23:50.880 --> 00:23:54.000]  唯有神 能讓我們可以有
[00:23:54.000 --> 00:23:55.400]  這樣的福分
[00:23:55.400 --> 00:23:58.440]  這裡呢 有
[00:23:58.440 --> 00:24:01.800]  兩種心態 兩種心態
[00:24:01.800 --> 00:24:03.580]  不好的心態呢
[00:24:03.580 --> 00:24:06.860]  啊 我得蒙救恩了
[00:24:06.860 --> 00:24:10.720]  他們 聽不到的 還在作惡的
[00:24:10.720 --> 00:24:12.640]  活該
[00:24:13.040 --> 00:24:16.040]  得蒙神的懲治 這樣是一種不對的心態
[00:24:16.040 --> 00:24:19.020]  弟兄姊妹 這裡呢 反而是
[00:24:19.020 --> 00:24:21.420]  神 要讓我們體會
[00:24:21.420 --> 00:24:23.240]  耶穌基督的心啊
[00:24:23.240 --> 00:24:26.600]  祂讓我們看到 還有很多人會
[00:24:26.600 --> 00:24:29.600]  去活在 罪中又不知
[00:24:29.600 --> 00:24:32.120]  罪的時候 就像我們
[00:24:32.120 --> 00:24:35.120]  當年還沒有認識主 沒有信主的
[00:24:35.120 --> 00:24:36.120]  那樣
[00:24:36.120 --> 00:24:38.360]  做錯事
[00:24:38.360 --> 00:24:40.060]  傷害人
[00:24:40.880 --> 00:24:43.920]  自以為義 自己以為自己了不起
[00:24:43.920 --> 00:24:46.360]  把自己當作神
[00:24:46.360 --> 00:24:49.900]  所以 當我們有一個為父的心的時候
[00:24:49.900 --> 00:24:52.940]  從耶穌基督的心為心
[00:24:52.940 --> 00:24:56.380]  的時候 我們就看到了憐憫
[00:24:56.380 --> 00:24:59.880]  就好像耶穌基督在十字架上
[00:24:59.880 --> 00:25:02.620]  的時候 祂甚至這樣禱告
[00:25:02.620 --> 00:25:06.060]  為那些叮祂的人去禱告
[00:25:06.060 --> 00:25:09.060]  為那些呼喊著說 叮死祂 叮死祂的人
[00:25:09.060 --> 00:25:10.340]  去禱告
[00:25:11.020 --> 00:25:13.520]  耶穌就說 父啊
[00:25:13.520 --> 00:25:17.160]  赦免他們 因為他們所做的
[00:25:17.160 --> 00:25:19.540]  他們不曉得
[00:25:19.540 --> 00:25:23.440]  當我們有這樣一個為父的心的時候
[00:25:23.440 --> 00:25:26.520]  你在對生命當中 很多的一些的
[00:25:26.520 --> 00:25:29.840]  逼迫 患難 不平的事情的時候
[00:25:29.840 --> 00:25:33.240]  你會看得有更高的
[00:25:33.240 --> 00:25:34.720]  維度來審視
[00:25:34.720 --> 00:25:37.900]  你會明白 為什麼他們經常會
[00:25:37.900 --> 00:25:40.660]  做錯事 為什麼會帶來
[00:25:40.660 --> 00:25:42.220]  很多的傷害
[00:25:42.220 --> 00:25:45.460]  為什麼我們那麼的需要神
[00:25:45.460 --> 00:25:49.040]  就是神給我們的這樣一種的福分
[00:25:49.040 --> 00:25:52.800]  所以呢 索蒙的罩
[00:25:52.800 --> 00:25:56.080]  就是要成為上帝施工的
[00:25:56.080 --> 00:25:57.080]  一部分
[00:25:57.080 --> 00:25:59.840]  耶穌基督來到世界上
[00:25:59.840 --> 00:26:03.180]  祂最後的目標 是走上
[00:26:03.180 --> 00:26:05.980]  十字架 坐那 贖駕的
[00:26:05.980 --> 00:26:06.980]  羔羊
[00:26:07.300 --> 00:26:10.320]  但是祂在過程當中 祂卻
[00:26:10.320 --> 00:26:13.000]  召聚了祂的門徒 將
[00:26:13.000 --> 00:26:15.220]  豐富的告訴了門徒 知道
[00:26:15.220 --> 00:26:18.620]  以至於 當年祂的門徒知道了
[00:26:18.620 --> 00:26:21.980]  鐵撒羅尼加的弟兄姊妹知道了
[00:26:21.980 --> 00:26:24.040]  你和我現在也知道了
[00:26:24.040 --> 00:26:27.480]  所以主就吩咐 你們要去
[00:26:27.480 --> 00:26:30.480]  要去和上帝
[00:26:30.480 --> 00:26:31.480]  同宮
[00:26:31.480 --> 00:26:33.660]  當我們去的時候
[00:26:33.660 --> 00:26:37.080]  你會發現 祂就說了
[00:26:37.080 --> 00:26:39.640]  神就會和你們同在
[00:26:39.640 --> 00:26:43.080]  和神同行 同在的生活
[00:26:43.080 --> 00:26:45.440]  是一種很奇妙的經歷
[00:26:45.440 --> 00:26:47.880]  不是說 主啊
[00:26:47.880 --> 00:26:52.080]  我來 給我最好的
[00:26:52.080 --> 00:26:53.540]  我要那個 我還要這個
[00:26:53.540 --> 00:26:56.920]  而是與神同宮 走在
[00:26:56.920 --> 00:26:59.960]  永恆的這樣一個道路裡邊的時候
[00:26:59.960 --> 00:27:02.880]  你會發現 神有奇妙的
[00:27:02.880 --> 00:27:05.880]  座位 祂有很特別的
[00:27:05.880 --> 00:27:08.880]  安排 甚至這些安排 一點一點
[00:27:08.880 --> 00:27:12.760]  再一點串聯起來的時候 你不會再用
[00:27:12.760 --> 00:27:15.500]  數是那種巧合再去
[00:27:15.500 --> 00:27:17.480]  解釋的時候 你就明白
[00:27:17.480 --> 00:27:19.320]  主啊 我明白
[00:27:19.320 --> 00:27:21.940]  是祢奇妙的座位了
[00:27:21.940 --> 00:27:25.520]  主啊 原來祢這樣的愛我
[00:27:25.520 --> 00:27:28.360]  主啊 我原來真的是不足夠 有這樣一個
[00:27:28.360 --> 00:27:30.680]  福分 祢讓我有
[00:27:30.680 --> 00:27:33.080]  何等的這樣一份的榮幸
[00:27:33.240 --> 00:27:36.320]  在祢的救贖的計畫裡邊
[00:27:36.320 --> 00:27:40.820]  神就逃到了你和我 成為了
[00:27:40.820 --> 00:27:42.200]  今天的我們
[00:27:42.200 --> 00:27:45.580]  繼續聚在一起 繼續
[00:27:45.580 --> 00:27:48.200]  成為這世上的見證
[00:27:48.200 --> 00:27:52.380]  當我們一路成長的時候
[00:27:52.380 --> 00:27:56.180]  如果只強調自己的身份的時候
[00:27:56.180 --> 00:27:58.660]  沒有看到神的恩典啊
[00:27:58.660 --> 00:28:02.300]  我會形容 這樣一種
[00:28:02.300 --> 00:28:05.300]  有局限性的看法 成長
[00:28:05.300 --> 00:28:08.180]  成長 成長 臨命去到一個階段
[00:28:08.180 --> 00:28:12.040]  我形容的 會進入到
[00:28:12.040 --> 00:28:15.520]  臨命成長的青春期
[00:28:15.520 --> 00:28:18.880]  青春期呢 像有過
[00:28:18.880 --> 00:28:21.820]  經歷過孩子青春期
[00:28:21.820 --> 00:28:24.380]  的父母呢 會有這樣一些的經歷
[00:28:24.380 --> 00:28:26.700]  有一些特徵的總結一下
[00:28:26.700 --> 00:28:30.820]  孩子自己開始有了自己的想法和打算了
[00:28:31.340 --> 00:28:34.340]  甚至這些想法和打算有的時候未必是好的
[00:28:34.340 --> 00:28:37.280]  正確的 都開始有了
[00:28:37.280 --> 00:28:41.460]  還有這個時候呢 開始要挑戰權威了
[00:28:41.460 --> 00:28:45.280]  有的時候甚至是為了挑戰而挑戰的
[00:28:45.280 --> 00:28:48.660]  爸媽說這裡 為了表達自己
[00:28:48.660 --> 00:28:51.920]  有這樣一個能力了 我偏不
[00:28:51.920 --> 00:28:53.680]  我偏不
[00:28:53.680 --> 00:28:57.840]  當如果你只看到自己的身份的時候呢
[00:28:57.840 --> 00:29:00.880]  你會進入到一個危險的階段
[00:29:00.880 --> 00:29:02.340]  你覺得有的時候
[00:29:02.340 --> 00:29:05.260]  我覺得自己還挺不錯的
[00:29:05.260 --> 00:29:08.740]  我教會也來了幾年了
[00:29:08.740 --> 00:29:12.380]  團企聽的 查經的 好像也懂了好多了
[00:29:12.380 --> 00:29:15.480]  目者講的 前面的道
[00:29:15.480 --> 00:29:18.660]  我後面已經大概猜的到了
[00:29:18.660 --> 00:29:22.580]  開始自己 開始自己覺得自滿了
[00:29:22.580 --> 00:29:25.040]  覺得有的時候覺得
[00:29:25.040 --> 00:29:28.380]  我不來 好像也可以了
[00:29:28.380 --> 00:29:31.180]  我自己做的決定好像也不錯了
[00:29:31.180 --> 00:29:34.240]  進入到青春期 靈命成長的青春期
[00:29:34.240 --> 00:29:37.200]  的時候 容易又陷入到
[00:29:37.200 --> 00:29:39.360]  這樣一種鼠鱗的漩渦裡面
[00:29:39.360 --> 00:29:42.200]  停滯不前 甚至跌倒
[00:29:42.200 --> 00:29:45.560]  所以呢 今天講到 不單要強調
[00:29:45.560 --> 00:29:48.580]  身份 讓我們
[00:29:48.580 --> 00:29:51.500]  行事為人 都能與身份相稱
[00:29:51.500 --> 00:29:54.720]  另外呢 要強調 恩典
[00:29:54.720 --> 00:29:57.440]  讓我們每時每刻
[00:29:57.620 --> 00:30:00.560]  都要與上帝相連
[00:30:00.560 --> 00:30:04.020]  這樣一種的強調 強調的是什麼呢
[00:30:04.020 --> 00:30:07.540]  承認自己的渺小和軟弱
[00:30:07.540 --> 00:30:09.980]  若不是靠著主
[00:30:09.980 --> 00:30:12.940]  我們什麼也不能做
[00:30:12.940 --> 00:30:17.100]  若不是祂給我們的恩典和能力
[00:30:17.100 --> 00:30:19.700]  我們真的什麼也不是
[00:30:19.700 --> 00:30:23.080]  我自己不行 但是我靠著
[00:30:23.080 --> 00:30:24.080]  神
[00:30:24.080 --> 00:30:27.420]  我可以 神讓我
[00:30:27.420 --> 00:30:28.420]  可以
[00:30:28.420 --> 00:30:32.720]  感謝神 我也在這樣一個過程當中
[00:30:32.720 --> 00:30:35.020]  不斷被神所建立
[00:30:35.020 --> 00:30:37.360]  我的女兒從以前
[00:30:37.360 --> 00:30:40.800]  開始學講話 學走路的小女孩
[00:30:40.800 --> 00:30:43.940]  現在也開始進入到了青春期
[00:30:43.940 --> 00:30:44.940]  呵呵
[00:30:44.940 --> 00:30:46.880]  有點快了 呵呵
[00:30:46.880 --> 00:30:51.200]  有的時候呢 也發現 如果我
[00:30:51.200 --> 00:30:53.640]  只強調自己爸爸的身份呢
[00:30:53.640 --> 00:30:57.320]  沒有辦法可以很好的帶領他
[00:30:57.700 --> 00:31:00.240]  我唯有不斷地尋求神
[00:31:00.240 --> 00:31:03.380]  神啊 給我幫助 給我力量
[00:31:03.380 --> 00:31:06.440]  甚至有的時候在和女兒分享的時候
[00:31:06.440 --> 00:31:08.060]  還會這樣跟她說
[00:31:08.060 --> 00:31:10.620]  哎 女兒
[00:31:10.620 --> 00:31:14.320]  有的時候爸爸對妳要求太嚴厲
[00:31:14.320 --> 00:31:17.900]  說話太強硬 妳不要怪我
[00:31:17.900 --> 00:31:20.680]  我也是第一次做爸爸
[00:31:20.680 --> 00:31:25.940]  求神幫助妳 也幫助我
[00:31:25.940 --> 00:31:28.500]  我們一起成長和同心
[00:31:28.500 --> 00:31:32.340]  感謝神 這樣的一種的恩典
[00:31:32.340 --> 00:31:34.640]  就在妳和我
[00:31:34.640 --> 00:31:37.420]  家庭當中要展現
[00:31:37.420 --> 00:31:41.280]  妳和我要用緊密的愛去連接
[00:31:41.280 --> 00:31:43.720]  我們本來不可以的
[00:31:43.720 --> 00:31:46.960]  但是靠著神 神讓我們
[00:31:46.960 --> 00:31:48.680]  有能力可以了
[00:31:48.680 --> 00:31:52.280]  所以在這裡呢 在第12節
[00:31:52.280 --> 00:31:55.280]  裡面呢 這裡我們在看的時候呢
[00:31:55.280 --> 00:31:58.280]  發現
[00:31:58.280 --> 00:31:59.780]  這樣一種的榮耀
[00:31:59.780 --> 00:32:01.640]  會變成
[00:32:01.640 --> 00:32:04.300]  融為一體的榮耀
[00:32:04.300 --> 00:32:07.700]  在你們的身上 榮耀神
[00:32:07.700 --> 00:32:10.760]  又在神的榮耀當中 是你們的榮耀
[00:32:10.760 --> 00:32:12.760]  互相融為一體了
[00:32:12.760 --> 00:32:15.920]  這就是你們的蒙照
[00:32:15.920 --> 00:32:18.160]  和上帝的國的呼應
[00:32:18.160 --> 00:32:21.560]  當你帶著照命去祝福
[00:32:21.560 --> 00:32:25.000]  其他群體的時候 去做出見證的時候
[00:32:25.800 --> 00:32:28.800]  別人說感謝你的時候 你會說
[00:32:28.800 --> 00:32:31.740]  不要感謝我 感謝我的神
[00:32:31.740 --> 00:32:34.800]  神就在我們的身上得榮耀了
[00:32:34.800 --> 00:32:38.720]  當我們真的以後到了末後的時候
[00:32:38.720 --> 00:32:40.940]  神讓我們有這樣一份闕距
[00:32:40.940 --> 00:32:43.380]  進入到神的國度的時候
[00:32:43.380 --> 00:32:46.900]  我們就因著神得了這
[00:32:46.900 --> 00:32:49.240]  莫大的榮耀 你就看到
[00:32:49.240 --> 00:32:52.240]  這種榮耀的呼應 你中有我
[00:32:52.240 --> 00:32:55.240]  我中有你 互相的連成了一種的
[00:32:55.240 --> 00:32:56.240]  整體
[00:32:56.240 --> 00:32:58.980]  成為了榮耀的一體
[00:32:58.980 --> 00:33:02.140]  就好像耶穌他的比喻一樣
[00:33:02.140 --> 00:33:05.460]  我是葡萄樹 你們是枝子
[00:33:05.460 --> 00:33:09.340]  藏在我裡面的 我也藏在他裡面
[00:33:09.340 --> 00:33:11.980]  你中有我 我中有你
[00:33:11.980 --> 00:33:14.980]  互相都成為了一種的整體
[00:33:14.980 --> 00:33:17.860]  因著耶穌基督在我們裡面 活著
[00:33:17.860 --> 00:33:20.420]  就成為了榮耀的一體
[00:33:21.280 --> 00:33:23.940]  感恩我們的父神 讓我們在
[00:33:23.940 --> 00:33:27.440]  生命當中 總是見證這份
[00:33:27.440 --> 00:33:29.360]  莫大的愛
[00:33:29.360 --> 00:33:32.680]  有一份的母愛 也是
[00:33:32.680 --> 00:33:34.300]  深深的感動了我
[00:33:34.300 --> 00:33:38.160]  經常有人形容母愛呢 會把它形容成
[00:33:38.160 --> 00:33:41.480]  在人世間 最接近於
[00:33:41.480 --> 00:33:42.940]  天父的愛
[00:33:42.940 --> 00:33:46.300]  這樣的一位媽媽呢 也是同樣
[00:33:46.300 --> 00:33:47.860]  讓我感動
[00:33:49.080 --> 00:33:52.100]  她給她的孩子呢 取了一個很有趣的
[00:33:52.100 --> 00:33:55.380]  名字 叫做小籠包
[00:33:55.380 --> 00:33:58.380]  小籠包 是她對於孩子的
[00:33:58.380 --> 00:34:01.380]  愛稱 一份報導呢 她是這樣
[00:34:01.380 --> 00:34:02.540]  開始寫的
[00:34:02.540 --> 00:34:05.680]  假如你是一位母親
[00:34:05.680 --> 00:34:08.660]  只有一個活命的機會的話
[00:34:08.660 --> 00:34:11.900]  你會把它留給自己 還是
[00:34:11.900 --> 00:34:12.900]  你的孩子呢
[00:34:12.900 --> 00:34:17.100]  有的人很幸運 不需要面對
[00:34:17.100 --> 00:34:20.120]  如此艱難的選擇 但是在
[00:34:20.120 --> 00:34:21.900]  10年前 大概
[00:34:21.900 --> 00:34:25.720]  2015年 2015年的時候
[00:34:25.720 --> 00:34:29.280]  一個才26歲的上海女博士
[00:34:29.280 --> 00:34:32.260]  張立軍 就真切的面對了
[00:34:32.260 --> 00:34:33.880]  這樣的難題
[00:34:33.880 --> 00:34:37.640]  在她懷孕5個月的時候呢 就被
[00:34:37.640 --> 00:34:38.640]  查出來
[00:34:38.640 --> 00:34:41.460]  患上了晚期的癌症
[00:34:41.460 --> 00:34:44.660]  醫生說呢 為了盡快的治療呢
[00:34:44.660 --> 00:34:47.980]  必須要 嬰產孩子
[00:34:47.980 --> 00:34:51.120]  否則腫瘤過快生長 她的命呢
[00:34:51.120 --> 00:34:52.640]  已經就沒有了
[00:34:52.640 --> 00:34:54.880]  你是要自己的命呢
[00:34:54.880 --> 00:34:57.000]  還是要孩子
[00:34:57.000 --> 00:35:00.640]  張立軍想了以後呢 他就決定
[00:35:00.640 --> 00:35:02.880]  我想要我的孩子
[00:35:02.880 --> 00:35:06.000]  她的丈夫呢 在其中勸她
[00:35:06.000 --> 00:35:09.400]  要保大人 家人很多朋友
[00:35:09.400 --> 00:35:12.500]  也勸她 你太蠢了 只要活著
[00:35:12.500 --> 00:35:15.540]  甚至以後你還有機會生孩子
[00:35:15.540 --> 00:35:18.640]  但是張立軍呢 卻不顧周圍人的
[00:35:18.640 --> 00:35:21.540]  勸說 一定要生下孩子
[00:35:21.540 --> 00:35:26.280]  甚至呢 在這過程當中呢 她面對了
[00:35:26.280 --> 00:35:29.020]  很辛苦的癌症的反應
[00:35:29.020 --> 00:35:31.760]  她還拖著這樣一種
[00:35:31.760 --> 00:35:34.460]  嚴重的疾病的身體
[00:35:34.460 --> 00:35:37.720]  為她的小籠包 她的孩子
[00:35:37.720 --> 00:35:38.720]  一個男孩
[00:35:38.720 --> 00:35:41.960]  錄製了18條
[00:35:41.960 --> 00:35:42.960]  生日的祝福
[00:35:42.960 --> 00:35:46.840]  讓她的孩子 在成年以前
[00:35:46.840 --> 00:35:49.060]  每到生日的時候
[00:35:49.060 --> 00:35:52.280]  都可以得到她媽媽生日的
[00:35:52.280 --> 00:35:53.280]  祝福
[00:35:53.280 --> 00:35:57.220]  最後呢 她拼盡全力
[00:35:57.220 --> 00:35:58.220]  生下了孩子
[00:35:58.220 --> 00:36:01.520]  但是呢 也錯過了
[00:36:01.520 --> 00:36:04.320]  治療癌症最寶貴的
[00:36:04.320 --> 00:36:05.520]  時間
[00:36:05.520 --> 00:36:09.580]  她就帶著遺憾呢 還是離開了
[00:36:09.580 --> 00:36:11.080]  這個世界
[00:36:11.480 --> 00:36:14.520]  所以當我們在看到母愛的時候
[00:36:14.520 --> 00:36:17.520]  就正如以賽亞書裡面
[00:36:17.520 --> 00:36:18.880]  這樣去寫的
[00:36:18.880 --> 00:36:22.640]  讓我們看到神 祂是這樣說的
[00:36:22.640 --> 00:36:26.120]  婦人焉能忘記她癡奶的嬰孩呢
[00:36:26.120 --> 00:36:29.120]  不連續她所生的兒子呢
[00:36:29.120 --> 00:36:32.120]  既或有忘記的
[00:36:32.120 --> 00:36:34.460]  我也不會忘記
[00:36:34.460 --> 00:36:37.700]  我們的父神 同樣也是
[00:36:37.700 --> 00:36:40.700]  為了我們 所附上了重藥
[00:36:40.700 --> 00:36:42.700]  這樣一個
[00:36:42.700 --> 00:36:45.680]  這樣一個寶貴的暑假
[00:36:45.680 --> 00:36:49.000]  自己受到了嚴重的痛苦
[00:36:49.000 --> 00:36:50.880]  死在了十字架上
[00:36:50.880 --> 00:36:54.320]  主耶穌就在我們還做罪人的時候
[00:36:54.320 --> 00:36:57.120]  就為我們死 神的愛
[00:36:57.120 --> 00:36:59.760]  就此向我們顯明了
[00:36:59.760 --> 00:37:03.260]  非常感恩 當我們今天在看
[00:37:03.260 --> 00:37:06.260]  是否配得的時候
[00:37:06.260 --> 00:37:09.200]  兩個視角 我要帶給我的主內的家人
[00:37:09.200 --> 00:37:10.440]  弟兄姊妹們
[00:37:10.720 --> 00:37:13.980]  首先 強調自己的身份
[00:37:13.980 --> 00:37:16.560]  讓我們配得上帝的國
[00:37:16.560 --> 00:37:20.060]  第二 強調上帝的恩典
[00:37:20.060 --> 00:37:23.180]  讓我們配得所蒙的罩
[00:37:23.180 --> 00:37:26.520]  感謝我們的父神 我們一起來禱告
[00:37:26.520 --> 00:37:31.940]  天父 愛我們的主
[00:37:31.940 --> 00:37:35.680]  謝謝你給我們的莫大的救恩
[00:37:35.680 --> 00:37:39.740]  靠著我們自己 怎麼能夠配得呢
[00:37:39.740 --> 00:37:42.740]  但是應著你的愛
[00:37:42.740 --> 00:37:46.280]  你的舌疾 你告訴我們
[00:37:46.280 --> 00:37:48.600]  我們是你愛的孩子
[00:37:48.600 --> 00:37:51.340]  你讓我們可以配得
[00:37:51.340 --> 00:37:54.800]  主啊 謝謝你讓我們有了如此
[00:37:54.800 --> 00:37:58.220]  尊貴的身份 我們是你的門徒
[00:37:58.220 --> 00:38:01.520]  在世界有很多的挑戰
[00:38:01.520 --> 00:38:04.560]  壓力 迷茫 愁緒的時候
[00:38:04.560 --> 00:38:07.560]  讓我們和你相連
[00:38:07.700 --> 00:38:10.700]  讓我們行事為人
[00:38:10.700 --> 00:38:12.700]  對得上這份臣服
[00:38:12.700 --> 00:38:16.180]  讓我們可以對得上你的託付
[00:38:16.180 --> 00:38:20.160]  求主你帶領我們 幫助我們
[00:38:20.160 --> 00:38:22.080]  同心合一地禱告
[00:38:22.080 --> 00:38:25.700]  奉主耶穌基督 得生的名而求
[00:38:25.700 --> 00:38:26.700]  Amen
[00:38:26.700 --> 00:38:29.700]  (字幕由 Amara.org 社群提供)

