
[00:00:00.000 --> 00:00:02.880]  Hello 各位Explorer
[00:18:47.240 --> 00:18:50.440]  耶穌吩咐他不要跟任何人說
[00:18:50.440 --> 00:18:54.000]  要去將自己給祭司去看
[00:18:54.000 --> 00:18:56.880]  因為他已經是潔淨了
[00:18:56.880 --> 00:19:01.720]  還有要照摩西吩咐的獻上這個祭物
[00:19:01.720 --> 00:19:05.920]  我們看到其實他之前不可以去那個聖殿
[00:19:05.920 --> 00:19:09.240]  因為他現在證實了他完全康復了
[00:19:09.240 --> 00:19:12.640]  他現在可以去聖殿去獻祭
[00:19:12.640 --> 00:19:14.000]  去獻祭給神
[00:19:14.000 --> 00:19:17.120]  他可以做這個儀式
[00:19:17.120 --> 00:19:21.400]  去證明給其他人看他已經康復了
[00:19:21.400 --> 00:19:24.360]  我們去看第十五節
[00:19:24.360 --> 00:19:27.200]  我們看到耶穌的明星
[00:19:27.200 --> 00:19:29.120]  越發豚洋
[00:19:29.120 --> 00:19:31.280]  就是越來越出名
[00:19:31.280 --> 00:19:32.320]  就是耶穌
[00:19:32.320 --> 00:19:36.360]  有一大群人聚集去聽到
[00:19:36.360 --> 00:19:39.600]  也很想耶穌去醫治他
[00:19:39.600 --> 00:19:42.760]  我們看到很多人都去耶穌那裡
[00:19:42.760 --> 00:19:44.400]  我們看到耶穌的反應是甚麼
[00:19:44.400 --> 00:19:46.120]  很大反差
[00:19:46.120 --> 00:19:47.800]  看到他越來越出名
[00:19:47.800 --> 00:19:49.920]  然後人們湧過去希望去醫治他
[00:19:49.920 --> 00:19:52.920]  但他做了些甚麼
[00:19:52.920 --> 00:19:55.440]  他做了些甚麼
[00:19:55.440 --> 00:19:59.320]  他去到曠野那裡去祈禱
[00:19:59.320 --> 00:20:00.280]  是不是
[00:20:00.280 --> 00:20:03.840]  誰都會像耶穌那樣
[00:20:03.840 --> 00:20:06.080]  你做完了
[00:20:06.080 --> 00:20:08.000]  打完一場球贏了
[00:20:08.000 --> 00:20:11.800]  誰都會馬上回去祈禱
[00:20:11.800 --> 00:20:16.240]  所以其實耶穌這個侍奉的心態
[00:20:16.240 --> 00:20:19.600]  真的很值得我們去學習
[00:20:19.600 --> 00:20:21.880]  我們看到耶穌
[00:20:21.880 --> 00:20:23.520]  他醫治了麻瘋病人
[00:20:23.520 --> 00:20:24.440]  很厲害
[00:20:24.440 --> 00:20:25.320]  對於當時的人
[00:20:25.320 --> 00:20:29.720]  真的很想去醫治他其他人的病
[00:20:29.720 --> 00:20:31.320]  也有很多人在求救
[00:20:31.320 --> 00:20:33.080]  而且他也是有業績的
[00:20:33.080 --> 00:20:35.600]  這一群在求救的人去醫治
[00:20:35.600 --> 00:20:36.640]  如果他去醫治
[00:20:36.640 --> 00:20:38.240]  他們豈不是有很多表現
[00:20:38.240 --> 00:20:39.520]  很厲害
[00:20:39.520 --> 00:20:40.200]  但沒有
[00:20:40.200 --> 00:20:41.840]  耶穌相反
[00:20:41.840 --> 00:20:45.720]  就去到曠野那裡去祈禱
[00:20:45.720 --> 00:20:49.560]  我們今天在這個講道裡面
[00:20:49.560 --> 00:20:51.960]  其實有兩個反思
[00:20:51.960 --> 00:20:54.640]  我們可以去有些反思
[00:20:54.640 --> 00:20:56.440]  我覺得也是值得的
[00:20:56.440 --> 00:20:58.720]  可以有一些反思
[00:20:58.720 --> 00:21:02.920]  今天我們不是有麻瘋病
[00:21:02.920 --> 00:21:03.640]  你可能會想
[00:21:03.640 --> 00:21:06.360]  我皮膚好得不得了
[00:21:06.360 --> 00:21:08.840]  這個故事也與我無關
[00:21:08.840 --> 00:21:10.840]  不是的
[00:21:10.840 --> 00:21:13.400]  但知道大家的皮膚都非常好
[00:21:13.400 --> 00:21:15.840]  但是今天我們
[00:21:15.840 --> 00:21:18.600]  可能有的是
[00:21:18.600 --> 00:21:20.280]  可能是我們的心
[00:21:20.280 --> 00:21:23.600]  我們的心裡面有麻瘋
[00:21:23.600 --> 00:21:26.280]  你說什麼心裡面有麻瘋
[00:21:26.280 --> 00:21:29.760]  我無法想像也不合邏輯
[00:21:29.760 --> 00:21:31.800]  其實說起麻瘋
[00:21:31.800 --> 00:21:35.600]  可以說是我們心裡面的罪
[00:21:35.600 --> 00:21:41.280]  其實我們看到麻瘋是從裡面發起的
[00:21:41.280 --> 00:21:43.600]  同樣我們心裡面今天
[00:21:43.600 --> 00:21:45.880]  可能也有很多不同的思想
[00:21:45.880 --> 00:21:50.840]  我們社交媒體也給我們很多東西去看
[00:21:50.840 --> 00:21:53.000]  可能有些是有用的
[00:21:53.000 --> 00:21:54.520]  但有些是垃圾
[00:21:54.520 --> 00:21:58.520]  不斷塞進我們心裡的時候
[00:21:58.520 --> 00:22:02.400]  我們心裡可能也有這些雜念發起
[00:22:02.400 --> 00:22:05.960]  如果我們不及時帶到神那裡去處理
[00:22:05.960 --> 00:22:08.960]  可能會影響我們全身
[00:22:08.960 --> 00:22:13.080]  今天可能是我們跟我們的同事去說
[00:22:13.080 --> 00:22:16.760]  那個人說晚上睡覺不洗澡
[00:22:16.760 --> 00:22:19.480]  然後你又跟隔壁那個人說
[00:22:19.480 --> 00:22:21.520]  如果一直傳
[00:22:21.520 --> 00:22:25.480]  全部人都知道他睡覺之前不洗澡
[00:22:25.480 --> 00:22:31.440]  其實也會影響我們基督的身體
[00:22:31.440 --> 00:22:35.760]  或者大家是一個很混亂的群體
[00:22:35.760 --> 00:22:39.000]  其實這個也是我們要警醒
[00:22:39.000 --> 00:22:40.880]  我們要禱告求主
[00:22:40.880 --> 00:22:46.280]  讓我們看到這些塞進我們心裡的罪
[00:22:46.280 --> 00:22:49.280]  可能有時候我們覺得我們很棒
[00:22:49.280 --> 00:22:53.280]  很聰明 但這可能是一個危險的位置
[00:22:53.280 --> 00:22:55.440]  我們可能有些東西看不到
[00:22:55.440 --> 00:22:57.640]  所以我們真的需要一個群體
[00:22:57.640 --> 00:22:58.680]  群體是很重要的
[00:22:58.680 --> 00:23:01.280]  我們需要保持互相承諾
[00:23:01.280 --> 00:23:05.760]  就是說你好像說多了
[00:23:05.760 --> 00:23:08.200]  這些是秘密 不能說的
[00:23:08.200 --> 00:23:12.400]  有時候大家要保持互相承諾
[00:23:12.400 --> 00:23:14.920]  在一些事情上
[00:23:14.920 --> 00:23:16.840]  另外一個反思
[00:23:16.840 --> 00:23:20.880]  就是罪和麻瘋的關係
[00:23:20.880 --> 00:23:24.200]  然後第二就是耶穌的侍奉
[00:23:24.200 --> 00:23:29.440]  我們看到耶穌是很愛那個麻瘋病人
[00:23:29.440 --> 00:23:32.200]  其實祂可以這樣說
[00:23:32.200 --> 00:23:33.600]  「你痊癒了」
[00:23:33.600 --> 00:23:34.320]  「你醫治了」
[00:23:34.320 --> 00:23:38.720]  但祂是摸著那些麻瘋
[00:23:38.720 --> 00:23:41.600]  然後說「你潔淨了」
[00:23:41.600 --> 00:23:45.520]  還有耶穌真的走到這個人的身旁
[00:23:45.520 --> 00:23:46.600]  去醫治他
[00:23:46.600 --> 00:23:50.320]  這是耶穌愛的侍奉
[00:23:50.320 --> 00:23:52.320]  今天我們的侍奉是怎樣呢
[00:23:52.320 --> 00:23:54.000]  我們是否只是站在旁邊
[00:23:54.000 --> 00:23:55.400]  「你這樣做這樣做」
[00:23:55.400 --> 00:23:57.160]  或者「你這樣說話」
[00:23:57.160 --> 00:23:59.280]  還是我們真的走到祂身旁
[00:23:59.280 --> 00:24:01.600]  去觸摸那個人的生命呢
[00:24:01.600 --> 00:24:04.840]  究竟觸摸人生命的侍奉是怎樣呢
[00:24:04.840 --> 00:24:07.320]  可能我們真的去問他們
[00:24:07.320 --> 00:24:09.320]  「你正在過壞時間」
[00:24:09.320 --> 00:24:11.160]  「我去關心你」
[00:24:11.160 --> 00:24:13.480]  那一種的侍奉
[00:24:13.480 --> 00:24:15.200]  並且耶穌祂很謙虛
[00:24:15.200 --> 00:24:18.720]  祂在祂的名聲越發越大的時候
[00:24:18.720 --> 00:24:21.160]  準備可以再醫治人的時候
[00:24:21.160 --> 00:24:24.840]  祂就反而退到曠野去禱告
[00:24:24.840 --> 00:24:28.480]  我們看到祂和神的關係很緊密
[00:24:28.480 --> 00:24:30.440]  祂很想醫治完
[00:24:30.440 --> 00:24:36.760]  祂就要馬上和神有連繫
[00:24:36.760 --> 00:24:39.640]  我們現在可以邀請勁敗隊上來
[00:24:39.640 --> 00:24:42.240]  我們可以關燈
[00:24:42.240 --> 00:24:47.360]  我希望大家都可以一起合上我們的眼睛
[00:24:47.360 --> 00:24:55.160]  今天上帝是我們的醫治者
[00:24:55.160 --> 00:25:00.840]  其實這個已經是記載在聖經裏面
[00:25:00.840 --> 00:25:02.560]  很真實
[00:25:02.560 --> 00:25:04.280]  不會改變
[00:25:04.280 --> 00:25:06.200]  但今天我們可能有很多東西
[00:25:06.200 --> 00:25:09.840]  在我們的心裏落了閘
[00:25:09.840 --> 00:25:13.240]  我們不願意被上帝觸摸
[00:25:13.240 --> 00:25:15.360]  或者我們忽略了祂
[00:25:15.360 --> 00:25:17.640]  而我們在這個合上眼睛的時間
[00:25:17.640 --> 00:25:22.000]  我們一同去默想
[00:25:22.000 --> 00:25:23.960]  有一條問題給大家
[00:25:23.960 --> 00:25:25.920]  今天我們願不願意
[00:25:25.920 --> 00:25:30.080]  讓上帝去觸摸我們的心
[00:25:30.080 --> 00:25:33.400]  可能我們正在面對不同的壓力
[00:25:33.400 --> 00:25:35.320]  可能現在腦袋已經在想
[00:25:35.320 --> 00:25:37.760]  待會回去的書要怎樣
[00:25:37.760 --> 00:25:43.800]  再抄寫幾遍,然後再背誦一次給家人聽
[00:25:43.800 --> 00:25:48.560]  還是我們今天真的要讓上帝
[00:25:48.560 --> 00:25:50.240]  去帶領我們的生命
[00:25:50.240 --> 00:25:54.480]  讓上帝去觸摸我們的心
[00:25:54.480 --> 00:25:55.920]  我們現在的狀態
[00:25:55.920 --> 00:25:58.880]  我們有沒有在面對一些灰心
[00:25:58.880 --> 00:26:01.520]  一些失意
[00:26:01.520 --> 00:26:03.840]  或者可能有憤怒
[00:26:03.840 --> 00:26:05.280]  或者迷惘的時候
[00:26:05.280 --> 00:26:08.680]  在這個空間我們一一的去跟上帝說
[00:26:08.680 --> 00:26:10.080]  當我們願意跟上帝說的時候
[00:26:10.080 --> 00:26:13.360]  其實上帝已經在觸摸我們的心
[00:26:13.360 --> 00:26:15.080]  我們不需要吝嗇
[00:26:15.080 --> 00:26:18.040]  我們想跟上帝說的話
[00:26:18.040 --> 00:26:19.880]  我們就跟上帝說
[00:26:19.880 --> 00:26:21.680]  祂就在我們身邊
[00:26:21.680 --> 00:26:23.800]  在我們的心裏
[00:26:23.800 --> 00:26:29.840]  祂在聽我們一一的心聲
[00:26:29.840 --> 00:26:30.840]  親愛的主
[00:26:30.840 --> 00:26:36.840]  其實我們的生命也許像馬蜂病人一樣
[00:26:36.840 --> 00:26:38.960]  我們的心裏有很多不潔
[00:26:38.960 --> 00:26:41.400]  有很多不合理心意的思想
[00:26:41.400 --> 00:26:44.880]  主,求祢今天去潔淨我們
[00:26:44.880 --> 00:26:47.480]  上帝,我們很想祢潔淨我們
[00:26:47.480 --> 00:26:53.040]  因為若果我們仍然在污穢的狀態
[00:26:53.040 --> 00:26:55.080]  我們很容易走得很迷失
[00:26:55.080 --> 00:26:59.880]  我們看別人的眼鏡也是模糊了、錯了
[00:26:59.880 --> 00:27:03.600]  求神祢來到我們每一個生命裏面
[00:27:03.600 --> 00:27:05.280]  我們剛才的禱告
[00:27:05.280 --> 00:27:08.080]  多謝主祢已經在觸摸我們的心
[00:27:08.080 --> 00:27:10.040]  我們剛才和祢分享的
[00:27:10.040 --> 00:27:12.080]  每一天都是交給神祢
[00:27:12.080 --> 00:27:14.480]  求主祢去潔淨我們
[00:27:14.480 --> 00:27:17.520]  讓我們成為一個更合理心意的群體
[00:27:17.520 --> 00:27:19.400]  我們這樣禱告,奉主名求
