
[00:00:00.000 --> 00:00:03.000]  那麼今天是復活節啊
[00:20:22.000 --> 00:20:25.000]  我們就停在這裡真好了
[00:20:25.000 --> 00:20:27.000]  我們就搭棚吧
[00:20:27.000 --> 00:20:31.000]  一座給你 一座給摩西 一座給以利亞
[00:20:31.000 --> 00:20:34.000]  我們很享受這個榮耀的觀景
[00:20:34.000 --> 00:20:37.000]  他們認識了主 但是還不足夠
[00:20:37.000 --> 00:20:41.000]  還有和復活的耶穌在相遇的時候
[00:20:41.000 --> 00:20:44.000]  耶穌就告訴了他們
[00:20:44.000 --> 00:20:47.000]  我是真的 就算你不信
[00:20:47.000 --> 00:20:50.000]  你可以來試一試
[00:20:50.000 --> 00:20:53.000]  我就算之後要升天的時候
[00:20:53.000 --> 00:20:57.000]  不用擔心 我叫你們心裡有平安
[00:20:57.000 --> 00:21:01.000]  我是去為你們預備地方
[00:21:01.000 --> 00:21:03.000]  以至於門徒的生命
[00:21:03.000 --> 00:21:07.000]  整個的改變和不一樣
[00:21:07.000 --> 00:21:11.000]  在當中有一句話非常的觸動我
[00:21:11.000 --> 00:21:14.000]  講到了經文當中
[00:21:14.000 --> 00:21:19.000]  要照明你們心中的眼睛
[00:21:19.000 --> 00:21:21.000]  各位弟兄姊妹
[00:21:21.000 --> 00:21:25.000]  我們在世界的這樣一個紛擾當中
[00:21:25.000 --> 00:21:28.000]  在生活的盲目的裡邊
[00:21:28.000 --> 00:21:33.000]  很多時候我們只是停留在盲目的當中嗎
[00:21:33.000 --> 00:21:38.000]  我們很多時候我們的心受到了遮蔽
[00:21:38.000 --> 00:21:40.000]  神就在我們的旁邊
[00:21:40.000 --> 00:21:43.000]  神有的時候在背著我們前行
[00:21:43.000 --> 00:21:46.000]  我們看不到神
[00:21:46.000 --> 00:21:50.000]  我們就明白不到主的愛
[00:21:50.000 --> 00:21:54.000]  我們就經歷不了真正認識主
[00:21:54.000 --> 00:21:57.000]  那種榮耀的讚歎
[00:21:57.000 --> 00:22:02.000]  所以不單是有信心 有愛心
[00:22:02.000 --> 00:22:06.000]  還要照明我們心裡的眼睛
[00:22:06.000 --> 00:22:08.000]  讓我們真的是看到
[00:22:08.000 --> 00:22:12.000]  我們世的一切也終將過去
[00:22:12.000 --> 00:22:18.000]  唯有靠著神才能讓我們真正的得勝
[00:22:18.000 --> 00:22:24.000]  才能讓我們真正的去到永恆
[00:22:24.000 --> 00:22:26.000]  那麼我們接下來看了
[00:22:26.000 --> 00:22:28.000]  我們看到了復活的大能力
[00:22:28.000 --> 00:22:31.000]  對於耶穌 對於我們
[00:22:31.000 --> 00:22:33.000]  接下來我們還要再看
[00:22:33.000 --> 00:22:36.000]  主耶穌復活的大能
[00:22:36.000 --> 00:22:39.000]  在於教會
[00:22:39.000 --> 00:22:42.000]  經文是這樣記載
[00:22:42.000 --> 00:22:45.000]  又將萬有扶在祂的腳下
[00:22:45.000 --> 00:22:49.000]  使祂為教會做萬有之首
[00:22:49.000 --> 00:22:51.000]  教會是祂的身體
[00:22:51.000 --> 00:22:56.000]  是那充滿萬有者所充滿的
[00:22:56.000 --> 00:22:59.000]  這裡的教會 大家留意
[00:22:59.000 --> 00:23:03.000]  不是指的建築物
[00:23:03.000 --> 00:23:06.000]  而是指的就是
[00:23:06.000 --> 00:23:13.000]  所有被耶穌基督所造而分別出來的基督徒
[00:23:13.000 --> 00:23:16.000]  當我們聚在一起的時候
[00:23:16.000 --> 00:23:19.000]  就是一個教會的模型
[00:23:19.000 --> 00:23:23.000]  就是一個天國在地的一個粘寫
[00:23:23.000 --> 00:23:26.000]  所以在我們當中
[00:23:26.000 --> 00:23:31.000]  也被那充滿萬有的靈所充滿了我們
[00:23:31.000 --> 00:23:34.000]  基於我們就可以在教會當中
[00:23:34.000 --> 00:23:38.000]  見證主復活的大能力
[00:23:38.000 --> 00:23:42.000]  這裡也有一個特別的點
[00:23:42.000 --> 00:23:44.000]  大家要留意
[00:23:44.000 --> 00:23:48.000]  既然主把恩典也給了我們了
[00:23:48.000 --> 00:23:50.000]  又有耶穌了
[00:23:50.000 --> 00:23:53.000]  但主就特別的還把教會
[00:23:53.000 --> 00:23:56.000]  放在了我們當中
[00:23:56.000 --> 00:23:58.000]  這是主一個特別的恩典
[00:23:58.000 --> 00:24:01.000]  也是我們特別的福分
[00:24:01.000 --> 00:24:03.000]  我們在教會當中
[00:24:03.000 --> 00:24:06.000]  我們就真的是彼此去經歷
[00:24:06.000 --> 00:24:08.000]  彼此去學習
[00:24:08.000 --> 00:24:13.000]  我們就學習怎麼樣彼此相愛
[00:24:13.000 --> 00:24:15.000]  怎麼樣互相去扶持
[00:24:15.000 --> 00:24:19.000]  怎麼樣去侍奉 鼓勵和同行
[00:24:19.000 --> 00:24:21.000]  經歷主的愛以後
[00:24:21.000 --> 00:24:25.000]  大家就鼓勵了一起去朝向這樣一條
[00:24:25.000 --> 00:24:28.000]  誠慎的十字架的道路
[00:24:28.000 --> 00:24:30.000]  去彰顯主的愛了
[00:24:30.000 --> 00:24:32.000]  但是很多時候
[00:24:32.000 --> 00:24:34.000]  我們也當然看到
[00:24:34.000 --> 00:24:40.000]  教會當然也有不完美的時候
[00:24:40.000 --> 00:24:42.000]  但這個時候
[00:24:42.000 --> 00:24:46.000]  正是主為什麼把我們放在一起的原因
[00:24:46.000 --> 00:24:50.000]  讓我們把它盡力變得完美
[00:24:50.000 --> 00:24:53.000]  變得更像主的形象
[00:24:53.000 --> 00:24:57.000]  更彰顯主的恩典在其中
[00:24:57.000 --> 00:25:01.000]  那麼透過復活 透過教會
[00:25:01.000 --> 00:25:04.000]  也讓我們看到 透過基督
[00:25:04.000 --> 00:25:09.000]  也讓我們看到生命的價值
[00:25:09.000 --> 00:25:10.000]  經常有一句話
[00:25:10.000 --> 00:25:13.000]  我相信引導在大家耳邊
[00:25:13.000 --> 00:25:18.000]  叫做 人之將死 其言以善
[00:25:18.000 --> 00:25:21.000]  到人到生命臨終的時候
[00:25:21.000 --> 00:25:26.000]  總會發出一些對生命感嘆的說話
[00:25:26.000 --> 00:25:28.000]  那個時候才會發現
[00:25:28.000 --> 00:25:33.000]  究竟生命的價值是怎麼樣的
[00:25:33.000 --> 00:25:35.000]  記得我們也分享過了
[00:25:35.000 --> 00:25:37.000]  我們的啟發課程也是在
[00:25:37.000 --> 00:25:39.000]  不停地帶大家去回想
[00:25:39.000 --> 00:25:42.000]  生命的意義究竟是什麼
[00:25:42.000 --> 00:25:48.000]  如果你一生只剩下最後的24小時
[00:25:48.000 --> 00:25:50.000]  你會怎麼樣來安排呢
[00:25:50.000 --> 00:25:52.000]  我們就可以看到了
[00:25:52.000 --> 00:25:55.000]  最後的時間 後面的生命
[00:25:55.000 --> 00:25:59.000]  有截然的分別 為什麼
[00:25:59.000 --> 00:26:03.000]  因為我們以前只是在這個世界當中
[00:26:03.000 --> 00:26:08.000]  去生存 沒有看到真正生命的意義
[00:26:08.000 --> 00:26:12.000]  沒有體會到生命的意義背後
[00:26:12.000 --> 00:26:17.000]  還有一個永恆的生命的存在
[00:26:17.000 --> 00:26:19.000]  我記得前一久
[00:26:19.000 --> 00:26:24.000]  又看到了一個短的視頻的分享
[00:26:24.000 --> 00:26:26.000]  他講述的是一個
[00:26:26.000 --> 00:26:30.000]  內地被查處的一個貪官
[00:26:30.000 --> 00:26:34.000]  他就做一些心路歷程的闡述
[00:26:34.000 --> 00:26:36.000]  他有一句話
[00:26:36.000 --> 00:26:39.000]  我覺得說的也非常的特別
[00:26:39.000 --> 00:26:43.000]  他就說 我現在終於是明白了
[00:26:43.000 --> 00:26:50.000]  人死了 人是絕對不可能把錢帶走的
[00:26:50.000 --> 00:26:54.000]  只是錢會把人帶走
[00:26:54.000 --> 00:26:56.000]  他的感嘆
[00:26:56.000 --> 00:26:59.000]  當我們迷失在世界裡面的時候
[00:26:59.000 --> 00:27:01.000]  當這個永恆的生命
[00:27:01.000 --> 00:27:04.000]  也會受到影響的時候
[00:27:04.000 --> 00:27:09.000]  會被這些東西帶走 羈絆 偏離 引誘
[00:27:09.000 --> 00:27:13.000]  不單是在世的生命受影響
[00:27:13.000 --> 00:27:15.000]  在永恆的生命當中
[00:27:15.000 --> 00:27:18.000]  也可能會受到影響
[00:27:18.000 --> 00:27:20.000]  所以我覺得人和神之間
[00:27:20.000 --> 00:27:22.000]  真的是有很大的一個分別
[00:27:22.000 --> 00:27:26.000]  人總是想把上帝的作為
[00:27:26.000 --> 00:27:28.000]  侷限在地上
[00:27:28.000 --> 00:27:31.000]  你的恩典 主啊賜給我
[00:27:31.000 --> 00:27:35.000]  財富 健康 位分
[00:27:35.000 --> 00:27:37.000]  所有賜給我
[00:27:37.000 --> 00:27:39.000]  但是神很特別
[00:27:39.000 --> 00:27:41.000]  祂也會祝福我們在世的
[00:27:41.000 --> 00:27:44.000]  各樣的一些生命和恩典
[00:27:44.000 --> 00:27:49.000]  但是上帝卻會把人的境界
[00:27:49.000 --> 00:27:52.000]  提升到永恆
[00:27:52.000 --> 00:27:55.000]  財寶積存在天上
[00:27:55.000 --> 00:27:56.000]  我們奔走的
[00:27:56.000 --> 00:28:00.000]  要做一些真正以後有價值的工作
[00:28:00.000 --> 00:28:03.000]  我們的生命不但要看到此事
[00:28:03.000 --> 00:28:09.000]  更加要看到以後永恆的生命
[00:28:09.000 --> 00:28:13.000]  所以在我們的分享裡面
[00:28:13.000 --> 00:28:15.000]  我們就可以看到
[00:28:15.000 --> 00:28:17.000]  有一個復活的生命
[00:28:17.000 --> 00:28:23.000]  就是要一個彰顯神榮耀的生命
[00:28:23.000 --> 00:28:27.000]  彰顯神榮耀 各種方式
[00:28:27.000 --> 00:28:29.000]  但是大家絕對不要
[00:28:29.000 --> 00:28:34.000]  僅限在詩歌讚美上面
[00:28:34.000 --> 00:28:37.000]  我們要能夠彰顯神的榮耀
[00:28:37.000 --> 00:28:39.000]  就是要讓神的旨意
[00:28:39.000 --> 00:28:44.000]  在我們的生命當中得以成就
[00:28:44.000 --> 00:28:46.000]  看到十字架
[00:28:46.000 --> 00:28:47.000]  我們就看到了
[00:28:47.000 --> 00:28:50.000]  主耶穌基督榮耀了
[00:28:50.000 --> 00:28:53.000]  父神的這樣一個旨意
[00:28:53.000 --> 00:28:54.000]  榮耀了神了
[00:28:54.000 --> 00:28:56.000]  我們的生命
[00:28:56.000 --> 00:28:59.000]  同樣也需要在其中
[00:28:59.000 --> 00:29:01.000]  因著我們的順服
[00:29:01.000 --> 00:29:03.000]  因著我們的經歷
[00:29:03.000 --> 00:29:06.000]  因著我們的捨棄
[00:29:06.000 --> 00:29:09.000]  我們就得到了更新和改變
[00:29:09.000 --> 00:29:12.000]  你越活就越經歷
[00:29:12.000 --> 00:29:13.000]  你越改變
[00:29:13.000 --> 00:29:18.000]  你就越像主耶穌基督的樣式
[00:29:18.000 --> 00:29:20.000]  那麼記得
[00:29:20.000 --> 00:29:22.000]  有一句說話
[00:29:22.000 --> 00:29:28.000]  如果經常看武俠小說的弟兄姊妹
[00:29:28.000 --> 00:29:30.000]  可能不會陌生
[00:29:30.000 --> 00:29:33.000]  這句說話是這樣闡述的
[00:29:33.000 --> 00:29:37.000]  有人的地方就會有恩怨
[00:29:37.000 --> 00:29:42.000]  有恩怨的地方就會有江湖
[00:29:42.000 --> 00:29:44.000]  這句說話
[00:29:44.000 --> 00:29:48.000]  如果是帶有罪信的人聚在一起
[00:29:48.000 --> 00:29:50.000]  我覺得形容得非常的貼切
[00:29:50.000 --> 00:29:53.000]  各種的紛爭鬥爭就彰顯出來了
[00:29:53.000 --> 00:29:56.000]  但是當我們一個被主救贖的
[00:29:56.000 --> 00:29:58.000]  被主改變的
[00:29:58.000 --> 00:30:00.000]  有神形象的基督徒
[00:30:00.000 --> 00:30:01.000]  我們相聚
[00:30:01.000 --> 00:30:04.000]  變成一個教會的時候
[00:30:04.000 --> 00:30:06.000]  就不一樣了
[00:30:06.000 --> 00:30:08.000]  有基督徒的地方
[00:30:08.000 --> 00:30:11.000]  就有上帝的愛
[00:30:11.000 --> 00:30:13.000]  有上帝愛的地方
[00:30:13.000 --> 00:30:16.000]  就有我們的教會
[00:30:16.000 --> 00:30:17.000]  感謝主
[00:30:17.000 --> 00:30:20.000]  感謝主讓我們今天透過復活的大能力
[00:30:20.000 --> 00:30:25.000]  我們不單是要把真正的主角看得清楚
[00:30:25.000 --> 00:30:27.000]  看到了耶穌基督
[00:30:27.000 --> 00:30:30.000]  我們更加要把這個復活的大能力
[00:30:30.000 --> 00:30:35.000]  看到要在我們生命當中展現
[00:30:35.000 --> 00:30:37.000]  我們不單要看到自己
[00:30:37.000 --> 00:30:39.000]  更加要看到大家
[00:30:39.000 --> 00:30:41.000]  我們的教會
[00:30:41.000 --> 00:30:45.000]  甚至還有一些的託付
[00:30:45.000 --> 00:30:46.000]  在你的生命裡邊
[00:30:46.000 --> 00:30:49.000]  那些的託付是你的親人和朋友
[00:30:49.000 --> 00:30:52.000]  他們還在世界當中的時候
[00:30:52.000 --> 00:30:55.000]  你要去感動他
[00:30:55.000 --> 00:30:58.000]  你要去把福音祝福傳遞給他
[00:30:58.000 --> 00:31:00.000]  把他一起這樣一份祝福
[00:31:00.000 --> 00:31:03.000]  彰顯在我們群體當中
[00:31:03.000 --> 00:31:04.000]  感謝我們的主
[00:31:04.000 --> 00:31:09.000]  我們也一起來禱告
[00:31:09.000 --> 00:31:13.000]  天父上帝是你的恩典
[00:31:13.000 --> 00:31:17.000]  讓我們真的是有永恆的盼望
[00:31:17.000 --> 00:31:20.000]  是主你復活的大能
[00:31:20.000 --> 00:31:23.000]  更新了我們的生命
[00:31:23.000 --> 00:31:24.000]  主啊
[00:31:24.000 --> 00:31:27.000]  求你讓我們在過程當中
[00:31:27.000 --> 00:31:29.000]  不斷地去經歷你
[00:31:29.000 --> 00:31:31.000]  更多地去認識你
[00:31:31.000 --> 00:31:34.000]  體會到其中的甘美
[00:31:34.000 --> 00:31:37.000]  以至於我們越相處
[00:31:37.000 --> 00:31:39.000]  我們就越精力深
[00:31:39.000 --> 00:31:41.000]  我們越改變
[00:31:41.000 --> 00:31:44.000]  就越活出主你的樣式來
[00:31:44.000 --> 00:31:47.000]  我們就在主你的這條恩典的道路上
[00:31:47.000 --> 00:31:49.000]  就行出了主你的旨意來
[00:31:49.000 --> 00:31:52.000]  活出了主你的樣式來了
[00:31:52.000 --> 00:31:53.000]  主啊 幫助我們
[00:31:53.000 --> 00:31:56.000]  我們也不單有我們的教會
[00:31:56.000 --> 00:31:58.000]  我們也看到這個世界
[00:31:58.000 --> 00:32:00.000]  還有很多的人們
[00:32:00.000 --> 00:32:04.000]  還沉淪於各樣的享樂和捆綁當中
[00:32:04.000 --> 00:32:06.000]  也求主你的大能力
[00:32:06.000 --> 00:32:08.000]  也能夠領導他們
[00:32:08.000 --> 00:32:09.000]  主啊
[00:32:09.000 --> 00:32:10.000]  使用我們
[00:32:10.000 --> 00:32:12.000]  祝福這個世界
[00:32:12.000 --> 00:32:13.000]  主啊 感謝你
[00:32:13.000 --> 00:32:16.000]  同心禱告 奉主名求
[00:32:16.000 --> 00:32:17.000]  Amen
[00:32:17.000 --> 00:32:19.000]  谢谢大家收看 再见

