
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:23:09.060 --> 00:23:14.860]   and when we do that, we are blessed by the Lord,
[00:23:14.860 --> 00:23:19.860]   the consequence of peace is joy and happiness,
[00:23:19.860 --> 00:23:24.860]   joy and it's being blessed by our Heavenly Father,
[00:23:24.860 --> 00:23:28.100]   and the blessings might not come on this earth,
[00:23:28.100 --> 00:23:33.100]   our blessings might come in the life that comes after,
[00:23:33.100 --> 00:23:41.380]   the consequence of peace is joy and blessing from our Lord,
[00:23:41.380 --> 00:23:44.740]   and so I said earlier,
[00:23:44.740 --> 00:23:49.140]   that peace comes not from your situation,
[00:23:49.140 --> 00:23:51.780]   the true peace comes from your foundation,
[00:23:51.780 --> 00:23:55.780]   and so when our peace with God upward,
[00:23:55.780 --> 00:24:00.780]   when our peace with God upward is fully secure,
[00:24:00.780 --> 00:24:07.260]   then we can truly have peace with others outward,
[00:24:07.260 --> 00:24:09.860]   and we have truly have peace with ourselves,
[00:24:09.860 --> 00:24:14.420]   when our foundation is strong,
[00:24:16.100 --> 00:24:18.860]   our foundation, our relationship with God
[00:24:18.860 --> 00:24:20.900]   is peaceful and full of joy,
[00:24:20.900 --> 00:24:25.780]   then we can truly have peace with others and ourselves,
[00:24:25.780 --> 00:24:28.420]   and in tough situations.
[00:24:28.420 --> 00:24:34.140]   So how do we have peace in times of uncertainty?
[00:24:34.140 --> 00:24:35.620]   How do we have peace?
[00:24:35.620 --> 00:24:39.020]   Peace does not come from your situation,
[00:24:39.020 --> 00:24:40.780]   but from your foundation,
[00:24:41.860 --> 00:24:46.860]   and lastly this, peace equals love,
[00:24:46.860 --> 00:24:52.060]   faith plus love plus wisdom plus perseverance,
[00:24:52.060 --> 00:24:57.180]   peace equals faith in God that He is in control,
[00:24:57.180 --> 00:24:59.380]   that He loves us,
[00:24:59.380 --> 00:25:02.180]   and He gives me wisdom to face this situation,
[00:25:02.180 --> 00:25:04.220]   this challenging situation,
[00:25:04.220 --> 00:25:06.020]   and in this challenging situation,
[00:25:06.020 --> 00:25:08.340]   I will need perseverance,
[00:25:08.340 --> 00:25:11.580]   because life is challenging,
[00:25:11.580 --> 00:25:13.180]   life is challenging,
[00:25:13.180 --> 00:25:17.020]   in my relationships with others,
[00:25:17.020 --> 00:25:18.780]   to have peace, I need to have faith
[00:25:18.780 --> 00:25:20.780]   that God first loved,
[00:25:20.780 --> 00:25:23.860]   first is the God of peace,
[00:25:23.860 --> 00:25:26.500]   and He's called me to love others,
[00:25:26.500 --> 00:25:29.900]   and He gives me wisdom to know how to connect with others,
[00:25:29.900 --> 00:25:31.700]   and to make peace with others,
[00:25:31.700 --> 00:25:34.620]   and connecting with others,
[00:25:34.620 --> 00:25:37.180]   and making peace with others is not easy,
[00:25:37.180 --> 00:25:39.180]   it requires hard work,
[00:25:39.180 --> 00:25:41.860]   it requires perseverance,
[00:25:41.860 --> 00:25:48.060]   and so today, what is your foundation?
[00:25:48.060 --> 00:25:50.700]   What is your foundation?
[00:25:50.700 --> 00:25:52.420]   As the band comes up,
[00:25:52.420 --> 00:25:55.340]   I just want us to close our eyes,
[00:25:55.340 --> 00:25:59.180]   what is our foundation of peace?
[00:25:59.180 --> 00:26:00.780]   What are we relying on?
[00:26:00.780 --> 00:26:07.380]   Are we relying on ourselves
[00:26:07.500 --> 00:26:09.460]   as the foundation of peace?
[00:26:09.460 --> 00:26:14.460]   If we're relying on ourselves for the foundation of peace,
[00:26:14.460 --> 00:26:16.340]   then if things go wrong,
[00:26:16.340 --> 00:26:19.540]   then our lives will just go up and down,
[00:26:19.540 --> 00:26:23.900]   if we're relying on our bank account for peace,
[00:26:23.900 --> 00:26:25.140]   if those numbers go up,
[00:26:25.140 --> 00:26:28.100]   or if those numbers go down,
[00:26:28.100 --> 00:26:30.380]   that's what we're gonna rely on,
[00:26:30.380 --> 00:26:33.500]   and it's gonna cause us to go up and down,
[00:26:34.620 --> 00:26:38.580]   what is our foundation of peace?
[00:26:38.580 --> 00:26:43.180]   Is God our foundation of peace?
[00:26:43.180 --> 00:26:44.220]   Jesus says this,
[00:26:44.220 --> 00:26:49.220]   "A wise man builds his house upon a rock."
[00:26:49.220 --> 00:26:51.420]   A house upon a rock,
[00:26:51.420 --> 00:26:53.580]   'cause when the waves come crashing,
[00:26:53.580 --> 00:26:57.180]   it will stand firm.
[00:26:57.180 --> 00:27:03.180]   My prayer to you guys is that Jesus is your foundation,
[00:27:04.300 --> 00:27:05.620]   your strong foundation,
[00:27:05.620 --> 00:27:07.220]   you're rooted in him,
[00:27:07.220 --> 00:27:10.700]   you place your faith fully on him,
[00:27:10.700 --> 00:27:14.260]   you depend on him for wisdom,
[00:27:14.260 --> 00:27:16.060]   you know that you are loved,
[00:27:16.060 --> 00:27:20.340]   and that you persevere with his spirit.
[00:27:20.340 --> 00:27:25.140]   Let us pray,
[00:27:25.140 --> 00:27:26.860]   Heavenly Father,
[00:27:26.860 --> 00:27:30.580]   we thank you that you promised peace to us,
[00:27:30.580 --> 00:27:32.660]   that you are our peace.
[00:27:33.820 --> 00:27:35.980]   In this world of uncertainty,
[00:27:35.980 --> 00:27:38.540]   as we close off 2022,
[00:27:38.540 --> 00:27:42.340]   we don't know what the next year will bring,
[00:27:42.340 --> 00:27:47.540]   but we know that if our foundation,
[00:27:47.540 --> 00:27:52.660]   the foundation of our peace is you,
[00:27:52.660 --> 00:27:56.060]   we can go through any storm,
[00:27:56.060 --> 00:27:56.940]   any trial,
[00:27:56.940 --> 00:27:59.820]   anything that comes our way,
[00:27:59.820 --> 00:28:02.860]   'cause you are our peace.
[00:28:03.780 --> 00:28:04.940]   Bless us, Lord,
[00:28:04.940 --> 00:28:09.420]   help us to be peacemakers,
[00:28:09.420 --> 00:28:12.180]   help us to depend on you.
[00:28:12.180 --> 00:28:16.460]   In Christ's name we pray,
[00:28:16.460 --> 00:28:17.300]   amen.
[00:28:17.300 --> 00:28:18.540]   Let us stand up and respond.

