
[00:00:00.000 --> 00:00:04.200]  感謝主我們能夠一起在神的家來聆聽祂的話語
[00:19:48.000 --> 00:19:55.000]  賣到哪裡 賣到當時候他們最不願意去的埃及
[00:19:55.000 --> 00:19:57.000]  去做奴隸
[00:19:57.000 --> 00:20:02.000]  做奴隸但是他心裡尊主為大
[00:20:02.000 --> 00:20:04.000]  不敢得罪神
[00:20:04.000 --> 00:20:08.000]  然後因為神的眷顧 他有機會出來了
[00:20:08.000 --> 00:20:11.000]  出來了 因為神的眷顧 他充滿智慧
[00:20:11.000 --> 00:20:17.000]  就在主人的家裡面擔任重要的職位
[00:20:17.000 --> 00:20:20.000]  因為他有神的祝福 他又俊美
[00:20:20.000 --> 00:20:23.000]  問題來了
[00:20:23.000 --> 00:20:26.000]  吸引到了這個主人的老婆
[00:20:26.000 --> 00:20:30.000]  老婆要勾引他
[00:20:30.000 --> 00:20:35.000]  這個約瑟他怎麼樣呢
[00:20:35.000 --> 00:20:37.000]  看聖經怎麼記載
[00:20:37.000 --> 00:20:38.000]  第七節
[00:20:38.000 --> 00:20:41.000]  這世以後 約瑟主人的妻
[00:20:41.000 --> 00:20:44.000]  以慕送情
[00:20:44.000 --> 00:20:46.000]  聖經裡面挺精彩的
[00:20:46.000 --> 00:20:48.000]  以慕送情
[00:20:48.000 --> 00:20:50.000]  給約瑟說
[00:20:50.000 --> 00:20:52.000]  你與我同情吧
[00:20:52.000 --> 00:20:54.000]  很直接
[00:20:54.000 --> 00:20:56.000]  約瑟不從
[00:20:56.000 --> 00:20:58.000]  對他主人的妻說
[00:20:58.000 --> 00:21:02.000]  看啊 一切家務我主人都不知道
[00:21:02.000 --> 00:21:07.000]  就是說主人很放心把一切的家務交給他了
[00:21:07.000 --> 00:21:09.000]  他把所有的都交給我手裡
[00:21:09.000 --> 00:21:12.000]  在這家裡沒有比我大的
[00:21:12.000 --> 00:21:15.000]  並且他沒有留下一樣不交給我的
[00:21:15.000 --> 00:21:16.000]  只留下了你
[00:21:16.000 --> 00:21:19.000]  因為你是他的妻子
[00:21:19.000 --> 00:21:21.000]  然後他最後一句話
[00:21:21.000 --> 00:21:23.000]  請大家永遠記住
[00:21:23.000 --> 00:21:24.000]  他說什麼呢
[00:21:24.000 --> 00:21:29.000]  我怎能做這大惡得罪神呢
[00:21:29.000 --> 00:21:31.000]  尊主為大
[00:21:31.000 --> 00:21:33.000]  一個人在逆境中
[00:21:33.000 --> 00:21:34.000]  本來出來了
[00:21:34.000 --> 00:21:38.000]  但是還是要面對一個主人的妻子這樣的壓力
[00:21:38.000 --> 00:21:41.000]  結果主人的妻子就陷害他
[00:21:41.000 --> 00:21:45.000]  被關進牢裡去
[00:21:45.000 --> 00:21:47.000]  第三
[00:21:47.000 --> 00:21:49.000]  我要跟大家分享的是
[00:21:49.000 --> 00:21:52.000]  在大事上尊主為大
[00:21:52.000 --> 00:21:54.000]  當然每個人對大事
[00:21:54.000 --> 00:21:56.000]  什麼叫大事
[00:21:56.000 --> 00:21:57.000]  定義都不一樣
[00:21:57.000 --> 00:22:00.000]  對你來說是大事
[00:22:00.000 --> 00:22:02.000]  你跟另外一個朋友說
[00:22:02.000 --> 00:22:04.000]  這是什麼大事
[00:22:04.000 --> 00:22:05.000]  小事一樁
[00:22:05.000 --> 00:22:06.000]  不一樣的
[00:22:06.000 --> 00:22:07.000]  我這裡在講的是什麼呢
[00:22:07.000 --> 00:22:09.000]  對當事人
[00:22:09.000 --> 00:22:11.000]  對當事人就是大事
[00:22:11.000 --> 00:22:12.000]  小孩子說
[00:22:12.000 --> 00:22:15.000]  媽媽 我的鉛筆盒忘了帶去學校
[00:22:15.000 --> 00:22:17.000]  他覺得很大事
[00:22:17.000 --> 00:22:20.000]  對當事人來說就是大事
[00:22:20.000 --> 00:22:23.000]  在大事上讓我們也尊主為大
[00:22:23.000 --> 00:22:26.000]  人生有什麼大事呢
[00:22:26.000 --> 00:22:29.000]  為什麼人會在大事上不尊主為大呢
[00:22:29.000 --> 00:22:31.000]  因為我看大家都很了解
[00:22:31.000 --> 00:22:36.000]  沒有辦法接受不想要的不好的結果
[00:22:36.000 --> 00:22:40.000]  比如說孩子出事
[00:22:40.000 --> 00:22:46.000]  現在科學進步了很多的檢查
[00:22:46.000 --> 00:22:51.000]  大家都認識很出名的尼克·布吉奇
[00:22:51.000 --> 00:22:55.000]  他出生在一個牧師家庭
[00:22:55.000 --> 00:22:57.000]  可是出生的時候
[00:22:57.000 --> 00:23:00.000]  已經很清楚的知道什麼呢
[00:23:00.000 --> 00:23:02.000]  沒手沒腳
[00:23:02.000 --> 00:23:07.000]  這個父母要來決定要不要這個孩子
[00:23:07.000 --> 00:23:10.000]  但是是因為是尊主為大
[00:23:10.000 --> 00:23:12.000]  怎樣都要這個孩子
[00:23:12.000 --> 00:23:14.000]  每一個做父母的
[00:23:14.000 --> 00:23:16.000]  都一定會想到
[00:23:16.000 --> 00:23:18.000]  我不要這個孩子以後受苦
[00:23:18.000 --> 00:23:20.000]  自己已經很痛苦了
[00:23:20.000 --> 00:23:22.000]  也不想自己的孩子以後受苦
[00:23:22.000 --> 00:23:24.000]  怎麼生活
[00:23:24.000 --> 00:23:26.000]  自己又不是什麼大企業家
[00:23:26.000 --> 00:23:30.000]  只不過是一個牧師家庭
[00:23:30.000 --> 00:23:32.000]  我怎麼可能照顧你一生
[00:23:32.000 --> 00:23:34.000]  結果這個尼克·布吉奇
[00:23:34.000 --> 00:23:37.000]  他小時候出來真的是受苦
[00:23:37.000 --> 00:23:41.000]  他甚至有一次還痛苦到想要自殺
[00:23:41.000 --> 00:23:44.000]  把自己跳進去浴缸裡面
[00:23:44.000 --> 00:23:47.000]  想要淹死自己
[00:23:47.000 --> 00:23:50.000]  但是上帝保守了他
[00:23:50.000 --> 00:23:52.000]  他慢慢從眼淚中痛苦中
[00:23:52.000 --> 00:23:54.000]  明白神的恩典
[00:23:54.000 --> 00:23:59.000]  現在他是全世界知名的演講家
[00:23:59.000 --> 00:24:03.000]  世界各地多少人因他的生命
[00:24:03.000 --> 00:24:05.000]  因他讚美神
[00:24:05.000 --> 00:24:06.000]  因他講的道
[00:24:06.000 --> 00:24:08.000]  生命得改變
[00:24:08.000 --> 00:24:10.000]  多少人因他得救
[00:24:10.000 --> 00:24:12.000]  有了救恩
[00:24:12.000 --> 00:24:14.000]  在大事上
[00:24:14.000 --> 00:24:15.000]  這些事情上
[00:24:15.000 --> 00:24:17.000]  我們能不能夠尊主為大
[00:24:17.000 --> 00:24:19.000]  不要用人的智慧
[00:24:19.000 --> 00:24:22.000]  來做任何的決定
[00:24:22.000 --> 00:24:23.000]  我最近認識一個弟兄
[00:24:23.000 --> 00:24:25.000]  他跟我分享一個經歷
[00:24:25.000 --> 00:24:27.000]  我也是覺得很感動
[00:24:27.000 --> 00:24:28.000]  他說什麼呢
[00:24:28.000 --> 00:24:31.000]  他說他以前小時候
[00:24:31.000 --> 00:24:34.000]  到大概十歲的時候都在教會
[00:24:34.000 --> 00:24:37.000]  後來到了中學的時候
[00:24:37.000 --> 00:24:41.000]  他跟一個朋友就想了一個好主意
[00:24:41.000 --> 00:24:44.000]  我是用諷刺的話講的
[00:24:44.000 --> 00:24:46.000]  好主意是什麼呢
[00:24:46.000 --> 00:24:51.000]  他們決定去世界闖一闖
[00:24:51.000 --> 00:24:52.000]  這什麼意思呢
[00:24:52.000 --> 00:24:53.000]  去世界闖一闖
[00:24:53.000 --> 00:24:54.000]  他的意思是什麼呢
[00:24:54.000 --> 00:24:57.000]  他的意思是不再去教會了
[00:24:57.000 --> 00:24:58.000]  不再信這個神了
[00:24:58.000 --> 00:25:00.000]  去世界闖一闖
[00:25:00.000 --> 00:25:05.000]  結果就開始學了很多不好的東西
[00:25:05.000 --> 00:25:08.000]  什麼錯事都幹盡了
[00:25:08.000 --> 00:25:12.000]  然後還用不道德的方法來賺錢
[00:25:12.000 --> 00:25:14.000]  賺錢的方式是怎麼樣呢
[00:25:14.000 --> 00:25:17.000]  不斷地叫人家投資
[00:25:17.000 --> 00:25:20.000]  不斷地叫人家賭博
[00:25:20.000 --> 00:25:21.000]  他自己說的
[00:25:21.000 --> 00:25:22.000]  那種投資就是賭博
[00:25:22.000 --> 00:25:23.000]  其實他知道的
[00:25:23.000 --> 00:25:27.000]  但是越多人因著我去投資
[00:25:27.000 --> 00:25:29.000]  我賺的錢就越多
[00:25:29.000 --> 00:25:32.000]  所以他一天可以賺很多很多錢
[00:25:32.000 --> 00:25:35.000]  然後結婚了
[00:25:35.000 --> 00:25:37.000]  太太懷孕了
[00:25:37.000 --> 00:25:41.000]  是將要出生的一個女兒
[00:25:41.000 --> 00:25:45.000]  他們很開心
[00:25:45.000 --> 00:25:49.000]  但是有一天
[00:25:49.000 --> 00:25:50.000]  太太肚子已經很大了
[00:25:50.000 --> 00:25:53.000]  六七個月了
[00:25:53.000 --> 00:25:55.000]  醫生告訴他們什麼呢
[00:25:55.000 --> 00:25:57.000]  我們觀察到
[00:25:57.000 --> 00:25:59.000]  你的孩子出生以後呢
[00:25:59.000 --> 00:26:03.000]  沒有下巴
[00:26:03.000 --> 00:26:05.000]  因為基因的各種的原因
[00:26:05.000 --> 00:26:08.000]  沒有下巴
[00:26:08.000 --> 00:26:09.000]  他告訴她
[00:26:09.000 --> 00:26:14.000]  你以後會有很多很多的手術要做
[00:26:14.000 --> 00:26:18.000]  他們兩個很掙扎很痛苦
[00:26:18.000 --> 00:26:20.000]  不知道怎麼辦
[00:26:20.000 --> 00:26:22.000]  一想到就想到
[00:26:22.000 --> 00:26:24.000]  不要孩子以後受苦
[00:26:24.000 --> 00:26:28.000]  這個小嬰孩要接受這麼多的手術
[00:26:28.000 --> 00:26:31.000]  結果在沒有教會的幫助
[00:26:31.000 --> 00:26:33.000]  沒有一些好的意見
[00:26:33.000 --> 00:26:36.000]  他們決定不要了這個孩子
[00:26:36.000 --> 00:26:39.000]  但是因為孩子已經很大了
[00:26:39.000 --> 00:26:43.000]  必須破腹
[00:26:43.000 --> 00:26:45.000]  來不要這個孩子
[00:26:45.000 --> 00:26:47.000]  他說到這裡的時候
[00:26:47.000 --> 00:26:48.000]  他差不多要哭了
[00:26:48.000 --> 00:26:52.000]  雖然這件事情已經過了十幾年
[00:26:52.000 --> 00:26:57.000]  他說護士在那個時候
[00:26:57.000 --> 00:27:01.000]  要把嬰孩的屍體拿出來的時候
[00:27:01.000 --> 00:27:02.000]  告訴他
[00:27:02.000 --> 00:27:07.000]  問他你要不要看你的女兒一眼
[00:27:07.000 --> 00:27:13.000]  他說我不要
[00:27:13.000 --> 00:27:15.000]  然後他就悔改
[00:27:15.000 --> 00:27:17.000]  這件事情讓他震撼很大
[00:27:17.000 --> 00:27:18.000]  他悔改
[00:27:18.000 --> 00:27:23.000]  悔改回到一個地步
[00:27:23.000 --> 00:27:25.000]  他不知道怎麼樣去面對
[00:27:25.000 --> 00:27:27.000]  每天都是這件事情很困惑
[00:27:27.000 --> 00:27:30.000]  可是神的恩典真的是憐憫
[00:27:30.000 --> 00:27:31.000]  我不知道是怎麼樣
[00:27:31.000 --> 00:27:33.000]  我無法形容神的恩典
[00:27:33.000 --> 00:27:37.000]  因為我真的無法真的明白神的恩典
[00:27:37.000 --> 00:27:39.000]  因為神的恩典是我們很不配
[00:27:39.000 --> 00:27:41.000]  但是他仍然還是愛我們
[00:27:41.000 --> 00:27:43.000]  還是眷顧我們
[00:27:43.000 --> 00:27:45.000]  我們人沒有這個條件去
[00:27:45.000 --> 00:27:47.000]  完全的做到神的恩典
[00:27:47.000 --> 00:27:48.000]  神的恩典就是很
[00:27:48.000 --> 00:27:50.000]  在同一年竟然是奇蹟性的
[00:27:50.000 --> 00:27:52.000]  在同一年
[00:27:52.000 --> 00:27:54.000]  你知道這太太流產
[00:27:54.000 --> 00:27:55.000]  不是流產
[00:27:55.000 --> 00:27:56.000]  已經墮胎了
[00:27:56.000 --> 00:28:00.000]  但是在同一年裡懷孕了
[00:28:00.000 --> 00:28:01.000]  這本身已經
[00:28:01.000 --> 00:28:04.000]  他覺得不可思議了
[00:28:04.000 --> 00:28:06.000]  然後他被震撼了之後
[00:28:06.000 --> 00:28:08.000]  他回到教會
[00:28:08.000 --> 00:28:09.000]  他禱告
[00:28:09.000 --> 00:28:11.000]  他學習每天禱告
[00:28:11.000 --> 00:28:16.000]  後來
[00:28:16.000 --> 00:28:17.000]  他跟神說
[00:28:17.000 --> 00:28:19.000]  神啊
[00:28:19.000 --> 00:28:20.000]  我現在明白了
[00:28:20.000 --> 00:28:23.000]  這個孩子我已經決定了
[00:28:23.000 --> 00:28:26.000]  不管他出生之後是怎樣
[00:28:26.000 --> 00:28:28.000]  我都沒有權利
[00:28:28.000 --> 00:28:30.000]  拿走他的生命
[00:28:30.000 --> 00:28:33.000]  我都沒有權利拿走他的生命
[00:28:33.000 --> 00:28:36.000]  結果感謝神這個兒子出世了
[00:28:36.000 --> 00:28:39.000]  健康
[00:28:39.000 --> 00:28:41.000]  不只這樣
[00:28:41.000 --> 00:28:44.000]  護士跑來跟他說一句話
[00:28:44.000 --> 00:28:47.000]  護士對他之前的事情完全不知情
[00:28:47.000 --> 00:28:50.000]  你知道護士跟他說什麼嗎?
[00:28:50.000 --> 00:28:52.000]  你的孩子特別漂亮
[00:28:52.000 --> 00:28:53.000]  特別帥
[00:28:53.000 --> 00:29:02.000]  而且他的下巴特別美
[00:29:02.000 --> 00:29:05.000]  我們的神
[00:29:05.000 --> 00:29:07.000]  是愛我們的神
[00:29:07.000 --> 00:29:08.000]  弟兄姊妹
[00:29:08.000 --> 00:29:10.000]  你可能會經歷一些很難的決定
[00:29:10.000 --> 00:29:13.000]  但是相信他
[00:29:13.000 --> 00:29:15.000]  你要相信他
[00:29:15.000 --> 00:29:19.000]  相信他對你的愛超過你能夠想像的
[00:29:19.000 --> 00:29:22.000]  在大事上要遵主為大
[00:29:22.000 --> 00:29:25.000]  最後我也想講
[00:29:25.000 --> 00:29:27.000]  在小事上遵主為大
[00:29:27.000 --> 00:29:31.000]  小事的定義也是主觀的
[00:29:31.000 --> 00:29:33.000]  我在這裡想講
[00:29:33.000 --> 00:29:34.000]  有些人覺得是小事
[00:29:34.000 --> 00:29:36.000]  但其他人覺得是大事
[00:29:36.000 --> 00:29:38.000]  我這裡想講的定義是什麼呢?
[00:29:38.000 --> 00:29:40.000]  容易做到的事情
[00:29:40.000 --> 00:29:43.000]  不是叫你去建一個火箭
[00:29:43.000 --> 00:29:46.000]  是一件很容易
[00:29:46.000 --> 00:29:49.000]  你大部分的人很簡單都能夠做到的事情
[00:29:49.000 --> 00:29:51.000]  這就是我指的小事
[00:29:51.000 --> 00:29:54.000]  小事不代表不重要
[00:29:54.000 --> 00:29:58.000]  好像去看看你父母
[00:29:58.000 --> 00:30:00.000]  容易做嗎?
[00:30:00.000 --> 00:30:02.000]  容易做的事情不代表不重要
[00:30:02.000 --> 00:30:04.000]  明白嗎?
[00:30:04.000 --> 00:30:05.000]  明白這個定義嗎?
[00:30:05.000 --> 00:30:08.000]  小事應該是容易做到的
[00:30:08.000 --> 00:30:10.000]  在這裡呢
[00:30:10.000 --> 00:30:11.000]  耶穌曾經說過
[00:30:11.000 --> 00:30:14.000]  人在最小的事中心
[00:30:14.000 --> 00:30:17.000]  在大事上也中心
[00:30:17.000 --> 00:30:19.000]  我們不要看那些容易做到的事
[00:30:19.000 --> 00:30:23.000]  如果容易做到的事你都做不好了
[00:30:23.000 --> 00:30:27.000]  大事情你敢給這個人做嗎?
[00:30:27.000 --> 00:30:30.000]  比如說你是公司的上司一個老闆
[00:30:30.000 --> 00:30:35.000]  你的職員小事都整天都做不好
[00:30:35.000 --> 00:30:41.000]  你敢把幾千萬的項目給他做嗎?
[00:30:41.000 --> 00:30:43.000]  William James曾經說過什麼呢?
[00:30:43.000 --> 00:30:44.000]  這個我們大家都很熟悉
[00:30:44.000 --> 00:30:47.000]  思想或者態度attitude
[00:30:47.000 --> 00:30:48.000]  決定行動
[00:30:48.000 --> 00:30:51.000]  小小的東西開始決定你的行動
[00:30:51.000 --> 00:30:53.000]  行動決定你的習慣
[00:30:53.000 --> 00:30:54.000]  有了習慣呢
[00:30:54.000 --> 00:30:56.000]  決定你的性格
[00:30:56.000 --> 00:30:58.000]  很多人的那種discipline
[00:30:58.000 --> 00:31:00.000]  就是從習慣來的
[00:31:00.000 --> 00:31:01.000]  有性格
[00:31:01.000 --> 00:31:04.000]  性格就決定你的命運
[00:31:04.000 --> 00:31:06.000]  小事不要輕看
[00:31:06.000 --> 00:31:07.000]  我們弟兄姐妹
[00:31:07.000 --> 00:31:10.000]  我們今年能夠一起做一些什麼
[00:31:10.000 --> 00:31:11.000]  簡單的事情呢?
[00:31:11.000 --> 00:31:13.000]  容易的事情呢?
[00:31:13.000 --> 00:31:14.000]  我給你一個建議
[00:31:14.000 --> 00:31:17.000]  這也是我們今年想要在國語區
[00:31:17.000 --> 00:31:20.000]  努力做到的
[00:31:20.000 --> 00:31:22.000]  參加崇拜
[00:31:22.000 --> 00:31:26.000]  我今天給大家的一個主題是什麼呢?
[00:31:26.000 --> 00:31:28.000]  準時是本分
[00:31:28.000 --> 00:31:32.000]  找到是美德
[00:31:32.000 --> 00:31:37.000]  這小事背後是你對上帝的事情的尊重
[00:31:37.000 --> 00:31:39.000]  很小很容易做
[00:31:39.000 --> 00:31:40.000]  為什麼我說容易做?
[00:31:40.000 --> 00:31:41.000]  難啊
[00:31:41.000 --> 00:31:43.000]  你知不知道孩子不起身啊
[00:31:43.000 --> 00:31:45.000]  難啊你知道嗎?
[00:31:45.000 --> 00:31:47.000]  我說你去機場的時候
[00:31:47.000 --> 00:31:51.000]  你孩子不起身你怎麼辦啊?
[00:31:51.000 --> 00:31:53.000]  你怎麼樣都會把他拽進行李箱
[00:31:53.000 --> 00:31:56.000]  你都把他帶去對不對?
[00:31:56.000 --> 00:31:57.000]  因為為什麼?
[00:31:57.000 --> 00:31:58.000]  因為你付了一萬塊的機票
[00:31:58.000 --> 00:32:02.000]  一整家人在那邊
[00:32:02.000 --> 00:32:06.000]  所以我們不要被魔鬼欺騙啊
[00:32:06.000 --> 00:32:09.000]  做得到就是做得到
[00:32:09.000 --> 00:32:11.000]  為上帝而做
[00:32:11.000 --> 00:32:13.000]  你的整個小事上你做得到
[00:32:13.000 --> 00:32:14.000]  你先尊重他
[00:32:14.000 --> 00:32:16.000]  你看你的整個人生態度不一樣
[00:32:16.000 --> 00:32:19.000]  你的朋友你的家人會發現你改變了
[00:32:19.000 --> 00:32:24.000]  你最近怎麼都是找到的?
[00:32:24.000 --> 00:32:25.000]  去到茶樓你就發現
[00:32:25.000 --> 00:32:27.000]  你怎麼是那個第一個
[00:32:27.000 --> 00:32:29.000]  還用基督的愛心
[00:32:29.000 --> 00:32:33.000]  幫大家已經洗了碗
[00:32:33.000 --> 00:32:35.000]  見證要怎麼樣來?
[00:32:35.000 --> 00:32:38.000]  信仰是實實在在很接地的
[00:32:38.000 --> 00:32:39.000]  對嗎?
[00:32:39.000 --> 00:32:40.000]  不要講傳福音
[00:32:40.000 --> 00:32:43.000]  就要學會怎麼傳那個福音的內容
[00:32:43.000 --> 00:32:46.000]  別人沒有興趣
[00:32:46.000 --> 00:32:49.000]  當他還不知道你的為人是怎樣的
[00:32:49.000 --> 00:32:51.000]  你怎麼講呢?
[00:32:51.000 --> 00:32:53.000]  你要在每件事情上
[00:32:53.000 --> 00:32:56.000]  都能夠活出基督要你活出的生命
[00:32:56.000 --> 00:32:59.000]  這是我們的新文化
[00:32:59.000 --> 00:33:02.000]  因為當你願意去做的時候
[00:33:02.000 --> 00:33:06.000]  你會發現原來我的時間管理出了問題
[00:33:06.000 --> 00:33:07.000]  連我都不知道
[00:33:07.000 --> 00:33:12.000]  我一直找藉口把它放在一邊了
[00:33:12.000 --> 00:33:14.000]  當你試試看
[00:33:14.000 --> 00:33:17.000]  你試試看能不能夠一整個月都找到
[00:33:17.000 --> 00:33:20.000]  你就發現理想你覺得很容易
[00:33:20.000 --> 00:33:22.000]  但是當你想去做的時候
[00:33:22.000 --> 00:33:25.000]  你會發現原來我的時間管理是出了問題的
[00:33:25.000 --> 00:33:29.000]  我低估了一些時間
[00:33:29.000 --> 00:33:32.000]  當你做這件事情小事做好了
[00:33:32.000 --> 00:33:34.000]  你大事也中心了
[00:33:34.000 --> 00:33:35.000]  Amen
[00:33:35.000 --> 00:33:40.000]  讓我們港福堂國語區成為一個不同的教會
[00:33:40.000 --> 00:33:43.000]  我看見很多教會就在這方面做的
[00:33:43.000 --> 00:33:45.000]  真的是沒有榮耀神
[00:33:45.000 --> 00:33:47.000]  我們
[00:33:47.000 --> 00:33:49.000]  說真的
[00:33:49.000 --> 00:33:53.000]  你有沒有準時呢?
[00:33:53.000 --> 00:33:57.000]  我們聚會當然照常開始
[00:33:57.000 --> 00:33:59.000]  對嗎?
[00:33:59.000 --> 00:34:03.000]  但是被祝福的人是你啊
[00:34:03.000 --> 00:34:06.000]  你如果能夠找到
[00:34:06.000 --> 00:34:09.000]  弟兄姊妹我關心的是你啊
[00:34:09.000 --> 00:34:11.000]  這個聚會會開始的
[00:34:11.000 --> 00:34:14.000]  但是我關心的是你能不能夠因耶穌生命改變
[00:34:14.000 --> 00:34:16.000]  從小事就開始
[00:34:16.000 --> 00:34:18.000]  以後你功課不辭教
[00:34:18.000 --> 00:34:20.000]  你任務不辭教
[00:34:20.000 --> 00:34:25.000]  都是因為你先尊重上帝開始
[00:34:25.000 --> 00:34:28.000]  這才是在今天這個世代
[00:34:28.000 --> 00:34:30.000]  在做基督美好的見證
[00:34:30.000 --> 00:34:31.000]  Amen
[00:34:31.000 --> 00:34:32.000]  我們一起努力
[00:34:32.000 --> 00:34:33.000]  不容易的
[00:34:33.000 --> 00:34:34.000]  所以我給我自己呢
[00:34:34.000 --> 00:34:35.000]  跟大家呢
[00:34:35.000 --> 00:34:38.000]  三個月到六個月的時間
[00:34:38.000 --> 00:34:39.000]  我們會開始呢
[00:34:39.000 --> 00:34:40.000]  做統計了
[00:34:40.000 --> 00:34:42.000]  但是你不要害怕
[00:34:42.000 --> 00:34:43.000]  你不會知道的
[00:34:43.000 --> 00:34:44.000]  我們會統計呢
[00:34:44.000 --> 00:34:47.000]  到底有百分之幾的人呢
[00:34:47.000 --> 00:34:48.000]  人數啊
[00:34:48.000 --> 00:34:49.000]  不是人啊
[00:34:49.000 --> 00:34:51.000]  會找到
[00:34:51.000 --> 00:34:55.000]  然後從三十到四十到五十到八十
[00:34:55.000 --> 00:34:57.000]  我們時間一到我們就開始算了嘛
[00:34:57.000 --> 00:34:58.000]  就知道
[00:34:58.000 --> 00:35:00.000]  就知道有多少人是
[00:35:00.000 --> 00:35:02.000]  我們就知道上帝在帶領我們的
[00:35:02.000 --> 00:35:03.000]  大家都要努力啊
[00:35:03.000 --> 00:35:04.000]  好
[00:35:04.000 --> 00:35:05.000]  跟旁邊的人說
[00:35:05.000 --> 00:35:06.000]  我們要大家一起努力啊
[00:35:06.000 --> 00:35:12.000]  好
[00:35:12.000 --> 00:35:13.000]  你已經說過了啊
[00:35:13.000 --> 00:35:15.000]  聖經說我們說過的每一句話
[00:35:15.000 --> 00:35:16.000]  神都要審判啊
[00:35:16.000 --> 00:35:18.000]  哈哈哈哈
[00:35:18.000 --> 00:35:21.000]  好
[00:35:21.000 --> 00:35:24.000]  我們領受今天的功課
[00:35:24.000 --> 00:35:27.000]  在順境中遵主為大
[00:35:27.000 --> 00:35:29.000]  在逆境中遵主為大
[00:35:29.000 --> 00:35:32.000]  在大事上遵主為大
[00:35:32.000 --> 00:35:34.000]  在小事上遵主為大
[00:35:34.000 --> 00:35:37.000]  能夠把這四點記在心裡嗎
[00:35:37.000 --> 00:35:40.000]  能夠把這四點記在心裡嗎
[00:35:40.000 --> 00:35:45.000]  順境逆境大事小事都要遵主為大
[00:35:45.000 --> 00:35:47.000]  然後你再想想
[00:35:47.000 --> 00:35:48.000]  你怎麼樣從這些功課裡面
[00:35:48.000 --> 00:35:51.000]  看見神對你的愛呢
[00:35:51.000 --> 00:35:56.000]  神永遠都是想你成為一個更好的人
[00:35:56.000 --> 00:36:00.000]  當你輕輕鬆鬆能夠掌握你的人生的時候
[00:36:00.000 --> 00:36:03.000]  喜樂平安會隨著你的
[00:36:03.000 --> 00:36:05.000]  我很忙
[00:36:05.000 --> 00:36:06.000]  但是呢
[00:36:06.000 --> 00:36:09.000]  我去教會我是輕輕鬆鬆的
[00:36:09.000 --> 00:36:13.000]  因為我知道我會找到
[00:36:13.000 --> 00:36:15.000]  所以人家堵著我的路什麼
[00:36:15.000 --> 00:36:17.000]  我都不太敢
[00:36:17.000 --> 00:36:19.000]  我知道我會找到
[00:36:19.000 --> 00:36:21.000]  我還可以慢慢禱告
[00:36:21.000 --> 00:36:24.000]  或者想想一些事情等等
[00:36:24.000 --> 00:36:25.000]  所以弟兄姐妹
[00:36:25.000 --> 00:36:27.000]  我希望你跟我一起享受這個基督
[00:36:27.000 --> 00:36:30.000]  為我們預備的美好人生
[00:36:30.000 --> 00:36:31.000]  好不好
[00:36:31.000 --> 00:36:34.000]  讓我們一起向大能的主來禱告
[00:36:34.000 --> 00:36:38.000]  同心的向大能的主來禱告
[00:36:38.000 --> 00:36:40.000]  親愛的天父上帝
[00:36:40.000 --> 00:36:44.000]  我為我親愛的弟兄姐妹來禱告
[00:36:44.000 --> 00:36:46.000]  也為我自己禱告
[00:36:46.000 --> 00:36:50.000]  我們的生命真的是要遵主為大
[00:36:50.000 --> 00:36:52.000]  因為你愛我們
[00:36:52.000 --> 00:36:55.000]  你知道只有一個遵主為大的生命
[00:36:55.000 --> 00:36:58.000]  才能夠活出平安跟喜樂
[00:36:58.000 --> 00:37:02.000]  當我們把最重要的心態跟態度擺對了
[00:37:02.000 --> 00:37:03.000]  其他的態度
[00:37:03.000 --> 00:37:08.000]  事情的解決的方案跟決定都會正確
[00:37:08.000 --> 00:37:11.000]  主啊 求祢讓我們真的是永遠抓到
[00:37:11.000 --> 00:37:14.000]  什麼叫先求祢的國和祢的義
[00:37:14.000 --> 00:37:16.000]  這個寶貴的真理
[00:37:16.000 --> 00:37:19.000]  幫助我們禱告奉耶穌的名祈求
[00:37:19.000 --> 00:37:20.000]  Amen
[00:37:20.000 --> 00:37:23.000]  (字幕由 Amara.org 社群提供)

