
[00:00:00.000 --> 00:00:10.000]  很高興今天能夠跟大家一起分享
[00:17:16.000 --> 00:17:18.000]  神給我們有這個社區中心
[00:17:18.000 --> 00:17:20.000]  我不知道
[00:17:20.000 --> 00:17:22.000]  我只能說謙卑的心
[00:17:22.000 --> 00:17:24.000]  我要求大家和我一起祈禱
[00:17:24.000 --> 00:17:26.000]  我們等候依靠神
[00:17:26.000 --> 00:17:28.000]  這裡有兩幅相片
[00:17:28.000 --> 00:17:30.000]  一個是去年7月
[00:17:30.000 --> 00:17:32.000]  我和夫婦區
[00:17:32.000 --> 00:17:34.000]  在福士的居民
[00:17:34.000 --> 00:17:36.000]  我們被派有兩個住戶
[00:17:36.000 --> 00:17:38.000]  是公屋
[00:17:38.000 --> 00:17:40.000]  兩家人竟然都是潮州人
[00:17:40.000 --> 00:17:42.000]  我本身
[00:17:42.000 --> 00:17:44.000]  我自己是懂得說
[00:17:44.000 --> 00:17:46.000]  我是潮州人
[00:17:46.000 --> 00:17:48.000]  我和這些
[00:17:48.000 --> 00:17:50.000]  所謂住戶
[00:17:50.000 --> 00:17:52.000]  來聊天的時候
[00:17:52.000 --> 00:17:54.000]  他們和我們聊得很好
[00:17:54.000 --> 00:17:56.000]  我展示這個圖畫
[00:17:56.000 --> 00:17:58.000]  給大家看
[00:17:58.000 --> 00:18:00.000]  你看到這位老婆婆
[00:18:00.000 --> 00:18:02.000]  其實她不是很老
[00:18:02.000 --> 00:18:04.000]  如果在今天來說
[00:18:04.000 --> 00:18:06.000]  她72歲了
[00:18:06.000 --> 00:18:08.000]  但她是一個清潔工友
[00:18:08.000 --> 00:18:10.000]  她是清潔工友
[00:18:10.000 --> 00:18:12.000]  她就是當天
[00:18:12.000 --> 00:18:14.000]  原來她是三個星期前
[00:18:14.000 --> 00:18:16.000]  她來到是預先
[00:18:16.000 --> 00:18:18.000]  她來到去告了假
[00:18:18.000 --> 00:18:20.000]  她等我們來
[00:18:20.000 --> 00:18:22.000]  我聽到的時候很感動
[00:18:22.000 --> 00:18:24.000]  我們在走廊
[00:18:24.000 --> 00:18:26.000]  就來和她一起聊天
[00:18:26.000 --> 00:18:28.000]  我說你有沒有聽過福音
[00:18:28.000 --> 00:18:30.000]  她說
[00:18:30.000 --> 00:18:32.000]  在鄉下的時候
[00:18:32.000 --> 00:18:34.000]  已經聽過
[00:18:34.000 --> 00:18:36.000]  你鄉下在哪裡
[00:18:36.000 --> 00:18:38.000]  原來她在汕頭
[00:18:38.000 --> 00:18:40.000]  潮州汕頭
[00:18:40.000 --> 00:18:42.000]  在汕頭的禮拜堂
[00:18:42.000 --> 00:18:44.000]  她十幾歲的時候
[00:18:44.000 --> 00:18:46.000]  在那裡已經像你們這樣的年紀
[00:18:46.000 --> 00:18:48.000]  聽福音
[00:18:48.000 --> 00:18:50.000]  後來她就來香港
[00:18:50.000 --> 00:18:52.000]  結婚生小孩
[00:18:52.000 --> 00:18:54.000]  她幾十年都將自己的生命
[00:18:54.000 --> 00:18:56.000]  奉獻給家
[00:18:56.000 --> 00:18:58.000]  只是一直工作
[00:18:58.000 --> 00:19:00.000]  幫助丈夫幫助兒女
[00:19:00.000 --> 00:19:02.000]  她到現在
[00:19:02.000 --> 00:19:04.000]  在當時那一刻
[00:19:04.000 --> 00:19:06.000]  還沒有機會
[00:19:06.000 --> 00:19:08.000]  在香港回教會
[00:19:08.000 --> 00:19:10.000]  就因為工作日以繼夜
[00:19:10.000 --> 00:19:12.000]  我聽到之後
[00:19:12.000 --> 00:19:14.000]  我就說太好了
[00:19:14.000 --> 00:19:16.000]  我們很相信神差遣我們來
[00:19:16.000 --> 00:19:18.000]  今天就好像成為一個
[00:19:18.000 --> 00:19:20.000]  天使
[00:19:20.000 --> 00:19:22.000]  我們要報福音傳喜訊給你
[00:19:22.000 --> 00:19:24.000]  所以我們不單止物資送給你
[00:19:24.000 --> 00:19:26.000]  我很想問
[00:19:26.000 --> 00:19:28.000]  你願不願意
[00:19:28.000 --> 00:19:30.000]  來認識主
[00:19:30.000 --> 00:19:32.000]  我就很簡單將我們的福音
[00:19:32.000 --> 00:19:34.000]  跟她說一次
[00:19:34.000 --> 00:19:36.000]  說完之後
[00:19:36.000 --> 00:19:38.000]  你願不願意信耶穌
[00:19:38.000 --> 00:19:40.000]  她就決志
[00:19:40.000 --> 00:19:42.000]  跟我們一起祈禱
[00:19:42.000 --> 00:19:44.000]  然後我就將它交給這位姐妹
[00:19:44.000 --> 00:19:46.000]  這位就是她們山景村的姐妹
[00:19:46.000 --> 00:19:48.000]  這位就是我太太
[00:19:48.000 --> 00:19:50.000]  這是我們講福堂的另外一位太太
[00:19:50.000 --> 00:19:52.000]  這是山景村的姐妹
[00:19:52.000 --> 00:19:54.000]  我們有100人
[00:19:54.000 --> 00:19:56.000]  我們有50人
[00:19:56.000 --> 00:19:58.000]  他們有50人跟我們一起來侍奉
[00:19:58.000 --> 00:20:00.000]  另外這幅圖畫
[00:20:00.000 --> 00:20:02.000]  很值得大家看
[00:20:02.000 --> 00:20:04.000]  大家看到這四幅圖畫
[00:20:04.000 --> 00:20:06.000]  都是一位男士
[00:20:06.000 --> 00:20:08.000]  其他都是女士
[00:20:08.000 --> 00:20:10.000]  這位男士
[00:20:10.000 --> 00:20:12.000]  是92歲我們教會的
[00:20:12.000 --> 00:20:14.000]  一位叫周輝弟兄
[00:20:14.000 --> 00:20:16.000]  他在疫情前可以吹薩克風
[00:20:16.000 --> 00:20:18.000]  很有氣
[00:20:18.000 --> 00:20:20.000]  但他現在這幾年
[00:20:20.000 --> 00:20:22.000]  經常要隔離在家
[00:20:22.000 --> 00:20:24.000]  但是
[00:20:24.000 --> 00:20:26.000]  他有機會
[00:20:26.000 --> 00:20:28.000]  他一聽到
[00:20:28.000 --> 00:20:30.000]  可以去派飯給一些街坊
[00:20:30.000 --> 00:20:32.000]  他就來到太古城
[00:20:32.000 --> 00:20:34.000]  在這個恆恆館裏面
[00:20:34.000 --> 00:20:36.000]  他跟一班姐妹們
[00:20:36.000 --> 00:20:38.000]  吃飯吃湯
[00:20:38.000 --> 00:20:40.000]  吃完之後很感動
[00:20:40.000 --> 00:20:42.000]  一個92歲的老人家
[00:20:42.000 --> 00:20:44.000]  送這些物資給另外一位
[00:20:44.000 --> 00:20:46.000]  有需要的長者
[00:20:46.000 --> 00:20:48.000]  我們看到的時候
[00:20:48.000 --> 00:20:50.000]  服侍社區原來是
[00:20:50.000 --> 00:20:52.000]  我們個人都可以參與的
[00:20:52.000 --> 00:20:54.000]  不只是青少年
[00:20:54.000 --> 00:20:56.000]  是92歲的長者
[00:20:56.000 --> 00:20:58.000]  全教會都可以參與的
[00:20:58.000 --> 00:21:00.000]  我們現在看一段影片
[00:21:00.000 --> 00:21:04.000]  (電話響聲)
[00:21:04.000 --> 00:21:06.000]  喂,好像很開心
[00:21:06.000 --> 00:21:08.000]  拿到bonus
[00:21:08.000 --> 00:21:10.000]  當然是買iPhone 13
[00:21:10.000 --> 00:21:12.000]  正呀
[00:21:12.000 --> 00:21:14.000]  去日本玩,加3
[00:21:14.000 --> 00:21:16.000]  嘩,很開心
[00:21:16.000 --> 00:21:18.000]  不過早前聽你說想做義工
[00:21:18.000 --> 00:21:20.000]  現在怎樣
[00:21:20.000 --> 00:21:22.000]  忘記了
[00:21:22.000 --> 00:21:24.000]  嗯
[00:21:24.000 --> 00:21:26.000]  其實神給了很多祝福我們
[00:21:26.000 --> 00:21:28.000]  我們是不是
[00:21:28.000 --> 00:21:30.000]  只用在自己身上呢
[00:21:30.000 --> 00:21:32.000]  作為一間教會
[00:21:32.000 --> 00:21:34.000]  你覺得港福堂
[00:21:34.000 --> 00:21:36.000]  為何需要開一間社區中心
[00:21:36.000 --> 00:21:38.000]  有一個社區中心
[00:21:38.000 --> 00:21:40.000]  就是容易一點
[00:21:40.000 --> 00:21:42.000]  去關心別人
[00:21:42.000 --> 00:21:44.000]  傳愛心
[00:21:44.000 --> 00:21:46.000]  直接傳愛心可以傳揚福音
[00:21:46.000 --> 00:21:48.000]  在聖經裏面我們說的是
[00:21:48.000 --> 00:21:50.000]  愛護鄰舍
[00:21:50.000 --> 00:21:52.000]  希望去幫助更多
[00:21:52.000 --> 00:21:54.000]  未認識主的人
[00:21:54.000 --> 00:21:56.000]  去帶他們去認識到主
[00:21:56.000 --> 00:21:58.000]  關心我們的社區
[00:21:58.000 --> 00:22:00.000]  關心我們的鄰舍
[00:22:00.000 --> 00:22:02.000]  所以是主的吩咐
[00:22:02.000 --> 00:22:04.000]  聖經是清楚
[00:22:04.000 --> 00:22:06.000]  告訴我們
[00:22:06.000 --> 00:22:08.000]  神是很關心那些有貧困
[00:22:08.000 --> 00:22:10.000]  和有需要的人的苦況
[00:22:10.000 --> 00:22:12.000]  經過祈禱之後
[00:22:12.000 --> 00:22:14.000]  我們覺得
[00:22:14.000 --> 00:22:16.000]  透過社區中心能夠關懷這些人
[00:22:16.000 --> 00:22:18.000]  同時港福堂的弟兄姊妹
[00:22:18.000 --> 00:22:20.000]  他們擁有不同的
[00:22:20.000 --> 00:22:22.000]  財綱和資源
[00:22:22.000 --> 00:22:24.000]  透過社區中心
[00:22:24.000 --> 00:22:26.000]  我們就能夠更有效
[00:22:26.000 --> 00:22:28.000]  成為神的好管家
[00:22:28.000 --> 00:22:30.000]  去服侍他們
[00:22:30.000 --> 00:22:32.000]  以往港福堂的弟兄姊妹
[00:22:32.000 --> 00:22:34.000]  他們都一直有參加
[00:22:34.000 --> 00:22:36.000]  不同的
[00:22:36.000 --> 00:22:38.000]  社區的服侍
[00:22:38.000 --> 00:22:40.000]  不過都是黏著
[00:22:40.000 --> 00:22:42.000]  前線的一些機構
[00:22:42.000 --> 00:22:44.000]  或者教會去做
[00:22:44.000 --> 00:22:46.000]  漸漸地我們發覺
[00:22:46.000 --> 00:22:48.000]  這種模式是缺乏了
[00:22:48.000 --> 00:22:50.000]  自主性和一定的限制
[00:22:50.000 --> 00:22:52.000]  令我們覺得
[00:22:52.000 --> 00:22:54.000]  我們更加要到位和靈活地
[00:22:54.000 --> 00:22:56.000]  去回應基層的需要
[00:22:56.000 --> 00:22:58.000]  開設港福社區中心
[00:22:58.000 --> 00:23:00.000]  就有這樣的必要
[00:23:00.000 --> 00:23:02.000]  我們可以更加有效地
[00:23:02.000 --> 00:23:04.000]  去和這些基層人士
[00:23:04.000 --> 00:23:06.000]  一起同行
[00:23:06.000 --> 00:23:16.000]  咦,你在這裡?
[00:23:16.000 --> 00:23:18.000]  最近有什麼搞作?
[00:23:18.000 --> 00:23:20.000]  沒有,等了兩年
[00:23:20.000 --> 00:23:22.000]  終於可以去非洲短孫了
[00:23:22.000 --> 00:23:24.000]  去非洲搞什麼?
[00:23:24.000 --> 00:23:26.000]  我待會想去買個非洲鼓
[00:23:26.000 --> 00:23:28.000]  帶去那邊組樂隊
[00:23:28.000 --> 00:23:30.000]  喂,我認識人帶非洲鼓
[00:23:30.000 --> 00:23:32.000]  想不想帶上來?
[00:23:32.000 --> 00:23:34.000]  不好意思,不好意思
[00:23:34.000 --> 00:23:36.000]  那裡有個很重的盒子
[00:23:36.000 --> 00:23:38.000]  你們可不可以幫我拿一下?
[00:23:38.000 --> 00:23:40.000]  不好意思,我趕著去短孫訓練
[00:23:40.000 --> 00:23:42.000]  下次再聊,下次再聊,拜拜
[00:23:42.000 --> 00:23:44.000]  那你能幫到我嗎?
[00:23:44.000 --> 00:23:46.000]  很重啊! 下次再聊
[00:23:46.000 --> 00:23:48.000]  有些時候
[00:23:48.000 --> 00:23:50.000]  我們想起幫人
[00:23:50.000 --> 00:23:52.000]  一定是想著去到很遠的地方
[00:23:52.000 --> 00:23:54.000]  很貧窮
[00:23:54.000 --> 00:23:56.000]  或者覺得那些地方很有需要
[00:23:56.000 --> 00:23:58.000]  但其實在我們身邊
[00:23:58.000 --> 00:24:00.000]  都有很多的需要
[00:24:00.000 --> 00:24:02.000]  給我們去服侍
[00:24:02.000 --> 00:24:04.000]  港福堂社區中心
[00:24:04.000 --> 00:24:06.000]  你又覺得應該坐落在哪裡是好的呢?
[00:24:06.000 --> 00:24:08.000]  深水埗
[00:24:08.000 --> 00:24:10.000]  應該
[00:24:10.000 --> 00:24:12.000]  經濟能力比較困難的人
[00:24:12.000 --> 00:24:14.000]  都會多一點
[00:24:14.000 --> 00:24:16.000]  南區
[00:24:16.000 --> 00:24:18.000]  教會都可能在港島
[00:24:18.000 --> 00:24:20.000]  彩虹、錢宏山那些地方
[00:24:20.000 --> 00:24:22.000]  為什麼我們
[00:24:22.000 --> 00:24:24.000]  服侍基層
[00:24:24.000 --> 00:24:26.000]  經常都要去深水埗
[00:24:26.000 --> 00:24:28.000]  常沙灣
[00:24:28.000 --> 00:24:30.000]  甚至觀塘
[00:24:30.000 --> 00:24:32.000]  天水圍
[00:24:32.000 --> 00:24:34.000]  基層的地方
[00:24:34.000 --> 00:24:36.000]  但我們很多牧區
[00:24:36.000 --> 00:24:38.000]  都是去派飯、去探訪
[00:24:38.000 --> 00:24:40.000]  去完一次之後
[00:24:40.000 --> 00:24:42.000]  就沒有什麼關係了
[00:24:42.000 --> 00:24:44.000]  所以現在我們選址
[00:24:44.000 --> 00:24:46.000]  要搞港福中心
[00:24:46.000 --> 00:24:48.000]  就想在
[00:24:48.000 --> 00:24:50.000]  港島的南區
[00:24:50.000 --> 00:24:52.000]  南區其實是很典型
[00:24:52.000 --> 00:24:54.000]  一個貧富懸殊
[00:24:54.000 --> 00:24:56.000]  很厲害的地區
[00:24:56.000 --> 00:24:58.000]  不單止有很多
[00:24:58.000 --> 00:25:00.000]  豪宅
[00:25:00.000 --> 00:25:02.000]  也有不少
[00:25:02.000 --> 00:25:04.000]  屋邨
[00:25:04.000 --> 00:25:06.000]  其中的老區
[00:25:06.000 --> 00:25:08.000]  譬如香港仔
[00:25:08.000 --> 00:25:10.000]  也有不少住劏房的基層人士
[00:25:10.000 --> 00:25:12.000]  這樣說是對的
[00:25:12.000 --> 00:25:14.000]  我們在金鐘
[00:25:14.000 --> 00:25:16.000]  中西區
[00:25:16.000 --> 00:25:18.000]  是我們的鄰舍
[00:25:18.000 --> 00:25:20.000]  南區也是我們的鄰舍
[00:25:20.000 --> 00:25:22.000]  聖經的原則就是教導我們
[00:25:22.000 --> 00:25:24.000]  要服侍我們的鄰舍
[00:25:24.000 --> 00:25:26.000]  南區是一個
[00:25:26.000 --> 00:25:28.000]  很好的地區
[00:25:28.000 --> 00:25:30.000]  以前我們經常去
[00:25:30.000 --> 00:25:32.000]  服侍
[00:25:32.000 --> 00:25:34.000]  久不久一次、半次
[00:25:34.000 --> 00:25:36.000]  去派飯、去探訪
[00:25:36.000 --> 00:25:38.000]  就沒有辦法
[00:25:38.000 --> 00:25:40.000]  跟那些基層人士建立關係
[00:25:40.000 --> 00:25:42.000]  我們選了
[00:25:42.000 --> 00:25:44.000]  我們自己的
[00:25:44.000 --> 00:25:46.000]  一個鄰舍
[00:25:46.000 --> 00:25:48.000]  我們就可以
[00:25:48.000 --> 00:25:50.000]  密密去關心
[00:25:50.000 --> 00:25:52.000]  當地的基層人士
[00:25:52.000 --> 00:25:54.000]  跟他們建立
[00:25:54.000 --> 00:25:56.000]  一些比較親密的關係
[00:25:56.000 --> 00:25:58.000]  知道他們有什麼需要
[00:25:58.000 --> 00:26:00.000]  我們去支持他們
[00:26:00.000 --> 00:26:02.000]  跟他們同行
[00:26:02.000 --> 00:26:04.000]  王伯
[00:26:04.000 --> 00:26:06.000]  王伯
[00:26:06.000 --> 00:26:08.000]  王伯,我來探你
[00:26:08.000 --> 00:26:10.000]  坐上來
[00:26:10.000 --> 00:26:12.000]  先坐上來
[00:26:12.000 --> 00:26:14.000]  不要坐地上
[00:26:14.000 --> 00:26:16.000]  慢慢來,先坐好
[00:26:16.000 --> 00:26:20.000]  認不認得王伯是誰
[00:26:20.000 --> 00:26:22.000]  最近沒有工作
[00:26:22.000 --> 00:26:24.000]  沒有飯吃
[00:26:24.000 --> 00:26:26.000]  等不及上樓
[00:26:26.000 --> 00:26:28.000]  真的不容易
[00:26:28.000 --> 00:26:30.000]  真的不容易
[00:26:30.000 --> 00:26:32.000]  很多人都很艱難
[00:26:32.000 --> 00:26:34.000]  不如這樣,我帶了合夜飯給你
[00:26:34.000 --> 00:26:36.000]  你先吃吧
[00:26:36.000 --> 00:26:38.000]  我們之後慢慢再談
[00:26:38.000 --> 00:26:42.000]  嘩!這麼大盒肉餅飯都免
[00:26:42.000 --> 00:26:44.000]  還看到這麼大盒
[00:26:44.000 --> 00:26:46.000]  還有一個心心
[00:26:46.000 --> 00:26:48.000]  我們除了想你吃飽之外
[00:26:48.000 --> 00:26:50.000]  我們還很希望
[00:26:50.000 --> 00:26:52.000]  你能夠經歷到神的愛
[00:26:52.000 --> 00:26:54.000]  好,你慢慢吃
[00:26:54.000 --> 00:26:56.000]  我不阻你
[00:26:56.000 --> 00:27:02.000]  一個基層街坊
[00:27:02.000 --> 00:27:04.000]  他的需要有很多
[00:27:04.000 --> 00:27:06.000]  我們社區中心可以提供什麼服務呢
[00:27:06.000 --> 00:27:08.000]  我們幫助一些人
[00:27:08.000 --> 00:27:10.000]  希望他們可以繼續幫助
[00:27:10.000 --> 00:27:12.000]  有需要的人
[00:27:12.000 --> 00:27:14.000]  多元化一點
[00:27:14.000 --> 00:27:18.000]  教街坊如何做好媽媽
[00:27:18.000 --> 00:27:22.000]  或者在育兒當中遇到什麼問題
[00:27:22.000 --> 00:27:24.000]  做手作
[00:27:24.000 --> 00:27:26.000]  或者做運動
[00:27:26.000 --> 00:27:28.000]  或者跟他們玩音樂
[00:27:28.000 --> 00:27:30.000]  組樂隊
[00:27:30.000 --> 00:27:32.000]  甚至現在去沖咖啡
[00:27:32.000 --> 00:27:34.000]  幫助一些輔導
[00:27:34.000 --> 00:27:36.000]  可以讓他們打乒乓球
[00:27:36.000 --> 00:27:38.000]  或者打羽毛球
[00:27:38.000 --> 00:27:40.000]  港福社區中心的服務
[00:27:40.000 --> 00:27:42.000]  不單止是為了關顧
[00:27:42.000 --> 00:27:46.000]  和支援基層家庭的實際需要
[00:27:46.000 --> 00:27:48.000]  最重要就是要將
[00:27:48.000 --> 00:27:52.000]  基督的福氣帶給他們
[00:27:52.000 --> 00:27:54.000]  因為經濟上的貧窮
[00:27:54.000 --> 00:27:56.000]  往往都會衍生出
[00:27:56.000 --> 00:27:58.000]  心理、家庭、社關上的問題
[00:27:58.000 --> 00:28:00.000]  所以社區中心
[00:28:00.000 --> 00:28:02.000]  都會提供給他們
[00:28:02.000 --> 00:28:04.000]  深深靈的支援
[00:28:04.000 --> 00:28:06.000]  我們會提供物質
[00:28:06.000 --> 00:28:08.000]  和健康有關的服務
[00:28:08.000 --> 00:28:10.000]  親子的教育
[00:28:10.000 --> 00:28:12.000]  有師計劃、功課輔導
[00:28:12.000 --> 00:28:14.000]  興趣班等等
[00:28:14.000 --> 00:28:16.000]  從而多角度地
[00:28:16.000 --> 00:28:18.000]  提供服務給街坊的需要
[00:28:18.000 --> 00:28:20.000]  而最重要的是
[00:28:20.000 --> 00:28:22.000]  我們希望他們在過程中
[00:28:22.000 --> 00:28:24.000]  得到真正的關懷
[00:28:24.000 --> 00:28:26.000]  認識基督的福音
[00:28:26.000 --> 00:28:28.000]  得到真正的平安
[00:28:28.000 --> 00:28:30.000]  各位弟兄姊妹
[00:28:30.000 --> 00:28:32.000]  相信你已經對
[00:28:32.000 --> 00:28:34.000]  廣福社區中心多了了解
[00:28:34.000 --> 00:28:36.000]  我們鼓勵你
[00:28:36.000 --> 00:28:38.000]  來到社區中心祈禱
[00:28:38.000 --> 00:28:40.000]  如果有合適的資源
[00:28:40.000 --> 00:28:42.000]  你都可以告訴我們
[00:28:42.000 --> 00:28:44.000]  最後歡迎你
[00:28:44.000 --> 00:28:46.000]  為社區中心作出奉獻
[00:28:46.000 --> 00:28:48.000]  願神祝福大家
[00:28:48.000 --> 00:28:49.000]  祝福大家
[00:28:49.000 --> 00:28:51.000]  (字幕製作/時間軸:秋月AutumnMoon)

