
[00:00:00.000 --> 00:00:03.000]  在我們今天的社會裏面
[00:20:18.000 --> 00:20:21.000]  他就派了一些試卷
[00:20:21.000 --> 00:20:23.000]  叫他們寫三個題目
[00:20:23.000 --> 00:20:25.000]  給他們幾張紙
[00:20:25.000 --> 00:20:28.000]  譬如有關於禱告
[00:20:28.000 --> 00:20:32.000]  關於大燕的危害等等
[00:20:32.000 --> 00:20:33.000]  總之有幾個題目
[00:20:33.000 --> 00:20:34.000]  叫他們寫
[00:20:34.000 --> 00:20:36.000]  寫完之後就有一個比賽
[00:20:36.000 --> 00:20:39.000]  當時有120多人的比賽
[00:20:39.000 --> 00:20:42.000]  宣教士說如果前面的三名
[00:20:42.000 --> 00:20:45.000]  寫得比較好的時候
[00:20:45.000 --> 00:20:46.000]  他們就會繼續
[00:20:46.000 --> 00:20:48.000]  來到所謂資助
[00:20:48.000 --> 00:20:50.000]  或者用一些聖經
[00:20:50.000 --> 00:20:54.000]  來繼續這種信仰的關係
[00:20:54.000 --> 00:20:57.000]  梓植是一個很聰明的人
[00:20:57.000 --> 00:21:00.000]  他就用了不同的筆名
[00:21:00.000 --> 00:21:02.000]  來寫
[00:21:02.000 --> 00:21:05.000]  他也知道自己
[00:21:05.000 --> 00:21:07.000]  雖然情況很差
[00:21:07.000 --> 00:21:09.000]  但他仍然有一定的文采
[00:21:09.000 --> 00:21:12.000]  大燕這個課題他非常熟悉
[00:21:12.000 --> 00:21:15.000]  因為他在這個問題裏
[00:21:15.000 --> 00:21:19.000]  他就用了不同的筆名
[00:21:19.000 --> 00:21:21.000]  寫了寫寫寫
[00:21:21.000 --> 00:21:24.000]  寄了給宣教士
[00:21:24.000 --> 00:21:26.000]  結果在120個裏面
[00:21:26.000 --> 00:21:28.000]  宣教士就選了三份最好的
[00:21:28.000 --> 00:21:31.000]  而這三份其實都是他寫的
[00:21:31.000 --> 00:21:32.000]  都是他的名字
[00:21:32.000 --> 00:21:33.000]  不是他的名字
[00:21:33.000 --> 00:21:34.000]  不過都是他寫的
[00:21:34.000 --> 00:21:35.000]  他只用他自己的名字
[00:21:35.000 --> 00:21:37.000]  就是他覺得最好的那份
[00:21:37.000 --> 00:21:39.000]  就拿了最好的名詞
[00:21:39.000 --> 00:21:40.000]  長話短說
[00:21:40.000 --> 00:21:42.000]  於是這個宣教士
[00:21:42.000 --> 00:21:46.000]  李守時牧師就所謂接收了他
[00:21:46.000 --> 00:21:48.000]  常常來關心他
[00:21:48.000 --> 00:21:50.000]  因為覺得他這麼有天份
[00:21:50.000 --> 00:21:52.000]  竟然被大燕來危害
[00:21:52.000 --> 00:21:56.000]  所以很想來將福音傳給他
[00:21:56.000 --> 00:21:58.000]  一開始的時候只有一些反感
[00:21:58.000 --> 00:22:00.000]  但後來宣教士沒有放棄他
[00:22:00.000 --> 00:22:01.000]  不停地關心
[00:22:01.000 --> 00:22:03.000]  不停地努力
[00:22:03.000 --> 00:22:06.000]  終於有一天他信了主
[00:22:06.000 --> 00:22:07.000]  當他信了主之後
[00:22:07.000 --> 00:22:10.000]  其實他的鴉片的習慣還沒有改變
[00:22:10.000 --> 00:22:12.000]  但他知道他信了主之後
[00:22:12.000 --> 00:22:13.000]  他要跟這個
[00:22:13.000 --> 00:22:14.000]  他形容這個鴉片
[00:22:14.000 --> 00:22:16.000]  好像撒旦的影響一樣
[00:22:16.000 --> 00:22:18.000]  他要爭奪這個影響
[00:22:18.000 --> 00:22:22.000]  他要突破這個問題
[00:22:22.000 --> 00:22:24.000]  於是他就嘗試
[00:22:24.000 --> 00:22:26.000]  每一次有這個引上身的時候
[00:22:26.000 --> 00:22:30.000]  他就不停地去禱告
[00:22:30.000 --> 00:22:32.000]  在禱告裡面他甚至說
[00:22:32.000 --> 00:22:34.000]  魔鬼你要怎樣
[00:22:34.000 --> 00:22:37.000]  我的生命已經在神的手裡了
[00:22:37.000 --> 00:22:39.000]  你不再掌權
[00:22:39.000 --> 00:22:42.000]  常常在掙扎的裡面
[00:22:42.000 --> 00:22:50.000]  結果終於讓他成功地去解決鴉片的問題
[00:22:50.000 --> 00:22:54.000]  靠著禱告他勝過這個情況
[00:22:54.000 --> 00:22:59.000]  並且後來他在很多不同的場景裡面
[00:22:59.000 --> 00:23:02.000]  因為他嘗試過這些鴉片的危害
[00:23:02.000 --> 00:23:03.000]  信了主之後
[00:23:03.000 --> 00:23:05.000]  他就用了很多不同的方式
[00:23:05.000 --> 00:23:07.000]  來幫助更多的人
[00:23:07.000 --> 00:23:11.000]  來解決鴉片的問題
[00:23:11.000 --> 00:23:14.000]  甚至去到1886年的時候
[00:23:14.000 --> 00:23:18.000]  當時有戴德生去到這個地方
[00:23:18.000 --> 00:23:21.000]  很欣賞這個子直
[00:23:21.000 --> 00:23:24.000]  在那裡安立成為牧師
[00:23:24.000 --> 00:23:26.000]  後來祝福了很多很多的人
[00:23:26.000 --> 00:23:28.000]  子直後來改了名字
[00:23:28.000 --> 00:23:30.000]  就叫做聖摩
[00:23:30.000 --> 00:23:32.000]  在我們華人教會歷史裡面
[00:23:32.000 --> 00:23:34.000]  一個很出名的
[00:23:34.000 --> 00:23:37.000]  特別是在華人的一些聖詩裡面
[00:23:37.000 --> 00:23:41.000]  所謂創作聖詩的一個人
[00:23:41.000 --> 00:23:43.000]  你想想看
[00:23:43.000 --> 00:23:45.000]  一個原本是
[00:23:45.000 --> 00:23:47.000]  人看來可能是垃圾
[00:23:47.000 --> 00:23:54.000]  可能是被污鬼或者是被靈控制
[00:23:54.000 --> 00:23:56.000]  人看來是沒有盼望
[00:23:56.000 --> 00:24:00.000]  但當耶穌基督的愛淋到他身上的時候
[00:24:00.000 --> 00:24:02.000]  他不單止有改變
[00:24:02.000 --> 00:24:06.000]  他還可以影響很多很多的人
[00:24:06.000 --> 00:24:08.000]  今天我們在這個
[00:24:08.000 --> 00:24:10.000]  可以說是普遍缺乏愛
[00:24:10.000 --> 00:24:12.000]  缺乏了解的世界
[00:24:12.000 --> 00:24:17.000]  分分鐘我們都可能受到魔鬼的影響
[00:24:17.000 --> 00:24:21.000]  魔鬼的聖經常常提到他是雪方的
[00:24:21.000 --> 00:24:23.000]  常常來尋找
[00:24:23.000 --> 00:24:26.000]  有機會來吞嚥我們
[00:24:26.000 --> 00:24:29.000]  去影響我們甚至控制我們
[00:24:29.000 --> 00:24:33.000]  開始的時候可能是少少
[00:24:33.000 --> 00:24:35.000]  但慢慢他就會吞食
[00:24:35.000 --> 00:24:38.000]  我們會被魔鬼欺騙
[00:24:38.000 --> 00:24:40.000]  讓我們可能到一個自己
[00:24:40.000 --> 00:24:44.000]  都沒有可能改變的情況
[00:24:44.000 --> 00:24:45.000]  跟大家分享一個
[00:24:45.000 --> 00:24:51.000]  也是我個人生命經歷的教會領袖的小故事
[00:24:51.000 --> 00:24:53.000]  話說這個領袖
[00:24:53.000 --> 00:24:56.000]  他其實都很努力在教會裡侍奉
[00:24:56.000 --> 00:24:58.000]  去服侍人
[00:24:58.000 --> 00:25:00.000]  但很不幸因為一些原因
[00:25:00.000 --> 00:25:03.000]  可能是原生家庭的原因
[00:25:03.000 --> 00:25:06.000]  他染上了一些癖好
[00:25:06.000 --> 00:25:08.000]  後來不單止離開教會
[00:25:08.000 --> 00:25:14.000]  甚至被判入需要坐牢
[00:25:14.000 --> 00:25:16.000]  相當的絕望
[00:25:16.000 --> 00:25:19.000]  當時他不單止沒有了他的工作
[00:25:19.000 --> 00:25:22.000]  沒有了人對他的尊重
[00:25:22.000 --> 00:25:24.000]  甚至身邊的朋友
[00:25:24.000 --> 00:25:27.000]  身邊的家人都離開他
[00:25:27.000 --> 00:25:30.000]  都撇去他
[00:25:30.000 --> 00:25:35.000]  我記得當時有一個屬靈導師
[00:25:35.000 --> 00:25:40.000]  他就反而花了時間去探望他
[00:25:40.000 --> 00:25:42.000]  去監獄裡探望他
[00:25:42.000 --> 00:25:44.000]  去鼓勵他
[00:25:44.000 --> 00:25:47.000]  他沒有放棄他
[00:25:47.000 --> 00:25:50.000]  很多人可能面對這些
[00:25:50.000 --> 00:25:53.000]  邪惡的捆綁的人的時候
[00:25:53.000 --> 00:25:56.000]  我們可能會選擇
[00:25:56.000 --> 00:25:59.000]  跟他保持一定的距離
[00:25:59.000 --> 00:26:01.000]  但你看到耶穌的榜樣
[00:26:01.000 --> 00:26:05.000]  他沒有放棄任何一個被邪惡所控制的人
[00:26:05.000 --> 00:26:08.000]  耶穌基督他恨惡邪惡
[00:26:08.000 --> 00:26:12.000]  但他仍然愛被邪惡控制的人
[00:26:12.000 --> 00:26:14.000]  所以我想今天你和我學習
[00:26:14.000 --> 00:26:17.000]  緊緊的去捉住耶穌
[00:26:17.000 --> 00:26:20.000]  不要被魔鬼欺騙
[00:26:20.000 --> 00:26:25.000]  沒有任何邪惡的力量能夠戰勝耶穌
[00:26:25.000 --> 00:26:28.000]  我們只需要學習依靠他
[00:26:28.000 --> 00:26:31.000]  不要害怕不要退縮
[00:26:31.000 --> 00:26:34.000]  更重要的是不要放棄自己
[00:26:34.000 --> 00:26:37.000]  不要放棄你身邊的人
[00:26:37.000 --> 00:26:43.000]  記住有耶穌就一定有改變
[00:26:43.000 --> 00:26:46.000]  他能夠勝過一切的邪惡
[00:26:46.000 --> 00:26:49.000]  而最重要的是他愛你
[00:26:49.000 --> 00:26:54.000]  他不放棄你和你身邊他所愛的人
[00:26:54.000 --> 00:26:57.000]  聖經裡給你看到保羅經歷了這份愛
[00:26:57.000 --> 00:27:00.000]  在歷史裡給你看到中國的傳教者
[00:27:00.000 --> 00:27:03.000]  直聖摩他經歷了這份愛
[00:27:03.000 --> 00:27:06.000]  甚至我深信我們身邊也有很多
[00:27:06.000 --> 00:27:12.000]  運彩一樣的見證人都經歷過這份愛
[00:27:12.000 --> 00:27:17.000]  我想重點是我們願不願意將自己交給耶穌
[00:27:17.000 --> 00:27:21.000]  將我們身邊有需要的人帶到給耶穌面前
[00:27:21.000 --> 00:27:26.000]  讓他來改變
[00:27:26.000 --> 00:27:31.000]  我們今天坐在這裡也信了主很久
[00:27:31.000 --> 00:27:34.000]  生命可能我們都有好的榜樣
[00:27:34.000 --> 00:27:37.000]  我們沒有被邪惡所控制
[00:27:37.000 --> 00:27:40.000]  不過很多時候我們做基督徒做久了
[00:27:40.000 --> 00:27:47.000]  我們會傾向用聖潔用公義去判斷
[00:27:47.000 --> 00:27:50.000]  或者審判一個人
[00:27:50.000 --> 00:27:52.000]  然後我們就會定他的罪
[00:27:52.000 --> 00:27:55.000]  我們就會遠離他
[00:27:55.000 --> 00:27:57.000]  今天耶穌基督的榜樣給我們看到
[00:27:57.000 --> 00:28:00.000]  無論有多遠無論有多危險
[00:28:00.000 --> 00:28:02.000]  無論有多大的代價
[00:28:02.000 --> 00:28:06.000]  他都願意來拯救他所愛
[00:28:06.000 --> 00:28:08.000]  所以作為耶穌的門徒
[00:28:08.000 --> 00:28:10.000]  我們都是他的學生
[00:28:10.000 --> 00:28:12.000]  我們都是跟他所學習
[00:28:12.000 --> 00:28:15.000]  我們可以學習多一點的愛
[00:28:15.000 --> 00:28:17.000]  多一點的憐憫
[00:28:17.000 --> 00:28:20.000]  多一點去等候神的拯救
[00:28:20.000 --> 00:28:23.000]  永遠相信似盼望的主
[00:28:23.000 --> 00:28:25.000]  會讓他們經歷
[00:28:25.000 --> 00:28:31.000]  耶穌將不可能成為可能的能力
[00:28:31.000 --> 00:28:33.000]  經文的最後
[00:28:33.000 --> 00:28:36.000]  給我們看到被鬼附的人
[00:28:36.000 --> 00:28:38.000]  他經歷了改變
[00:28:38.000 --> 00:28:42.000]  但他不是停留在單單領受福氣
[00:28:42.000 --> 00:28:44.000]  反而他是有行動的
[00:28:44.000 --> 00:28:46.000]  來聽神的話
[00:28:46.000 --> 00:28:48.000]  耶穌跟他說回家
[00:28:48.000 --> 00:28:51.000]  他就去到底加玻璃
[00:28:51.000 --> 00:28:54.000]  底加玻璃翻譯出來是十個城市的意思
[00:28:54.000 --> 00:28:58.000]  當時可以說是充滿異教圖的城市
[00:28:58.000 --> 00:29:00.000]  有人形容這是第一代
[00:29:00.000 --> 00:29:03.000]  或者第一個所猜探的宣教士
[00:29:03.000 --> 00:29:06.000]  因為那裡全部的人都不信主
[00:29:06.000 --> 00:29:07.000]  他很聽話
[00:29:07.000 --> 00:29:10.000]  他就回到這麼艱難的地方
[00:29:10.000 --> 00:29:11.000]  耶穌跟他說他傳說
[00:29:11.000 --> 00:29:13.000]  神為他做的何等大的事
[00:29:13.000 --> 00:29:15.000]  他就去傳揚
[00:29:15.000 --> 00:29:18.000]  耶穌為他所做的何等大的事
[00:29:18.000 --> 00:29:20.000]  我想今天你和我都領受了
[00:29:20.000 --> 00:29:22.000]  很多神的屬靈的福氣
[00:29:22.000 --> 00:29:24.000]  我們都有這一份的救恩
[00:29:24.000 --> 00:29:25.000]  都有這一份的盼望
[00:29:25.000 --> 00:29:29.000]  我們的生命都有改變很多的經歷
[00:29:29.000 --> 00:29:32.000]  我們願不願意將這個好消息
[00:29:32.000 --> 00:29:35.000]  跟別人分享呢
[00:29:35.000 --> 00:29:36.000]  有時候我們可能覺得
[00:29:36.000 --> 00:29:38.000]  需要很多的裝備
[00:29:38.000 --> 00:29:39.000]  很多的學習
[00:29:39.000 --> 00:29:41.000]  很多的口才
[00:29:41.000 --> 00:29:44.000]  才能夠傳福音
[00:29:44.000 --> 00:29:46.000]  可能有些時候我們會害怕
[00:29:46.000 --> 00:29:48.000]  我們會沒信心
[00:29:48.000 --> 00:29:50.000]  我們會害怕遇到那些
[00:29:50.000 --> 00:29:51.000]  好像這段經文所說
[00:29:51.000 --> 00:29:53.000]  見到神蹟
[00:29:53.000 --> 00:29:55.000]  見到這個被鬼附近的人好了
[00:29:55.000 --> 00:29:58.000]  但這班人卻是趕走耶穌的人
[00:29:58.000 --> 00:30:00.000]  四章四節
[00:30:00.000 --> 00:30:03.000]  或者我們有可能會遇到那些
[00:30:03.000 --> 00:30:04.000]  聖經所說
[00:30:04.000 --> 00:30:07.000]  落在路邊的種子
[00:30:07.000 --> 00:30:10.000]  拒絕耶穌的人
[00:30:10.000 --> 00:30:13.000]  我有一次去短孫的時候
[00:30:13.000 --> 00:30:16.000]  在一個家門口
[00:30:16.000 --> 00:30:17.000]  掛著一個牌子
[00:30:17.000 --> 00:30:18.000]  那裡寫著
[00:30:18.000 --> 00:30:21.000]  傳道人預久不能進入
[00:30:21.000 --> 00:30:24.000]  在這樣的情況下
[00:30:24.000 --> 00:30:26.000]  我要不要進去呢
[00:30:26.000 --> 00:30:27.000]  這些就是我們上上
[00:30:27.000 --> 00:30:28.000]  會面對的
[00:30:28.000 --> 00:30:32.000]  可能真的不容易接觸的人
[00:30:32.000 --> 00:30:34.000]  但關顧門徒的主
[00:30:34.000 --> 00:30:37.000]  在平靜風浪之後
[00:30:37.000 --> 00:30:39.000]  跟門徒說
[00:30:39.000 --> 00:30:44.000]  你們還沒有信心嗎
[00:30:44.000 --> 00:30:45.000]  同樣
[00:30:45.000 --> 00:30:47.000]  今天關顧我們的主
[00:30:47.000 --> 00:30:50.000]  大有能力的主
[00:30:50.000 --> 00:30:52.000]  也跟你說
[00:30:52.000 --> 00:30:56.000]  你還沒有信心嗎
[00:30:56.000 --> 00:30:58.000]  願主使用我們的生命
[00:30:58.000 --> 00:31:01.000]  讓人可以見到耶穌
[00:31:01.000 --> 00:31:02.000]  讓我們的生命
[00:31:02.000 --> 00:31:06.000]  可以持續不斷地影響生命
[00:31:06.000 --> 00:31:09.000]  成為馬合福音四章二十節
[00:31:09.000 --> 00:31:11.000]  落在好土中的種子
[00:31:11.000 --> 00:31:13.000]  結實三十倍
[00:31:13.000 --> 00:31:14.000]  六十倍
[00:31:14.000 --> 00:31:16.000]  一百倍
[00:31:16.000 --> 00:31:18.000]  也正如耶穌所教導
[00:31:18.000 --> 00:31:20.000]  有耳可聽的
[00:31:20.000 --> 00:31:22.000]  都應當聽
[00:31:22.000 --> 00:31:24.000]  我們一起祈禱
[00:31:24.000 --> 00:31:26.000]  我們感謝你
[00:31:26.000 --> 00:31:27.000]  你的愛
[00:31:27.000 --> 00:31:29.000]  臨到我們的時候
[00:31:29.000 --> 00:31:31.000]  一切都能夠改變
[00:31:31.000 --> 00:31:33.000]  在慰藏我們當中
[00:31:33.000 --> 00:31:36.000]  或許我們都有很多的朋友
[00:31:36.000 --> 00:31:37.000]  很多的家人
[00:31:37.000 --> 00:31:40.000]  他們都在一個
[00:31:40.000 --> 00:31:43.000]  不容易改變的情況之中
[00:31:43.000 --> 00:31:46.000]  可能我們對他們都有一些
[00:31:46.000 --> 00:31:48.000]  一方面心裡是有期望
[00:31:48.000 --> 00:31:50.000]  但在實際的經驗裡
[00:31:50.000 --> 00:31:53.000]  或許我們都有很大的失望
[00:31:53.000 --> 00:31:54.000]  但主啊幫助我們
[00:31:54.000 --> 00:31:55.000]  在今天我們知道
[00:31:55.000 --> 00:31:59.000]  你是那位能勝過一切邪惡的主
[00:31:59.000 --> 00:32:00.000]  你是掌權的主
[00:32:00.000 --> 00:32:03.000]  而更重要的是你是愛人的主
[00:32:03.000 --> 00:32:06.000]  讓我們有這份盼望
[00:32:06.000 --> 00:32:08.000]  我們能夠持續的
[00:32:08.000 --> 00:32:10.000]  對我們周邊的人
[00:32:10.000 --> 00:32:11.000]  有這份的耐心
[00:32:11.000 --> 00:32:14.000]  有這份的愛心
[00:32:14.000 --> 00:32:17.000]  有這份的等候
[00:32:17.000 --> 00:32:19.000]  願你幫助我們
[00:32:19.000 --> 00:32:20.000]  特別我們當中
[00:32:20.000 --> 00:32:23.000]  本身有這種被捆綁很久
[00:32:23.000 --> 00:32:26.000]  都未能改變的情況
[00:32:26.000 --> 00:32:27.000]  最後我們都求你的大能
[00:32:27.000 --> 00:32:32.000]  臨到每一個祈求你的身上
[00:32:32.000 --> 00:32:36.000]  以至能夠擺脫這個被捆綁
[00:32:36.000 --> 00:32:40.000]  在你裡面重新成為新造的人
[00:32:40.000 --> 00:32:42.000]  並且能夠去到分享
[00:32:42.000 --> 00:32:44.000]  神給我們的見證
[00:32:44.000 --> 00:32:46.000]  影響更多的人
[00:32:46.000 --> 00:32:47.000]  求你使用我們
[00:32:47.000 --> 00:32:49.000]  特別使用廣福堂的弟兄姊妹
[00:32:49.000 --> 00:32:50.000]  我們今天祈禱
[00:32:50.000 --> 00:32:51.000]  奉教耶穌基督的名禱
[00:32:51.000 --> 00:32:52.000]  阿們

