
[00:00:00.000 --> 00:00:05.000]  各位靈性的姐妹早安
[00:19:05.000 --> 00:19:09.000]  當時我們的老師就要我們用一些電腦程式
[00:19:09.000 --> 00:19:11.000]  去set up一些心理測驗
[00:19:11.000 --> 00:19:14.000]  因為當時我正在讀心理學
[00:19:14.000 --> 00:19:17.000]  還要邀請人回來做實驗
[00:19:17.000 --> 00:19:20.000]  所以我們除了要拿很多大量的數據
[00:19:20.000 --> 00:19:22.000]  一些資料收集之外
[00:19:22.000 --> 00:19:25.000]  我們還要寫一篇很多千字的文
[00:19:25.000 --> 00:19:28.000]  當時前後持續幾個月
[00:19:28.000 --> 00:19:30.000]  都是很不容易的
[00:19:30.000 --> 00:19:32.000]  都真的很辛苦
[00:19:32.000 --> 00:19:36.000]  當時只靠咖啡葡萄色等等去到導入
[00:19:36.000 --> 00:19:41.000]  但是有什麼方法能夠舒緩那種艱辛的痛苦呢
[00:19:41.000 --> 00:19:45.000]  當然不是給錢外面的人去做
[00:19:45.000 --> 00:19:47.000]  而是有朋友一起
[00:19:47.000 --> 00:19:50.000]  有同伴一起去奮鬥
[00:19:50.000 --> 00:19:53.000]  我想大家經歷過的其實都很明白
[00:19:53.000 --> 00:19:55.000]  明明事情都是這樣做
[00:19:55.000 --> 00:19:57.000]  一個人拼命地做
[00:19:57.000 --> 00:20:00.000]  跟一群人拼命地做是很不同的
[00:20:00.000 --> 00:20:02.000]  不同的是在於
[00:20:02.000 --> 00:20:04.000]  當你已經搞盡腦汁
[00:20:04.000 --> 00:20:06.000]  快要轉牛角尖的時候
[00:20:06.000 --> 00:20:08.000]  有人可以扶你一把
[00:20:08.000 --> 00:20:09.000]  扶你出來
[00:20:09.000 --> 00:20:11.000]  又或者當你很累的時候
[00:20:11.000 --> 00:20:13.000]  真的做不下去的時候
[00:20:13.000 --> 00:20:15.000]  有人能夠拍一下你的肩膀
[00:20:15.000 --> 00:20:18.000]  給你力量繼續堅持下去
[00:20:18.000 --> 00:20:20.000]  現在回望
[00:20:20.000 --> 00:20:23.000]  當時做到四五點通宵都好
[00:20:23.000 --> 00:20:25.000]  都是很難忘的
[00:20:25.000 --> 00:20:29.000]  我們可以回望去跟同學朋友說
[00:20:29.000 --> 00:20:32.000]  因為沒想過原來燃燒青春的日子
[00:20:32.000 --> 00:20:35.000]  都可以變得成為一個這麼美好的回憶
[00:20:35.000 --> 00:20:38.000]  當然今天我們也會再慨嘆一聲
[00:20:38.000 --> 00:20:41.000]  這種青春的日子都是虛空的
[00:20:41.000 --> 00:20:43.000]  都是會過去的
[00:20:43.000 --> 00:20:45.000]  今天我們也不能夠這樣捱夜了
[00:20:45.000 --> 00:20:49.000]  不過我想傳道者的意思正正就是這樣
[00:20:49.000 --> 00:20:51.000]  一個人不是不好
[00:20:51.000 --> 00:20:54.000]  不過兩個人總比一個人好
[00:20:54.000 --> 00:20:58.000]  因為他們能夠一同享受奴隸的果效
[00:20:58.000 --> 00:21:00.000]  同樣一個人跌倒
[00:21:00.000 --> 00:21:03.000]  其實他也能夠慢慢起來
[00:21:03.000 --> 00:21:06.000]  不過讓別人扶起身
[00:21:06.000 --> 00:21:09.000]  卻多了一份關係上的意義
[00:21:09.000 --> 00:21:15.000]  當然如果我們還要在這個點再深究下去的時候
[00:21:15.000 --> 00:21:18.000]  關係其實也有機會破裂
[00:21:18.000 --> 00:21:20.000]  也能夠成為虛空
[00:21:20.000 --> 00:21:23.000]  如果我們試過跟其他人的關係有破損
[00:21:23.000 --> 00:21:26.000]  甚至經歷過分手的我們就會明白
[00:21:26.000 --> 00:21:30.000]  不過傳道者在這裡要跟我們說什麼
[00:21:30.000 --> 00:21:32.000]  二人總比一個人好
[00:21:32.000 --> 00:21:34.000]  如果能夠這樣比較的話
[00:21:34.000 --> 00:21:38.000]  群體生活就會比我們獨居的好
[00:21:38.000 --> 00:21:43.000]  因為神做人的原意的確不是單單去做一個獨立的個體
[00:21:43.000 --> 00:21:45.000]  而是要做一個群體
[00:21:45.000 --> 00:21:47.000]  所以親愛的弟兄姊妹
[00:21:47.000 --> 00:21:51.000]  如果在座當中還有弟兄姊妹還沒有參與牧區
[00:21:51.000 --> 00:21:53.000]  賣一點點廣告
[00:21:53.000 --> 00:21:56.000]  也還沒有參與牧區和團契的
[00:21:56.000 --> 00:22:00.000]  我也邀請你去到上帝的群體當中
[00:22:00.000 --> 00:22:03.000]  去建立一群同行者
[00:22:03.000 --> 00:22:08.000]  能夠成為大家彼此關心的同行的人
[00:22:08.000 --> 00:22:12.000]  我們很快就去看第四部分
[00:22:12.000 --> 00:22:16.000]  這裡所說的是一些政權的變幻無常
[00:22:16.000 --> 00:22:19.000]  我們一起看第13至16節
[00:22:19.000 --> 00:22:22.000]  時間關係我就不讀了
[00:22:22.000 --> 00:22:24.000]  不過在這一段我們會看到
[00:22:24.000 --> 00:22:27.000]  傳道者用了一個年輕人
[00:22:27.000 --> 00:22:30.000]  去跟一個年長的皇帝做對比
[00:22:30.000 --> 00:22:34.000]  當中我們大概可以看到有三個場景
[00:22:34.000 --> 00:22:40.000]  第一個場景就是有一個早年還願意聽勸諫的皇帝
[00:22:40.000 --> 00:22:42.000]  現在年紀老邁了
[00:22:42.000 --> 00:22:44.000]  漸漸變得愚昧
[00:22:44.000 --> 00:22:47.000]  就是因為他不再願意聽勸諫
[00:22:47.000 --> 00:22:49.000]  而在這樣的統治下
[00:22:49.000 --> 00:22:53.000]  他的統治團隊變得眾叛親離
[00:22:53.000 --> 00:22:56.000]  而另一方面在這個世界裡
[00:22:56.000 --> 00:23:00.000]  有一個年輕人卻慢慢地成長
[00:23:00.000 --> 00:23:03.000]  他即將要去取而代之
[00:23:03.000 --> 00:23:07.000]  雖然他出身寒貧甚至坐過牢
[00:23:07.000 --> 00:23:10.000]  但他卻是滿有智慧的
[00:23:10.000 --> 00:23:14.000]  而第二個場景因著某些原因
[00:23:14.000 --> 00:23:17.000]  這個年輕人竟然贏得全民的愛戴
[00:23:17.000 --> 00:23:21.000]  結果就順理成章地登上皇位
[00:23:21.000 --> 00:23:24.000]  而這個故事還有第三幕
[00:23:24.000 --> 00:23:28.000]  就是曾幾何時這個心得民心的年輕皇帝
[00:23:28.000 --> 00:23:30.000]  卻因著時間的過去
[00:23:30.000 --> 00:23:32.000]  漸漸失去百姓的歡心
[00:23:32.000 --> 00:23:35.000]  最終面臨再次被推翻
[00:23:35.000 --> 00:23:37.000]  所以在這裡
[00:23:37.000 --> 00:23:39.000]  相信大家心裡都知道
[00:23:39.000 --> 00:23:42.000]  其實傳道者要告訴我們什麼
[00:23:42.000 --> 00:23:44.000]  他要告訴我們的是
[00:23:44.000 --> 00:23:48.000]  所有的政權其實都是虛幻的
[00:23:48.000 --> 00:23:50.000]  都是會過去的
[00:23:50.000 --> 00:23:52.000]  或者我們會覺得
[00:23:52.000 --> 00:23:55.000]  有智慧的年輕人都很好
[00:23:55.000 --> 00:24:00.000]  起碼經文說有智慧的總是比沒有智慧好
[00:24:00.000 --> 00:24:03.000]  而的確一個政治的領袖
[00:24:03.000 --> 00:24:07.000]  他的管治的智慧可以帶給他很多好處
[00:24:07.000 --> 00:24:11.000]  但無論這個年輕人有多有智慧都好
[00:24:11.000 --> 00:24:14.000]  那一切的明星那一切的權勢
[00:24:14.000 --> 00:24:16.000]  都是會過去的
[00:24:16.000 --> 00:24:20.000]  智慧連智慧都不能確保人能夠成功
[00:24:20.000 --> 00:24:22.000]  能夠長久的得益
[00:24:22.000 --> 00:24:26.000]  事實上當我們回顧以色列的歷史
[00:24:26.000 --> 00:24:31.000]  雖然以色列當時被以亞述國被滅了
[00:24:31.000 --> 00:24:36.000]  但是亞述的王國後來同樣被巴比倫所取代
[00:24:36.000 --> 00:24:38.000]  而最終我們知道
[00:24:38.000 --> 00:24:43.000]  連巴比倫的王國都離不開被後來的波斯王國所取代
[00:24:43.000 --> 00:24:48.000]  因此即使每一個朝代的起初有多麼風光都好
[00:24:48.000 --> 00:24:50.000]  享有短暫的榮耀
[00:24:50.000 --> 00:24:55.000]  但後面這些的王終有一日會被後面的王朝被淘汰
[00:24:55.000 --> 00:25:01.000]  所以結論是地上的政權都是暫時虛空
[00:25:01.000 --> 00:25:06.000]  聽到這裡可能我們都會覺得都幾灰都幾唏噓
[00:25:06.000 --> 00:25:10.000]  一如既往我們一看傳道書都明白是這樣
[00:25:10.000 --> 00:25:14.000]  的確若果大家心水清的時候
[00:25:14.000 --> 00:25:18.000]  其實你會發現這一章甚至沒有提過上帝這兩個字
[00:25:18.000 --> 00:25:20.000]  沒有提過神
[00:25:20.000 --> 00:25:23.000]  其實一直到第五章去到後面
[00:25:23.000 --> 00:25:28.000]  他會再重新回應這一種這一章看到的無力感
[00:25:28.000 --> 00:25:30.000]  並且會提供一些出路
[00:25:30.000 --> 00:25:34.000]  所以大家都可以耐心的去聽下個禮拜的
[00:25:34.000 --> 00:25:36.000]  去等候下個禮拜的正道
[00:25:36.000 --> 00:25:39.000]  不過最後讓我們做一些簡單的總結
[00:25:39.000 --> 00:25:42.000]  今天當我們回顧第四章這些經文
[00:25:42.000 --> 00:25:47.000]  傳道者的心路歷程會不會是我們曾經擁有過
[00:25:47.000 --> 00:25:50.000]  或者亦都是今天的想法呢
[00:25:50.000 --> 00:25:53.000]  我們今天有沒有好像這位傳道者那樣
[00:25:53.000 --> 00:25:56.000]  因著世上的種種的欺壓
[00:25:56.000 --> 00:25:59.000]  因著種種的困難和邪惡
[00:25:59.000 --> 00:26:03.000]  認為死亡比活著更加好呢
[00:26:03.000 --> 00:26:06.000]  甚至覺得我們沒有出世
[00:26:06.000 --> 00:26:09.000]  我們沒有活過在世上更加好
[00:26:09.000 --> 00:26:13.000]  其實我以前曾經都試過有這樣的想法
[00:26:13.000 --> 00:26:15.000]  當我們看著世界
[00:26:15.000 --> 00:26:18.000]  當我自己都是在基督教家庭成長
[00:26:18.000 --> 00:26:20.000]  都算是一個信義代
[00:26:20.000 --> 00:26:27.000]  當我們看著世界有很多無法靠人去改變的狀況的時候
[00:26:27.000 --> 00:26:30.000]  無論是沒有人願意信主
[00:26:30.000 --> 00:26:35.000]  或者沒有人可以做到一些消滅世上的苦難
[00:26:35.000 --> 00:26:40.000]  大家都知道苦難都是一個令人不願意去信主
[00:26:40.000 --> 00:26:45.000]  亦都不明白上帝究竟他的愛在哪裡
[00:26:45.000 --> 00:26:48.000]  當時我都曾經試過有這樣的想法
[00:26:48.000 --> 00:26:51.000]  加上人生的變幻無常
[00:26:51.000 --> 00:26:55.000]  我記得自己的祖母在我讀中三那年
[00:26:55.000 --> 00:26:58.000]  都突然之間去世了
[00:26:58.000 --> 00:27:00.000]  都是很不容易
[00:27:00.000 --> 00:27:04.000]  但是既然日光之下都無身事的時候
[00:27:04.000 --> 00:27:08.000]  我就會想這些歷史不斷不斷地去重演
[00:27:08.000 --> 00:27:11.000]  我們都會想為何我們要新來這個世上
[00:27:11.000 --> 00:27:14.000]  究竟我們這個生存的意義
[00:27:14.000 --> 00:27:17.000]  生活的目的究竟是為了什麼呢
[00:27:17.000 --> 00:27:20.000]  可能大家都有這樣的想法
[00:27:20.000 --> 00:27:25.000]  不過傳道者就沒有讓自己停留在這個憤世嫉俗
[00:27:25.000 --> 00:27:28.000]  一個厭世的狀態裡面
[00:27:28.000 --> 00:27:30.000]  他對於這份世間的無奈
[00:27:30.000 --> 00:27:32.000]  他沒有選擇死亡
[00:27:32.000 --> 00:27:34.000]  亦都沒有結束自己的生命
[00:27:34.000 --> 00:27:38.000]  相反他嘗試以人間的智慧去解釋
[00:27:38.000 --> 00:27:41.000]  去面對這種無奈
[00:27:41.000 --> 00:27:44.000]  當中他找到他的朋友
[00:27:44.000 --> 00:27:46.000]  在這個沒有意義的人生
[00:27:46.000 --> 00:27:49.000]  當他深深體會到那份孤單
[00:27:49.000 --> 00:27:53.000]  他發現朋友能夠除去那份孤單
[00:27:53.000 --> 00:27:58.000]  有朋友能夠為他虛空的日子帶來美好
[00:27:58.000 --> 00:28:00.000]  確實我自己也一樣
[00:28:00.000 --> 00:28:02.000]  在我過去的人生
[00:28:02.000 --> 00:28:04.000]  在我很難捱的日子
[00:28:04.000 --> 00:28:07.000]  特別我上一次的政道也有分享過
[00:28:07.000 --> 00:28:10.000]  我曾經在英國住了一段時間
[00:28:10.000 --> 00:28:13.000]  也都經歷過一種失業的日子
[00:28:13.000 --> 00:28:16.000]  在當時他沒有續我約
[00:28:16.000 --> 00:28:20.000]  我也試過一段比較低沉低谷的位置
[00:28:20.000 --> 00:28:25.000]  但當時唯一能夠令我重新起來的經歷
[00:28:25.000 --> 00:28:30.000]  卻不是由其他另一份工作的聘請等等
[00:28:30.000 --> 00:28:33.000]  而是在教會裡的弟兄姊妹
[00:28:33.000 --> 00:28:35.000]  我相信如果不是因為這樣
[00:28:35.000 --> 00:28:39.000]  我都可能已經有抑鬱症的症狀
[00:28:39.000 --> 00:28:46.000]  但的確我們未必能夠靠自己或其他人去改變我們的遭遇和困局
[00:28:46.000 --> 00:28:49.000]  但正正就是這份心靈的支持
[00:28:49.000 --> 00:28:51.000]  為我們除去那份孤單
[00:28:51.000 --> 00:28:56.000]  那份獨自去奮鬥的經歷和感受
[00:28:56.000 --> 00:29:00.000]  讓我們能夠面對人生種種的無奈
[00:29:00.000 --> 00:29:02.000]  不過呢
[00:29:02.000 --> 00:29:06.000]  即使有朋友也不是最終的出路
[00:29:06.000 --> 00:29:08.000]  因為在這張我們看到
[00:29:08.000 --> 00:29:11.000]  我們都知道這一切的苦與樂
[00:29:11.000 --> 00:29:13.000]  其實都會在死亡的那一刻
[00:29:13.000 --> 00:29:15.000]  就會終結
[00:29:15.000 --> 00:29:16.000]  朋友也一樣
[00:29:16.000 --> 00:29:18.000]  可能就沒有了
[00:29:18.000 --> 00:29:19.000]  人的想法
[00:29:19.000 --> 00:29:20.000]  人的故事
[00:29:20.000 --> 00:29:22.000]  是會有盡頭的
[00:29:22.000 --> 00:29:23.000]  一代的故事
[00:29:23.000 --> 00:29:25.000]  只屬於這一代
[00:29:25.000 --> 00:29:28.000]  而唯有耶和華永遠的長存
[00:29:28.000 --> 00:29:31.000]  這才是我們人的出路
[00:29:31.000 --> 00:29:34.000]  而正正就是人生的苦短
[00:29:34.000 --> 00:29:37.000]  更加凸顯出上帝的永恆
[00:29:37.000 --> 00:29:39.000]  上帝的永恆性
[00:29:39.000 --> 00:29:42.000]  是我們今天需要緊緊的抓緊
[00:29:42.000 --> 00:29:46.000]  今天上帝的永恆對於我們有什麼意義呢
[00:29:46.000 --> 00:29:47.000]  即使我們已經是基督徒
[00:29:47.000 --> 00:29:49.000]  我們信了主很久
[00:29:49.000 --> 00:29:52.000]  但如果我們將神放到很遠
[00:29:52.000 --> 00:29:54.000]  很有距離的時候
[00:29:54.000 --> 00:29:56.000]  在我們的生命裏面
[00:29:56.000 --> 00:29:58.000]  祂只不過是一個被敬拜
[00:29:58.000 --> 00:30:00.000]  被敬奉的對象的話
[00:30:00.000 --> 00:30:01.000]  可能我們就會覺得
[00:30:01.000 --> 00:30:03.000]  其實祂的永恆
[00:30:03.000 --> 00:30:04.000]  對今天的我們
[00:30:04.000 --> 00:30:06.000]  都好像沒有什麼意義
[00:30:06.000 --> 00:30:08.000]  不過當我們要記得
[00:30:08.000 --> 00:30:09.000]  這個永恆的神
[00:30:09.000 --> 00:30:11.000]  樂意去到
[00:30:11.000 --> 00:30:13.000]  同於我們每一個人納約
[00:30:13.000 --> 00:30:15.000]  祂也都應許每一個信祂的人
[00:30:15.000 --> 00:30:16.000]  能夠和祂結連
[00:30:16.000 --> 00:30:19.000]  能夠因著祂而得著永生的時候
[00:30:19.000 --> 00:30:22.000]  整件事就完全不同了
[00:30:22.000 --> 00:30:24.000]  是不是因為這個短暫
[00:30:24.000 --> 00:30:26.000]  看似沒有意義的人生
[00:30:26.000 --> 00:30:28.000]  這個虛空的人生裏面
[00:30:28.000 --> 00:30:32.000]  我們就能夠擁抱一份永恆的意義了
[00:30:32.000 --> 00:30:33.000]  我們勞碌的上班
[00:30:33.000 --> 00:30:35.000]  有永恆的意義
[00:30:35.000 --> 00:30:36.000]  我們所說的
[00:30:36.000 --> 00:30:37.000]  所許的願
[00:30:37.000 --> 00:30:40.000]  都有永恆的神為我們造證
[00:30:40.000 --> 00:30:41.000]  我們的行事為人
[00:30:41.000 --> 00:30:43.000]  我們的所謂的公平公義
[00:30:43.000 --> 00:30:46.000]  都有這位永恆的神在監察著
[00:30:46.000 --> 00:30:48.000]  我們所做的每一件事
[00:30:48.000 --> 00:30:49.000]  所說的每一句話
[00:30:49.000 --> 00:30:50.000]  每一樣東西
[00:30:50.000 --> 00:30:52.000]  都有這位永恆的上帝
[00:30:52.000 --> 00:30:55.000]  在永恆當中幫我們念記
[00:30:55.000 --> 00:30:56.000]  而今天
[00:30:56.000 --> 00:30:58.000]  這位永恆的上帝
[00:30:58.000 --> 00:30:59.000]  也都向每一個
[00:30:59.000 --> 00:31:01.000]  活在虛空世代的我們
[00:31:01.000 --> 00:31:03.000]  再一次發出邀請
[00:31:03.000 --> 00:31:04.000]  所盼望的是
[00:31:04.000 --> 00:31:06.000]  我們今天能夠活著的
[00:31:06.000 --> 00:31:07.000]  每一天
[00:31:07.000 --> 00:31:08.000]  都能夠去認定祂
[00:31:08.000 --> 00:31:10.000]  能夠去敬畏祂
[00:31:10.000 --> 00:31:11.000]  和祂結連
[00:31:11.000 --> 00:31:13.000]  以致我們的生命
[00:31:13.000 --> 00:31:15.000]  能夠活出不一樣的意義
[00:31:15.000 --> 00:31:16.000]  如果願意的時候
[00:31:16.000 --> 00:31:18.000]  都邀請我們一起去到安靜
[00:31:18.000 --> 00:31:19.000]  一起去到祈禱
[00:31:19.000 --> 00:31:28.000]  不知道你今天處在什麼狀況
[00:31:28.000 --> 00:31:31.000]  也都聽了剛才的訊息
[00:31:31.000 --> 00:31:33.000]  有什麼感受
[00:31:33.000 --> 00:31:36.000]  願意上帝親自能夠
[00:31:36.000 --> 00:31:38.000]  跟我們去說話
[00:31:38.000 --> 00:31:39.000]  我都鼓勵你
[00:31:39.000 --> 00:31:40.000]  在這個時間
[00:31:40.000 --> 00:31:43.000]  去跟神有些交流
[00:31:43.000 --> 00:31:46.000]  今天可能我們看著
[00:31:46.000 --> 00:31:48.000]  我們所做的事
[00:31:48.000 --> 00:31:50.000]  我們無論在疫情的前後
[00:31:50.000 --> 00:31:53.000]  我們可能都有不一樣的忙碌
[00:31:53.000 --> 00:31:54.000]  但是
[00:31:54.000 --> 00:31:56.000]  我們要問的是
[00:31:56.000 --> 00:31:57.000]  其實
[00:31:57.000 --> 00:31:59.000]  今天我們為了誰而勞碌
[00:31:59.000 --> 00:32:02.000]  我們這麼勞碌這麼辛苦
[00:32:02.000 --> 00:32:04.000]  是為了誰呢
[00:32:04.000 --> 00:32:08.000]  今天我們又能夠
[00:32:08.000 --> 00:32:09.000]  靠著誰
[00:32:09.000 --> 00:32:10.000]  靠著什麼方法
[00:32:10.000 --> 00:32:12.000]  去面對呢
[00:32:12.000 --> 00:32:15.000]  賜給我們天父上帝
[00:32:15.000 --> 00:32:17.000]  我們在這個早晨
[00:32:17.000 --> 00:32:18.000]  再一次來到你面前
[00:32:18.000 --> 00:32:20.000]  我們很感謝你
[00:32:20.000 --> 00:32:23.000]  感謝你藉著傳道書的訊息
[00:32:23.000 --> 00:32:24.000]  去提醒我們
[00:32:24.000 --> 00:32:27.000]  很多事情看似很虛空
[00:32:27.000 --> 00:32:30.000]  確實這個都是我們很真實的感受
[00:32:30.000 --> 00:32:31.000]  甚至我們都經歷過
[00:32:31.000 --> 00:32:34.000]  一些叫做生不如死的感覺
[00:32:34.000 --> 00:32:37.000]  面對著很難捱的人
[00:32:37.000 --> 00:32:38.000]  很難捱的事
[00:32:38.000 --> 00:32:41.000]  我們都不知道怎樣去處理的時候
[00:32:41.000 --> 00:32:43.000]  上帝讓我們知道
[00:32:43.000 --> 00:32:44.000]  幫助我們去明白
[00:32:44.000 --> 00:32:47.000]  其實無論是開心
[00:32:47.000 --> 00:32:48.000]  也都不開心
[00:32:48.000 --> 00:32:50.000]  這一切都是會過去的
[00:32:50.000 --> 00:32:52.000]  上帝我們人生
[00:32:52.000 --> 00:32:53.000]  是這麼虛空的話
[00:32:53.000 --> 00:32:55.000]  我們更加去凸顯到
[00:32:55.000 --> 00:32:56.000]  上帝你是永恆的
[00:32:56.000 --> 00:32:58.000]  主耶穌求你幫我們擁抱
[00:32:58.000 --> 00:32:59.000]  也都更加明白
[00:32:59.000 --> 00:33:01.000]  這份永恆對我們的意義
[00:33:01.000 --> 00:33:04.000]  今天我們說要敬畏你
[00:33:04.000 --> 00:33:06.000]  我們說要為你而活
[00:33:06.000 --> 00:33:09.000]  但是要教導我們怎樣可以落實
[00:33:09.000 --> 00:33:12.000]  怎樣能夠真正每一天
[00:33:12.000 --> 00:33:14.000]  無論說的
[00:33:14.000 --> 00:33:15.000]  我們的行事為人
[00:33:15.000 --> 00:33:17.000]  我們做的每一件事
[00:33:17.000 --> 00:33:20.000]  都能夠真正去榮耀你
[00:33:20.000 --> 00:33:23.000]  能夠和你建立一個更深更厚的關係
[00:33:23.000 --> 00:33:26.000]  我們將榮耀重讚歸給你
[00:33:26.000 --> 00:33:27.000]  我們同心祈禱
[00:33:27.000 --> 00:33:28.000]  奉傳明求
[00:33:28.000 --> 00:33:29.000]  阿門

