
[00:00:00.000 --> 00:00:02.000]   Doing a great job.
[00:23:16.000 --> 00:23:18.000]   See that you don't tell this to anyone.
[00:23:18.000 --> 00:23:21.000]   But go, show yourself to the priest,
[00:23:21.000 --> 00:23:25.000]   and offer the sacrifices that Moses commanded for your cleansing
[00:23:25.000 --> 00:23:31.000]   as a testimony to them.
[00:23:31.000 --> 00:23:32.000]   Continue.
[00:23:32.000 --> 00:23:36.000]   Instead, he went out and began to talk freely, spreading the news.
[00:23:36.000 --> 00:23:39.000]   As a result, Jesus could no longer enter the town openly
[00:23:39.000 --> 00:23:42.000]   and stayed outside in lonely places.
[00:23:42.000 --> 00:23:46.000]   Yet the people still came to him from everywhere.
[00:23:46.000 --> 00:23:53.000]   So Jesus wasn't like, oh, go share, you know, because his time had not come.
[00:23:53.000 --> 00:23:54.000]   His time had not come.
[00:23:54.000 --> 00:23:59.000]   And if you continue to read in the Gospels, you'll see why.
[00:23:59.000 --> 00:24:05.000]   But Jesus tells him, interestingly, to obey the law of Moses.
[00:24:05.000 --> 00:24:10.000]   And the law of Moses says this in Leviticus 14.
[00:24:10.000 --> 00:24:16.000]   The priest is to go outside the camp and examine the person who has leprosy.
[00:24:16.000 --> 00:24:21.000]   If they have been healed of their defiling skin disease,
[00:24:21.000 --> 00:24:26.000]   the priest shall order two live, clean birds
[00:24:26.000 --> 00:24:29.000]   and some cedar wood, scarlet yarn, and hyssop
[00:24:29.000 --> 00:24:32.000]   be brought before the person to be cleansed.
[00:24:32.000 --> 00:24:35.000]   Then the priest shall order that one of the birds be killed
[00:24:35.000 --> 00:24:38.000]   over fresh water in a clay pot.
[00:24:38.000 --> 00:24:43.000]   He is then to take the live bird and dip it, together with the cedar wood,
[00:24:43.000 --> 00:24:46.000]   the scarlet yarn, and the hyssop, into the blood of the bird
[00:24:46.000 --> 00:24:48.000]   that was killed over fresh water.
[00:24:48.000 --> 00:24:53.000]   Seven times shall he sprinkle the one to be cleansed of the defiling disease
[00:24:53.000 --> 00:24:56.000]   and pronounce them clean.
[00:24:56.000 --> 00:25:04.000]   After that, he is to release the live bird in the open fields.
[00:25:04.000 --> 00:25:08.000]   What does this sound like?
[00:25:08.000 --> 00:25:15.000]   Two birds, and then you have a piece of cedar wood,
[00:25:15.000 --> 00:25:20.000]   hyssop, and then scarlet yarn.
[00:25:20.000 --> 00:25:23.000]   Scarlet yarn, what color was scarlet yarn usually?
[00:25:23.000 --> 00:25:27.000]   Red. Scarlet yarn, red.
[00:25:27.000 --> 00:25:29.000]   Let's see the next picture.
[00:25:29.000 --> 00:25:33.000]   A bird tied to cedar wood with scarlet yarn,
[00:25:33.000 --> 00:25:36.000]   and hyssop is used for cleaning.
[00:25:36.000 --> 00:25:39.000]   What do you think it represents?
[00:25:39.000 --> 00:25:46.000]   It represents Jesus, what Jesus did for us on the cross.
[00:25:46.000 --> 00:25:49.000]   He took the punishment.
[00:25:49.000 --> 00:25:56.000]   He paid the price so that the other bird could go free.
[00:25:56.000 --> 00:26:01.000]   It's so symbolic of what Jesus had done.
[00:26:01.000 --> 00:26:06.000]   He tells the man, "Go and make a sacrifice,"
[00:26:06.000 --> 00:26:13.000]   because this actually foreshadows what I'm doing on earth.
[00:26:13.000 --> 00:26:17.000]   Not just healing people physically,
[00:26:17.000 --> 00:26:23.000]   but ultimately healing people spiritually.
[00:26:23.000 --> 00:26:28.000]   Today, this weekend is Father's Day.
[00:26:28.000 --> 00:26:30.000]   This is a picture of me and my parents.
[00:26:30.000 --> 00:26:32.000]   We were in Japan.
[00:26:32.000 --> 00:26:34.000]   Obviously, my dad's a Messi fan.
[00:26:34.000 --> 00:26:39.000]   Although he did not jump out of the stadium to hug Messi
[00:26:39.000 --> 00:26:43.000]   like somebody in China did yesterday,
[00:26:43.000 --> 00:26:48.000]   there was some YouTube video of that.
[00:26:48.000 --> 00:26:53.000]   I remember a time when I was a child.
[00:26:53.000 --> 00:26:56.000]   Everybody has been a child.
[00:26:56.000 --> 00:26:58.000]   I remember a time when I was a child.
[00:26:58.000 --> 00:27:02.000]   I was at church, and my dad is a pastor.
[00:27:02.000 --> 00:27:04.000]   There were huge expectations.
[00:27:04.000 --> 00:27:06.000]   "Pastor's kid, you've got to be perfect,"
[00:27:06.000 --> 00:27:08.000]   the second coming of Jesus.
[00:27:08.000 --> 00:27:09.000]   Joking.
[00:27:09.000 --> 00:27:14.000]   That's what somebody actually said to me, though.
[00:27:14.000 --> 00:27:17.000]   I'm very active.
[00:27:17.000 --> 00:27:20.000]   I'm competitive.
[00:27:20.000 --> 00:27:24.000]   When I was a kid, I was also the same and energetic.
[00:27:24.000 --> 00:27:28.000]   Somehow, we were playing shooting rubber bands.
[00:27:28.000 --> 00:27:31.000]   Somehow, I was really good at it.
[00:27:31.000 --> 00:27:37.000]   I lit up this guy like he was Christmas.
[00:27:37.000 --> 00:27:42.000]   He had some bruises from rubber bands.
[00:27:42.000 --> 00:27:44.000]   We were pretending we were doing CS.
[00:27:44.000 --> 00:27:45.000]   There was no CS back then.
[00:27:45.000 --> 00:27:49.000]   I'm just using a modern-day example.
[00:27:49.000 --> 00:27:52.000]   We were pretending we were playing Counter-Strike,
[00:27:52.000 --> 00:27:55.000]   just shooting each other.
[00:27:55.000 --> 00:27:58.000]   Because there were some marks on him from rubber bands,
[00:27:58.000 --> 00:28:01.000]   his sister got mad.
[00:28:01.000 --> 00:28:04.000]   His sister was like, "What am I going to tell my parents?
[00:28:04.000 --> 00:28:07.000]   I brought you to church for the first time,
[00:28:07.000 --> 00:28:13.000]   and you got lit up by the pastor's kid."
[00:28:13.000 --> 00:28:15.000]   I remember going back to the house,
[00:28:15.000 --> 00:28:17.000]   and my parents explaining this to me.
[00:28:17.000 --> 00:28:21.000]   I was hiding in a dark room.
[00:28:21.000 --> 00:28:27.000]   I'm also very good at hiding.
[00:28:27.000 --> 00:28:31.000]   What do you mean?
[00:28:31.000 --> 00:28:34.000]   This guy, naughty.
[00:28:34.000 --> 00:28:38.000]   I was hiding because I was like, "Oh, no.
[00:28:38.000 --> 00:28:41.000]   I don't know if my parents will love me.
[00:28:41.000 --> 00:28:45.000]   I don't know if the church will accept me."
[00:28:45.000 --> 00:28:48.000]   These are things that come in a pastor's kid's head.
[00:28:48.000 --> 00:28:49.000]   "I don't know.
[00:28:49.000 --> 00:28:52.000]   Maybe this person will never go to church again,
[00:28:52.000 --> 00:28:54.000]   and I've spiritually condemned them for the rest of my life."
[00:28:54.000 --> 00:28:57.000]   These are some of the thoughts that go through your head
[00:28:57.000 --> 00:28:59.000]   as a pastor's kid.
[00:28:59.000 --> 00:29:02.000]   I remember I was hiding,
[00:29:02.000 --> 00:29:05.000]   and finally my parents realized I was gone,
[00:29:05.000 --> 00:29:08.000]   and they were crying out, "Johnny, Johnny, where are you?"
[00:29:08.000 --> 00:29:11.000]   I was behind the door of this room,
[00:29:11.000 --> 00:29:15.000]   and when my dad stepped in, I pushed him.
[00:29:15.000 --> 00:29:18.000]   I pushed him.
[00:29:18.000 --> 00:29:23.000]   I was like, "Leave me alone."
[00:29:23.000 --> 00:29:26.000]   I was like, "You don't want me anymore."
[00:29:26.000 --> 00:29:29.000]   You know what my dad said?
[00:29:29.000 --> 00:29:31.000]   You know what my dad said?
[00:29:31.000 --> 00:29:36.000]   My dad said, "When did I ever say that I didn't want you?"
[00:29:36.000 --> 00:29:41.000]   When he said that, I knew I was accepted.
[00:29:41.000 --> 00:29:43.000]   I was loved.
[00:29:43.000 --> 00:29:48.000]   I did something wrong, not really knowing,
[00:29:48.000 --> 00:29:52.000]   but I knew my dad loved me.
[00:29:52.000 --> 00:29:56.000]   That is what Jesus is.
[00:29:56.000 --> 00:30:01.000]   That is what the story of the prodigal son is.
[00:30:01.000 --> 00:30:04.000]   Each one of us have done something wrong.
[00:30:04.000 --> 00:30:09.000]   Each one of us have something wrong with us.
[00:30:09.000 --> 00:30:12.000]   Maybe we're broken.
[00:30:12.000 --> 00:30:15.000]   Maybe we're lost.
[00:30:15.000 --> 00:30:18.000]   Maybe we're struggling to find meaning.
[00:30:18.000 --> 00:30:21.000]   Maybe we have a physical illness.
[00:30:21.000 --> 00:30:24.000]   Maybe we have a mental illness.
[00:30:24.000 --> 00:30:27.000]   Each of us are broken in our own way.
[00:30:27.000 --> 00:30:30.000]   Just like that prodigal son's father,
[00:30:30.000 --> 00:30:39.000]   he is waiting at the doorstep for us to return.
[00:30:39.000 --> 00:30:42.000]   Maybe you've been struggling with something.
[00:30:42.000 --> 00:30:45.000]   I don't know what it is.
[00:30:45.000 --> 00:30:49.000]   Something you've done, something you're going through.
[00:30:49.000 --> 00:30:54.000]   God knows what you're going through.
[00:30:54.000 --> 00:30:57.000]   "When did I ever say I didn't want you?"
[00:30:57.000 --> 00:31:00.000]   God never said that.
[00:31:00.000 --> 00:31:03.000]   It was my own lie in my head.
[00:31:03.000 --> 00:31:05.000]   "They'll never want me.
[00:31:05.000 --> 00:31:07.000]   They'll kick me out.
[00:31:07.000 --> 00:31:09.000]   I'll have to run away."
[00:31:09.000 --> 00:31:10.000]   God never said that.
[00:31:10.000 --> 00:31:13.000]   "When did I ever say I didn't want you?"
[00:31:13.000 --> 00:31:15.000]   Is there anywhere in the Bible that says that?
[00:31:15.000 --> 00:31:18.000]   No.
[00:31:18.000 --> 00:31:21.000]   God is a God of love.
[00:31:21.000 --> 00:31:23.000]   He knows our need.
[00:31:23.000 --> 00:31:25.000]   He knows our situation.
[00:31:25.000 --> 00:31:28.000]   And in the last song that we're going to sing tonight,
[00:31:28.000 --> 00:31:31.000]   the chorus says this.
[00:31:31.000 --> 00:31:33.000]   "I run to the Father.
[00:31:33.000 --> 00:31:36.000]   I step into grace.
[00:31:36.000 --> 00:31:38.000]   I'm done with the hiding.
[00:31:38.000 --> 00:31:41.000]   No reason to wait.
[00:31:41.000 --> 00:31:43.000]   My heart needs a surgeon.
[00:31:43.000 --> 00:31:46.000]   My soul needs a friend.
[00:31:46.000 --> 00:31:53.000]   So I'll run to the Father again and again and again."
[00:31:53.000 --> 00:31:55.000]   Let me just pray for us.
[00:31:55.000 --> 00:32:00.000]   Let's just close our eyes.
[00:32:00.000 --> 00:32:06.000]   Is there anybody right now tonight that's just going through something,
[00:32:06.000 --> 00:32:10.000]   going through a struggle?
[00:32:10.000 --> 00:32:12.000]   They're feeling lost.
[00:32:12.000 --> 00:32:14.000]   They're feeling broken.
[00:32:14.000 --> 00:32:20.000]   They're feeling isolated like that leper.
[00:32:20.000 --> 00:32:30.000]   And they're in need of a touch, not just any touch but a spiritual touch,
[00:32:30.000 --> 00:32:35.000]   a touch that only Jesus can provide.
[00:32:35.000 --> 00:32:43.000]   Jesus, the most infectious person in the world, with his love,
[00:32:43.000 --> 00:32:55.000]   he wants to consume you with his love, with his acceptance, with his grace.
[00:32:55.000 --> 00:33:03.000]   Let us come and run to the Father.
[00:33:03.000 --> 00:33:10.000]   Let us be known by him.
[00:33:10.000 --> 00:33:15.000]   Father, I pray for each one of us.
[00:33:15.000 --> 00:33:24.000]   We're all broken, lost in some way.
[00:33:24.000 --> 00:33:30.000]   We need your healing, not just once but a constant healing.
[00:33:30.000 --> 00:33:39.000]   We thank you that you know our need, you know what we're going through,
[00:33:39.000 --> 00:33:46.000]   and that you are willing, and that you have already paid the ultimate price.
[00:33:46.000 --> 00:33:48.000]   We thank you, Jesus.
[00:33:48.000 --> 00:33:50.000]   And the church said, "Amen."
[00:33:50.000 --> 00:33:52.000]   Let us stand.
[00:33:53.000 --> 00:33:55.000]   [music]
[00:33:55.000 --> 00:33:57.580]   (gentle music)
[00:33:57.580 --> 00:33:59.580]   [MUSIC]

