
[00:00:00.000 --> 00:00:02.000]  (字幕組:我已經在等待了)
[00:19:09.280 --> 00:19:13.280]  並且透過服侍去定義自己的價值
[00:19:13.280 --> 00:19:15.280]  不過其實暗地裡
[00:19:15.280 --> 00:19:18.280]  他們最渴望的是被愛
[00:19:18.280 --> 00:19:20.280]  不過他們覺得
[00:19:20.280 --> 00:19:24.280]  靠付出就能得到更大的回報
[00:19:24.280 --> 00:19:27.280]  可能覺得有更多人喜歡
[00:19:27.280 --> 00:19:29.280]  為什麼我會這樣了解呢?
[00:19:29.280 --> 00:19:32.280]  正正是因為我就是其中一個二號
[00:19:32.280 --> 00:19:35.280]  就是所謂二號型的九型人格
[00:19:35.280 --> 00:19:38.280]  大家如果有興趣可以上網去研究一下
[00:19:38.280 --> 00:19:39.280]  也挺有趣的
[00:19:39.280 --> 00:19:42.280]  沒錯,我不排除
[00:19:42.280 --> 00:19:45.280]  其實說回競爭的比較
[00:19:45.280 --> 00:19:47.280]  其實也有些良性的競爭
[00:19:47.280 --> 00:19:49.280]  你心裡可能會這樣想
[00:19:49.280 --> 00:19:53.280]  競爭、比較是會帶來進步的
[00:19:53.280 --> 00:19:58.280]  但是,這件事同樣會帶來很多傷痕
[00:19:58.280 --> 00:20:00.280]  有時候我鼓勵你
[00:20:00.280 --> 00:20:02.280]  待會在小組裡面
[00:20:02.280 --> 00:20:04.280]  可以跟你的mentor去分享
[00:20:04.280 --> 00:20:06.280]  一起去反思一下
[00:20:06.280 --> 00:20:10.280]  究竟習慣了比較這件事
[00:20:10.280 --> 00:20:14.280]  帶給你是益處還是壞處呢?
[00:20:14.280 --> 00:20:16.280]  另外,也討論一下
[00:20:16.280 --> 00:20:21.280]  究竟我們基督徒怎樣才能脫離惡性的比較
[00:20:21.280 --> 00:20:23.280]  那種不好的比較
[00:20:23.280 --> 00:20:25.280]  好了,來到第二方面
[00:20:25.280 --> 00:20:29.280]  這段經文除了提醒我們不要比較之外
[00:20:29.280 --> 00:20:31.280]  其實也提醒我們一件事
[00:20:31.280 --> 00:20:36.280]  就是要接納上帝有絕對的主權
[00:20:36.280 --> 00:20:39.280]  上帝有絕對的主權
[00:20:39.280 --> 00:20:40.280]  什麼意思呢?
[00:20:40.280 --> 00:20:42.280]  第十四節這樣說
[00:20:42.280 --> 00:20:46.280]  我樂意給後來的人
[00:20:46.280 --> 00:20:48.280]  跟你一樣
[00:20:48.280 --> 00:20:51.280]  難道我的東西不可以隨我的意思用嗎?
[00:20:51.280 --> 00:20:53.280]  因為我做好人
[00:20:53.280 --> 00:20:55.280]  你就眼紅了嗎?
[00:20:55.280 --> 00:20:59.280]  就是說,那些錢本身是屬於誰的?
[00:20:59.280 --> 00:21:01.280]  那些錢是屬於主人的
[00:21:01.280 --> 00:21:04.280]  所以其實他是有權去發工資
[00:21:04.280 --> 00:21:06.280]  去給他的工人
[00:21:06.280 --> 00:21:09.280]  以及去決定給多少錢人
[00:21:09.280 --> 00:21:15.280]  哪怕對象是那些在人眼中看似不配得的工人
[00:21:15.280 --> 00:21:18.280]  覺得不應該得著那麼多的人
[00:21:18.280 --> 00:21:21.280]  其實在第十五節我提到的那個字
[00:21:21.280 --> 00:21:23.280]  其實翻譯得很好,很全神
[00:21:23.280 --> 00:21:25.280]  他說眼紅
[00:21:25.280 --> 00:21:29.280]  眼紅原本的意思是叫做Evil Eye
[00:21:29.280 --> 00:21:31.280]  就是這樣
[00:21:31.280 --> 00:21:32.280]  Evil Eye
[00:21:32.280 --> 00:21:33.280]  大家知不知道
[00:21:33.280 --> 00:21:36.280]  當時耶穌說眼紅
[00:21:36.280 --> 00:21:40.280]  指向那些人其實是指向誰呢?
[00:21:40.280 --> 00:21:43.280]  知不知道耶穌和誰說這個比喻?
[00:21:43.280 --> 00:21:46.280]  其實他正正和他的門徒
[00:21:46.280 --> 00:21:48.280]  和彼得說的
[00:21:48.280 --> 00:21:50.280]  你翻到第十九章
[00:21:50.280 --> 00:21:51.280]  他是和他說的
[00:21:51.280 --> 00:21:54.280]  所以Evil Eye是在形容他們
[00:21:54.280 --> 00:21:57.280]  因為他們當時經常互相比較
[00:21:57.280 --> 00:21:59.280]  爭論誰是最大
[00:21:59.280 --> 00:22:02.280]  也都不願意接納那些小朋友
[00:22:02.280 --> 00:22:04.280]  那些邊緣人
[00:22:04.280 --> 00:22:09.280]  同樣,今天我們不要因為妒忌其他人
[00:22:09.280 --> 00:22:12.280]  妒忌其他甚至其他的explorer
[00:22:12.280 --> 00:22:15.280]  而對其他人有Evil Eye
[00:22:15.280 --> 00:22:20.280]  相反,我們要接納上帝是有主權的
[00:22:20.280 --> 00:22:21.280]  即是怎樣解釋?
[00:22:21.280 --> 00:22:23.280]  接納上帝的主權
[00:22:23.280 --> 00:22:27.280]  即是我們要接納身邊那些你不喜歡的人
[00:22:27.280 --> 00:22:31.280]  那些你在學校相處不到的同學
[00:22:31.280 --> 00:22:34.280]  因為上帝都是那麼愛他們的
[00:22:34.280 --> 00:22:38.280]  因為有一天可能他們都會信主的
[00:22:38.280 --> 00:22:41.280]  甚至他們可能會回來explorer的
[00:22:41.280 --> 00:22:43.280]  是不是很多人害怕?
[00:22:43.280 --> 00:22:47.280]  又或者對於今天的侍奉人員
[00:22:47.280 --> 00:22:49.280]  接納上帝的主權
[00:22:49.280 --> 00:22:50.280]  可能代表的是
[00:22:50.280 --> 00:22:53.280]  你要接納你的組員
[00:22:53.280 --> 00:22:56.280]  可能侍奉得比你更加好
[00:22:56.280 --> 00:22:58.280]  他所獲得的稱讚
[00:22:58.280 --> 00:23:00.280]  也可能比你更加多
[00:23:00.280 --> 00:23:03.280]  不過,在這時候
[00:23:03.280 --> 00:23:05.280]  我們仍然要學習
[00:23:05.280 --> 00:23:07.280]  不要對他有Evil Eye
[00:23:07.280 --> 00:23:09.280]  難不難?
[00:23:09.280 --> 00:23:10.280]  都難的
[00:23:10.280 --> 00:23:12.280]  不過我們不要灰心
[00:23:12.280 --> 00:23:14.280]  我們不要覺得氣餒
[00:23:14.280 --> 00:23:16.280]  因為天父的眼
[00:23:16.280 --> 00:23:17.280]  他的眼不是Evil Eye
[00:23:17.280 --> 00:23:19.280]  他的眼沒有離開過我們
[00:23:19.280 --> 00:23:23.280]  我們只需要很忠心地去拜上
[00:23:23.280 --> 00:23:26.280]  忠心地做一個基督徒
[00:23:26.280 --> 00:23:28.280]  好了,最後最後
[00:23:28.280 --> 00:23:32.280]  在十六節,耶穌說了一句很難明白的話
[00:23:32.280 --> 00:23:33.280]  他是這麼說的
[00:23:33.280 --> 00:23:37.280]  「這樣那在後的將要在前
[00:23:37.280 --> 00:23:40.280]  在前的將要在後了」
[00:23:40.280 --> 00:23:43.280]  這一句也是這個比喻的總結
[00:23:43.280 --> 00:23:44.280]  簡單來說
[00:23:44.280 --> 00:23:46.280]  第一批的工人
[00:23:46.280 --> 00:23:48.280]  與為付出得多
[00:23:48.280 --> 00:23:50.280]  做了十二個小時的工作
[00:23:50.280 --> 00:23:52.280]  他就應該賺得最多
[00:23:52.280 --> 00:23:55.280]  配受最多上帝的祝福
[00:23:55.280 --> 00:23:56.280]  誰不知
[00:23:56.280 --> 00:24:00.280]  上帝的價值觀不是這樣看的
[00:24:00.280 --> 00:24:03.280]  那些後來才加入天國的
[00:24:03.280 --> 00:24:07.280]  第二、第三、第四和第五批工人
[00:24:07.280 --> 00:24:11.280]  上帝也同樣樂意去接納他們
[00:24:11.280 --> 00:24:15.280]  今天我不知道你和我是第幾批的工人
[00:24:15.280 --> 00:24:18.280]  最起碼不會是第一批
[00:24:18.280 --> 00:24:20.280]  但是在這個比喻裡
[00:24:20.280 --> 00:24:22.280]  耶穌要告訴他們
[00:24:22.280 --> 00:24:23.280]  告訴那些門徒
[00:24:23.280 --> 00:24:26.280]  也告訴我們今天的是什麼呢?
[00:24:26.280 --> 00:24:30.280]  天國不是靠人的努力去賺回來的
[00:24:30.280 --> 00:24:34.280]  我們也沒辦法靠自己的努力
[00:24:34.280 --> 00:24:38.280]  去賺取天父的愛和他的救恩
[00:24:38.280 --> 00:24:41.280]  我們不可以這樣去爭入天國
[00:24:41.280 --> 00:24:42.280]  不是這樣做事的
[00:24:42.280 --> 00:24:47.280]  相反,我們單單要帶著一個感恩的心
[00:24:47.280 --> 00:24:49.280]  帶著一份感恩憐憫的心
[00:24:49.280 --> 00:24:50.280]  去到神的面前
[00:24:50.280 --> 00:24:52.280]  這樣就足夠了
[00:24:52.280 --> 00:24:54.280]  我們說:天父啊!
[00:24:54.280 --> 00:24:56.280]  我真心地感謝你
[00:24:56.280 --> 00:24:59.280]  愛我,接納我
[00:24:59.280 --> 00:25:02.280]  今天的故事、這個比喻就講完了
[00:25:02.280 --> 00:25:05.280]  不過我想問大家的是
[00:25:05.280 --> 00:25:07.280]  今天我們要再次去檢視
[00:25:07.280 --> 00:25:09.280]  檢視一下你自己
[00:25:09.280 --> 00:25:12.280]  今天你帶著什麼動機和期望
[00:25:12.280 --> 00:25:13.280]  來到神的面前呢?
[00:25:13.280 --> 00:25:17.280]  我們帶著什麼動機來親近祂
[00:25:17.280 --> 00:25:19.280]  甚至去到侍奉祂呢?
[00:25:19.280 --> 00:25:23.280]  我們不要覺得我們從小到大去教會
[00:25:23.280 --> 00:25:27.280]  就自然地就配得更多的祝福
[00:25:27.280 --> 00:25:30.280]  甚至比那些後來剛剛信主
[00:25:30.280 --> 00:25:34.280]  或者現在剛剛第一個星期回來教會的人更加厲害
[00:25:34.280 --> 00:25:38.280]  相反,我們要培養一個感恩的心
[00:25:38.280 --> 00:25:42.280]  更加單純地去親近這位愛我們的天父
[00:25:42.280 --> 00:25:45.280]  同時都渴望成長
[00:25:45.280 --> 00:25:47.280]  不要停留在現在的階段
[00:25:47.280 --> 00:25:51.280]  或者對於今天侍奉上帝的人
[00:25:51.280 --> 00:25:52.280]  你和我
[00:25:52.280 --> 00:25:54.280]  我們更加要檢視自己的心
[00:25:54.280 --> 00:25:57.280]  究竟帶著一個怎樣的動機和期望
[00:25:57.280 --> 00:25:59.280]  來去到侍奉
[00:25:59.280 --> 00:26:02.280]  不是出於比較和增進
[00:26:02.280 --> 00:26:05.280]  而是單單帶著一份感恩的心
[00:26:05.280 --> 00:26:08.280]  來侍奉這位上帝
[00:26:08.280 --> 00:26:10.280]  我們一起來祈禱吧
[00:26:10.280 --> 00:26:12.280]  我們閉上眼睛一起來祈禱
[00:26:12.280 --> 00:26:14.280]  我們去安靜自己
[00:26:14.280 --> 00:26:20.280]  我也讓你親自去到安靜
[00:26:20.280 --> 00:26:21.280]  去檢視你的心
[00:26:21.280 --> 00:26:25.280]  究竟上帝今天和你在說什麼話
[00:26:25.280 --> 00:26:29.280]  親愛的天父,我們多謝你
[00:26:29.280 --> 00:26:32.280]  即使我們隔著一個螢幕去到相見
[00:26:32.280 --> 00:26:35.280]  看到有很多的技術問題
[00:26:35.280 --> 00:26:37.280]  但是上帝,我知道你的靈
[00:26:37.280 --> 00:26:41.280]  你的心,它緊緊和我們一起
[00:26:41.280 --> 00:26:45.280]  上帝,我願你的心意在我們整個探索當中
[00:26:45.280 --> 00:26:46.280]  去到彰顯
[00:26:46.280 --> 00:26:49.280]  讓我們每一個所聽見的
[00:26:49.280 --> 00:26:51.280]  所心裏面有感動的
[00:26:51.280 --> 00:26:55.280]  真是有感而動,而行動
[00:26:55.280 --> 00:26:58.280]  就是當我們去聽到你的說話的時候
[00:26:58.280 --> 00:26:59.280]  當我們知道
[00:26:59.280 --> 00:27:03.280]  上帝今天你要我們不要學賜那第一批的工人
[00:27:03.280 --> 00:27:06.280]  是,或者我們很早就已經信主
[00:27:06.280 --> 00:27:09.280]  但是上帝,我們不要去和人比較
[00:27:09.280 --> 00:27:11.280]  今天你要學習
[00:27:11.280 --> 00:27:15.280]  讓我們去到單單專注在自己手上的工作
[00:27:15.280 --> 00:27:18.280]  單單帶著一份感恩的心
[00:27:18.280 --> 00:27:19.280]  來到你的面前
[00:27:19.280 --> 00:27:21.280]  更加去接納上帝
[00:27:21.280 --> 00:27:23.280]  你有絕對的主權
[00:27:23.280 --> 00:27:26.280]  主啊,如果我們是微小的時候
[00:27:26.280 --> 00:27:28.280]  我們沒有那麼多機會的時候
[00:27:28.280 --> 00:27:31.280]  求神你就幫助我們去到接納
[00:27:31.280 --> 00:27:34.280]  也都不會去看低
[00:27:34.280 --> 00:27:37.280]  去對其他的弟兄姊妹有Evil Eye
[00:27:37.280 --> 00:27:38.280]  主我們多謝你
[00:27:38.280 --> 00:27:41.280]  求主你在我們裏面做一個清潔的心
[00:27:41.280 --> 00:27:43.280]  祝福我們整個群體
[00:27:43.280 --> 00:27:44.280]  多謝你
[00:27:44.280 --> 00:27:45.280]  聽我們的禱告
[00:27:45.280 --> 00:27:46.280]  奉主名求
[00:27:46.280 --> 00:27:47.280]  阿門
[00:27:47.280 --> 00:27:49.280]  把時間交給柏錫
[00:27:49.280 --> 00:27:51.280]  謝謝大家收看這期視頻

