
[00:00:00.000 --> 00:00:10.000]  丙姐妹妹曼樂,剛才很感動,我是第一次聽Henrietta姐妹分享她的見證
[00:39:54.000 --> 00:40:00.000]  最後我講一個見證,和大家分享好不好
[00:40:00.000 --> 00:40:07.000]  結束今天這個講道,這個見證,我為什麼想講這個見證
[00:40:07.000 --> 00:40:13.000]  因為當我預備這段經文的時候,我預備到最後這個原則的時候
[00:40:13.000 --> 00:40:17.000]  我覺得我怎樣能夠將這個合一的奉獻
[00:40:17.000 --> 00:40:32.000]  看為不是我一個人,或者你,其實我、你、他,其實在神的國裡面很奇妙
[00:40:32.000 --> 00:40:39.000]  神會透過祂自己的兒女們,只要你願意忠心,你願意回應神的呼召感動
[00:40:39.000 --> 00:40:45.000]  我們各人所擺上的,上帝幫我們砌成一幅美麗的圖畫
[00:40:45.000 --> 00:40:51.000]  在剛過去這兩個星期,其實我有兩個轉介
[00:40:51.000 --> 00:40:59.000]  都是我們廣福堂的弟兄姊妹,打電話給我,或者WhatsApp給我
[00:40:59.000 --> 00:41:09.000]  而是想我去醫院,兩間不同的醫院,睡在病床上,是都嚴重的
[00:41:09.000 --> 00:41:16.000]  一些都是患病的人,但兩位都未信主
[00:41:16.000 --> 00:41:30.000]  結果我去到的時候,有一個其實是在ICU裡面插了喉
[00:41:30.000 --> 00:41:39.000]  我去到的時候,是上個星期六晚上,我在我們以前的舞堂
[00:41:39.000 --> 00:41:44.000]  其實我們廣福堂是窩福堂分出來的,窩福堂今年是50週年
[00:41:44.000 --> 00:41:52.000]  所以今年他請了他的子堂的堂主任,每個月就跟他們講一篇道
[00:41:52.000 --> 00:41:57.000]  我就選了三月,就是上個星期六、星期日在那邊講道
[00:41:57.000 --> 00:42:04.000]  講道完了之後,他的堂主任和另一個同工就找我聊天
[00:42:04.000 --> 00:42:09.000]  留下我們一起吃飯盒,我們聊得很開心
[00:42:09.000 --> 00:42:13.000]  無所不談,彼此鼓勵
[00:42:13.000 --> 00:42:20.000]  誰知道聊到最後,他說牧師你明天早上都要講道了,不好意思,妨礙了你這麼久
[00:42:20.000 --> 00:42:27.000]  我看看手錶,原來是九點多,走了,拜拜,他們要鎖門
[00:42:27.000 --> 00:42:35.000]  一到樓下巴士站,我打開手機,原來我關了手機
[00:42:35.000 --> 00:42:43.000]  但手機已經有voice message,有text message,告訴我牧師你可不可以盡快來ICU
[00:42:43.000 --> 00:42:49.000]  我知道很危急,馬上就飛的士過去
[00:42:49.000 --> 00:42:58.000]  那個病人感謝神,他還是聽得到,但他開不了眼
[00:42:58.000 --> 00:43:04.000]  我跟他說,如果聽到可不可以給我一些回應
[00:43:04.000 --> 00:43:07.000]  你點頭,他可以點頭
[00:43:07.000 --> 00:43:12.000]  當時這位病人的太太因為已經晚了,她回家休息
[00:43:12.000 --> 00:43:25.000]  但她有另一個舅仔來了,舅仔全程陪著我們和這個病人的徒弟
[00:43:25.000 --> 00:43:34.000]  這個病人是一個很資深的工程師,他在社會上很有貢獻
[00:43:34.000 --> 00:43:45.000]  我長話短說,當時他的徒弟在過去的日子已經殺了很多福音種子
[00:43:45.000 --> 00:43:54.000]  所以當時我主要是很簡潔地將福音再講,很簡短地跟他講
[00:43:54.000 --> 00:44:03.000]  講完之後,我說如果你明白,你願不願意接受耶穌基督做你的救主,做你生命的主
[00:44:03.000 --> 00:44:11.000]  他點頭,他點頭,我再問多一次,因為我想確認,我的見證人個個都看到
[00:44:11.000 --> 00:44:17.000]  他們都確定他真的有反應,而且很清楚,感謝神
[00:44:17.000 --> 00:44:24.000]  當時我為他做決志的祈禱,當時我可以為他洗禮
[00:44:24.000 --> 00:44:34.000]  但因為他最親的人就是他的太太和他的女兒,我就說不如等他們也在
[00:44:34.000 --> 00:44:38.000]  等星期日下午我去多一次,去多一次
[00:44:38.000 --> 00:44:46.000]  怎麼星期日去到,他的狀態回湧,更加好,而且他可以舉手
[00:44:46.000 --> 00:44:51.000]  更加可以表達他的意願,問他洗禮好不好
[00:44:51.000 --> 00:44:55.000]  確定他昨天晚上的決志,很感恩
[00:44:55.000 --> 00:45:02.000]  結果他太太和他的女兒見證他的洗禮,神所做的事真的很奇妙
[00:45:02.000 --> 00:45:12.000]  另外那個病人,我和吳安全牧師應一個肢體邀請
[00:45:12.000 --> 00:45:18.000]  我們探完之後,吳安全牧師上星期一去探多一次
[00:45:18.000 --> 00:45:22.000]  因為那天我就不行了,他又探多一次
[00:45:22.000 --> 00:45:26.000]  結果後來那個人還是不肯相信
[00:45:26.000 --> 00:45:32.000]  但到之後的星期,我忘記了是星期三還是星期五
[00:45:32.000 --> 00:45:39.000]  我再探多一次,都還不行,不過心軟化了
[00:45:39.000 --> 00:45:45.000]  但很感恩,到這個星期我竟然收到消息
[00:45:45.000 --> 00:45:54.000]  那位病人的徒弟,是他的徒弟在工作上跟了很多年
[00:45:54.000 --> 00:46:01.000]  原來那個徒弟做了傳道人,他又送聖經給他
[00:46:01.000 --> 00:46:07.000]  然後去到醫院又探他,然後又鼓勵他,帶了他的決志
[00:46:07.000 --> 00:46:15.000]  接著幫他洗禮,我和吳牧師都鬆了一口氣
[00:46:15.000 --> 00:46:18.000]  原來我們殺種不比別人收割
[00:46:18.000 --> 00:46:23.000]  感謝神嗎?感謝神,我們其實是一起同工
[00:46:23.000 --> 00:46:29.000]  我們現在不是跟別人爭,這些不用爭
[00:46:29.000 --> 00:46:37.000]  不過輪流去都可以,有時我記得回到天家的周主培牧師
[00:46:37.000 --> 00:46:41.000]  我以前在加拿大聽過他講培靈會
[00:46:41.000 --> 00:46:45.000]  他有一個比喻到現在我都很深刻
[00:46:45.000 --> 00:46:49.000]  他說不要緊的,帶一個人信主
[00:46:49.000 --> 00:46:55.000]  你要記住有些人是吃兩件漢堡包才飽
[00:46:55.000 --> 00:47:00.000]  有些人要吃五件,有些年輕人可能十個都可以
[00:47:00.000 --> 00:47:05.000]  但是不要緊,我不知道我是在給他第幾個漢堡包
[00:47:05.000 --> 00:47:10.000]  耶穌是生命的糧,可能他吃到,他不是吃到嘔
[00:47:10.000 --> 00:47:15.000]  是吃到你每一次都有不同的見證跟他說
[00:47:15.000 --> 00:47:18.000]  我們感謝神,神是活的
[00:47:18.000 --> 00:47:24.000]  神是願意保守我們,在他面前所結的這些福音的果子
[00:47:24.000 --> 00:47:29.000]  是一起擺上是合一的一個見證和敬拜
[00:47:29.000 --> 00:47:33.000]  感謝神,為什麼去了這裡?
[00:47:33.000 --> 00:47:36.000]  可不可以給我最後一個slide?
[00:47:36.000 --> 00:47:40.000]  現在為什麼不work?
[00:47:40.000 --> 00:47:44.000]  對了,沒錯,就是這一節
[00:47:44.000 --> 00:47:49.000]  我們看見摩西進回眸與耶和華說話的時候
[00:47:49.000 --> 00:47:53.000]  聽見法季的季個以上
[00:47:53.000 --> 00:47:57.000]  而基督教中間有對他說話的聲音
[00:47:57.000 --> 00:47:59.000]  有話向他說話
[00:47:59.000 --> 00:48:04.000]  其實今天當我們願意去這樣親近神
[00:48:04.000 --> 00:48:06.000]  這樣擺上我們自己
[00:48:06.000 --> 00:48:09.000]  每一天我們都需要神的話
[00:48:09.000 --> 00:48:13.000]  神的靈透過他自己的話語向我們說話
[00:48:13.000 --> 00:48:15.000]  啟示給我們知道
[00:48:15.000 --> 00:48:19.000]  原來我們的敬拜帶來是新的力量
[00:48:19.000 --> 00:48:22.000]  新的啟示繼續向前行
[00:48:22.000 --> 00:48:25.000]  每一次你回到教會的敬拜
[00:48:25.000 --> 00:48:30.000]  但願我們每個弟兄姊妹都再一次被神的靈充滿我們
[00:48:30.000 --> 00:48:32.000]  再一次被激勵
[00:48:32.000 --> 00:48:35.000]  你今天不要看輕
[00:48:35.000 --> 00:48:38.000]  你對別人一句鼓勵的話
[00:48:38.000 --> 00:48:40.000]  對你旁邊一個有需要的人
[00:48:40.000 --> 00:48:43.000]  你一生的關懷、慰問
[00:48:43.000 --> 00:48:47.000]  原來都是足成這一幅很美麗的圖畫
[00:48:47.000 --> 00:48:51.000]  我們一起好不好立志?
[00:48:51.000 --> 00:48:54.000]  弟兄姊妹我們一起做一個祈禱
[00:48:54.000 --> 00:48:57.000]  天父上帝我們願祢在我們港福家
[00:48:57.000 --> 00:49:01.000]  每一個家庭、每一個弟兄姊妹都向祢回應
[00:49:01.000 --> 00:49:06.000]  我們有這一份真是願意這樣去回應祢
[00:49:06.000 --> 00:49:10.000]  在我們個人生命裏頭這一種的心意
[00:49:10.000 --> 00:49:11.000]  叫我們是甘心樂意
[00:49:11.000 --> 00:49:14.000]  各盡其職和全體合一
[00:49:14.000 --> 00:49:15.000]  這樣去擺上
[00:49:15.000 --> 00:49:18.000]  祢所看為美為善的
[00:49:18.000 --> 00:49:21.000]  祢的心意透過祢的子民
[00:49:21.000 --> 00:49:24.000]  就在他們身處的各樣的環境裏面
[00:49:24.000 --> 00:49:26.000]  就算多艱難都好
[00:49:26.000 --> 00:49:29.000]  我們能夠彰顯是神的榮耀
[00:49:29.000 --> 00:49:31.000]  祢的話語就是活著的
[00:49:31.000 --> 00:49:35.000]  是能夠給予人生命和真正的盼望
[00:49:35.000 --> 00:49:39.000]  願意上帝祢今天同樣對我們說話
[00:49:39.000 --> 00:49:42.000]  給我們有這一份樂意擺上的心
[00:49:42.000 --> 00:49:44.000]  我們願意和人同工
[00:49:44.000 --> 00:49:47.000]  我們不是憎勁、不是嫉妒
[00:49:47.000 --> 00:49:50.000]  我們的全福音我們建立滿途
[00:49:50.000 --> 00:49:52.000]  能夠歸主
[00:49:52.000 --> 00:49:54.000]  能夠一切都為祢所用
[00:49:54.000 --> 00:49:56.000]  主人願祢在我們的生命上
[00:49:56.000 --> 00:49:58.000]  繼續作祢奇妙的工作
[00:49:58.000 --> 00:49:59.000]  同心合意地禱告
[00:49:59.000 --> 00:50:01.000]  奉主耶穌基督的聖名求
[00:50:01.000 --> 00:50:02.000]  阿門
