
[00:00:00.000 --> 00:00:04.000]  好,謝謝Markie,希望姐妹平安。
[00:17:56.000 --> 00:17:57.000]  他慢慢在改變,
[00:17:57.000 --> 00:18:00.000]  他又聽到這些人說,
[00:18:00.000 --> 00:18:03.000]  這個戈利紐所經歷的事情,
[00:18:03.000 --> 00:18:06.000]  就告訴他住一宿,
[00:18:06.000 --> 00:18:08.000]  而且是什麼呢?
[00:18:08.000 --> 00:18:10.000]  他順著聖靈給他的感動,
[00:18:10.000 --> 00:18:12.000]  知道這是神的事情,
[00:18:12.000 --> 00:18:13.000]  神派來的,
[00:18:13.000 --> 00:18:15.000]  神聖靈親自的說,
[00:18:15.000 --> 00:18:17.000]  這是我猜來的,
[00:18:17.000 --> 00:18:20.000]  他就第二天起身跟他們同去。
[00:18:20.000 --> 00:18:23.000]  我要請你想像,
[00:18:23.000 --> 00:18:27.000]  這是對彼得來說一件非常不容易的事情,
[00:18:27.000 --> 00:18:31.000]  因為他必須克服他觀念上的障礙,
[00:18:31.000 --> 00:18:34.000]  我不應該跟這些人一起吃飯的,
[00:18:34.000 --> 00:18:37.000]  我不應該跟這些人住在一起的,
[00:18:37.000 --> 00:18:40.000]  我更不該跟這些人去,
[00:18:40.000 --> 00:18:42.000]  但是彼得因順服上帝,
[00:18:42.000 --> 00:18:43.000]  他就去。
[00:18:43.000 --> 00:18:45.000]  第四個情節是什麼呢?
[00:18:45.000 --> 00:18:47.000]  第四個情節是,
[00:18:47.000 --> 00:18:50.000]  剛才彼得一去到戈利紐那裡,
[00:18:50.000 --> 00:18:53.000]  他就發現不只是見戈利紐,
[00:18:53.000 --> 00:18:56.000]  戈利紐知道這是從神來的意象,
[00:18:56.000 --> 00:18:57.000]  你知道戈利紐是什麼事情嗎?
[00:18:57.000 --> 00:19:00.000]  你回去看《十六經傳》第十章,
[00:19:00.000 --> 00:19:04.000]  戈利紐就把他家裡所有的人都召集來,
[00:19:04.000 --> 00:19:06.000]  一打開門,彼得一進去,
[00:19:06.000 --> 00:19:09.000]  哇,怎麼這麼多人?
[00:19:09.000 --> 00:19:10.000]  這麼多人,
[00:19:10.000 --> 00:19:14.000]  彼得就很誠實直接的跟戈利紐解釋,
[00:19:14.000 --> 00:19:17.000]  他們本來不應該有來往的,
[00:19:17.000 --> 00:19:20.000]  我是猶太人,你是外邦人,
[00:19:20.000 --> 00:19:21.000]  我們不應該有來往的,
[00:19:21.000 --> 00:19:23.000]  但是因為受到神的啟示,
[00:19:23.000 --> 00:19:25.000]  他就過來,
[00:19:25.000 --> 00:19:27.000]  他過來想要了解發生什麼事情,
[00:19:27.000 --> 00:19:32.000]  所以有些時候我們不要這麼快的就否定一些事情,
[00:19:32.000 --> 00:19:34.000]  如果是神給你的感動,
[00:19:34.000 --> 00:19:36.000]  至少去了解一下,
[00:19:36.000 --> 00:19:37.000]  他去到那邊,
[00:19:37.000 --> 00:19:38.000]  現在到底是什麼事?
[00:19:38.000 --> 00:19:39.000]  他問戈利紐,
[00:19:39.000 --> 00:19:41.000]  戈利紐就說什麼呢?
[00:19:41.000 --> 00:19:44.000]  說他是怎麼樣得到意象,
[00:19:44.000 --> 00:19:47.000]  我就是得到意象才知道你是誰,
[00:19:47.000 --> 00:19:48.000]  我本來都不認識你,
[00:19:48.000 --> 00:19:51.000]  然後我也不知道你住在哪裡,
[00:19:51.000 --> 00:19:55.000]  我怎麼會知道你住在薛皮匠西門的家呢?
[00:19:55.000 --> 00:19:56.000]  告訴他,
[00:19:56.000 --> 00:19:57.000]  所以我就把你叫過來,
[00:19:57.000 --> 00:19:59.000]  因為我領受到意象,
[00:19:59.000 --> 00:20:03.000]  現在我很樂意聽你要講的話。
[00:20:03.000 --> 00:20:09.000]  最後我們看到彼得看到戈利紐這麼誠意的說,
[00:20:09.000 --> 00:20:11.000]  現在我要聽你跟我說什麼,
[00:20:11.000 --> 00:20:12.000]  這麼多人,
[00:20:12.000 --> 00:20:14.000]  所有的眼睛都看著他,
[00:20:14.000 --> 00:20:16.000]  現在彼得要說什麼呢?
[00:20:16.000 --> 00:20:18.000]  彼得把最重要的事情說出來,
[00:20:18.000 --> 00:20:20.000]  耶穌基督是誰,
[00:20:20.000 --> 00:20:25.000]  耶穌基督怎麼樣才能夠靠著信靠耶穌才能夠得救,
[00:20:25.000 --> 00:20:27.000]  他把這番話說出來,
[00:20:27.000 --> 00:20:30.000]  怎麼知道說的時候呢?
[00:20:30.000 --> 00:20:31.000]  還沒有呼召,
[00:20:31.000 --> 00:20:33.000]  還沒有問誰要舉手,
[00:20:33.000 --> 00:20:34.000]  還沒有舉手,
[00:20:34.000 --> 00:20:37.000]  每個人就開始說方言,
[00:20:37.000 --> 00:20:41.000]  每個人就開始說一些外鄉的語言,
[00:20:41.000 --> 00:20:44.000]  每個人就開始被聖靈充滿,
[00:20:44.000 --> 00:20:47.000]  彼得看到發生這些事情之後就說,
[00:20:47.000 --> 00:20:49.000]  這些人跟我們一樣,
[00:20:49.000 --> 00:20:51.000]  都領受了聖靈,
[00:20:51.000 --> 00:20:53.000]  所以這個時候呢,
[00:20:53.000 --> 00:20:54.000]  你們願意的話,
[00:20:54.000 --> 00:20:57.000]  我們現在就要洗禮了,
[00:20:57.000 --> 00:20:58.000]  他們都洗禮了,
[00:20:58.000 --> 00:21:00.000]  所以這個事件,
[00:21:00.000 --> 00:21:01.000]  我希望這樣講,
[00:21:01.000 --> 00:21:02.000]  詳細講了一點,
[00:21:02.000 --> 00:21:03.000]  大家知道發生什麼,
[00:21:03.000 --> 00:21:06.000]  感謝路加醫生順服聖靈的感動,
[00:21:06.000 --> 00:21:09.000]  把這段經文記載下來,
[00:21:09.000 --> 00:21:12.000]  使到我們能夠知道兩千年前發生什麼事情,
[00:21:12.000 --> 00:21:14.000]  現在我要邀請弟兄姊妹,
[00:21:14.000 --> 00:21:20.000]  一起來學習這重要的七個生命的功課,
[00:21:20.000 --> 00:21:22.000]  這七個生命的功課,
[00:21:22.000 --> 00:21:24.000]  第一個是什麼呢?
[00:21:24.000 --> 00:21:26.000]  第一個是,
[00:21:26.000 --> 00:21:34.000]  神會在衷心的禱告中與我們相遇,
[00:21:34.000 --> 00:21:37.000]  哥離牛怎麼領受意象呢?
[00:21:37.000 --> 00:21:41.000]  聖經說他是常常禱告的人,
[00:21:41.000 --> 00:21:44.000]  他在猶太人禱告的時間,
[00:21:44.000 --> 00:21:47.000]  深午他就在那邊禱告,
[00:21:47.000 --> 00:21:50.000]  常常禱告,
[00:21:50.000 --> 00:21:52.000]  彼得在什麼時候領受意象呢?
[00:21:52.000 --> 00:21:53.000]  大家記得嗎?
[00:21:53.000 --> 00:21:54.000]  他餓了,
[00:21:54.000 --> 00:21:55.000]  餓了之前在做什麼?
[00:21:55.000 --> 00:21:57.000]  禱告,
[00:21:57.000 --> 00:22:03.000]  彼得雖然已經有很多侍奉的能力跟成就,
[00:22:03.000 --> 00:22:07.000]  但是他還是沒有忘記禱告的操練,
[00:22:07.000 --> 00:22:09.000]  所以他在該禱告的時間,
[00:22:09.000 --> 00:22:12.000]  他還是禱告。
[00:22:12.000 --> 00:22:14.000]  弟兄姊妹,
[00:22:14.000 --> 00:22:17.000]  你的禱告生活怎樣?
[00:22:17.000 --> 00:22:21.000]  有沒有因為越來越信靠神,
[00:22:21.000 --> 00:22:24.000]  就越少禱告了?
[00:22:24.000 --> 00:22:27.000]  這句話是不是很奇怪?
[00:22:27.000 --> 00:22:30.000]  越來越信靠神就越少禱告,
[00:22:30.000 --> 00:22:33.000]  因為你相信神會搞定的,
[00:22:33.000 --> 00:22:35.000]  神愛我,
[00:22:35.000 --> 00:22:37.000]  神一定會幫我的,
[00:22:37.000 --> 00:22:38.000]  會,
[00:22:38.000 --> 00:22:40.000]  但是你知不知道,
[00:22:40.000 --> 00:22:45.000]  神說我們要常常禱告,
[00:22:45.000 --> 00:22:49.000]  很多弟兄姊妹想知道神的心意是什麼,
[00:22:49.000 --> 00:22:51.000]  我這個項目應該不應該做,
[00:22:51.000 --> 00:22:53.000]  我該不該移民,
[00:22:53.000 --> 00:22:57.000]  我該不該認識這個人,
[00:22:57.000 --> 00:23:02.000]  我該不該繼續在香港生活,
[00:23:02.000 --> 00:23:05.000]  但是你如果不常常禱告,
[00:23:05.000 --> 00:23:10.000]  怎樣清楚領受神的心意呢?
[00:23:10.000 --> 00:23:13.000]  魔鬼很狡猾,
[00:23:13.000 --> 00:23:16.000]  魔鬼可以用很多的詭計,
[00:23:16.000 --> 00:23:20.000]  使到我們以為我們自己跟神很親密,
[00:23:20.000 --> 00:23:24.000]  但是實際上我們已經越來越遠離神了,
[00:23:24.000 --> 00:23:30.000]  魔鬼可以悄悄地教你說不用禱告,
[00:23:30.000 --> 00:23:32.000]  神都懂的,
[00:23:32.000 --> 00:23:34.000]  心裡想想就可以了,
[00:23:34.000 --> 00:23:36.000]  聖經不是說嗎?
[00:23:36.000 --> 00:23:39.000]  他能夠按著你心裡的力量賜給你,
[00:23:39.000 --> 00:23:45.000]  超過你所求所想的,
[00:23:45.000 --> 00:23:46.000]  但是神叫我們禱告,
[00:23:46.000 --> 00:23:48.000]  禱告的時候你就會發現,
[00:23:48.000 --> 00:23:51.000]  你真的禱告的時候你就會發現,
[00:23:51.000 --> 00:23:54.000]  有些時候上帝要跟你說的話,
[00:23:54.000 --> 00:23:57.000]  是你不願意聽的,
[00:23:57.000 --> 00:23:58.000]  你在想你的項目,
[00:23:58.000 --> 00:24:00.000]  你在想你的前途,
[00:24:00.000 --> 00:24:03.000]  上帝突然間跟你說,
[00:24:03.000 --> 00:24:07.000]  你的生命不大好,
[00:24:07.000 --> 00:24:14.000]  有一些的罪還沒有改,
[00:24:14.000 --> 00:24:17.000]  神愛你,
[00:24:17.000 --> 00:24:21.000]  他要在你的生命中來讓你明白,
[00:24:21.000 --> 00:24:24.000]  他關心的是什麼,
[00:24:24.000 --> 00:24:27.000]  就好像小孩子可能很關心的是,
[00:24:27.000 --> 00:24:33.000]  媽咪什麼時候幫我買那個我最心愛的玩具,
[00:24:33.000 --> 00:24:35.000]  可是媽媽最關心的是,
[00:24:35.000 --> 00:24:43.000]  他什麼時候學會有自律地做好自己的事情,
[00:24:43.000 --> 00:24:46.000]  對媽媽來說那玩具是小事,
[00:24:46.000 --> 00:24:49.000]  隨時要買給他都可以,
[00:24:49.000 --> 00:24:52.000]  都能夠,
[00:24:52.000 --> 00:24:53.000]  我們呢?
[00:24:53.000 --> 00:24:56.000]  我們關心的事情是什麼?
[00:24:56.000 --> 00:24:58.000]  你知道上帝關心你的事情是什麼嗎?
[00:24:58.000 --> 00:25:02.000]  你願意在禱告中去了解他嗎?
[00:25:02.000 --> 00:25:05.000]  神會在衷心的禱告中與我們相遇,
[00:25:05.000 --> 00:25:08.000]  我在寫這個標題的時候,
[00:25:08.000 --> 00:25:12.000]  我沒有只是寫神會在我們的禱告中與我們相遇,
[00:25:12.000 --> 00:25:15.000]  是在衷心的禱告中,
[00:25:15.000 --> 00:25:18.000]  哥尼牛作為一個外邦人,
[00:25:18.000 --> 00:25:20.000]  也衷心的禱告,
[00:25:20.000 --> 00:25:22.000]  彼得作為一個教會領袖,
[00:25:22.000 --> 00:25:24.000]  有極大能力的,
[00:25:24.000 --> 00:25:26.000]  也衷心禱告,
[00:25:26.000 --> 00:25:29.000]  難道我們可以說我不需要嗎?
[00:25:29.000 --> 00:25:31.000]  第二,
[00:25:31.000 --> 00:25:35.000]  神會按著我們的局限給我們引領,
[00:25:35.000 --> 00:25:37.000]  彼得禱告的時候是惡了,
[00:25:37.000 --> 00:25:41.000]  惡反映人是人不是神,
[00:25:41.000 --> 00:25:44.000]  惡反映我們會惡,
[00:25:44.000 --> 00:25:48.000]  惡反映我們是有局限的。
[00:25:48.000 --> 00:25:50.000]  但是上帝就藉著他的惡,
[00:25:50.000 --> 00:25:54.000]  讓他明白上帝愛猶太人,
[00:25:54.000 --> 00:25:56.000]  也愛外邦人,
[00:25:56.000 --> 00:26:01.000]  所有上帝吃的食物都是潔淨的,
[00:26:01.000 --> 00:26:02.000]  只要上帝潔淨,
[00:26:02.000 --> 00:26:04.000]  就是潔淨。
[00:26:04.000 --> 00:26:07.000]  舊約是為了在那個年代的文化,
[00:26:07.000 --> 00:26:10.000]  跟外邦人分別出來,
[00:26:10.000 --> 00:26:12.000]  要訓練這些猶太人,
[00:26:12.000 --> 00:26:13.000]  以色列人,
[00:26:13.000 --> 00:26:16.000]  怎樣的順服上帝。
[00:26:16.000 --> 00:26:19.000]  當耶穌基督已經成就了福音,
[00:26:19.000 --> 00:26:22.000]  準備好了猶太人,
[00:26:22.000 --> 00:26:23.000]  按著神的計劃,
[00:26:23.000 --> 00:26:26.000]  要把福音傳去外邦人了,
[00:26:26.000 --> 00:26:28.000]  就不需要守這些條例了,
[00:26:28.000 --> 00:26:30.000]  所以上帝會啟示,
[00:26:30.000 --> 00:26:34.000]  而且這個啟示是讓猶太的基督徒知道,
[00:26:34.000 --> 00:26:37.000]  福音原來也是要傳到,
[00:26:37.000 --> 00:26:42.000]  不屬於亞伯拉罕的血脈的外邦人,
[00:26:42.000 --> 00:26:44.000]  因為他們可以憑著信心,
[00:26:44.000 --> 00:26:48.000]  也成為亞伯拉罕的子孫,
[00:26:48.000 --> 00:26:51.000]  因為亞伯拉罕是陰性、嗔意,
[00:26:51.000 --> 00:26:54.000]  所以一切陰性、嗔意的人,
[00:26:54.000 --> 00:26:58.000]  都可以成為亞伯拉罕的子孫,
[00:26:58.000 --> 00:27:01.000]  這是保羅後來教導我們的。
[00:27:01.000 --> 00:27:03.000]  這裡彼得餓了,
[00:27:03.000 --> 00:27:05.000]  上帝就用他餓的途徑,
[00:27:05.000 --> 00:27:07.000]  讓他明白真理。
[00:27:07.000 --> 00:27:08.000]  有些人說,
[00:27:08.000 --> 00:27:10.000]  我不想去教會,
[00:27:10.000 --> 00:27:12.000]  因為我去教會,
[00:27:12.000 --> 00:27:15.000]  我的動機不大一樣,
[00:27:15.000 --> 00:27:19.000]  我怕上帝會懲罰我。
[00:27:19.000 --> 00:27:20.000]  我告訴你,
[00:27:20.000 --> 00:27:23.000]  上帝不管你什麼原因來教會,
[00:27:23.000 --> 00:27:28.000]  上帝都會使你明白真正的原因是什麼。
[00:27:28.000 --> 00:27:29.000]  有些人來教會,
[00:27:29.000 --> 00:27:32.000]  是希望自己的老公得救,
[00:27:32.000 --> 00:27:35.000]  所以我就多來教會,
[00:27:35.000 --> 00:27:37.000]  禱告。
[00:27:37.000 --> 00:27:39.000]  可是上帝讓他明白,
[00:27:39.000 --> 00:27:42.000]  原來上帝希望他的老公得救,
[00:27:42.000 --> 00:27:46.000]  也希望他自己更明白上帝的愛,
[00:27:46.000 --> 00:27:48.000]  更明白福音是什麼。
[00:27:48.000 --> 00:27:51.000]  所以你不要太介意你的朋友,
[00:27:51.000 --> 00:27:54.000]  是什麼原因來到教會,
[00:27:54.000 --> 00:27:56.000]  你的責任反而是,
[00:27:56.000 --> 00:28:03.000]  你有沒有辦法使到他明白真正來教會的意義。
[00:28:03.000 --> 00:28:04.000]  彼得是餓了,
[00:28:04.000 --> 00:28:06.000]  所以上帝就用餓,
[00:28:06.000 --> 00:28:08.000]  用食物來教他真理。
[00:28:08.000 --> 00:28:09.000]  彼得說,
[00:28:09.000 --> 00:28:10.000]  煮啊,
[00:28:10.000 --> 00:28:12.000]  這是不可的。
[00:28:12.000 --> 00:28:15.000]  你們有沒有發現彼得有一個,
[00:28:15.000 --> 00:28:22.000]  很會跟上帝說不要不要不要的習慣。
[00:28:22.000 --> 00:28:25.000]  以前彼得什麼時候跟上帝說過,
[00:28:25.000 --> 00:28:27.000]  不要不要不要這樣做,
[00:28:27.000 --> 00:28:30.000]  什麼時候呢?
[00:28:30.000 --> 00:28:31.000]  洗腳,
[00:28:31.000 --> 00:28:33.000]  對了。
[00:28:33.000 --> 00:28:37.000]  耶穌在最後的晚餐要為每個人洗腳,
[00:28:37.000 --> 00:28:38.000]  彼得就說,
[00:28:38.000 --> 00:28:39.000]  不可,
[00:28:39.000 --> 00:28:41.000]  不可為我洗腳。
[00:28:41.000 --> 00:28:42.000]  在之前,
[00:28:42.000 --> 00:28:43.000]  耶穌說,
[00:28:43.000 --> 00:28:46.000]  我要上耶路撒冷,
[00:28:46.000 --> 00:28:47.000]  彼得就說,
[00:28:47.000 --> 00:28:48.000]  不可,
[00:28:48.000 --> 00:28:53.000]  不可以去耶路撒冷。
[00:28:53.000 --> 00:28:57.000]  彼得有很多自己的想法,
[00:28:57.000 --> 00:28:59.000]  跟我們一樣,
[00:28:59.000 --> 00:29:02.000]  上帝有上帝自己的旨意,
[00:29:02.000 --> 00:29:06.000]  你願意放下你自己的不可以嗎?
[00:29:06.000 --> 00:29:07.000]  彼得在學習,
[00:29:07.000 --> 00:29:09.000]  他在這個時候他已經成為教會領袖,
[00:29:09.000 --> 00:29:12.000]  但教會領袖原來不是完美的,
[00:29:12.000 --> 00:29:14.000]  還在學習,
[00:29:14.000 --> 00:29:15.000]  有些觀念,
[00:29:15.000 --> 00:29:16.000]  不可以煮啊,
[00:29:16.000 --> 00:29:17.000]  不可,
[00:29:17.000 --> 00:29:21.000]  我不可以吃這些食物。
[00:29:21.000 --> 00:29:24.000]  上帝的愛是怎麼樣呢?
[00:29:24.000 --> 00:29:26.000]  以前用他三次否認煮,
[00:29:26.000 --> 00:29:28.000]  這次他三次怎麼樣呢?
[00:29:28.000 --> 00:29:29.000]  告訴他,
[00:29:29.000 --> 00:29:30.000]  你可以吃,
[00:29:30.000 --> 00:29:31.000]  你可以吃,
[00:29:31.000 --> 00:29:33.000]  你可以吃。
[00:29:33.000 --> 00:29:36.000]  上帝的愛是大過我們的軟弱。
[00:29:36.000 --> 00:29:37.000]  弟兄姊妹,
[00:29:37.000 --> 00:29:40.000]  如果你現在在你的生命中有一些軟弱,
[00:29:40.000 --> 00:29:44.000]  以致你好像不能夠好好的對主忠心,
[00:29:44.000 --> 00:29:45.000]  我要鼓勵你,
[00:29:45.000 --> 00:29:49.000]  上帝的愛大過你的軟弱。
[00:29:49.000 --> 00:29:50.000]  第三,
[00:29:50.000 --> 00:29:54.000]  神會使我們的順服帶來新可能。
[00:29:54.000 --> 00:29:55.000]  剛才我們說了,
[00:29:55.000 --> 00:30:00.000]  彼得就請那些割梨牛派來的那些,
[00:30:00.000 --> 00:30:02.000]  他的家的僕人,
[00:30:02.000 --> 00:30:04.000]  住了一宿,
[00:30:04.000 --> 00:30:06.000]  第二天還跟他們幾個去,
[00:30:06.000 --> 00:30:12.000]  還帶著幾個弟兄前行。
[00:30:12.000 --> 00:30:13.000]  我剛才說了,
[00:30:13.000 --> 00:30:15.000]  這個照常理是不可能做的,
[00:30:15.000 --> 00:30:18.000]  但是彼得願意按著聖靈給他,
[00:30:18.000 --> 00:30:20.000]  他當時還不明白怎麼回事,
[00:30:20.000 --> 00:30:22.000]  所以他去到割梨牛的家,
[00:30:22.000 --> 00:30:24.000]  還要問這是什麼事情。
[00:30:24.000 --> 00:30:27.000]  他是不需要等到完全明白,
[00:30:27.000 --> 00:30:30.000]  但是已經清楚看見那個印證的時候,
[00:30:30.000 --> 00:30:34.000]  明明就是上帝給的一些跡象,
[00:30:34.000 --> 00:30:36.000]  他就願意走一步。
[00:30:36.000 --> 00:30:37.000]  有時候你知道嗎,
[00:30:37.000 --> 00:30:41.000]  上帝不會立刻讓你看到整幅圖畫,
[00:30:41.000 --> 00:30:43.000]  有些弟兄姐妹在等上帝,
[00:30:43.000 --> 00:30:48.000]  你要讓我從頭看到尾,
[00:30:48.000 --> 00:30:52.000]  只是不要讓我看到我怎麼死。
[00:30:52.000 --> 00:30:55.000]  我才說我跟著你去。
[00:30:55.000 --> 00:30:57.000]  這個不是信心,
[00:30:57.000 --> 00:31:00.000]  這個不是對上帝的信靠,
[00:31:00.000 --> 00:31:03.000]  這個是簽合約,
[00:31:03.000 --> 00:31:05.000]  講好了,
[00:31:05.000 --> 00:31:07.000]  講好了,我不去非洲的,
[00:31:07.000 --> 00:31:10.000]  講好了,全部都講好了。
[00:31:10.000 --> 00:31:12.000]  才說yes,我跟隨你。
[00:31:12.000 --> 00:31:15.000]  不,不是這樣。
[00:31:15.000 --> 00:31:18.000]  上帝很多時候都讓你看見一些的印證,
[00:31:18.000 --> 00:31:21.000]  然後你再向前走,
[00:31:21.000 --> 00:31:22.000]  前面又光了一點,
[00:31:22.000 --> 00:31:24.000]  好像一個人拿著手電筒,
[00:31:24.000 --> 00:31:26.000]  在一個黑暗的道路上走路,
[00:31:26.000 --> 00:31:29.000]  不能夠一下子照到盡頭,
[00:31:29.000 --> 00:31:32.000]  但是每一步都能夠照光一點,
[00:31:32.000 --> 00:31:35.000]  前面的路能夠向前行,
[00:31:35.000 --> 00:31:36.000]  這是信心,
[00:31:36.000 --> 00:31:38.000]  上帝會按著我們的軟弱,
[00:31:38.000 --> 00:31:41.000]  給我們看見可相信的,
[00:31:41.000 --> 00:31:43.000]  提醒他對我們的愛,
[00:31:43.000 --> 00:31:44.000]  你就向前走。
[00:31:44.000 --> 00:31:48.000]  你現在有什麼事情是需要一些印證嗎?
[00:31:48.000 --> 00:31:50.000]  上帝有沒有其實已經給你了,
[00:31:50.000 --> 00:31:53.000]  你還嫌不夠呢?
[00:31:53.000 --> 00:31:55.000]  憑信心再走多一步吧,
[00:31:55.000 --> 00:32:02.000]  你會發現可能前面很光明。
[00:32:02.000 --> 00:32:03.000]  第四,
[00:32:03.000 --> 00:32:07.000]  神會使用我們的謙卑榮耀他自己。
[00:32:07.000 --> 00:32:09.000]  所以第二天他們去到那邊,
[00:32:09.000 --> 00:32:10.000]  哥尼牛,你看到嗎?
[00:32:10.000 --> 00:32:15.000]  哥尼牛請了他的親屬密友等候他們。
[00:32:15.000 --> 00:32:17.000]  一打開門這麼多人,
[00:32:17.000 --> 00:32:18.000]  彼得一進去,
[00:32:18.000 --> 00:32:20.000]  哥尼牛就迎接了,
[00:32:20.000 --> 00:32:22.000]  伏伏在腳前,
[00:32:22.000 --> 00:32:25.000]  你可以想像哥尼牛的感受嗎?
[00:32:25.000 --> 00:32:27.000]  他常常禱告,
[00:32:27.000 --> 00:32:28.000]  常常敬畏神,
[00:32:28.000 --> 00:32:30.000]  常常咒祭窮人,
[00:32:30.000 --> 00:32:31.000]  常常禱告,
[00:32:31.000 --> 00:32:33.000]  其中一天禱告的時候,
[00:32:33.000 --> 00:32:36.000]  突然間領受天使對他說話,
[00:32:36.000 --> 00:32:38.000]  去找一個彼得來,
[00:32:38.000 --> 00:32:41.000]  派人去找到底有沒有這個彼得的,
[00:32:41.000 --> 00:32:43.000]  真的來了就是這個彼得,
[00:32:43.000 --> 00:32:44.000]  看到他的時候,
[00:32:44.000 --> 00:32:47.000]  你知道哥尼牛簡直是什麼呢?
[00:32:47.000 --> 00:32:49.000]  神人啊!
[00:32:49.000 --> 00:32:54.000]  就馬上跪在他腳前拜他,
[00:32:54.000 --> 00:32:55.000]  伏伏啊!
[00:32:55.000 --> 00:32:59.000]  伏伏在他腳前拜他,
[00:32:59.000 --> 00:33:01.000]  看到彼得,
[00:33:01.000 --> 00:33:03.000]  彼得做什麼呢?
[00:33:03.000 --> 00:33:05.000]  哇!在那邊享受一下,
[00:33:05.000 --> 00:33:06.000]  在拜我,
[00:33:06.000 --> 00:33:08.000]  這個百夫長在拜我,
[00:33:08.000 --> 00:33:09.000]  在享受幾秒,
[00:33:09.000 --> 00:33:11.000]  沒有!
[00:33:11.000 --> 00:33:12.000]  拉住他,
[00:33:12.000 --> 00:33:13.000]  說什麼呢?
[00:33:13.000 --> 00:33:14.000]  你起來,
[00:33:14.000 --> 00:33:16.000]  我也是人。
[00:33:16.000 --> 00:33:17.000]  他沒有說,
[00:33:17.000 --> 00:33:18.000]  起來起來,
[00:33:18.000 --> 00:33:21.000]  不必不必。
[00:33:21.000 --> 00:33:25.000]  他當然更沒有說平身,
[00:33:25.000 --> 00:33:28.000]  他說我也是人,
[00:33:28.000 --> 00:33:31.000]  這個是一個成功的領袖,
[00:33:31.000 --> 00:33:34.000]  還保持著清醒的頭腦,
[00:33:34.000 --> 00:33:36.000]  能夠被上帝繼續使用的人,
[00:33:36.000 --> 00:33:39.000]  必須有的。
[00:33:39.000 --> 00:33:40.000]  我也是人。
[00:33:40.000 --> 00:33:42.000]  我不知道各種文化是怎麼樣,
[00:33:42.000 --> 00:33:43.000]  有些文化呢,
[00:33:43.000 --> 00:33:46.000]  就很容易,
[00:33:46.000 --> 00:33:50.000]  很容易把某些人當成是,
[00:33:50.000 --> 00:33:53.000]  好像遙不可及呀,
[00:33:53.000 --> 00:33:55.000]  但基督教信仰不是這樣,
[00:33:55.000 --> 00:33:57.000]  基督教信仰告訴我們,
[00:33:57.000 --> 00:33:59.000]  我們大家都是一樣,
[00:33:59.000 --> 00:34:01.000]  我們大家都是一家人,
[00:34:01.000 --> 00:34:04.000]  我們只是有不同的角色,
[00:34:04.000 --> 00:34:06.000]  我們要一起來成長,
[00:34:06.000 --> 00:34:08.000]  一起來同行。
[00:34:08.000 --> 00:34:14.000]  在梵蒂岡,
[00:34:14.000 --> 00:34:21.000]  在聖保羅大教會,
[00:34:21.000 --> 00:34:23.000]  聖彼得大教會,大教堂,
[00:34:23.000 --> 00:34:27.000]  有彼得的神像,
[00:34:27.000 --> 00:34:29.000]  很多人,
[00:34:29.000 --> 00:34:31.000]  不同的背景的信仰人,
[00:34:31.000 --> 00:34:33.000]  去到那邊呢,
[00:34:33.000 --> 00:34:34.000]  會怎麼樣呢?
[00:34:34.000 --> 00:34:38.000]  有沒有看過?
[00:34:38.000 --> 00:34:39.000]  蹲下,
[00:34:39.000 --> 00:34:42.000]  在神像面前蹲下,
[00:34:42.000 --> 00:34:43.000]  也會怎麼樣呢?
[00:34:43.000 --> 00:34:45.000]  親那個腳,
[00:34:45.000 --> 00:34:46.000]  對嗎?
[00:34:46.000 --> 00:34:48.000]  看起來好像很感動,
[00:34:48.000 --> 00:34:50.000]  因為看到一個人這麼的敬虔,
[00:34:50.000 --> 00:34:52.000]  一群一群的人,
[00:34:52.000 --> 00:34:53.000]  一走過,
[00:34:53.000 --> 00:34:56.000]  就這樣的親吻。
[00:34:56.000 --> 00:34:58.000]  你知道如果彼得那天在那裡,
[00:34:58.000 --> 00:35:02.000]  他會說什麼嗎?
[00:35:02.000 --> 00:35:05.000]  我也是人,
[00:35:05.000 --> 00:35:07.000]  我也是人。
[00:35:07.000 --> 00:35:09.000]  所以我們的情感呢,
[00:35:09.000 --> 00:35:12.000]  很容易被這些敬虔的行為呢,
[00:35:12.000 --> 00:35:13.000]  感動。
[00:35:13.000 --> 00:35:15.000]  但是我們要有真理,
[00:35:15.000 --> 00:35:16.000]  來平衡。
[00:35:16.000 --> 00:35:17.000]  不然的話呢,
[00:35:17.000 --> 00:35:20.000]  我們也會被走了一段很長的路,
[00:35:20.000 --> 00:35:23.000]  三步一叩,
[00:35:23.000 --> 00:35:25.000]  三歸一叩拜,
[00:35:25.000 --> 00:35:28.000]  我們人的情感很容易被這些景象呢,
[00:35:28.000 --> 00:35:29.000]  深深感動。
[00:35:29.000 --> 00:35:31.000]  我們的感動要分清楚,
[00:35:31.000 --> 00:35:37.000]  我們為他們想要追求某些靈性的東西的那種渴望,
[00:35:37.000 --> 00:35:38.000]  感動。
[00:35:38.000 --> 00:35:41.000]  但是我們要用真理來平衡,
[00:35:41.000 --> 00:35:43.000]  真正的神是,
[00:35:43.000 --> 00:35:46.000]  真正令我們感動的是那一位無辜的,
[00:35:46.000 --> 00:35:50.000]  聖潔的耶穌為我們的罪死在十字架,
[00:35:50.000 --> 00:35:53.000]  這個才應該是令我們真正的感動。
