
[00:00:00.000 --> 00:00:05.000]  各位親愛的弟兄姊妹,大家好!
[00:22:04.000 --> 00:22:07.000]  在前面那個以弗德。
[00:22:07.000 --> 00:22:10.000]  當時候以色列人如果他們沒有安全感,
[00:22:10.000 --> 00:22:14.000]  他們就建一個以弗德,來當作是一個祭壇,
[00:22:14.000 --> 00:22:17.000]  可以在那邊拜的。
[00:22:17.000 --> 00:22:20.000]  所以變成了他們的一個絆腳石。
[00:22:20.000 --> 00:22:24.000]  你看到第八章二十七節,我引用一節經文給你讀一聽,
[00:22:24.000 --> 00:22:27.000]  你就明白了。
[00:22:27.000 --> 00:22:33.000]  積澱,以此很多的金,耳環這些金飾,
[00:22:33.000 --> 00:22:38.000]  製造了一個以弗德,設立在本城,阿弗拉。
[00:22:38.000 --> 00:22:46.000]  後來以色列人拜那以弗德,形了諧音。
[00:22:46.000 --> 00:22:55.000]  在舊約聖經常常用諧音來代表以色列人拜假神,拜偶像。
[00:22:55.000 --> 00:23:00.000]  所以他們就藉著那個以弗德來形了諧音,
[00:23:00.000 --> 00:23:06.000]  這就做了積澱和他全家的網羅。
[00:23:06.000 --> 00:23:08.000]  這是一件很可惜的事情。
[00:23:08.000 --> 00:23:12.000]  但是對我們今天的講題來說,我們要思想的是一件事情,
[00:23:12.000 --> 00:23:20.000]  就是為什麼上帝讓積澱經歷了這麼多的勝利,
[00:23:20.000 --> 00:23:25.000]  他仍然要建一個以弗德呢?
[00:23:25.000 --> 00:23:28.000]  為什麼呢?
[00:23:28.000 --> 00:23:31.000]  敵人都被打敗了,
[00:23:31.000 --> 00:23:34.000]  他要做的事情已經是神蹟騎士了,
[00:23:34.000 --> 00:23:37.000]  三百個人能夠打敗那麼多人,
[00:23:37.000 --> 00:23:41.000]  上帝的同在已經證明給他看一次又一次了。
[00:23:41.000 --> 00:23:46.000]  為什麼這麼傻,還是要建一個以弗德呢?
[00:23:46.000 --> 00:23:52.000]  以致他的生命有這樣的一個敗筆呢?
[00:23:52.000 --> 00:23:57.000]  我覺得聖經要留給我們的一個寶貴的功課是什麼呢?
[00:23:57.000 --> 00:24:04.000]  就是積澱的信心是基於需要有印證的信心。
[00:24:04.000 --> 00:24:09.000]  就是在他早期跟上帝不斷地交涉的時候,
[00:24:09.000 --> 00:24:15.000]  就是用印證來建立他的信心的。
[00:24:15.000 --> 00:24:23.000]  所以他到後來,他還是要看得見的以弗德來肯定神的同在。
[00:24:23.000 --> 00:24:27.000]  他還是需要依靠看得見的以弗德。
[00:24:27.000 --> 00:24:32.000]  他看不見一個東西,他就不安心了。
[00:24:32.000 --> 00:24:35.000]  這是很可惜的一件事情。
[00:24:35.000 --> 00:24:40.000]  弟兄姊妹,我想問一下你呢?
[00:24:40.000 --> 00:24:46.000]  在你的生命裡面,你的信心是建立在神的應許呢?
[00:24:46.000 --> 00:24:55.000]  還是到今天還是不斷地追求上帝你要給我印證?
[00:24:55.000 --> 00:25:02.000]  上帝的心意是要我們真正地去相信他。
[00:25:02.000 --> 00:25:05.000]  不要誤會啊,他是願意給我們印證的。
[00:25:05.000 --> 00:25:13.000]  但是你的信仰必須漸漸地成長到你也不需要上帝的印證。
[00:25:13.000 --> 00:25:17.000]  你都能夠相信他,相信他。
[00:25:17.000 --> 00:25:20.000]  這個很重要。
[00:25:20.000 --> 00:25:25.000]  我引用了耶穌的這句話,不知道大家記不記得他是跟誰說的啊?
[00:25:25.000 --> 00:25:30.000]  在約翰福音第20章26到29節,
[00:25:30.000 --> 00:25:39.000]  耶穌對他說:「你應看見了我才信,那沒有看見就信的有福了。」
[00:25:39.000 --> 00:25:42.000]  你們記得是耶穌對誰說嗎?
[00:25:42.000 --> 00:25:46.000]  啊,我聽到了啊,是對多瑪說的啊!
[00:25:46.000 --> 00:25:52.000]  是對多瑪說的,因為其他的門徒已經看過了耶穌死後復活,
[00:25:52.000 --> 00:25:55.000]  然後多瑪那天剛好不在,
[00:25:55.000 --> 00:26:00.000]  然後回來的時候每個人都七嘴八舌的很緊張很興奮,
[00:26:00.000 --> 00:26:03.000]  跟他說,到底發生什麼事情?
[00:26:03.000 --> 00:26:06.000]  他說:「主復活了。」
[00:26:06.000 --> 00:26:08.000]  多瑪他說:「我不相信。」
[00:26:08.000 --> 00:26:16.000]  除非你能夠讓我真的是看到他的手中的刺,他的洞,他的傷口,
[00:26:16.000 --> 00:26:19.000]  他肋中的傷口,他才信。
[00:26:19.000 --> 00:26:25.000]  耶穌有一天就出現,真的第二次出現在他們當中,說平安。
[00:26:25.000 --> 00:26:31.000]  然後讓多瑪你來,拉著他的手來摸他的傷口,讓他看到。
[00:26:31.000 --> 00:26:35.000]  多瑪就相信了,跪下來說:「我的主,我的神。」
[00:26:35.000 --> 00:26:36.000]  馬上相信了。
[00:26:36.000 --> 00:26:39.000]  耶穌就說:「因為你看見了才信。」
[00:26:39.000 --> 00:26:43.000]  那些沒有看見的,信了就有福了。
[00:26:43.000 --> 00:26:48.000]  我們的信仰不能夠只是停在求應證,
[00:26:48.000 --> 00:26:53.000]  我們要相信神的同在,上帝是要我們相信他的應許。
[00:26:53.000 --> 00:26:57.000]  最後我總結的時候,我要鼓勵弟兄姊妹,
[00:26:57.000 --> 00:27:01.000]  憑信心走進真的信心啊!
[00:27:01.000 --> 00:27:07.000]  首先你要走出你的安殊區,你要走到神面前,你要走進真的信心。
[00:27:07.000 --> 00:27:11.000]  其實我們的信心的問題,總是出現在哪裡呢?
[00:27:11.000 --> 00:27:13.000]  出現在我們的安殊區啊!
[00:27:13.000 --> 00:27:17.000]  上帝賜給我們一個很好的禮物,你知道是什麼嗎?
[00:27:17.000 --> 00:27:19.000]  是我們的頭腦啊!
[00:27:19.000 --> 00:27:22.000]  我們頭腦是真的會來服侍我們的啊!
[00:27:22.000 --> 00:27:24.000]  它會幫助我們什麼呢?
[00:27:24.000 --> 00:27:27.000]  幫助我們去適應我們平時的習慣。
[00:27:27.000 --> 00:27:34.000]  所以你越常常做某些事情,它就會自己好像預設了你的program,
[00:27:34.000 --> 00:27:36.000]  預設了你的程式。
[00:27:36.000 --> 00:27:44.000]  所以你的頭腦基本上就是習慣了什麼,怎麼樣想,它就會遷就你的。
[00:27:44.000 --> 00:27:47.000]  所以當上帝要來拆毀你的生命的時候,
[00:27:47.000 --> 00:27:50.000]  要把你帶進去一個信心的領域的時候,
[00:27:50.000 --> 00:27:54.000]  你的第一個感受是什麼?你的頭腦會告訴你什麼呢?
[00:27:54.000 --> 00:27:58.000]  很不安全,很不舒服。
[00:27:58.000 --> 00:28:06.000]  我習慣這樣了,我不要被拆毀,可能很痛,可能損失太大。
[00:28:06.000 --> 00:28:10.000]  所以在這裡我們需要的是什麼呢?
[00:28:10.000 --> 00:28:13.000]  學會走出這個安殊區。
[00:28:13.000 --> 00:28:15.000]  要怎麼樣學會呢?
[00:28:15.000 --> 00:28:19.000]  只有一件事情能夠幫到你學會走出安殊區,
[00:28:19.000 --> 00:28:25.000]  就是你要相信上帝對你是好的。
[00:28:25.000 --> 00:28:27.000]  上帝是好的。
[00:28:27.000 --> 00:28:32.000]  祂對你的心思意念總是為了愛你,為了你。
[00:28:32.000 --> 00:28:37.000]  為了你,祂已經做了一切,讓祂的兒子死在十字架上。
[00:28:37.000 --> 00:28:43.000]  為了你,祂還願意將一切的禮物白白地賜給你。
[00:28:43.000 --> 00:28:47.000]  我們要立志遵行祂的旨意。
[00:28:47.000 --> 00:28:51.000]  最能夠帶我們走出安殊區的就是順服。
[00:28:51.000 --> 00:28:54.000]  約翰福音第七章第十七節這麼說,
[00:28:54.000 --> 00:28:59.000]  人如果願意立志遵祂的旨意而行,
[00:28:59.000 --> 00:29:03.000]  就會曉得這教訓是出於神。
[00:29:03.000 --> 00:29:05.000]  意思是說什麼呢?
[00:29:05.000 --> 00:29:09.000]  你先決定順服,你越決定順服,
[00:29:09.000 --> 00:29:13.000]  你就越願意看見上帝的旨意是真的。
[00:29:13.000 --> 00:29:17.000]  你就能夠走出安殊區,走到神面前,
[00:29:17.000 --> 00:29:20.000]  你就說,神啊,原來祢對我真好。
[00:29:20.000 --> 00:29:23.000]  我從前很害怕離開這個安殊區,
[00:29:23.000 --> 00:29:25.000]  原來祢真的對我這麼好。
[00:29:25.000 --> 00:29:29.000]  然後你就走進真的信心,明白神的同在。
[00:29:29.000 --> 00:29:34.000]  不是靠環境的,不要只是有印證的時候才有信心,
[00:29:34.000 --> 00:29:36.000]  沒有印證的時候就沒有信心。
[00:29:36.000 --> 00:29:38.000]  神真的和我們同在嗎?
[00:29:38.000 --> 00:29:43.000]  就在於你能不能夠真的相信上帝的好。
[00:29:43.000 --> 00:29:45.000]  我們一起同心禱告。
[00:29:45.000 --> 00:29:48.000]  天父上帝,我們滿心感謝,讚美祢。
[00:29:48.000 --> 00:29:51.000]  我們祈求祢真的是與我們同在,
[00:29:51.000 --> 00:29:55.000]  也讓我們真的是學會怎麼樣去交托,
[00:29:55.000 --> 00:29:59.000]  看見我們人的軟弱,總是充滿懷疑。
[00:29:59.000 --> 00:30:02.000]  但是神啊,將我們的焦點放在祢身上,
[00:30:02.000 --> 00:30:06.000]  我們就知道祢對我們的心意。
[00:30:06.000 --> 00:30:11.000]  啊,主啊,從每一件事情都是為我們的好,
[00:30:11.000 --> 00:30:16.000]  我們就有信心來順服祢,也就更明白祢的旨意。
[00:30:16.000 --> 00:30:20.000]  感謝祢的話語,禱告感恩奉主耶穌的名祈求。
[00:30:20.000 --> 00:30:21.000]  Amen。
[00:30:21.000 --> 00:30:23.000]  (字幕製作:貝爾)

