
[00:00:00.000 --> 00:00:04.000]  我們完成了我們的Romans系列
[00:20:10.000 --> 00:20:12.000]  以色列你會怎樣
[00:20:12.000 --> 00:20:14.000]  埃及人不知道
[00:20:14.000 --> 00:20:17.000]  他知道就怎樣
[00:20:17.000 --> 00:20:20.000]  他就說
[00:20:20.000 --> 00:20:22.000]  if you put all these people to death
[00:20:22.000 --> 00:20:24.000]  verse 15
[00:20:24.000 --> 00:20:25.000]  leaving none alive
[00:20:25.000 --> 00:20:26.000]  the nations will have heard this
[00:20:26.000 --> 00:20:27.000]  will report this
[00:20:27.000 --> 00:20:30.000]  and say the lord has not been able
[00:20:30.000 --> 00:20:32.000]  to bring these people out of the land
[00:20:32.000 --> 00:20:35.000]  into the land he promised
[00:20:35.000 --> 00:20:37.000]  so he slaughtered them
[00:20:37.000 --> 00:20:42.000]  in the wilderness
[00:20:42.000 --> 00:20:46.000]  摩西就對神說
[00:20:46.000 --> 00:20:49.000]  如果你wipe out以色列
[00:20:49.000 --> 00:20:51.000]  那些人還不知道
[00:20:51.000 --> 00:20:52.000]  他就覺得你
[00:20:52.000 --> 00:20:55.000]  你帶不到他們進去promised land
[00:20:55.000 --> 00:20:58.000]  所以
[00:20:58.000 --> 00:21:04.000]  slaughter了他們
[00:21:04.000 --> 00:21:09.000]  摩西就求神
[00:21:09.000 --> 00:21:13.000]  不要做這個judgment
[00:21:13.000 --> 00:21:15.000]  他verse 19就說
[00:21:15.000 --> 00:21:17.000]  in accordance with your great love
[00:21:17.000 --> 00:21:19.000]  forgive these people
[00:21:19.000 --> 00:21:20.000]  饒恕這些人
[00:21:20.000 --> 00:21:23.000]  just as you have pardoned them
[00:21:23.000 --> 00:21:25.000]  from the time they have left
[00:21:25.000 --> 00:21:27.000]  egypt until now
[00:21:27.000 --> 00:21:29.000]  摩西就求神
[00:21:29.000 --> 00:21:34.000]  on behalf of Israel
[00:21:34.000 --> 00:21:36.000]  do it for your name
[00:21:36.000 --> 00:21:38.000]  do it for your glory
[00:21:38.000 --> 00:21:39.000]  forgive these people
[00:21:39.000 --> 00:21:41.000]  you are loving
[00:21:41.000 --> 00:21:43.000]  那你覺得神會怎樣
[00:21:43.000 --> 00:21:46.000]  神的response是怎樣
[00:21:46.000 --> 00:21:49.000]  誰覺得神的response是
[00:21:49.000 --> 00:21:52.000]  我會forgive這些人
[00:21:52.000 --> 00:21:55.000]  raise your hand
[00:21:55.000 --> 00:21:57.000]  ok 一個
[00:21:57.000 --> 00:22:00.000]  兩個
[00:22:00.000 --> 00:22:02.000]  ok 三個
[00:22:02.000 --> 00:22:04.000]  誰覺得神不聽
[00:22:04.000 --> 00:22:06.000]  神會繼續punish他們
[00:22:06.000 --> 00:22:09.000]  raise your hand
[00:22:09.000 --> 00:22:12.000]  Lucas又raise your hand
[00:22:12.000 --> 00:22:17.000]  兩個都有可能
[00:22:17.000 --> 00:22:21.000]  我們看神的response
[00:22:21.000 --> 00:22:23.000]  verse 20
[00:22:23.000 --> 00:22:25.000]  the lord replied
[00:22:25.000 --> 00:22:26.000]  I have forgiven them
[00:22:26.000 --> 00:22:28.000]  as you have asked
[00:22:28.000 --> 00:22:30.000]  nevertheless
[00:22:30.000 --> 00:22:31.000]  as surely as I live
[00:22:31.000 --> 00:22:34.000]  as surely as the glory of the lord fills the earth
[00:22:34.000 --> 00:22:37.000]  none of those who saw my glory
[00:22:37.000 --> 00:22:39.000]  and the signs I performed in Egypt
[00:22:39.000 --> 00:22:40.000]  and the wilderness
[00:22:40.000 --> 00:22:43.000]  that those who disobeyed me
[00:22:43.000 --> 00:22:44.000]  and tested me ten times
[00:22:44.000 --> 00:22:49.000]  none of them will ever see the promised land
[00:22:49.000 --> 00:22:56.000]  剛才Lucas這樣說
[00:22:56.000 --> 00:22:58.000]  是對的
[00:22:58.000 --> 00:23:05.000]  神真的有punishment
[00:23:05.000 --> 00:23:09.000]  他的punishment是什麼
[00:23:09.000 --> 00:23:12.000]  因為他們unfaithful
[00:23:12.000 --> 00:23:15.000]  不信靠神
[00:23:16.000 --> 00:23:20.000]  神要他們怎樣
[00:23:20.000 --> 00:23:26.000]  轉幾個圈
[00:23:26.000 --> 00:23:28.000]  讓你們
[00:23:28.000 --> 00:23:30.000]  ok let's go
[00:23:30.000 --> 00:23:32.000]  verse 29
[00:23:32.000 --> 00:23:34.000]  29節
[00:23:34.000 --> 00:23:38.000]  in this wilderness your bodies will fall
[00:23:38.000 --> 00:23:39.000]  every one of you
[00:23:39.000 --> 00:23:41.000]  20 years or older
[00:23:41.000 --> 00:23:43.000]  more who was counted
[00:23:43.000 --> 00:23:47.000]  not one of you will enter the land I swore
[00:23:47.000 --> 00:23:50.000]  except Caleb
[00:23:50.000 --> 00:23:52.000]  Caleb沒有回答
[00:23:52.000 --> 00:23:55.000]  誰是20 years old or more
[00:23:55.000 --> 00:23:57.000]  這裡誰是20歲
[00:23:57.000 --> 00:23:58.000]  多於20歲
[00:23:58.000 --> 00:24:01.000]  沒有人承認嗎
[00:24:01.000 --> 00:24:03.000]  ok我們呢
[00:24:03.000 --> 00:24:06.000]  我們就看不到promised land
[00:24:06.000 --> 00:24:09.000]  我們看不到promised land
[00:24:09.000 --> 00:24:11.000]  ok你under 20 years
[00:24:11.000 --> 00:24:13.000]  誰是under 20 years old
[00:24:13.000 --> 00:24:15.000]  ok只有幾個
[00:24:15.000 --> 00:24:16.000]  你under 20
[00:24:16.000 --> 00:24:17.000]  不可以
[00:24:17.000 --> 00:24:19.000]  好像不可以
[00:24:19.000 --> 00:24:20.000]  every one of you
[00:24:20.000 --> 00:24:22.000]  20 years old or more
[00:24:22.000 --> 00:24:23.000]  sorry Jetta
[00:24:23.000 --> 00:24:24.000]  you didn't make the cut
[00:24:24.000 --> 00:24:27.000]  你看不到promised land
[00:24:27.000 --> 00:24:30.000]  20 years or more
[00:24:30.000 --> 00:24:32.000]  你20歲
[00:24:32.000 --> 00:24:34.000]  多於20歲
[00:24:34.000 --> 00:24:37.000]  你就看不到神的promised land
[00:24:37.000 --> 00:24:39.000]  因為
[00:24:39.000 --> 00:24:43.000]  你不信教主
[00:24:43.000 --> 00:24:48.000]  他們unfaithful
[00:24:48.000 --> 00:24:51.000]  有眼有耳有口
[00:24:51.000 --> 00:24:53.000]  還有什麼
[00:24:53.000 --> 00:24:54.000]  還有什麼
[00:24:54.000 --> 00:24:56.000]  還有什麼sense
[00:24:56.000 --> 00:24:59.000]  不說了
[00:24:59.000 --> 00:25:03.000]  我說一個spiritual sense
[00:25:03.000 --> 00:25:06.000]  第四個sense是spiritual sense
[00:25:06.000 --> 00:25:08.000]  我們可以選擇
[00:25:08.000 --> 00:25:11.000]  我們信靠誰
[00:25:11.000 --> 00:25:13.000]  我們信自己
[00:25:13.000 --> 00:25:15.000]  還是我們信神
[00:25:15.000 --> 00:25:18.000]  We can choose to believe in God or not
[00:25:18.000 --> 00:25:20.000]  以色列
[00:25:20.000 --> 00:25:22.000]  看到這麼多的miracle
[00:25:22.000 --> 00:25:25.000]  在埃及十個plague
[00:25:25.000 --> 00:25:27.000]  是不是
[00:25:27.000 --> 00:25:29.000]  出埃及過紅海
[00:25:29.000 --> 00:25:32.000]  split open the red sea
[00:25:32.000 --> 00:25:34.000]  在wilderness
[00:25:34.000 --> 00:25:37.000]  有bread from heaven
[00:25:37.000 --> 00:25:39.000]  有quail
[00:25:39.000 --> 00:25:41.000]  是不是
[00:25:41.000 --> 00:25:43.000]  神差點quail給他們吃
[00:25:43.000 --> 00:25:45.000]  water from a rock
[00:25:45.000 --> 00:25:47.000]  以色列看到這麼多的miracle
[00:25:47.000 --> 00:25:50.000]  但是他們選擇去believe什麼
[00:25:50.000 --> 00:25:53.000]  他們believe他們的fear
[00:25:53.000 --> 00:25:57.000]  多於他們believe神
[00:25:57.000 --> 00:26:01.000]  They choose to believe their fears
[00:26:01.000 --> 00:26:04.000]  and themselves
[00:26:04.000 --> 00:26:07.000]  more than they believe in God
[00:26:07.000 --> 00:26:11.000]  最後consequence是什麼
[00:26:11.000 --> 00:26:15.000]  So the men of Moses
[00:26:15.000 --> 00:26:18.000]  So the men Moses had to explore the land
[00:26:18.000 --> 00:26:21.000]  who returned and made the whole community
[00:26:21.000 --> 00:26:23.000]  grumble against him by spreading
[00:26:23.000 --> 00:26:24.000]  a bad report about it
[00:26:24.000 --> 00:26:27.000]  These men who were responsible for spreading
[00:26:27.000 --> 00:26:30.000]  were struck down and died
[00:26:30.000 --> 00:26:35.000]  before the Lord
[00:26:35.000 --> 00:26:38.000]  最後consequence
[00:26:38.000 --> 00:26:39.000]  ultimately
[00:26:39.000 --> 00:26:43.000]  我們的consequence of not believing in God
[00:26:43.000 --> 00:26:45.000]  is death
[00:26:45.000 --> 00:26:48.000]  and not just physical death
[00:26:48.000 --> 00:26:53.000]  it is a spiritual death
[00:26:53.000 --> 00:26:55.000]  神給了我們不同的sense
[00:26:55.000 --> 00:26:58.000]  有眼有耳有口
[00:26:58.000 --> 00:27:01.000]  有spiritual sense
[00:27:01.000 --> 00:27:04.000]  但是我們可以選擇去看什麼
[00:27:04.000 --> 00:27:06.000]  聽到什麼
[00:27:06.000 --> 00:27:07.000]  說什麼
[00:27:07.000 --> 00:27:11.000]  還有信靠什麼
[00:27:11.000 --> 00:27:14.000]  我們現在請Chloe上來
[00:27:14.000 --> 00:27:16.000]  說她自己的見證
[00:27:16.000 --> 00:27:18.000]  我們給她掌聲
[00:27:18.000 --> 00:27:25.000]  Hello大家好
[00:27:25.000 --> 00:27:28.000]  我是來自S4 5G的Chloe
[00:27:28.000 --> 00:27:31.000]  我想跟大家分享
[00:27:31.000 --> 00:27:35.000]  就是我9月10月的時候
[00:27:35.000 --> 00:27:37.000]  我就參加了一個比賽
[00:27:37.000 --> 00:27:39.000]  這個比賽就是
[00:27:39.000 --> 00:27:44.000]  一些學生去建立一間公司
[00:27:44.000 --> 00:27:48.000]  這個比賽是玩到5月
[00:27:48.000 --> 00:27:50.000]  在這個比賽裡面
[00:27:50.000 --> 00:27:52.000]  我們的公司就是想
[00:27:52.000 --> 00:27:54.000]  透過用我們的那本簿
[00:27:54.000 --> 00:27:57.000]  去推廣精神健康
[00:27:57.000 --> 00:27:58.000]  讓他們知道
[00:27:58.000 --> 00:28:01.000]  其實你可以通過感恩
[00:28:01.000 --> 00:28:03.000]  多點去有感恩的想法
[00:28:03.000 --> 00:28:07.000]  就可以改善你的精神健康
[00:28:07.000 --> 00:28:12.000]  中間因為比賽很長時間
[00:28:12.000 --> 00:28:15.000]  其實我是有很多struggle
[00:28:15.000 --> 00:28:19.000]  我不是經常100%信靠神
[00:28:19.000 --> 00:28:22.000]  信心是很軟弱
[00:28:22.000 --> 00:28:25.000]  例如我們有300件貨
[00:28:25.000 --> 00:28:27.000]  我們就要賣
[00:28:27.000 --> 00:28:31.000]  新年的時候COVID爆得很嚴重
[00:28:31.000 --> 00:28:32.000]  就不能上學
[00:28:32.000 --> 00:28:35.000]  之後差不多到5月才上學
[00:28:35.000 --> 00:28:37.000]  1月的時候
[00:28:37.000 --> 00:28:39.000]  我們有一個活動
[00:28:39.000 --> 00:28:40.000]  喜慶新春
[00:28:40.000 --> 00:28:41.000]  就是新年
[00:28:41.000 --> 00:28:44.000]  本來是想去賣很多
[00:28:44.000 --> 00:28:46.000]  誰知道就沒得賣
[00:28:46.000 --> 00:28:49.000]  然後中間我通過Zoom
[00:28:49.000 --> 00:28:50.000]  去跟別人說
[00:28:50.000 --> 00:28:51.000]  不如你買一下
[00:28:51.000 --> 00:28:53.000]  但沒有人理我
[00:28:53.000 --> 00:28:56.000]  我就覺得為什麼會這樣
[00:28:56.000 --> 00:29:02.000]  我們差不多5月6日上學
[00:29:02.000 --> 00:29:05.000]  4天之後就要去結算
[00:29:05.000 --> 00:29:07.000]  做一個financial report
[00:29:07.000 --> 00:29:10.000]  我覺得神很看管我們
[00:29:10.000 --> 00:29:13.000]  因為我們在上學兩天之後
[00:29:13.000 --> 00:29:15.000]  就已經賣光貨了
[00:29:15.000 --> 00:29:18.000]  我一開始還是很擔心
[00:29:18.000 --> 00:29:20.000]  超級擔心會虧錢
[00:29:20.000 --> 00:29:24.000]  最後我們的收入是雙倍
[00:29:24.000 --> 00:29:27.000]  最後在比賽中
[00:29:27.000 --> 00:29:29.000]  我們也贏了冠軍
[00:29:29.000 --> 00:29:33.000]  其實給我很大的反思
[00:29:33.000 --> 00:29:36.000]  就是中間我很多時候
[00:29:36.000 --> 00:29:38.000]  用我自己的能力
[00:29:38.000 --> 00:29:40.000]  我是很害怕
[00:29:40.000 --> 00:29:42.000]  我是超級害怕
[00:29:42.000 --> 00:29:44.000]  又害怕輸又害怕虧錢
[00:29:44.000 --> 00:29:47.000]  又害怕賣不完貨
[00:29:47.000 --> 00:29:51.000]  但神還是每一步都帶領我
[00:29:51.000 --> 00:29:55.000]  儘管我叫我爸爸媽媽去買貨
[00:29:55.000 --> 00:29:57.000]  但最後沒有這樣做
[00:29:57.000 --> 00:30:00.000]  因為這本簿可以給有需要的人
[00:30:00.000 --> 00:30:03.000]  甚至有些社工過來說
[00:30:03.000 --> 00:30:07.000]  這本簿的意義真的可以幫到很多有需要的人
[00:30:07.000 --> 00:30:11.000]  所以我中途學了很多東西
[00:30:11.000 --> 00:30:14.000]  第一就是要對神有信心
[00:30:14.000 --> 00:30:18.000]  因為神是信實的
[00:30:18.000 --> 00:30:20.000]  沒有問題比祂更大
[00:30:20.000 --> 00:30:24.000]  大家可以將你的信心放在祂身上
[00:30:24.000 --> 00:30:28.000]  我不是一個很戰績的基督徒
[00:30:28.000 --> 00:30:30.000]  我也不是100%相信祂
[00:30:30.000 --> 00:30:34.000]  但祂還是會一步一步帶領著你
[00:30:34.000 --> 00:30:39.000]  祂透過很多老師和同學鼓勵我
[00:30:39.000 --> 00:30:41.000]  就知道我做得到
[00:30:41.000 --> 00:30:45.000]  不怕結果不好
[00:30:45.000 --> 00:30:48.000]  因為神還是會想讓你
[00:30:48.000 --> 00:30:49.000]  尤其是失敗的時候
[00:30:49.000 --> 00:30:51.000]  通常都是學到最多的東西
[00:30:51.000 --> 00:30:55.000]  希望大家在一些困難的時候
[00:30:55.000 --> 00:30:57.000]  都可以依靠神
[00:30:57.000 --> 00:30:59.000]  我也會繼續學習
[00:30:59.000 --> 00:31:04.000]  謝謝Chloe
[00:31:04.000 --> 00:31:06.000]  很好的見證
[00:31:06.000 --> 00:31:09.000]  她之前有一個項目
[00:31:09.000 --> 00:31:12.000]  不知道會不會成功
[00:31:12.000 --> 00:31:14.000]  但她繼續慢慢地
[00:31:14.000 --> 00:31:17.000]  小步一步地相信
[00:31:17.000 --> 00:31:21.000]  我們每個人都會在生命中
[00:31:21.000 --> 00:31:23.000]  有不同的難處
[00:31:23.000 --> 00:31:26.000]  在我們有不同的難處
[00:31:26.000 --> 00:31:29.000]  我們選擇看到什麼
[00:31:29.000 --> 00:31:32.000]  我們只看到自己的軟弱
[00:31:32.000 --> 00:31:34.000]  自己的失敗
[00:31:34.000 --> 00:31:37.000]  我們前面的大挑戰
[00:31:37.000 --> 00:31:39.000]  可能大學,可能DSE
[00:31:39.000 --> 00:31:41.000]  Marks放榜
[00:31:41.000 --> 00:31:44.000]  還是我們選擇看到
[00:31:44.000 --> 00:31:47.000]  神的保證
[00:31:47.000 --> 00:31:50.000]  神給我們的身份
[00:31:50.000 --> 00:31:54.000]  我們是神的孩子
[00:31:54.000 --> 00:31:56.000]  祂愛我們
[00:31:56.000 --> 00:31:58.000]  祂在乎我們
[00:31:58.000 --> 00:32:01.000]  祂知道你們的需要
[00:32:01.000 --> 00:32:04.000]  我們選擇看到什麼
[00:32:04.000 --> 00:32:08.000]  我們選擇在困難的時候
[00:32:08.000 --> 00:32:10.000]  在不確定的時候
[00:32:10.000 --> 00:32:12.000]  我們選擇聽什麼
[00:32:12.000 --> 00:32:14.000]  是不是好像Chloe說
[00:32:14.000 --> 00:32:16.000]  聽不同的教師
[00:32:16.000 --> 00:32:17.000]  好的教師
[00:32:17.000 --> 00:32:20.000]  鼓勵我們跟隨神
[00:32:20.000 --> 00:32:23.000]  還是我們選擇聽我們自己
[00:32:23.000 --> 00:32:26.000]  可能負面的聲音
[00:32:26.000 --> 00:32:30.000]  可能挑釁的聲音
[00:32:30.000 --> 00:32:33.000]  可能世界的聲音
[00:32:33.000 --> 00:32:37.000]  我們選擇去聽什麼呢
[00:32:37.000 --> 00:32:43.000]  我們的口在難處的時候
[00:32:43.000 --> 00:32:46.000]  在試驗的時候
[00:32:46.000 --> 00:32:49.000]  我們選擇去抱怨
[00:32:49.000 --> 00:32:51.000]  還是去感謝神
[00:32:51.000 --> 00:32:54.000]  在試驗中
[00:32:54.000 --> 00:32:56.000]  在難處中
[00:32:56.000 --> 00:33:00.000]  在困難中
[00:33:00.000 --> 00:33:05.000]  我們選擇感謝神
[00:33:05.000 --> 00:33:09.000]  還是選擇像以色列一樣
[00:33:09.000 --> 00:33:11.000]  在爭論
[00:33:11.000 --> 00:33:13.000]  在抱怨
[00:33:13.000 --> 00:33:17.000]  還用石頭扔死Moses
[00:33:17.000 --> 00:33:20.000]  還是我們選擇感激
[00:33:20.000 --> 00:33:22.000]  感激
[00:33:22.000 --> 00:33:26.000]  去記住神怎樣幫助我們
[00:33:26.000 --> 00:33:28.000]  之前怎樣幫助我們
[00:33:28.000 --> 00:33:31.000]  最後
[00:33:31.000 --> 00:33:35.000]  我們請佛教團隊上來
[00:33:35.000 --> 00:33:36.000]  最後
[00:33:36.000 --> 00:33:41.000]  在困難的時候
[00:33:41.000 --> 00:33:46.000]  我們選擇去信靠什麼呢
[00:33:46.000 --> 00:33:51.000]  是不是選擇去信靠我們自己的失敗
[00:33:51.000 --> 00:33:53.000]  弱點
[00:33:53.000 --> 00:34:01.000]  還是我們選擇神的力量
[00:34:01.000 --> 00:34:05.000]  如果你是讀書有困難
[00:34:05.000 --> 00:34:08.000]  可能有不同的靈性問題
[00:34:08.000 --> 00:34:09.000]  有靈性疑惑
[00:34:09.000 --> 00:34:10.000]  有困難
[00:34:10.000 --> 00:34:13.000]  不要緊
[00:34:13.000 --> 00:34:18.000]  我們可以選擇去聽神的聲音
[00:34:18.000 --> 00:34:20.000]  看神的話
[00:34:20.000 --> 00:34:23.000]  看到神怎樣看到的東西
[00:34:23.000 --> 00:34:26.000]  去相信
[00:34:26.000 --> 00:34:30.000]  祂和祂的保證是真的
[00:34:30.000 --> 00:34:31.000]  我們一起起來
[00:34:31.000 --> 00:34:34.000]  去回應神的聲音

