
[00:00:00.000 --> 00:00:06.120]  今天的講題是「在至高之處榮耀歸於實」
[00:18:18.480 --> 00:18:19.480]  為了要拿好成績
[00:18:19.480 --> 00:18:23.480]  然後就標榜的人才等等
[00:18:23.480 --> 00:18:25.480]  但是去到後面
[00:18:25.480 --> 00:18:28.480]  你真的重視這些
[00:18:28.480 --> 00:18:31.480]  比起跟上帝的關係還要多嗎?
[00:18:31.480 --> 00:18:33.480]  當我們去教小朋友的時候
[00:18:33.480 --> 00:18:34.480]  我們發現
[00:18:34.480 --> 00:18:38.480]  如果他們的信仰根基不扎實、不穩定的時候
[00:18:38.480 --> 00:18:42.480]  去到他們中學、去到他們反叛期
[00:18:42.480 --> 00:18:44.480]  見到他們身邊的人
[00:18:44.480 --> 00:18:46.480]  喜歡什麼人都可以
[00:18:46.480 --> 00:18:47.480]  自己是男的又喜歡男的
[00:18:47.480 --> 00:18:49.480]  自己是女的又喜歡女的等等
[00:18:49.480 --> 00:18:50.480]  很多這些
[00:18:50.480 --> 00:18:53.480]  他們就會覺得好像都沒所謂
[00:18:53.480 --> 00:18:55.480]  大家一家人
[00:18:55.480 --> 00:18:58.480]  到時再說好像有點難度
[00:18:58.480 --> 00:19:01.480]  再到他們成長一點
[00:19:01.480 --> 00:19:03.480]  再大一點
[00:19:03.480 --> 00:19:04.480]  成長一年
[00:19:04.480 --> 00:19:06.480]  很難再教他們
[00:19:06.480 --> 00:19:07.480]  所以有機會的話
[00:19:07.480 --> 00:19:09.480]  其實上帝有教我們
[00:19:09.480 --> 00:19:13.480]  我們從小就要教養他們
[00:19:13.480 --> 00:19:14.480]  教養孩童
[00:19:14.480 --> 00:19:17.480]  道路都不偏離
[00:19:17.480 --> 00:19:20.480]  另外我們平時工作
[00:19:20.480 --> 00:19:22.480]  跟朋友聊天
[00:19:22.480 --> 00:19:25.480]  有時都會不小心說些是非
[00:19:25.480 --> 00:19:26.480]  聽到些是非
[00:19:26.480 --> 00:19:29.480]  會不會又插嘴說一下呢?
[00:19:29.480 --> 00:19:31.480]  罵老闆罵到眉飛色舞
[00:19:31.480 --> 00:19:32.480]  很開心
[00:19:32.480 --> 00:19:34.480]  然後說同事什麼什麼
[00:19:34.480 --> 00:19:35.480]  笑料衰東西
[00:19:35.480 --> 00:19:37.480]  又會不會繼續聽下去
[00:19:37.480 --> 00:19:39.480]  繼續開心笑呢?
[00:19:39.480 --> 00:19:41.480]  還有再聽下聽下
[00:19:41.480 --> 00:19:42.480]  咦?
[00:19:42.480 --> 00:19:44.480]  有些味道
[00:19:44.480 --> 00:19:46.480]  聽過有些味道
[00:19:46.480 --> 00:19:47.480]  黃黃的
[00:19:47.480 --> 00:19:49.480]  你會不會繼續聽呢?
[00:19:49.480 --> 00:19:50.480]  繼續笑呢?
[00:19:50.480 --> 00:19:54.480]  還是知道這是上帝所不喜悅的東西
[00:19:54.480 --> 00:19:57.480]  就默默地離開避寂呢?
[00:19:57.480 --> 00:20:00.480]  又去到再近一點
[00:20:00.480 --> 00:20:01.480]  在家裡
[00:20:01.480 --> 00:20:03.480]  沒有人知道發生什麼事
[00:20:03.480 --> 00:20:04.480]  上網
[00:20:04.480 --> 00:20:06.480]  這個世代有手機有電腦
[00:20:06.480 --> 00:20:09.480]  你想看什麼你都可以看
[00:20:09.480 --> 00:20:12.480]  本來可以是網站旁邊的廣告
[00:20:12.480 --> 00:20:14.480]  不小心點進去
[00:20:14.480 --> 00:20:15.480]  買很多東西
[00:20:15.480 --> 00:20:16.480]  買到整個家都是東西
[00:20:16.480 --> 00:20:19.480]  又或者都是黃色的東西
[00:20:19.480 --> 00:20:20.480]  看下去
[00:20:20.480 --> 00:20:23.480]  你會知道越來越多
[00:20:23.480 --> 00:20:24.480]  所以什麼?
[00:20:24.480 --> 00:20:27.480]  不是言後便沒有言後
[00:20:27.480 --> 00:20:31.480]  而是言後就多了很多很多很多個
[00:20:31.480 --> 00:20:34.480]  上帝不喜悅的言後
[00:20:34.480 --> 00:20:35.480]  為什麼主禱文
[00:20:35.480 --> 00:20:37.480]  其實我們每天都應該去背誦
[00:20:37.480 --> 00:20:39.480]  為什麼主禱文說
[00:20:39.480 --> 00:20:42.480]  求主叫我們不要遇見試探
[00:20:42.480 --> 00:20:44.480]  救我們脫離凶惡
[00:20:44.480 --> 00:20:47.480]  這個世代是很凶惡
[00:20:47.480 --> 00:20:49.480]  現今世代邪惡
[00:20:49.480 --> 00:20:52.480]  我們有很多的試探
[00:20:52.480 --> 00:20:55.480]  我們怎樣可以靠著得勝
[00:20:55.480 --> 00:20:59.480]  主是怎樣看我們這些事
[00:20:59.480 --> 00:21:02.480]  我們又一起讀下這兩段
[00:21:02.480 --> 00:21:03.480]  1 2 3
[00:21:03.480 --> 00:21:04.480]  親愛的
[00:21:04.480 --> 00:21:08.480]  有一件事你們不可忘記
[00:21:08.480 --> 00:21:11.480]  就是主看一日如千年
[00:21:11.480 --> 00:21:13.480]  千年如一日
[00:21:13.480 --> 00:21:16.480]  主沒有辭言他的應許
[00:21:16.480 --> 00:21:19.480]  就如有人以為他是辭言
[00:21:19.480 --> 00:21:22.480]  其實他是寬容你們
[00:21:22.480 --> 00:21:24.480]  不願一人沉淪
[00:21:24.480 --> 00:21:27.480]  而是人人都來悔改浸泥
[00:21:27.480 --> 00:21:31.480]  並且要以我們主的容忍
[00:21:31.480 --> 00:21:34.480]  作為你們得救的機會
[00:21:34.480 --> 00:21:37.480]  在我們今天的段落是有覆蓋第十五節
[00:21:37.480 --> 00:21:39.480]  並且我們要以主的容忍
[00:21:39.480 --> 00:21:41.480]  作為我們得救的機會
[00:21:41.480 --> 00:21:42.480]  其實主是恆久
[00:21:42.480 --> 00:21:44.480]  忍耐我們的主
[00:21:44.480 --> 00:21:46.480]  他是愛我們的主
[00:21:46.480 --> 00:21:48.480]  他一直容忍我們
[00:21:48.480 --> 00:21:50.480]  他盼望我們得救
[00:21:50.480 --> 00:21:51.480]  再上面的部分
[00:21:51.480 --> 00:21:53.480]  是上次林牧師有提到的
[00:21:53.480 --> 00:21:56.480]  他是不願一人沉淪
[00:21:56.480 --> 00:21:58.480]  他是寬容我們
[00:21:58.480 --> 00:22:01.480]  但願人人都來悔改
[00:22:01.480 --> 00:22:02.480]  有時候我們看這些
[00:22:02.480 --> 00:22:03.480]  我們覺得
[00:22:03.480 --> 00:22:06.480]  這些就是教會外面的羊
[00:22:06.480 --> 00:22:08.480]  我們不要一人沉淪
[00:22:08.480 --> 00:22:09.480]  但願人人都來悔改
[00:22:09.480 --> 00:22:10.480]  我們要納他們
[00:22:10.480 --> 00:22:11.480]  其實應該說
[00:22:11.480 --> 00:22:12.480]  我們今天唱的歌
[00:22:12.480 --> 00:22:13.480]  天國近了
[00:22:13.480 --> 00:22:15.480]  我們要悔改
[00:22:15.480 --> 00:22:16.480]  我們都要悔改
[00:22:16.480 --> 00:22:19.480]  那個你們是我們
[00:22:19.480 --> 00:22:20.480]  我們每一個
[00:22:20.480 --> 00:22:22.480]  每一個我們在主裡面
[00:22:22.480 --> 00:22:25.480]  每一天我們都要悔改
[00:22:25.480 --> 00:22:28.480]  以前我去了一個外地
[00:22:28.480 --> 00:22:31.480]  我們說悔改這個字
[00:22:31.480 --> 00:22:33.480]  其實我們說得很快
[00:22:33.480 --> 00:22:35.480]  悔改
[00:22:35.480 --> 00:22:37.480]  但是外文來說
[00:22:37.480 --> 00:22:40.480]  意思是調了舊的心
[00:22:40.480 --> 00:22:44.480]  拿回新的心
[00:22:44.480 --> 00:22:46.480]  不好的要丟掉
[00:22:46.480 --> 00:22:48.480]  真的要丟掉
[00:22:48.480 --> 00:22:51.480]  拿回上帝的心
[00:22:51.480 --> 00:22:53.480]  我不是特別批評爾西傑
[00:22:53.480 --> 00:22:55.480]  不過外語有時候
[00:22:55.480 --> 00:22:56.480]  為什麼會看英文
[00:22:56.480 --> 00:22:57.480]  看其他文
[00:22:57.480 --> 00:22:59.480]  其實有幫助我們
[00:22:59.480 --> 00:23:02.480]  更加多去理解上帝的經文
[00:23:02.480 --> 00:23:06.480]  每個字上面再思考多一點
[00:23:06.480 --> 00:23:08.480]  原來上帝這樣寬容我們
[00:23:08.480 --> 00:23:10.480]  原來上帝在等候我們
[00:23:10.480 --> 00:23:12.480]  原來上帝忍耐我們
[00:23:12.480 --> 00:23:14.480]  原來上帝真的很愛我們
[00:23:14.480 --> 00:23:16.480]  很想我們悔改
[00:23:16.480 --> 00:23:18.480]  很想我們和主再次連結
[00:23:18.480 --> 00:23:21.480]  我們可以平安地去見主
[00:23:21.480 --> 00:23:23.480]  安然地去見主
[00:23:23.480 --> 00:23:25.480]  讓我們成為祂的喜悅
[00:23:25.480 --> 00:23:27.480]  合用的器皿
[00:23:27.480 --> 00:23:29.480]  首先
[00:23:29.480 --> 00:23:31.480]  所以今天我們第一件事
[00:23:31.480 --> 00:23:32.480]  我們要知道
[00:23:32.480 --> 00:23:34.480]  我們真的活在這個大染缸裡面
[00:23:34.480 --> 00:23:35.480]  這是無法改變的事實
[00:23:35.480 --> 00:23:37.480]  你無法憑空飛走
[00:23:37.480 --> 00:23:39.480]  其次
[00:23:39.480 --> 00:23:41.480]  不是別人需要悔改
[00:23:41.480 --> 00:23:42.480]  是我們需要悔改
[00:23:42.480 --> 00:23:43.480]  我們要知道
[00:23:43.480 --> 00:23:45.480]  我們每一個
[00:23:45.480 --> 00:23:46.480]  甚至站在台上
[00:23:46.480 --> 00:23:47.480]  或任何每一個
[00:23:47.480 --> 00:23:49.480]  我們沒有比別人好
[00:23:49.480 --> 00:23:51.480]  我們沒有人比任何人
[00:23:51.480 --> 00:23:53.480]  有更高對罪
[00:23:53.480 --> 00:23:55.480]  有更高的免疫力
[00:23:55.480 --> 00:23:57.480]  抵抗力
[00:23:57.480 --> 00:23:58.480]  你以為自己沒有事
[00:23:58.480 --> 00:24:00.480]  以為自己很堅強
[00:24:00.480 --> 00:24:01.480]  下一刻
[00:24:01.480 --> 00:24:03.480]  撒旦就如同咆哮的獅子
[00:24:03.480 --> 00:24:04.480]  遍地遊行
[00:24:04.480 --> 00:24:06.480]  下一刻就可以抓住我們
[00:24:06.480 --> 00:24:08.480]  不過
[00:24:08.480 --> 00:24:10.480]  我今天不是來哄你們
[00:24:10.480 --> 00:24:12.480]  其實聖經裡面有很多
[00:24:12.480 --> 00:24:14.480]  如雲彩般的見證
[00:24:14.480 --> 00:24:15.480]  我們輕輕說說
[00:24:15.480 --> 00:24:16.480]  三個有什麼方法
[00:24:16.480 --> 00:24:17.480]  可以處理
[00:24:17.480 --> 00:24:20.480]  可以在這個彎曲薄茂的世代裡面
[00:24:20.480 --> 00:24:22.480]  作神無瑕疵的兒女
[00:24:22.480 --> 00:24:24.480]  無可指責
[00:24:24.480 --> 00:24:25.480]  誠實無偽
[00:24:25.480 --> 00:24:27.480]  並且在這個世代裡面
[00:24:27.480 --> 00:24:29.480]  如明光照耀
[00:24:29.480 --> 00:24:30.480]  第一個
[00:24:30.480 --> 00:24:31.480]  我自己很喜歡的
[00:24:31.480 --> 00:24:32.480]  他叫Daniel
[00:24:32.480 --> 00:24:34.480]  但爾尼
[00:24:34.480 --> 00:24:35.480]  但爾尼你記得一開始
[00:24:35.480 --> 00:24:39.480]  他跟他的朋友納智不顛突自己
[00:24:39.480 --> 00:24:42.480]  他活在巴比倫的世代裡面
[00:24:42.480 --> 00:24:43.480]  在宮廷裡面
[00:24:43.480 --> 00:24:45.480]  有很多假神
[00:24:45.480 --> 00:24:46.480]  有金像
[00:24:46.480 --> 00:24:49.480]  他們打死都不去拜
[00:24:49.480 --> 00:24:51.480]  甚至你覺得沒什麼
[00:24:51.480 --> 00:24:52.480]  他都不做
[00:24:52.480 --> 00:24:54.480]  他說納智不顛突自己
[00:24:54.480 --> 00:24:55.480]  不用黃的扇
[00:24:55.480 --> 00:24:58.480]  不喝黃所給他們的酒
[00:24:58.480 --> 00:25:00.480]  還有什麼
[00:25:00.480 --> 00:25:04.480]  他一天三次的去禱告神
[00:25:04.480 --> 00:25:07.480]  當時有人想誣衊他
[00:25:07.480 --> 00:25:10.480]  想去抓他的時候
[00:25:10.480 --> 00:25:12.480]  當時黃下了禁令
[00:25:12.480 --> 00:25:14.480]  說明30天之內
[00:25:14.480 --> 00:25:16.480]  不可以向人
[00:25:16.480 --> 00:25:18.480]  向神求什麼的時候
[00:25:18.480 --> 00:25:21.480]  但爾尼都照舊與素常一樣
[00:25:21.480 --> 00:25:22.480]  一天三次
[00:25:22.480 --> 00:25:23.480]  雙失跪地
[00:25:23.480 --> 00:25:25.480]  禱告感謝主
[00:25:25.480 --> 00:25:27.480]  有沒有這樣的需要
[00:25:27.480 --> 00:25:29.480]  與上帝連結
[00:25:29.480 --> 00:25:31.480]  如果我們不連結
[00:25:31.480 --> 00:25:32.480]  我們就可以孜孜地
[00:25:32.480 --> 00:25:35.480]  被雕去火裡面燒
[00:25:35.480 --> 00:25:38.480]  第二個必定要提的
[00:25:38.480 --> 00:25:39.480]  一定要提的
[00:25:39.480 --> 00:25:41.480]  就是我們耶穌基督
[00:25:41.480 --> 00:25:42.480]  其實他忙到連吃飯
[00:25:42.480 --> 00:25:44.480]  連休息的時間都沒有
[00:25:44.480 --> 00:25:46.480]  但他經常做神庚
[00:25:46.480 --> 00:25:48.480]  他每天早上都會去
[00:25:48.480 --> 00:25:49.480]  去到一個安靜的地方
[00:25:49.480 --> 00:25:50.480]  他常常都是這樣做
[00:25:50.480 --> 00:25:51.480]  去親近主
[00:25:51.480 --> 00:25:52.480]  去禱告主
[00:25:52.480 --> 00:25:53.480]  因為他知道
[00:25:53.480 --> 00:25:55.480]  得力的源頭在上帝裡面
[00:25:55.480 --> 00:25:57.480]  他需要每天去結證
[00:25:57.480 --> 00:25:59.480]  去校正自己的焦點與方向
[00:25:59.480 --> 00:26:00.480]  他知道要怎麼樣
[00:26:00.480 --> 00:26:02.480]  才可以選到十二本圖
[00:26:02.480 --> 00:26:04.480]  知道為什麼今天我要在這條村
[00:26:04.480 --> 00:26:06.480]  下一天我要去第二條村
[00:26:06.480 --> 00:26:08.480]  去宣講上帝的訊息
[00:26:08.480 --> 00:26:09.480]  如果不是
[00:26:09.480 --> 00:26:11.480]  他就會流走了
[00:26:11.480 --> 00:26:13.480]  你記得我一天說
[00:26:13.480 --> 00:26:14.480]  這條村很多人找你
[00:26:14.480 --> 00:26:16.480]  其實是很受歡迎的
[00:26:16.480 --> 00:26:17.480]  他繼續在那裡
[00:26:17.480 --> 00:26:18.480]  侍奉可以
[00:26:18.480 --> 00:26:21.480]  但受歡迎不是最重要的部分
[00:26:21.480 --> 00:26:23.480]  上帝的旨意
[00:26:23.480 --> 00:26:25.480]  才是最重要的部分
[00:26:25.480 --> 00:26:27.480]  第三個
[00:26:27.480 --> 00:26:28.480]  約伯
[00:26:28.480 --> 00:26:30.480]  大家記得約伯
[00:26:30.480 --> 00:26:32.480]  想起約伯就想起很多苦難
[00:26:32.480 --> 00:26:34.480]  不過我們在第一章
[00:26:34.480 --> 00:26:36.480]  一開始的時候見到
[00:26:36.480 --> 00:26:39.480]  約伯他常常提醒他的兒子
[00:26:39.480 --> 00:26:41.480]  要自潔
[00:26:41.480 --> 00:26:43.480]  他並且常常清早起來
[00:26:43.480 --> 00:26:45.480]  按著他的兒子的數目
[00:26:45.480 --> 00:26:47.480]  去獻煩祭
[00:26:47.480 --> 00:26:48.480]  為什麼要這麼煩
[00:26:48.480 --> 00:26:49.480]  為什麼要這樣做
[00:26:49.480 --> 00:26:50.480]  因為他說
[00:26:50.480 --> 00:26:52.480]  恐怕我兒子犯了罪
[00:26:52.480 --> 00:26:55.480]  心中棄掉神
[00:26:55.480 --> 00:26:57.480]  所以我們每天
[00:26:57.480 --> 00:26:58.480]  傳遞在世上
[00:26:58.480 --> 00:27:01.480]  我們知道我們真的會沾染到不潔
[00:27:01.480 --> 00:27:02.480]  這個世界
[00:27:02.480 --> 00:27:04.480]  在其他譯本裡說
[00:27:04.480 --> 00:27:06.480]  這個世界是polluted
[00:27:06.480 --> 00:27:07.480]  你明知道polluted
[00:27:07.480 --> 00:27:09.480]  你會戴口罩
[00:27:09.480 --> 00:27:11.480]  你要知道有這個意識
[00:27:11.480 --> 00:27:13.480]  有這個awareness
[00:27:13.480 --> 00:27:15.480]  糧我們每天都要沖
[00:27:15.480 --> 00:27:17.480]  髒的我們要沖
[00:27:17.480 --> 00:27:19.480]  很多天都不會沖糧
[00:27:19.480 --> 00:27:20.480]  同樣的
[00:27:20.480 --> 00:27:21.480]  屬靈的糧
[00:27:21.480 --> 00:27:22.480]  每天
[00:27:22.480 --> 00:27:24.480]  每天我們都要沖
[00:27:24.480 --> 00:27:28.480]  少年人用什麼潔淨他的行為呢
[00:27:28.480 --> 00:27:30.480]  就是要遵行你的話
[00:27:30.480 --> 00:27:33.480]  我覺得應該不只是少年人
[00:27:33.480 --> 00:27:35.480]  又或者我們全部都是少年人
[00:27:35.480 --> 00:27:36.480]  Anyway
[00:27:36.480 --> 00:27:38.480]  另外再過多幾節
[00:27:38.480 --> 00:27:39.480]  其實這個是CB119
[00:27:39.480 --> 00:27:40.480]  他說到
[00:27:40.480 --> 00:27:42.480]  我將你的話藏在心裡
[00:27:42.480 --> 00:27:45.480]  免得我們得罪他
[00:27:45.480 --> 00:27:48.480]  今天彼得再次提醒我們
[00:27:48.480 --> 00:27:49.480]  這個先
[00:27:49.480 --> 00:27:52.480]  他說我們倒要在我們的主
[00:27:52.480 --> 00:27:54.480]  和救主耶穌基督的恩典
[00:27:54.480 --> 00:27:57.480]  和知識上有長進
[00:27:57.480 --> 00:28:00.480]  我們常常查經
[00:28:00.480 --> 00:28:01.480]  盼望那個知識
[00:28:01.480 --> 00:28:03.480]  我們對上主的知識
[00:28:03.480 --> 00:28:04.480]  對他的認識
[00:28:04.480 --> 00:28:05.480]  真知道真認識
[00:28:05.480 --> 00:28:07.480]  不是在頭腦裡
[00:28:07.480 --> 00:28:08.480]  我們聽了道
[00:28:08.480 --> 00:28:10.480]  我們真的行道
[00:28:10.480 --> 00:28:12.480]  我們知道上帝是怎樣的聖情
[00:28:12.480 --> 00:28:14.480]  我們就跟著去做
[00:28:14.480 --> 00:28:16.480]  另外在上帝的恩典上
[00:28:16.480 --> 00:28:18.480]  我們怎樣可以有長進
[00:28:18.480 --> 00:28:20.480]  我們更多的去經歷它
[00:28:20.480 --> 00:28:23.480]  更多的去明白它的心意
[00:28:23.480 --> 00:28:25.480]  最後
[00:28:25.480 --> 00:28:27.480]  剛才我們的領事
[00:28:27.480 --> 00:28:29.480]  也跟我們說了
[00:28:29.480 --> 00:28:31.480]  我今天特意選了一首新歌
[00:28:31.480 --> 00:28:33.480]  因為我覺得很合適
[00:28:33.480 --> 00:28:34.480]  第一個
[00:28:34.480 --> 00:28:36.480]  我們先看少許歌詞
[00:28:36.480 --> 00:28:38.480]  一起讀一下好嗎
[00:28:38.480 --> 00:28:39.480]  第一節
[00:28:39.480 --> 00:28:43.480]  願因為因為歸於這殿
[00:28:43.480 --> 00:28:46.480]  在你安息之處大有榮耀
[00:28:46.480 --> 00:28:50.480]  認識你的知識充滿遍地
[00:28:50.480 --> 00:28:53.480]  像水遮蓋大海掀起我心
[00:28:53.480 --> 00:28:56.480]  更要學想你
[00:28:56.480 --> 00:28:59.480]  見殿第一件事
[00:28:59.480 --> 00:29:01.480]  其實也是我心裡的一個情
[00:29:01.480 --> 00:29:03.480]  一個願望
[00:29:03.480 --> 00:29:06.480]  我們說港福加拿大四十週年
[00:29:06.480 --> 00:29:08.480]  我們盼望有更多的年數
[00:29:08.480 --> 00:29:10.480]  更多的四十年
[00:29:10.480 --> 00:29:13.480]  我們願上帝的恩惠歸到這個殿
[00:29:13.480 --> 00:29:15.480]  而第一個部分可能
[00:29:15.480 --> 00:29:19.480]  我們也願意像今天這樣說
[00:29:19.480 --> 00:29:22.480]  我們在上主的恩典和知識上
[00:29:22.480 --> 00:29:24.480]  我們有所長進
[00:29:24.480 --> 00:29:28.480]  我們一起在主裡面長進好嗎
[00:29:28.480 --> 00:29:30.480]  成為主所喜悅的人
[00:29:30.480 --> 00:29:33.480]  最後我們一起以這句
[00:29:33.480 --> 00:29:36.480]  我改了少許的金句
[00:29:36.480 --> 00:29:39.480]  去立志在主裡面長進
[00:29:39.480 --> 00:29:40.480]  也願榮耀歸給他
[00:29:40.480 --> 00:29:41.480]  我們一起讀
[00:29:41.480 --> 00:29:43.480]  所以親愛的
[00:29:43.480 --> 00:29:51.480]  願我們在我們的主和救主耶穌基督的恩典和知識上有長進
[00:29:51.480 --> 00:29:53.480]  願榮耀歸給他
[00:29:53.480 --> 00:29:56.480]  從今直到永遠之日
[00:29:56.480 --> 00:29:57.480]  阿們
[00:29:57.480 --> 00:29:58.480]  願祝福我們每一個
[00:29:58.480 --> 00:30:00.480]  也願主大大的祝福港福加
[00:30:00.480 --> 00:30:01.320]  福廣福家
[00:30:01.320 --> 00:30:04.320]  (字幕由 Amara.org 社群提供)

