
[00:00:00.000 --> 00:00:03.320]  接下來也讓我們預備我們的心聆聽主
[00:21:55.120 --> 00:21:59.120]  二弟兄姐妹你們能夠行道出來
[00:21:59.120 --> 00:22:02.120]  上帝是公義的
[00:22:02.120 --> 00:22:04.120]  又是慈愛的主
[00:22:04.120 --> 00:22:09.120]  他的公義是按著正義去審判
[00:22:09.120 --> 00:22:13.120]  亦都是按著真理去賞罰
[00:22:13.120 --> 00:22:17.120]  沒有偏私沒有錯誤
[00:22:17.120 --> 00:22:21.120]  同樣他都是慈愛的主
[00:22:21.120 --> 00:22:25.120]  他紀念到我們每一份的忠誠
[00:22:25.120 --> 00:22:30.120]  和我們為有需要的人流的每一滴眼淚
[00:22:30.120 --> 00:22:35.120]  所以當我們知道主再來的時候
[00:22:35.120 --> 00:22:38.120]  我們有沒有好好地預備呢
[00:22:38.120 --> 00:22:41.120]  在我們生活的每一刻裏面
[00:22:41.120 --> 00:22:45.120]  我們有沒有活出耶穌基督的心腸
[00:22:45.120 --> 00:22:49.120]  那份憐憫和那份恩典呢
[00:22:49.120 --> 00:22:51.120]  在我們的生活上
[00:22:51.120 --> 00:22:53.120]  就算在我們家庭裏面
[00:22:53.120 --> 00:22:56.120]  我們有沒有這份愛心和耐心
[00:22:56.120 --> 00:23:00.120]  讓自己的家庭能夠基督化呢
[00:23:00.120 --> 00:23:07.120]  在職場上我們能不能夠以誠實和忠心
[00:23:07.120 --> 00:23:11.120]  在我們的崗位裏面見證上帝呢
[00:23:11.120 --> 00:23:14.120]  在我們的服事當中
[00:23:14.120 --> 00:23:17.120]  我們能不能夠謙卑地喜樂
[00:23:17.120 --> 00:23:20.120]  一同參與神的工作呢
[00:23:20.120 --> 00:23:26.120]  上帝給我們的不是要我們恐懼
[00:23:26.120 --> 00:23:30.120]  而是給一個愛的呼喚我們
[00:23:30.120 --> 00:23:32.120]  叫我們要忠心
[00:23:32.120 --> 00:23:36.120]  要去聽他的吩咐
[00:23:36.120 --> 00:23:38.120]  最後我們說到
[00:23:38.120 --> 00:23:41.120]  這個呼聲是恩典的呼聲
[00:23:41.120 --> 00:23:43.120]  這個恩典的呼聲
[00:23:43.120 --> 00:23:45.120]  是這麼說的
[00:23:45.120 --> 00:23:48.120]  「聖靈和辛苦都說來
[00:23:48.120 --> 00:23:51.120]  聽見的人也該說來
[00:23:51.120 --> 00:23:54.120]  口渴的人也當來
[00:23:54.120 --> 00:23:59.120]  願意的都可以白白取生命的水汗
[00:23:59.120 --> 00:24:04.120]  我向一切聽見這書上預言的作見證
[00:24:04.120 --> 00:24:07.120]  若有人在這預言上加添甚麼
[00:24:07.120 --> 00:24:13.120]  神必將寫在這書上的災禍加在他身上
[00:24:13.120 --> 00:24:17.120]  這書上的預言若有人生去甚麼
[00:24:17.120 --> 00:24:23.120]  神必從這書上所寫的生命樹和聖城生去他的墳
[00:24:23.120 --> 00:24:25.120]  證明這事的說
[00:24:25.120 --> 00:24:28.120]  事了我必快來
[00:24:28.120 --> 00:24:29.120]  阿們」
[00:24:29.120 --> 00:24:32.120]  主耶穌啊 我願祢來
[00:24:32.120 --> 00:24:34.120]  願主耶穌的恩惠
[00:24:34.120 --> 00:24:37.120]  常與眾聖徒同在
[00:24:37.120 --> 00:24:38.120]  阿們
[00:24:38.120 --> 00:24:43.120]  這個就是整段啟示錄的一個結尾
[00:24:43.120 --> 00:24:47.120]  這個是一個上帝最溫柔
[00:24:47.120 --> 00:24:50.120]  也是最感動人心的呼聲
[00:24:50.120 --> 00:24:54.120]  祂說到無論我們是甚麼人
[00:24:54.120 --> 00:24:57.120]  我們怎樣都可以來到
[00:24:57.120 --> 00:25:01.120]  這個也是整本聖經裏面
[00:25:01.120 --> 00:25:03.120]  最後的一個邀請
[00:25:03.120 --> 00:25:08.120]  到底祂說哪一個人可以來
[00:25:08.120 --> 00:25:11.120]  祂不是說凡聖潔的可以來
[00:25:11.120 --> 00:25:14.120]  凡佩德的可以來
[00:25:14.120 --> 00:25:18.120]  祂只是說凡願意的
[00:25:18.120 --> 00:25:20.120]  你都可以來
[00:25:20.120 --> 00:25:24.120]  今日你和我都來了
[00:25:24.120 --> 00:25:27.120]  在你身邊的還有沒有人
[00:25:27.120 --> 00:25:32.120]  未來到這個認識主的時間呢
[00:25:32.120 --> 00:25:35.120]  趁今一個聖誕節
[00:25:35.120 --> 00:25:41.120]  就讓這個福音傳去給你身邊
[00:25:41.120 --> 00:25:45.120]  你所認識 你所愛的親人
[00:25:45.120 --> 00:25:48.120]  你所愛的同事當中
[00:25:48.120 --> 00:25:50.120]  去到最後我們說
[00:25:50.120 --> 00:25:54.120]  教會的使命是延續這個呼聲
[00:25:54.120 --> 00:25:59.120]  這個呼聲不單止是對新婦說
[00:25:59.120 --> 00:26:02.120]  還有我們聽到的說
[00:26:02.120 --> 00:26:04.120]  聖靈所說要來
[00:26:04.120 --> 00:26:06.120]  還有口渴的要來
[00:26:06.120 --> 00:26:08.120]  祂是告訴我們
[00:26:08.120 --> 00:26:15.120]  叫我們帶那些未認識的人來
[00:26:15.120 --> 00:26:17.120]  去到最後我們說
[00:26:17.120 --> 00:26:20.120]  我們現在來到末世的時代
[00:26:20.120 --> 00:26:25.120]  末世的時代教會要有甚麼狀態
[00:26:25.120 --> 00:26:27.120]  我們不是要恐懼
[00:26:27.120 --> 00:26:30.120]  因為主已經是掌權那個
[00:26:30.120 --> 00:26:32.120]  因為我們相信
[00:26:32.120 --> 00:26:36.120]  主給我們眾人都有這個永恆的盼望
[00:26:36.120 --> 00:26:40.120]  在教會當中我們是要充滿盼望的
[00:26:40.120 --> 00:26:43.120]  因為我們相信主必快來
[00:26:43.120 --> 00:26:49.120]  祂讓我們知道我們的應許是甚麼
[00:26:49.120 --> 00:26:52.120]  不要做一個冷淡的教會
[00:26:52.120 --> 00:26:56.120]  因為我們知道時間已經逼近了
[00:26:56.120 --> 00:26:59.120]  我們要火熱的去服侍
[00:26:59.120 --> 00:27:03.120]  我們要做一個充滿愛的教會
[00:27:03.120 --> 00:27:06.120]  因為我們知道我們的恩典
[00:27:06.120 --> 00:27:10.120]  是從上而來白白賜給我們的
[00:27:10.120 --> 00:27:19.120]  我們學習怎樣去白白賜予給其他的人
[00:27:19.120 --> 00:27:25.120]  啟示錄不是一個叫我們害怕的一本書
[00:27:25.120 --> 00:27:29.120]  結尾也不是要我們去害怕
[00:27:29.120 --> 00:27:31.120]  而是給我們希望
[00:27:31.120 --> 00:27:35.120]  今天我們學習三個根基
[00:27:35.120 --> 00:27:41.120]  第一個我們要知道上帝的說話是真實可信
[00:27:41.120 --> 00:27:46.120]  也都知道主在來是必定的事實
[00:27:46.120 --> 00:27:51.120]  另外最重要的就是主的邀請
[00:27:51.120 --> 00:27:56.120]  也都是實實在在要透過我們
[00:27:56.120 --> 00:28:00.120]  去發出給未信的人的邀請
[00:28:00.120 --> 00:28:03.120]  我必在來
[00:28:03.120 --> 00:28:10.120]  當這一切救贖的恩典臨到的時候
[00:28:10.120 --> 00:28:13.120]  當最後來到這一幕的時候
[00:28:13.120 --> 00:28:19.120]  恩典仍然繼續在呼喚
[00:28:19.120 --> 00:28:23.120]  主耶穌啊 我願祢來
[00:28:23.120 --> 00:28:27.120]  當去到這裡最後一刻的時候
[00:28:27.120 --> 00:28:29.120]  教會的回應應該是
[00:28:29.120 --> 00:28:32.120]  我願祢來
[00:28:32.120 --> 00:28:34.120]  我願祢來
[00:28:34.120 --> 00:28:36.120]  如果你有發現的時候
[00:28:36.120 --> 00:28:40.120]  我和帕瑟卡文是沒有合作過的
[00:28:40.120 --> 00:28:44.120]  明天的中堂和午堂
[00:28:44.120 --> 00:28:47.120]  他就是說我願祢來
[00:28:47.120 --> 00:28:51.120]  所以我很希望弟兄姊妹在你們的生命裡面
[00:28:51.120 --> 00:28:54.120]  不單止有方向
[00:28:54.120 --> 00:28:59.120]  還要是每天活在這個警醒的當中
[00:28:59.120 --> 00:29:02.120]  除了活得有信心之外
[00:29:02.120 --> 00:29:06.120]  活得有愛 有盼望
[00:29:06.120 --> 00:29:08.120]  最後在這個時間裡面
[00:29:08.120 --> 00:29:11.120]  我也有少少植入的廣告
[00:29:11.120 --> 00:29:16.120]  KFCC將會開展一個叫做使命團契
[00:29:16.120 --> 00:29:19.120]  在這個使命團契裡面
[00:29:19.120 --> 00:29:22.120]  是為期三年的使命團契
[00:29:22.120 --> 00:29:24.120]  當中是做什麼的呢
[00:29:24.120 --> 00:29:28.120]  是關懷石南區的居民
[00:29:28.120 --> 00:29:32.120]  去將這個福音傳到這個社區
[00:29:32.120 --> 00:29:36.120]  和同心建立教會
[00:29:36.120 --> 00:29:41.120]  如果你有這樣的呼召
[00:29:41.120 --> 00:29:44.120]  如果你想和我一起
[00:29:44.120 --> 00:29:49.120]  在這個社區服事建立教會上
[00:29:49.120 --> 00:29:53.120]  甚至你聽到上帝對你的呼召
[00:29:53.120 --> 00:29:57.120]  你願意去回應我在這裡
[00:29:57.120 --> 00:30:00.120]  請差遣我的時候
[00:30:00.120 --> 00:30:02.120]  請你告訴我
[00:30:02.120 --> 00:30:10.120]  我很相信這是上帝給你一個很重要的訊息
[00:30:10.120 --> 00:30:12.120]  求主繼續幫助我們
[00:30:12.120 --> 00:30:14.120]  我們都很希望
[00:30:14.120 --> 00:30:19.120]  這個承擔全福音 全大使命
[00:30:19.120 --> 00:30:21.120]  同心建立教會的時候
[00:30:21.120 --> 00:30:26.120]  你能夠願意成為上帝所說的
[00:30:26.120 --> 00:30:30.120]  你願意成為我的見證嗎
[00:30:30.120 --> 00:30:32.120]  其中一員
[00:30:32.120 --> 00:30:35.120]  求主繼續帶領著我們
[00:30:35.120 --> 00:30:39.120]  讓我們在這一份的確信裡面
[00:30:39.120 --> 00:30:47.120]  繼續好好的走在這一份的真理和信仰當中
[00:30:47.120 --> 00:30:49.120]  我們一起祈禱
[00:30:49.120 --> 00:30:53.120]  親愛的主耶穌
[00:30:53.120 --> 00:30:54.120]  多謝祢
[00:30:54.120 --> 00:30:59.120]  因為祢的說話是又真實又可信
[00:30:59.120 --> 00:31:05.120]  當我們經歷大風大浪的時候
[00:31:05.120 --> 00:31:09.120]  祢依然是那位坐著為王的主
[00:31:09.120 --> 00:31:11.120]  求祢教我們
[00:31:11.120 --> 00:31:15.120]  不要害怕這些大風大浪的日子
[00:31:15.120 --> 00:31:21.120]  因為我們知道祢的聲音是確實可信的
[00:31:21.120 --> 00:31:24.120]  因為祢對我們說
[00:31:24.120 --> 00:31:26.120]  來到我的跟前
[00:31:26.120 --> 00:31:29.120]  我必定會帶領你
[00:31:29.120 --> 00:31:31.120]  願主祢的恩典
[00:31:31.120 --> 00:31:36.120]  繼續湧流在我們在座的每一位弟兄姊妹朋友的身上
[00:31:36.120 --> 00:31:41.120]  因為這是祢告訴我們
[00:31:41.120 --> 00:31:46.120]  祢所有對我們說的話都是可信的
[00:31:46.120 --> 00:31:48.120]  求主祢繼續幫助我們
[00:31:48.120 --> 00:31:51.120]  建立我們對祢的那一份信
[00:31:51.120 --> 00:31:53.120]  我們同心在祢面前仰望
[00:31:53.120 --> 00:31:56.120]  是奉靠主耶穌的聖名而求
[00:31:56.120 --> 00:31:57.120]  阿們

