
[00:00:00.000 --> 00:00:03.480]  上星期Pastor Tim和我們分享了一個很好的訊息
[00:18:14.320 --> 00:18:17.320]  即是我們剛才說的自助餐
[00:18:17.320 --> 00:18:21.320]  而結果就造就了這班外邦人的拯救
[00:18:21.320 --> 00:18:24.320]  其實保羅對這件事很有體會
[00:18:24.320 --> 00:18:25.320]  為什麼呢
[00:18:25.320 --> 00:18:27.320]  因為他是誰
[00:18:27.320 --> 00:18:29.320]  他本身是猶太人
[00:18:29.320 --> 00:18:30.320]  在《史達林傳》告訴他們
[00:18:30.320 --> 00:18:33.320]  適逢保羅他會先去到猶太人
[00:18:33.320 --> 00:18:36.320]  他們當時的教會叫會堂
[00:18:36.320 --> 00:18:39.320]  他要去到會堂傳福音
[00:18:39.320 --> 00:18:43.320]  不過結果每次都是吃白果
[00:18:43.320 --> 00:18:45.320]  因此保羅因為這個緣故
[00:18:45.320 --> 00:18:47.320]  他就要去到另一邊
[00:18:47.320 --> 00:18:49.320]  找外邦人去傳福音
[00:18:49.320 --> 00:18:51.320]  即不是猶太人去傳福音
[00:18:51.320 --> 00:18:55.320]  而結果就是他帶了很多人去信主
[00:18:55.320 --> 00:18:56.320]  所以很簡單來說
[00:18:56.320 --> 00:18:59.320]  我們見到上帝有一個這樣的心意
[00:18:59.320 --> 00:19:03.320]  很多的以色列人被拋棄
[00:19:03.320 --> 00:19:05.320]  我沒有加英文
[00:19:05.320 --> 00:19:07.320]  很多的以色列人被拋棄
[00:19:07.320 --> 00:19:10.320]  引致到外邦人能夠被接納
[00:19:10.320 --> 00:19:12.320]  一個這樣的邏輯
[00:19:12.320 --> 00:19:15.320]  不過這個邏輯
[00:19:15.320 --> 00:19:18.320]  這個上帝的心意還未完
[00:19:18.320 --> 00:19:20.320]  我們後面還有第三部曲
[00:19:20.320 --> 00:19:22.320]  就是以色列人再次得著復興
[00:19:22.320 --> 00:19:26.320]  不過我們在這裡可以體會一件事
[00:19:26.320 --> 00:19:29.320]  就是體會上次我所說的
[00:19:29.320 --> 00:19:31.320]  在羅馬書第八章28節
[00:19:31.320 --> 00:19:32.320]  說什麼
[00:19:32.320 --> 00:19:35.320]  羅馬書第八章28節
[00:19:35.320 --> 00:19:36.320]  給大家三秒想
[00:19:36.320 --> 00:19:38.320]  會不會到
[00:19:39.320 --> 00:19:44.320]  他說我們知道萬事都互相效力
[00:19:44.320 --> 00:19:47.320]  是叫愛神的人得著益處
[00:19:47.320 --> 00:19:50.320]  就是按著他的旨意去被召的人
[00:19:50.320 --> 00:19:52.320]  大家去背了他
[00:19:52.320 --> 00:19:53.320]  這是一個很好的英許
[00:19:53.320 --> 00:19:56.320]  上帝使到萬事互相效力
[00:19:56.320 --> 00:19:59.320]  叫屬於上帝的人得著益處
[00:19:59.320 --> 00:20:01.320]  所以我們在這裡
[00:20:01.320 --> 00:20:03.320]  其實我們可以做什麼
[00:20:03.320 --> 00:20:05.320]  我們除了去讚美上帝
[00:20:05.320 --> 00:20:08.320]  上帝啊你是很棒很厲害
[00:20:08.320 --> 00:20:11.320]  我們還可以做什麼呢
[00:20:11.320 --> 00:20:15.320]  其實保羅在十一章的十六節
[00:20:15.320 --> 00:20:16.320]  到二十四節
[00:20:16.320 --> 00:20:18.320]  其實說了一個很深的比喻
[00:20:18.320 --> 00:20:21.320]  時間關係我都不會詳細說了
[00:20:21.320 --> 00:20:22.320]  因為都篇幅很長
[00:20:22.320 --> 00:20:23.320]  大家回去看吧
[00:20:23.320 --> 00:20:26.320]  但我就放了幾節出來
[00:20:26.320 --> 00:20:28.320]  就是這幾節
[00:20:28.320 --> 00:20:30.320]  大家可以看一看
[00:20:30.320 --> 00:20:33.320]  特別去看一看紅色highlight了的字
[00:20:34.320 --> 00:20:37.320]  簡單來說
[00:20:37.320 --> 00:20:41.320]  其實他們代表以色列人
[00:20:41.320 --> 00:20:43.320]  你代表羅馬的外邦人
[00:20:43.320 --> 00:20:45.320]  外邦的信徒
[00:20:45.320 --> 00:20:47.320]  如果大家還記得
[00:20:47.320 --> 00:20:48.320]  其實這兩班人
[00:20:48.320 --> 00:20:49.320]  因著有不同的出身
[00:20:49.320 --> 00:20:51.320]  有不同的身份
[00:20:51.320 --> 00:20:55.320]  導致他們之間有很多的爭執
[00:20:55.320 --> 00:20:56.320]  很多的不和
[00:20:56.320 --> 00:20:59.320]  不過保羅其實在這裡想說一件事
[00:20:59.320 --> 00:21:02.320]  他要提醒這班的外邦人
[00:21:02.320 --> 00:21:05.320]  這班的外邦基督徒
[00:21:05.320 --> 00:21:06.320]  外邦基督徒
[00:21:06.320 --> 00:21:10.320]  即不是猶太不是Jewish的Christian
[00:21:10.320 --> 00:21:11.320]  他要提醒他們
[00:21:11.320 --> 00:21:13.320]  其實就是羅馬書的讀者
[00:21:13.320 --> 00:21:15.320]  要提醒這班的讀者
[00:21:15.320 --> 00:21:18.320]  提醒我們不要驕傲
[00:21:18.320 --> 00:21:20.320]  他提醒他們不要驕傲
[00:21:20.320 --> 00:21:23.320]  不要因著得著這份salvation
[00:21:23.320 --> 00:21:26.320]  這份的救恩就在這裡結結結
[00:21:26.320 --> 00:21:27.320]  是不是
[00:21:27.320 --> 00:21:29.320]  他有這樣的意思
[00:21:29.320 --> 00:21:32.320]  以為這份的救恩
[00:21:32.320 --> 00:21:34.320]  是他們賺回來的
[00:21:34.320 --> 00:21:36.320]  我們有什麼厲害
[00:21:36.320 --> 00:21:39.320]  所以得著這份的救恩
[00:21:39.320 --> 00:21:42.320]  他說以色列人之所以失去那份救恩
[00:21:42.320 --> 00:21:45.320]  是因為他們不信耶穌
[00:21:45.320 --> 00:21:46.320]  是不是
[00:21:46.320 --> 00:21:49.320]  而同樣你們這班的外邦信徒
[00:21:49.320 --> 00:21:51.320]  你們只不過是因為你信耶穌
[00:21:51.320 --> 00:21:54.320]  所以你才得著
[00:21:54.320 --> 00:21:56.320]  你們有什麼厲害呢
[00:21:56.320 --> 00:21:58.320]  就是這麼簡單
[00:21:58.320 --> 00:22:01.320]  而且保羅在22節下面的紅色
[00:22:01.320 --> 00:22:02.320]  是怎麼說的
[00:22:02.320 --> 00:22:05.320]  他說叫你們要永遠
[00:22:05.320 --> 00:22:06.320]  很嚴厲地說
[00:22:06.320 --> 00:22:08.320]  要永久在他的恩慈裡面
[00:22:08.320 --> 00:22:11.320]  否則你們都要被砍下來
[00:22:11.320 --> 00:22:14.320]  你們都要被砍下來
[00:22:14.320 --> 00:22:16.320]  這裡是很serious
[00:22:16.320 --> 00:22:18.320]  都很害怕
[00:22:18.320 --> 00:22:20.320]  我們在這裡看到什麼
[00:22:20.320 --> 00:22:23.320]  上帝對人其實是很公平的
[00:22:23.320 --> 00:22:24.320]  是一視同仁的
[00:22:24.320 --> 00:22:26.320]  無論是外邦人
[00:22:26.320 --> 00:22:28.320]  或者是以色列人
[00:22:28.320 --> 00:22:30.320]  只要他不順服神
[00:22:30.320 --> 00:22:35.320]  他們就要自己承擔這個後果
[00:22:35.320 --> 00:22:39.320]  當然我們相信被砍下來的意思
[00:22:39.320 --> 00:22:41.320]  不是代表失去救恩的意思
[00:22:41.320 --> 00:22:43.320]  因為我們相信一個基督徒
[00:22:43.320 --> 00:22:46.320]  不會失去救恩
[00:22:46.320 --> 00:22:47.320]  其實我們是有把握
[00:22:47.320 --> 00:22:51.320]  有絕對的把握可以得救的
[00:22:51.320 --> 00:22:52.320]  但無論如何
[00:22:52.320 --> 00:22:53.320]  這幾節的經文提醒我們
[00:22:53.320 --> 00:22:56.320]  要持守對上帝的信心
[00:22:56.320 --> 00:22:59.320]  並且要帶著一份敬畏的心
[00:22:59.320 --> 00:23:01.320]  去過我們的生活
[00:23:01.320 --> 00:23:02.320]  因為將來有一天
[00:23:02.320 --> 00:23:07.320]  我們都要和上帝交仗
[00:23:07.320 --> 00:23:09.320]  我們很快就說完第三點
[00:23:09.320 --> 00:23:12.320]  最後一點是這樣的
[00:23:12.320 --> 00:23:16.320]  上帝沒有拋棄他的子民
[00:23:16.320 --> 00:23:18.320]  因為他以色列全家
[00:23:18.320 --> 00:23:20.320]  將來都要得救
[00:23:20.320 --> 00:23:25.320]  這是一個比較深的神的心意
[00:23:25.320 --> 00:23:28.320]  剛才我說有第三部曲
[00:23:28.320 --> 00:23:32.320]  上帝的旨意不單叫外邦人得救
[00:23:32.320 --> 00:23:33.320]  像這裡
[00:23:33.320 --> 00:23:35.320]  是有第三部曲的
[00:23:35.320 --> 00:23:41.320]  就是要使得以色列人再次蒙福
[00:23:41.320 --> 00:23:43.320]  所以如果我們看這個圖
[00:23:43.320 --> 00:23:45.320]  其實應該再加多一部分
[00:23:45.320 --> 00:23:46.320]  應該是這樣的
[00:23:46.320 --> 00:23:50.320]  就是使得以色列人能夠再次蒙福
[00:23:50.320 --> 00:23:54.320]  最後我們看這個25到27節
[00:23:54.320 --> 00:23:57.320]  在這裡其實真的很複雜
[00:23:57.320 --> 00:23:58.320]  比剛才更複雜
[00:23:58.320 --> 00:24:00.320]  所以我們這幾章
[00:24:00.320 --> 00:24:02.320]  如Pastor Tim所說
[00:24:02.320 --> 00:24:04.320]  其實是很不容易明白的
[00:24:04.320 --> 00:24:07.320]  不過例如在紅色字那裡
[00:24:07.320 --> 00:24:08.320]  我們看得見
[00:24:08.320 --> 00:24:12.320]  其實很多人去討論
[00:24:12.320 --> 00:24:15.320]  去推論紅色的字
[00:24:15.320 --> 00:24:17.320]  究竟是代表什麼
[00:24:17.320 --> 00:24:19.320]  我們看聖經的時候
[00:24:19.320 --> 00:24:20.320]  我們會去想
[00:24:20.320 --> 00:24:21.320]  或者我們不太明白
[00:24:21.320 --> 00:24:23.320]  究竟這是一個symbolize
[00:24:23.320 --> 00:24:25.320]  是一件事
[00:24:25.320 --> 00:24:26.320]  是一個象徵
[00:24:26.320 --> 00:24:30.320]  還是真的在說事實
[00:24:30.320 --> 00:24:32.320]  是不是真的在說字面上
[00:24:32.320 --> 00:24:35.320]  所有的以色列人要得救
[00:24:35.320 --> 00:24:37.320]  很難
[00:24:37.320 --> 00:24:39.320]  我們都不知道
[00:24:39.320 --> 00:24:43.320]  連保羅都說這是一個什麼
[00:24:43.320 --> 00:24:44.320]  上面第一行
[00:24:44.320 --> 00:24:46.320]  他說是一個奧秘
[00:24:46.320 --> 00:24:47.320]  Mystery
[00:24:47.320 --> 00:24:49.320]  所有人都不知道
[00:24:49.320 --> 00:24:51.320]  不過我們能夠肯定一件事
[00:24:51.320 --> 00:24:54.320]  在26節的下半部分是這樣說
[00:24:54.320 --> 00:24:55.320]  在以色列的中間
[00:24:55.320 --> 00:24:57.320]  必然興起一位救主
[00:24:57.320 --> 00:24:59.320]  要去洗去他指紋的罪
[00:24:59.320 --> 00:25:02.320]  而這個是誰
[00:25:02.320 --> 00:25:05.320]  這個是誰
[00:25:05.320 --> 00:25:06.320]  以色列中間
[00:25:06.320 --> 00:25:10.320]  有一位救主要洗去他指紋的罪
[00:25:10.320 --> 00:25:12.320]  GSO
[00:25:12.320 --> 00:25:14.320]  我看到大家的眼神很迷茫
[00:25:14.320 --> 00:25:16.320]  是不是
[00:25:16.320 --> 00:25:18.320]  五個英文字母
[00:25:18.320 --> 00:25:19.320]  要大家猜一下
[00:25:19.320 --> 00:25:22.320]  但是他為以色列家帶來拯救
[00:25:22.320 --> 00:25:25.320]  也為外邦的人帶來拯救
[00:25:25.320 --> 00:25:27.320]  這是很明白的
[00:25:27.320 --> 00:25:29.320]  所以我們不知道
[00:25:29.320 --> 00:25:30.320]  即使我們不知道
[00:25:30.320 --> 00:25:32.320]  其實有多少人會信主
[00:25:32.320 --> 00:25:34.320]  有多少以色列人最終會得救
[00:25:34.320 --> 00:25:36.320]  因為這是神的主權
[00:25:36.320 --> 00:25:37.320]  我們上次說
[00:25:37.320 --> 00:25:39.320]  神的心意有幾種
[00:25:39.320 --> 00:25:40.320]  有些是我們不知道的
[00:25:40.320 --> 00:25:42.320]  因為他沒有義務
[00:25:42.320 --> 00:25:45.320]  沒有責任跟我們報告
[00:25:45.320 --> 00:25:46.320]  不過我想說的是
[00:25:46.320 --> 00:25:47.320]  這幾節的經文
[00:25:47.320 --> 00:25:51.320]  不單止帶給以色列人一個盼望
[00:25:51.320 --> 00:25:54.320]  其實今天同樣給我們一個很大的盼望
[00:25:54.320 --> 00:25:55.320]  說的是
[00:25:55.320 --> 00:25:57.320]  我們所信的上帝
[00:25:57.320 --> 00:25:59.320]  是一個信實的上帝
[00:25:59.320 --> 00:26:02.320]  他是為他的指紋去延傳
[00:26:02.320 --> 00:26:04.320]  去負責任
[00:26:04.320 --> 00:26:05.320]  最後這一節
[00:26:05.320 --> 00:26:07.320]  在29節是這樣說
[00:26:07.320 --> 00:26:10.320]  他說因為神的恩賜和選召
[00:26:10.320 --> 00:26:12.320]  是不會撤回的
[00:26:12.320 --> 00:26:15.320]  是他不會後悔去作這個呼召
[00:26:15.320 --> 00:26:18.320]  正如當日他去呼召這班以色列人
[00:26:18.320 --> 00:26:20.320]  他也是論論盡盡
[00:26:20.320 --> 00:26:21.320]  我們看完整本聖經
[00:26:21.320 --> 00:26:23.320]  其實他都沒有改變
[00:26:23.320 --> 00:26:25.320]  仍然是很差
[00:26:25.320 --> 00:26:26.320]  他不單止得罪上帝
[00:26:26.320 --> 00:26:29.320]  也沒有接受耶穌做救主
[00:26:29.320 --> 00:26:32.320]  不過上帝也沒有放棄他
[00:26:32.320 --> 00:26:36.320]  也沒有後悔去揀選他們成為神的指紋
[00:26:36.320 --> 00:26:42.320]  同樣今天上帝也沒有後悔去揀選你和我
[00:26:42.320 --> 00:26:46.320]  即使我們的生命可能仍然破碎
[00:26:46.320 --> 00:26:50.320]  當我們互相認識大家的生命故事的時候
[00:26:50.320 --> 00:26:53.320]  我們都是這樣論論盡盡
[00:26:53.320 --> 00:26:54.320]  或許我們信了耶穌
[00:26:54.320 --> 00:26:57.320]  可能都是很軟弱
[00:26:57.320 --> 00:26:59.320]  我們都不是很懂得回應神
[00:26:59.320 --> 00:27:04.320]  我們侍奉有時候都帶著一個很疲倦的軀殼
[00:27:04.320 --> 00:27:06.320]  其實我也是一樣
[00:27:06.320 --> 00:27:07.320]  可能都是這樣
[00:27:07.320 --> 00:27:09.320]  都會犯罪 都會跌倒
[00:27:09.320 --> 00:27:13.320]  但上帝仍然沒有後悔去呼召你 呼召我
[00:27:13.320 --> 00:27:16.320]  去成為他的兒女
[00:27:16.320 --> 00:27:21.320]  也沒有後悔繼續去施恩典給你們 給我們
[00:27:21.320 --> 00:27:25.320]  我們所能夠做到的是什麼呢
[00:27:25.320 --> 00:27:29.320]  因為我們所能夠回應上帝的是什麼呢
[00:27:29.320 --> 00:27:36.320]  豈不是花一生的精力去跟隨他 去敬拜他嗎
[00:27:36.320 --> 00:27:40.320]  最後我用那個郵輪做例子
[00:27:40.320 --> 00:27:43.320]  其實我們每一個人都因著耶穌的緣故
[00:27:43.320 --> 00:27:45.320]  上到這架郵輪 是不是
[00:27:45.320 --> 00:27:47.320]  我們因著耶穌的緣故
[00:27:47.320 --> 00:27:52.320]  其實這個船票正確來說不是我們自己買的
[00:27:52.320 --> 00:27:56.320]  是透過誰 是耶穌的補血
[00:27:56.320 --> 00:28:00.320]  所以我們不能選擇誰能夠上到這架船
[00:28:00.320 --> 00:28:01.320]  我們不知道的
[00:28:01.320 --> 00:28:03.320]  可能旁邊 你看到在船板上
[00:28:03.320 --> 00:28:06.320]  你看到旁邊那個 嘩 這樣的人都上到這架船
[00:28:06.320 --> 00:28:08.320]  看上去都不是有錢人
[00:28:08.320 --> 00:28:11.320]  看上去都亂亂盡盡 為什麼上到這架船
[00:28:11.320 --> 00:28:13.320]  我們不知道的 我們不能抉擇
[00:28:13.320 --> 00:28:15.320]  這個是上帝的抉擇
[00:28:15.320 --> 00:28:18.320]  你當這架船叫做基督號
[00:28:18.320 --> 00:28:21.320]  或者我不知道 洛哥斯 杜羅斯
[00:28:21.320 --> 00:28:23.320]  以前有這樣的船
[00:28:23.320 --> 00:28:26.320]  不過我們上到這架船
[00:28:26.320 --> 00:28:28.320]  我們靠著耶穌 靠著恩典
[00:28:28.320 --> 00:28:29.320]  那又怎樣呢
[00:28:29.320 --> 00:28:32.320]  我們每一個人都有一個房間
[00:28:32.320 --> 00:28:35.320]  在這架船裏面我們有一間房
[00:28:35.320 --> 00:28:37.320]  這個是肯定的
[00:28:37.320 --> 00:28:41.320]  不過我們要住得多舒服
[00:28:41.320 --> 00:28:46.320]  就是看我們的責任 看我們的選擇
[00:28:46.320 --> 00:28:49.320]  我們可以好好地去打理我們這個房間
[00:28:49.320 --> 00:28:54.320]  好好地去參與在 令到這間房間可以住得更加舒服
[00:28:54.320 --> 00:28:57.320]  好像上次那樣可以選擇吃自助餐
[00:28:57.320 --> 00:29:00.320]  或者你可以自己去吃乾糧
[00:29:00.320 --> 00:29:02.320]  我們的屬靈生命都一樣
[00:29:02.320 --> 00:29:05.320]  今天我們擁有這個屬靈的空間 屬靈的生命
[00:29:05.320 --> 00:29:07.320]  和神去建立關係
[00:29:07.320 --> 00:29:10.320]  我們不是只是為了上到這架船的 其實
[00:29:10.320 --> 00:29:13.320]  我們知道我們會去到一個目的地
[00:29:13.320 --> 00:29:16.320]  不過我們怎樣去過這個生活
[00:29:16.320 --> 00:29:18.320]  在這架郵輪去到道日
[00:29:18.320 --> 00:29:20.320]  就要看我們怎樣去打理
[00:29:20.320 --> 00:29:25.320]  今天我們怎樣去打理我們這個屬靈的房間
[00:29:25.320 --> 00:29:27.320]  我們這個屬靈的生命
[00:29:27.320 --> 00:29:31.320]  但願我們 要請勁霸隊上來
[00:29:31.320 --> 00:29:34.320]  我們就一起去唱一首詩歌
[00:29:34.320 --> 00:29:37.320]  很想大家在這個時候去閉上眼
[00:29:37.320 --> 00:29:39.320]  你在螢幕前面都可以閉上眼
[00:29:39.320 --> 00:29:42.320]  我們一起去做一些默想
[00:29:42.320 --> 00:29:44.320]  我們可以去思想
[00:29:44.320 --> 00:29:48.320]  今天上帝究竟和我們說了什麼話
[00:29:48.320 --> 00:30:08.320]  當中有沒有一件事
[00:30:08.320 --> 00:30:10.320]  你覺得是上帝去提醒你的
[00:30:10.320 --> 00:30:22.320]  今天的主題是
[00:30:22.320 --> 00:30:26.320]  上帝的呼召 是沒有後悔的
[00:30:26.320 --> 00:30:32.320]  無論是舊約這班漁民
[00:30:32.320 --> 00:30:35.320]  無論是新約的保羅
[00:30:35.320 --> 00:30:38.320]  無論是今天的我們
[00:30:38.320 --> 00:30:43.320]  上帝沒有後悔去到揀選你成為他的兒女
[00:30:43.320 --> 00:30:46.320]  即使你仍然會犯罪
[00:30:46.320 --> 00:30:49.320]  即使你仍然是軟弱
[00:30:49.320 --> 00:30:52.320]  他的呼召仍然沒有後悔
[00:30:52.320 --> 00:31:02.320]  而今天我們來到這架船的裡面
[00:31:02.320 --> 00:31:04.320]  來到這架郵輪的當中
[00:31:04.320 --> 00:31:06.320]  我們知道這個目的地
[00:31:06.320 --> 00:31:08.320]  我們要去到天國的裡面
[00:31:08.320 --> 00:31:10.320]  但在這個過程裡面
[00:31:10.320 --> 00:31:13.320]  我們怎樣去打理我們的生命
[00:31:13.320 --> 00:31:16.320]  我們打理這架郵輪裡面的房間呢
[00:31:16.320 --> 00:31:20.320]  今天的訊息告訴我們
[00:31:20.320 --> 00:31:22.320]  上帝是有主權
[00:31:22.320 --> 00:31:25.320]  他是愛 他是憐憫 他有恩典
[00:31:25.320 --> 00:31:29.320]  他也有主權去揀選哪一個成為上帝的子民
[00:31:32.320 --> 00:31:37.320]  但我們同樣有責任去決擇我們的道路
[00:31:37.320 --> 00:31:40.320]  會不會一生的去跟隨他
[00:31:40.320 --> 00:31:44.320]  讓我們藉著這首詩歌一起獻上敬拜
[00:31:44.320 --> 00:31:46.320]  Here I am to worship
[00:31:47.320 --> 00:31:55.320]  I love the way you step down into darkness
[00:31:55.320 --> 00:32:00.320]  Open my eyes, let me see
[00:32:00.320 --> 00:32:09.320]  Beauty that made this heart adore you
[00:32:09.320 --> 00:32:14.320]  Hope of a life spent with you
[00:32:14.320 --> 00:32:16.320]  Here I am
[00:32:16.320 --> 00:32:22.320]  So here I am to worship
[00:32:22.320 --> 00:32:26.320]  Here I am to bow down
[00:32:26.320 --> 00:32:33.320]  Here I am to say that you're my God
[00:32:33.320 --> 00:32:37.320]  You're altogether worthy
[00:32:37.320 --> 00:32:41.320]  Altogether worthy
[00:32:41.320 --> 00:32:48.320]  Altogether wonderful to me
[00:32:48.320 --> 00:32:50.320]  King of all days
[00:32:50.320 --> 00:32:53.320]  King of all days
[00:32:53.320 --> 00:32:57.320]  Though so highly exalted
[00:32:57.320 --> 00:33:03.320]  Glorious and heaven above
[00:33:03.320 --> 00:33:05.320]  Humbly you came
[00:33:05.320 --> 00:33:07.320]  Humbly you came
[00:33:07.320 --> 00:33:12.320]  To the earth you created
[00:33:12.320 --> 00:33:15.320]  All for love's sake
[00:33:15.320 --> 00:33:17.320]  Be careful
[00:33:17.320 --> 00:33:19.320]  So here I am
[00:33:19.320 --> 00:33:25.320]  So here I am to worship
[00:33:25.320 --> 00:33:29.320]  Here I am to bow down
[00:33:29.320 --> 00:33:36.320]  Here I am to say that you're my God
[00:33:36.320 --> 00:33:39.320]  You're altogether lovely
[00:33:39.320 --> 00:33:43.320]  Altogether worthy
[00:33:43.320 --> 00:33:50.320]  Altogether wonderful to me
[00:33:50.320 --> 00:33:59.320]  I never know how much it cost
[00:33:59.320 --> 00:34:06.320]  To see my sin upon that cross
[00:34:06.320 --> 00:34:13.320]  I never know how much it cost
[00:34:13.320 --> 00:34:20.320]  To see my sin upon that cross
[00:34:20.320 --> 00:34:27.320]  I never know how much it cost
[00:34:27.320 --> 00:34:34.320]  To see my sin upon that cross
[00:34:34.320 --> 00:34:35.320]  再一次
[00:34:35.320 --> 00:34:42.320]  I never know how much it cost
[00:34:42.320 --> 00:34:50.320]  To see my sin upon that cross
[00:34:53.320 --> 00:34:56.320]  To worship
[00:34:56.320 --> 00:35:00.320]  Here I am to bow down
[00:35:00.320 --> 00:35:07.320]  Here I am to say that you're my God
[00:35:07.320 --> 00:35:11.320]  You're altogether lovely
[00:35:11.320 --> 00:35:15.320]  Altogether worthy
[00:35:15.320 --> 00:35:22.320]  Altogether wonderful to me
[00:35:23.320 --> 00:35:27.320]  是主耶穌我們一齊的來到你的面前
[00:35:27.320 --> 00:35:30.320]  天婆今天我們帶著很多的
[00:35:30.320 --> 00:35:32.320]  很多的破碎
[00:35:32.320 --> 00:35:34.320]  帶著很多的心情
[00:35:34.320 --> 00:35:37.320]  很複雜的心情來見你
[00:35:37.320 --> 00:35:41.320]  天婆我們來到這架救恩的郵輪當中
[00:35:41.320 --> 00:35:43.320]  我們可能都
[00:35:43.320 --> 00:35:45.320]  不知道為什麼上到這架船
[00:35:45.320 --> 00:35:47.320]  可能因為我們的父母
[00:35:47.320 --> 00:35:48.320]  可能不給我們錢
[00:35:48.320 --> 00:35:50.320]  可能是因為我們沒有錢
[00:35:50.320 --> 00:35:51.320]  可能不給我們錢
[00:35:51.320 --> 00:35:53.320]  可能是因為我們覺得自己
[00:35:53.320 --> 00:35:54.320]  有些好行為
[00:35:54.320 --> 00:35:56.320]  能夠配得上這架郵輪
[00:35:56.320 --> 00:35:59.320]  今天也可能我們很後悔
[00:35:59.320 --> 00:36:01.320]  很想去下這架船
[00:36:01.320 --> 00:36:05.320]  但上帝無論是什麼狀況都好
[00:36:05.320 --> 00:36:08.320]  上帝你沒有後悔去揀選我們
[00:36:08.320 --> 00:36:11.320]  也沒有後悔讓我們來到這裡
[00:36:11.320 --> 00:36:15.320]  能夠去到在這個教會當中去成長
[00:36:15.320 --> 00:36:16.320]  天婆求主你去幫助我們
[00:36:16.320 --> 00:36:18.320]  藉著今天的提醒
[00:36:18.320 --> 00:36:20.320]  願你去到提醒我們
[00:36:20.320 --> 00:36:23.320]  你的信實是對你所揀選的人
[00:36:23.320 --> 00:36:25.320]  你的信實是不變的
[00:36:25.320 --> 00:36:28.320]  幫我們去捉緊你的應許
[00:36:28.320 --> 00:36:32.320]  雖然你是會去到看顧我們
[00:36:32.320 --> 00:36:35.320]  但讓我們知道其實我們仍然有責任
[00:36:35.320 --> 00:36:39.320]  也有這個自由去抉擇
[00:36:39.320 --> 00:36:40.320]  去跟隨你
[00:36:40.320 --> 00:36:43.320]  去抉擇去到走我們接下來的道路
[00:36:43.320 --> 00:36:45.320]  究竟我們怎樣去打理
[00:36:45.320 --> 00:36:48.320]  我們在這架船的心裏的房間
[00:36:48.320 --> 00:36:50.320]  主求你去幫助我們
[00:36:50.320 --> 00:36:54.320]  也去到繼續在這個星期當中去到兼顧我們
[00:36:54.320 --> 00:36:56.320]  去到成為我們的提醒
[00:36:56.320 --> 00:36:59.320]  願你的話語親自去到祝福我們每一個
[00:36:59.320 --> 00:37:04.320]  也去到保守接下來有些分組討論的時間
[00:37:04.320 --> 00:37:07.320]  願主你收到基督的恩惠
[00:37:07.320 --> 00:37:08.320]  天父的慈愛
[00:37:08.320 --> 00:37:11.320]  聖靈的感動和同在
[00:37:11.320 --> 00:37:14.320]  願你們每一個人去到同在
[00:37:14.320 --> 00:37:18.320]  從今時直到永永遠遠
[00:37:18.320 --> 00:37:19.320]  阿門
[00:37:19.320 --> 00:37:21.320]  我們下次再見吧!

