
[00:00:00.000 --> 00:00:01.880]  各位explorer早安
[00:16:56.040 --> 00:16:59.040]  但為什麼他要我經歷這些呢?
[00:16:59.040 --> 00:17:02.040]  因為不信耶穌的人
[00:17:02.040 --> 00:17:03.040]  可以說這是命
[00:17:03.040 --> 00:17:04.040]  每個人有一個命
[00:17:04.040 --> 00:17:06.040]  我不知道大家有沒有聽過這個說法
[00:17:06.040 --> 00:17:07.040]  每個人有一個命
[00:17:07.040 --> 00:17:09.040]  他的命就長成這樣
[00:17:09.040 --> 00:17:10.040]  沒得搞了
[00:17:10.040 --> 00:17:12.040]  我們基督徒不信這些
[00:17:12.040 --> 00:17:13.040]  但我不信這些
[00:17:13.040 --> 00:17:14.040]  我信一個神
[00:17:14.040 --> 00:17:19.040]  這個神為什麼現在又好像不幫我呢?
[00:17:19.040 --> 00:17:21.040]  不明白我呢?
[00:17:21.040 --> 00:17:26.040]  我們有兩個選擇
[00:17:26.040 --> 00:17:29.040]  選擇之一就是在抓那些
[00:17:29.040 --> 00:17:31.040]  過去真的很棒,什麼都好
[00:17:31.040 --> 00:17:33.040]  這個也是我很多
[00:17:33.040 --> 00:17:36.040]  我發現他們有時候分享大學
[00:17:36.040 --> 00:17:38.040]  好像團體很服氣,很多事情要做
[00:17:38.040 --> 00:17:39.040]  他們就說那些
[00:17:39.040 --> 00:17:42.040]  但你問他現在的情況如何
[00:17:42.040 --> 00:17:44.040]  很多時候他們就不說話
[00:17:44.040 --> 00:17:48.040]  但這個不是私人的做法
[00:17:48.040 --> 00:17:50.040]  只是讀了一段
[00:17:50.040 --> 00:17:52.040]  所以我們還沒讀第二段
[00:17:52.040 --> 00:17:54.040]  第一段他追上
[00:17:54.040 --> 00:17:55.040]  即是第四節說
[00:17:55.040 --> 00:17:59.040]  他追上的事情是那些很開心、很舒服的事情
[00:17:59.040 --> 00:18:01.040]  但私人發現原來不行
[00:18:01.040 --> 00:18:04.040]  因為根本沒辦法重演這個經歷
[00:18:04.040 --> 00:18:06.040]  沒可能
[00:18:06.040 --> 00:18:09.040]  所以第二部分他就轉移了焦點
[00:18:09.040 --> 00:18:11.040]  去到神的身上
[00:18:12.040 --> 00:18:14.040]  這個好像缺席了
[00:18:14.040 --> 00:18:16.040]  這個好像聽不到祂說話的神
[00:18:16.040 --> 00:18:18.040]  到底是一個怎樣的神呢?
[00:18:18.040 --> 00:18:20.040]  於是他和神去到
[00:18:20.040 --> 00:18:21.040]  我會用這個詞語
[00:18:21.040 --> 00:18:23.040]  即是摔跤
[00:18:23.040 --> 00:18:25.040]  OK,摔跤
[00:18:25.040 --> 00:18:30.040]  摔跤是什麼呢?
[00:18:30.040 --> 00:18:34.040]  大概我們有時候想逃避面對神
[00:18:34.040 --> 00:18:36.040]  我們可能拿一些不好的事情去面對
[00:18:36.040 --> 00:18:38.040]  當然這個是不信神的人
[00:18:38.040 --> 00:18:39.040]  不信耶穌的人
[00:18:39.040 --> 00:18:40.040]  可能他會做什麼呢?
[00:18:40.040 --> 00:18:43.040]  他會受傷了
[00:18:43.040 --> 00:18:45.040]  於是拿什麼去補呢?
[00:18:45.040 --> 00:18:47.040]  有些小事
[00:18:47.040 --> 00:18:49.040]  這個是網上看的V圖
[00:18:49.040 --> 00:18:51.040]  可能找一些壞習慣
[00:18:51.040 --> 00:18:52.040]  酒精或者什麼
[00:18:52.040 --> 00:18:53.040]  他不知道說什麼
[00:18:53.040 --> 00:18:58.040]  可能我們不會用這個方法去面對
[00:18:58.040 --> 00:19:00.040]  但我們都發現
[00:19:00.040 --> 00:19:02.040]  好像就這樣想過去的事
[00:19:02.040 --> 00:19:03.040]  如果我拿過去的東西
[00:19:03.040 --> 00:19:04.040]  塞個洞是塞不到的
[00:19:04.040 --> 00:19:06.040]  我現在面對的處境
[00:19:06.040 --> 00:19:08.040]  是過去的經歷解決不了
[00:19:08.040 --> 00:19:09.040]  幫不到我解決
[00:19:09.040 --> 00:19:12.040]  於是詩人就問問題的根源
[00:19:12.040 --> 00:19:15.040]  就是這個神到底他想怎樣
[00:19:15.040 --> 00:19:18.040]  第二部分的經文是這樣的
[00:19:18.040 --> 00:19:21.040]  可以一起讀第二部分
[00:19:21.040 --> 00:19:23.040]  1,2,3
[00:19:23.040 --> 00:19:28.040]  我的神啊,我的心在我裡面憂悶
[00:19:28.040 --> 00:19:32.040]  所以我從約旦地,從黑門嶺
[00:19:32.040 --> 00:19:34.040]  從米薩山紀念你
[00:19:34.040 --> 00:19:36.040]  你的局部發聲
[00:19:36.040 --> 00:19:39.040]  心冤就與心冤響應
[00:19:39.040 --> 00:19:43.040]  你的波浪紅塗漫過我身
[00:19:43.040 --> 00:19:47.040]  百洲耶和華必向我思慈愛
[00:19:47.040 --> 00:19:52.040]  黑夜我要歌頌禱告賜我生命的神
[00:19:52.040 --> 00:19:55.040]  我要對神我的盤石說
[00:19:55.040 --> 00:19:57.040]  你為何忘記我呢?
[00:19:57.040 --> 00:20:02.040]  我為何因仇敵的欺壓時常哀痛呢?
[00:20:02.040 --> 00:20:04.040]  我的敵人辱罵我
[00:20:04.040 --> 00:20:07.040]  好像打碎我的骨頭
[00:20:07.040 --> 00:20:09.040]  不住地對我說
[00:20:09.040 --> 00:20:12.040]  你的上帝在哪裡呢?
[00:20:12.040 --> 00:20:15.040]  我的心啊,你為何憂悶
[00:20:15.040 --> 00:20:18.040]  為何在我裡面煩躁
[00:20:18.040 --> 00:20:20.040]  應當仰望神
[00:20:20.040 --> 00:20:23.040]  因我還要稱讚他
[00:20:23.040 --> 00:20:25.040]  他是我念想的光榮
[00:20:25.040 --> 00:20:27.040]  是我的神
[00:20:29.040 --> 00:20:32.040]  關於神字記,好像有些東西是可以的
[00:20:32.040 --> 00:20:35.040]  你聽到有些東西說神很好
[00:20:35.040 --> 00:20:38.040]  就這樣讀,印象中有些東西是好
[00:20:38.040 --> 00:20:40.040]  但有時又好像說到神不好
[00:20:40.040 --> 00:20:43.040]  或者神好像不明白神想做什麼
[00:20:43.040 --> 00:20:46.040]  其實剛才讀到六至七節都是一個對比
[00:20:46.040 --> 00:20:48.040]  其實是兩個不同的對比
[00:20:48.040 --> 00:20:51.040]  六至七節和剛才在螢幕上
[00:20:51.040 --> 00:20:55.040]  第八節和九至十節是第二組對比
[00:20:55.040 --> 00:20:58.040]  第一組對比是做什麼呢?
[00:20:58.040 --> 00:21:01.040]  第一組對比是說
[00:21:01.040 --> 00:21:05.040]  我去到屈門,所以我最想紀念你
[00:21:05.040 --> 00:21:09.040]  我在這個約旦地,黑門嶺米薩山去紀念你
[00:21:09.040 --> 00:21:14.040]  這些地方其實不太確定他為什麼在這些地方
[00:21:14.040 --> 00:21:17.040]  但大概有個理解
[00:21:17.040 --> 00:21:20.040]  就是有個相近地點叫做黑門山
[00:21:20.040 --> 00:21:22.040]  黑門山是什麼呢?
[00:21:22.040 --> 00:21:26.040]  他是以色列那裡少數海拔很高的山
[00:21:26.040 --> 00:21:28.040]  我找到這幅圖是這樣的
[00:21:28.040 --> 00:21:30.040]  我沒有機會上去
[00:21:30.040 --> 00:21:32.040]  你見到是有雪的
[00:21:32.040 --> 00:21:34.040]  你明白那個地方是中東
[00:21:34.040 --> 00:21:36.040]  少數可以有雪的地方
[00:21:36.040 --> 00:21:40.040]  所以那些海拔很高,那些水是會流下來
[00:21:40.040 --> 00:21:45.040]  如果有人去過加拿大看尼加拉瓜大福
[00:21:45.040 --> 00:21:48.040]  加拿大那個大局報
[00:21:48.040 --> 00:21:50.040]  我沒有去過看
[00:21:50.040 --> 00:21:52.040]  就是那一類的場景
[00:21:52.040 --> 00:21:55.040]  所以《斯人劍法》第七節說局報
[00:21:55.040 --> 00:21:58.040]  可能他回想那些地方的時候
[00:21:58.040 --> 00:22:01.040]  我們不知道他想想念什麼
[00:22:01.040 --> 00:22:04.040]  可能他想想念那些地方的生活
[00:22:04.040 --> 00:22:07.040]  和人相處的經歷
[00:22:07.040 --> 00:22:09.040]  我們不知道
[00:22:09.040 --> 00:22:12.040]  總之他都是追上一些神和他的經歷
[00:22:12.040 --> 00:22:16.040]  但他所想到的就是想起局報
[00:22:16.040 --> 00:22:19.040]  在詩篇一開始的部分
[00:22:19.040 --> 00:22:23.040]  斯人是想要元祿學無契水
[00:22:23.040 --> 00:22:26.040]  想要平靜的場景
[00:22:26.040 --> 00:22:28.040]  我想平靜一點
[00:22:28.040 --> 00:22:30.040]  但他想到的神是局報
[00:22:30.040 --> 00:22:32.040]  是你的局報,就是神的局報
[00:22:32.040 --> 00:22:34.040]  他想到的場景是
[00:22:34.040 --> 00:22:36.040]  我想要契水,我想要平靜
[00:22:36.040 --> 00:22:38.040]  你就不讓我平靜
[00:22:38.040 --> 00:22:41.040]  這個在第八到十節都是一樣的
[00:22:41.040 --> 00:22:43.040]  第八到十節都是
[00:22:43.040 --> 00:22:46.040]  第八節說神是去施錢和給我生命
[00:22:46.040 --> 00:22:48.040]  但他一說到這裡的時候
[00:22:48.040 --> 00:22:50.040]  他就覺得神忘記了他
[00:22:52.040 --> 00:22:55.040]  可能你會問有沒有出路呢?
[00:22:55.040 --> 00:23:00.040]  大概的出路在這篇詩的確未必很明確
[00:23:00.040 --> 00:23:02.040]  當然我們如果用新約
[00:23:02.040 --> 00:23:06.040]  我們自然知道耶穌自己幫他經歷過一切的事情
[00:23:06.040 --> 00:23:09.040]  當然我不是說這篇詩沒有出路
[00:23:09.040 --> 00:23:14.040]  可能他的出路是比較要從他這兩段的結尾去說
[00:23:14.040 --> 00:23:17.040]  在第五和十一節裡面都有同樣的句子
[00:23:17.040 --> 00:23:19.040]  那句子是什麼呢?
[00:23:19.040 --> 00:23:25.040]  「我的心啊,你為何憂悶?為何在我裡面煩躁?」
[00:23:25.040 --> 00:23:31.040]  「天安,仰望神,應我還要稱讚他,他是我念上的光榮,是我的神。」
[00:23:31.040 --> 00:23:36.040]  他形容自己的情緒是很直接地跟神說
[00:23:36.040 --> 00:23:40.040]  你看到這裡無論是第五節還是第十一節
[00:23:40.040 --> 00:23:44.040]  他都是直接跟神說他的情緒
[00:23:44.040 --> 00:23:47.040]  他用煩躁和憂悶
[00:23:47.040 --> 00:23:52.040]  原來煩躁這個字本身都是跟水有關
[00:23:52.040 --> 00:23:56.040]  不知道有沒有人試過在打風的時候去看浪
[00:23:56.040 --> 00:24:00.040]  沒有吧?應該大家都很乖在家裡
[00:24:00.040 --> 00:24:02.040]  不然會被父母罵
[00:24:02.040 --> 00:24:06.040]  我也沒有試過,我通常在電視看到浪
[00:24:06.040 --> 00:24:09.040]  如果你在電視看到浪
[00:24:09.040 --> 00:24:12.040]  煩躁這個字就是那個意思
[00:24:12.040 --> 00:24:14.040]  在聖經其他地方用
[00:24:14.040 --> 00:24:17.040]  你看著打風的時候,在電視直播的浪
[00:24:17.040 --> 00:24:20.040]  蓋著報導的人都快要倒下
[00:24:20.040 --> 00:24:22.040]  那種浪
[00:24:22.040 --> 00:24:27.040]  所以他說的沮喪和煩躁是這種情緒
[00:24:27.040 --> 00:24:30.040]  是一種他面對著改變不了的環境
[00:24:30.040 --> 00:24:31.040]  他有很多情緒
[00:24:31.040 --> 00:24:34.040]  但他說什麼呢?他說我應當仰望神
[00:24:34.040 --> 00:24:37.040]  仰望神不是這樣看
[00:24:37.040 --> 00:24:39.040]  不是這樣高頭望的叫仰望神
[00:24:39.040 --> 00:24:40.040]  不是這個意思
[00:24:40.040 --> 00:24:44.040]  仰望其實是更加有等待的
[00:24:44.040 --> 00:24:47.040]  如果你看英文的譯本
[00:24:47.040 --> 00:24:49.040]  我用這個New Living Translation
[00:24:49.040 --> 00:24:53.040]  他說是Put my hope in God
[00:24:53.040 --> 00:24:56.040]  是在等待
[00:24:56.040 --> 00:25:00.040]  而等待就不只是等
[00:25:00.040 --> 00:25:01.040]  不是等車的等
[00:25:01.040 --> 00:25:04.040]  因為等車的等是不需要忍受痛苦的
[00:25:04.040 --> 00:25:08.040]  但斯人在這個處境裡的確沒有提供一個很明顯的出路
[00:25:08.040 --> 00:25:10.040]  但他只是說我想去忍受
[00:25:10.040 --> 00:25:12.040]  我去等待
[00:25:12.040 --> 00:25:15.040]  我們去忍受痛苦
[00:25:15.040 --> 00:25:17.040]  我去等待神
[00:25:17.040 --> 00:25:20.040]  但他面對這個失落
[00:25:20.040 --> 00:25:21.040]  他給不到一個即時的答案
[00:25:21.040 --> 00:25:26.040]  甚至他發現問完神也沒有一個很即時的答案
[00:25:26.040 --> 00:25:30.040]  但他仍然覺得他想堅持下去
[00:25:30.040 --> 00:25:34.040]  當然我說了這麼多
[00:25:34.040 --> 00:25:36.040]  並不是說傷心了就仰望神
[00:25:36.040 --> 00:25:38.040]  不是這個意思
[00:25:38.040 --> 00:25:40.040]  如果我們看到斯人這樣做
[00:25:40.040 --> 00:25:42.040]  一開始詩篇是不用寫的
[00:25:42.040 --> 00:25:44.040]  一開始不用寫這麼多東西
[00:25:44.040 --> 00:25:45.040]  他直接說我仰望神就行了
[00:25:45.040 --> 00:25:47.040]  那我為什麼要說得很不開心
[00:25:47.040 --> 00:25:48.040]  很多的場景呢
[00:25:48.040 --> 00:25:51.040]  大概在舊約
[00:25:51.040 --> 00:25:54.040]  其實詩篇不像一篇這樣的詩篇
[00:25:54.040 --> 00:25:56.040]  大概舊約的詩篇
[00:25:56.040 --> 00:25:58.040]  如果你有興趣讀的話
[00:25:58.040 --> 00:26:00.040]  至少有三分一的部分
[00:26:00.040 --> 00:26:02.040]  都有類似
[00:26:02.040 --> 00:26:04.040]  不是類似的經文
[00:26:04.040 --> 00:26:06.040]  類似的內容就是斯人的失落
[00:26:06.040 --> 00:26:09.040]  他問到神到底如何去面對
[00:26:09.040 --> 00:26:13.040]  可能我們不明白為什麼這些詩要存在
[00:26:13.040 --> 00:26:14.040]  因為我們在教會
[00:26:14.040 --> 00:26:15.040]  坦白地說
[00:26:15.040 --> 00:26:17.040]  我們說神是尾善信實
[00:26:17.040 --> 00:26:18.040]  這個也是的
[00:26:18.040 --> 00:26:19.040]  這個的確是
[00:26:19.040 --> 00:26:22.040]  但為什麼聖經仍然出現這樣的詩篇呢
[00:26:22.040 --> 00:26:23.040]  為什麼要質問神
[00:26:23.040 --> 00:26:24.040]  要懷疑神
[00:26:24.040 --> 00:26:27.040]  甚至有時候要有很多的投訴
[00:26:27.040 --> 00:26:32.040]  我覺得這個可能是特別提醒我們
[00:26:32.040 --> 00:26:34.040]  我們的信仰
[00:26:34.040 --> 00:26:38.040]  特別對我們不少信義代來說
[00:26:38.040 --> 00:26:42.040]  這些詩篇是一個很重要的提醒
[00:26:42.040 --> 00:26:45.040]  可能呢
[00:26:45.040 --> 00:26:47.040]  我估計包括我在內
[00:26:47.040 --> 00:26:50.040]  雖然我是一個「哎呀」的信義代
[00:26:50.040 --> 00:26:53.040]  其實我中學有六年以上沒有上學
[00:26:53.040 --> 00:26:55.040]  所以我不是很正統的信義代
[00:26:55.040 --> 00:26:58.040]  但是對信義代來說
[00:26:58.040 --> 00:26:59.040]  甚至我大學的時候
[00:26:59.040 --> 00:27:01.040]  我也有些很殘留的記憶
[00:27:01.040 --> 00:27:03.040]  那些兒童主義學
[00:27:03.040 --> 00:27:07.040]  所以別人問你一些問題
[00:27:07.040 --> 00:27:08.040]  特別是導師也好
[00:27:08.040 --> 00:27:09.040]  牧者也好
[00:27:09.040 --> 00:27:11.040]  或者你的朋友也好
[00:27:11.040 --> 00:27:12.040]  他問你問題
[00:27:12.040 --> 00:27:14.040]  你也會猜到標準的屬靈答案是什麼
[00:27:14.040 --> 00:27:17.040]  或者你會猜到要回答什麼
[00:27:17.040 --> 00:27:18.040]  於是怎樣呢
[00:27:18.040 --> 00:27:19.040]  於是回答完之後
[00:27:19.040 --> 00:27:20.040]  他就不追問了
[00:27:20.040 --> 00:27:24.040]  他不追問就不需要問我裡面發生什麼事
[00:27:24.040 --> 00:27:26.040]  可能我裡面其實已經
[00:27:26.040 --> 00:27:28.040]  剛才說過
[00:27:28.040 --> 00:27:30.040]  好像颳風一樣
[00:27:30.040 --> 00:27:31.040]  我已經翻了浪
[00:27:31.040 --> 00:27:33.040]  但是我可以跟別人說我沒事
[00:27:33.040 --> 00:27:34.040]  其實是可以的
[00:27:34.040 --> 00:27:37.040]  甚至當有人無意中
[00:27:37.040 --> 00:27:39.040]  不小心戳了我們
[00:27:39.040 --> 00:27:41.040]  可能他不知道你發生什麼事
[00:27:41.040 --> 00:27:44.040]  他剛好在其他事情上戳了你
[00:27:44.040 --> 00:27:45.040]  不知道為什麼
[00:27:45.040 --> 00:27:46.040]  指責你也好
[00:27:46.040 --> 00:27:47.040]  說了你也好
[00:27:47.040 --> 00:27:49.040]  可能你會覺得很不舒服
[00:27:49.040 --> 00:27:50.040]  甚至會生氣
[00:27:50.040 --> 00:27:51.040]  甚至可能裡面也有
[00:27:51.040 --> 00:27:53.040]  因為他戳了我
[00:27:53.040 --> 00:27:58.040]  他逼我要面對原來我的那個叫做外殼
[00:27:59.040 --> 00:28:01.040]  我不需要面對裡面的東西
[00:28:01.040 --> 00:28:02.040]  我只是這樣扮出來就行了
[00:28:02.040 --> 00:28:03.040]  不小心被人戳的時候
[00:28:03.040 --> 00:28:04.040]  那我就要面對
[00:28:04.040 --> 00:28:08.040]  因為對方挑戰了我面對我的情緒
[00:28:08.040 --> 00:28:11.040]  挑戰我面對原來我裡面的需要
[00:28:11.040 --> 00:28:13.040]  剛才有個意圖
[00:28:13.040 --> 00:28:14.040]  那個需要
[00:28:14.040 --> 00:28:16.040]  有時候我們會生氣
[00:28:16.040 --> 00:28:17.040]  因為我們不想
[00:28:17.040 --> 00:28:19.040]  我們不想浪費力氣去面對
[00:28:19.040 --> 00:28:21.040]  我想覺得我是一個好人
[00:28:21.040 --> 00:28:26.040]  但是舊約甚至聖經有很多這樣的段落
[00:28:26.040 --> 00:28:29.040]  就是要說我們不要去讓一些
[00:28:29.040 --> 00:28:30.040]  習以為常
[00:28:30.040 --> 00:28:33.040]  我們覺得對的屬靈答案
[00:28:33.040 --> 00:28:37.040]  就用來遮蓋我們內心真正的需要
[00:28:37.040 --> 00:28:43.040]  信仰不只是去重複一些我們熟悉的東西
[00:28:43.040 --> 00:28:47.040]  信仰不只是去重演一些我們很喜歡的經歷
[00:28:47.040 --> 00:28:51.040]  信仰也包括了幫助我們去面對一些我們不喜歡
[00:28:51.040 --> 00:28:55.040]  我們沒有辦法去改變的處境
[00:28:56.040 --> 00:28:58.040]  所以詩篇這些段落
[00:28:58.040 --> 00:29:00.040]  就代表信仰是容許表達失望
[00:29:00.040 --> 00:29:02.040]  我們可以表達疑惑
[00:29:02.040 --> 00:29:08.040]  而神也有這個空間的存在
[00:29:08.040 --> 00:29:11.040]  至少詩篇有這些經文存在
[00:29:11.040 --> 00:29:15.040]  也有時候不一定立刻有答案在裡面
[00:29:15.040 --> 00:29:20.040]  所以我回到開初的問題
[00:29:20.040 --> 00:29:22.040]  我們會受傷
[00:29:22.040 --> 00:29:23.040]  我們會傷心
[00:29:23.040 --> 00:29:24.040]  我們會失望
[00:29:24.040 --> 00:29:26.040]  有很多的原因
[00:29:26.040 --> 00:29:29.040]  我不會說是單一的方法去解決
[00:29:29.040 --> 00:29:33.040]  但大概對有信仰的人來說
[00:29:33.040 --> 00:29:36.040]  我們有多一些的資源
[00:29:36.040 --> 00:29:39.040]  就是我們有一個可以讓我們質問的神
[00:29:39.040 --> 00:29:41.040]  甚至投訴
[00:29:41.040 --> 00:29:42.040]  你可以這樣說
[00:29:42.040 --> 00:29:44.040]  可能我們覺得投訴神很離經叛道
[00:29:44.040 --> 00:29:46.040]  但至少詩篇是有這些段落
[00:29:46.040 --> 00:29:49.040]  但你也看到詩人不是投訴完就算了
[00:29:49.040 --> 00:29:53.040]  詩人的投訴不是說你這麼壞我不要了
[00:29:53.040 --> 00:29:55.040]  而是他和神到達摔跤
[00:29:55.040 --> 00:29:58.040]  他和神到達掙扎
[00:29:58.040 --> 00:30:02.040]  今天不能提供全部的答案
[00:30:02.040 --> 00:30:04.040]  我猜我們在座
[00:30:04.040 --> 00:30:06.040]  可能你各自內心有你的需要
[00:30:06.040 --> 00:30:07.040]  我們不一定知道
[00:30:07.040 --> 00:30:08.040]  我們也不是耶穌
[00:30:08.040 --> 00:30:11.040]  所以我沒有可能給你一個完滿的答案
[00:30:11.040 --> 00:30:13.040]  但我想我們邀請大家的是
[00:30:13.040 --> 00:30:17.040]  我們嘗試先停下來去面對自己那一步
[00:30:17.040 --> 00:30:21.040]  我們不要用一些聽慣的答案
[00:30:21.040 --> 00:30:23.040]  去遮掩我們內心的需要
[00:30:23.040 --> 00:30:26.040]  我們不要用一些外在的事物
[00:30:26.040 --> 00:30:31.040]  去掩蓋我們內心很多對神的疑惑
[00:30:31.040 --> 00:30:34.040]  或者對整個信仰的疑惑
[00:30:34.040 --> 00:30:38.040]  希望我們的群體真的可以去分享
[00:30:38.040 --> 00:30:40.040]  去說出自己的需要的時候
[00:30:40.040 --> 00:30:42.040]  我們不是停留在那些需要上
[00:30:42.040 --> 00:30:45.040]  而是我們能夠和神一起去找答案
[00:30:45.040 --> 00:30:47.040]  大家一起祈禱
[00:30:50.040 --> 00:30:52.040]  主要感謝你
[00:30:52.040 --> 00:30:58.040]  可能在經文裡我們不是最能看到真正的出路
[00:30:58.040 --> 00:31:01.040]  但我知道我們掙扎過後是有出路的
[00:31:01.040 --> 00:31:04.040]  因為我們知道在新日裡面
[00:31:04.040 --> 00:31:10.040]  耶穌基督就是這樣走過我們人生每一個處境
[00:31:10.040 --> 00:31:12.040]  而你的復活
[00:31:12.040 --> 00:31:15.040]  你的死亡和復活
[00:31:15.040 --> 00:31:19.040]  也告訴我們你能夠戰勝
[00:31:19.040 --> 00:31:23.040]  能夠幫助我們渡過一切苦難的生
[00:31:23.040 --> 00:31:25.040]  所以主日今天讓我們存著這樣的心
[00:31:25.040 --> 00:31:28.040]  我們不但真誠地去面對我們的內心
[00:31:28.040 --> 00:31:31.040]  我們也有更加開闊的心
[00:31:31.040 --> 00:31:33.040]  我們去思想這個信仰
[00:31:33.040 --> 00:31:36.040]  是有更加多去到可以發掘的地方
[00:31:36.040 --> 00:31:40.040]  讓我們的信仰不要停留在一些我們以為自己知道的地方上
[00:31:40.040 --> 00:31:43.040]  而是讓我們特別有不同的探索者
[00:31:43.040 --> 00:31:45.040]  處於人生階段的轉變的時候
[00:31:45.040 --> 00:31:46.040]  求主你祝福他們
[00:31:46.040 --> 00:31:48.040]  也祝福我們每一個人
[00:31:48.040 --> 00:31:51.040]  讓我們在轉變當中能夠聽見你的聲音
[00:31:51.040 --> 00:31:54.040]  我們能夠有向你求民的勇氣
[00:31:54.040 --> 00:32:00.040]  我們從你身上去等待你得到最完美的答案
[00:32:00.040 --> 00:32:01.040]  主日通你祈禱
[00:32:01.040 --> 00:32:02.040]  祈禱奉主命求
[00:32:02.040 --> 00:32:04.040]  好嗎?

