
[00:00:00.000 --> 00:00:03.440]  上星期Johnny跟我們講了《創世紀》第一章
[00:18:59.640 --> 00:19:01.640]  悶到瘋了
[00:19:01.640 --> 00:19:02.640]  怎麼辦
[00:19:02.640 --> 00:19:04.640]  換另一個Minecraft world給我
[00:19:04.640 --> 00:19:06.640]  我想自己去找inventory
[00:19:06.640 --> 00:19:07.640]  祂不是
[00:19:07.640 --> 00:19:08.640]  祂有事要做
[00:19:08.640 --> 00:19:09.640]  你要去guard
[00:19:09.640 --> 00:19:10.640]  你好像個園丁一樣
[00:19:10.640 --> 00:19:11.640]  你要去guard祂
[00:19:11.640 --> 00:19:12.640]  你要看守祂
[00:19:12.640 --> 00:19:14.640]  你要將那個園子
[00:19:14.640 --> 00:19:17.640]  弄得更加美好
[00:19:17.640 --> 00:19:19.640]  原來你是handcrafted
[00:19:19.640 --> 00:19:20.640]  不只這樣
[00:19:20.640 --> 00:19:25.640]  祂把你放在伊甸園裏是有個purpose的
[00:19:25.640 --> 00:19:28.640]  你的生命是有意義有目的的
[00:19:28.640 --> 00:19:31.640]  我的人生其實是有意義有目的的
[00:19:31.640 --> 00:19:34.640]  我不知道這件事從來有沒有困擾過你們
[00:19:34.640 --> 00:19:36.640]  就是
[00:19:36.640 --> 00:19:37.640]  其實
[00:19:37.640 --> 00:19:40.640]  神做我們做甚麼的呢
[00:19:40.640 --> 00:19:41.640]  我跟你們一樣年紀的時候
[00:19:41.640 --> 00:19:42.640]  我經常有這個疑惑
[00:19:42.640 --> 00:19:43.640]  我經常都說
[00:19:43.640 --> 00:19:44.640]  為甚麼我們又要出世呢
[00:19:44.640 --> 00:19:46.640]  為甚麼出世後又要讀這麼多書呢
[00:19:46.640 --> 00:19:47.640]  又要考這麼多試呢
[00:19:47.640 --> 00:19:49.640]  然後又要找工作呢
[00:19:49.640 --> 00:19:52.640]  老了後免不了又要生病呢
[00:19:52.640 --> 00:19:53.640]  然後又要死呢
[00:19:53.640 --> 00:19:54.640]  為甚麼這麼麻煩呢
[00:19:54.640 --> 00:19:57.640]  人生究竟是有沒有意思的呢
[00:19:57.640 --> 00:19:59.640]  有個意思在的
[00:19:59.640 --> 00:20:01.640]  其實神intend給我們的生命
[00:20:01.640 --> 00:20:03.640]  是很有意思的
[00:20:03.640 --> 00:20:05.640]  你有沒有想過
[00:20:05.640 --> 00:20:08.640]  其實你們知不知道伊甸園是在哪裏的
[00:20:08.640 --> 00:20:09.640]  問一下
[00:20:09.640 --> 00:20:11.640]  伊甸園是在哪裏來的
[00:20:11.640 --> 00:20:15.640]  沒有人知道
[00:20:15.640 --> 00:20:17.640]  伊甸園現在沒有了
[00:20:17.640 --> 00:20:22.640]  我們相信它是在中東的地方
[00:20:22.640 --> 00:20:24.640]  但現在是physically沒有伊甸園
[00:20:24.640 --> 00:20:25.640]  但是你有沒有想過
[00:20:25.640 --> 00:20:28.640]  其實神在你每一個人的生命裏面
[00:20:28.640 --> 00:20:31.640]  都有一個伊甸園是準備給你們的
[00:20:31.640 --> 00:20:34.640]  其實你們每一個人都有一個屬靈花園
[00:20:34.640 --> 00:20:36.640]  是神準備給你們的
[00:20:36.640 --> 00:20:39.640]  是想邀請你們和他一起在裏面享受的
[00:20:39.640 --> 00:20:41.640]  問題是
[00:20:41.640 --> 00:20:44.640]  我們看看伊甸園是一個怎樣的地方
[00:20:44.640 --> 00:20:50.640]  伊甸園是一個Garden of delight and enjoyment
[00:20:50.640 --> 00:20:52.640]  是你可以在那裏享受的
[00:20:52.640 --> 00:20:55.640]  是一個很漂亮很好的地方
[00:20:55.640 --> 00:20:57.640]  這個地方很rich很fertile
[00:20:57.640 --> 00:21:00.640]  而且在那裏你和神是不會分開的
[00:21:00.640 --> 00:21:02.640]  你隨時隨地都可以見到
[00:21:02.640 --> 00:21:05.640]  上帝和神是有一個fellowship在裏面的
[00:21:05.640 --> 00:21:07.640]  還有裏面剛才讀到
[00:21:07.640 --> 00:21:10.640]  是有河水在那裏湧流出來
[00:21:10.640 --> 00:21:14.640]  而且是radiate out 變成四條河流向四方
[00:21:14.640 --> 00:21:16.640]  這個就是一個伊甸園
[00:21:16.640 --> 00:21:20.640]  其實今天我們學到第二樣東西就是
[00:21:20.640 --> 00:21:23.640]  神其實design我們出來
[00:21:23.640 --> 00:21:25.640]  是祂親手做的
[00:21:25.640 --> 00:21:27.640]  祂不是就這樣focus into existence
[00:21:27.640 --> 00:21:28.640]  祂是親手用自己的手
[00:21:28.640 --> 00:21:30.640]  獨一無二地創造了你出來
[00:21:30.640 --> 00:21:34.640]  擺了你在一個祂心目中的伊甸園
[00:21:34.640 --> 00:21:36.640]  祂要準備給你的伊甸園
[00:21:36.640 --> 00:21:38.640]  在那裏你的生命是有一個目的的
[00:21:38.640 --> 00:21:41.640]  你的設計是為了fulfillment
[00:21:41.640 --> 00:21:44.640]  你的生命應該是有滿足感的
[00:21:44.640 --> 00:21:45.640]  有fulfillment
[00:21:45.640 --> 00:21:47.640]  你會結果子是fruitful
[00:21:47.640 --> 00:21:49.640]  而且你是會multiply
[00:21:49.640 --> 00:21:52.640]  multiply不一定是生小孩那麼小事
[00:21:52.640 --> 00:21:53.640]  不只是生兒育女
[00:21:53.640 --> 00:21:58.640]  你的恩賜你的blessing
[00:21:58.640 --> 00:22:00.640]  都是可以multiply的
[00:22:00.640 --> 00:22:02.640]  這個是神對你懷的旨意
[00:22:02.640 --> 00:22:04.640]  其實我們的人生
[00:22:04.640 --> 00:22:07.640]  我們不是一個randomly created creature
[00:22:07.640 --> 00:22:09.640]  去漫無目的地做人
[00:22:09.640 --> 00:22:11.640]  看看你的命好不好
[00:22:11.640 --> 00:22:14.640]  其實你不需要看你的命生得好不好
[00:22:14.640 --> 00:22:15.640]  你的命一定好
[00:22:15.640 --> 00:22:16.640]  因為有神在裏面的時候
[00:22:16.640 --> 00:22:18.640]  你的命一定好
[00:22:18.640 --> 00:22:23.640]  神準備了給你過一個life of fulfillment
[00:22:23.640 --> 00:22:25.640]  除此之外
[00:22:25.640 --> 00:22:26.640]  還有的
[00:22:26.640 --> 00:22:28.640]  神的設計裏面
[00:22:28.640 --> 00:22:30.640]  有些boundary
[00:22:30.640 --> 00:22:32.640]  我們讀完這兩節聖經好嗎
[00:22:32.640 --> 00:22:33.640]  我們讀中文
[00:22:33.640 --> 00:22:34.640]  一起讀
[00:22:34.640 --> 00:22:35.640]  十六、十七節
[00:22:35.640 --> 00:22:52.640]  (國語)
[00:22:52.640 --> 00:22:53.640]  這麼嚴厲
[00:22:53.640 --> 00:22:55.640]  忽然間一轉
[00:22:55.640 --> 00:22:56.640]  轉到這麼兇
[00:22:56.640 --> 00:22:58.640]  原來有些事情不可以做
[00:22:58.640 --> 00:22:59.640]  伊甸園很好
[00:22:59.640 --> 00:23:00.640]  什麼都有
[00:23:00.640 --> 00:23:01.640]  很自由的
[00:23:01.640 --> 00:23:02.640]  什麼都可以吃
[00:23:02.640 --> 00:23:04.640]  但是只有一棵樹上的果子
[00:23:04.640 --> 00:23:05.640]  不准吃
[00:23:05.640 --> 00:23:06.640]  不止不准吃
[00:23:06.640 --> 00:23:07.640]  吃了還會死
[00:23:07.640 --> 00:23:09.640]  這個死究竟是
[00:23:09.640 --> 00:23:11.640]  是不是只是好像
[00:23:11.640 --> 00:23:12.640]  physically死了
[00:23:12.640 --> 00:23:14.640]  還是更嚴重的死
[00:23:14.640 --> 00:23:16.640]  是靈魂的死亡
[00:23:16.640 --> 00:23:19.640]  後面我們還會去看多一點
[00:23:19.640 --> 00:23:21.640]  關於生命樹和分辨自我樹
[00:23:21.640 --> 00:23:23.640]  我們今天不go into that
[00:23:23.640 --> 00:23:25.640]  但起碼我們知道一件事
[00:23:25.640 --> 00:23:26.640]  在我們的設計裏面
[00:23:26.640 --> 00:23:29.640]  上帝是為人定了界線
[00:23:29.640 --> 00:23:30.640]  是有界線的
[00:23:30.640 --> 00:23:31.640]  不是沒有界線
[00:23:31.640 --> 00:23:33.640]  你們喜不喜歡界線
[00:23:33.640 --> 00:23:38.640]  你們喜不喜歡被別人限制某些自由
[00:23:38.640 --> 00:23:41.640]  Cynthia說喜歡
[00:23:41.640 --> 00:23:42.640]  其他人呢
[00:23:42.640 --> 00:23:43.640]  有沒有人不喜歡
[00:23:43.640 --> 00:23:45.640]  我其實不太喜歡
[00:23:45.640 --> 00:23:50.640]  我記得我以前
[00:23:50.640 --> 00:23:53.640]  我媽媽的界線很清楚
[00:23:53.640 --> 00:23:55.640]  她認為我們應該吃完飯之後
[00:23:55.640 --> 00:23:57.640]  就馬上去洗澡
[00:23:57.640 --> 00:23:59.640]  而且要一個接一個地洗
[00:23:59.640 --> 00:24:01.640]  就像我們流水作業一樣
[00:24:01.640 --> 00:24:03.640]  到十點前就全家人都洗澡了
[00:24:03.640 --> 00:24:06.640]  她就負責關上熱水爐和燈
[00:24:06.640 --> 00:24:08.640]  她就完成了那一天的流程
[00:24:08.640 --> 00:24:09.640]  這是她的流程
[00:24:09.640 --> 00:24:12.640]  所以我們家裏有這個boundary set
[00:24:12.640 --> 00:24:13.640]  就是十點前一定要洗澡
[00:24:13.640 --> 00:24:15.640]  還要一個接一個進去洗
[00:24:15.640 --> 00:24:17.640]  我很討厭這個界線
[00:24:17.640 --> 00:24:18.640]  我真的很不喜歡
[00:24:18.640 --> 00:24:21.640]  因為我很討厭進入一間浴室裏面
[00:24:21.640 --> 00:24:24.640]  有很多碎紙
[00:24:24.640 --> 00:24:26.640]  我覺得很不舒服
[00:24:26.640 --> 00:24:28.640]  還有我不知道你們是不是
[00:24:28.640 --> 00:24:30.640]  我覺得我在做我自己的事
[00:24:30.640 --> 00:24:32.640]  人家限了我什麼時候去洗澡
[00:24:32.640 --> 00:24:33.640]  我自己會洗澡
[00:24:33.640 --> 00:24:35.640]  我又不是不洗
[00:24:35.640 --> 00:24:37.640]  所以有時我們人會有些抗拒
[00:24:37.640 --> 00:24:38.640]  對這些界線
[00:24:38.640 --> 00:24:40.640]  但上帝這個界線
[00:24:40.640 --> 00:24:41.640]  實在你想清楚
[00:24:41.640 --> 00:24:43.640]  那個伊甸園有這麼多東西
[00:24:43.640 --> 00:24:45.640]  他每樣都沒有限
[00:24:45.640 --> 00:24:46.640]  他只限一樣
[00:24:46.640 --> 00:24:47.640]  而這個限了之後
[00:24:47.640 --> 00:24:48.640]  如果我們犯了
[00:24:48.640 --> 00:24:49.640]  是會死的
[00:24:49.640 --> 00:24:50.640]  你們有沒有想到
[00:24:50.640 --> 00:24:52.640]  人間有沒有一些界線
[00:24:52.640 --> 00:24:53.640]  定了之後
[00:24:53.640 --> 00:24:54.640]  如果我們不跟
[00:24:54.640 --> 00:24:58.640]  會死的
[00:24:58.640 --> 00:25:01.640]  其實有一點
[00:25:01.640 --> 00:25:03.640]  你開車
[00:25:03.640 --> 00:25:04.640]  其實有一次
[00:25:04.640 --> 00:25:07.640]  有一個路政署署長跟我說
[00:25:07.640 --> 00:25:09.640]  他說那些車速怎麼計算出來
[00:25:09.640 --> 00:25:11.640]  我們那時候在討論
[00:25:11.640 --> 00:25:14.640]  大嶼山上大佛那條路
[00:25:14.640 --> 00:25:15.640]  以前很多車禍
[00:25:15.640 --> 00:25:17.640]  死很多人的那條路
[00:25:17.640 --> 00:25:18.640]  我們在那裏說
[00:25:18.640 --> 00:25:22.640]  他說車速就按照車波的車道
[00:25:22.640 --> 00:25:24.640]  和它的彎道
[00:25:24.640 --> 00:25:26.640]  各樣東西和路面情況計算出來
[00:25:26.640 --> 00:25:29.640]  他們是專業計算出來的工程師
[00:25:29.640 --> 00:25:31.640]  定了車速之後
[00:25:31.640 --> 00:25:33.640]  他說他很有信心
[00:25:33.640 --> 00:25:35.640]  如果你不超速
[00:25:35.640 --> 00:25:36.640]  就算有交通意外
[00:25:36.640 --> 00:25:38.640]  你不會死
[00:25:38.640 --> 00:25:39.640]  就算有交通意外
[00:25:39.640 --> 00:25:40.640]  如果你不超速
[00:25:40.640 --> 00:25:41.640]  你是不會死
[00:25:41.640 --> 00:25:43.640]  他說死的一定是超速
[00:25:43.640 --> 00:25:45.640]  另外就是安全帶
[00:25:45.640 --> 00:25:46.640]  大家都知道
[00:25:46.640 --> 00:25:49.640]  有沒有人不喜歡戴安全帶
[00:25:49.640 --> 00:25:50.640]  只是你已經調校了
[00:25:50.640 --> 00:25:52.640]  一上車就會自動戴安全帶
[00:25:52.640 --> 00:25:54.640]  我覺得我已經調校了
[00:25:54.640 --> 00:25:56.640]  我好像機械人一樣
[00:25:56.640 --> 00:25:58.640]  一上車就會自動戴安全帶
[00:25:58.640 --> 00:26:00.640]  原來很多人不喜歡戴安全帶
[00:26:00.640 --> 00:26:02.640]  原來運輸署的紀錄說
[00:26:02.640 --> 00:26:05.640]  2025年被警察抓到
[00:26:05.640 --> 00:26:07.640]  票控有七千多人不戴安全帶
[00:26:07.640 --> 00:26:08.640]  其實都挺多的
[00:26:08.640 --> 00:26:11.640]  但是安全帶的作用是什麼呢
[00:26:11.640 --> 00:26:12.640]  安全帶戴了
[00:26:12.640 --> 00:26:16.640]  他說可以減低死亡率40%
[00:26:16.640 --> 00:26:19.640]  嚴重受傷的率減低70%
[00:26:19.640 --> 00:26:22.640]  所以其實有一些界線
[00:26:22.640 --> 00:26:25.640]  定了出來是生死攸關
[00:26:25.640 --> 00:26:27.640]  神定給我們的
[00:26:27.640 --> 00:26:29.640]  其實真的是生死攸關
[00:26:29.640 --> 00:26:30.640]  神定給我們的界線
[00:26:30.640 --> 00:26:33.640]  是因為祂想保護我們
[00:26:33.640 --> 00:26:34.640]  可能祂想保護的
[00:26:34.640 --> 00:26:36.640]  不只是我們的肉體
[00:26:36.640 --> 00:26:38.640]  祂想保護我們的靈魂
[00:26:38.640 --> 00:26:41.640]  祂想保護我們的靈魂的健康
[00:26:41.640 --> 00:26:43.640]  亦都保護我們
[00:26:43.640 --> 00:26:44.640]  保護我們
[00:26:44.640 --> 00:26:46.640]  令我們得著生命
[00:26:46.640 --> 00:26:47.640]  這個生命可能不只是
[00:26:47.640 --> 00:26:49.640]  可以站著呼吸的生命
[00:26:49.640 --> 00:26:50.640]  這麼簡單
[00:26:50.640 --> 00:26:52.640]  是一個真正的有滿足感
[00:26:52.640 --> 00:26:53.640]  一個豐盛的生命
[00:26:53.640 --> 00:26:55.640]  祂想給你最好的東西
[00:26:55.640 --> 00:26:58.640]  所以神的界線是有理由的
[00:26:58.640 --> 00:26:59.640]  我們請Kabo上來
[00:26:59.640 --> 00:27:01.640]  跟我們做一點分享
[00:27:01.640 --> 00:27:03.640]  我是Kabo
[00:27:03.640 --> 00:27:06.640]  我現在在Hong Kong U讀科學
[00:27:06.640 --> 00:27:08.640]  接下來是第二年
[00:27:08.640 --> 00:27:10.640]  他是新學生升第二年
[00:27:10.640 --> 00:27:11.640]  Kabo
[00:27:11.640 --> 00:27:12.640]  Kabo
[00:27:12.640 --> 00:27:13.640]  我們剛才說了
[00:27:13.640 --> 00:27:15.640]  安息日那些話題
[00:27:15.640 --> 00:27:16.640]  我想問問你
[00:27:16.640 --> 00:27:19.640]  你通常是怎樣過你的安息日
[00:27:19.640 --> 00:27:21.640]  安息日通常
[00:27:21.640 --> 00:27:24.640]  如果說之前的話
[00:27:24.640 --> 00:27:28.640]  即是返大學前
[00:27:28.640 --> 00:27:29.640]  因為返大學前
[00:27:29.640 --> 00:27:31.640]  那時候不是
[00:27:31.640 --> 00:27:32.640]  明明生命不成熟
[00:27:32.640 --> 00:27:34.640]  那時候我就認為
[00:27:34.640 --> 00:27:35.640]  即是
[00:27:35.640 --> 00:27:39.640]  即是讀書很忙
[00:27:39.640 --> 00:27:40.640]  因為DSE忙
[00:27:40.640 --> 00:27:44.640]  所以覺得讀書可能重要一點
[00:27:44.640 --> 00:27:47.640]  所以其實星期日都沒有返教會
[00:27:47.640 --> 00:27:52.640]  因為怕可能少溫一日
[00:27:52.640 --> 00:27:53.640]  就會落後進度
[00:27:53.640 --> 00:27:55.640]  所以其實兩年
[00:27:55.640 --> 00:27:58.640]  中五中六都很少返教會
[00:27:58.640 --> 00:27:59.640]  星期日
[00:27:59.640 --> 00:28:02.640]  但是當完了DSE之後
[00:28:02.640 --> 00:28:03.640]  我就返回教會
[00:28:03.640 --> 00:28:04.640]  在星期日
[00:28:04.640 --> 00:28:07.640]  其實感覺到
[00:28:07.640 --> 00:28:09.640]  現在的安息日就是
[00:28:09.640 --> 00:28:11.640]  會去讀聖經
[00:28:11.640 --> 00:28:13.640]  跟神相處返教會
[00:28:13.640 --> 00:28:16.640]  在祂的話語裏成長
[00:28:16.640 --> 00:28:18.640]  感覺到是一種復活
[00:28:18.640 --> 00:28:20.640]  而不是純粹的休息
[00:28:20.640 --> 00:28:23.640]  你是感覺到心靈有一種充電的感覺
[00:28:23.640 --> 00:28:26.640]  以前我們很多青年人
[00:28:26.640 --> 00:28:28.640]  都很怕讀少了那一天
[00:28:28.640 --> 00:28:31.640]  還有很多東西未讀
[00:28:31.640 --> 00:28:32.640]  但是那時候
[00:28:32.640 --> 00:28:34.640]  你回想那時候
[00:28:34.640 --> 00:28:36.640]  星期日其實個人累不累?
[00:28:36.640 --> 00:28:38.640]  星期日其實回想
[00:28:38.640 --> 00:28:40.640]  都累的
[00:28:40.640 --> 00:28:44.640]  因為你一至二六都工作
[00:28:44.640 --> 00:28:46.640]  星期日我都一直工作
[00:28:46.640 --> 00:28:49.640]  其實個人不是太舒服
[00:28:49.640 --> 00:28:50.640]  有沒有壓力呢?
[00:28:50.640 --> 00:28:53.640]  壓力會不會一直很大?
[00:28:53.640 --> 00:28:55.640]  壓力反而不是太大
[00:28:55.640 --> 00:28:58.640]  反而因為我對讀書入大學
[00:28:58.640 --> 00:28:59.640]  壓力不是太大
[00:28:59.640 --> 00:29:02.640]  反而太執著於讀書
[00:29:02.640 --> 00:29:05.640]  所以就將神放在很後的位置
[00:29:05.640 --> 00:29:07.640]  恭喜你
[00:29:07.640 --> 00:29:09.640]  因為我看到他真的有改變
[00:29:09.640 --> 00:29:10.640]  他今年真的很堅持
[00:29:10.640 --> 00:29:11.640]  星期日要返來
[00:29:11.640 --> 00:29:14.640]  甚至堅持盡量準時返來
[00:29:14.640 --> 00:29:17.640]  他真的想充電
[00:29:17.640 --> 00:29:20.640]  其實很多時候入到大學
[00:29:20.640 --> 00:29:22.640]  我看到很多explorer
[00:29:22.640 --> 00:29:24.640]  都還是有另一種新的壓力
[00:29:24.640 --> 00:29:28.640]  未考DSE的壓力就考DSE
[00:29:28.640 --> 00:29:29.640]  入到大學有新的壓力
[00:29:29.640 --> 00:29:31.640]  就想想將來怎樣呢?
[00:29:31.640 --> 00:29:32.640]  我會怎樣呢?
[00:29:32.640 --> 00:29:33.640]  我做份什麼工作呢?
[00:29:33.640 --> 00:29:34.640]  我career是做什麼呢?
[00:29:34.640 --> 00:29:35.640]  究竟是怎樣呢?
[00:29:35.640 --> 00:29:37.640]  你有沒有感覺到這樣的壓力?
[00:29:37.640 --> 00:29:39.640]  反而我就不是太感覺到這種壓力
[00:29:39.640 --> 00:29:41.640]  一來可能是我的性格
[00:29:41.640 --> 00:29:44.640]  不會想太多才去行動
[00:29:44.640 --> 00:29:46.640]  有目標就先去做
[00:29:46.640 --> 00:29:50.640]  二來我知道神是我生命中的主權
[00:29:50.640 --> 00:29:53.640]  祂一定會對我有安排的職業
[00:29:53.640 --> 00:29:55.640]  所以我不需要太擔心
[00:29:55.640 --> 00:29:57.640]  未來的職業是怎樣
[00:29:57.640 --> 00:29:58.640]  祂一定會有帶領
[00:29:58.640 --> 00:30:00.640]  就算你擔心未來的職業
[00:30:00.640 --> 00:30:03.640]  然後你去選擇一個很容易的工作
[00:30:03.640 --> 00:30:05.640]  但如果那個工作不是神對你的計劃
[00:30:05.640 --> 00:30:07.640]  祂都會有方法讓你知道
[00:30:07.640 --> 00:30:09.640]  這個工作不是適合你
[00:30:09.640 --> 00:30:12.640]  讓你去移回祂的計劃當中
[00:30:12.640 --> 00:30:15.640]  所以我就不是太擔心我的未來工作
[00:30:15.640 --> 00:30:17.640]  只要相信神
[00:30:17.640 --> 00:30:20.640]  因為神是我們所有事情的主宰
[00:30:20.640 --> 00:30:22.640]  所以相信祂的帶領就沒有問題
[00:30:22.640 --> 00:30:25.640]  所以你的盼望就是立於一個根基
[00:30:25.640 --> 00:30:28.640]  就是你相信你受造
[00:30:28.640 --> 00:30:30.640]  其實上帝對你有一個計劃
[00:30:30.640 --> 00:30:32.640]  其實對你有一個美好的計劃
[00:30:32.640 --> 00:30:33.640]  給點掌聲
[00:30:36.640 --> 00:30:38.640]  我們剛才有說到界線
[00:30:38.640 --> 00:30:41.640]  可能這個問題有點難回答
[00:30:41.640 --> 00:30:43.640]  但是你會不會覺得
[00:30:43.640 --> 00:30:45.640]  有時神說這件事不能做
[00:30:45.640 --> 00:30:46.640]  那件事又不能做
[00:30:46.640 --> 00:30:50.640]  是有點麻煩
[00:30:50.640 --> 00:30:52.640]  你有沒有試過
[00:30:52.640 --> 00:30:55.640]  有一些關於神所立的界線的經歷
[00:30:55.640 --> 00:30:57.640]  可以跟我們分享一下
[00:30:57.640 --> 00:31:00.640]  神所立的界線的經歷就是
[00:31:00.640 --> 00:31:02.640]  又不是一個很特別的經歷
[00:31:02.640 --> 00:31:08.640]  但是讓我一個沒那麼快想交往的心
[00:31:08.640 --> 00:31:10.640]  這個是祂對我立的一個界線
[00:31:10.640 --> 00:31:14.640]  因為我覺得祂的作用是保護我
[00:31:14.640 --> 00:31:16.640]  因為現在可能我還沒那麼成熟
[00:31:16.640 --> 00:31:18.640]  如果真的那麼快
[00:31:18.640 --> 00:31:20.640]  好像童年一樣
[00:31:20.640 --> 00:31:24.640]  童年一些朋友很想先去找伴侶
[00:31:24.640 --> 00:31:25.640]  先享受
[00:31:25.640 --> 00:31:27.640]  當分手了
[00:31:27.640 --> 00:31:29.640]  其實可能對我的傷害會更大
[00:31:29.640 --> 00:31:32.640]  其實神先保護我
[00:31:32.640 --> 00:31:35.640]  讓我將我的生命建立在盆石上
[00:31:35.640 --> 00:31:37.640]  有多點成長後再去迎接
[00:31:37.640 --> 00:31:39.640]  神預備給我的伴侶
[00:31:39.640 --> 00:31:41.640]  或者一切的計劃會更完美
[00:31:41.640 --> 00:31:43.640]  很厲害
[00:31:43.640 --> 00:31:45.640]  這個真的要給點掌聲
[00:31:45.640 --> 00:31:52.640]  他會意識到他不隨便開始拍拖
[00:31:52.640 --> 00:31:55.640]  去等候神
[00:31:55.640 --> 00:31:56.640]  很好
[00:31:56.640 --> 00:31:57.640]  多謝你今天的分享
[00:31:57.640 --> 00:31:59.640]  謝謝Kabo
[00:31:59.640 --> 00:32:02.640]  這個真的不容易
[00:32:02.640 --> 00:32:04.640]  多謝Kabo跟我們分享
[00:32:04.640 --> 00:32:06.640]  我們總結一下
[00:32:06.640 --> 00:32:08.640]  其實神在創世紀第二章
[00:32:08.640 --> 00:32:10.640]  差不多是一個zoom in
[00:32:10.640 --> 00:32:13.640]  由他創造全世界的所有東西之後
[00:32:13.640 --> 00:32:15.640]  在第二章神zoom in給我們看
[00:32:15.640 --> 00:32:17.640]  特別是講人
[00:32:17.640 --> 00:32:19.640]  神設計我們
[00:32:19.640 --> 00:32:22.640]  是想我們有潔色的時候
[00:32:22.640 --> 00:32:23.640]  想我們有安色的時候
[00:32:23.640 --> 00:32:26.640]  這個安色是有神在的
[00:32:26.640 --> 00:32:28.640]  是有神在裏面的
[00:32:28.640 --> 00:32:30.640]  我們是會重新得力的
[00:32:30.640 --> 00:32:32.640]  是一種跟神相交的安色
[00:32:32.640 --> 00:32:34.640]  還有我們是他親手所做的
[00:32:34.640 --> 00:32:37.640]  他自己烏低身拿泥土做
[00:32:37.640 --> 00:32:39.640]  烏低身將氣息
[00:32:39.640 --> 00:32:41.640]  將他的氣息跟我們分享
[00:32:41.640 --> 00:32:43.640]  將他自己的氣息吹入我們裏面
[00:32:43.640 --> 00:32:46.640]  我們裏面是有神的氣息
[00:32:46.640 --> 00:32:47.640]  所以你要記得
[00:32:47.640 --> 00:32:49.640]  你們都是很寶貴
[00:32:49.640 --> 00:32:51.640]  而且神對你們的生命裏面
[00:32:51.640 --> 00:32:52.640]  好像Kabo說
[00:32:52.640 --> 00:32:53.640]  他有一個purpose
[00:32:53.640 --> 00:32:54.640]  他有一個目的
[00:32:54.640 --> 00:32:57.640]  他是要給你們有fulfillment
[00:32:57.640 --> 00:32:59.640]  你在裏面是fruitful的
[00:32:59.640 --> 00:33:00.640]  你會multiply的
[00:33:00.640 --> 00:33:02.640]  所以為了這樣的緣故
[00:33:02.640 --> 00:33:05.640]  神亦都set了一些boundary給你們
[00:33:05.640 --> 00:33:06.640]  set了一些boundary給我們
[00:33:06.640 --> 00:33:07.640]  每個人去守
[00:33:07.640 --> 00:33:09.640]  因為這些boundary是out of love
[00:33:09.640 --> 00:33:11.640]  You are created for a purpose
[00:33:11.640 --> 00:33:12.640]  made for rest
[00:33:12.640 --> 00:33:15.640]  and protected by a loving father
[00:33:15.640 --> 00:33:18.640]  所以這一刻我邀請你去想一想
[00:33:18.640 --> 00:33:21.640]  你的伊甸園在哪裏
[00:33:21.640 --> 00:33:24.640]  你去想一想
[00:33:24.640 --> 00:33:26.640]  神為你準備的那個屬靈花園
[00:33:26.640 --> 00:33:28.640]  今天是甚麼情況
[00:33:28.640 --> 00:33:29.640]  你的屬靈花園
[00:33:29.640 --> 00:33:31.640]  跟你照顧的那個Minecraft的world
[00:33:31.640 --> 00:33:32.640]  怎樣比較
[00:33:32.640 --> 00:33:35.640]  哪樣你照顧得好些
[00:33:35.640 --> 00:33:39.640]  你有沒有去耶穌那裏休息
[00:33:39.640 --> 00:33:41.640]  耶穌說come to me
[00:33:41.640 --> 00:33:43.640]  你有沒有去耶穌那裏休息
[00:33:43.640 --> 00:33:45.640]  去找你的屬靈花園呢
[00:33:45.640 --> 00:33:48.640]  進入你的伊甸園呢
[00:33:48.640 --> 00:33:51.640]  進入你的伊甸園呢
[00:33:51.640 --> 00:33:54.640]  你有沒有聽神的吩咐
[00:33:54.640 --> 00:33:55.640]  神做了我們出來之後
[00:33:55.640 --> 00:33:57.640]  是說我們要guard it
[00:33:57.640 --> 00:33:58.640]  要keep it
[00:33:58.640 --> 00:33:59.640]  我們要照顧它
[00:33:59.640 --> 00:34:01.640]  你有沒有打理你的屬靈花園
[00:34:01.640 --> 00:34:05.640]  還是你的屬靈花園塞滿了芳草
[00:34:05.640 --> 00:34:07.640]  你的屬靈花園裏面
[00:34:07.640 --> 00:34:10.640]  你的伊甸園裏面
[00:34:10.640 --> 00:34:12.640]  有沒有趕走了上帝
[00:34:12.640 --> 00:34:14.640]  上帝在不在裏面
[00:34:14.640 --> 00:34:16.640]  趕祂出去不用理我自己
[00:34:16.640 --> 00:34:18.640]  想一下
[00:34:18.640 --> 00:34:20.640]  還有就是在屬靈花園裏面
[00:34:20.640 --> 00:34:22.640]  神有一些界線定給我們
[00:34:22.640 --> 00:34:24.640]  但是那些界線是因為祂愛我們
[00:34:24.640 --> 00:34:26.640]  祂想我們在裏面
[00:34:26.640 --> 00:34:29.640]  可以真是享受到屬靈裏面的一種安息
[00:34:29.640 --> 00:34:31.640]  享受到祂為我們
[00:34:31.640 --> 00:34:32.640]  祂創造我們
[00:34:32.640 --> 00:34:34.640]  想要給我們那麼美好
[00:34:34.640 --> 00:34:35.640]  那麼豐盛的人生
[00:34:35.640 --> 00:34:37.640]  我們要observe這些界線
[00:34:37.640 --> 00:34:40.640]  這些是神對我們所懷的旨意
[00:34:40.640 --> 00:34:43.640]  我想和大家做個結束祈禱
[00:34:43.640 --> 00:34:44.640]  好嗎
