
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹,大家逐內平安。
[00:25:53.000 --> 00:25:57.000]  為什麼一直在這個曠野裡邊兜兜轉轉?
[00:25:57.000 --> 00:26:00.000]  就是人一直的迷失,
[00:26:00.000 --> 00:26:02.000]  一直的看不到神的影裡,
[00:26:02.000 --> 00:26:06.000]  只看著自己就迷失。
[00:26:06.000 --> 00:26:08.000]  所以我們在看這條路的時候,
[00:26:08.000 --> 00:26:10.000]  我們就發現,
[00:26:10.000 --> 00:26:13.000]  表面上在走一條曠野的道路,
[00:26:13.000 --> 00:26:15.000]  其實更重要的,
[00:26:15.000 --> 00:26:19.000]  他們是在走一條心的道路,
[00:26:19.000 --> 00:26:21.000]  在心裡面的道路。
[00:26:21.000 --> 00:26:25.000]  如果我們的心不向上帝敞開,
[00:26:25.000 --> 00:26:28.000]  不把主權完全交給神的話,
[00:26:28.000 --> 00:26:32.000]  你的人生道路也迷失,
[00:26:32.000 --> 00:26:35.000]  迷失在曠野當中。
[00:26:35.000 --> 00:26:38.000]  當時的以色列民會迷失,
[00:26:38.000 --> 00:26:40.000]  那麼現在的我們呢,
[00:26:40.000 --> 00:26:44.000]  同樣也會有迷失的情況。
[00:26:44.000 --> 00:26:48.000]  就好像以色列書上面所記載的,
[00:26:48.000 --> 00:26:51.000]  我們都如癢走迷,
[00:26:51.000 --> 00:26:55.000]  個人偏行幾路。
[00:26:55.000 --> 00:27:00.000]  同樣,我們的世界不再像曠野那樣,
[00:27:00.000 --> 00:27:03.000]  危機四伏,那樣的缺乏。
[00:27:03.000 --> 00:27:06.000]  但我們現在的世界,
[00:27:06.000 --> 00:27:10.000]  同樣也有各種的誘惑,
[00:27:10.000 --> 00:27:12.000]  引誘,
[00:27:12.000 --> 00:27:14.000]  罪。
[00:27:14.000 --> 00:27:16.000]  那麼在各樣的作用力下,
[00:27:16.000 --> 00:27:18.000]  什麼世界的誘惑,
[00:27:18.000 --> 00:27:20.000]  罪的捆綁,
[00:27:20.000 --> 00:27:22.000]  還有很多我們大家看來
[00:27:22.000 --> 00:27:25.000]  是理所應當要處理的事情的時候,
[00:27:25.000 --> 00:27:28.000]  例如工作的忙碌,
[00:27:28.000 --> 00:27:30.000]  我們家庭的照顧,
[00:27:30.000 --> 00:27:32.000]  等等等等。
[00:27:32.000 --> 00:27:34.000]  但是我們這條心路,
[00:27:34.000 --> 00:27:38.000]  沒有把優先次序排好的時候,
[00:27:38.000 --> 00:27:40.000]  我們就看不到神,
[00:27:40.000 --> 00:27:42.000]  我們就把眼前的事物
[00:27:42.000 --> 00:27:45.000]  遮蔽了和神之間的關係。
[00:27:45.000 --> 00:27:51.000]  我們也會迷失在這個世界當中,
[00:27:51.000 --> 00:27:55.000]  以至於我們可以看到身邊的人,
[00:27:55.000 --> 00:27:57.000]  工作一直在換,
[00:27:57.000 --> 00:28:00.000]  甚至也有人家庭不斷的破碎,
[00:28:00.000 --> 00:28:02.000]  不斷的出現紛爭,
[00:28:02.000 --> 00:28:05.000]  不斷的產生矛盾,
[00:28:05.000 --> 00:28:09.000]  就是因為在心裡邊迷失了,
[00:28:09.000 --> 00:28:13.000]  忘記了神真正的引領,
[00:28:13.000 --> 00:28:15.000]  生命的道路,
[00:28:15.000 --> 00:28:17.000]  以至於偏離了。
[00:28:17.000 --> 00:28:19.000]  各位弟兄姊妹,
[00:28:19.000 --> 00:28:23.000]  我們今天一起來探討,
[00:28:23.000 --> 00:28:26.000]  這個主題,恩典和真理。
[00:28:26.000 --> 00:28:31.000]  我們來認識上帝的恩典和真理,
[00:28:31.000 --> 00:28:34.000]  就以至於讓我們可以更精,
[00:28:34.000 --> 00:28:36.000]  更加多的清晰,
[00:28:36.000 --> 00:28:39.000]  主奇妙的作為。
[00:28:39.000 --> 00:28:42.000]  在約翰福音,
[00:28:42.000 --> 00:28:44.000]  他就這樣記載了,
[00:28:44.000 --> 00:28:46.000]  太初有道,
[00:28:46.000 --> 00:28:48.000]  道與上帝同在,
[00:28:48.000 --> 00:28:50.000]  道就是上帝。
[00:28:50.000 --> 00:28:52.000]  大家都非常熟悉,
[00:28:52.000 --> 00:28:53.000]  一節。
[00:28:53.000 --> 00:28:55.000]  那麼到了第十四節,
[00:28:55.000 --> 00:28:56.000]  我們就可以看到,
[00:28:56.000 --> 00:28:58.000]  道成了肉身,
[00:28:58.000 --> 00:29:00.000]  住在我們中間,
[00:29:00.000 --> 00:29:03.000]  充充滿滿的有恩典,
[00:29:03.000 --> 00:29:05.000]  有真理,
[00:29:05.000 --> 00:29:08.000]  主耶穌基督的降世,
[00:29:08.000 --> 00:29:10.000]  聖靈的動工,
[00:29:10.000 --> 00:29:12.000]  上帝的引領,
[00:29:12.000 --> 00:29:15.000]  同樣也是讓我們不斷不斷的經歷,
[00:29:15.000 --> 00:29:17.000]  這樣一個主題,
[00:29:17.000 --> 00:29:21.000]  讓我們透過神的恩典和真理,
[00:29:21.000 --> 00:29:26.000]  一直來走我們的人生道路。
[00:29:26.000 --> 00:29:28.000]  各位弟兄姊妹,
[00:29:28.000 --> 00:29:31.000]  那麼今天和大家分享這個主題,
[00:29:31.000 --> 00:29:33.000]  四個分段,
[00:29:33.000 --> 00:29:38.000]  分別是明白真正的原因,
[00:29:38.000 --> 00:29:41.000]  記得自己的過犯,
[00:29:41.000 --> 00:29:44.000]  祈求上帝的饒恕,
[00:29:44.000 --> 00:29:47.000]  接受上帝的誡命,
[00:29:47.000 --> 00:29:50.000]  盼望我們透過這四個分段,
[00:29:50.000 --> 00:29:52.000]  來真的去思想這個主題,
[00:29:52.000 --> 00:29:54.000]  恩典和真理。
[00:29:54.000 --> 00:29:56.000]  當然各位弟兄姊妹,
[00:29:56.000 --> 00:29:58.000]  我們在這個過程當中,
[00:29:58.000 --> 00:30:01.000]  更是要讓我們明白,
[00:30:01.000 --> 00:30:10.000]  記得祈求和接受上帝的恩典和真理,
[00:30:10.000 --> 00:30:12.000]  求主繼續的帶領我們,
[00:30:12.000 --> 00:30:13.000]  祝福我們,
[00:30:13.000 --> 00:30:15.000]  讓我們一起去同行,
[00:30:15.000 --> 00:30:19.000]  經歷更多上帝的恩典和真理。
[00:30:19.000 --> 00:30:20.000]  弟兄姊妹,
[00:30:20.000 --> 00:30:24.000]  我們一起來禱告。
[00:30:24.000 --> 00:30:25.000]  天父上帝,
[00:30:25.000 --> 00:30:28.000]  祢是何等的愛我們,
[00:30:28.000 --> 00:30:31.000]  祢一直的引領我們,
[00:30:31.000 --> 00:30:34.000]  也用祢的恩典和真理,
[00:30:34.000 --> 00:30:37.000]  來建立我們的生命。
[00:30:37.000 --> 00:30:38.000]  主啊,
[00:30:38.000 --> 00:30:42.000]  我們又是何等的軟弱和不配。
[00:30:42.000 --> 00:30:43.000]  主啊,
[00:30:43.000 --> 00:30:46.000]  我們也漠視太多自己生命中的罪,
[00:30:46.000 --> 00:30:49.000]  我們這個世界中的罪。
[00:30:49.000 --> 00:30:51.000]  我們看到了摩西,
[00:30:51.000 --> 00:30:53.000]  看到了以色列民,
[00:30:53.000 --> 00:30:56.000]  我們就看到了自己。
[00:30:56.000 --> 00:30:57.000]  主啊,
[00:30:57.000 --> 00:31:00.000]  我們求祢使用我們的時候,
[00:31:00.000 --> 00:31:04.000]  也讓我們正視我們的世界,
[00:31:04.000 --> 00:31:06.000]  正視我們的救主,
[00:31:06.000 --> 00:31:10.000]  讓我們肩負起這個使命。
[00:31:10.000 --> 00:31:12.000]  我們要向這個世界,
[00:31:12.000 --> 00:31:17.000]  為了這個世界向主祢來禱告。
[00:31:17.000 --> 00:31:20.000]  這個世代真的是太多得罪了主,
[00:31:20.000 --> 00:31:24.000]  求主祢可以施恩憐憫赦免。
[00:31:24.000 --> 00:31:26.000]  在各樣的困境當中,
[00:31:26.000 --> 00:31:29.000]  求主祢幫助我們度過。
[00:31:29.000 --> 00:31:30.000]  主啊,
[00:31:30.000 --> 00:31:34.000]  也讓我們在各樣的生命功課當中,
[00:31:34.000 --> 00:31:36.000]  一直的去明白,
[00:31:36.000 --> 00:31:37.000]  記得,
[00:31:37.000 --> 00:31:42.000]  祈求和接受主祢的恩典和真理,
[00:31:42.000 --> 00:31:44.000]  也讓我們的生命,
[00:31:44.000 --> 00:31:47.000]  既走在主祢的恩典當中,
[00:31:47.000 --> 00:31:51.000]  也同樣行在主祢的真理當中。
[00:31:51.000 --> 00:31:53.000]  求主祢帶領和使用我們,
[00:31:53.000 --> 00:31:56.000]  同心禱告,奉主明求。
[00:31:56.000 --> 00:31:57.000]  Amen
[00:31:57.000 --> 00:31:57.500]  嗯
[00:31:57.500 --> 00:31:59.500]  謝謝觀看

