
[00:00:00.000 --> 00:00:05.000]  【佛教授的授課】
[00:28:17.000 --> 00:28:21.000]  他揀選的立位人來抬,就是他揀選的立位人來抬。
[00:28:21.000 --> 00:28:25.000]  他決定用抬的方法,是上帝的主權。
[00:28:25.000 --> 00:28:36.000]  人要做的就是先要尊重上帝的主權,好好的自結,準備好自己成為一個合用的器皿,讓神使用。
[00:28:36.000 --> 00:28:38.000]  所以第二次他成功。
[00:28:38.000 --> 00:28:48.000]  所以整個這段經文讓我們看到,不管是前後發生的事情,在這個約會,搬進大衛為上帝預備的地方,
[00:28:48.000 --> 00:28:55.000]  中間這段戰爭,打敗費利斯人,都是要學會去求問神。
[00:28:55.000 --> 00:29:00.000]  我們在這裡總結一下,秘訣是求問上帝。
[00:29:00.000 --> 00:29:08.000]  但這裡我們看見,求問上帝有五個功課,是剛才我們在看這段聖經的時候已經學過的。
[00:29:08.000 --> 00:29:13.000]  我簡單地把它們列出來,讓大家容易記得。
[00:29:13.000 --> 00:29:18.000]  第一,求問時,隨時做準備迎敵。
[00:29:18.000 --> 00:29:23.000]  求問上帝的意思,就不是說你在求問的過程,你什麼都不做。
[00:29:23.000 --> 00:29:25.000]  你要做好準備。
[00:29:25.000 --> 00:29:30.000]  你看大衛他是聽見有人要來攻打他了,他就準備迎敵的。
[00:29:30.000 --> 00:29:34.000]  第二,求問時,要全心依靠上帝。
[00:29:34.000 --> 00:29:40.000]  你想到大衛第一次的求問,他知道能夠使他得勝的是上帝。
[00:29:40.000 --> 00:29:46.000]  他謙卑地問上帝,我可以嗎?我可以做嗎?我可以做這件事情嗎?
[00:29:46.000 --> 00:29:51.000]  第三,求問時,是謙卑地信靠上帝。
[00:29:51.000 --> 00:30:03.000]  他第二次求問,是一種謙卑,因為第一次已經有了勝利的經驗,但是他不憑那勝利的經驗,他相信勝利在於上帝那裡。
[00:30:03.000 --> 00:30:08.000]  他相信上帝才是令他得勝的。
[00:30:08.000 --> 00:30:11.000]  第四,求問時,不讓經驗影響。
[00:30:11.000 --> 00:30:19.000]  他相信他有智慧地知道,情況一樣,但是不一定代表方法都是一樣的。
[00:30:19.000 --> 00:30:26.000]  他的心是多麼的開闊,能夠看到自己不懂的事情很多。
[00:30:26.000 --> 00:30:34.000]  我們以為我們懂的就是,這件事情就是這個情況,但是你知不知道可能還有很多其他的因素呢?
[00:30:34.000 --> 00:30:43.000]  謙卑的人,是一個智慧的人,能夠知道其實同樣的事情,可以有很多不同的變數。
[00:30:43.000 --> 00:30:49.000]  第五很重要,求問後,要以行動來順服神。
[00:30:49.000 --> 00:30:59.000]  很多人都很會求問神,但是上帝告訴你怎麼做之後,你有做嗎?
[00:30:59.000 --> 00:31:07.000]  大衛有做,求問後,以行動來順服神,他遵守上帝吩咐的行動。
[00:31:07.000 --> 00:31:18.000]  我在這裡想把這幾個問題,也讓你來思考,你可以如何靠主得勝?
[00:31:18.000 --> 00:31:23.000]  你有沒有隨時準備好迎敵呢?
[00:31:23.000 --> 00:31:32.000]  我不知道你現在要處理的是哪一件事情,你現在想要看見成就的是哪一件事情,或者你要克服自己的困難是什麼困難。
[00:31:32.000 --> 00:31:36.000]  那個仇敵到底是什麼,或者是誰呢?
[00:31:36.000 --> 00:31:40.000]  首先你要辨認,要給他一個名字。
[00:31:40.000 --> 00:31:46.000]  這裡是非利士人,那你的仇敵是哪一件事情呢?
[00:31:46.000 --> 00:31:56.000]  是資源嗎?還是情緒?情緒又是什麼情緒呢?是仇恨嗎?還是內疚?
[00:31:56.000 --> 00:32:03.000]  到底你的仇敵,使你不能夠完成這個任務的是什麼,你知道嗎?
[00:32:03.000 --> 00:32:06.000]  是事情呢?還是別人?還是自己?
[00:32:06.000 --> 00:32:13.000]  第二,你是否真的相信只有神能夠給你勝利?
[00:32:13.000 --> 00:32:22.000]  只有神能夠給你勝利,你是否相信你要來到這個信念,你就懂得怎麼樣求告?
[00:32:22.000 --> 00:32:30.000]  第三就是,你願不願意放下自己的經驗的包袱,以更開放的態度來尋求神?
[00:32:30.000 --> 00:32:41.000]  就是不要帶著一種先入為主的想法,而是更開放一點,讓上帝來告訴你其他的東西。
[00:32:41.000 --> 00:32:46.000]  有些時候上帝不會在你第一次禱告的時候就直接告訴你答案。
[00:32:46.000 --> 00:32:55.000]  有些時候上帝還要跟你談談一些別的,你還沒有處理的問題,你有沒有這個開放的態度呢?
[00:32:55.000 --> 00:33:06.000]  第四,你是否願意放下去相信的同樣的情況,其實不需要用同樣的方法去做的?
[00:33:06.000 --> 00:33:10.000]  這就是一種謙卑跟智慧。
[00:33:10.000 --> 00:33:22.000]  第五,你是否願意呢?如果你求問神,神真的給你一個指示,你是否願意以行動來回應上帝呢?
[00:33:22.000 --> 00:33:25.000]  我希望你能夠。
[00:33:25.000 --> 00:33:29.000]  我想到很多事情都是這樣發生的。
[00:33:29.000 --> 00:33:42.000]  我們以前洗禮的時候,常常都是不同的語言,國語啊,粵語啊,的群體一起洗禮。
[00:33:42.000 --> 00:33:53.000]  但是我們在禱告的過程,就發現,我們可以用國語來做一個洗禮,然後會看到上帝的祝福。
[00:33:53.000 --> 00:34:02.000]  結果第一次這樣做的時候,就有七個人決志信主,這是上帝在引導我們。
[00:34:02.000 --> 00:34:15.000]  我看到以前有一間教會,叫做窩福堂,他們不是在港島的,他們是在九龍那邊的。
[00:34:15.000 --> 00:34:35.000]  可是他們想到要在中環這裡有一些事工,就有三十個人來了,中環,慢慢的,慢慢的,就有了我們今天的窩福堂。
[00:34:35.000 --> 00:34:42.000]  當我們去尋求上帝的時候,上帝會開脫很多很多不同的事情。
[00:34:42.000 --> 00:34:48.000]  我又想到,很多的教會以前是在西方的,西方國家的。
[00:34:48.000 --> 00:35:02.000]  他們禱告尋求的時候,他們就想到要來中國,要來東南亞,要來澳門,這些不同的地方來建立教會。
[00:35:02.000 --> 00:35:10.000]  這些都是在尋求上帝,慢慢的克服很多困難來到這裡的。
[00:35:10.000 --> 00:35:21.000]  最後我想到,早期教會開始的時候,就是那十幾二十個門徒開始的。
[00:35:21.000 --> 00:35:25.000]  但是他們的責任就是要把福音傳到全世界。
[00:35:25.000 --> 00:35:33.000]  以致今天,世界上有三分之一的人,三分之一的人是信靠上帝的。
[00:35:33.000 --> 00:35:43.000]  我想到這一切的時候,我就想到,在這些事情裡面,不會沒有遇到困難跟挫折的。
[00:35:43.000 --> 00:35:56.000]  但是,是我們隨時準備求問神,真心依靠神,謙卑的信靠神,不讓經驗變成我們的負擔跟包袱。
[00:35:56.000 --> 00:36:01.000]  然後求問後,明白之後,有行動,我們就看到這些事情發生。
[00:36:01.000 --> 00:36:12.000]  親愛的弟兄姐妹,上帝要你的人生是得勝的人生。上帝要你的人生是得勝的見證。
[00:36:12.000 --> 00:36:17.000]  會有困難,會有挫折,但是上帝要幫你克服。
[00:36:17.000 --> 00:36:23.000]  你願意尋求他嗎?你願意就是緊緊的依靠他,信靠他?
[00:36:23.000 --> 00:36:32.000]  如果你願意這樣求問他的話,你就一定會有得勝,一定會懂得什麼叫得勝的秘訣。
[00:36:32.000 --> 00:36:35.000]  讓我們一起同心禱告。
[00:36:35.000 --> 00:36:38.000]  親愛的主,我們滿心感謝贊美您。
[00:36:38.000 --> 00:36:42.000]  主,我們知道禰是大愛。
[00:36:42.000 --> 00:36:47.000]  我們求禰,真的是讓禰的話語不斷的在我們生命中,來提醒我們,
[00:36:47.000 --> 00:36:55.000]  讓我們在我們的腦海裡面不斷的出現大衛怎麼樣打費利斯人,怎麼樣求問神的記載,
[00:36:55.000 --> 00:37:02.000]  以致我們的生命也去效法,也去學習求問神的功課。
[00:37:02.000 --> 00:37:09.000]  求神與我們同在,讓我們不要只是求問,而是我們求問的時候要有一個正確的態度,要有開放的胸懷,
[00:37:09.000 --> 00:37:13.000]  然後要有這種順服的回應。
[00:37:13.000 --> 00:37:17.000]  求上帝幫助我們,我們感謝您。
[00:37:17.000 --> 00:37:20.000]  我們禱告,奉主耶穌基督的名祈求,阿們。

