
[00:00:00.000 --> 00:00:02.000]  (字幕: 李卓人)
[00:20:07.880 --> 00:20:11.880]  So the last comparison is this
[00:20:11.880 --> 00:20:13.880]  The scribes were not logical
[00:20:13.880 --> 00:20:17.880]  And Jesus is logical
[00:20:17.880 --> 00:20:20.880]  The scribes were not truthful
[00:20:20.880 --> 00:20:22.880]  But Jesus is
[00:20:22.880 --> 00:20:25.880]  Jesus is the truth
[00:20:25.880 --> 00:20:28.880]  The scribes were not logical
[00:20:28.880 --> 00:20:31.880]  They tried to defeat Jesus
[00:20:31.880 --> 00:20:34.880]  Using their non-logic
[00:20:34.880 --> 00:20:39.880]  They tried to cast Jesus as a demon
[00:20:39.880 --> 00:20:45.880]  When in fact he is the Lord of Lords
[00:20:45.880 --> 00:20:48.880]  So finally we see this
[00:20:48.880 --> 00:20:52.880]  Firstly, in terms of spiritual knowledge
[00:20:52.880 --> 00:20:55.880]  Jesus is greater than the scribes
[00:20:55.880 --> 00:20:59.880]  He is logical and he is truthful
[00:20:59.880 --> 00:21:03.880]  In terms of spiritual power
[00:21:03.880 --> 00:21:06.880]  Jesus is greater than Satan
[00:21:06.880 --> 00:21:08.880]  He is stronger and he is more powerful
[00:21:08.880 --> 00:21:10.880]  And he has all authority
[00:21:10.880 --> 00:21:13.880]  And one day he will make a new heaven
[00:21:13.880 --> 00:21:15.880]  And a new earth
[00:21:15.880 --> 00:21:17.880]  So that is why in conclusion
[00:21:17.880 --> 00:21:22.880]  Jesus is Lord over the spiritual realm
[00:21:22.880 --> 00:21:28.880]  Lord over the spiritual realm
[00:21:28.880 --> 00:21:30.880]  So what should our response be?
[00:21:30.880 --> 00:21:33.880]  What should our response be?
[00:21:33.880 --> 00:21:35.880]  Knowing about these demons
[00:21:35.880 --> 00:21:39.880]  The first thing is to beware
[00:21:39.880 --> 00:21:41.880]  Beware of what?
[00:21:41.880 --> 00:21:44.880]  That there is a spiritual realm
[00:21:44.880 --> 00:21:46.880]  Demons do exist
[00:21:46.880 --> 00:21:48.880]  Satan is real
[00:21:48.880 --> 00:21:50.880]  They are powerful
[00:21:50.880 --> 00:21:52.880]  We should beware
[00:21:52.880 --> 00:21:55.880]  Understand that there is a spiritual realm
[00:21:55.880 --> 00:22:00.880]  The second thing we need to do
[00:22:00.880 --> 00:22:02.880]  Is to believe
[00:22:02.880 --> 00:22:03.880]  What do we need to believe?
[00:22:03.880 --> 00:22:07.880]  We need to believe that Jesus is Lord over all things
[00:22:07.880 --> 00:22:09.880]  He is stronger
[00:22:09.880 --> 00:22:12.880]  He has all authority
[00:22:12.880 --> 00:22:15.880]  One day he will make everything new
[00:22:15.880 --> 00:22:18.880]  He will judge the earth
[00:22:18.880 --> 00:22:23.880]  He will throw Satan and the Antichrist into hell
[00:22:23.880 --> 00:22:27.880]  And they will be punished forever and ever
[00:22:27.880 --> 00:22:30.880]  So, first, we should beware
[00:22:30.880 --> 00:22:33.880]  Second, we should believe
[00:22:33.880 --> 00:22:42.880]  The third thing is we need to be equipped
[00:22:42.880 --> 00:22:48.880]  How do we defend ourselves?
[00:22:48.880 --> 00:22:50.880]  How do we defend ourselves?
[00:22:50.880 --> 00:22:56.880]  We have been given the truth, the Bible
[00:22:56.880 --> 00:22:58.880]  We need to know the truth
[00:22:58.880 --> 00:23:05.880]  The Bible teaches us to know Jesus, to know God
[00:23:05.880 --> 00:23:08.880]  To know what the truth is
[00:23:08.880 --> 00:23:11.880]  Do not be deceived by Satan
[00:23:11.880 --> 00:23:12.880]  He has power
[00:23:12.880 --> 00:23:14.880]  He can deceive us
[00:23:14.880 --> 00:23:20.880]  So we encourage you to be spiritual
[00:23:20.880 --> 00:23:23.880]  To know Jesus, to read the Bible
[00:23:23.880 --> 00:23:26.880]  Prepare ourselves, know the truth
[00:23:26.880 --> 00:23:30.880]  Have the armor of God, the belt of truth
[00:23:30.880 --> 00:23:35.880]  And then also, we need to rely on the Holy Spirit
[00:23:35.880 --> 00:23:39.880]  To help us discern what is right and wrong
[00:23:39.880 --> 00:23:41.880]  我們依賴聖靈
[00:23:41.880 --> 00:23:45.880]  To help us know what is right and wrong
[00:23:45.880 --> 00:23:47.880]  What is from God
[00:23:47.880 --> 00:23:50.880]  What is from the enemy
[00:23:50.880 --> 00:23:53.880]  We need to rely on the Holy Spirit
[00:23:53.880 --> 00:23:57.880]  And how also can we be equipped?
[00:23:57.880 --> 00:24:01.880]  By coming to our church, our community
[00:24:01.880 --> 00:24:04.880]  God has given us this body of Christ
[00:24:04.880 --> 00:24:10.880]  That we can help and prepare each other
[00:24:10.880 --> 00:24:13.880]  When we have Jesus
[00:24:13.880 --> 00:24:15.880]  As the next slide says
[00:24:15.880 --> 00:24:20.880]  When we have Jesus, we have no fear
[00:24:20.880 --> 00:24:25.880]  Because Jesus is Lord over the spiritual realm
[00:24:25.880 --> 00:24:30.880]  Jesus is Lord over the spiritual realm

