
[00:00:00.000 --> 00:00:04.680]  我們繼續我們的系列
[00:17:26.160 --> 00:17:31.160]  還是我們的根基是在主耶穌那裡
[00:17:31.160 --> 00:17:35.160]  因為如果我們的根基是在主耶穌上面的時候
[00:17:35.160 --> 00:17:39.160]  當有風吹雨打,有挑戰的時候
[00:17:39.160 --> 00:17:42.160]  其實是不會動搖到我們
[00:17:42.160 --> 00:17:45.160]  因為我們知道無論結果是怎樣
[00:17:45.160 --> 00:17:48.160]  神是知道結果,祂掌管著
[00:17:48.160 --> 00:17:54.160]  還有主是加力讓我們去做每一件事的時候
[00:17:54.160 --> 00:17:56.160]  我們可以很放心,在這裡
[00:17:56.160 --> 00:17:58.160]  我們可以真的很放心
[00:17:58.160 --> 00:18:01.160]  我們再去看下一頁
[00:18:01.160 --> 00:18:07.160]  我們這個工程,我們的生命的工程會怎樣呢?
[00:18:07.160 --> 00:18:10.160]  會不會有測試?會不會有測試?
[00:18:10.160 --> 00:18:13.160]  是會的,因為哪一天
[00:18:13.160 --> 00:18:19.160]  那一天會有人來試驗這個工程是怎樣的
[00:18:19.160 --> 00:18:21.160]  哪一天就是什麼日子?
[00:18:21.160 --> 00:18:24.160]  是不是你生日的時候?
[00:18:24.160 --> 00:18:26.160]  還是什麼日子?聖誕?
[00:18:26.160 --> 00:18:30.160]  日子就是基督再來的時候
[00:18:30.160 --> 00:18:35.160]  我們是否相信耶穌會再回來?
[00:18:35.160 --> 00:18:38.160]  耶穌再回來的時候
[00:18:38.160 --> 00:18:43.160]  祂會測試這個工程是怎樣的
[00:18:43.160 --> 00:18:49.160]  我們曾經建造過一些不堅固的地面的時候
[00:18:49.160 --> 00:18:53.160]  神也知道,我們生命裡面做的每一件事
[00:18:53.160 --> 00:18:55.160]  在耶穌回來的時候
[00:18:55.160 --> 00:18:57.160]  祂一定會去試驗
[00:18:57.160 --> 00:19:00.160]  一定會用火去測試
[00:19:00.160 --> 00:19:07.160]  就是用火去測試我們這個工程是否穩固
[00:19:07.160 --> 00:19:11.160]  我們是否建立在耶穌的身上
[00:19:11.160 --> 00:19:15.160]  我們在生命裡面,無論是我們的學業、關係
[00:19:15.160 --> 00:19:17.160]  還是我們在教會的侍奉
[00:19:17.160 --> 00:19:21.160]  我們是否一個屬靈的基督
[00:19:21.160 --> 00:19:24.160]  我們是否有那種特質
[00:19:24.160 --> 00:19:29.160]  其實神會來測試工程
[00:19:29.160 --> 00:19:33.160]  好像工程的主管會來測試
[00:19:33.160 --> 00:19:36.160]  所以我們是要向神交仗的
[00:19:36.160 --> 00:19:39.160]  我們在下一頁
[00:19:39.160 --> 00:19:41.160]  我們是神的殿
[00:19:41.160 --> 00:19:43.160]  就像剛才的詩歌也唱了
[00:19:43.160 --> 00:19:46.160]  我們是神的神殿
[00:19:46.160 --> 00:19:48.160]  今天如果我們這個群體
[00:19:48.160 --> 00:19:52.160]  我們有紛爭、有疾度在裡面的時候
[00:19:52.160 --> 00:19:58.160]  其實我們是神的殿是會不完整的
[00:19:58.160 --> 00:20:01.160]  我們都是一體在耶穌身上
[00:20:01.160 --> 00:20:06.160]  如果有一個身體和另一個身體吵架
[00:20:06.160 --> 00:20:08.160]  那就不完整了
[00:20:08.160 --> 00:20:12.160]  所以我們真的要好好去愛惜這個殿
[00:20:12.160 --> 00:20:15.160]  我們很快就要飛到第二
[00:20:15.160 --> 00:20:18.160]  是屬靈的,不是屬靈的那一頁
[00:20:18.160 --> 00:20:24.160]  當我們今天看到別人的時候
[00:20:24.160 --> 00:20:28.160]  我們究竟是想探索一個屬靈的群體
[00:20:28.160 --> 00:20:31.160]  還是別人會看到我們的群體
[00:20:31.160 --> 00:20:34.160]  探索不是屬靈的群體呢?
[00:20:34.160 --> 00:20:36.160]  如果這個問題對你來說
[00:20:36.160 --> 00:20:39.160]  你不是那麼重視的話
[00:20:39.160 --> 00:20:41.160]  其實可能我們真的要想一下
[00:20:41.160 --> 00:20:43.160]  為什麼我們要回來教會
[00:20:43.160 --> 00:20:48.160]  如果我們真的去重視這件事的時候
[00:20:48.160 --> 00:20:50.160]  我們會有什麼行動
[00:20:50.160 --> 00:20:53.160]  在我們的群體當中呢?
[00:20:53.160 --> 00:20:57.160]  我們怎樣能夠成為一個屬靈的群體
[00:20:57.160 --> 00:20:59.160]  一個愛神的群體呢?
[00:20:59.160 --> 00:21:00.160]  我們再看下一頁
[00:21:00.160 --> 00:21:05.160]  其實保羅今天很清楚地告訴了哥倫多教會
[00:21:05.160 --> 00:21:09.160]  他們怎樣去解決分裂的問題
[00:21:09.160 --> 00:21:14.160]  首先第一,我們要成為一個屬靈的基督徒
[00:21:14.160 --> 00:21:17.160]  可能這樣說你會覺得很虛無
[00:21:17.160 --> 00:21:19.160]  屬靈的基督徒是怎樣呢?
[00:21:19.160 --> 00:21:21.160]  我們剛才看那些MC的題目
[00:21:21.160 --> 00:21:23.160]  大概有一點點的概念
[00:21:23.160 --> 00:21:25.160]  雖然不能夠代表所有
[00:21:25.160 --> 00:21:27.160]  但是我們要成為屬靈的基督徒
[00:21:27.160 --> 00:21:29.160]  其實聖經裡面已經寫了
[00:21:29.160 --> 00:21:34.160]  你怎樣去做一個靈性的基督徒
[00:21:34.160 --> 00:21:36.160]  我們怎樣去愛我們身邊的人
[00:21:36.160 --> 00:21:42.160]  還是我們只會建一面牆
[00:21:42.160 --> 00:21:44.160]  當有些人不受歡迎
[00:21:44.160 --> 00:21:48.160]  在中學的時候
[00:21:48.160 --> 00:21:49.160]  有些人不受歡迎
[00:21:49.160 --> 00:21:51.160]  我不跟他玩了
[00:21:51.160 --> 00:21:52.160]  不夠酷
[00:21:52.160 --> 00:21:54.160]  我們是不是都是這樣呢?
[00:21:54.160 --> 00:21:56.160]  星期天回來教會
[00:21:56.160 --> 00:21:58.160]  然後一到六是另一個樣子
[00:21:58.160 --> 00:22:02.160]  第二,我們在生活的過程當中
[00:22:02.160 --> 00:22:04.160]  我們要跟神同工
[00:22:04.160 --> 00:22:08.160]  我們將每一個方面的結果都要交給神
[00:22:08.160 --> 00:22:10.160]  我們相不相信
[00:22:10.160 --> 00:22:13.160]  還是我們仍然很持有自己的結果
[00:22:13.160 --> 00:22:15.160]  如果你在一個群組項目
[00:22:15.160 --> 00:22:17.160]  你很緊張結果的時候
[00:22:17.160 --> 00:22:19.160]  你一人持有一個點
[00:22:19.160 --> 00:22:21.160]  其實很容易吵架
[00:22:21.160 --> 00:22:25.160]  但是如果我們今天真的將結果交給神的時候
[00:22:25.160 --> 00:22:28.160]  我們去倚靠上帝的時候
[00:22:28.160 --> 00:22:30.160]  或者我們的關係
[00:22:30.160 --> 00:22:33.160]  我們在群體當中會有不一樣
[00:22:33.160 --> 00:22:37.160]  第三,我們要建立一個堅固的基礎
[00:22:37.160 --> 00:22:39.160]  在耶穌的身上
[00:22:39.160 --> 00:22:42.160]  我們今天是否在吃堅固的食物
[00:22:42.160 --> 00:22:43.160]  還是我們要喝奶
[00:22:43.160 --> 00:22:45.160]  不要緊,喝奶不要緊
[00:22:45.160 --> 00:22:47.160]  但是我們慢慢地去進步
[00:22:47.160 --> 00:22:49.160]  有吃糊的,有吃糊仔的
[00:22:49.160 --> 00:22:51.160]  有繼續吃多一點堅固的食物
[00:22:51.160 --> 00:22:55.160]  不要緊,我們一步一步地一起去走
[00:22:55.160 --> 00:22:57.160]  我們不是開始時就吃堅固的食物
[00:22:57.160 --> 00:22:59.160]  Baby也不是開始時就吃堅固的食物
[00:22:59.160 --> 00:23:01.160]  一定是開始時就喝奶
[00:23:01.160 --> 00:23:04.160]  我們怎樣在我們的靈靈中去增長
[00:23:04.160 --> 00:23:08.160]  我們每天抽多一點時間出來看聖經
[00:23:08.160 --> 00:23:11.160]  我們抽多一點時間去祈禱
[00:23:11.160 --> 00:23:14.160]  第四,我們就是神的殿
[00:23:14.160 --> 00:23:16.160]  今天我們怎樣去愛惜
[00:23:16.160 --> 00:23:19.160]  怎樣去照顧這個群體
[00:23:19.160 --> 00:23:21.160]  上帝給予我們這個群體
[00:23:21.160 --> 00:23:25.160]  我們今天回來只是坐在一個
[00:23:25.160 --> 00:23:27.160]  我都不認識的人旁邊
[00:23:27.160 --> 00:23:29.160]  不要緊,我們可以慢慢地嘗試
[00:23:29.160 --> 00:23:33.160]  我們可以一起去參加暑假的營地
[00:23:33.160 --> 00:23:34.160]  直入式廣告
[00:23:34.160 --> 00:23:36.160]  可以嘗試去參加我們的營地
[00:23:36.160 --> 00:23:38.160]  一起去建立關係
[00:23:38.160 --> 00:23:42.160]  因為上帝讓我們每個星期堅持坐在這裡
[00:23:42.160 --> 00:23:45.160]  不只是聽一小時的教會
[00:23:45.160 --> 00:23:47.160]  上帝想我們有個群體
[00:23:47.160 --> 00:23:48.160]  我們一起去走
[00:23:48.160 --> 00:23:52.160]  我們一起去認識主的話語
[00:23:52.160 --> 00:23:53.160]  我交給Pastor Johnny
[00:23:53.160 --> 00:24:13.160]  (英文)

