
[00:00:00.000 --> 00:00:03.120]   (audio cuts out)
[00:14:13.220 --> 00:14:16.060]   The holiest Jewish day, the Day of Atonement, Yom Kippur.
[00:14:16.060 --> 00:14:18.380]   They needed to fast once a year.
[00:14:18.380 --> 00:14:22.460]   And he's like, "But I'm fasting twice a week."
[00:14:23.540 --> 00:14:24.420]   My math isn't great,
[00:14:24.420 --> 00:14:27.500]   but that means I'm doing 100 times more
[00:14:27.500 --> 00:14:29.260]   than what I'm supposed to be doing.
[00:14:29.260 --> 00:14:30.260]   Aren't I amazing?
[00:14:30.260 --> 00:14:33.540]   Tithing, I'm tithing on everything.
[00:14:33.540 --> 00:14:34.820]   They were only supposed to tithe
[00:14:34.820 --> 00:14:36.780]   off the food that they got, the crops.
[00:14:36.780 --> 00:14:39.460]   But he's like, "God, I'm not even just tithing my food.
[00:14:39.460 --> 00:14:42.140]   "I'm not even just tithing my shake shack.
[00:14:42.140 --> 00:14:43.980]   "I'm gonna tithe everything.
[00:14:43.980 --> 00:14:45.140]   "I'm gonna tithe my salary.
[00:14:45.140 --> 00:14:45.980]   "I'm gonna tithe my house.
[00:14:45.980 --> 00:14:47.260]   "I'm gonna tithe any income that I get.
[00:14:47.260 --> 00:14:48.700]   "I'm gonna tithe my children.
[00:14:48.700 --> 00:14:50.620]   "I'm gonna tithe everything,
[00:14:50.620 --> 00:14:52.940]   "because I am so generous, God.
[00:14:53.020 --> 00:14:54.660]   "I'm more disciplined than any
[00:14:54.660 --> 00:14:55.980]   "of these other people down here.
[00:14:55.980 --> 00:14:59.100]   "I'm more generous than all these people here."
[00:14:59.100 --> 00:15:01.060]   That's what he's saying.
[00:15:01.060 --> 00:15:03.340]   But God doesn't have anything to say
[00:15:03.340 --> 00:15:04.860]   to the self-righteous.
[00:15:04.860 --> 00:15:08.260]   And then we go to the tax collector, verse 13.
[00:15:08.260 --> 00:15:09.860]   Oh, sorry.
[00:15:09.860 --> 00:15:11.180]   But the tax collector,
[00:15:11.180 --> 00:15:14.980]   but the tax collector, standing far off,
[00:15:14.980 --> 00:15:17.060]   would not even lift up his eyes to heaven,
[00:15:17.060 --> 00:15:18.260]   but beat his breast, saying,
[00:15:18.260 --> 00:15:21.980]   "God, be merciful to me, a sinner."
[00:15:21.980 --> 00:15:24.580]   We have one guy who walks into the temple to pray,
[00:15:24.580 --> 00:15:25.900]   and he stands right in the middle,
[00:15:25.900 --> 00:15:27.820]   separates himself from the other people.
[00:15:27.820 --> 00:15:31.700]   He says, "God," and then just blurts out his whole CV
[00:15:31.700 --> 00:15:33.380]   of how amazing he is.
[00:15:33.380 --> 00:15:35.620]   There's another guy, the used car salesman,
[00:15:35.620 --> 00:15:39.220]   who comes into the temple,
[00:15:39.220 --> 00:15:40.220]   but he can't even look up.
[00:15:40.220 --> 00:15:41.580]   Now, you're supposed to be standing to pray.
[00:15:41.580 --> 00:15:43.540]   That was the common thing back then, to stand and pray.
[00:15:43.540 --> 00:15:45.500]   But he gets into the temple,
[00:15:45.500 --> 00:15:47.940]   but he can't even look up, so he looks down.
[00:15:48.820 --> 00:15:52.420]   And more than that, he starts beating his breast.
[00:15:52.420 --> 00:15:54.300]   I don't know if you've done this.
[00:15:54.300 --> 00:15:57.900]   I tried this as I was practicing and preparing this sermon.
[00:15:57.900 --> 00:16:00.500]   It actually hurts quite, everyone try it, gently, though,
[00:16:00.500 --> 00:16:02.500]   especially if you're nearly turning 70.
[00:16:02.500 --> 00:16:03.820]   Just do it really gentle.
[00:16:03.820 --> 00:16:04.660]   (audience laughing)
[00:16:04.660 --> 00:16:06.940]   All right, just do it over, he can't hear me.
[00:16:06.940 --> 00:16:08.020]   There you go, beating.
[00:16:08.020 --> 00:16:10.340]   Why is he beating his breast?
[00:16:10.340 --> 00:16:12.420]   Why is he beating his chest?
[00:16:12.420 --> 00:16:14.580]   When have you beat your breast?
[00:16:14.580 --> 00:16:17.380]   When you are in absolute despair.
[00:16:17.380 --> 00:16:22.380]   When your heart is just so overcome by guilt and shame,
[00:16:22.380 --> 00:16:24.220]   just completely broken, you're like,
[00:16:24.220 --> 00:16:27.900]   "Oh, I am such a wretched sinner.
[00:16:27.900 --> 00:16:30.820]   "I am such a wreck."
[00:16:30.820 --> 00:16:33.740]   Can we understand a little bit
[00:16:33.740 --> 00:16:36.300]   of what the tax collector's going through here?
[00:16:36.300 --> 00:16:38.580]   He didn't actually need to go to the temple.
[00:16:38.580 --> 00:16:42.340]   Judging by who he is,
[00:16:42.340 --> 00:16:43.900]   he knows that every time he walks around
[00:16:43.900 --> 00:16:45.020]   in anywhere in that vicinity,
[00:16:45.020 --> 00:16:47.060]   he's gonna be looked upon and judged upon.
[00:16:47.060 --> 00:16:49.180]   He doesn't need to be there, and he's not a good person.
[00:16:49.180 --> 00:16:51.100]   Let's not suddenly turn him into an angel.
[00:16:51.100 --> 00:16:52.180]   He's a tax collector.
[00:16:52.180 --> 00:16:54.820]   He knows he's a sinner,
[00:16:54.820 --> 00:16:58.820]   but he's so overcome by his own guilt.
[00:16:58.820 --> 00:17:00.940]   He doesn't just stay at home,
[00:17:00.940 --> 00:17:02.020]   he's like, "I have to do something,
[00:17:02.020 --> 00:17:03.000]   "but I don't know what to do,
[00:17:03.000 --> 00:17:04.160]   "so I'm gonna drag myself.
[00:17:04.160 --> 00:17:05.980]   "I'm gonna climb up those stairs to the temple.
[00:17:05.980 --> 00:17:07.340]   "I'm gonna stand there, but now I'm here.
[00:17:07.340 --> 00:17:09.020]   "I don't even know what to say.
[00:17:09.020 --> 00:17:11.440]   "I don't even dare look up,
[00:17:11.440 --> 00:17:13.420]   "so I'm just gonna beat my chest."
[00:17:13.420 --> 00:17:15.780]   That's the desperation that he has.
[00:17:15.780 --> 00:17:17.260]   He's like, "I am a sinner.
[00:17:17.260 --> 00:17:20.220]   "I have no, have you been there?"
[00:17:20.220 --> 00:17:23.020]   Where you're just like, "I am at my end.
[00:17:23.020 --> 00:17:28.580]   "I don't know how I can save myself.
[00:17:28.580 --> 00:17:30.940]   "I need help."
[00:17:30.940 --> 00:17:34.140]   But then you get there, and you come to church,
[00:17:34.140 --> 00:17:36.880]   and everyone's raising their hands and jumping around,
[00:17:36.880 --> 00:17:38.440]   and you're just like, "I can't.
[00:17:38.440 --> 00:17:42.860]   "I can't, I'm just, have you been there?"
[00:17:42.860 --> 00:17:45.600]   That's what the tax collector is.
[00:17:45.840 --> 00:17:50.640]   And then he says, "Be merciful to me, a sinner."
[00:17:50.640 --> 00:17:52.620]   He doesn't say any more than that.
[00:17:52.620 --> 00:17:54.200]   He doesn't have any CV worth sharing.
[00:17:54.200 --> 00:17:57.920]   He just says, "Be merciful to me, a sinner."
[00:17:57.920 --> 00:17:59.500]   Now, when he says, "Be merciful to me,"
[00:17:59.500 --> 00:18:01.000]   he's actually, in the original language,
[00:18:01.000 --> 00:18:03.400]   it's not just, "God, would you just show me mercy?
[00:18:03.400 --> 00:18:04.920]   "Would you just look away?
[00:18:04.920 --> 00:18:07.520]   "Actually, would you just make an exception for me,
[00:18:07.520 --> 00:18:09.920]   "lower the bar so that I can step in today?
[00:18:09.920 --> 00:18:13.540]   "Lord, can you just let me off the hook?"
[00:18:13.540 --> 00:18:15.440]   That's not what he's saying.
[00:18:15.440 --> 00:18:18.560]   The original, the original meaning of this is
[00:18:18.560 --> 00:18:22.040]   not just, "Show mercy to me," it's, "Be merciful to me."
[00:18:22.040 --> 00:18:24.880]   It's, "Apply atonement to me.
[00:18:24.880 --> 00:18:26.540]   "Make me right.
[00:18:26.540 --> 00:18:28.220]   "God, be merciful to me.
[00:18:28.220 --> 00:18:31.200]   "I am a sinner, and I can't do anything to save myself.
[00:18:31.200 --> 00:18:32.640]   "I know I need saving.
[00:18:32.640 --> 00:18:35.200]   "Would you apply atonement to me?
[00:18:35.200 --> 00:18:37.020]   "I am disconnected from you,
[00:18:37.020 --> 00:18:40.280]   "and I don't know how to get back.
[00:18:40.280 --> 00:18:44.400]   "But would you reach down and apply atonement to me?"
[00:18:45.400 --> 00:18:47.980]   "Be merciful to me and save me."
[00:18:47.980 --> 00:18:51.800]   That's what he's saying.
[00:18:51.800 --> 00:18:54.660]   He's saying, "I need to be saved, but I don't know how.
[00:18:54.660 --> 00:18:57.160]   "And I know you can do it, and I can't.
[00:18:57.160 --> 00:19:00.740]   "So would you be merciful to me, a sinner?"
[00:19:00.740 --> 00:19:03.920]   That's what he's saying.
[00:19:03.920 --> 00:19:06.660]   And then we reach, really, the final,
[00:19:06.660 --> 00:19:10.420]   the central axiom of this little parable here.
[00:19:10.420 --> 00:19:13.860]   Verse 14, he says, "I tell you this.
[00:19:13.860 --> 00:19:16.420]   "I tell you, this man went down to his house justified,
[00:19:16.420 --> 00:19:18.460]   "made right, right in the eyes of God,
[00:19:18.460 --> 00:19:19.540]   "rather than the other.
[00:19:19.540 --> 00:19:21.540]   "For everyone who exalts himself will be humbled,
[00:19:21.540 --> 00:19:26.380]   "but the one who humbles himself will be exalted."
[00:19:26.380 --> 00:19:28.180]   Now, we're not just talking about Pharisees anymore.
[00:19:28.180 --> 00:19:30.020]   He's saying everyone.
[00:19:30.020 --> 00:19:32.060]   Everyone who humbles themselves will be exalted,
[00:19:32.060 --> 00:19:34.000]   will be justified, will be saved.
[00:19:34.000 --> 00:19:35.540]   And those who declare themselves,
[00:19:35.540 --> 00:19:37.300]   who trust in themselves, who think they're righteous,
[00:19:37.300 --> 00:19:41.060]   who think they're good, they will be humbled.
[00:19:42.580 --> 00:19:44.860]   The whole point of this is humility.
[00:19:44.860 --> 00:19:46.860]   And he's saying, "Anyone who comes to God
[00:19:46.860 --> 00:19:49.780]   "with a lowly heart, emptying himself, God will fill.
[00:19:49.780 --> 00:19:53.780]   "But anyone who comes with pride, you will be humbled."
[00:19:53.780 --> 00:19:56.700]   Another D.L. Moody quote says this.
[00:19:56.700 --> 00:19:59.300]   "God sends no one away empty,
[00:19:59.300 --> 00:20:01.740]   "except those who are full of themselves."
[00:20:01.740 --> 00:20:03.300]   God sends no one away empty,
[00:20:03.300 --> 00:20:04.940]   except those who are full of themselves.
[00:20:04.940 --> 00:20:06.140]   'Cause why does he need to do anything?
[00:20:06.140 --> 00:20:09.340]   The Pharisee doesn't need anything from God.
[00:20:09.340 --> 00:20:12.100]   In fact, it sounds like God needs to interview with him.
[00:20:12.100 --> 00:20:14.740]   But if you humble yourself,
[00:20:14.740 --> 00:20:16.580]   if you recognize that you actually need to be filled,
[00:20:16.580 --> 00:20:18.820]   if you recognize that you actually need to be saved,
[00:20:18.820 --> 00:20:20.180]   then we're talking.
[00:20:20.180 --> 00:20:22.020]   The problem here is this, and Spurgeon says this.
[00:20:22.020 --> 00:20:23.620]   "The greatest enemy to human souls
[00:20:23.620 --> 00:20:25.060]   "is the self-righteous spirit,
[00:20:25.060 --> 00:20:28.420]   "which makes men look to themselves for salvation."
[00:20:28.420 --> 00:20:30.140]   There was a quote earlier that I forgot to share.
[00:20:30.140 --> 00:20:32.860]   Actually, self-righteousness is the devil's masterpiece
[00:20:32.860 --> 00:20:34.820]   in letting you think better of yourself,
[00:20:34.820 --> 00:20:36.620]   that you think you are good enough.
[00:20:37.980 --> 00:20:41.380]   That pride, that is the most toxic, dangerous thing
[00:20:41.380 --> 00:20:42.580]   that we can have as the church.
[00:20:42.580 --> 00:20:46.460]   When we say, "We're good, we're good, we're doing all right.
[00:20:46.460 --> 00:20:49.460]   "We don't need a savior."
[00:20:49.460 --> 00:20:51.740]   But the whole point is that we do.
[00:20:51.740 --> 00:20:54.180]   The whole point is that we do.
[00:20:54.180 --> 00:20:57.020]   So what we humble ourselves is what we're saying here.
[00:20:57.020 --> 00:20:58.820]   Final one, "There is no pride so dangerous,
[00:20:58.820 --> 00:21:02.060]   "none so subtle and insidious as the pride of holiness."
[00:21:03.420 --> 00:21:07.900]   There is no pride as toxic as self-righteousness.
[00:21:07.900 --> 00:21:10.540]   And so we know that.
[00:21:10.540 --> 00:21:12.500]   And so yes, we can go away and we can say,
[00:21:12.500 --> 00:21:15.700]   "Okay, well, I will try not to be prideful."
[00:21:15.700 --> 00:21:18.700]   But what are we actually really gleaning from this
[00:21:18.700 --> 00:21:19.900]   that we can actually apply?
[00:21:19.900 --> 00:21:21.780]   As we look at how the Pharisee prays,
[00:21:21.780 --> 00:21:23.500]   as we look at how the tax collector prays,
[00:21:23.500 --> 00:21:25.420]   as we think about why Jesus told the story
[00:21:25.420 --> 00:21:27.980]   in the first place, what can we really glean from it?
[00:21:27.980 --> 00:21:28.940]   And I think there's a couple of things
[00:21:28.940 --> 00:21:30.820]   that I think would be helpful for us.
[00:21:30.820 --> 00:21:33.100]   The first thing is this.
[00:21:33.100 --> 00:21:37.820]   You or me, we should not be the focus of our prayer.
[00:21:37.820 --> 00:21:40.780]   We should not be the focus of our prayer.
[00:21:40.780 --> 00:21:42.220]   Have a think right now when you pray,
[00:21:42.220 --> 00:21:44.300]   when you pray on your own or when in a small group,
[00:21:44.300 --> 00:21:46.180]   what are the things that fill your mind?
[00:21:46.180 --> 00:21:47.980]   What are the things that you talk about?
[00:21:47.980 --> 00:21:50.500]   God, Father, God, thank you.
[00:21:50.500 --> 00:21:54.100]   And I've got all these things I need to request of you.
[00:21:54.100 --> 00:21:56.820]   God, can you help me live a more comfortable life?
[00:21:56.820 --> 00:21:59.340]   Can you help me get the job that I want to have?
[00:21:59.340 --> 00:22:03.060]   Can you help me be rid of this illness already
[00:22:03.060 --> 00:22:04.860]   would you help me find a spouse?
[00:22:04.860 --> 00:22:06.700]   Would you help me do this?
[00:22:06.700 --> 00:22:08.500]   Would you help me have things go smooth
[00:22:08.500 --> 00:22:10.540]   and your timing is always good so it's working out?
[00:22:10.540 --> 00:22:13.020]   Because I really want to get on that holiday,
[00:22:13.020 --> 00:22:15.220]   completely healthy with all my work done
[00:22:15.220 --> 00:22:17.260]   and so I can have a really nice ski trip.
[00:22:17.260 --> 00:22:21.580]   When you pray, are you the focus of your prayer?
[00:22:21.580 --> 00:22:22.420]   Or is it him?
[00:22:22.420 --> 00:22:26.060]   Jesus teaches them how to pray.
[00:22:26.060 --> 00:22:27.220]   And he says, our Father in heaven,
[00:22:27.220 --> 00:22:28.460]   hallowed be your name, your kingdom come,
[00:22:28.460 --> 00:22:30.820]   your will be done on earth as it is in heaven.
[00:22:31.860 --> 00:22:33.780]   There is nothing about personal requests.
[00:22:33.780 --> 00:22:35.580]   There is nothing about personal bragging there at all.
[00:22:35.580 --> 00:22:37.060]   It is all about him.
[00:22:37.060 --> 00:22:41.060]   We should not be the focus of our prayer.
[00:22:41.060 --> 00:22:42.460]   A theologian describes this parable,
[00:22:42.460 --> 00:22:43.380]   what Jesus is talking about.
[00:22:43.380 --> 00:22:46.740]   This Pharisee is basically glancing at God
[00:22:46.740 --> 00:22:48.140]   and contemplating himself.
[00:22:48.140 --> 00:22:50.740]   Do you do that?
[00:22:50.740 --> 00:22:51.580]   Do I do that?
[00:22:51.580 --> 00:22:52.980]   I think I often do.
[00:22:52.980 --> 00:22:55.660]   I'm so engrossed in my own personal circumstances,
[00:22:55.660 --> 00:22:58.380]   my own ambitions, my own desires,
[00:22:58.460 --> 00:23:03.460]   I glance at God and I'm completely contemplating myself.
[00:23:03.460 --> 00:23:05.500]   Where does that come from?
[00:23:05.500 --> 00:23:06.660]   Where does that come from?
[00:23:06.660 --> 00:23:07.700]   Why do we have that?
[00:23:07.700 --> 00:23:11.980]   I think ultimately it's because we want to live a life
[00:23:11.980 --> 00:23:15.180]   that looks good to everyone on the outside.
[00:23:15.180 --> 00:23:17.260]   Just like this Pharisee who walks at the temple
[00:23:17.260 --> 00:23:20.020]   and wants to show everyone how holy and how good he is.
[00:23:20.020 --> 00:23:23.100]   His prayer and his worship is completely focused on him.
[00:23:23.100 --> 00:23:26.140]   It's all about look at me.
[00:23:27.780 --> 00:23:29.300]   There's someone who said there are two kinds of people
[00:23:29.300 --> 00:23:31.660]   in the world, those who walk into a room and say,
[00:23:31.660 --> 00:23:32.940]   "There you are."
[00:23:32.940 --> 00:23:35.140]   And there are those who walk into a room and say,
[00:23:35.140 --> 00:23:36.020]   "Here I am."
[00:23:36.020 --> 00:23:39.660]   The Pharisee is the one who walks in and says,
[00:23:39.660 --> 00:23:40.500]   "Here I am."
[00:23:40.500 --> 00:23:43.940]   We are now in a culture where it is all about look at me.
[00:23:43.940 --> 00:23:46.780]   Look at me.
[00:23:46.780 --> 00:23:48.420]   Look at everything that I do.
[00:23:48.420 --> 00:23:49.700]   Look at my CV.
[00:23:49.700 --> 00:23:51.660]   I want you to accept me.
[00:23:51.660 --> 00:23:53.300]   I want you to admire me.
[00:23:53.300 --> 00:23:55.180]   I want you to adore me.
[00:23:55.180 --> 00:23:58.980]   Everything, I want you to just focus on me.
[00:23:58.980 --> 00:24:03.420]   9th of February, 2009,
[00:24:03.420 --> 00:24:06.980]   it's the day that mankind, we as a society,
[00:24:06.980 --> 00:24:08.740]   changed and not for the better.
[00:24:08.740 --> 00:24:10.420]   9th of February, 2009.
[00:24:10.420 --> 00:24:12.100]   Do you know what that day is?
[00:24:12.100 --> 00:24:13.260]   What happened that day?
[00:24:13.260 --> 00:24:19.540]   That was the day that Facebook invented the button like.
[00:24:19.540 --> 00:24:22.180]   (audience laughing)
[00:24:22.180 --> 00:24:23.020]   Like.
[00:24:23.020 --> 00:24:25.020]   Like.
[00:24:25.020 --> 00:24:26.540]   Ooh, like.
[00:24:26.540 --> 00:24:27.820]   Ooh, like.
[00:24:27.820 --> 00:24:30.100]   And now it's ooh, love.
[00:24:30.100 --> 00:24:32.340]   Ooh, ha ha.
[00:24:32.340 --> 00:24:33.820]   Ooh, and then they invented poke.
[00:24:33.820 --> 00:24:34.780]   Do you remember poke?
[00:24:34.780 --> 00:24:35.940]   That was annoying, wasn't it?
[00:24:35.940 --> 00:24:37.380]   I'm so glad that's disappeared now.
[00:24:37.380 --> 00:24:38.540]   Poke, poke you.
[00:24:38.540 --> 00:24:39.380]   Stop poking me.
[00:24:39.380 --> 00:24:40.700]   Poke, poke, stop poking me.
[00:24:40.700 --> 00:24:41.900]   Poke.
[00:24:41.900 --> 00:24:42.740]   Like.
[00:24:42.740 --> 00:24:47.260]   Before that, may it be we shared things about our lives
[00:24:47.260 --> 00:24:49.860]   on social media because we wanted to share with people
[00:24:49.860 --> 00:24:52.420]   just the stuff that we do in life.
[00:24:52.420 --> 00:24:53.980]   And then people comment on them and go,
[00:24:53.980 --> 00:24:55.540]   oh, that's so nice.
[00:24:55.540 --> 00:24:57.340]   And then the like button came.
[00:24:57.340 --> 00:25:01.140]   And now we share posts to get the likes.
[00:25:01.140 --> 00:25:04.100]   Now we share posts to get those comments.
[00:25:04.100 --> 00:25:05.380]   You look on social media now,
[00:25:05.380 --> 00:25:06.780]   and we all live on social media.
[00:25:06.780 --> 00:25:09.500]   Depending on your age will determine what app you're using,
[00:25:09.500 --> 00:25:11.000]   but we're all on social media.
[00:25:11.000 --> 00:25:14.700]   And you're all doing this, and we're all doing this,
[00:25:14.700 --> 00:25:15.820]   and we're all seeking approval.
[00:25:15.820 --> 00:25:17.420]   I'll tell you, I'll post something and I'll be like,
[00:25:17.420 --> 00:25:20.180]   ah, how many people liked my post?
[00:25:20.180 --> 00:25:22.220]   How many people responded to my story?
[00:25:22.220 --> 00:25:24.580]   How many people loved my story?
[00:25:24.580 --> 00:25:25.420]   Love it.
[00:25:25.420 --> 00:25:26.740]   Like, like.
[00:25:26.740 --> 00:25:30.100]   Look at me, look at me, look at me.
[00:25:30.100 --> 00:25:33.500]   How many of us have posted something,
[00:25:33.500 --> 00:25:35.140]   posted a bad picture of ourselves?
[00:25:35.140 --> 00:25:36.060]   Like really terrible.
[00:25:36.060 --> 00:25:37.180]   And actually, just as I said that,
[00:25:37.180 --> 00:25:40.480]   you two have posted a pretty ugly picture of yourselves.
[00:25:40.480 --> 00:25:44.280]   Respect, respect.
[00:25:44.280 --> 00:25:49.980]   But we don't, because we all want to show our best side.
[00:25:49.980 --> 00:25:51.740]   We all want to have the right angle,
[00:25:51.740 --> 00:25:52.640]   the right filter.
[00:25:52.640 --> 00:25:54.700]   Everything needs to be right.
[00:25:54.700 --> 00:25:58.220]   What we say in the caption has to be smart,
[00:25:58.220 --> 00:26:00.660]   and clever, and cool, and hip, and right.
[00:26:00.660 --> 00:26:03.780]   The latte that I'm drinking has to be perfectly lit,
[00:26:03.780 --> 00:26:07.940]   so when I share it, people will see how cool my life is.
[00:26:07.940 --> 00:26:08.780]   Right?
[00:26:08.780 --> 00:26:12.080]   Everything, and the people that I'm doing selfies with,
[00:26:12.080 --> 00:26:13.820]   everything is look at me, look at me.
[00:26:13.820 --> 00:26:17.380]   If we keep going back, what are we actually saying here?
[00:26:17.380 --> 00:26:19.380]   That need for approval.
[00:26:19.380 --> 00:26:20.320]   That need for the like.
[00:26:20.320 --> 00:26:22.060]   What are we saying here?
[00:26:22.060 --> 00:26:23.360]   We're craving attention.
[00:26:23.360 --> 00:26:26.700]   We're craving attention, why?
[00:26:26.700 --> 00:26:29.520]   Because we don't realize how much God loves us.
[00:26:29.520 --> 00:26:34.420]   It's like a child just crying out for the parents' attention.
[00:26:34.420 --> 00:26:37.120]   Hey, look at me, daddy, look at me, daddy, look at me.
[00:26:37.120 --> 00:26:39.000]   We say that.
[00:26:39.000 --> 00:26:41.100]   We act in a way to seek approval,
[00:26:41.100 --> 00:26:43.520]   because we don't believe our Father in heaven loves us,
[00:26:43.520 --> 00:26:45.960]   and is looking at us, and adores us.
[00:26:45.960 --> 00:26:48.740]   And so we go and find attention
[00:26:48.740 --> 00:26:50.960]   anywhere and everywhere else.
[00:26:50.960 --> 00:26:55.460]   But if we understood that,
[00:26:55.460 --> 00:26:58.620]   if we understood how much the Father loved us,
[00:26:58.620 --> 00:27:01.780]   that we don't need to seek anyone else's approval but his,
[00:27:01.780 --> 00:27:03.980]   I think we would stop doing things for show.
[00:27:03.980 --> 00:27:08.740]   I think we would live in a way that is completely free,
[00:27:08.740 --> 00:27:11.260]   because we know our Father in heaven loves us.
[00:27:11.260 --> 00:27:12.940]   I think some of us are more susceptible to this.
[00:27:12.940 --> 00:27:14.260]   Don't know how many of you love
[00:27:14.260 --> 00:27:15.820]   kind of like the personality tests
[00:27:15.820 --> 00:27:16.980]   and those kinds of things,
[00:27:16.980 --> 00:27:19.780]   and the Enneagram test is one of them.
[00:27:19.780 --> 00:27:21.260]   And I don't know too much about it now.
[00:27:21.260 --> 00:27:22.100]   I stopped looking at it,
[00:27:22.100 --> 00:27:23.340]   but I remember that when I did the test,
[00:27:23.340 --> 00:27:24.940]   I was an Enneagram three.
[00:27:24.940 --> 00:27:27.020]   Anyone want to know what an Enneagram three is?
[00:27:27.020 --> 00:27:27.860]   You do?
[00:27:27.860 --> 00:27:30.060]   The Achiever, the Achiever.
[00:27:30.060 --> 00:27:33.160]   And what I got out about personality tests was,
[00:27:33.160 --> 00:27:35.020]   if you're an Enneagram three, you're an Achiever,
[00:27:35.020 --> 00:27:36.020]   it means that you really care
[00:27:36.020 --> 00:27:38.000]   what other people think about you.
[00:27:38.000 --> 00:27:39.500]   So actually, you can take that one,
[00:27:39.500 --> 00:27:41.260]   you can keep that one every time I'm talking to you.
[00:27:41.260 --> 00:27:43.300]   I'm hoping that you like me.
[00:27:43.300 --> 00:27:45.700]   And so when I'm unhealthy, that's all I'm trying to do.
[00:27:45.700 --> 00:27:50.540]   I'm trying to get approval, trying to get compliments,
[00:27:50.540 --> 00:27:51.540]   trying people to like me.
[00:27:51.540 --> 00:27:53.160]   So when I'm, I've done this before.
[00:27:53.160 --> 00:27:54.700]   When I posted something up and I go back and see,
[00:27:54.700 --> 00:27:56.020]   I just want to see how many likes there are.
[00:27:56.020 --> 00:27:57.220]   I want to see who's liked my picture.
[00:27:57.220 --> 00:27:58.300]   I want to see why.
[00:27:58.300 --> 00:28:00.380]   So then I just want to be liked.
[00:28:00.380 --> 00:28:02.260]   That's when I'm unhealthy.
[00:28:02.260 --> 00:28:04.180]   But when I'm healthy, I realize, gosh,
[00:28:04.180 --> 00:28:08.100]   God loves me so much.
[00:28:08.100 --> 00:28:09.500]   He's always looking at me.
[00:28:09.500 --> 00:28:12.420]   I don't need any attention from anywhere else.
[00:28:12.420 --> 00:28:14.300]   So the focus of my worship,
[00:28:14.300 --> 00:28:17.140]   the focus of my prayer is not to show you guys
[00:28:17.140 --> 00:28:20.860]   how good I am, but it's just to tell him how good he is.
[00:28:20.860 --> 00:28:22.300]   Because I know that he's looking at me.
[00:28:22.300 --> 00:28:25.100]   We should not be the focus of our prayers.
[00:28:25.100 --> 00:28:26.300]   Now, Jesus talks about this,
[00:28:26.300 --> 00:28:28.220]   'cause he says in his sermon on the mountain again,
[00:28:28.220 --> 00:28:29.780]   he's saying, "Hey, when you do good things,
[00:28:29.780 --> 00:28:30.620]   "don't let your right hand know
[00:28:30.620 --> 00:28:31.660]   "what your left hand is doing.
[00:28:31.660 --> 00:28:33.440]   "When you're praying, don't stand on a street corner
[00:28:33.440 --> 00:28:35.760]   "and speak loudly with long words.
[00:28:35.760 --> 00:28:38.100]   "Your father who sees in secret knows.
[00:28:38.100 --> 00:28:39.880]   "You've already had your reward if you get all that.
[00:28:39.880 --> 00:28:41.820]   "You get all that manly praise.
[00:28:41.820 --> 00:28:42.660]   "So don't do that."
[00:28:42.660 --> 00:28:43.660]   And then he's saying to the other guys,
[00:28:43.660 --> 00:28:45.420]   and the gospel is saying,
[00:28:45.420 --> 00:28:47.660]   "Hey, you guys are just cleaning the outside of your cup,
[00:28:47.660 --> 00:28:49.200]   "but the inside is completely dirty.
[00:28:49.200 --> 00:28:51.780]   "You are worshiping me with your lips,
[00:28:51.780 --> 00:28:53.820]   "but your hearts are far from me."
[00:28:53.820 --> 00:29:00.380]   Your prayer, my worship, who's the focus?
[00:29:00.380 --> 00:29:04.460]   Are we glancing at God and contemplating ourselves,
[00:29:04.460 --> 00:29:06.920]   or are we truly freed from that need
[00:29:06.920 --> 00:29:08.100]   for approval from others?
[00:29:08.100 --> 00:29:11.120]   And are we focusing on the only one who's good?
[00:29:11.120 --> 00:29:12.860]   People often say there's two kinds of people in the world.
[00:29:12.860 --> 00:29:14.300]   There's good people and there's bad people.
[00:29:14.300 --> 00:29:16.100]   The movies seem to tell us that.
[00:29:16.100 --> 00:29:18.220]   There's the hero and there's the villain.
[00:29:18.220 --> 00:29:21.200]   The truth is, it isn't quite that simple.
[00:29:21.200 --> 00:29:24.220]   If anything, there are only two kinds of people
[00:29:24.220 --> 00:29:25.040]   in the world.
[00:29:25.040 --> 00:29:26.520]   There are lots and lots of bad people,
[00:29:26.520 --> 00:29:29.200]   and there's only one good person, Jesus.
[00:29:29.200 --> 00:29:33.560]   He should be the focus of our worship and prayer,
[00:29:33.560 --> 00:29:34.540]   not ourselves.
[00:29:34.540 --> 00:29:35.960]   The second thing is this.
[00:29:35.960 --> 00:29:38.360]   We should not compare ourselves to others.
[00:29:39.700 --> 00:29:42.960]   This Pharisee looks across at the tax collector and say,
[00:29:42.960 --> 00:29:45.860]   "God, I'm so thankful I'm not like him.
[00:29:45.860 --> 00:29:48.280]   "Dodged a bullet there.
[00:29:48.280 --> 00:29:50.480]   "Thank you for that, but I'm gonna take it from here now
[00:29:50.480 --> 00:29:52.120]   "and be the best person that I can be,
[00:29:52.120 --> 00:29:53.800]   "the greatest you ever lived,
[00:29:53.800 --> 00:29:56.540]   "but thank you that I didn't start off like him."
[00:29:56.540 --> 00:29:58.140]   Comparison is a dangerous thing.
[00:29:58.140 --> 00:30:03.140]   Comparison is a very dangerous thing, and we all compare.
[00:30:03.140 --> 00:30:05.180]   Studies say that we start comparing
